Date Transaction Added,Beneficiary,Merchant Categories,Department,Purpose of Expenditure,Trans No,Net Amount
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Accommodation Fees,Children & Family Services,Foster Carer Payments,32001210,287.53
13/11/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Children & Family Services,Foster Carer Payments,32001211,288.77
13/11/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Children & Family Services,Foster Carer Payments,32001211,288.77
13/11/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Children & Family Services,Foster Carer Payments,32001211,295.98
13/11/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Children & Family Services,Foster Carer Payments,32001211,295.98
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001212,198.37
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001212,198.37
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001212,198.37
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001212,198.37
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001213,301.39
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001213,301.39
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001213,301.39
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001213,301.39
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Accommodation Fees,Children & Family Services,Foster Carer Payments,32001216,293.81
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Accommodation Fees,Children & Family Services,Foster Carer Payments,32001216,293.81
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Accommodation Fees,Children & Family Services,Foster Carer Payments,32001216,301.39
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Accommodation Fees,Children & Family Services,Foster Carer Payments,32001216,301.39
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Accommodation Fees,Children & Family Services,Foster Carer Payments,32001216,301.39
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Accommodation Fees,Children & Family Services,Foster Carer Payments,32001216,301.39
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001217,293.81
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001217,293.81
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001218,293.81
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001218,293.81
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001219,285.67
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001219,285.67
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001220,3.46
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001220,3.46
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001220,600.00
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001220,600.00
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Accommodation Fees,Children & Family Services,Foster Carer Payments,32001222,291.50
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Accommodation Fees,Children & Family Services,Foster Carer Payments,32001222,291.50
13/11/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Children & Family Services,Foster Carer Payments,32001224,260.17
13/11/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Children & Family Services,Foster Carer Payments,32001224,260.17
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001225,191.46
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001225,191.46
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001225,201.14
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001225,201.14
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001230,316.27
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001230,316.27
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001230,316.27
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001230,316.27
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001230,316.27
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001230,316.27
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001230,316.27
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001230,316.27
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001233,172.19
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001233,319.40
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001233,319.40
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Accommodation Fees,Children & Family Services,Foster Carer Payments,32001235,172.19
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Accommodation Fees,Children & Family Services,Foster Carer Payments,32001235,319.40
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Accommodation Fees,Children & Family Services,Foster Carer Payments,32001235,319.40
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Accommodation Fees,Children & Family Services,Foster Carer Payments,32001236,278.99
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Accommodation Fees,Children & Family Services,Foster Carer Payments,32001236,278.99
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Accommodation Fees,Children & Family Services,Foster Carer Payments,32001236,278.99
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Accommodation Fees,Children & Family Services,Foster Carer Payments,32001236,278.99
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Adoption Support,Children & Family Services,Foster Carer Payments,32001237,3.46
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Adoption Support,Children & Family Services,Foster Carer Payments,32001237,3.46
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Adoption Support,Children & Family Services,Foster Carer Payments,32001237,316.27
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Adoption Support,Children & Family Services,Foster Carer Payments,32001237,316.27
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Adoption Support,Children & Family Services,Foster Carer Payments,32001237,316.27
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Adoption Support,Children & Family Services,Foster Carer Payments,32001237,316.27
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001239,262.61
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001239,262.61
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001240,297.87
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001240,297.87
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001241,262.61
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001241,262.61
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001242,262.61
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001242,262.61
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001243,198.37
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001243,198.37
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001243,287.63
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001243,287.63
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001244,300.14
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001244,300.14
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001244,307.95
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001244,307.95
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001245,172.19
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001245,215.36
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001245,215.36
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001247,172.19
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001247,215.36
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001247,215.36
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001250,143.06
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001250,276.23
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001250,276.23
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001252,195.06
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001252,195.06
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001252,202.87
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001252,202.87
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001255,172.19
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001255,215.36
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001255,215.36
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001256,228.89
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001256,261.66
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001256,261.66
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001257,294.48
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001257,294.48
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001259,259.10
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001259,259.10
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001261,465.80
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001261,465.80
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001263,172.19
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001263,319.40
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001263,319.40
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001264,172.19
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001264,319.40
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001264,319.40
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Accommodation Fees,Children & Family Services,Foster Carer Payments,32001269,293.00
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Accommodation Fees,Children & Family Services,Foster Carer Payments,32001269,293.00
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001272,3.75
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001272,3.75
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001272,228.89
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001272,261.66
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001272,261.66
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001276,441.39
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001276,441.39
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001276,446.03
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001276,446.03
13/11/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Children & Family Services,Foster Carer Payments,32001277,228.89
13/11/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Children & Family Services,Foster Carer Payments,32001277,261.66
13/11/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Children & Family Services,Foster Carer Payments,32001277,261.66
13/11/2024,REDACTED PERSONAL DATA,Direct Payments - Carers Breaks/Own Care,Children & Family Services,Foster Carer Payments,32001280,150.87
13/11/2024,REDACTED PERSONAL DATA,Direct Payments - Carers Breaks/Own Care,Children & Family Services,Foster Carer Payments,32001280,150.87
13/11/2024,REDACTED PERSONAL DATA,Direct Payments - Carers Breaks/Own Care,Children & Family Services,Foster Carer Payments,32001280,153.50
13/11/2024,REDACTED PERSONAL DATA,Direct Payments - Carers Breaks/Own Care,Children & Family Services,Foster Carer Payments,32001280,153.50
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001281,172.19
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001281,319.40
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001281,319.40
13/11/2024,REDACTED PERSONAL DATA,Direct Payments - Carers Breaks/Own Care,Children & Family Services,Foster Carer Payments,32001286,154.84
13/11/2024,REDACTED PERSONAL DATA,Direct Payments - Carers Breaks/Own Care,Children & Family Services,Foster Carer Payments,32001286,154.84
13/11/2024,REDACTED PERSONAL DATA,Direct Payments - Carers Breaks/Own Care,Children & Family Services,Foster Carer Payments,32001286,195.02
13/11/2024,REDACTED PERSONAL DATA,Direct Payments - Carers Breaks/Own Care,Children & Family Services,Foster Carer Payments,32001286,195.02
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001289,316.27
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001289,316.27
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001292,172.19
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001292,319.40
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001292,319.40
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001294,254.81
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001294,254.81
13/11/2024,REDACTED PERSONAL DATA,Direct Payments - Carers Breaks/Own Care,Children & Family Services,Foster Carer Payments,32001295,153.50
13/11/2024,REDACTED PERSONAL DATA,Direct Payments - Carers Breaks/Own Care,Children & Family Services,Foster Carer Payments,32001295,153.50
13/11/2024,REDACTED PERSONAL DATA,Direct Payments - Carers Breaks/Own Care,Children & Family Services,Foster Carer Payments,32001295,191.57
13/11/2024,REDACTED PERSONAL DATA,Direct Payments - Carers Breaks/Own Care,Children & Family Services,Foster Carer Payments,32001295,191.57
13/11/2024,REDACTED PERSONAL DATA,Direct Payments - Carers Breaks/Own Care,Children & Family Services,Foster Carer Payments,32001295,198.83
13/11/2024,REDACTED PERSONAL DATA,Direct Payments - Carers Breaks/Own Care,Children & Family Services,Foster Carer Payments,32001295,198.83
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001296,316.27
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001296,316.27
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001296,316.27
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001296,316.27
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001296,361.09
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001296,361.09
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Adoption Support,Children & Family Services,Foster Carer Payments,32001297,228.89
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Adoption Support,Children & Family Services,Foster Carer Payments,32001297,319.40
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Adoption Support,Children & Family Services,Foster Carer Payments,32001297,345.27
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Adoption Support,Children & Family Services,Foster Carer Payments,32001298,172.19
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Adoption Support,Children & Family Services,Foster Carer Payments,32001298,319.40
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Adoption Support,Children & Family Services,Foster Carer Payments,32001298,319.40
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001300,172.19
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001300,319.40
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001300,319.40
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001305,143.06
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001305,276.23
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001305,276.23
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001306,172.19
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001306,172.19
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001306,215.36
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001306,215.36
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001307,172.19
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001307,319.40
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001307,319.40
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001308,172.19
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001308,319.40
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001308,319.40
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001309,143.06
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001309,276.23
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001309,276.23
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001311,172.19
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001311,319.40
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001311,319.40
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001314,172.19
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001314,319.40
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001314,319.40
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001317,143.06
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001317,276.23
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001317,276.23
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001320,213.25
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001320,213.25
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001320,213.25
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001320,213.25
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001320,213.25
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001320,213.25
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001320,213.25
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001320,213.25
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001321,273.52
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001321,273.52
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001324,143.06
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001324,276.23
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001324,276.23
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001326,195.06
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001326,195.06
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001326,202.63
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001326,202.63
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001327,390.00
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001327,390.00
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001328,259.10
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001328,259.10
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001330,172.19
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001330,319.40
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001330,319.40
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001331,172.19
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001331,319.40
13/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32001331,319.40
