Date Transaction Added,Beneficiary,Merchant Categories,Department,Purpose of Expenditure,Trans No,Net Amount
16/04/2024,Well Pharmacy (Bestway National Chemists Ltd),Health - Public Health Pharmacies,Public Health & Public Protection,Contracted Services,31946505,75.00
18/06/2024,Well Pharmacy (Bestway National Chemists Ltd),Health - Public Health Pharmacies,Public Health & Public Protection,Contracted Services,31962326,30.00
18/06/2024,Well Pharmacy (Bestway National Chemists Ltd),Health - Public Health Pharmacies,Public Health & Public Protection,Contracted Services,31962326,75.00
18/06/2024,Well Pharmacy (Bestway National Chemists Ltd),Health - Public Health Pharmacies,Public Health & Public Protection,Contracted Services,31962326,225.00
27/06/2024,Listening Ear (Merseyside),Professional Services - Counselling & Advice Serv,Public Health & Public Protection,Contracted Services,2402328,"12,500.00"
11/04/2024,Bridgewater Community Healthcare,Social Community Care - Adult Frontline Services,Public Health & Public Protection,Contracted Services,524231,"215,888.63"
14/06/2024,Bridgewater Community Healthcare,Social Community Care - Adult Frontline Services,Public Health & Public Protection,Contracted Services,2401884,"215,888.63"
14/06/2024,Bridgewater Community Healthcare,Social Community Care - Adult Frontline Services,Public Health & Public Protection,Contracted Services,2401885,"215,888.66"
27/06/2024,Bridgewater Community Healthcare,Social Community Care - Adult Frontline Services,Public Health & Public Protection,Contracted Services,2402322,"215,888.63"
11/04/2024,Bridgewater Community Healthcare,Social Community Care - Adult Frontline Services,Public Health & Public Protection,Contracted Services,524231,"79,670.00"
14/06/2024,Bridgewater Community Healthcare,Social Community Care - Adult Frontline Services,Public Health & Public Protection,Contracted Services,2401884,"79,670.00"
14/06/2024,Bridgewater Community Healthcare,Social Community Care - Adult Frontline Services,Public Health & Public Protection,Contracted Services,2401885,"79,670.01"
27/06/2024,Bridgewater Community Healthcare,Social Community Care - Adult Frontline Services,Public Health & Public Protection,Contracted Services,2402322,"79,670.00"
09/04/2024,BHR Pharmaceuticals Limited,Equipment - Health Care,Public Health & Public Protection,Contracted Services,2399653,"2,883.00"
17/05/2024,BHR Pharmaceuticals Limited,Equipment - Health Care,Public Health & Public Protection,Contracted Services,2400972,"4,196.69"
17/06/2024,BHR Pharmaceuticals Limited,Equipment - Health Care,Public Health & Public Protection,Contracted Services,2401994,"2,946.80"
21/06/2024,BHR Pharmaceuticals Limited,Equipment - Health Care,Public Health & Public Protection,Contracted Services,2402324,613.00
02/04/2024,Complete Background Screening Limited,School Support Suppliers,Public Health & Public Protection,Other Salary Costs,31942818,3.50
02/04/2024,Complete Background Screening Limited,School Support Suppliers,Public Health & Public Protection,Other Salary Costs,31942818,4.00
02/04/2024,Complete Background Screening Limited,School Support Suppliers,Public Health & Public Protection,Other Salary Costs,31942818,38.00
01/05/2024,Complete Background Screening Limited,School Support Suppliers,Public Health & Public Protection,Other Salary Costs,31951450,3.50
01/05/2024,Complete Background Screening Limited,School Support Suppliers,Public Health & Public Protection,Other Salary Costs,31951450,4.00
01/05/2024,Complete Background Screening Limited,School Support Suppliers,Public Health & Public Protection,Other Salary Costs,31951450,4.00
01/05/2024,Complete Background Screening Limited,School Support Suppliers,Public Health & Public Protection,Other Salary Costs,31951450,38.00
04/06/2024,Complete Background Screening Limited,School Support Suppliers,Public Health & Public Protection,Other Salary Costs,31959606,3.50
04/06/2024,Complete Background Screening Limited,School Support Suppliers,Public Health & Public Protection,Other Salary Costs,31959606,38.00
18/06/2024,Health Diagnostics Limited,ICT - Software,Public Health & Public Protection,General Computer Expenditure,2402000,750.00
04/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Public Health & Public Protection,Non HBC Agency Staff,31944228,106.20
04/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Public Health & Public Protection,Non HBC Agency Staff,31944228,391.57
12/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Public Health & Public Protection,Non HBC Agency Staff,31946189,405.08
18/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Public Health & Public Protection,Non HBC Agency Staff,31948027,3.86
18/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Public Health & Public Protection,Non HBC Agency Staff,31948027,790.86
25/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Public Health & Public Protection,Non HBC Agency Staff,31950416,790.86
09/05/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Public Health & Public Protection,Non HBC Agency Staff,31953421,988.59
16/05/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Public Health & Public Protection,Non HBC Agency Staff,31955049,790.86
23/05/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Public Health & Public Protection,Non HBC Agency Staff,31956426,"1,186.29"
30/05/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Public Health & Public Protection,Non HBC Agency Staff,31958344,"1,581.72"
06/06/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Public Health & Public Protection,Non HBC Agency Staff,31959910,790.86
14/06/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Public Health & Public Protection,Non HBC Agency Staff,31961371,790.86
20/06/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Public Health & Public Protection,Non HBC Agency Staff,31964057,"1,186.29"
27/06/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Public Health & Public Protection,Non HBC Agency Staff,31965034,790.86
07/05/2024,Vodafone Corporate Limited,ICT - Telecoms - Mobile,Public Health & Public Protection,Mobile Phones & Pagers,2400539,"1,347.00"
17/06/2024,Vodafone Corporate Limited,ICT - Telecoms - Mobile,Public Health & Public Protection,Mobile Phones & Pagers,31962198,0.75
17/06/2024,Vodafone Corporate Limited,ICT - Telecoms - Mobile,Public Health & Public Protection,Mobile Phones & Pagers,31962198,0.75
17/06/2024,Vodafone Corporate Limited,ICT - Telecoms - Mobile,Public Health & Public Protection,Mobile Phones & Pagers,31962198,0.75
17/06/2024,Vodafone Corporate Limited,ICT - Telecoms - Mobile,Public Health & Public Protection,Mobile Phones & Pagers,31962198,0.75
17/06/2024,Vodafone Corporate Limited,ICT - Telecoms - Mobile,Public Health & Public Protection,Mobile Phones & Pagers,31962198,0.75
17/06/2024,Vodafone Corporate Limited,ICT - Telecoms - Mobile,Public Health & Public Protection,Mobile Phones & Pagers,31962198,0.75
17/06/2024,Vodafone Corporate Limited,ICT - Telecoms - Mobile,Public Health & Public Protection,Mobile Phones & Pagers,31962198,0.75
17/06/2024,Vodafone Corporate Limited,ICT - Telecoms - Mobile,Public Health & Public Protection,Mobile Phones & Pagers,31962201,0.15
17/06/2024,Vodafone Corporate Limited,ICT - Telecoms - Mobile,Public Health & Public Protection,Mobile Phones & Pagers,31962201,0.15
17/06/2024,Vodafone Corporate Limited,ICT - Telecoms - Mobile,Public Health & Public Protection,Mobile Phones & Pagers,31962201,0.15
17/06/2024,Vodafone Corporate Limited,ICT - Telecoms - Mobile,Public Health & Public Protection,Mobile Phones & Pagers,31962201,0.15
17/06/2024,Vodafone Corporate Limited,ICT - Telecoms - Mobile,Public Health & Public Protection,Telephone Charges,31962201,0.75
17/06/2024,Vodafone Corporate Limited,ICT - Telecoms - Mobile,Public Health & Public Protection,Telephone Charges,31962201,0.75
17/06/2024,Vodafone Corporate Limited,ICT - Telecoms - Mobile,Public Health & Public Protection,Mobile Phones & Pagers,31962201,0.75
17/06/2024,Vodafone Corporate Limited,ICT - Telecoms - Mobile,Public Health & Public Protection,Mobile Phones & Pagers,31962201,0.75
17/06/2024,Vodafone Corporate Limited,ICT - Telecoms - Mobile,Public Health & Public Protection,Mobile Phones & Pagers,31962201,0.75
17/06/2024,Vodafone Corporate Limited,ICT - Telecoms - Mobile,Public Health & Public Protection,Mobile Phones & Pagers,31962201,0.75
17/06/2024,Vodafone Corporate Limited,ICT - Telecoms - Mobile,Public Health & Public Protection,Mobile Phones & Pagers,31962201,0.75
17/06/2024,Vodafone Corporate Limited,ICT - Telecoms - Mobile,Public Health & Public Protection,Mobile Phones & Pagers,31962201,0.75
17/06/2024,Vodafone Corporate Limited,ICT - Telecoms - Mobile,Public Health & Public Protection,Mobile Phones & Pagers,31962201,0.75
17/06/2024,Vodafone Corporate Limited,ICT - Telecoms - Mobile,Public Health & Public Protection,Mobile Phones & Pagers,31962201,0.75
17/06/2024,Vodafone Corporate Limited,ICT - Telecoms - Mobile,Public Health & Public Protection,Mobile Phones & Pagers,31962201,0.75
17/06/2024,Vodafone Corporate Limited,ICT - Telecoms - Mobile,Public Health & Public Protection,Mobile Phones & Pagers,31962201,0.75
17/06/2024,Vodafone Corporate Limited,ICT - Telecoms - Mobile,Public Health & Public Protection,Mobile Phones & Pagers,31962201,0.75
17/06/2024,Vodafone Corporate Limited,ICT - Telecoms - Mobile,Public Health & Public Protection,Mobile Phones & Pagers,31962201,0.75
17/06/2024,Vodafone Corporate Limited,ICT - Telecoms - Mobile,Public Health & Public Protection,Mobile Phones & Pagers,31962201,0.75
17/06/2024,Vodafone Corporate Limited,ICT - Telecoms - Mobile,Public Health & Public Protection,Mobile Phones & Pagers,31962201,0.75
17/06/2024,Vodafone Corporate Limited,ICT - Telecoms - Mobile,Public Health & Public Protection,Mobile Phones & Pagers,31962201,0.75
17/06/2024,Vodafone Corporate Limited,ICT - Telecoms - Mobile,Public Health & Public Protection,Mobile Phones & Pagers,31962201,0.75
17/06/2024,Vodafone Corporate Limited,ICT - Telecoms - Mobile,Public Health & Public Protection,Mobile Phones & Pagers,31962201,0.75
17/06/2024,Vodafone Corporate Limited,ICT - Telecoms - Mobile,Public Health & Public Protection,Mobile Phones & Pagers,31962201,0.75
17/06/2024,Vodafone Corporate Limited,ICT - Telecoms - Mobile,Public Health & Public Protection,Mobile Phones & Pagers,31962201,0.75
17/06/2024,Vodafone Corporate Limited,ICT - Telecoms - Mobile,Public Health & Public Protection,Mobile Phones & Pagers,31962201,0.75
17/06/2024,Vodafone Corporate Limited,ICT - Telecoms - Mobile,Public Health & Public Protection,Mobile Phones & Pagers,31962201,0.75
17/06/2024,Vodafone Corporate Limited,ICT - Telecoms - Mobile,Public Health & Public Protection,Mobile Phones & Pagers,31962201,0.75
17/06/2024,Vodafone Corporate Limited,ICT - Telecoms - Mobile,Public Health & Public Protection,Mobile Phones & Pagers,31962201,0.75
17/06/2024,Vodafone Corporate Limited,ICT - Telecoms - Mobile,Public Health & Public Protection,Mobile Phones & Pagers,31962201,0.75
17/06/2024,Vodafone Corporate Limited,ICT - Telecoms - Mobile,Public Health & Public Protection,Mobile Phones & Pagers,31962201,0.75
17/06/2024,Vodafone Corporate Limited,ICT - Telecoms - Mobile,Public Health & Public Protection,Mobile Phones & Pagers,31962201,0.75
17/06/2024,Vodafone Corporate Limited,ICT - Telecoms - Mobile,Public Health & Public Protection,Mobile Phones & Pagers,31962201,0.75
17/06/2024,Vodafone Corporate Limited,ICT - Telecoms - Mobile,Public Health & Public Protection,Internet Charges (ISDN/Broadband Lines),31962201,0.75
17/06/2024,Vodafone Corporate Limited,ICT - Telecoms - Mobile,Public Health & Public Protection,Telephone Charges,31962201,0.75
17/06/2024,Vodafone Corporate Limited,ICT - Telecoms - Mobile,Public Health & Public Protection,Telephone Charges,31962201,0.75
17/06/2024,Vodafone Corporate Limited,ICT - Telecoms - Mobile,Public Health & Public Protection,Telephone Charges,31962201,0.75
17/06/2024,Vodafone Corporate Limited,ICT - Telecoms - Mobile,Public Health & Public Protection,Telephone Charges,31962201,1.20
17/06/2024,Vodafone Corporate Limited,ICT - Telecoms - Mobile,Public Health & Public Protection,Mobile Phones & Pagers,31962201,3.39
14/05/2024,WARRINGTON AND HALTON NHS FT,Social Community Care Supplies - Equipment,Public Health & Public Protection,Room Hire,526890,698.75
14/05/2024,WARRINGTON AND HALTON NHS FT,Social Community Care Supplies - Equipment,Public Health & Public Protection,Room Hire,526892,666.25
26/06/2024,Halton Citizens Advice Bureau T/a Citizens Advice Halton,Public Services,Public Health & Public Protection,Contracted Services,2402410,"2,551.39"
26/06/2024,Halton Citizens Advice Bureau T/a Citizens Advice Halton,Public Services,Public Health & Public Protection,Contracted Services,2402411,897.84
16/05/2024,5 BOROUGHS PARTNERSHIP NHS,Corporate Finance,Revenues,NNDR Refund,31955078,"12,012.00"
06/06/2024,ABB LIMITED,Corporate Finance,Revenues,NNDR Refund,31960139,"140,872.00"
20/06/2024,ABB LIMITED,Corporate Finance,Revenues,NNDR Refund,31964048,"17,112.51"
16/05/2024,ALLPAQ PACKAGING L,Corporate Finance,Revenues,NNDR Refund,31955079,818.30
06/06/2024,ANGLO GLOBAL PROPE,Corporate Finance,Revenues,NNDR Refund,31960147,"1,374.49"
13/06/2024,ASDA STORES LTD,Corporate Finance,Revenues,NNDR Refund,31961344,"364,241.32"
06/06/2024,AXSCEND LIMITED,Corporate Finance,Revenues,NNDR Refund,31960152,"1,824.26"
20/06/2024,BNP PARIBAS REAL ESTATE RE CLI,Corporate Finance,Revenues,NNDR Refund,31964046,"56,709.25"
06/06/2024,CHP MANAGEMENT LTD,Corporate Finance,Revenues,NNDR Refund,31960149,"5,225.25"
06/06/2024,CLIENT ACCOUNT VISION EXPRESS,Corporate Finance,Revenues,NNDR Refund,31960148,"1,658.54"
23/04/2024,Dignity Funerals Ltd,Corporate Finance,Revenues,Debtor Refund,2400147,"1,760.00"
20/06/2024,DTZ DTL LTD CLIENT A/C RE TRAV,Corporate Finance,Revenues,NNDR Refund,31964050,946.25
10/06/2024,REDACTED PERSONAL DATA,Corporate Finance,Revenues,Debtor Refund,2401704,554.82
02/05/2024,REDACTED PERSONAL DATA,Corporate Finance,Revenues,NNDR Refund,31951615,838.32
06/06/2024,GERALD EVE LLP - WHITBREAD,Corporate Finance,Revenues,NNDR Refund,31960151,"24,978.35"
27/06/2024,GL HEARN CLIENT ACC BOOTS,Corporate Finance,Revenues,NNDR Refund,31965029,682.64
20/06/2024,GRUNDY SKIP HIRE LTD,Corporate Finance,Revenues,NNDR Refund,31964043,"4,239.85"
13/06/2024,HATTONS MODEL RAIL,Corporate Finance,Revenues,NNDR Refund,31961343,"2,145.16"
06/06/2024,HUTCHINSON 3G UK CLIENT ACCOUN,Corporate Finance,Revenues,NNDR Refund,31960141,"1,530.96"
13/06/2024,INNOVATION CHEMICALS LTD,Corporate Finance,Revenues,NNDR Refund,31961347,"25,537.30"
18/04/2024,K&N FILTERS(EUROPE,Corporate Finance,Revenues,NNDR Refund,31947865,513.60
20/06/2024,MOTOR FUEL LTD,Corporate Finance,Revenues,NNDR Refund,31964045,"3,619.93"
09/05/2024,NORTHWEST PORTFOLIO (NO 2) LTD,Corporate Finance,Revenues,NNDR Refund,31953556,"3,172.34"
23/05/2024,ONWARD HOMES LTD,Corporate Finance,Revenues,NNDR Refund,31957296,"136,005.10"
23/05/2024,ONWARD HOMES LTD,Corporate Finance,Revenues,NNDR Refund,31957297,"4,946.14"
