Date Transaction Added,Beneficiary,Merchant Categories,Department,Purpose of Expenditure,Trans No,Net Amount
09/01/2025,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32017175,153.83
09/01/2025,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32017175,215.36
09/01/2025,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32017175,215.36
22/01/2025,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32020026,302.45
22/01/2025,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32020026,302.45
22/01/2025,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32020027,302.45
22/01/2025,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32020027,302.45
22/01/2025,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32020030,294.59
22/01/2025,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32020030,294.59
22/01/2025,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32020031,192.80
22/01/2025,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32020031,192.80
22/01/2025,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32020031,192.80
22/01/2025,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32020031,192.80
22/01/2025,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32020037,273.52
22/01/2025,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32020037,273.52
22/01/2025,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32020037,316.27
22/01/2025,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32020037,316.27
22/01/2025,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32020037,316.27
22/01/2025,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32020037,316.27
22/01/2025,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Children & Family Services,Foster Carer Payments,32020038,198.37
22/01/2025,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Children & Family Services,Foster Carer Payments,32020038,198.37
22/01/2025,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Children & Family Services,Foster Carer Payments,32020038,301.39
22/01/2025,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Children & Family Services,Foster Carer Payments,32020038,301.39
22/01/2025,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32020042,65.00
22/01/2025,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32020042,65.00
22/01/2025,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32020042,196.82
22/01/2025,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32020042,196.82
22/01/2025,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32020045,291.50
22/01/2025,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32020045,291.50
22/01/2025,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32020045,298.81
22/01/2025,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32020045,298.81
22/01/2025,REDACTED PERSONAL DATA,Fostering & Adoption - Accommodation Fees,Children & Family Services,Foster Carer Payments,32020046,301.39
22/01/2025,REDACTED PERSONAL DATA,Fostering & Adoption - Accommodation Fees,Children & Family Services,Foster Carer Payments,32020046,301.39
22/01/2025,REDACTED PERSONAL DATA,Fostering & Adoption - Accommodation Fees,Children & Family Services,Foster Carer Payments,32020046,346.20
22/01/2025,REDACTED PERSONAL DATA,Fostering & Adoption - Accommodation Fees,Children & Family Services,Foster Carer Payments,32020046,346.20
22/01/2025,REDACTED PERSONAL DATA,Fostering & Adoption - Accommodation Fees,Children & Family Services,Foster Carer Payments,32020046,346.20
22/01/2025,REDACTED PERSONAL DATA,Fostering & Adoption - Accommodation Fees,Children & Family Services,Foster Carer Payments,32020046,346.20
22/01/2025,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32020049,293.81
22/01/2025,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32020049,293.81
22/01/2025,REDACTED PERSONAL DATA,Fostering & Adoption - Accommodation Fees,Children & Family Services,Foster Carer Payments,32020050,319.40
22/01/2025,REDACTED PERSONAL DATA,Fostering & Adoption - Accommodation Fees,Children & Family Services,Foster Carer Payments,32020050,319.40
22/01/2025,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32020053,353.42
22/01/2025,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32020053,353.42
22/01/2025,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32020053,353.42
22/01/2025,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32020053,353.42
22/01/2025,REDACTED PERSONAL DATA,Direct Payments - Carers Breaks/Own Care,Children & Family Services,Foster Carer Payments,32020059,292.89
22/01/2025,REDACTED PERSONAL DATA,Direct Payments - Carers Breaks/Own Care,Children & Family Services,Foster Carer Payments,32020059,292.89
22/01/2025,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32020060,195.06
22/01/2025,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32020060,195.06
22/01/2025,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32020060,202.87
22/01/2025,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32020060,202.87
22/01/2025,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Children & Family Services,Foster Carer Payments,32020067,202.63
22/01/2025,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Children & Family Services,Foster Carer Payments,32020067,202.63
22/01/2025,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Children & Family Services,Foster Carer Payments,32020067,202.63
22/01/2025,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Children & Family Services,Foster Carer Payments,32020067,202.63
22/01/2025,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Children & Family Services,Foster Carer Payments,32020067,241.82
22/01/2025,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Children & Family Services,Foster Carer Payments,32020067,241.82
22/01/2025,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Children & Family Services,Foster Carer Payments,32020071,198.37
22/01/2025,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Children & Family Services,Foster Carer Payments,32020071,198.37
22/01/2025,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Children & Family Services,Foster Carer Payments,32020071,198.37
22/01/2025,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Children & Family Services,Foster Carer Payments,32020071,198.37
22/01/2025,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Children & Family Services,Foster Carer Payments,32020073,251.73
22/01/2025,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Children & Family Services,Foster Carer Payments,32020073,251.73
22/01/2025,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32020074,190.79
22/01/2025,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32020074,190.79
22/01/2025,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32020074,198.37
22/01/2025,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32020074,198.37
22/01/2025,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Children & Family Services,Foster Carer Payments,32020079,500.00
22/01/2025,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32020082,293.81
22/01/2025,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32020082,293.81
22/01/2025,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32020082,301.39
22/01/2025,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32020082,301.39
22/01/2025,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Children & Family Services,Foster Carer Payments,32020086,195.06
22/01/2025,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Children & Family Services,Foster Carer Payments,32020086,195.06
22/01/2025,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Children & Family Services,Foster Carer Payments,32020086,198.75
22/01/2025,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Children & Family Services,Foster Carer Payments,32020086,198.75
22/01/2025,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Children & Family Services,Foster Carer Payments,32020086,202.87
22/01/2025,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Children & Family Services,Foster Carer Payments,32020086,202.87
22/01/2025,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Children & Family Services,Foster Carer Payments,32020089,261.78
22/01/2025,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Children & Family Services,Foster Carer Payments,32020089,261.78
22/01/2025,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Children & Family Services,Foster Carer Payments,32020093,294.48
22/01/2025,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Children & Family Services,Foster Carer Payments,32020093,294.48
22/01/2025,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Children & Family Services,Foster Carer Payments,32020093,301.85
22/01/2025,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Children & Family Services,Foster Carer Payments,32020093,301.85
22/01/2025,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32020094,301.39
22/01/2025,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32020094,301.39
22/01/2025,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32020094,304.12
22/01/2025,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32020094,304.12
22/01/2025,REDACTED PERSONAL DATA,Fostering & Adoption - Accommodation Fees,Children & Family Services,Foster Carer Payments,32020099,195.02
22/01/2025,REDACTED PERSONAL DATA,Fostering & Adoption - Accommodation Fees,Children & Family Services,Foster Carer Payments,32020099,195.02
22/01/2025,REDACTED PERSONAL DATA,Fostering & Adoption - Accommodation Fees,Children & Family Services,Foster Carer Payments,32020099,195.02
22/01/2025,REDACTED PERSONAL DATA,Fostering & Adoption - Accommodation Fees,Children & Family Services,Foster Carer Payments,32020099,195.02
22/01/2025,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32020104,161.36
22/01/2025,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32020104,161.36
22/01/2025,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32020104,195.06
22/01/2025,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32020104,195.06
22/01/2025,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Children & Family Services,Foster Carer Payments,32020110,294.48
22/01/2025,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Children & Family Services,Foster Carer Payments,32020110,294.48
22/01/2025,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Children & Family Services,Foster Carer Payments,32020110,301.85
22/01/2025,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Children & Family Services,Foster Carer Payments,32020110,301.85
22/01/2025,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Children & Family Services,Foster Carer Payments,32020113,190.79
22/01/2025,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Children & Family Services,Foster Carer Payments,32020113,190.79
22/01/2025,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Children & Family Services,Foster Carer Payments,32020113,198.37
22/01/2025,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Children & Family Services,Foster Carer Payments,32020113,198.37
22/01/2025,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Children & Family Services,Foster Carer Payments,32020114,272.31
22/01/2025,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Children & Family Services,Foster Carer Payments,32020114,272.31
22/01/2025,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32020116,298.81
22/01/2025,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,32020116,298.81
22/01/2025,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Children & Family Services,Foster Carer Payments,32020130,294.48
