SEFTON COUNCIL: Supplier Payments where charge to specific cost centre is >= +/-£500 for period May 2023,,,,,,
SUPPLIER,AMOUNT,TRANSACTION DATE,COST CENTRE,ACCOUNT,DEPARTMENT,SUMMARY OF EXPENDITURE
Supplier Name Redacted,"2,087.50",05/06/2023,YL58,R2440,Education Excellence,Music Service - Fees - Music
Radfield Home Care Liverpool North,"2,088.63",27/06/2023,AP10,R4059,Adult Social Care,Physical Support - Older People 65+ - Re-Enablement
ICare GB Ltd,"2,091.32",20/06/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Supplier Name Redacted,"2,091.55",07/02/2023,YS91,R2453,Children's Social Care,Childrens Admin - Legal Fees - Fees - Legal
Radfield Home Care Liverpool North,"2,092.38",27/06/2023,AP10,R4059,Adult Social Care,Physical Support - Older People 65+ - Re-Enablement
Radfield Home Care Liverpool North,"2,094.00",27/06/2023,AP05,R4051,Adult Social Care,Physical Support - Adults 18-64 - Domiciliary Care
Moss View Care Home,"2,095.04",21/06/2023,AP10,R4047,Adult Social Care,Physical Support - Older People 65+ - Property Case - Residential Nursing Homes
Radfield Home Care Liverpool North,"2,095.75",27/06/2023,AN05,R4051,Adult Social Care,Mental Health Support - Adults 18-64 - Domiciliary Care
North West Gas Services,"2,099.00",14/06/2023,YE90,R2101,Communities,COVID Winter Grant - Minor Works Budget
Veatreey Development Ltd,"2,099.72",21/06/2023,AP10,R4049,Adult Social Care,Physical Support - Older People 65+ - Nursing- Short Term
Supplier Name Redacted,"2,100.00",16/06/2023,BI39,R4344,Communities,Housing Accommodation-Bed & Breakfast - Pay-External Providers
Supplier Name Redacted,"2,100.00",15/06/2023,BI39,R4344,Communities,Housing Accommodation-Bed & Breakfast - Pay-External Providers
Supplier Name Redacted,"2,100.00",14/06/2023,BI39,R4344,Communities,Housing Accommodation-Bed & Breakfast - Pay-External Providers
Williamson Engineering,"2,100.00",02/05/2023,BT31,R1001,Economic Growth and Housing,"Seafront, Parks And Gardens - Repair & Mtce Of Land & Buildings"
City Electrical Factors Ltd,"2,100.70",05/04/2023,SS05,R2030,Operational In-House Services,Alarms - Equipment Furniture & Materials
Supplier Name Redacted,"2,103.80",21/06/2023,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Alternative Futures Group,"2,104.80",21/06/2023,AL05,R4054,Adult Social Care,Learning Disability Support -Adults 18-64 - Community Support
Right at Home Sefton,"2,107.38",26/06/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Performance Health International Ltd,"2,107.80",31/05/2023,CAP1,C1000,Capital,Capital - Capital Expenditure
Performance Health International Ltd,"2,107.80",16/06/2023,CAP1,C1000,Capital,Capital - Capital Expenditure
Apex Management Solutions Ltd,"2,110.58",15/06/2023,YL12,R3310,Education Excellence,SEN Transport to Primary Schools - Out of Borough Transport costs
Cic,"2,111.76",21/06/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"2,111.76",21/06/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"2,112.40",21/06/2023,AL05,R4054,Adult Social Care,Learning Disability Support -Adults 18-64 - Community Support
Community Independent Living,"2,112.88",14/06/2023,AP05,R4051,Adult Social Care,Physical Support - Adults 18-64 - Domiciliary Care
The Care Trust,"2,112.88",22/06/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Brothers Of Charity,"2,115.66",21/06/2023,AL05,R4054,Adult Social Care,Learning Disability Support -Adults 18-64 - Community Support
Keys PCE Ltd,"2,118.00",21/06/2023,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Birtenshaw Merseyside,"2,120.00",01/06/2023,YL36,R3310,Education Excellence,Independent / Non Maintained Special School SEN travel - Out of Borough Transport costs
Birtenshaw Merseyside,"2,120.00",01/04/2023,YL36,R3310,Education Excellence,Independent / Non Maintained Special School SEN travel - Out of Borough Transport costs
DHCH14 The Willows,"2,121.96",21/06/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Formby Village Radio Cars Ltd,"2,122.47",11/06/2023,EH75,R3301,Education Excellence,Complementary Education - Hired Transport General
Alphacare Northwest,"2,123.28",14/06/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
The Growth Company Ltd,"2,127.80",14/06/2023,BR15,R2452,Economic Growth and Housing,S@W Recharges - Fees - External Audit
Witherslack Group Ltd,"2,130.40",30/04/2023,YL36,R3310,Education Excellence,Independent / Non Maintained Special School SEN travel - Out of Borough Transport costs
Supplier Name Redacted,"2,134.08",09/06/2023,YS26,R2116,Children's Social Care,Locality North - Personal Needs
Anchor Trust,"2,134.73",21/06/2023,AP10,R4062,Adult Social Care,Physical Support - Older People 65+ - Transitional Beds - Residential
Slc Raglin Ltd,"2,135.56",21/06/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Options for Supported Living Ltd,"2,135.56",21/06/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Supplier Name Redacted,"2,137.50",12/06/2023,YL54,R2451,Education Excellence,School Improvement Service - Fees & Services - Other
Springfield Court Nh,"2,138.22",21/06/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Dawsongroup EMC Limited,"2,141.34",01/06/2023,SV23,R3301,Operational In-House Services,Hired Account - Hired Transport General
Weightmans LLP Office A/c,"2,144.00",28/04/2023,YS91,R2453,Children's Social Care,Childrens Admin - Legal Fees - Fees - Legal
Alternative Futures Group,"2,145.28",21/06/2023,AL10,R4043,Adult Social Care,Learning Disability Support - Older People 65+ - Supported Living
Brothers Of Charity,"2,145.85",21/06/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Agilisys Ltd,"2,146.20",09/02/2023,GF66,R2655,Corporate Resources,ICT Services - Ad Hoc Operational Services - Computer Costs
Brabners Llp,"2,150.00",31/05/2023,GM11,R2453,Corporate,Regeneration Scheme 1 - Fees - Legal
MediaCo Ltd,"2,150.00",09/06/2023,BT11,R2927,Economic Growth and Housing,Marketing - Advertising & Marketing
Weightmans LLP Office A/c,"2,152.00",28/11/2022,YS91,R2453,Children's Social Care,Childrens Admin - Legal Fees - Fees - Legal
Future Directions CIC,"2,152.12",21/06/2023,AL10,R4041,Adult Social Care,Learning Disability Support - Older People 65+ - Private Residential Care Rest Homes
Meridian Healthcare Ltd- Roby House,"2,153.32",21/06/2023,AN10,R4042,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Nursing Ho
Sandstone Care North West Limited,"2,160.00",21/06/2023,AP05,R4042,Adult Social Care,Physical Support - Adults 18-64 - Private Residential Care Nursing Ho
Formby Village Radio Cars Ltd,"2,163.32",28/05/2023,EH75,R3301,Education Excellence,Complementary Education - Hired Transport General
Rossendales Ltd,"2,164.61",13/05/2023,GF26,R2423,Corporate Resources,Council Tax Collection - Fees - Bailiffs VAT In
Rossendales Ltd,"2,164.69",06/05/2023,GF26,R2423,Corporate Resources,Council Tax Collection - Fees - Bailiffs VAT In
Agilisys Ltd,"2,166.22",12/05/2023,GF66,R2655,Corporate Resources,ICT Services - Ad Hoc Operational Services - Computer Costs
Springfield Court Nh,"2,169.40",21/06/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Alternative Futures Group,"2,172.38",21/06/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Alternative Futures Group,"2,172.38",21/06/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Care In Safe Hands,"2,178.40",21/06/2023,AL05,R4041,Adult Social Care,Learning Disability Support -Adults 18-64 - Private Residential Care Rest Homes
Transoft Solutions (UK) Ltd,"2,182.00",19/06/2023,BI10,R2655,Highways and Public Protection,Highway Safety Team - Computer Costs
Supplier Name Redacted,"2,182.28",21/06/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Supplier Name Redacted,"2,184.00",21/06/2023,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
DHCH14 The Willows,"2,184.42",21/06/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Icare solutions Manchester,"2,185.60",18/05/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
WSP UK Ltd,"2,190.00",20/06/2023,CAP1,C1000,Capital,Capital - Capital Expenditure
Locharwoods,"2,190.21",21/06/2023,AN10,R4045,Adult Social Care,Mental Health Support - Older People 65+ - Residential - Short Term
Mencap,"2,190.79",21/06/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Mencap,"2,190.79",21/06/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Radfield Home Care Liverpool North,"2,192.13",27/06/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Radfield Home Care Liverpool North,"2,192.13",27/06/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Athena Healthcare (Albert Road) Limited,"2,196.28",21/06/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Athena Healthcare (Albert Road) Limited,"2,196.28",21/06/2023,AP05,R4042,Adult Social Care,Physical Support - Adults 18-64 - Private Residential Care Nursing Ho
Sharston House,"2,196.72",21/06/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
NatWest,"2,200.00",16/06/2023,YS33,R2116,Children's Social Care,Leaving Care - Personal Needs
Global Mediation Ltd,"2,200.00",31/12/2022,EH31,R2502,Education Excellence,Special General Expenditure (High Needs) - Bought In Professional Services (Other)
Global Mediation Ltd,"2,200.00",30/11/2022,EH31,R2502,Education Excellence,Special General Expenditure (High Needs) - Bought In Professional Services (Other)
Williamson Engineering,"2,200.00",22/05/2023,BT31,R1001,Economic Growth and Housing,"Seafront, Parks And Gardens - Repair & Mtce Of Land & Buildings"
Mountbatton Care Limited,"2,201.92",15/06/2023,AP05,R4051,Adult Social Care,Physical Support - Adults 18-64 - Domiciliary Care
Mountbatton Care Limited,"2,201.92",15/06/2023,AP10,R4059,Adult Social Care,Physical Support - Older People 65+ - Re-Enablement
Mountbatton Care Limited,"2,201.92",15/06/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Mountbatton Care Limited,"2,201.92",15/06/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Mountbatton Care Limited,"2,201.92",15/06/2023,AP10,R4059,Adult Social Care,Physical Support - Older People 65+ - Re-Enablement
Mountbatton Care Limited,"2,201.92",15/06/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Mountbatton Care Limited,"2,201.92",15/06/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Local Solutions,"2,201.92",14/06/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Local Solutions,"2,201.92",14/06/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Warrencare Ltd,"2,201.92",15/06/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Warrencare Ltd,"2,201.92",15/06/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Formby Village Radio Cars Ltd,"2,201.96",18/06/2023,EH75,R3301,Education Excellence,Complementary Education - Hired Transport General
Pertemps Professional Recruitment Ltd,"2,202.00",15/06/2023,YS28,R2116,Children's Social Care,Locality South - Personal Needs
Pertemps Professional Recruitment Ltd,"2,202.00",15/06/2023,YS28,R2116,Children's Social Care,Locality South - Personal Needs
Prime Care Gb Ltd,"2,205.27",21/06/2023,AM10,R4045,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Residential - Short Term
CARAH Care,"2,206.84",14/06/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Centrica Business Solutions (Generation) Ltd,"2,206.90",01/06/2023,HS06,R2021,Communities,DSW (Dunes Splashworld) - Equipment - Purchase
Expect Ltd,"2,209.20",21/06/2023,AL10,R4043,Adult Social Care,Learning Disability Support - Older People 65+ - Supported Living
Options for Supported Living Ltd,"2,209.20",21/06/2023,AP05,R4043,Adult Social Care,Physical Support - Adults 18-64 - Supported Living
Accomplish Group Lifestyles Ltd,"2,209.20",21/06/2023,AH10,R4043,Adult Social Care,Learning Disabilities-Pooled Budget - Supported Living
Formby Village Radio Cars Ltd,"2,210.00",30/06/2023,AX37,R3305,Adult Social Care,The North Hub (Mornington Road) STU - Specialist Transport Fixed Route
Formby Village Radio Cars Ltd,"2,210.00",30/04/2023,AX37,R3305,Adult Social Care,The North Hub (Mornington Road) STU - Specialist Transport Fixed Route
COUNTRYWIDE RESIDENTIAL LETTINGS LIMITED,"2,211.00",09/06/2023,YS61,R2451,Children's Social Care,Fostering Placements - Fees & Services - Other
COUNTRYWIDE RESIDENTIAL LETTINGS LTD,"2,211.00",02/06/2023,YS61,R2451,Children's Social Care,Fostering Placements - Fees & Services - Other
Athena Healthcare (Church Road) Limited,"2,213.48",21/06/2023,AM10,R4046,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Property Case - Residential Rest Homes
HMCTS,"2,215.00",03/07/2023,YS91,R2453,Children's Social Care,Childrens Admin - Legal Fees - Fees - Legal
HMCTS,"2,215.00",03/07/2023,YS91,R2453,Children's Social Care,Childrens Admin - Legal Fees - Fees - Legal
HMCTS,"2,215.00",03/07/2023,YS91,R2453,Children's Social Care,Childrens Admin - Legal Fees - Fees - Legal
HMCTS,"2,215.00",03/07/2023,YS91,R2453,Children's Social Care,Childrens Admin - Legal Fees - Fees - Legal
HMCTS,"2,215.00",03/07/2023,YS91,R2453,Children's Social Care,Childrens Admin - Legal Fees - Fees - Legal
HMCTS,"2,215.00",03/07/2023,YS91,R2453,Children's Social Care,Childrens Admin - Legal Fees - Fees - Legal
HMCTS,"2,215.00",03/07/2023,YS91,R2453,Children's Social Care,Childrens Admin - Legal Fees - Fees - Legal
Sixtyseven-Seventy,"2,215.00",21/06/2023,CAP1,C1000,Capital,Capital - Capital Expenditure
Apex Management Solutions Ltd,"2,216.66",15/06/2023,YL31,R3305,Education Excellence,SEN Transport to Special Schools - Specialist Transport Fixed Route
Seaforth Radio Cars Ltd,"2,216.67",30/04/2023,YL12,R3305,Education Excellence,SEN Transport to Primary Schools - Specialist Transport Fixed Route
Seaforth Radio Cars Ltd,"2,216.67",31/05/2023,YL12,R3305,Education Excellence,SEN Transport to Primary Schools - Specialist Transport Fixed Route
JFM Building Contractors,"2,220.00",22/04/2023,CAP1,C1000,Capital,Capital - Capital Expenditure
Blair House Care Home Limited,"2,222.12",21/06/2023,AN05,R4042,Adult Social Care,Mental Health Support - Adults 18-64 - Private Residential Care Nursing Ho
Abbegale Lodge (2006) Li,"2,227.54",21/06/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Midplant Ltd,"2,227.54",21/06/2023,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes
Thornton Hall,"2,227.54",21/06/2023,AP10,R4045,Adult Social Care,Physical Support - Older People 65+ - Residential - Short Term
Thornton Hall,"2,227.54",21/06/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Formby Village Radio Cars Ltd,"2,236.00",30/06/2023,AX12,R3305,Adult Social Care,Non ND Day Centre STU - Specialist Transport Fixed Route
Supplier Name Redacted,"2,240.00",12/05/2023,BI38,R4344,Communities,Homeless Prevention Hardship Fund - Pay-External Providers
Yes Care,"2,242.24",23/06/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
"Aughton Park, Methodist","2,245.04",21/06/2023,AM05,R4041,Adult Social Care,Support With Memory & Cognition - Adults 18-64 - Private Residential Care Rest Homes
Slc Raglin Ltd,"2,246.02",21/06/2023,AL10,R4043,Adult Social Care,Learning Disability Support - Older People 65+ - Supported Living
Birkdale Park Nursing Home,"2,246.68",21/06/2023,AL05,R4042,Adult Social Care,Learning Disability Support -Adults 18-64 - Private Residential Care Nursing Ho
Supplier Name Redacted,"2,248.64",31/05/2023,YL58,R2440,Education Excellence,Music Service - Fees - Music
Weightmans LLP Office A/c,"2,249.50",29/07/2022,YS91,R2453,Children's Social Care,Childrens Admin - Legal Fees - Fees - Legal
Logika Security Limited,"2,250.00",06/06/2023,BT25,R2498,Economic Growth and Housing,Southport Food & Drink Festival - Major Events
KGA (UK) Ltd,"2,250.00",15/05/2023,BI02,R2470,Corporate Resources,Building Services - Consultancy and Professional Services
Route 3 Limited,"2,250.00",06/06/2023,GF30,R2655,Corporate Resources,ICT - Rechargeable Costs - Computer Costs
Autism Initiatives,"2,253.30",21/06/2023,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Old Gates Care Home,"2,253.56",21/06/2023,AP10,R4046,Adult Social Care,Physical Support - Older People 65+ - Property Case - Residential Rest Homes
Weightmans LLP Office A/c,"2,254.00",29/11/2022,YS91,R2453,Children's Social Care,Childrens Admin - Legal Fees - Fees - Legal
Care Connect,"2,258.77",16/06/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Seaforth Radio Cars Ltd,"2,260.42",30/04/2023,YL60,R3310,Education Excellence,Post 16 Transport - Out of Borough Transport costs
Seaforth Radio Cars Ltd,"2,260.42",31/05/2023,YL60,R3310,Education Excellence,Post 16 Transport - Out of Borough Transport costs
Athena Healthcare (Albert Road) Limited,"2,261.83",21/06/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Right at Home Sefton,"2,262.00",26/06/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Nurture Care Support Services,"2,266.55",21/05/2023,YS26,R2116,Children's Social Care,Locality North - Personal Needs
Barchester Group,"2,269.32",21/06/2023,AM10,R4045,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Residential - Short Term
Weightmans LLP Office A/c,"2,274.50",31/10/2022,YS91,R2453,Children's Social Care,Childrens Admin - Legal Fees - Fees - Legal
Lancaster Court Rh,"2,276.88",21/06/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Cic,"2,278.58",21/06/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
24x7 Ltd,"2,278.73",30/04/2023,YL36,R3305,Education Excellence,Independent / Non Maintained Special School SEN travel - Specialist Transport Fixed Route
Prescott Landscapes,"2,280.00",30/05/2023,CAP1,C1000,Capital,Capital - Capital Expenditure
Formby Village Radio Cars Ltd,"2,280.00",30/06/2023,YL60,R3310,Education Excellence,Post 16 Transport - Out of Borough Transport costs
Mountbatton Care Limited,"2,280.56",15/06/2023,AP05,R4051,Adult Social Care,Physical Support - Adults 18-64 - Domiciliary Care
Local Solutions,"2,280.56",14/06/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Weightmans LLP Office A/c,"2,284.00",30/03/2023,YS91,R2453,Children's Social Care,Childrens Admin - Legal Fees - Fees - Legal
Dauphin Acrylic Design Limited,"2,289.15",06/06/2023,HA08,R2030,Communities,Exhibitions - Equipment Furniture & Materials
Supplier Name Redacted,"2,292.00",01/06/2023,HL29,R2487,Communities,National Portfolio Organisation (NPO) Funding - Other Hired Services - Bands/Artist
PPL PRS Limited,"2,295.29",13/06/2023,BT80,R2440,Economic Growth and Housing,Southport Market Hall - Fees - Music
Seaforth Radio Cars Ltd,"2,295.83",30/04/2023,YL22,R3305,Education Excellence,SEN Transport to Secondary Schools - Specialist Transport Fixed Route
Seaforth Radio Cars Ltd,"2,295.83",31/05/2023,YL22,R3305,Education Excellence,SEN Transport to Secondary Schools - Specialist Transport Fixed Route
Radfield Home Care Liverpool North,"2,299.00",27/06/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Radfield Home Care Liverpool North,"2,299.00",27/06/2023,AP05,R4051,Adult Social Care,Physical Support - Adults 18-64 - Domiciliary Care
Alphacare Northwest,"2,300.22",14/06/2023,AP05,R4051,Adult Social Care,Physical Support - Adults 18-64 - Domiciliary Care
Imagine,"2,301.25",21/06/2023,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Advinia Care Homes Ltd,"2,305.12",21/06/2023,AM10,R4042,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Nursing Ho
Blair House Care Home Limited,"2,311.88",21/06/2023,AN05,R4042,Adult Social Care,Mental Health Support - Adults 18-64 - Private Residential Care Nursing Ho
Blair House Care Home Limited,"2,311.88",21/06/2023,AN05,R4042,Adult Social Care,Mental Health Support - Adults 18-64 - Private Residential Care Nursing Ho
Blair House Care Home Limited,"2,311.88",21/06/2023,AP05,R4042,Adult Social Care,Physical Support - Adults 18-64 - Private Residential Care Nursing Ho
Blair House Care Home Limited,"2,311.88",21/06/2023,AN05,R4042,Adult Social Care,Mental Health Support - Adults 18-64 - Private Residential Care Nursing Ho
Glenelg Support Ltd,"2,319.66",21/06/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Options for Supported Living Ltd,"2,319.66",21/06/2023,AP05,R4043,Adult Social Care,Physical Support - Adults 18-64 - Supported Living
Options for Supported Living Ltd,"2,319.66",21/06/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"2,319.66",21/06/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"2,319.66",21/06/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Mediline Supported Living Limited,"2,319.66",21/06/2023,AL10,R4043,Adult Social Care,Learning Disability Support - Older People 65+ - Supported Living
Mediline Supported Living Limited,"2,319.66",21/06/2023,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Mediline Supported Living Limited,"2,319.66",21/06/2023,AP05,R4043,Adult Social Care,Physical Support - Adults 18-64 - Supported Living
Mediline Supported Living Limited,"2,319.66",21/06/2023,AP05,R4043,Adult Social Care,Physical Support - Adults 18-64 - Supported Living
Wellbeing Care Limited,"2,324.00",21/06/2023,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes
Dawsongroup EMC Limited,"2,324.71",01/06/2023,SV23,R3301,Operational In-House Services,Hired Account - Hired Transport General
Dawsongroup EMC Limited,"2,324.71",01/06/2023,SV23,R3301,Operational In-House Services,Hired Account - Hired Transport General
Dawsongroup EMC Limited,"2,324.71",01/06/2023,SV23,R3301,Operational In-House Services,Hired Account - Hired Transport General
Dawsongroup EMC Limited,"2,324.71",01/06/2023,SV23,R3301,Operational In-House Services,Hired Account - Hired Transport General
Dawsongroup EMC Limited,"2,324.71",01/06/2023,SV23,R3301,Operational In-House Services,Hired Account - Hired Transport General
Scan Mobility Ltd,"2,325.00",07/06/2023,AE32,R2052,Adult Social Care,"NHS  Equipment, Aids & Adaptations - Aids, Appliances And Adaptations"
Care Connect,"2,327.62",16/06/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Future Aspirations Care Group,"2,329.60",21/06/2023,AH10,R4041,Adult Social Care,Learning Disabilities-Pooled Budget - Private Residential Care Rest Homes
Formby Manor,"2,332.00",21/06/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Formby Manor,"2,332.00",21/06/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Formby Manor,"2,332.00",21/06/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Formby Village Radio Cars Ltd,"2,343.33",30/06/2023,YS82,R3305,Children's Social Care,Respite Transport - Specialist Transport Fixed Route
Agilisys Ltd,"2,343.61",12/06/2023,GF66,R2655,Corporate Resources,ICT Services - Ad Hoc Operational Services - Computer Costs
St Josephs Nursing Home,"2,344.76",21/06/2023,AP05,R4041,Adult Social Care,Physical Support - Adults 18-64 - Private Residential Care Rest Homes
St Josephs Nursing Home,"2,344.76",21/06/2023,AL05,R4041,Adult Social Care,Learning Disability Support -Adults 18-64 - Private Residential Care Rest Homes
St Josephs Nursing Home,"2,344.76",21/06/2023,AP05,R4041,Adult Social Care,Physical Support - Adults 18-64 - Private Residential Care Rest Homes
St Josephs Nursing Home,"2,344.76",21/06/2023,AP05,R4041,Adult Social Care,Physical Support - Adults 18-64 - Private Residential Care Rest Homes
St Josephs Nursing Home,"2,344.76",21/06/2023,AL05,R4041,Adult Social Care,Learning Disability Support -Adults 18-64 - Private Residential Care Rest Homes
St Josephs Nursing Home,"2,344.76",21/06/2023,AP05,R4041,Adult Social Care,Physical Support - Adults 18-64 - Private Residential Care Rest Homes
St Josephs Nursing Home,"2,344.76",21/06/2023,AP05,R4041,Adult Social Care,Physical Support - Adults 18-64 - Private Residential Care Rest Homes
St Josephs Nursing Home,"2,344.76",21/06/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
St Josephs Nursing Home,"2,344.76",21/06/2023,AP05,R4041,Adult Social Care,Physical Support - Adults 18-64 - Private Residential Care Rest Homes
St Josephs Nursing Home,"2,344.76",21/06/2023,AL05,R4041,Adult Social Care,Learning Disability Support -Adults 18-64 - Private Residential Care Rest Homes
St Josephs Nursing Home,"2,344.76",21/06/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
St Josephs Nursing Home,"2,344.76",21/06/2023,AP05,R4041,Adult Social Care,Physical Support - Adults 18-64 - Private Residential Care Rest Homes
St Josephs Nursing Home,"2,344.76",21/06/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
St Josephs Nursing Home,"2,344.76",21/06/2023,AL05,R4041,Adult Social Care,Learning Disability Support -Adults 18-64 - Private Residential Care Rest Homes
St Josephs Nursing Home,"2,344.76",21/06/2023,AL05,R4041,Adult Social Care,Learning Disability Support -Adults 18-64 - Private Residential Care Rest Homes
Lifeways I L A,"2,346.40",21/06/2023,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Alternative Futures Group,"2,346.40",21/06/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Alternative Futures Group,"2,346.40",21/06/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Local Solutions,"2,349.37",14/06/2023,AP05,R4051,Adult Social Care,Physical Support - Adults 18-64 - Domiciliary Care
Premier Heat Systems,"2,350.00",07/06/2023,YE90,R2101,Communities,COVID Winter Grant - Minor Works Budget
Apex Management Solutions Ltd,"2,351.25",15/06/2023,YL12,R3310,Education Excellence,SEN Transport to Primary Schools - Out of Borough Transport costs
Dove Properties,"2,356.25",06/06/2023,HA01,R1811,Communities,The Atkinson - Property Rental & Ground Rents
Transitions Care Company LTD,"2,356.48",21/06/2023,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Mountbatton Care Limited,"2,359.20",15/06/2023,AP05,R4051,Adult Social Care,Physical Support - Adults 18-64 - Domiciliary Care
WILLOW HOUSE CARE LTD,"2,371.21",21/06/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
