SEFTON COUNCIL: Supplier Payments where charge to specific cost centre is >= +/-£500 for period September 2024,,,,,,
SUPPLIER,AMOUNT,TRANSACTION DATE,COST CENTRE,ACCOUNT,DEPARTMENT,EXPLANATION OF EXPENDITURE
Future Aspirations Care Group,"2,329.60",12/09/2024,AH10,R4041,Adult Social Care,Learning Disabilities-Pooled Budget-Private Residential Care Rest Homes
Future Aspirations Care Group,"21,252.00",12/09/2024,AH10,R4041,Adult Social Care,Learning Disabilities-Pooled Budget-Private Residential Care Rest Homes
Future Directions CIC,"2,569.44",12/09/2024,AL10,R4041,Adult Social Care,Learning Disability Support - Older People 65+-Private Residential Care Rest Homes
Gallagher Bassett International Ltd,"63,626.44",02/09/2024,TW12,H1004,Corporate Resources,General Insurance Fund - Ranking-Insurance Claims Paid from Fund
Gbuk Ltd,854.35,11/09/2024,CAP1,C1000,Capital,Capital-Capital Expenditure
Gbuk Ltd,"2,306.00",16/09/2024,AE32,R2052,Adult Social Care,"NHS  Equipment, Aids & Adaptations-Aids, Appliances And Adaptations"
Genesis Care Home,"2,758.12",12/09/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Rest Homes
Get Skills Employment & Training Ltd,"1,300.00",01/08/2024,BR15,R5142,Economic Growth and Housing,S@W Recharges-Rent in Advance
Get Skills Employment & Training Ltd,"1,300.00",02/09/2024,BR15,R5142,Economic Growth and Housing,S@W Recharges-Rent in Advance
GGI Development and Research LLP,"1,500.00",31/07/2024,GG08,R2719,Corporate Resources,Council Admin.-Members Costs
GGM Group Ltd,"6,220.00",18/09/2024,CAP1,C1000,Capital,Capital-Capital Expenditure
Ghosh Medical Limited,620.00,27/09/2024,YS61,R2451,Children's Social Care,Fostering Placements-Fees & Services - Other
Gian Healthcare Ltd,"16,429.70",12/09/2024,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64-Supported Living
Gingerhead Ltd,886.00,25/09/2024,BT11,R2927,Economic Growth and Housing,Marketing-Advertising & Marketing
Gingerhead Ltd,"1,782.00",09/09/2024,BT11,R2927,Economic Growth and Housing,Marketing-Advertising & Marketing
Gingerhead Ltd,"9,250.00",25/09/2024,BT19,R2498,Economic Growth and Housing,Bootle Canalside-Major Events
Glade R H,"-12,031.03",12/09/2024,AP05,R4041,Adult Social Care,Physical Support - Adults 18-64-Private Residential Care Rest Homes
Glade R H,"2,807.24",12/09/2024,AP10,R4045,Adult Social Care,Physical Support - Older People 65+-Residential - Short Term
Glade R H,"2,807.24",12/09/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Rest Homes
Glade R H,"2,807.24",12/09/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Rest Homes
Glade R H,"2,807.24",12/09/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Rest Homes
Glade R H,"2,807.24",12/09/2024,AP10,R4045,Adult Social Care,Physical Support - Older People 65+-Residential - Short Term
Glade R H,"2,807.24",12/09/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Rest Homes
Glade R H,"2,807.24",12/09/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Rest Homes
Glade R H,"2,807.24",12/09/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Rest Homes
Glade R H,"2,807.24",12/09/2024,AP10,R4046,Adult Social Care,Physical Support - Older People 65+-Property Case - Residential Rest Homes
Glade R H,"2,807.24",12/09/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Rest Homes
Glade R H,"2,807.24",12/09/2024,AP10,R4045,Adult Social Care,Physical Support - Older People 65+-Residential - Short Term
Glade R H,"2,807.24",12/09/2024,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+-Private Residential Care Rest Homes
Glade R H,"2,807.24",12/09/2024,AP10,R4045,Adult Social Care,Physical Support - Older People 65+-Residential - Short Term
Glade R H,"3,108.02",12/09/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Rest Homes
Glade R H,"3,176.16",12/09/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Rest Homes
Glade R H,"3,176.16",12/09/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Rest Homes
Glade R H,"14,838.27",12/09/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Rest Homes
Glenarie Manor Nh,"3,962.08",12/09/2024,AN05,R4042,Adult Social Care,Mental Health Support - Adults 18-64-Private Residential Care Nursing Ho
Glenarie Manor Nh,"3,962.08",12/09/2024,AN05,R4042,Adult Social Care,Mental Health Support - Adults 18-64-Private Residential Care Nursing Ho
Glenelg Support Ltd,"-126,954.67",12/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Glenelg Support Ltd,552.53,03/09/2024,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64-Supported Living
Glenelg Support Ltd,552.53,12/09/2024,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64-Supported Living
Glenelg Support Ltd,577.92,03/09/2024,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64-Supported Living
Glenelg Support Ltd,577.92,12/09/2024,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64-Supported Living
Glenelg Support Ltd,660.48,03/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Glenelg Support Ltd,660.48,12/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Glenelg Support Ltd,736.74,12/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Glenelg Support Ltd,"1,105.06",12/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Glenelg Support Ltd,"1,105.06",12/09/2024,AP05,R4043,Adult Social Care,Physical Support - Adults 18-64-Supported Living
Glenelg Support Ltd,"1,105.06",12/09/2024,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64-Supported Living
Glenelg Support Ltd,"1,105.06",03/09/2024,AP05,R4043,Adult Social Care,Physical Support - Adults 18-64-Supported Living
Glenelg Support Ltd,"1,105.06",03/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Glenelg Support Ltd,"1,105.06",03/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Glenelg Support Ltd,"1,105.06",03/09/2024,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64-Supported Living
Glenelg Support Ltd,"1,105.06",03/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Glenelg Support Ltd,"1,105.06",12/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Glenelg Support Ltd,"1,105.06",12/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Glenelg Support Ltd,"1,197.12",12/09/2024,AP05,R4043,Adult Social Care,Physical Support - Adults 18-64-Supported Living
Glenelg Support Ltd,"1,197.12",03/09/2024,AP05,R4043,Adult Social Care,Physical Support - Adults 18-64-Supported Living
Glenelg Support Ltd,"1,348.48",12/09/2024,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64-Supported Living
Glenelg Support Ltd,"1,348.48",03/09/2024,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64-Supported Living
Glenelg Support Ltd,"1,403.52",03/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Glenelg Support Ltd,"1,403.52",12/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Glenelg Support Ltd,"1,486.08",03/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Glenelg Support Ltd,"1,486.08",12/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Glenelg Support Ltd,"1,651.20",12/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Glenelg Support Ltd,"1,651.20",03/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Glenelg Support Ltd,"1,657.60",12/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Glenelg Support Ltd,"1,657.60",03/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Glenelg Support Ltd,"1,657.60",03/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Glenelg Support Ltd,"1,657.60",12/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Glenelg Support Ltd,"2,696.95",12/09/2024,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64-Supported Living
Glenelg Support Ltd,"2,696.95",12/09/2024,AP05,R4043,Adult Social Care,Physical Support - Adults 18-64-Supported Living
Glenelg Support Ltd,"2,696.95",03/09/2024,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64-Supported Living
Glenelg Support Ltd,"2,696.95",03/09/2024,AP05,R4043,Adult Social Care,Physical Support - Adults 18-64-Supported Living
Glenelg Support Ltd,"2,889.60",12/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Glenelg Support Ltd,"2,889.60",03/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Glenelg Support Ltd,"2,889.60",03/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Glenelg Support Ltd,"2,889.60",03/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Glenelg Support Ltd,"2,889.60",03/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Glenelg Support Ltd,"2,889.60",12/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Glenelg Support Ltd,"2,889.60",12/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Glenelg Support Ltd,"2,889.60",12/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Glenelg Support Ltd,"3,302.40",03/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Glenelg Support Ltd,"3,302.40",12/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Glenelg Support Ltd,"3,315.20",12/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Glenelg Support Ltd,"3,315.20",03/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Glenelg Support Ltd,"3,683.68",12/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Glenelg Support Ltd,"4,334.40",12/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Glenelg Support Ltd,"4,334.40",12/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Glenelg Support Ltd,"4,334.40",12/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Glenelg Support Ltd,"4,334.40",03/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Glenelg Support Ltd,"4,334.40",03/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Glenelg Support Ltd,"4,334.40",03/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Glenelg Support Ltd,"4,334.40",03/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Glenelg Support Ltd,"4,334.40",12/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Glenelg Support Ltd,"5,201.28",12/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Glenelg Support Ltd,"5,201.28",03/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Glenelg Support Ltd,"6,026.88",12/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Glenelg Support Ltd,"6,026.88",03/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Glenelg Support Ltd,"8,090.88",03/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Glenelg Support Ltd,"11,740.53",03/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Glenelg Support Ltd,"12,848.15",03/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Glenelg Support Ltd,"13,147.68",03/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Glenelg Support Ltd,"14,530.56",03/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Glenelg Support Ltd,"14,530.56",12/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Glenelg Support Ltd,"16,429.44",03/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Glenelg Support Ltd,"23,948.73",12/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Glenelg Support Ltd,"48,312.75",12/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Glenelg Support Ltd,"141,671.22",12/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Global Mediation Ltd,"13,200.00",31/08/2024,EH31,R2502,Education Excellence,Special General Expenditure (High Needs)-Bought In Professional Services (Other)
Global Payments,"1,667.68",24/09/2024,HA01,R2941,Communities,The Atkinson-Bank Charges
Grace Lodge Nursing Home,"2,041.44",12/09/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Rest Homes
Grace Lodge Nursing Home,"2,755.64",12/09/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Nursing Ho
Graysons H & E Services Limited,"2,000.00",02/09/2024,BH34,R1271,Highways and Public Protection,Safety/Boundary Fences-Highways Management Works
Graysons H & E Services Limited,"2,086.32",02/09/2024,CAP1,C1000,Capital,Capital-Capital Expenditure
Graysons H & E Services Limited,"2,625.00",30/08/2024,SC01,R2451,Operational In-House Services,Weed Control-Fees & Services - Other
Graysons H & E Services Limited,"2,711.73",02/09/2024,BH35,R1271,Highways and Public Protection,Pedestrian Guardrails-Highways Management Works
Graysons H & E Services Limited,"2,821.86",02/09/2024,BC18,R1271,Highways and Public Protection,Park & Ride (Excl Kew)-Highways Management Works
Graysons H & E Services Limited,"3,069.35",17/09/2024,BH51,R1271,Highways and Public Protection,Traffic Management-Highways Management Works
Graysons H & E Services Limited,"3,142.28",02/09/2024,BH51,R1271,Highways and Public Protection,Traffic Management-Highways Management Works
Graysons H & E Services Limited,"3,825.72",02/09/2024,BH21,R1271,Highways and Public Protection,Signs Non Illuminated-Highways Management Works
Graysons H & E Services Limited,"4,174.28",02/09/2024,BH21,R1271,Highways and Public Protection,Signs Non Illuminated-Highways Management Works
Graysons H & E Services Limited,"4,357.50",17/09/2024,BH52,R1271,Highways and Public Protection,New TROs - Lines and signs  -Highways Management Works
Graysons H & E Services Limited,"5,521.75",17/09/2024,BC09,R1271,Highways and Public Protection,DECRIM (CPE) - North-Highways Management Works
Graysons H & E Services Limited,"9,538.23",17/09/2024,BC10,R1271,Highways and Public Protection,DECRIM (CPE) - South-Highways Management Works
Graysons H & E Services Limited,"13,490.61",17/09/2024,BH20,R1271,Highways and Public Protection,Road Marks/Studs-Highways Management Works
Graysons H & E Services Limited,"17,777.52",02/09/2024,BH36,R1271,Highways and Public Protection,Gully Cleansing-Highways Management Works
Graysons H & E Services Limited,"19,348.68",05/09/2024,BH09,R1271,Highways and Public Protection,Grounds Maintenance-Highways Management Works
Graysons H & E Services Limited,"31,475.65",17/09/2024,BH20,R1271,Highways and Public Protection,Road Marks/Studs-Highways Management Works
Graysons H & E Services Limited,"77,239.73",05/09/2024,BH09,R1271,Highways and Public Protection,Grounds Maintenance-Highways Management Works
Green Heys & Kemp Lodge Care Home,737.80,12/09/2024,AN10,R4042,Adult Social Care,Mental Health Support - Older People 65+-Private Residential Care Nursing Ho
Green Heys & Kemp Lodge Care Home,"1,340.52",12/09/2024,AM10,R4042,Adult Social Care,Support With Memory & Cognition - Older People 65+-Private Residential Care Nursing Ho
