Detail Spend Analysis by Account ,,,
,,,
,,,
05/01/2023,"BUILDING MATERIALS, LUMBER STORES",TRAVIS PERKINS,75.12
09/01/2023,"BUILDING MATERIALS, LUMBER STORES",TRAVIS PERKINS,45.12
09/01/2023,HARDWARE EQUIPMENT AND SUPPLIES,JOSEPH PARR LTD,54
10/01/2023,"BUILDING MATERIALS, LUMBER STORES",SCREWFIX DIR LTD,28.36
11/01/2023,MISCELLANEOUS AND SPECIALTY RETAIL STORES,SOVINI TRADE SUPPLIES,55.51
16/01/2023,"BUILDING MATERIALS, LUMBER STORES",SCREWFIX DIR LTD,6.99
16/01/2023,"BUILDING MATERIALS, LUMBER STORES",SCREWFIX DIR LTD,6.99
19/01/2023,"BUILDING MATERIALS, LUMBER STORES",TOOLSTATION LTD,6.99
19/01/2023,"BUILDING MATERIALS, LUMBER STORES",TOOLSTATION LTD,20.97
20/01/2023,HARDWARE EQUIPMENT AND SUPPLIES,JOSEPH PARR LTD,180
24/01/2023,"BUILDING MATERIALS, LUMBER STORES",TRAVIS PERKINS,35.76
01/02/2023,HOME SUPPLY WAREHOUSE STORES,B & Q 1132,3.7
01/02/2023,HOME SUPPLY WAREHOUSE STORES,WICKES AINTREE,11
06/02/2023,"BUILDING MATERIALS, LUMBER STORES",TRAVIS PERKINS,55.41
22/02/2023,"BUILDING MATERIALS, LUMBER STORES",SCREWFIX DIR LTD,19.98
24/02/2023,"BUILDING MATERIALS, LUMBER STORES",SCREWFIX DIR LTD,24.99
02/03/2023,"BUILDING MATERIALS, LUMBER STORES",TRAVIS PERKINS,46.46
07/03/2023,"BUILDING MATERIALS, LUMBER STORES",TRAVIS PERKINS,34.36
13/03/2023,"BUILDING MATERIALS, LUMBER STORES",TRAVIS PERKINS,58.98
20/03/2023,"BUILDING MATERIALS, LUMBER STORES",TRAVIS PERKINS,21.84
20/03/2023,HARDWARE EQUIPMENT AND SUPPLIES,JOSEPH PARR LTD,72
21/03/2023,"BUILDING MATERIALS, LUMBER STORES",TRAVIS PERKINS,22.56
29/03/2023,HARDWARE EQUIPMENT AND SUPPLIES,JOSEPH PARR LTD,108
31/03/2023,"BUILDING MATERIALS, LUMBER STORES",TRAVIS PERKINS,67.68
04/01/2023,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMktplace,25.99
06/01/2023,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMktplace,15.98
09/01/2023,"DETECTVE/PROTECTVE AGNCY,SECURITY SRVS, ARMOR CARS",INSIGHT SECURITY,78.24
11/01/2023,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMktplace,23.96
17/01/2023,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMktplace,65.97
18/01/2023,HOME SUPPLY WAREHOUSE STORES,AnyLamp,191.1
21/01/2023,COMPUTER NETWORK/INFORMATION SERVICES,1 AND 1 IONOS LTD,22.84
23/01/2023,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMktplace,17.8
27/01/2023,COMPUTER SOFTWARE STORES,WHENIWORK.COM,24.18
29/01/2023,ADVERTISING SERVICES,FACEBK AZ69SJ3342,400
30/01/2023,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE AMAZON.CO,34.96
31/01/2023,ADVERTISING SERVICES,FACEBK FY8LKKXZ32,169.73
31/01/2023,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE AMAZON.CO,15.94
31/01/2023,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE AMAZON.CO,12.98
01/02/2023,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE AMAZON.CO,102.96
06/02/2023,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMktplace,12.79
07/02/2023,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMktplace,32.25
13/02/2023,ADVERTISING SERVICES,FACEBK DTE8QKB242,400
16/02/2023,ELECTRICAL PARTS AND EQUIPMENT,RS COMPONENTS,567
18/02/2023,COMPUTER NETWORK/INFORMATION SERVICES,1 AND 1 IONOS LTD,22.84
21/02/2023,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE AMAZON.CO,11.98
27/02/2023,COMPUTER SOFTWARE STORES,WHENIWORK.COM,25.03
28/02/2023,ADVERTISING SERVICES,FACEBK R6VHNK3342,483.84
01/03/2023,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GBP ABELO LTD,574.48
01/03/2023,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMktplace,18.95
02/03/2023,HOME SUPPLY WAREHOUSE STORES,B & Q 1101,45
07/03/2023,OFFICE AND COMMERCIAL FURNITURE,NOBISRESTAURANTFURNITU,50.4
07/03/2023,GENERAL CONTRACTORS/RESIDENTIAL BUILDINGS,HSD ONLINE,58.54
07/03/2023,PLUMBING AND HEATING EQUIPMENT,WWW.PRESTIGERADIATORS.,152.39
07/03/2023,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE AMAZON.CO,54.99
08/03/2023,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMktplace,16.97
10/03/2023,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMktplace,38.98
14/03/2023,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMktplace,18.97
14/03/2023,"MUSIC STORES-INSTRUMENTS, PIANOS, SHEET MUSIC",WWW.THOMANN.DE,325.6
18/03/2023,COMPUTER NETWORK/INFORMATION SERVICES,1 AND 1 IONOS LTD,22.84
19/03/2023,DEPARTMENT STORES,eBay O 05-09842-12610,12
22/03/2023,OFFICE AND COMMERCIAL FURNITURE,NOBISRESTAURANTFURNITU,756
22/03/2023,OFFICE AND COMMERCIAL FURNITURE,NOBISRESTAURANTFURNITU,504
22/03/2023,ELECTRONIC SALES,SHOPWL,105.76
22/03/2023,ELECTRICAL PARTS AND EQUIPMENT,Premier Farnell,56.64
22/03/2023,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMktplace,324.49
22/03/2023,HOME SUPPLY WAREHOUSE STORES,B & Q 1101,56.8
23/03/2023,"GROCERY STORES, SUPERMARKETS",BOOKER LIMITED ECOM,261.62
23/03/2023,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMktplace,24.94
27/03/2023,COMPUTER SOFTWARE STORES,WHENIWORK.COM,24.49
30/03/2023,"GROCERY STORES, SUPERMARKETS",BOOKER LIMITED ECOM,220.52
31/03/2023,ADVERTISING SERVICES,FACEBK 5VXQMLK242,434.68
05/01/2023,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,Amazon.co.uk 167VX9YT4,19.95
06/01/2023,DIGITAL GOODS MULTI CATEGORY,Mailchimp,203.19
14/01/2023,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,Amazon.co.uk 1A70M5CS4,114.95
25/01/2023,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,Amazon.co.uk 1O5KO7CC4,272.5
06/02/2023,DIGITAL GOODS MULTI CATEGORY,Mailchimp,200.25
06/03/2023,DIGITAL GOODS MULTI CATEGORY,Mailchimp,202.07
07/03/2023,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,Amazon.co.uk 1R1XN0LS4,20.13
24/03/2023,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,Amazon.co.uk PP0AV8UT5,72.36
12/01/2023,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMktplace,82.95
03/02/2023,COMPUTER NETWORK/INFORMATION SERVICES,Dropbox,95.88
16/02/2023,"SPORTS APPAREL, RIDING APPAREL STORES",PHYSIO SUPPLIES LTD,62.25
06/03/2023,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE AMAZON.CO,118.81
13/03/2023,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMktplace,104.28
14/03/2023,"ORGANIZATIONS, MEMBERSHIP-NOT ELSEWHERE CLASSIFIED",CIMSPA,126
11/02/2023,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,Amazon.co.uk 1Q9406D64,51.97
28/03/2023,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,Amazon.co.uk 017O988U5,280.19
10/01/2023,"LODGING-HOTELS,MOTELS,RESORTS-NOT CLASSIFIED",ROYAL CLIFFTON HOTEL,34
19/01/2023,"LODGING-HOTELS,MOTELS,RESORTS-NOT CLASSIFIED",Hotel at Booking.com,54.6
12/02/2023,"LODGING-HOTELS,MOTELS,RESORTS-NOT CLASSIFIED",Hotel at Booking.com,50.98
18/02/2023,"LODGING-HOTELS,MOTELS,RESORTS-NOT CLASSIFIED",ORRELL PARK HOTEL LIMI,70
18/02/2023,"LODGING-HOTELS,MOTELS,RESORTS-NOT CLASSIFIED",ORRELL PARK HOTEL LIMI,70
11/03/2023,"LODGING-HOTELS,MOTELS,RESORTS-NOT CLASSIFIED",Hotel at Booking.com,214.2
19/03/2023,TRAVELODGE,TRAVELODGE,40.78
26/03/2023,"LODGING-HOTELS,MOTELS,RESORTS-NOT CLASSIFIED",SCARISBRICK HOTEL,27
13/01/2023,FAST FOOD RESTAURANTS,Just Eat,10.74
