SEFTON COUNCIL: Supplier Payments where charge to specific cost centre is >= +/-£500 for period March 2023,,,,,,
Supplier,Amount,Date,Cost Centre,Account,Department,Summary of Expenditure
Royal Masonic Ben Inst,"2,386.50",30/03/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Royal Masonic Ben Inst,"2,386.50",30/03/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Royal Masonic Ben Inst,"2,386.50",30/03/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Royal Masonic Ben Inst,"2,386.50",30/03/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Royal Masonic Ben Inst,"2,573.52",01/03/2023,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes
Royal Masonic Ben Inst,"2,573.52",01/03/2023,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes
Royal Masonic Ben Inst,"2,573.52",01/03/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Royal Masonic Ben Inst,"2,573.52",01/03/2023,AN10,R4041,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Rest Homes
Royal Masonic Ben Inst,"2,698.25",30/03/2023,AN10,R4041,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Rest Homes
Royal Masonic Ben Inst,"2,698.25",30/03/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Royal Masonic Ben Inst,"2,698.25",30/03/2023,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes
Royal School For The Blind,"3,809.10",01/03/2023,EH31,R4152,Education Excellence,Special General Expenditure (High Needs) - Non-Maintained Day Schools
Royal School For The Blind,"3,955.90",01/03/2023,EH31,R4152,Education Excellence,Special General Expenditure (High Needs) - Non-Maintained Day Schools
Royal School For The Blind,"4,067.33",01/03/2023,EH31,R4157,Education Excellence,Special General Expenditure (High Needs) - Post 16
RRC (RRCONSULTANCY) LTD,616.75,15/03/2023,YS93,R4344,Children's Social Care,Complaints Investigation Fees - Pay-External Providers
RSK ADAS Limited,790.00,21/03/2023,BA44,R1001,Corporate Resources,Other Properties And Estates - Repair & Mtce Of Land & Buildings
Rule of Three Arts Ltd,"1,250.00",10/03/2023,HL26,R2487,Communities,Future Prosperity Fund - Other Hired Services - Bands/Artist
Rule of Three Arts Ltd,"2,500.00",10/03/2023,HL26,R2487,Communities,Future Prosperity Fund - Other Hired Services - Bands/Artist
Safe Families for Children,"15,000.00",28/02/2023,YS92,R4344,Children's Social Care,Childrens & Families Administration - Pay-External Providers
Saga Care Ltd t/a Green Heys & Kemp Lodge Care Home,"-2,592.97",01/03/2023,AP10,R4049,Adult Social Care,Physical Support - Older People 65+ - Nursing- Short Term
Saga Care Ltd t/a Green Heys & Kemp Lodge Care Home,"1,050.80",30/03/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Saga Care Ltd t/a Green Heys & Kemp Lodge Care Home,"1,050.80",01/03/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Saga Care Ltd t/a Green Heys & Kemp Lodge Care Home,"1,340.52",01/03/2023,AM10,R4042,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Nursing Ho
Saga Care Ltd t/a Green Heys & Kemp Lodge Care Home,"1,340.52",30/03/2023,AM10,R4042,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Nursing Ho
Saga Care Ltd t/a Green Heys & Kemp Lodge Care Home,"1,611.43",30/03/2023,AM10,R4042,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Nursing Ho
Saga Care Ltd t/a Green Heys & Kemp Lodge Care Home,"2,342.04",01/03/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Saga Care Ltd t/a Green Heys & Kemp Lodge Care Home,"2,342.04",01/03/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Saga Care Ltd t/a Green Heys & Kemp Lodge Care Home,"2,342.04",01/03/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Saga Care Ltd t/a Green Heys & Kemp Lodge Care Home,"2,342.04",01/03/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Saga Care Ltd t/a Green Heys & Kemp Lodge Care Home,"2,342.04",01/03/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Saga Care Ltd t/a Green Heys & Kemp Lodge Care Home,"2,342.04",01/03/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Saga Care Ltd t/a Green Heys & Kemp Lodge Care Home,"2,453.63",30/03/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Saga Care Ltd t/a Green Heys & Kemp Lodge Care Home,"2,453.63",30/03/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Saga Care Ltd t/a Green Heys & Kemp Lodge Care Home,"2,453.63",30/03/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Saga Care Ltd t/a Green Heys & Kemp Lodge Care Home,"2,453.63",30/03/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Saga Care Ltd t/a Green Heys & Kemp Lodge Care Home,"2,453.63",30/03/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Saga Care Ltd t/a Green Heys & Kemp Lodge Care Home,"2,453.63",30/03/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Saga Care Ltd t/a Green Heys & Kemp Lodge Care Home,"2,453.63",30/03/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Saga Care Ltd t/a Green Heys & Kemp Lodge Care Home,"2,599.16",01/03/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Saga Care Ltd t/a Green Heys & Kemp Lodge Care Home,"2,599.16",01/03/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Saga Care Ltd t/a Green Heys & Kemp Lodge Care Home,"2,599.16",01/03/2023,AM10,R4042,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Nursing Ho
Saga Care Ltd t/a Green Heys & Kemp Lodge Care Home,"2,599.16",01/03/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Saga Care Ltd t/a Green Heys & Kemp Lodge Care Home,"2,599.16",01/03/2023,AM10,R4042,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Nursing Ho
Saga Care Ltd t/a Green Heys & Kemp Lodge Care Home,"2,599.16",01/03/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Saga Care Ltd t/a Green Heys & Kemp Lodge Care Home,"2,599.16",01/03/2023,AM10,R4042,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Nursing Ho
Saga Care Ltd t/a Green Heys & Kemp Lodge Care Home,"2,599.16",01/03/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Saga Care Ltd t/a Green Heys & Kemp Lodge Care Home,"2,704.56",30/03/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Saga Care Ltd t/a Green Heys & Kemp Lodge Care Home,"2,725.36",30/03/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Saga Care Ltd t/a Green Heys & Kemp Lodge Care Home,"2,725.36",30/03/2023,AM10,R4042,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Nursing Ho
Saga Care Ltd t/a Green Heys & Kemp Lodge Care Home,"2,725.36",30/03/2023,AM10,R4042,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Nursing Ho
Saga Care Ltd t/a Green Heys & Kemp Lodge Care Home,"2,725.36",30/03/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Saga Care Ltd t/a Green Heys & Kemp Lodge Care Home,"2,725.36",30/03/2023,AM10,R4042,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Nursing Ho
Saga Care Ltd t/a Green Heys & Kemp Lodge Care Home,"2,725.36",30/03/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Saga Care Ltd t/a Green Heys & Kemp Lodge Care Home,"2,927.55",01/03/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Saga Care Ltd t/a Green Heys & Kemp Lodge Care Home,"3,031.52",01/03/2023,AN10,R4041,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Rest Homes
Saga Care Ltd t/a Green Heys & Kemp Lodge Care Home,"3,031.52",30/03/2023,AN10,R4041,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Rest Homes
Saga Care Ltd t/a Green Heys & Kemp Lodge Care Home,"3,281.16",01/03/2023,AM10,R4042,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Nursing Ho
Saga Care Ltd t/a Green Heys & Kemp Lodge Care Home,"3,281.16",01/03/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Saga Care Ltd t/a Green Heys & Kemp Lodge Care Home,"3,281.16",30/03/2023,AM10,R4042,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Nursing Ho
Saga Care Ltd t/a Green Heys & Kemp Lodge Care Home,"6,345.62",30/03/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Saga Care Ltd t/a Green Heys & Kemp Lodge Care Home,"15,471.14",30/03/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Salt and Sister Studio,"1,000.00",06/03/2023,HL26,R2225,Communities,"Future Prosperity Fund - Printing, Stationery & General Office Expenses"
Salutem LD Bidco IV Ltd t/a Ambito Care & Education,"6,096.00",01/03/2023,AL05,R4041,Adult Social Care,Learning Disability Support -Adults 18-64 - Private Residential Care Rest Homes
Salutem LD Bidco IV Ltd t/a Ambito Care & Education,"6,096.00",30/03/2023,AL05,R4041,Adult Social Care,Learning Disability Support -Adults 18-64 - Private Residential Care Rest Homes
Sanctuary Housing Association,"23,939.01",01/03/2023,AX10,R4303,Adult Social Care,Housing Related Support - Payments To Contractor
Sarabec Ltd,"1,317.95",20/03/2023,AE10,R2052,Adult Social Care,"Adults Equipment - Aids, Appliances And Adaptations"
Sarabec Ltd,"1,994.45",27/03/2023,AE10,R2052,Adult Social Care,"Adults Equipment - Aids, Appliances And Adaptations"
SarJoeMc Limited t/a Apollo Care Liverpool,"-1,461.46",28/02/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
SarJoeMc Limited t/a Apollo Care Liverpool,"-1,001.78",28/02/2023,AL05,R4051,Adult Social Care,Learning Disability Support -Adults 18-64 - Domiciliary Care
SarJoeMc Limited t/a Apollo Care Liverpool,-742.85,28/02/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
SarJoeMc Limited t/a Apollo Care Liverpool,-715.84,28/02/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
SarJoeMc Limited t/a Apollo Care Liverpool,-536.70,01/03/2023,AL10,R4054,Adult Social Care,Learning Disability Support - Older People 65+ - Community Support
SarJoeMc Limited t/a Apollo Care Liverpool,502.97,28/02/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
SarJoeMc Limited t/a Apollo Care Liverpool,512.46,28/02/2023,AP10,R4059,Adult Social Care,Physical Support - Older People 65+ - Re-Enablement
SarJoeMc Limited t/a Apollo Care Liverpool,521.95,28/02/2023,AM10,R4051,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Domiciliary Care
SarJoeMc Limited t/a Apollo Care Liverpool,531.44,28/02/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
SarJoeMc Limited t/a Apollo Care Liverpool,531.44,28/02/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
SarJoeMc Limited t/a Apollo Care Liverpool,531.44,28/02/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
SarJoeMc Limited t/a Apollo Care Liverpool,531.44,28/02/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
SarJoeMc Limited t/a Apollo Care Liverpool,531.44,28/02/2023,AN05,R4051,Adult Social Care,Mental Health Support - Adults 18-64 - Domiciliary Care
SarJoeMc Limited t/a Apollo Care Liverpool,531.44,28/02/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
SarJoeMc Limited t/a Apollo Care Liverpool,531.44,28/02/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
SarJoeMc Limited t/a Apollo Care Liverpool,531.44,28/02/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
SarJoeMc Limited t/a Apollo Care Liverpool,531.44,28/02/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
SarJoeMc Limited t/a Apollo Care Liverpool,531.44,28/02/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
SarJoeMc Limited t/a Apollo Care Liverpool,531.44,28/02/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
SarJoeMc Limited t/a Apollo Care Liverpool,531.44,28/02/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
SarJoeMc Limited t/a Apollo Care Liverpool,531.44,28/02/2023,AP10,R4059,Adult Social Care,Physical Support - Older People 65+ - Re-Enablement
SarJoeMc Limited t/a Apollo Care Liverpool,531.44,28/02/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
SarJoeMc Limited t/a Apollo Care Liverpool,531.44,28/02/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
SarJoeMc Limited t/a Apollo Care Liverpool,531.44,28/02/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
SarJoeMc Limited t/a Apollo Care Liverpool,531.44,28/02/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
SarJoeMc Limited t/a Apollo Care Liverpool,531.44,28/02/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
SarJoeMc Limited t/a Apollo Care Liverpool,531.44,28/02/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
SarJoeMc Limited t/a Apollo Care Liverpool,559.91,28/02/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
SarJoeMc Limited t/a Apollo Care Liverpool,597.87,28/02/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
SarJoeMc Limited t/a Apollo Care Liverpool,597.87,28/02/2023,AP10,R4059,Adult Social Care,Physical Support - Older People 65+ - Re-Enablement
SarJoeMc Limited t/a Apollo Care Liverpool,607.36,28/02/2023,AN05,R4051,Adult Social Care,Mental Health Support - Adults 18-64 - Domiciliary Care
SarJoeMc Limited t/a Apollo Care Liverpool,664.30,28/02/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
SarJoeMc Limited t/a Apollo Care Liverpool,664.30,28/02/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
SarJoeMc Limited t/a Apollo Care Liverpool,664.30,28/02/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
SarJoeMc Limited t/a Apollo Care Liverpool,664.30,28/02/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
SarJoeMc Limited t/a Apollo Care Liverpool,664.30,28/02/2023,AP10,R4059,Adult Social Care,Physical Support - Older People 65+ - Re-Enablement
SarJoeMc Limited t/a Apollo Care Liverpool,683.28,28/02/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
SarJoeMc Limited t/a Apollo Care Liverpool,683.28,28/02/2023,AN05,R4051,Adult Social Care,Mental Health Support - Adults 18-64 - Domiciliary Care
SarJoeMc Limited t/a Apollo Care Liverpool,715.60,30/03/2023,AL05,R4054,Adult Social Care,Learning Disability Support -Adults 18-64 - Community Support
SarJoeMc Limited t/a Apollo Care Liverpool,715.60,01/03/2023,AL05,R4054,Adult Social Care,Learning Disability Support -Adults 18-64 - Community Support
SarJoeMc Limited t/a Apollo Care Liverpool,721.24,28/02/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
SarJoeMc Limited t/a Apollo Care Liverpool,740.22,28/02/2023,AN05,R4051,Adult Social Care,Mental Health Support - Adults 18-64 - Domiciliary Care
SarJoeMc Limited t/a Apollo Care Liverpool,797.16,28/02/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
SarJoeMc Limited t/a Apollo Care Liverpool,797.16,28/02/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
SarJoeMc Limited t/a Apollo Care Liverpool,835.12,28/02/2023,AN10,R4051,Adult Social Care,Mental Health Support - Older People 65+ - Domiciliary Care
SarJoeMc Limited t/a Apollo Care Liverpool,854.10,28/02/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
SarJoeMc Limited t/a Apollo Care Liverpool,873.08,28/02/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
SarJoeMc Limited t/a Apollo Care Liverpool,911.04,28/02/2023,AP05,R4051,Adult Social Care,Physical Support - Adults 18-64 - Domiciliary Care
SarJoeMc Limited t/a Apollo Care Liverpool,930.02,28/02/2023,AP05,R4051,Adult Social Care,Physical Support - Adults 18-64 - Domiciliary Care
SarJoeMc Limited t/a Apollo Care Liverpool,930.02,28/02/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
SarJoeMc Limited t/a Apollo Care Liverpool,930.02,28/02/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
SarJoeMc Limited t/a Apollo Care Liverpool,"1,062.88",28/02/2023,AP05,R4051,Adult Social Care,Physical Support - Adults 18-64 - Domiciliary Care
SarJoeMc Limited t/a Apollo Care Liverpool,"1,062.88",28/02/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
SarJoeMc Limited t/a Apollo Care Liverpool,"1,062.88",28/02/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
SarJoeMc Limited t/a Apollo Care Liverpool,"1,062.88",28/02/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
SarJoeMc Limited t/a Apollo Care Liverpool,"1,062.88",28/02/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
SarJoeMc Limited t/a Apollo Care Liverpool,"1,062.88",28/02/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
SarJoeMc Limited t/a Apollo Care Liverpool,"1,062.88",28/02/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
SarJoeMc Limited t/a Apollo Care Liverpool,"1,062.88",28/02/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
SarJoeMc Limited t/a Apollo Care Liverpool,"1,062.88",28/02/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
SarJoeMc Limited t/a Apollo Care Liverpool,"1,062.88",28/02/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
SarJoeMc Limited t/a Apollo Care Liverpool,"1,062.88",28/02/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
SarJoeMc Limited t/a Apollo Care Liverpool,"1,062.88",28/02/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
SarJoeMc Limited t/a Apollo Care Liverpool,"1,100.84",28/02/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
SarJoeMc Limited t/a Apollo Care Liverpool,"1,157.78",28/02/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
SarJoeMc Limited t/a Apollo Care Liverpool,"1,176.76",28/02/2023,AL10,R4051,Adult Social Care,Learning Disability Support - Older People 65+ - Domiciliary Care
SarJoeMc Limited t/a Apollo Care Liverpool,"1,195.74",28/02/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
SarJoeMc Limited t/a Apollo Care Liverpool,"1,195.74",28/02/2023,AS10,R4051,Adult Social Care,Sensory Support - Older People 65+ - Domiciliary Care
SarJoeMc Limited t/a Apollo Care Liverpool,"1,214.72",28/02/2023,AN10,R4051,Adult Social Care,Mental Health Support - Older People 65+ - Domiciliary Care
SarJoeMc Limited t/a Apollo Care Liverpool,"1,290.64",28/02/2023,AP05,R4051,Adult Social Care,Physical Support - Adults 18-64 - Domiciliary Care
SarJoeMc Limited t/a Apollo Care Liverpool,"1,328.60",28/02/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
SarJoeMc Limited t/a Apollo Care Liverpool,"1,328.60",28/02/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
SarJoeMc Limited t/a Apollo Care Liverpool,"1,328.60",28/02/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
SarJoeMc Limited t/a Apollo Care Liverpool,"1,366.56",28/02/2023,AP05,R4051,Adult Social Care,Physical Support - Adults 18-64 - Domiciliary Care
SarJoeMc Limited t/a Apollo Care Liverpool,"1,594.32",28/02/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
SarJoeMc Limited t/a Apollo Care Liverpool,"1,803.10",28/02/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
SarJoeMc Limited t/a Apollo Care Liverpool,"1,860.04",28/02/2023,AN10,R4051,Adult Social Care,Mental Health Support - Older People 65+ - Domiciliary Care
SarJoeMc Limited t/a Apollo Care Liverpool,"2,125.76",28/02/2023,AL05,R4051,Adult Social Care,Learning Disability Support -Adults 18-64 - Domiciliary Care
SarJoeMc Limited t/a Apollo Care Liverpool,"2,467.40",28/02/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
SarJoeMc Limited t/a Apollo Care Liverpool,"2,524.34",28/02/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
SarJoeMc Limited t/a Apollo Care Liverpool,"2,657.20",28/02/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
SarJoeMc Limited t/a Apollo Care Liverpool,"7,895.68",28/02/2023,AG25,R4051,Adult Social Care,Social Support : Support For Social Isolation / Other - Domiciliary Care
Savoy Care Home Ltd t/a Maryland Care Home,"-2,197.14",30/03/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Savoy Care Home Ltd t/a Maryland Care Home,-682.14,30/03/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Savoy Care Home Ltd t/a Maryland Care Home,548.00,30/03/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Savoy Care Home Ltd t/a Maryland Care Home,548.00,01/03/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Savoy Care Home Ltd t/a Maryland Care Home,707.40,01/03/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Savoy Care Home Ltd t/a Maryland Care Home,707.40,01/03/2023,AN10,R4041,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Rest Homes
Savoy Care Home Ltd t/a Maryland Care Home,707.40,30/03/2023,AN10,R4041,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Rest Homes
Savoy Care Home Ltd t/a Maryland Care Home,755.60,01/03/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Savoy Care Home Ltd t/a Maryland Care Home,755.60,30/03/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Savoy Care Home Ltd t/a Maryland Care Home,"1,283.49",30/03/2023,AP10,R4062,Adult Social Care,Physical Support - Older People 65+ - Transitional Beds - Residential
Savoy Care Home Ltd t/a Maryland Care Home,"2,278.52",01/03/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Savoy Care Home Ltd t/a Maryland Care Home,"2,278.52",01/03/2023,AN10,R4041,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Rest Homes
Savoy Care Home Ltd t/a Maryland Care Home,"2,278.52",01/03/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Savoy Care Home Ltd t/a Maryland Care Home,"2,278.52",01/03/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Savoy Care Home Ltd t/a Maryland Care Home,"2,386.50",30/03/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Savoy Care Home Ltd t/a Maryland Care Home,"2,386.50",30/03/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Savoy Care Home Ltd t/a Maryland Care Home,"2,386.50",30/03/2023,AN10,R4041,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Rest Homes
Savoy Care Home Ltd t/a Maryland Care Home,"3,281.63",30/03/2023,AP10,R4062,Adult Social Care,Physical Support - Older People 65+ - Transitional Beds - Residential
Sbs Care Homes Ltd,"-14,807.85",30/03/2023,AG25,R4041,Adult Social Care,Social Support : Support For Social Isolation / Other - Private Residential Care Rest Homes
Sbs Care Homes Ltd,"-6,021.80",30/03/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Sbs Care Homes Ltd,577.35,30/03/2023,AP10,R4062,Adult Social Care,Physical Support - Older People 65+ - Transitional Beds - Residential
Sbs Care Homes Ltd,"2,278.52",01/03/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Sbs Care Homes Ltd,"2,278.52",01/03/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Sbs Care Homes Ltd,"2,278.52",01/03/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Sbs Care Homes Ltd,"2,278.52",01/03/2023,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes
