SEFTON COUNCIL: Supplier Payments where charge to specific cost centre is >= +/-£500 for period October 2024,,,,,,
SUPPLIER,AMOUNT,TRANSACTION DATE,COST CENTRE,ACCOUNT,DEPARTMENT,EXPLANATION OF EXPENDITURE
Potens,"9,382.84",10/10/2024,AN05,R4041,Adult Social Care,Mental Health Support - Adults 18-64 - Private Residential Care Rest Homes
PPL PRS Limited,"1,640.10",22/10/2024,BT23,R2498,Economic Growth and Housing,British Musical Fireworks - Major Events
Premcard Ltd-Byng House Nursing Home,"4,300.88",10/10/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Premier Heat Systems,"2,000.00",17/10/2024,BE81,R2101,Property and Building Services,Community Health Action Programme Sefton (Chaps) - Minor Works Budget
Premier Heat Systems,"2,000.00",30/09/2024,BE81,R2101,Property and Building Services,Community Health Action Programme Sefton (Chaps) - Minor Works Budget
Prepaid Financial Services,605.50,31/07/2024,YS76,R2451,Children's Social Care,CWD - Direct Payments - Fees & Services - Other
Prepaid Financial Services,613.20,30/06/2024,YS76,R2451,Children's Social Care,CWD - Direct Payments - Fees & Services - Other
Prepaid Financial Services,"1,073.80",31/03/2024,YS76,R2451,Children's Social Care,CWD - Direct Payments - Fees & Services - Other
Prepaid Financial Services,"1,091.30",30/06/2024,YS76,R2451,Children's Social Care,CWD - Direct Payments - Fees & Services - Other
Prepaid Financial Services,"1,095.50",31/05/2024,YS76,R2451,Children's Social Care,CWD - Direct Payments - Fees & Services - Other
Prepaid Financial Services,"1,122.80",30/09/2024,YS76,R2451,Children's Social Care,CWD - Direct Payments - Fees & Services - Other
Prepaid Financial Services,"2,553.60",30/09/2024,AB70,R4303,Adult Social Care,Self Directed Support - Payments To Contractor
Prepaid Financial Services,"2,566.90",31/08/2024,AB70,R4303,Adult Social Care,Self Directed Support - Payments To Contractor
Prescott Landscapes,740.00,29/10/2024,BA44,R1001,Property and Building Services,Other Properties And Estates - Repair & Mtce Of Land & Buildings
Prescott Landscapes,960.00,09/10/2024,BA44,R1001,Property and Building Services,Other Properties And Estates - Repair & Mtce Of Land & Buildings
Prescott Landscapes,"1,120.00",29/10/2024,YS61,R1001,Children's Social Care,Fostering Placements - Repair & Mtce Of Land & Buildings
Prescott Landscapes,"1,180.00",29/10/2024,BA44,R1101,Property and Building Services,Other Properties And Estates - Vandalism Repairs
Prescott Landscapes,"1,280.00",07/10/2024,BI33,R1001,Economic Growth and Housing,Gypsy Site - Repair & Mtce Of Land & Buildings
Prescott Landscapes,"1,380.00",13/09/2024,AP50,R1001,Adult Social Care,Chase Heys - Respite - Repair & Mtce Of Land & Buildings
Prescott Landscapes,"1,850.00",24/09/2024,BI33,R1001,Economic Growth and Housing,Gypsy Site - Repair & Mtce Of Land & Buildings
Prescott Landscapes,"1,880.00",29/10/2024,SD03,R1001,Operational In-House Services,Forest Road Depot - Repair & Mtce Of Land & Buildings
Prescott Landscapes,"2,100.00",24/10/2024,CAP1,C1000,Capital,Capital - Capital Expenditure
Presidential Travel,"1,857.92",01/09/2024,YL60,R3310,Education Excellence,Post 16 Transport - Out of Borough Transport costs
Presidential Travel,"1,857.92",01/10/2024,YL60,R3310,Education Excellence,Post 16 Transport - Out of Borough Transport costs
Presidential Travel,"3,069.75",01/09/2024,YL60,R3305,Education Excellence,Post 16 Transport - Specialist Transport Fixed Route
Presidential Travel,"3,069.75",01/10/2024,YL60,R3305,Education Excellence,Post 16 Transport - Specialist Transport Fixed Route
Presidential Travel,"5,344.50",01/09/2024,YL60,R3310,Education Excellence,Post 16 Transport - Out of Borough Transport costs
Presidential Travel,"5,344.50",01/10/2024,YL60,R3310,Education Excellence,Post 16 Transport - Out of Borough Transport costs
Presidential Travel,"6,057.50",01/09/2024,YL60,R3305,Education Excellence,Post 16 Transport - Specialist Transport Fixed Route
Presidential Travel,"6,057.51",01/10/2024,YL60,R3305,Education Excellence,Post 16 Transport - Specialist Transport Fixed Route
Presidential Travel,"9,209.25",01/09/2024,YL31,R3305,Education Excellence,SEN Transport to Special Schools - Specialist Transport Fixed Route
Presidential Travel,"9,209.25",01/10/2024,YL31,R3305,Education Excellence,SEN Transport to Special Schools - Specialist Transport Fixed Route
Presidential Travel,"28,241.08",01/10/2024,YL31,R3305,Education Excellence,SEN Transport to Special Schools - Specialist Transport Fixed Route
Presidential Travel,"28,241.09",01/09/2024,YL31,R3305,Education Excellence,SEN Transport to Special Schools - Specialist Transport Fixed Route
Prima Donna Schoolwear,"10,000.00",17/10/2024,YE90,R2226,Communities,COVID Winter Grant - Schools Learning Resources Non ICT
Prime Care Gb Ltd,"-2,005.17",10/10/2024,AP10,R4045,Adult Social Care,Physical Support - Older People 65+ - Residential - Short Term
Prime Care Gb Ltd,"-1,191.06",10/10/2024,AN10,R4041,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Rest Homes
Prime Care Gb Ltd,"-1,020.91",10/10/2024,AM10,R4045,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Residential - Short Term
Prime Care Gb Ltd,-501.30,10/10/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Prime Care Gb Ltd,601.20,10/10/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Prime Care Gb Ltd,659.64,10/10/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Prime Care Gb Ltd,907.47,10/10/2024,AN10,R4045,Adult Social Care,Mental Health Support - Older People 65+ - Residential - Short Term
Prime Care Gb Ltd,"1,701.51",10/10/2024,AP10,R4045,Adult Social Care,Physical Support - Older People 65+ - Residential - Short Term
Prime Care Gb Ltd,"2,495.55",10/10/2024,AM10,R4045,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Residential - Short Term
Prime Care Gb Ltd,"2,506.53",10/10/2024,AN10,R4041,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Rest Homes
Prime Care Gb Ltd,"2,807.24",10/10/2024,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes
Prime Care Gb Ltd,"2,807.24",10/10/2024,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes
Prime Care Gb Ltd,"2,807.24",10/10/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Prime Care Gb Ltd,"2,807.24",10/10/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Prime Care Gb Ltd,"3,140.36",10/10/2024,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes
Prime Care Gb Ltd,"3,176.16",10/10/2024,AM10,R4045,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Residential - Short Term
Prime Care Gb Ltd,"3,176.16",10/10/2024,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes
Prime Care Gb Ltd,"3,176.16",10/10/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Prime Care Gb Ltd,"3,176.16",10/10/2024,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes
Prime Care Gb Ltd,"3,176.16",10/10/2024,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes
Prime Care Gb Ltd,"3,176.16",10/10/2024,AM05,R4041,Adult Social Care,Support With Memory & Cognition - Adults 18-64 - Private Residential Care Rest Homes
Prime Care Gb Ltd,"3,176.16",10/10/2024,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes
Prime Care Gb Ltd,"3,176.16",10/10/2024,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes
Prime Care Gb Ltd,"3,176.16",10/10/2024,AN10,R4041,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Rest Homes
Prime Care Gb Ltd,"3,176.16",10/10/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Prime Care Gb Ltd,"3,176.16",10/10/2024,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes
Prime Care Gb Ltd,"3,176.16",10/10/2024,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes
Prime Care Gb Ltd,"3,176.16",10/10/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Prime Care Gb Ltd,"3,176.16",10/10/2024,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes
Prime Care Gb Ltd,"3,176.16",10/10/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Prime Care Gb Ltd,"3,176.16",10/10/2024,AP10,R4045,Adult Social Care,Physical Support - Older People 65+ - Residential - Short Term
Prime Care Gb Ltd,"3,176.16",10/10/2024,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes
Prime Care Gb Ltd,"3,176.16",10/10/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Prime Care Gb Ltd,"3,176.16",10/10/2024,AP10,R4045,Adult Social Care,Physical Support - Older People 65+ - Residential - Short Term
Prime Care Gb Ltd,"3,176.16",10/10/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Prime Care Gb Ltd,"3,176.16",10/10/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Prime Care Gb Ltd,"3,289.59",10/10/2024,AP10,R4045,Adult Social Care,Physical Support - Older People 65+ - Residential - Short Term
Prime Care Gb Ltd,"4,197.07",10/10/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Prime Care Gb Ltd,"5,444.85",10/10/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Prime Care Gb Ltd,"6,352.32",10/10/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Prism UK Medical Ltd,573.36,22/10/2024,CAP1,C1000,Capital,Capital - Capital Expenditure
Prism UK Medical Ltd,720.12,22/10/2024,CAP1,C1000,Capital,Capital - Capital Expenditure
Prism UK Medical Ltd,962.69,08/10/2024,AE10,R2052,Adult Social Care,"Adults Equipment - Aids, Appliances And Adaptations"
Progreen,"2,327.82",01/05/2024,SG61,R2030,Operational In-House Services,Green Sefton Service - Land Management - Equipment Furniture & Materials
Progress Adult Services,"3,528.00",10/10/2024,AL05,R4041,Adult Social Care,Learning Disability Support -Adults 18-64 - Private Residential Care Rest Homes
Progress Adult Services,"14,947.08",10/10/2024,AL05,R4041,Adult Social Care,Learning Disability Support -Adults 18-64 - Private Residential Care Rest Homes
Propel Finance No1 Ltd,605.00,05/10/2024,HS50,R2022,Communities,CLAC Operations & Fitness - Equipment - Rental
Property Care Services North West Ltd,502.40,17/09/2024,AE15,R2052,Adult Social Care,"Adaptations - Aids, Appliances And Adaptations"
Property Care Services North West Ltd,543.92,24/09/2024,AE15,R2052,Adult Social Care,"Adaptations - Aids, Appliances And Adaptations"
Property Care Services North West Ltd,613.26,08/10/2024,AE15,R2052,Adult Social Care,"Adaptations - Aids, Appliances And Adaptations"
Property Care Services North West Ltd,720.00,25/10/2024,AE15,R2052,Adult Social Care,"Adaptations - Aids, Appliances And Adaptations"
Property Care Services North West Ltd,975.00,17/09/2024,AE15,R2052,Adult Social Care,"Adaptations - Aids, Appliances And Adaptations"
PROSPERO RECRUITMENT,500.00,10/10/2024,EE97,R4344,Education Excellence,Pupil Premium Grant - Looked After Children - Pay-External Providers
PROSPERO RECRUITMENT,500.00,11/06/2024,EH31,R2501,Education Excellence,Special General Expenditure (High Needs) - Bought In Professional Services-Curriculum
PROSPERO RECRUITMENT,500.00,18/06/2024,EH31,R2501,Education Excellence,Special General Expenditure (High Needs) - Bought In Professional Services-Curriculum
PROSPERO RECRUITMENT,600.00,11/06/2024,EH31,R2501,Education Excellence,Special General Expenditure (High Needs) - Bought In Professional Services-Curriculum
PROSPERO RECRUITMENT,600.00,11/06/2024,EH31,R2501,Education Excellence,Special General Expenditure (High Needs) - Bought In Professional Services-Curriculum
PROSPERO RECRUITMENT,600.00,18/06/2024,EH31,R2501,Education Excellence,Special General Expenditure (High Needs) - Bought In Professional Services-Curriculum
PROSPERO RECRUITMENT,600.00,18/06/2024,EH31,R2501,Education Excellence,Special General Expenditure (High Needs) - Bought In Professional Services-Curriculum
PROSPERO RECRUITMENT,700.00,11/06/2024,EH31,R2501,Education Excellence,Special General Expenditure (High Needs) - Bought In Professional Services-Curriculum
PROSPERO RECRUITMENT,700.00,11/06/2024,EH31,R2501,Education Excellence,Special General Expenditure (High Needs) - Bought In Professional Services-Curriculum
PROSPERO RECRUITMENT,700.00,11/06/2024,EH31,R2501,Education Excellence,Special General Expenditure (High Needs) - Bought In Professional Services-Curriculum
PROSPERO RECRUITMENT,700.00,18/06/2024,EH31,R2501,Education Excellence,Special General Expenditure (High Needs) - Bought In Professional Services-Curriculum
PROSPERO RECRUITMENT,700.00,18/06/2024,EH31,R2501,Education Excellence,Special General Expenditure (High Needs) - Bought In Professional Services-Curriculum
PROSPERO RECRUITMENT,800.00,02/10/2024,EE97,R4344,Education Excellence,Pupil Premium Grant - Looked After Children - Pay-External Providers
PSD Vehicle Rental,720.00,18/10/2024,SV23,R3301,Operational In-House Services,Hired Account - Hired Transport General
PSD Vehicle Rental,988.00,01/10/2024,SV23,R3301,Operational In-House Services,Hired Account - Hired Transport General
PSL Print Management Ltd,671.38,30/09/2024,GF17,R2225,Corporate Resources,"Benefits Team - Printing, Stationery & General Office Expenses"
PSL Print Management Ltd,914.23,30/09/2024,GF18,R2664,Corporate Resources,Revenues Team - Postage
PSL Print Management Ltd,"1,461.95",30/09/2024,GF18,R2664,Corporate Resources,Revenues Team - Postage
PSL Print Management Ltd,"2,056.35",30/09/2024,GF18,R2664,Corporate Resources,Revenues Team - Postage
PSL Print Management Ltd,"5,953.27",30/09/2024,GF18,R2664,Corporate Resources,Revenues Team - Postage
PSL Print Management Ltd,"14,652.05",30/09/2024,GF18,R2664,Corporate Resources,Revenues Team - Postage
PSS,"1,332.00",10/10/2024,AL05,R4054,Adult Social Care,Learning Disability Support -Adults 18-64 - Community Support
PSS,"2,073.84",10/10/2024,AL05,R4057,Adult Social Care,Learning Disability Support -Adults 18-64 - Shared Lives
PSS,"2,134.44",10/10/2024,AL05,R4057,Adult Social Care,Learning Disability Support -Adults 18-64 - Shared Lives
PSS,"2,161.16",10/10/2024,AL05,R4057,Adult Social Care,Learning Disability Support -Adults 18-64 - Shared Lives
PSTAX,"3,400.00",30/09/2024,GM01,R2453,Strategic Management,Policy & Support - Fees - Legal
Purchase Power,"15,019.72",06/10/2024,GG09,R2661,Corporate Resources,Business & Office Services - Franking
QD Services,500.49,11/10/2024,AL55,R1001,Adult Social Care,The South Hub (Dunningsbridge RD) - Repair & Mtce Of Land & Buildings
QD Services,520.00,11/10/2024,HS05,R1110,Communities,BLC (Bootle Leisure Centre) - Compliance Testing
QD Services,534.00,29/10/2024,BA09,R1001,Property and Building Services,Crosby Town Hall - Repair & Mtce Of Land & Buildings
QD Services,925.33,03/10/2024,HS06,R2024,Communities,DSW (Dunes Splashworld) - Equipment - Repair & Maintenance
QD Services,"1,041.24",11/10/2024,CAP1,C1000,Capital,Capital - Capital Expenditure
QD Services,"1,067.17",11/10/2024,HS07,R2024,Communities,LSP (Litherland Sports Park) - Equipment - Repair & Maintenance
QD Services,"1,100.00",23/10/2024,HS05,R2030,Communities,BLC (Bootle Leisure Centre) - Equipment Furniture & Materials
QD Services,"1,146.65",11/10/2024,SG23,R1001,Operational In-House Services,Green Sefton Service - Facilities & Resources - Repair & Mtce Of Land & Buildings
QD Services,"1,852.00",11/10/2024,BT80,R1110,Economic Growth and Housing,Southport Market Hall - Compliance Testing
QD Services,"3,900.00",16/10/2024,HS06,R1001,Communities,DSW (Dunes Splashworld) - Repair & Mtce Of Land & Buildings
QD Services,"6,500.00",11/10/2024,CAP1,C1000,Capital,Capital - Capital Expenditure
Quadient Finance UK Limited,572.74,28/09/2024,BC05,R2022,Highways and Public Protection,Highway Safety - Parking - Equipment - Rental
Quadient Finance UK Limited,"5,051.28",16/09/2024,YL62,R2661,Education Excellence,School Admissions & Student Support - Franking
Qualia Care Limited (In Administration),"2,647.12",10/10/2024,AM10,R4042,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Nursing Ho
Qualia Care Limited (In Administration),"2,751.64",10/10/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Quartz Care Ltd,562.08,03/10/2024,AP10,R4059,Adult Social Care,Physical Support - Older People 65+ - Re-Enablement
Quartz Care Ltd,603.07,03/10/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Quartz Care Ltd,608.92,03/10/2024,AL05,R4059,Adult Social Care,Learning Disability Support -Adults 18-64 - Re-Enablement
Quartz Care Ltd,655.76,03/10/2024,AP10,R4059,Adult Social Care,Physical Support - Older People 65+ - Re-Enablement
Quartz Care Ltd,679.18,03/10/2024,AP10,R4059,Adult Social Care,Physical Support - Older People 65+ - Re-Enablement
Quartz Care Ltd,685.04,03/10/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Quartz Care Ltd,772.86,03/10/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Quartz Care Ltd,819.70,03/10/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Quartz Care Ltd,936.80,03/10/2024,AP10,R4059,Adult Social Care,Physical Support - Older People 65+ - Re-Enablement
Quartz Care Ltd,"1,311.52",03/10/2024,AP10,R4059,Adult Social Care,Physical Support - Older People 65+ - Re-Enablement
Quartz Care Ltd,"1,393.49",03/10/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Quartz Care Ltd,"1,475.46",03/10/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Quartz Care Ltd,"1,580.85",03/10/2024,AP10,R4059,Adult Social Care,Physical Support - Older People 65+ - Re-Enablement
Quartz Care Ltd,"2,189.77",03/10/2024,AP10,R4059,Adult Social Care,Physical Support - Older People 65+ - Re-Enablement
Quartz Care Ltd,"2,623.04",03/10/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Quartz Care Ltd,"2,623.04",03/10/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Quartz Care Ltd,"2,889.04",03/10/2024,AL10,R4051,Adult Social Care,Learning Disability Support - Older People 65+ - Domiciliary Care
Quartz Care Ltd,"3,278.80",03/10/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Radfield Home Care Liverpool North,600.00,03/10/2024,AN05,R4051,Adult Social Care,Mental Health Support - Adults 18-64 - Domiciliary Care
Radfield Home Care Liverpool North,608.00,03/10/2024,AP10,R4059,Adult Social Care,Physical Support - Older People 65+ - Re-Enablement
Radfield Home Care Liverpool North,611.00,03/10/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Radfield Home Care Liverpool North,611.00,03/10/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Radfield Home Care Liverpool North,712.00,03/10/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Radfield Home Care Liverpool North,716.00,03/10/2024,AP05,R4051,Adult Social Care,Physical Support - Adults 18-64 - Domiciliary Care
Radfield Home Care Liverpool North,716.00,03/10/2024,AM10,R4051,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Domiciliary Care
Radfield Home Care Liverpool North,753.25,03/10/2024,AP05,R4051,Adult Social Care,Physical Support - Adults 18-64 - Domiciliary Care
Radfield Home Care Liverpool North,772.00,03/10/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Radfield Home Care Liverpool North,793.00,03/10/2024,AP05,R4051,Adult Social Care,Physical Support - Adults 18-64 - Domiciliary Care
Radfield Home Care Liverpool North,920.00,03/10/2024,AL05,R4051,Adult Social Care,Learning Disability Support -Adults 18-64 - Domiciliary Care
Radfield Home Care Liverpool North,998.00,03/10/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Radfield Home Care Liverpool North,998.00,03/10/2024,AP05,R4059,Adult Social Care,Physical Support - Adults 18-64 - Re-Enablement
Radfield Home Care Liverpool North,998.00,03/10/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Radfield Home Care Liverpool North,998.00,03/10/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Radfield Home Care Liverpool North,"1,011.00",03/10/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Radfield Home Care Liverpool North,"1,014.00",03/10/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Radfield Home Care Liverpool North,"1,016.00",03/10/2024,AL05,R4051,Adult Social Care,Learning Disability Support -Adults 18-64 - Domiciliary Care
Radfield Home Care Liverpool North,"1,033.00",03/10/2024,AP10,R4059,Adult Social Care,Physical Support - Older People 65+ - Re-Enablement
Radfield Home Care Liverpool North,"1,060.00",03/10/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Radfield Home Care Liverpool North,"1,098.00",03/10/2024,AP10,R4059,Adult Social Care,Physical Support - Older People 65+ - Re-Enablement
Radfield Home Care Liverpool North,"1,110.00",03/10/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Radfield Home Care Liverpool North,"1,215.00",03/10/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Radfield Home Care Liverpool North,"1,266.00",03/10/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Radfield Home Care Liverpool North,"1,439.00",03/10/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Radfield Home Care Liverpool North,"1,714.00",03/10/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Radfield Home Care Liverpool North,"2,089.00",03/10/2024,AP10,R4059,Adult Social Care,Physical Support - Older People 65+ - Re-Enablement
Radfield Home Care Liverpool North,"2,213.00",03/10/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Radfield Home Care Liverpool North,"2,220.00",03/10/2024,AP05,R4059,Adult Social Care,Physical Support - Adults 18-64 - Re-Enablement
Radfield Home Care Liverpool North,"2,325.00",03/10/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Radfield Home Care Liverpool North,"2,396.00",03/10/2024,AP10,R4059,Adult Social Care,Physical Support - Older People 65+ - Re-Enablement
Radfield Home Care Liverpool North,"2,994.00",03/10/2024,AP10,R4059,Adult Social Care,Physical Support - Older People 65+ - Re-Enablement
Radfield Home Care Liverpool North,"3,854.00",03/10/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Radfield Home Care Liverpool North,"3,992.00",03/10/2024,AP10,R4059,Adult Social Care,Physical Support - Older People 65+ - Re-Enablement
Radfield Home Care Liverpool North,"3,992.00",03/10/2024,AP10,R4059,Adult Social Care,Physical Support - Older People 65+ - Re-Enablement
Radfield Home Care Liverpool North,"4,626.00",03/10/2024,AP05,R4051,Adult Social Care,Physical Support - Adults 18-64 - Domiciliary Care
Radfield Home Care Liverpool North,"4,650.00",03/10/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Radfield Home Care Liverpool North,"4,990.00",03/10/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Radio Yellow Top Cab (Southport) Ltd,904.17,31/07/2024,YL60,R3305,Education Excellence,Post 16 Transport - Specialist Transport Fixed Route
Radio Yellow Top Cab (Southport) Ltd,904.17,31/08/2024,YL60,R3305,Education Excellence,Post 16 Transport - Specialist Transport Fixed Route
Radio Yellow Top Cab (Southport) Ltd,"1,231.83",31/07/2024,YL12,R3310,Education Excellence,SEN Transport to Primary Schools - Out of Borough Transport costs
Radio Yellow Top Cab (Southport) Ltd,"1,239.33",30/09/2024,AX12,R3305,Adult Social Care,Non ND Day Centre STU - Specialist Transport Fixed Route
Radio Yellow Top Cab (Southport) Ltd,"1,448.75",31/07/2024,YL22,R3310,Education Excellence,SEN Transport to Secondary Schools - Out of Borough Transport costs
Radio Yellow Top Cab (Southport) Ltd,"1,480.42",31/08/2024,YL12,R3305,Education Excellence,SEN Transport to Primary Schools - Specialist Transport Fixed Route
Radio Yellow Top Cab (Southport) Ltd,"1,700.50",31/07/2024,YL12,R3305,Education Excellence,SEN Transport to Primary Schools - Specialist Transport Fixed Route
Radio Yellow Top Cab (Southport) Ltd,"1,700.50",31/08/2024,YL12,R3305,Education Excellence,SEN Transport to Primary Schools - Specialist Transport Fixed Route
Radio Yellow Top Cab (Southport) Ltd,"1,717.92",31/08/2024,YL12,R3310,Education Excellence,SEN Transport to Primary Schools - Out of Borough Transport costs
Radio Yellow Top Cab (Southport) Ltd,"1,773.33",31/08/2024,YL12,R3310,Education Excellence,SEN Transport to Primary Schools - Out of Borough Transport costs
Radio Yellow Top Cab (Southport) Ltd,"1,860.42",31/08/2024,YL60,R3310,Education Excellence,Post 16 Transport - Out of Borough Transport costs
Radio Yellow Top Cab (Southport) Ltd,"1,868.33",31/07/2024,YL60,R3310,Education Excellence,Post 16 Transport - Out of Borough Transport costs
Radio Yellow Top Cab (Southport) Ltd,"1,915.83",31/07/2024,YL60,R3310,Education Excellence,Post 16 Transport - Out of Borough Transport costs
Radio Yellow Top Cab (Southport) Ltd,"1,930.08",31/07/2024,YL60,R3305,Education Excellence,Post 16 Transport - Specialist Transport Fixed Route
Radio Yellow Top Cab (Southport) Ltd,"1,934.50",30/09/2024,AX37,R3305,Adult Social Care,The North Hub (Mornington Road) STU - Specialist Transport Fixed Route
Radio Yellow Top Cab (Southport) Ltd,"2,565.00",31/08/2024,YL60,R3310,Education Excellence,Post 16 Transport - Out of Borough Transport costs
Radio Yellow Top Cab (Southport) Ltd,"2,799.34",30/09/2024,YL31,R3305,Education Excellence,SEN Transport to Special Schools - Specialist Transport Fixed Route
Radio Yellow Top Cab (Southport) Ltd,"3,109.66",30/09/2024,YL36,R3310,Education Excellence,Independent / Non Maintained Special School SEN travel - Out of Borough Transport costs
Radio Yellow Top Cab (Southport) Ltd,"3,135.00",30/09/2024,YL12,R3305,Education Excellence,SEN Transport to Primary Schools - Specialist Transport Fixed Route
Radio Yellow Top Cab (Southport) Ltd,"4,761.66",31/08/2024,YL31,R3305,Education Excellence,SEN Transport to Special Schools - Specialist Transport Fixed Route
Radio Yellow Top Cab (Southport) Ltd,"5,910.59",31/07/2024,YL31,R3305,Education Excellence,SEN Transport to Special Schools - Specialist Transport Fixed Route
Radio Yellow Top Cab (Southport) Ltd,"8,553.16",31/08/2024,YL31,R3305,Education Excellence,SEN Transport to Special Schools - Specialist Transport Fixed Route
Radio Yellow Top Cab (Southport) Ltd,"8,609.17",31/07/2024,YL31,R3305,Education Excellence,SEN Transport to Special Schools - Specialist Transport Fixed Route
