Body Name,Body,Service Label,Service Code,Service Division Label,Service Division Code,Expenditure Category,Expenditure Code,CIPFA Detailed Expenditure Type,CIPFA Detailed Expenditure Code,Date,Transaction Number,CC 43 TBM Section,CCN 43 TBM Section,CC 02 Council or Non Council,Net Amount,Capital and Revenue,Creditor Name
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Substance Misuse,ADM,Third Party Payments,F,Other Establishments,FH,12/01/2024,PAY01745805,SUBM,Substance Misuse Support,COUN,4161.60,Revenue,Mermaid Lodge Res Care Home
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Third Party Payments,F,Other Establishments,FH,30/01/2024,PAY01750415,MENH,Mental Health Support,COUN,4889.77,Revenue,Mermaid Lodge Res Care Home
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,CAP Transport,4TR,Vehicles,PE1,Vehicles,PE1L5,12/01/2024,PAY01746033,CICL,City Clean,COUN,16500.00,Capital,Merthyr Tydfil Car Auction Limited T/A MMA
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Central Support and Overheads,BVACEN,Support Services (SSC),PPT,Supplies and Services,E,Equip't Furniture n Materials,EA,04/01/2024,PAY01743393,SKEM,Skills and Employment,COUN,357.28,Revenue,Metamark UK Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Third Party Payments,F,Other Establishments,FH,12/01/2024,PAY01745704,COGN,Memory Cognition Support,COUN,3213.00,Revenue,Mewsbrook House t/a Lifetime Care UK Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Third Party Payments,F,Other Establishments,FH,12/01/2024,PAY01745704,MENH,Mental Health Support,COUN,39756.88,Revenue,Mewsbrook House t/a Lifetime Care UK Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,12/01/2024,PAY01745704,PHYS,Physical Support,COUN,3148.76,Revenue,Mewsbrook House t/a Lifetime Care UK Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,Cap - Housing Services - HRA,4HR,New Construction n Conversion,PB,New Construction n Conversion,PBL5,19/01/2024,PAY01747870,HREG,Head of Regeneration,COUN,10200.00,Capital,MGAC LLP T/A MGAC
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,CAP Other Env Services,4EV,New Construction n Conversion,PB,New Construction n Conversion,PBL5,22/01/2024,PAY01748289,MJPR,Major Projects,COUN,3000.00,Capital,MGAC LLP T/A MGAC
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,Cap - Housing Services - HRA,4HR,New Construction n Conversion,PB,New Construction n Conversion,PBL5,26/01/2024,PAY01749819,HREG,Head of Regeneration,COUN,13800.00,Capital,MGAC LLP T/A MGAC
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Third Party Payments,F,Other Establishments,FH,09/01/2024,PAY01744423,COGN,Memory Cognition Support,COUN,4963.20,Revenue,Middleton Grove Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Customer n Client Receipts,M,Fees n Charges,MB,09/01/2024,PAY01744423,PHYS,Physical Support,COUN,972.69,Revenue,Middleton Grove Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,09/01/2024,PAY01744423,PHYS,Physical Support,COUN,-11844.86,Revenue,Middleton Grove Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,10/01/2024,PAY01744650,PHYS,Physical Support,COUN,2160.00,Revenue,Middleton Grove Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Customer n Client Receipts,M,Fees n Charges,MB,11/01/2024,PAY01745313,COGN,Memory Cognition Support,COUN,3484.53,Revenue,Middleton Grove Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Customer n Client Receipts,M,Fees n Charges,MB,12/01/2024,PAY01745932,COGN,Memory Cognition Support,COUN,-4241.68,Revenue,Middleton Grove Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Third Party Payments,F,Other Establishments,FH,12/01/2024,PAY01745932,COGN,Memory Cognition Support,COUN,52263.70,Revenue,Middleton Grove Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Customer n Client Receipts,M,Fees n Charges,MB,12/01/2024,PAY01745932,PHYS,Physical Support,COUN,-13085.12,Revenue,Middleton Grove Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,12/01/2024,PAY01745932,PHYS,Physical Support,COUN,137778.32,Revenue,Middleton Grove Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Customer n Client Receipts,M,Fees n Charges,MB,16/01/2024,PAY01746580,PHYS,Physical Support,COUN,3280.14,Revenue,Middleton Grove Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Third Party Payments,F,Other Establishments,FH,19/01/2024,PAY01747959,COGN,Memory Cognition Support,COUN,247.42,Revenue,Middleton Grove Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,19/01/2024,PAY01747959,PHYS,Physical Support,COUN,246.43,Revenue,Middleton Grove Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,29/01/2024,PAY01750247,PHYS,Physical Support,COUN,5741.61,Revenue,Middleton Grove Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,10/01/2024,PAY01744806,LDCC,Learning Disability Comm Care,COUN,2794.72,Revenue,Midland Mencap
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Environment & Regulatory Serv,BVAERS,Agricultural and Fisheries,AGF,Third Party Payments,F,Private Contractors,FJ,30/01/2024,PAY01750443,ESTM,Estates Management,COUN,425.00,Revenue,Milborrow Chimney Sweeps
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Public Health,BVAPHE,Public Health,PHE,Third Party Payments,F,Other Establishments,FH,29/01/2024,PAY01750060,PHCM,PH Commissioning,COUN,4113.81,Revenue,Mile Oak Medical Centre
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Planning and Development,BVAPLA,Economic Development,ECD,Supplies and Services,E,Grants n Subscriptions,EK,05/01/2024,PAY01743794,CMNY,Communities and Equalities,COUN,325.00,Revenue,Mile Oak Rainbows
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,Cap - Housing Services - HRA,4HR,New Construction n Conversion,PB,New Construction n Conversion,PBL5,29/01/2024,PAY01750059,HREG,Head of Regeneration,COUN,1595.00,Capital,Miller Bourne LLP
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,CAP Social Services,4RV,Plant Machinery n Equipment,PE2,Plant Machinery n Equipment,PE2L5,16/01/2024,PAY01746569,ASIT,Assessment and SIT,COUN,345.00,Capital,Minder Limited t/a Mindme
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,CAP Social Services,4RV,Plant Machinery n Equipment,PE2,Plant Machinery n Equipment,PE2L5,30/01/2024,PAY01750463,ASIT,Assessment and SIT,COUN,2371.95,Capital,Minder Limited t/a Mindme
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Central Support and Overheads,BVACEN,Support Services (SSC),PPT,Indirect Employees,B,Training,BM,04/01/2024,PAY01743362,POLI,Policy and Initiatives,COUN,700.00,Revenue,MindOut LGB&T Mental Health Project
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Public Health,BVAPHE,Public Health,PHE,Third Party Payments,F,Other Establishments,FH,23/01/2024,PAY01748581,PHCM,PH Commissioning,COUN,1343.50,Revenue,MindOut LGB&T Mental Health Project
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Ed Ed Other LA Attrib Sch,ELA,Transport Related,D,Other Transport Costs,DG,22/01/2024,PAY01748233,HTST,Home to School Transport,COUN,43502.21,Revenue,Minibus Travel Services Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Ed Ed Other LA Attrib Sch,ELA,Transport Related,D,Public Transport,DD,22/01/2024,PAY01748233,HTST,Home to School Transport,COUN,33793.79,Revenue,Minibus Travel Services Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Support Services (SSC),PPT,Transport Related,D,Public Transport,DD,24/01/2024,PAY01748701,ESOT,ES - Other,COUN,6769.00,Revenue,Minibus Travel Services Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Planning and Development,BVAPLA,Community Development,CDV,Supplies and Services,E,Miscellaneous Expenses,EM,15/01/2024,PAY01746418,CMNY,Communities and Equalities,COUN,270.00,Revenue,Mitson Property Maintenance
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Central Support and Overheads,BVACEN,Support Services (SSC),PPT,Premises Related,C,Repair Maint n Alterations,CA,19/01/2024,PAY01748045,BSUM,Building Survey & Util Manage,COUN,1750.00,Revenue,MKF Management Services Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Central Support and Overheads,BVACEN,Support Services (SSC),PPT,Supplies and Services,E,Communications n Computing,EH,22/01/2024,PAY01748372,ICTA,ICT,COUN,43708.14,Revenue,MLL Telecom Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,CAP Mgmnt and Suppt Services,4PT,Plant Machinery n Equipment,PE2,Plant Machinery n Equipment,PE2L5,22/01/2024,PAY01748372,ICTA,ICT,COUN,12198.05,Capital,MLL Telecom Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,CAP Mgmnt and Suppt Services,4PT,Plant Machinery n Equipment,PE2,Plant Machinery n Equipment,PE2L5,30/01/2024,PAY01750518,ICTA,ICT,COUN,6452.23,Capital,MLL Telecom Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Public Health,BVAPHE,Community Safety,CMY,Transfer Payments,G,Other Transfer Payments,GD,12/01/2024,PAY01745883,CMNY,Communities and Equalities,COUN,750.00,Revenue,Modern Mind Training
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,Cap - Housing Services - HRA,4HR,New Construction n Conversion,PB,New Construction n Conversion,PBL5,05/01/2024,PAY01744075,HREG,Head of Regeneration,COUN,820.00,Capital,Modular Building Consultants Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Customer n Client Receipts,M,Fees n Charges,MB,12/01/2024,PAY01745687,LDCC,Learning Disability Comm Care,COUN,-483.20,Revenue,Modus Care (Plymouth) Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,12/01/2024,PAY01745687,LDCC,Learning Disability Comm Care,COUN,28572.92,Revenue,Modus Care (Plymouth) Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,10/01/2024,PAY01744506,LDCC,Learning Disability Comm Care,COUN,15877.80,Revenue,Money Advice & Community Support
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Third Party Payments,F,Other Establishments,FH,10/01/2024,PAY01744506,COGN,Memory Cognition Support,COUN,2480.92,Revenue,Money Advice & Community Support
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Third Party Payments,F,Other Establishments,FH,10/01/2024,PAY01744506,MENH,Mental Health Support,COUN,13893.12,Revenue,Money Advice & Community Support
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,10/01/2024,PAY01744506,PHYS,Physical Support,COUN,17366.36,Revenue,Money Advice & Community Support
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Ed Ed Other Other,ENF,Third Party Payments,F,Other Establishments,FH,22/01/2024,PAY01748329,HNBO,HNB E&S Other,COUN,500.00,Revenue,Monmouth Comprehensive School
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,Cap - Housing Services - HRA,4HR,New Construction n Conversion,PB,New Construction n Conversion,PBL5,10/01/2024,PAY01744877,HREG,Head of Regeneration,COUN,2000.00,Capital,Monson Engineering Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Customer n Client Receipts,M,Fees n Charges,MB,09/01/2024,PAY01744430,PHYS,Physical Support,COUN,66.58,Revenue,Montesano Care Ltd t/a Arlington House
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,09/01/2024,PAY01744430,PHYS,Physical Support,COUN,300.01,Revenue,Montesano Care Ltd t/a Arlington House
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Customer n Client Receipts,M,Fees n Charges,MB,12/01/2024,PAY01745942,COGN,Memory Cognition Support,COUN,-3537.60,Revenue,Montesano Care Ltd t/a Arlington House
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Third Party Payments,F,Other Establishments,FH,12/01/2024,PAY01745942,COGN,Memory Cognition Support,COUN,17082.84,Revenue,Montesano Care Ltd t/a Arlington House
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Customer n Client Receipts,M,Fees n Charges,MB,12/01/2024,PAY01745942,PHYS,Physical Support,COUN,-2437.72,Revenue,Montesano Care Ltd t/a Arlington House
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,12/01/2024,PAY01745942,PHYS,Physical Support,COUN,22841.40,Revenue,Montesano Care Ltd t/a Arlington House
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Public Health,BVAPHE,Public Health,PHE,Third Party Payments,F,Other Establishments,FH,29/01/2024,PAY01750131,PHCM,PH Commissioning,COUN,1040.50,Revenue,Montpelier Surgery
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Ed Special Ed,EKE,Third Party Payments,F,Other Agencies,FL,10/01/2024,PAY01744489,HNBE,HNB Educat Agency Placements,COUN,38107.01,Revenue,Moor House School & College
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Ed Ed Other Other,ENF,Third Party Payments,F,Other Establishments,FH,08/01/2024,PAY01744312,HNBO,HNB E&S Other,COUN,700.00,Revenue,More than words tuition Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing General Fund,BVAHOG,Homelessness,HML,Supplies and Services,E,Services,EF,29/01/2024,PAY01750233,TAAS,Temp Accom and Allocations,COUN,3345.00,Revenue,Moretons Investments Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing General Fund,BVAHOG,Homelessness,HML,Premises Related,C,Rents Payable,CC,30/01/2024,PAY01750466,TAAS,Temp Accom and Allocations,COUN,115750.84,Revenue,Moretons Investments Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing General Fund,BVAHOG,Homelessness,HML,Supplies and Services,E,Services,EF,30/01/2024,PAY01750466,TAAS,Temp Accom and Allocations,COUN,30852.74,Revenue,Moretons Investments Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,CAP Other Env Services,4EV,New Construction n Conversion,PB,New Construction n Conversion,PBL5,16/01/2024,PAY01746549,MJPR,Major Projects,COUN,72274.24,Capital,Morgan Sindall Construction & Infrastructure Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,CAP Sport and Recreation,4RC,New Construction n Conversion,PB,New Construction n Conversion,PBL5,16/01/2024,PAY01746549,SPLE,Sport and Leisure,COUN,1149692.02,Capital,Morgan Sindall Construction & Infrastructure Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing Revenue Account,BVAHOU,Hsing Management - HRA,HGM,Premises Related,C,Repair Maint n Alterations,CA,19/01/2024,PAY01747918,HHIA,Housing Invt & Asset Mngmnt,COUN,15306.64,Revenue,Morgan Sindall Construction & Infrastructure Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,CAP Other Env Services,4EV,New Construction n Conversion,PB,New Construction n Conversion,PBL5,12/01/2024,PAY01745741,TPRS,Transport Projects and Eng,COUN,13540.10,Capital,Mott MacDonald Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Highways and Transportation,BVAHRT,Highways and Roads - Mntnce,HRM,Supplies and Services,E,Contributions to Provisions,EL,29/01/2024,PAY01750305,HIGH,Traffic Management,COUN,19950.00,Revenue,Motus Commercials Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,CAP Transport,4TR,Vehicles,PE1,Vehicles,PE1L5,29/01/2024,PAY01750305,CICL,City Clean,COUN,19950.00,Capital,Motus Commercials Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Planning and Development,BVAPLA,Economic Development,ECD,Supplies and Services,E,Grants n Subscriptions,EK,18/01/2024,PAY01747487,CMNY,Communities and Equalities,COUN,1000.00,Revenue,My First 1000 Days
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing Revenue Account,BVAHOU,Hsing Management - HRA,HGM,Supplies and Services,E,Services,EF,19/01/2024,PAY01748028,HREM,Repairs & Maintenance,COUN,1200.00,Revenue,My Getaways Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Central Support and Overheads,BVACEN,Support Services (SSC),PPT,Supplies and Services,E,Grants n Subscriptions,EK,18/01/2024,PAY01747505,POLI,Policy and Initiatives,COUN,2562.50,Revenue,My Staff Shop
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Customer n Client Receipts,M,Fees n Charges,MB,02/01/2024,PAY01742817,MENH,Mental Health Support,COUN,-431.43,Revenue,MyPath Ltd t/a The Progress Report
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Third Party Payments,F,Other Establishments,FH,02/01/2024,PAY01742817,MENH,Mental Health Support,COUN,4642.86,Revenue,MyPath Ltd t/a The Progress Report
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Customer n Client Receipts,M,Fees n Charges,MB,12/01/2024,PAY01745925,MENH,Mental Health Support,COUN,-483.20,Revenue,MyPath Ltd t/a The Progress Report
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Third Party Payments,F,Other Establishments,FH,12/01/2024,PAY01745925,MENH,Mental Health Support,COUN,27029.00,Revenue,MyPath Ltd t/a The Progress Report
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing General Fund,BVAHOG,Homelessness,HML,Premises Related,C,Rents Payable,CC,11/01/2024,PAY01745007,TAAS,Temp Accom and Allocations,COUN,700.00,Revenue,N.S Estates (Southern) Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing General Fund,BVAHOG,Homelessness,HML,Premises Related,C,Rents Payable,CC,31/01/2024,PAY01750603,TAAS,Temp Accom and Allocations,COUN,300.00,Revenue,N.S Estates (Southern) Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Child Srvcs Other,FAX,Supplies and Services,E,Services,EF,26/01/2024,PAY01749773,YOTS,Youth Service,COUN,324.33,Revenue,National Youth Advocacy Service (NYAS)
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Child Srvcs - Fostering,FLF,Third Party Payments,F,Other Establishments,FH,03/01/2024,PAY01743185,CHPL,Children`s Placements,COUN,3180.00,Revenue,Nationwide Fostering 
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Child Srvcs - Fostering,FLF,Third Party Payments,F,Other Establishments,FH,31/01/2024,PAY01750853,CHPL,Children`s Placements,COUN,1476.43,Revenue,Nationwide Fostering 
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Public Health,BVAPHE,Public Health,PHE,Premises Related,C,Rents Payable,CC,19/01/2024,PAY01748023,PHCM,PH Commissioning,COUN,280.00,Revenue,Nautical Training Corps
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,CAP Education Services,4ED,New Construction n Conversion,PB,New Construction n Conversion,PBL5,08/01/2024,PAY01744303,OEDS,Other Education Support,COUN,27363.09,Capital,NCS Technology Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Central Services to the Public,BVACEN,Local Tax Collection,LTC,Supplies and Services,E,Communications n Computing,EH,19/01/2024,PAY01747873,REVS,Revenues and Benefits,COUN,2998.06,Revenue,NEC Software Solutions UK Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing General Fund,BVAHOG,Hsing Benefits,HGB,Supplies and Services,E,Communications n Computing,EH,19/01/2024,PAY01747873,REVS,Revenues and Benefits,COUN,2452.95,Revenue,NEC Software Solutions UK Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Central Services to the Public,BVACEN,Local Tax Collection,LTC,Direct Employees,A,Salaries,AA,24/01/2024,PAY01748742,REVS,Revenues and Benefits,COUN,3729.00,Revenue,NEC Software Solutions UK Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Environment & Regulatory Serv,BVAERS,Agricultural and Fisheries,AGF,Third Party Payments,F,Private Contractors,FJ,19/01/2024,PAY01748022,ESTM,Estates Management,COUN,4515.00,Revenue,Neil Phillips Carpentry
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Child Srvcs - Othr LAC Svcs,FLX,Third Party Payments,F,Other Establishments,FH,03/01/2024,PAY01743082,CHPL,Children`s Placements,COUN,39024.51,Revenue,Nelbro Group Ltd t/a Nelbro Care
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Child Srvcs - Othr LAC Svcs,FLX,Third Party Payments,F,Other Establishments,FH,31/01/2024,PAY01750747,CHPL,Children`s Placements,COUN,28851.46,Revenue,Nelbro Group Ltd t/a Nelbro Care
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Central Support and Overheads,BVACEN,Support Services (SSC),PPT,Supplies and Services,E,Communications n Computing,EH,12/01/2024,PAY01745876,FABS,Facilities & Building Services,COUN,2110.00,Revenue,Neopost Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Central Support and Overheads,BVACEN,Support Services (SSC),PPT,Supplies and Services,E,Equip't Furniture n Materials,EA,12/01/2024,PAY01745876,FABS,Facilities & Building Services,COUN,82.99,Revenue,Neopost Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Central Support and Overheads,BVACEN,Support Services (SSC),PPT,Supplies and Services,E,Communications n Computing,EH,22/01/2024,PAY01748320,FABS,Facilities & Building Services,COUN,844.82,Revenue,Neopost Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,CAP Education Services,4ED,New Construction n Conversion,PB,New Construction n Conversion,PBL5,15/01/2024,PAY01746323,OEDS,Other Education Support,COUN,515.00,Capital,Netcomm
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Child Srvcs - Othr LAC Svcs,FLX,Third Party Payments,F,Other Establishments,FH,30/01/2024,PAY01750501,CHPL,Children`s Placements,COUN,5261.47,Revenue,Netpex Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Ed Special Ed,EKE,Third Party Payments,F,Other Agencies,FL,19/01/2024,PAY01748032,HNBE,HNB Educat Agency Placements,COUN,2052.00,Revenue,New Leaf Triangle CIC
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Cultural and Related Serv,BVACUL,Recreation and Sport,REC,Supplies and Services,E,Services,EF,04/01/2024,PAY01743342,SPLE,Sport and Leisure,COUN,1081.08,Revenue,Newsquest Media (Southern) Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Child Srvcs - Othr LAC Svcs,FLX,Third Party Payments,F,Other Establishments,FH,15/01/2024,PAY01746328,CHPL,Children`s Placements,COUN,83657.14,Revenue,Next Step Care Management Ltd
