Body Name,Body,Service Label,Service Code,Service Division Label,Service Division Code,Expenditure Category,Expenditure Code,CIPFA Detailed Expenditure Type,CIPFA Detailed Expenditure Code,Date,Transaction Number,CC 43 TBM Section,CCN 43 TBM Section,CC 02 Council or Non Council,Net Amount,Capital and Revenue,Creditor Name
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,22/06/2023,PAY01686408,PHYS,Physical Support,COUN,975.40,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,22/06/2023,PAY01686409,PHYS,Physical Support,COUN,264.00,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Child Srvcs - Fostering,FLF,Third Party Payments,F,Other Establishments,FH,22/06/2023,PAY01686410,CHPL,Children`s Placements,COUN,250.10,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing General Fund,BVAHOG,Homelessness,HML,Premises Related,C,Rents Payable,CC,22/06/2023,PAY01686412,TAAS,Temp Accom and Allocations,COUN,1325.00,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,22/06/2023,PAY01686413,PHYS,Physical Support,COUN,1830.20,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,22/06/2023,PAY01686414,LDCC,Learning Disability Comm Care,COUN,300.00,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Customer n Client Receipts,M,Fees n Charges,MB,22/06/2023,PAY01686415,MENH,Mental Health Support,COUN,-88.00,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Third Party Payments,F,Other Establishments,FH,22/06/2023,PAY01686415,MENH,Mental Health Support,COUN,819.80,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,22/06/2023,PAY01686416,PHYS,Physical Support,COUN,1230.20,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Customer n Client Receipts,M,Fees n Charges,MB,22/06/2023,PAY01686417,LDCC,Learning Disability Comm Care,COUN,-172.00,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,22/06/2023,PAY01686417,LDCC,Learning Disability Comm Care,COUN,898.80,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Customer n Client Receipts,M,Fees n Charges,MB,22/06/2023,PAY01686418,PHYS,Physical Support,COUN,-80.00,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,22/06/2023,PAY01686418,PHYS,Physical Support,COUN,1301.80,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Child Srvcs - Fostering,FLF,Third Party Payments,F,Other Establishments,FH,22/06/2023,PAY01686419,CHPL,Children`s Placements,COUN,574.20,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,22/06/2023,PAY01686420,PHYS,Physical Support,COUN,710.20,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Customer n Client Receipts,M,Fees n Charges,MB,22/06/2023,PAY01686421,PHYS,Physical Support,COUN,-260.00,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,22/06/2023,PAY01686421,PHYS,Physical Support,COUN,550.80,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Child Srvcs - Fostering,FLF,Third Party Payments,F,Other Establishments,FH,22/06/2023,PAY01686425,CHPL,Children`s Placements,COUN,1228.17,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,22/06/2023,PAY01686426,PHYS,Physical Support,COUN,2921.80,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Child Srvcs - Fostering,FLF,Third Party Payments,F,Other Establishments,FH,22/06/2023,PAY01686427,CHPL,Children`s Placements,COUN,250.10,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Child Srvcs - Fostering,FLF,Third Party Payments,F,Other Establishments,FH,22/06/2023,PAY01686428,CHPL,Children`s Placements,COUN,884.00,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Child Srvcs Leaving Care,FAL,Third Party Payments,F,Other Establishments,FH,22/06/2023,PAY01686428,CHPL,Children`s Placements,COUN,105.00,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Child Srvcs Leaving Care,FAL,Transfer Payments,G,Other Transfer Payments,GD,22/06/2023,PAY01686428,CHPL,Children`s Placements,COUN,229.00,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,22/06/2023,PAY01686429,PHYS,Physical Support,COUN,1832.20,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,22/06/2023,PAY01686436,LDCC,Learning Disability Comm Care,COUN,446.20,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Child Srvcs - Fostering,FLF,Third Party Payments,F,Other Establishments,FH,22/06/2023,PAY01686438,CHPL,Children`s Placements,COUN,378.86,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,22/06/2023,PAY01686439,LDCC,Learning Disability Comm Care,COUN,1169.40,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,22/06/2023,PAY01686440,PHYS,Physical Support,COUN,1609.40,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Customer n Client Receipts,M,Fees n Charges,MB,22/06/2023,PAY01686442,PHYS,Physical Support,COUN,-76.00,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,22/06/2023,PAY01686442,PHYS,Physical Support,COUN,1796.00,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,22/06/2023,PAY01686443,LDCC,Learning Disability Comm Care,COUN,1233.80,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,22/06/2023,PAY01686444,PHYS,Physical Support,COUN,1624.00,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,22/06/2023,PAY01686445,PHYS,Physical Support,COUN,720.00,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Customer n Client Receipts,M,Fees n Charges,MB,22/06/2023,PAY01686446,PHYS,Physical Support,COUN,-80.00,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,22/06/2023,PAY01686446,PHYS,Physical Support,COUN,1820.80,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Customer n Client Receipts,M,Fees n Charges,MB,22/06/2023,PAY01686447,COGN,Memory Cognition Support,COUN,-292.00,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Third Party Payments,F,Other Establishments,FH,22/06/2023,PAY01686447,COGN,Memory Cognition Support,COUN,920.40,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Customer n Client Receipts,M,Fees n Charges,MB,22/06/2023,PAY01686448,PHYS,Physical Support,COUN,-280.00,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,22/06/2023,PAY01686448,PHYS,Physical Support,COUN,9126.20,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Child Srvcs - Fostering,FLF,Third Party Payments,F,Other Establishments,FH,22/06/2023,PAY01686449,CHPL,Children`s Placements,COUN,266.00,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,22/06/2023,PAY01686450,PHYS,Physical Support,COUN,655.00,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,22/06/2023,PAY01686451,PHYS,Physical Support,COUN,819.80,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Customer n Client Receipts,M,Fees n Charges,MB,22/06/2023,PAY01686452,PHYS,Physical Support,COUN,-188.00,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,22/06/2023,PAY01686452,PHYS,Physical Support,COUN,1240.80,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Customer n Client Receipts,M,Fees n Charges,MB,22/06/2023,PAY01686453,PHYS,Physical Support,COUN,-100.00,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,22/06/2023,PAY01686453,PHYS,Physical Support,COUN,610.00,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing General Fund,BVAHOG,Homelessness,HML,Premises Related,C,Rents Payable,CC,22/06/2023,PAY01686454,TAAS,Temp Accom and Allocations,COUN,1425.00,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Customer n Client Receipts,M,Fees n Charges,MB,22/06/2023,PAY01686456,LDCC,Learning Disability Comm Care,COUN,-176.00,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,22/06/2023,PAY01686456,LDCC,Learning Disability Comm Care,COUN,1821.00,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,22/06/2023,PAY01686458,LDCC,Learning Disability Comm Care,COUN,2427.20,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Customer n Client Receipts,M,Fees n Charges,MB,22/06/2023,PAY01686459,PHYS,Physical Support,COUN,-132.00,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,22/06/2023,PAY01686459,PHYS,Physical Support,COUN,8523.40,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Third Party Payments,F,Other Establishments,FH,22/06/2023,PAY01686462,MENH,Mental Health Support,COUN,349.40,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Child Srvcs - Fostering,FLF,Third Party Payments,F,Other Establishments,FH,22/06/2023,PAY01686465,CHPL,Children`s Placements,COUN,492.10,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,22/06/2023,PAY01686466,LDCC,Learning Disability Comm Care,COUN,2051.40,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,22/06/2023,PAY01686468,PHYS,Physical Support,COUN,990.20,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Customer n Client Receipts,M,Fees n Charges,MB,22/06/2023,PAY01686469,LDCC,Learning Disability Comm Care,COUN,-758.00,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,22/06/2023,PAY01686469,LDCC,Learning Disability Comm Care,COUN,1764.20,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,22/06/2023,PAY01686471,LDCC,Learning Disability Comm Care,COUN,704.40,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Customer n Client Receipts,M,Fees n Charges,MB,22/06/2023,PAY01686472,PHYS,Physical Support,COUN,-256.00,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,22/06/2023,PAY01686472,PHYS,Physical Support,COUN,3234.80,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,22/06/2023,PAY01686475,LDCC,Learning Disability Comm Care,COUN,7538.60,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Customer n Client Receipts,M,Fees n Charges,MB,22/06/2023,PAY01686478,PHYS,Physical Support,COUN,-64.00,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,22/06/2023,PAY01686478,PHYS,Physical Support,COUN,659.40,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Child Srvcs Adoption,FAA,Third Party Payments,F,Other Establishments,FH,22/06/2023,PAY01686479,ADOP,Adoptions,COUN,326.31,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,22/06/2023,PAY01686482,LDCC,Learning Disability Comm Care,COUN,775.40,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,22/06/2023,PAY01686483,LDCC,Learning Disability Comm Care,COUN,850.20,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,22/06/2023,PAY01686486,PHYS,Physical Support,COUN,1189.80,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,22/06/2023,PAY01686487,PHYS,Physical Support,COUN,894.20,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,22/06/2023,PAY01686488,LDCC,Learning Disability Comm Care,COUN,2739.60,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,22/06/2023,PAY01686490,PHYS,Physical Support,COUN,758.00,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Customer n Client Receipts,M,Fees n Charges,MB,22/06/2023,PAY01686491,LDCC,Learning Disability Comm Care,COUN,-188.00,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,22/06/2023,PAY01686491,LDCC,Learning Disability Comm Care,COUN,4257.40,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,22/06/2023,PAY01686492,PHYS,Physical Support,COUN,877.20,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Customer n Client Receipts,M,Fees n Charges,MB,22/06/2023,PAY01686493,PHYS,Physical Support,COUN,-176.00,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,22/06/2023,PAY01686493,PHYS,Physical Support,COUN,1287.00,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Customer n Client Receipts,M,Fees n Charges,MB,22/06/2023,PAY01686494,PHYS,Physical Support,COUN,-64.00,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,22/06/2023,PAY01686494,PHYS,Physical Support,COUN,1691.80,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,22/06/2023,PAY01686495,PHYS,Physical Support,COUN,350.00,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Child Srvcs - Fostering,FLF,Third Party Payments,F,Other Establishments,FH,22/06/2023,PAY01686496,CHPL,Children`s Placements,COUN,488.00,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,22/06/2023,PAY01686497,LDCC,Learning Disability Comm Care,COUN,1444.40,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Child Srvcs - Fostering,FLF,Third Party Payments,F,Other Establishments,FH,22/06/2023,PAY01686502,CHPL,Children`s Placements,COUN,976.00,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Child Srvcs - Fostering,FLF,Third Party Payments,F,Other Establishments,FH,22/06/2023,PAY01686503,CHPL,Children`s Placements,COUN,930.00,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,22/06/2023,PAY01686504,LDCC,Learning Disability Comm Care,COUN,495.80,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Child Srvcs - Fostering,FLF,Third Party Payments,F,Other Establishments,FH,22/06/2023,PAY01686505,CHPL,Children`s Placements,COUN,584.00,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,22/06/2023,PAY01686506,PHYS,Physical Support,COUN,417.60,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,22/06/2023,PAY01686507,LDCC,Learning Disability Comm Care,COUN,389.80,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Customer n Client Receipts,M,Fees n Charges,MB,22/06/2023,PAY01686508,PHYS,Physical Support,COUN,-20.00,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,22/06/2023,PAY01686508,PHYS,Physical Support,COUN,998.40,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing General Fund,BVAHOG,Homelessness,HML,Premises Related,C,Rents Payable,CC,22/06/2023,PAY01686509,TAAS,Temp Accom and Allocations,COUN,1830.00,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Child Srvcs - Fostering,FLF,Third Party Payments,F,Other Establishments,FH,22/06/2023,PAY01686510,CHPL,Children`s Placements,COUN,538.00,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing General Fund,BVAHOG,Homelessness,HML,Premises Related,C,Rents Payable,CC,22/06/2023,PAY01686511,TAAS,Temp Accom and Allocations,COUN,1550.00,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Customer n Client Receipts,M,Fees n Charges,MB,22/06/2023,PAY01686512,PHYS,Physical Support,COUN,-140.00,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,22/06/2023,PAY01686512,PHYS,Physical Support,COUN,699.78,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,22/06/2023,PAY01686513,LDCC,Learning Disability Comm Care,COUN,1697.40,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Customer n Client Receipts,M,Fees n Charges,MB,22/06/2023,PAY01686515,PHYS,Physical Support,COUN,-108.00,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,22/06/2023,PAY01686515,PHYS,Physical Support,COUN,1685.60,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Customer n Client Receipts,M,Fees n Charges,MB,22/06/2023,PAY01686516,PHYS,Physical Support,COUN,-104.00,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,22/06/2023,PAY01686516,PHYS,Physical Support,COUN,499.80,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Customer n Client Receipts,M,Fees n Charges,MB,22/06/2023,PAY01686518,PHYS,Physical Support,COUN,-92.00,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,22/06/2023,PAY01686518,PHYS,Physical Support,COUN,4683.20,Revenue,Payment to Individual
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Child Srvcs Adoption,FAA,Third Party Payments,F,Other Establishments,FH,22/06/2023,PAY01686519,ADOP,Adoptions,COUN,347.00,Revenue,Payment to Individual
