PAYMENT DATE,SUPPLIER,SERVICE,DEPARTMENT,DESCRIPTION,£ SPEND (EXCLUDING VAT)
10/07/2023,Caretech Community Services Ltd,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,7690.76
10/07/2023,Caretech Community Services Ltd,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,7932.37
10/07/2023,Clouds End Services Ltd,DISABLED FACILITIES GRANT 0304,CAPITAL,ASSETS UNDER CONSTRUCTION COST,400
10/07/2023,Clouds End Services Ltd,DISABLED FACILITIES GRANT 0304,CAPITAL,ASSETS UNDER CONSTRUCTION COST,1320
10/07/2023,Coyle Personnel Plc,WINTER PRESSURES,ADULT SOCIAL CARE MODERNISATION AND TRANSFORMATION,PRIVATE CONTRACTORS PAYMENT - OTHER,1750
10/07/2023,Coyle Personnel Plc,WINTER PRESSURES,ADULT SOCIAL CARE MODERNISATION AND TRANSFORMATION,PRIVATE CONTRACTORS PAYMENT - OTHER,1750
10/07/2023,Coyle Personnel Plc,WINTER PRESSURES,ADULT SOCIAL CARE MODERNISATION AND TRANSFORMATION,PRIVATE CONTRACTORS PAYMENT - OTHER,1750
10/07/2023,Devonshires Solicitors,BED & BREAKFAST,HOUSING NEEDS,LEGAL FEES,1320
10/07/2023,Dignity Direct Homecare Limited,PHYSICAL SUPPORT NEIGHBOURHOOD 2 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,2205
10/07/2023,Dignity Direct Homecare Limited,PHYSICAL SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,2200.63
10/07/2023,Dignity Direct Homecare Limited,PHYSICAL SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,857.5
10/07/2023,Dignity Direct Homecare Limited,PHYSICAL SUPPORT NEIGHBOURHOOD 4 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,4235
10/07/2023,Dignity Direct Homecare Limited,PHYSICAL SUPPORT NEIGHBOURHOOD 1 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,367.5
10/07/2023,Dignity Direct Homecare Limited,PHYSICAL SUPPORT NEIGHBOURHOOD 2 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,927.5
10/07/2023,Dignity Direct Homecare Limited,PHYSICAL SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,4777.5
10/07/2023,Dignity Direct Homecare Limited,PHYSICAL SUPPORT NEIGHBOURHOOD 4 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,2590
10/07/2023,Dignity Direct Homecare Limited,PHYSICAL SUPPORT NEIGHBOURHOOD 1 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,455
10/07/2023,EDF Energy Customers Plc,COMMUNAL LIGHTING,HRA HOUSING MANAGEMENT DIVISION,ELECTRICITY,-317.84
10/07/2023,Eden Care (JA) Ltd,LEAVING CARE ACCOMMODATION ,CORPORATE PARENTING,SEMI-INDEPENDENT PLACEMENTS,32400
10/07/2023,Eden Estates (South East) Ltd,NO RECOURSE TO PUBLIC FUNDS (NRTPF) - SERVICE DELIVERY,"REFERRAL AND ASSESSMENT, MASH, SAFE SPACE & EDT",RENTS PAYABLE,6452.9
10/07/2023,Eileen Say Catering Equipment,EMU:CATERING-EQUIPMENT/MAINTENANCE,EDUCATION CATERING,RESPONSIVE REPAIRS - BUILDING,695
10/07/2023,Elizabeth Peters Care Homes Ltd,LEARNING DISABILITY SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,3137.83
10/07/2023,Field Court Chambers,LEGAL COSTS,FAMILY SOCIAL WORK SERVICE,COUNSEL FEES,825
10/07/2023,Field Court Chambers,LEGAL COSTS,FAMILY SOCIAL WORK SERVICE,LEGAL FEES,1000
10/07/2023,Field Court Chambers,LEGAL COSTS,FAMILY SOCIAL WORK SERVICE,LEGAL FEES,745
10/07/2023,First Choice Marshalls,LH HOSTELS M & E WORKS,HRA HOUSING MANAGEMENT DIVISION,FIXTURES & FITTINGS - ATTACHED TO BUILDING,312.07
10/07/2023,Freshstart Care Solutions Ltd,CLA PLACEMENTS ,CORPORATE PARENTING,SEMI-INDEPENDENT PLACEMENTS,14442.85
10/07/2023,Freshstart Care Solutions Ltd,"MASH, REFERRAL & ASSESSMENT MANAGEMENT","REFERRAL AND ASSESSMENT, MASH, SAFE SPACE & EDT",SECTION 17 - SUPPORTING PLACEMENT STABILITY,9471.34
10/07/2023,Glenholme Healthcare (NGC) Ltd,LEARNING DISABILITY SUPPORT ALL NEIGHBOURHOODS - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",SUPPORTED LODGINGS PAYMENTS,7138.67
10/07/2023,High Quality Lifestyles,LEARNING DISABILITY SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL CARE INCOME,15062.59
10/07/2023,Interquest Group UK Limited,WINTER PRESSURES,ADULT SOCIAL CARE MODERNISATION AND TRANSFORMATION,PRIVATE CONTRACTORS PAYMENT - OTHER,9600
10/07/2023,JDS Recruitment Limited,CWCN: SEN INDEPENDENT SCHOOL PLACEMENTS,CHILDREN WITH COMPLEX NEEDS,PAYMENT TO OTHER ESTABLISHMENTS - GENERAL,900
10/07/2023,James Building Contractors Ltd,AWD EQUIP & ADAPT (PRE JUNE 02),"PACKAGES,PLACEMENTS AND CARERS",BUILDING ALTERATIONS AND MATERIALS,3409.46
10/07/2023,Kindly Properties,NO RECOURSE TO PUBLIC FUNDS (NRTPF) - SERVICE DELIVERY,"REFERRAL AND ASSESSMENT, MASH, SAFE SPACE & EDT",RENTS PAYABLE,8470
10/07/2023,LD Business Solutions Ltd,EDUCATION BUSINESS PARTNERSHIP,"ACCESS, INCULSION AND PARTICPATION",HEALTH AND SAFETY SERVICES,720
10/07/2023,LD Business Solutions Ltd,EDUCATION BUSINESS PARTNERSHIP,"ACCESS, INCULSION AND PARTICPATION",HEALTH AND SAFETY SERVICES,320
10/07/2023,Lewisham Southwark College(LESOCO),SAFEGUARDING & INCLUSIONS,"ACCESS, INCULSION AND PARTICPATION",PROFESSIONAL SERVICES ,3666.43
10/07/2023,Liquidlogic Ltd,ADULT SOCIAL CARE MODERNISATION AND TRANSFORMATION,ADULT SOCIAL CARE MODERNISATION AND TRANSFORMATION,PRIVATE CONTRACTORS PAYMENT - OTHER,5119.54
10/07/2023,Little Elms Daycare Nurseries Limited,CWCN: SEN MAINSTREAM SCHOOLS,CHILDREN WITH COMPLEX NEEDS,PAYMENT TO OTHER ESTABLISHMENTS - GENERAL,1017.8
10/07/2023,London Borough of Islington,CWCN: SEN SPECIAL SCHOOLS AND PRUS,CHILDREN WITH COMPLEX NEEDS,PAYMENT TO OTHER ESTABLISHMENTS - GENERAL,17811
10/07/2023,London Fire & Emergency Planning Authority,LH LIFTS ,HRA HOUSING MANAGEMENT DIVISION,FACILITIES MANAGEMENT,364
10/07/2023,London Fire & Emergency Planning Authority,LH LIFTS ,HRA HOUSING MANAGEMENT DIVISION,FACILITIES MANAGEMENT,364
10/07/2023,Lorven Housing Ltd,WORKING AGE MENTAL HEALTH PROVISIONS,COMMUNITY MENTAL HEALTH,NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,2160
10/07/2023,Lorven Housing Ltd,WORKING AGE MENTAL HEALTH PROVISIONS,COMMUNITY MENTAL HEALTH,NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,2160
10/07/2023,Lorven Housing Ltd,WORKING AGE MENTAL HEALTH PROVISIONS,COMMUNITY MENTAL HEALTH,NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,2160
10/07/2023,Lorven Housing Ltd,WORKING AGE MENTAL HEALTH PROVISIONS,COMMUNITY MENTAL HEALTH,NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,2000
10/07/2023,Lorven Housing Ltd,WORKING AGE MENTAL HEALTH PROVISIONS,COMMUNITY MENTAL HEALTH,NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,2000
10/07/2023,Lorven Housing Ltd,WORKING AGE MENTAL HEALTH PROVISIONS,COMMUNITY MENTAL HEALTH,NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,2000
10/07/2023,Lorven Housing Ltd,WORKING AGE MENTAL HEALTH PROVISIONS,COMMUNITY MENTAL HEALTH,NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,2000
10/07/2023,Lorven Housing Ltd,WORKING AGE MENTAL HEALTH PROVISIONS,COMMUNITY MENTAL HEALTH,NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,3428.57
10/07/2023,Redacted,LEARNING DISABILITY SUPPORT ALL NEIGHBOURHOODS - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",SUPPORTED LODGINGS PAYMENTS,333
10/07/2023,MSI Media Ltd,PARKING MANAGEMENT,PARKING SERVICES,"ADVERTISING, PUBLICITY AND MARKETING",340
10/07/2023,Misco Technologies Limited,ALL: HEADQUARTERS & CENTRALLY HELD BUDGET,ADULT LEARNING LEWISHAM (ALL),ICT EQUIPMENT,5992.88
10/07/2023,Misco Technologies Limited,ALL: HEADQUARTERS & CENTRALLY HELD BUDGET,ADULT LEARNING LEWISHAM (ALL),ICT EQUIPMENT,1804.87
10/07/2023,Nelbro Group T/A Nelbro Care,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 4 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",SUPPORTED LODGINGS PAYMENTS,9896.36
10/07/2023,Nelbro Group T/A Nelbro Care,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 2 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",SUPPORTED LODGINGS PAYMENTS,9866.1
10/07/2023,Nelbro Group T/A Nelbro Care,LEARNING DISABILITY SUPPORT ALL NEIGHBOURHOODS - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",SUPPORTED LODGINGS PAYMENTS,8490
10/07/2023,Nelbro Group T/A Nelbro Care,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",SUPPORTED LODGINGS PAYMENTS,8913
10/07/2023,Nelbro Group T/A Nelbro Care,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",SUPPORTED LODGINGS PAYMENTS,7233.6
10/07/2023,Nelbro Group T/A Nelbro Care,MENTAL HEALTH SUPPORT NEIGHBOURHOOD 4 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",SUPPORTED LODGINGS PAYMENTS,12053.7
10/07/2023,Nelbro Group T/A Nelbro Care,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",SUPPORTED LODGINGS PAYMENTS,5563.8
10/07/2023,Omega Elifar Ltd,LEARNING DISABILITY SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,6190.5
10/07/2023,Own Life Fostering Ltd,CLA PLACEMENTS ,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),4787.1
10/07/2023,Own Life Fostering Ltd,CLA PLACEMENTS ,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),3694.41
10/07/2023,Own Life Fostering Ltd,CLA PLACEMENTS ,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),3684.21
10/07/2023,Oyster Partnership,ENVIRONMENTAL HEALTH-FOOD AND SAFETY (NEW),ENVIRONMENTAL HEALTH & TRADING STANDARDS,ENVIRONMENTAL SERVICES - OTHER,1890
10/07/2023,Oyster Partnership,ENVIRONMENTAL HEALTH-ENVIRONMENTAL PROTECTION (NEW),ENVIRONMENTAL HEALTH & TRADING STANDARDS,ENVIRONMENTAL SERVICES - OTHER,1836
10/07/2023,Pangea Support Services Limited,CLA PLACEMENTS ,CORPORATE PARENTING,SEMI-INDEPENDENT PLACEMENTS,1826.7
10/07/2023,Pangea Support Services Limited,LEAVING CARE ACCOMMODATION ,CORPORATE PARENTING,SEMI-INDEPENDENT PLACEMENTS,1460.84
10/07/2023,Pangea Support Services Limited,CLA PLACEMENTS ,CORPORATE PARENTING,SEMI-INDEPENDENT PLACEMENTS,1719.55
10/07/2023,Pangea Support Services Limited,CLA PLACEMENTS ,CORPORATE PARENTING,SEMI-INDEPENDENT PLACEMENTS,2636.65
10/07/2023,Pangea Support Services Limited,CLA PLACEMENTS ,CORPORATE PARENTING,SEMI-INDEPENDENT PLACEMENTS,1719.55
10/07/2023,Pangea Support Services Limited,LEAVING CARE ACCOMMODATION ,CORPORATE PARENTING,SEMI-INDEPENDENT PLACEMENTS,1976.7
10/07/2023,Pangea Support Services Limited,CLA PLACEMENTS ,CORPORATE PARENTING,SEMI-INDEPENDENT PLACEMENTS,1719.55
10/07/2023,Pangea Support Services Limited,LEAVING CARE ACCOMMODATION ,CORPORATE PARENTING,SEMI-INDEPENDENT PLACEMENTS,1376.7
10/07/2023,Pangea Support Services Limited,CLA PLACEMENTS ,CORPORATE PARENTING,SEMI-INDEPENDENT PLACEMENTS,1719.55
10/07/2023,Pangea Support Services Limited,LEAVING CARE ACCOMMODATION ,CORPORATE PARENTING,SEMI-INDEPENDENT PLACEMENTS,1376.7
10/07/2023,Pangea Support Services Limited,CLA PLACEMENTS ,CORPORATE PARENTING,SEMI-INDEPENDENT PLACEMENTS,1719.55
10/07/2023,Pangea Support Services Limited,LEAVING CARE ACCOMMODATION ,CORPORATE PARENTING,SEMI-INDEPENDENT PLACEMENTS,597.77
10/07/2023,Pangea Support Services Limited,CLA PLACEMENTS ,CORPORATE PARENTING,SEMI-INDEPENDENT PLACEMENTS,1719.55
10/07/2023,Pangea Support Services Limited,LEAVING CARE ACCOMMODATION ,CORPORATE PARENTING,SEMI-INDEPENDENT PLACEMENTS,321.43
10/07/2023,Pangea Support Services Limited,LEAVING CARE ACCOMMODATION ,CORPORATE PARENTING,SEMI-INDEPENDENT PLACEMENTS,321.43
10/07/2023,Pangea Support Services Limited,CLA PLACEMENTS ,CORPORATE PARENTING,SEMI-INDEPENDENT PLACEMENTS,771.43
10/07/2023,Pangea Support Services Limited,CLA PLACEMENTS ,CORPORATE PARENTING,SEMI-INDEPENDENT PLACEMENTS,1628.57
10/07/2023,Pangea Support Services Limited,CLA PLACEMENTS ,CORPORATE PARENTING,SEMI-INDEPENDENT PLACEMENTS,1234.28
10/07/2023,Pangea Support Services Limited,CLA PLACEMENTS ,CORPORATE PARENTING,SEMI-INDEPENDENT PLACEMENTS,1542.86
10/07/2023,Pangea Support Services Limited,CLA PLACEMENTS ,CORPORATE PARENTING,SEMI-INDEPENDENT PLACEMENTS,771.43
10/07/2023,Pangea Support Services Limited,CLA PLACEMENTS ,CORPORATE PARENTING,SEMI-INDEPENDENT PLACEMENTS,1542.86
10/07/2023,Pangea Support Services Limited,CLA PLACEMENTS ,CORPORATE PARENTING,SEMI-INDEPENDENT PLACEMENTS,771.43
10/07/2023,Pangea Support Services Limited,CLA PLACEMENTS ,CORPORATE PARENTING,SEMI-INDEPENDENT PLACEMENTS,771.43
10/07/2023,Pangea Support Services Limited,CLA PLACEMENTS ,CORPORATE PARENTING,SEMI-INDEPENDENT PLACEMENTS,1719.55
10/07/2023,PeopleScout Limited,RECHARGEABLE WORKS: TRANSPORT,HIGHWAYS AND STREETSCENE,PRIVATE CONTRACTORS PAYMENT - OTHER,326.48
10/07/2023,PeopleScout Limited,RECHARGEABLE WORKS: TRANSPORT,HIGHWAYS AND STREETSCENE,PRIVATE CONTRACTORS PAYMENT - OTHER,326.48
10/07/2023,PeopleScout Limited,RECHARGEABLE WORKS: TRANSPORT,HIGHWAYS AND STREETSCENE,PRIVATE CONTRACTORS PAYMENT - OTHER,326.48
10/07/2023,PeopleScout Limited,RECHARGEABLE WORKS: TRANSPORT,HIGHWAYS AND STREETSCENE,PRIVATE CONTRACTORS PAYMENT - OTHER,289.42
10/07/2023,PeopleScout Limited,RECHARGEABLE WORKS: TRANSPORT,HIGHWAYS AND STREETSCENE,PRIVATE CONTRACTORS PAYMENT - OTHER,289.42
10/07/2023,PhoenixPlace,CWCN: SEN INDEPENDENT SCHOOL PLACEMENTS,CHILDREN WITH COMPLEX NEEDS,PAYMENT TO OTHER ESTABLISHMENTS - GENERAL,15600
10/07/2023,Plus,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 1 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,23060.68
10/07/2023,Project Centre,PARKING MANAGEMENT,PARKING SERVICES,STREET & TRAFFIC MGT - OTHER,1693
10/07/2023,Project Centre,PARKING MANAGEMENT,PARKING SERVICES,STREET & TRAFFIC MGT - OTHER,5048.5
10/07/2023,Prospero Group Limited,CHILDREN LOOKED AFTER COSTS,CORPORATE PARENTING,ADDITIONAL SUPPORT - PLACEMENT STABILITY,278.74
10/07/2023,Prospero Group Limited,CHILDREN LOOKED AFTER COSTS,CORPORATE PARENTING,ADDITIONAL SUPPORT - PLACEMENT STABILITY,1780.75
10/07/2023,Prospero Group Limited,CHILDREN LOOKED AFTER COSTS,CORPORATE PARENTING,ADDITIONAL SUPPORT - PLACEMENT STABILITY,1612.71
10/07/2023,Prospero Group Limited,CHILDREN LOOKED AFTER COSTS,CORPORATE PARENTING,ADDITIONAL SUPPORT - PLACEMENT STABILITY,1911.36
10/07/2023,Prospero Group Limited,CHILDREN LOOKED AFTER COSTS,CORPORATE PARENTING,ADDITIONAL SUPPORT - PLACEMENT STABILITY,338.47
10/07/2023,Prospero Group Limited,CHILDREN LOOKED AFTER COSTS,CORPORATE PARENTING,ADDITIONAL SUPPORT - PLACEMENT STABILITY,1688.77
10/07/2023,Prospero Group Limited,CHILDREN LOOKED AFTER COSTS,CORPORATE PARENTING,ADDITIONAL SUPPORT - PLACEMENT STABILITY,1712.26
10/07/2023,Prospero Group Limited,CHILDREN LOOKED AFTER COSTS,CORPORATE PARENTING,ADDITIONAL SUPPORT - PLACEMENT STABILITY,1114.96
10/07/2023,Prospero Group Limited,CHILDREN LOOKED AFTER COSTS,CORPORATE PARENTING,ADDITIONAL SUPPORT - PLACEMENT STABILITY,300
10/07/2023,R G Care Ltd,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,10837.5
10/07/2023,Rainbow Medical Services Ltd,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - CONTINUING HEALTH CARE,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,5656
10/07/2023,Rainbow Medical Services Ltd,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - CONTINUING HEALTH CARE,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,5656
10/07/2023,Royal Association for Deaf People,ADULT SERVICES BUSINESS SUPPORT,SERVICE DEVELOPMENT AND  IMPROVEMENT UNIT,PROFESSIONAL SERVICES ,716.01
10/07/2023,SSI Schaefer Ltd,FOOD GARDEN WASTE COLLECTION,REFUSE COLLECTION SERVICE,RECYCLING,17934
10/07/2023,Salutem Shared Services II Ltd,LEARNING DISABILITY SUPPORT ALL NEIGHBOURHOODS - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",SUPPORTED LODGINGS PAYMENTS,7802.92
10/07/2023,Salutem Shared Services II Ltd,LEARNING DISABILITY SUPPORT ALL NEIGHBOURHOODS - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",SUPPORTED LODGINGS PAYMENTS,7551.21
10/07/2023,Saxon Crown (Lewisham) Swimming Club,SD: COMMUNITY SPORTS,LEISURE,PROFESSIONAL SERVICES ,750
10/07/2023,Sedgehill Academy  (part of United Learning),HOLIDAY ACTIVITY AND FOOD PROGRAMME,HEAD OF SERVICE FOR PREVENTION & EARLY HELP,PRIVATE CONTRACTORS PAYMENT - OTHER,12000
10/07/2023,Site Sales Marketing Ltd,CREEKSIDE ACQUISITION,CAPITAL,ASSETS UNDER CONSTRUCTION COST,4250
10/07/2023,Site Sales Marketing Ltd,CREEKSIDE ACQUISITION,CAPITAL,ASSETS UNDER CONSTRUCTION COST,4250
10/07/2023,Smart Sec Solutions Ltd,REGISTRARS,CORPORATE CUSTOMER RELATIONS,SECURITY OF PREMISES,2822.04
10/07/2023,Smart Sec Solutions Ltd,LIBS: NEW CATFORD LIBRARY - SHOPPING CENTRE WINSLADE WAY,LIBRARY & INFORMATION SERVICE,SECURITY OF PREMISES,4340.48
10/07/2023,Smart Sec Solutions Ltd,LIBS: DOWNHAM LIBRARY,LIBRARY & INFORMATION SERVICE,SECURITY OF PREMISES,4045.05
10/07/2023,Smart Sec Solutions Ltd,LIBS: DEPTFORD LIBRARY IN DEPTFORD LOUNGE,LIBRARY & INFORMATION SERVICE,SECURITY OF PREMISES,4302.6
10/07/2023,Smart Sec Solutions Ltd,LIBS: LEWISHAM LIBRARY,LIBRARY & INFORMATION SERVICE,SECURITY OF PREMISES,4302.6
10/07/2023,South Eastern Auto Electrical,FLEET SERVICES,FLEET SERVICES,VEHICLE REPAIRS AND MAINTENANCE,2706
10/07/2023,St Dunstans College,CATFORD TOWN CENTRE - PHASE 1,CAPITAL,ASSETS UNDER CONSTRUCTION COST,3630
10/07/2023,St Dunstans College,CATFORD TOWN CENTRE - PHASE 1,CAPITAL,ASSETS UNDER CONSTRUCTION COST,4125
10/07/2023,St Matthew Academy Ltd,HOUSEHOLD SUPPORT FUND,REVENUES AND BENEFITS,GRANTS AND CONTRIBUTIONS,11370
10/07/2023,Starfish Search Limited,HOUSING STRATEGY,HRA - HOUSING STRATEGY,PROFESSIONAL SERVICES ,6440
10/07/2023,Starfish Search Limited,BUSINESS PARTNERING,PEOPLE AND ORGANISATIONAL DEVELOPMENT,AGENCY STAFF,1380
10/07/2023,Starfish Search Limited,"HOUSING, REGENERATION & PUBLIC REALM MANAGEMENT TEAM","HOUSING, REGENERATION & PUBLIC REALM MANAGEMENT",AGENCY STAFF,4916.25
10/07/2023,Step Academy Trust t/a Turnham Academy,HOUSEHOLD SUPPORT FUND,REVENUES AND BENEFITS,GRANTS AND CONTRIBUTIONS,2820
10/07/2023,Step Academy Trust t/a Turnham Academy,CWCN: SEN ACADEMIES AND FREE SCHOOLS,CHILDREN WITH COMPLEX NEEDS,PAYMENT TO OTHER ESTABLISHMENTS - GENERAL,23833.33
10/07/2023,Sunbeam Fostering Agency Ltd,CLA PLACEMENTS ,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),3085.71
10/07/2023,Sunbeam Fostering Agency Ltd,CLA PLACEMENTS ,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),3085.71
10/07/2023,Sunbeam Fostering Agency Ltd,CLA PLACEMENTS ,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),1928.57
10/07/2023,Sunbeam Fostering Agency Ltd,CLA PLACEMENTS ,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),3085.71
10/07/2023,Sundry Suppliers,"BALANCE SHEET - HOUSING, REGENERATION & PUBLIC REALM",BALANCE SHEET,HOUSING RENTS DEBTOR,523.29
10/07/2023,Sundry Suppliers,"BALANCE SHEET - HOUSING, REGENERATION & PUBLIC REALM",BALANCE SHEET,HOUSING RENTS DEBTOR,517.25
10/07/2023,Talent Acquisition Group Ltd,HOLIDAY ACTIVITY AND FOOD PROGRAMME,HEAD OF SERVICE FOR PREVENTION & EARLY HELP,PRIVATE CONTRACTORS PAYMENT - OTHER,6400
10/07/2023,The Lantern Community,LEARNING DISABILITY SUPPORT ALL NEIGHBOURHOODS - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",SUPPORTED LODGINGS PAYMENTS,3060
10/07/2023,ThermoServ Limited,EMU:CATERING-EQUIPMENT/MAINTENANCE,EDUCATION CATERING,RESPONSIVE REPAIRS - BUILDING,2245.34
10/07/2023,ThermoServ Limited,PLAYING FIELDS MANAGEMENT,SGM ESTATE COMPLIANCE,CYCLICAL/PLANNED MAINTENANCE - BUILDING,504.77
10/07/2023,ThermoServ Limited,PLAYING FIELDS MANAGEMENT,SGM ESTATE COMPLIANCE,CYCLICAL/PLANNED MAINTENANCE - BUILDING,504.77
10/07/2023,Tidemill Academy,HOUSEHOLD SUPPORT FUND,REVENUES AND BENEFITS,GRANTS AND CONTRIBUTIONS,6090
10/07/2023,Trevi Women Ltd,FAMILY SUPPORT & SAFEGUARDING SERVICE MANAGEMENT,FAMILY SOCIAL WORK SERVICE,SECTION 17 - COMMISSIONED FAMILY SUPPORT SERVICES,760
10/07/2023,Turner Works,THOMAS LANE YARD & THE CCC,CAPITAL,ASSETS UNDER CONSTRUCTION COST,6687
10/07/2023,Turner Works,Thomas Lane Yard,CAPITAL,ASSETS UNDER CONSTRUCTION COST,19550
10/07/2023,Tyre Reclaim Ltd,RECYCLING DISPOSAL,STRATEGIC WASTE MANAGEMENT,PRIVATE CONTRACTORS PAYMENT - OTHER,509.3
10/07/2023,Vivid Resourcing Ltd,ENVIRONMENTAL HEALTH-ENVIRONMENTAL PROTECTION (NEW),ENVIRONMENTAL HEALTH & TRADING STANDARDS,ENVIRONMENTAL SERVICES - OTHER,879.84
10/07/2023,Woodham Care Homes,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 3 - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,6857.1
10/07/2023,Youth First Charitable Incorporated Organisation,COMMISSIONED CONTRACTS FOR YOUTH SERVICE,HEAD OF SERVICE FOR PREVENTION & EARLY HELP,PRIVATE CONTRACTORS PAYMENT - OTHER,35167.6
10/07/2023,Youth First Charitable Incorporated Organisation,COMMISSIONED CONTRACTS FOR YOUTH SERVICE,HEAD OF SERVICE FOR PREVENTION & EARLY HELP,PRIVATE CONTRACTORS PAYMENT - OTHER,312500
11/07/2023,A & K Palmer Consulting Ltd,LEWISHAM LEARNING PARTNERSHIP ,LEWISHAM LEARNING NEEDS,PROFESSIONAL SERVICES ,12000
11/07/2023,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),786.9
11/07/2023,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),456
11/07/2023,Redacted,LEAVING CARE ACCOMMODATION ,CORPORATE PARENTING,STAYING PUT,306
