PAYMENT DATE,SUPPLIER,SERVICE,DEPARTMENT,DESCRIPTION,£ SPEND (EXCLUDING VAT),
13/11/2023,Redacted,CWCN: SEN INDEPENDENT SCHOOL PLACEMENTS,CHILDREN WITH COMPLEX NEEDS,PAYMENT TO OTHER ESTABLISHMENTS - GENERAL,13488,
13/11/2023,Redacted,LEWISHAM LEARNING PARTNERSHIP ,LEWISHAM LEARNING NEEDS,PROFESSIONAL SERVICES ,1000,
13/11/2023,Morgans Chartered Surveyors,MISC INDUSTRIAL & COMMERCIAL PROPS,SGM CAPITAL PROGRAMME,ACTUARIAL VALUATION FEES,650,
13/11/2023,Redacted,SYRIAN VULNERABLE REFUGEE PROGRAMME,HOUSING NEEDS,PRIVATE CONTRACTORS PAYMENT - OTHER,637.5,
13/11/2023,Netpex Ltd,CLA PLACEMENTS ,CORPORATE PARENTING,SEMI-INDEPENDENT PLACEMENTS,1778.62,
13/11/2023,Network Healthcare Professionals Limited,PHYSICAL SUPPORT NEIGHBOURHOOD 1 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,2675,
13/11/2023,Network Healthcare Professionals Limited,PHYSICAL SUPPORT NEIGHBOURHOOD 1 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,2691,
13/11/2023,New Court Chambers,LEGAL COSTS,FAMILY SOCIAL WORK SERVICE,LEGAL FEES,750,
13/11/2023,New Court Chambers,LEGAL COSTS,FAMILY SOCIAL WORK SERVICE,LEGAL FEES,650,
13/11/2023,New Court Chambers,LEGAL COSTS,FAMILY SOCIAL WORK SERVICE,LEGAL FEES,750,
13/11/2023,Redacted,CHILDREN LOOKED AFTER COSTS,CORPORATE PARENTING,ADDITIONAL SUPPORT - PLACEMENT STABILITY,4797.56,
13/11/2023,Oyster Partnership,ENVIRONMENTAL HEALTH - AIR QUALITY CONTROL,ENVIRONMENTAL HEALTH & TRADING STANDARDS,ENVIRONMENTAL SERVICES - OTHER,1890,
13/11/2023,PeopleScout Limited,RECHARGEABLE WORKS: TRANSPORT,HIGHWAYS AND STREETSCENE,PRIVATE CONTRACTORS PAYMENT - OTHER,289.42,
13/11/2023,PeopleScout Limited,RECHARGEABLE WORKS: TRANSPORT,HIGHWAYS AND STREETSCENE,PRIVATE CONTRACTORS PAYMENT - OTHER,289.42,
13/11/2023,PeopleScout Limited,RECHARGEABLE WORKS: TRANSPORT,HIGHWAYS AND STREETSCENE,PRIVATE CONTRACTORS PAYMENT - OTHER,289.42,
13/11/2023,PeopleScout Limited,RECHARGEABLE WORKS: TRANSPORT,HIGHWAYS AND STREETSCENE,PRIVATE CONTRACTORS PAYMENT - OTHER,289.42,
13/11/2023,PeopleScout Limited,RECHARGEABLE WORKS: TRANSPORT,HIGHWAYS AND STREETSCENE,PRIVATE CONTRACTORS PAYMENT - OTHER,289.42,
13/11/2023,PeopleScout Limited,RECHARGEABLE WORKS: TRANSPORT,HIGHWAYS AND STREETSCENE,PRIVATE CONTRACTORS PAYMENT - OTHER,289.42,
13/11/2023,Plus,LEARNING DISABILITY SUPPORT ALL NEIGHBOURHOODS - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",SUPPORTED LODGINGS PAYMENTS,57743.8,
13/11/2023,Plus,LEARNING DISABILITY SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,91770.2,
13/11/2023,Property Directors Ltd,ONE PUBLIC ESTATE,SGM CAPITAL PROGRAMME,PROFESSIONAL SERVICES ,5062.5,
13/11/2023,RJK Properties Ltd.,OTHER 13/14 AMP FUNDED - ASSET VALIDATION BACKLOG WORKS - M&E,CAPITAL,ASSETS UNDER CONSTRUCTION COST,3567.95,
13/11/2023,Regional Fostering Services Ltd,CLA PLACEMENTS ,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),3278.57,
13/11/2023,Regional Fostering Services Ltd,CLA PLACEMENTS ,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),3364.29,
13/11/2023,Rise Education School Ltd,CWCN: SEN INDEPENDENT SCHOOL PLACEMENTS,CHILDREN WITH COMPLEX NEEDS,PAYMENT TO OTHER ESTABLISHMENTS - GENERAL,20738.48,
13/11/2023,Salutem Shared Services II Ltd,LEARNING DISABILITY SUPPORT ALL NEIGHBOURHOODS - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",SUPPORTED LODGINGS PAYMENTS,7802.92,
13/11/2023,Salutem Shared Services II Ltd,LEARNING DISABILITY SUPPORT ALL NEIGHBOURHOODS - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",SUPPORTED LODGINGS PAYMENTS,2310.74,
13/11/2023,Salutem Shared Services II Ltd,LEARNING DISABILITY SUPPORT ALL NEIGHBOURHOODS - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",SUPPORTED LODGINGS PAYMENTS,8271.11,
13/11/2023,Sanctuary Care Homes Limited,CLA PLACEMENTS ,CORPORATE PARENTING,SEMI-INDEPENDENT PLACEMENTS,55749.16,
13/11/2023,Sanctuary Care Homes Limited,CLA PLACEMENTS ,CORPORATE PARENTING,SEMI-INDEPENDENT PLACEMENTS,4714.3,
13/11/2023,Sanctuary Care Homes Limited,CLA PLACEMENTS ,CORPORATE PARENTING,SEMI-INDEPENDENT PLACEMENTS,10074,
13/11/2023,Sanctuary Care Homes Limited,CLA PLACEMENTS ,CORPORATE PARENTING,SEMI-INDEPENDENT PLACEMENTS,4871.42,
13/11/2023,Sanctuary Care Homes Limited,CLA PLACEMENTS ,CORPORATE PARENTING,SEMI-INDEPENDENT PLACEMENTS,6789,
13/11/2023,Sanctuary Care Homes Limited,CLA PLACEMENTS ,CORPORATE PARENTING,SEMI-INDEPENDENT PLACEMENTS,265.28,
13/11/2023,Sanctuary Care Homes Limited,CLA PLACEMENTS ,CORPORATE PARENTING,SEMI-INDEPENDENT PLACEMENTS,256.72,
13/11/2023,Sanctuary Care Ltd,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,3049.6,
13/11/2023,Sanctuary Care Ltd,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,2800,
13/11/2023,Sanctuary Care Ltd,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,3058.24,
13/11/2023,Sanctuary Care Ltd,PHYSICAL SUPPORT NEIGHBOURHOOD 2 - CONTINUING HEALTH CARE,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,7491.43,
13/11/2023,Sanctuary Care Ltd,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,3058.24,
13/11/2023,Sanctuary Care Ltd,SUPPORT AND MEMORY COGNITION NEIGHBOURHOOD 2 - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,2896.56,
13/11/2023,Sanctuary Care Ltd,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,3058.24,
13/11/2023,Sanctuary Care Ltd,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,3049.6,
13/11/2023,Sanctuary Care Ltd,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,3057.76,
13/11/2023,Sanctuary Care Ltd,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,3049.6,
13/11/2023,Sanctuary Care Ltd,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,3049.6,
13/11/2023,Sanctuary Care Ltd,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,3049.6,
13/11/2023,Sanctuary Care Ltd,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,3049.6,
13/11/2023,Sanctuary Care Ltd,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,3049.6,
13/11/2023,Smart Sec Solutions Ltd,HOUSING GENERAL FUND NEW BUILD & DEVELOPMENTS,STRATEGIC DEVELOPMENT,DBS CHECKS - NON-STAFF,-385,
13/11/2023,Smart Sec Solutions Ltd,EMU:PREMISES MANAGEMENT,SGM ESTATE COMPLIANCE,RESPONSIVE REPAIRS - BUILDING,768,
13/11/2023,Specialist Crafts Ltd,"ALL: ARTS, POTTERY AND PERFORMANCE",ADULT LEARNING LEWISHAM (ALL),"RESOURCES- EQUIPMENT, FURNITURE, MATERIALS",257.32,
13/11/2023,Sunbeam Fostering Agency Ltd,CLA PLACEMENTS ,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),3394.29,
13/11/2023,Sunbeam Fostering Agency Ltd,CLA PLACEMENTS ,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),3394.29,
13/11/2023,Sunbeam Fostering Agency Ltd,CLA PLACEMENTS ,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),1928.57,
13/11/2023,Sunbeam Fostering Agency Ltd,CLA PLACEMENTS ,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),3394.29,
13/11/2023,Sundry Suppliers,PENSION FUND: CONTRIB. & BENEFITS,PENSION FUND,LUMP SUM RETIREMENT BENEFIT,100616.44,
13/11/2023,Sundry Suppliers,"BALANCE SHEET - HOUSING, REGENERATION & PUBLIC REALM",BALANCE SHEET,LEASEHOLDER SERVICE CHARGE DEBTOR,881.65,
13/11/2023,Sundry Suppliers,PENSION FUND: CONTRIB. & BENEFITS,PENSION FUND,LUMP SUM RETIREMENT BENEFIT,40175.19,
13/11/2023,Sundry Suppliers,PENSION FUND: CONTRIB. & BENEFITS,PENSION FUND,LUMP SUM RETIREMENT BENEFIT,64420.33,
13/11/2023,Sundry Suppliers,PENSION FUND: CONTRIB. & BENEFITS,PENSION FUND,LUMP SUM RETIREMENT BENEFIT,28237.56,
13/11/2023,Sundry Suppliers,PENSION FUND: CONTRIB. & BENEFITS,PENSION FUND,LUMP SUM RETIREMENT BENEFIT,47080.3,
13/11/2023,Sundry Suppliers,PENSION FUND: CONTRIB. & BENEFITS,PENSION FUND,LUMP SUM RETIREMENT BENEFIT,6730.6,
13/11/2023,Sundry Suppliers,PENSION FUND: CONTRIB. & BENEFITS,PENSION FUND,LUMP SUM RETIREMENT BENEFIT,30364.02,
13/11/2023,Sundry Suppliers,PENSION FUND: CONTRIB. & BENEFITS,PENSION FUND,LUMP SUM RETIREMENT BENEFIT,6338.72,
13/11/2023,Sundry Suppliers,PENSION FUND: CONTRIB. & BENEFITS,PENSION FUND,LUMP SUM RETIREMENT BENEFIT,40941.92,
13/11/2023,Sundry Suppliers,PENSION FUND: CONTRIB. & BENEFITS,PENSION FUND,LUMP SUM RETIREMENT BENEFIT,22967.72,
13/11/2023,Sundry Suppliers,PENSION FUND: CONTRIB. & BENEFITS,PENSION FUND,LUMP SUM RETIREMENT BENEFIT,25024.11,
13/11/2023,Sundry Suppliers,PENSION FUND: CONTRIB. & BENEFITS,PENSION FUND,LUMP SUM RETIREMENT BENEFIT,8071.7,
13/11/2023,Sundry Suppliers,PENSION FUND: CONTRIB. & BENEFITS,PENSION FUND,LUMP SUM RETIREMENT BENEFIT,9916.68,
13/11/2023,Sundry Suppliers,PENSION FUND: CONTRIB. & BENEFITS,PENSION FUND,LUMP SUM RETIREMENT BENEFIT,10018.59,
13/11/2023,Symbol Family Support Services Ltd,CLA PLACEMENTS ,CORPORATE PARENTING,RESIDENTIAL PLACEMENTS,16080,
13/11/2023,Three Cs Support,LEARNING DISABILITY SUPPORT ALL NEIGHBOURHOODS - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",SUPPORTED LODGINGS PAYMENTS,405184.69,
13/11/2023,Tudor (UK) Limited,NATURE CONSERVATION,GREEN SCENE,GROUNDS MAINTENANCE,721.9,
13/11/2023,VH Group Housing & Management Ltd,NO RECOURSE TO PUBLIC FUNDS (NRTPF) - SERVICE DELIVERY,"REFERRAL AND ASSESSMENT, MASH, SAFE SPACE & EDT",RENTS PAYABLE,2015,
13/11/2023,VH Group Housing & Management Ltd,NO RECOURSE TO PUBLIC FUNDS (NRTPF) - SERVICE DELIVERY,"REFERRAL AND ASSESSMENT, MASH, SAFE SPACE & EDT",RENTS PAYABLE,10811.25,
13/11/2023,Vivid Resourcing Ltd,ENVIRONMENTAL HEALTH-ENVIRONMENTAL PROTECTION (NEW),ENVIRONMENTAL HEALTH & TRADING STANDARDS,ENVIRONMENTAL SERVICES - OTHER,1173.12,
13/11/2023,Wilkin Chapman,BUSINESS RATES SUPPORT & DEVELOPMENT,REVENUES AND BENEFITS,LEGAL FEES,4097,
13/11/2023,Willow Estate Agents(London) Ltd,NO RECOURSE TO PUBLIC FUNDS (NRTPF) - SERVICE DELIVERY,"REFERRAL AND ASSESSMENT, MASH, SAFE SPACE & EDT",RENTS PAYABLE,4309,
13/11/2023,Wize Up,SAFEGUARDING & INCLUSIONS,"ACCESS, INCULSION AND PARTICPATION",PROFESSIONAL SERVICES ,4000,
13/11/2023,Your Sanctuary,NO RECOURSE TO PUBLIC FUNDS (NRTPF) - SERVICE DELIVERY,"REFERRAL AND ASSESSMENT, MASH, SAFE SPACE & EDT",RENTS PAYABLE,2841.34,
13/11/2023,Zot Ltd,ADULT SERVICES BUSINESS SUPPORT,SERVICE DEVELOPMENT AND  IMPROVEMENT UNIT,CLIENT TRAVEL- TAXIS & OTHER,1000,
14/11/2023,15 Billion,"ACCESS, INCLUSION AND PARTICIPATION","ACCESS, INCULSION AND PARTICPATION",PROFESSIONAL SERVICES ,10036.5,
14/11/2023,42 Bedford Row,HOUSING OPTIONS G FUND,HOUSING NEEDS,LEGAL FEES,1250,
14/11/2023,A & H Pest Control Ltd,PEST CONTROL & CLINICAL WASTE,GREEN SCENE,PRIVATE CONTRACTORS PAYMENT - OTHER,1580,
14/11/2023,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),874,
14/11/2023,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),487,
14/11/2023,Ambient Support Ltd,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,1365,
14/11/2023,Ambient Support Ltd,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,1950,
14/11/2023,Ambient Support Ltd,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,1365,
14/11/2023,Ambient Support Ltd,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,806.4,
14/11/2023,Anderson Property Services,SYRIAN VULNERABLE REFUGEE PROGRAMME,HOUSING NEEDS,PRIVATE CONTRACTORS PAYMENT - OTHER,1146.86,
14/11/2023,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),874,
14/11/2023,Redacted,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",SUPPORTED LODGINGS PAYMENTS,462,
14/11/2023,Ansacare Fostering Agency Ltd,CLA PLACEMENTS ,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),3557.43,
14/11/2023,Ansacare Fostering Agency Ltd,CLA PLACEMENTS ,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),3557.43,
14/11/2023,Redacted,PHYSICAL SUPPORT NEIGHBOURHOOD 4 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",SUPPORTED LODGINGS PAYMENTS,288.4,
14/11/2023,Redacted,LEAVING CARE ACCOMMODATION ,CORPORATE PARENTING,STAYING PUT,310,
14/11/2023,Appropriate Adults UK Ltd,YJS-APPROPRIATE ADULT SERVICE-SE LONDON,INTEGRATED ADOLESCENT SAFEGUARDING SERVICE,PRIVATE CONTRACTORS PAYMENT - OTHER,533.5,
14/11/2023,BUPA Care Homes,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,2984.76,
14/11/2023,BUPA Care Homes,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,3400,
14/11/2023,Belz Care Limited,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,2873.39,
14/11/2023,Bevan Brittan LLP,GRADUATE & APPRENTICE SUPPORT,PEOPLE AND ORGANISATIONAL DEVELOPMENT,PROFESSIONAL SERVICES ,2043,
14/11/2023,Bevan Brittan LLP,GRADUATE & APPRENTICE SUPPORT,PEOPLE AND ORGANISATIONAL DEVELOPMENT,PROFESSIONAL SERVICES ,6004,
14/11/2023,Bramley Health Limited ,WORKING AGE MENTAL HEALTH PROVISIONS,COMMUNITY MENTAL HEALTH,NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,10071.3,
14/11/2023,Bramley Health Limited ,PHYSICAL SUPPORT NEIGHBOURHOOD 2 - CONTINUING HEALTH CARE,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,10071.3,
14/11/2023,Builders Tec Ltd,PWD AIDS&ADAPTATIONS,CAPITAL,ASSETS UNDER CONSTRUCTION COST,11545,
14/11/2023,Building Associates Ltd,WALSHAM HOUSE GARAGES (PACK 5) SE14 5LR,CAPITAL,ASSETS UNDER CONSTRUCTION COST,144928.75,
14/11/2023,Bunzl BCHS Cleaning and Hygiene Supples,BUILDING CLEANING,FACILITIES MANAGEMENT & CIVIC EVENTS,CLEANING SERVICES,2278.8,
14/11/2023,Bunzl BCHS Cleaning and Hygiene Supples,BUILDING CLEANING,FACILITIES MANAGEMENT & CIVIC EVENTS,CLEANING SERVICES,3834.68,
14/11/2023,Bunzl BCHS Cleaning and Hygiene Supples,BUILDING CLEANING,FACILITIES MANAGEMENT & CIVIC EVENTS,CLEANING SERVICES,2728.67,
14/11/2023,Bunzl BCHS Cleaning and Hygiene Supples,BUILDING CLEANING,FACILITIES MANAGEMENT & CIVIC EVENTS,CLEANING SERVICES,966.04,
14/11/2023,Bunzl BCHS Cleaning and Hygiene Supples,BUILDING CLEANING,FACILITIES MANAGEMENT & CIVIC EVENTS,CLEANING SERVICES,4365.53,
14/11/2023,Bunzl BCHS Cleaning and Hygiene Supples,BUILDING CLEANING,FACILITIES MANAGEMENT & CIVIC EVENTS,CLEANING SERVICES,4208.68,
14/11/2023,CapacityGrid,REVENUES OPERATION,REVENUES AND BENEFITS,ICT MANTENANCE & SUPPORT COSTS,5148.71,
14/11/2023,Care Trade Charitable Trust,CWCN: SEN INDEPENDENT SCHOOL PLACEMENTS,CHILDREN WITH COMPLEX NEEDS,PAYMENT TO OTHER ESTABLISHMENTS - GENERAL,18310,
14/11/2023,Carepoint Services Ltd,PHYSICAL SUPPORT NEIGHBOURHOOD 1 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,451.28,
14/11/2023,Carepoint Services Ltd,PHYSICAL SUPPORT NEIGHBOURHOOD 1 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,572.2,
14/11/2023,Carepoint Services Ltd,PHYSICAL SUPPORT NEIGHBOURHOOD 1 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,479.64,
14/11/2023,Carepoint Services Ltd,PHYSICAL SUPPORT NEIGHBOURHOOD 1 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,833.04,
14/11/2023,Carepoint Services Ltd,PHYSICAL SUPPORT NEIGHBOURHOOD 1 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,348.43,
14/11/2023,Carepoint Services Ltd,PHYSICAL SUPPORT NEIGHBOURHOOD 1 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,1040.11,
14/11/2023,Carepoint Services Ltd,WORKING AGE MENTAL HEALTH PROVISIONS,COMMUNITY MENTAL HEALTH,HOME CARE - PRIVATE CONTRACTORS PAYMENT,552.6,
14/11/2023,Carepoint Services Ltd,WORKING AGE MENTAL HEALTH PROVISIONS,COMMUNITY MENTAL HEALTH,HOME CARE - PRIVATE CONTRACTORS PAYMENT,608,
14/11/2023,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),577,
14/11/2023,Redacted,LEAVING CARE ACCOMMODATION ,CORPORATE PARENTING,STAYING PUT,1197,
14/11/2023,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),487,
14/11/2023,Redacted,CHILDREN LOOKED AFTER COSTS,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),487,
14/11/2023,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),577,
14/11/2023,Redacted,CHILDREN LOOKED AFTER COSTS,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),437,
14/11/2023,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),585.77,
14/11/2023,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),445.77,
14/11/2023,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),487,
14/11/2023,Redacted,LEAVING CARE ACCOMMODATION ,CORPORATE PARENTING,STAYING PUT,310,
14/11/2023,Crown Housing Limited,BED & BREAKFAST,HOUSING NEEDS,RENTS PAYABLE,20041.5,
14/11/2023,Croydon Court Ltd,BED & BREAKFAST,HOUSING NEEDS,RENTS PAYABLE,7130,
14/11/2023,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),879,
14/11/2023,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),577,
14/11/2023,Redacted,LEAVING CARE ACCOMMODATION ,CORPORATE PARENTING,STAYING PUT,310,
14/11/2023,Redacted,LEAVING CARE ACCOMMODATION ,CORPORATE PARENTING,STAYING PUT,310,
14/11/2023,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),1154,
14/11/2023,Redacted,LEAVING CARE ACCOMMODATION ,CORPORATE PARENTING,STAYING PUT,310,
14/11/2023,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),487,
14/11/2023,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),1274,
14/11/2023,Dinardo Supports Ltd,WORKING AGE MENTAL HEALTH PROVISIONS,COMMUNITY MENTAL HEALTH,SUPPORTED LODGINGS PAYMENTS,2600,
14/11/2023,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),577,
14/11/2023,Dunheved Hotel Ltd,BED & BREAKFAST,HOUSING NEEDS,RENTS PAYABLE,2635,
14/11/2023,Egbert H Taylor & Company Ltd,REFUSE: TRADE,REFUSE COLLECTION SERVICE,RECYCLING,8046,
14/11/2023,Eileen Say Catering Equipment,KITCHEN EQUIMENT FOR UFSM,EDUCATION CATERING,CATERING EQUIPMENT,6633,
14/11/2023,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),627,
14/11/2023,Redacted,LEAVING CARE ACCOMMODATION ,CORPORATE PARENTING,STAYING PUT,310,
14/11/2023,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),874,
14/11/2023,Facework Group CIC,CULTURAL AND COMMUNITY DEVELOPMENT SERVICES,CULTURAL AND COMMUNITY DEVELOPMENT,ARTS AND LEISURE SERVICES,330,
14/11/2023,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),1510,
14/11/2023,Field Court Chambers,LEGAL COSTS,FAMILY SOCIAL WORK SERVICE,LEGAL FEES,565,
14/11/2023,Field Court Chambers,LEGAL COSTS,FAMILY SOCIAL WORK SERVICE,LEGAL FEES,505,
14/11/2023,Field Court Chambers,LEGAL COSTS,FAMILY SOCIAL WORK SERVICE,COUNSEL FEES,505,
14/11/2023,Field Court Chambers,LEGAL COSTS,FAMILY SOCIAL WORK SERVICE,COUNSEL FEES,485,
14/11/2023,Fiveways Municipal Vehicle Hire Ltd,FLEET SERVICES,FLEET SERVICES,PURCHASE OF VEHICLES RELATED COSTS,4840,
14/11/2023,Fiveways Municipal Vehicle Hire Ltd,FLEET SERVICES,FLEET SERVICES,PURCHASE OF VEHICLES RELATED COSTS,9240,
