Council Name,Date,TransNo,Amount £ (Excl VAT),Supplier name,Supplier Category,Expense Area,Expense Type,Expense Code,Unclaimed VAT
Royal Borough of Kingston,01/01/2024,90299958,"3,450.96",THE ROYAL STAR AND GARTER HOME,SOCIAL SERVICES RESIDENTIAL,Adult Social Care & Health,Independent Placements,A56006,0
Royal Borough of Kingston,01/01/2024,90299971,"3,816.76",THE ROYAL STAR AND GARTER HOME,SOCIAL SERVICES RESIDENTIAL,Adult Social Care & Health,Independent Placements,A56006,0
Royal Borough of Kingston,01/01/2024,90299973,"3,816.76",THE ROYAL STAR AND GARTER HOME,SOCIAL SERVICES RESIDENTIAL,Adult Social Care & Health,Independent Placements,A56006,0
Royal Borough of Kingston,01/01/2024,90299976,"3,816.76",THE ROYAL STAR AND GARTER HOME,SOCIAL SERVICES RESIDENTIAL,Adult Social Care & Health,Independent Placements,A56006,0
Royal Borough of Kingston,01/01/2024,90299977,"-3,201.16",THE ROYAL STAR AND GARTER HOME,SOCIAL SERVICES RESIDENTIAL,Adult Social Care & Health,Independent Placements,A56006,0
Royal Borough of Kingston,01/01/2024,90299978,"-3,816.76",THE ROYAL STAR AND GARTER HOME,SOCIAL SERVICES RESIDENTIAL,Adult Social Care & Health,Independent Placements,A56006,0
Royal Borough of Kingston,01/01/2024,90300240,"4,207.14",THE ROYAL STAR AND GARTER HOME,SOCIAL SERVICES RESIDENTIAL,Adult Social Care & Health,Independent Placements,A56006,0
Royal Borough of Kingston,01/01/2024,90300244,"3,816.76",THE ROYAL STAR AND GARTER HOME,SOCIAL SERVICES RESIDENTIAL,Adult Social Care & Health,Independent Placements,A56006,0
Royal Borough of Kingston,01/01/2024,90300274,"4,478.26",THE ROYAL STAR AND GARTER HOME,SOCIAL SERVICES RESIDENTIAL,Adult Social Care & Health,Independent Placements,A56006,0
Royal Borough of Kingston,01/01/2024,90300287,"3,520.01",THE ROYAL STAR AND GARTER HOME,SOCIAL SERVICES RESIDENTIAL,Adult Social Care & Health,Independent Placements,A56006,0
Royal Borough of Kingston,05/01/2024,90295740,"20,340.00",THE STUDY SCHOOL LTD,ACADEMIC INSTNS - OTHER,Schools,PVI Providers,A60014,0
Royal Borough of Kingston,11/01/2024,70062461,927.50,THE SURBITON MASONIC HALL LTD,OFFICE SERVICES,Housing Revenue Account,Conference Expenses,A43075,0
Royal Borough of Kingston,25/10/2023,70059821,"2,403.00",THE TEMPLE GROUP LTD,TEMP STAFF & CONSULTANCY,Place,External Fees and Consultants,C20000,0
Royal Borough of Kingston,15/12/2023,70061132,840.00,THE WAREHOUSE,ACCOMMODATION BED & BREAKFAST,Corporate & Communities,Hire of Rooms,A22010,0
Royal Borough of Kingston,01/01/2024,90297678,"5,092.86",THE WHITE HOUSE NURSING HOME LTD,SOCIAL SERVICES RESIDENTIAL,Adult Social Care & Health,Independent Placements,A56006,0
Royal Borough of Kingston,01/01/2024,90299932,"4,010.87",THE WHITE HOUSE NURSING HOME LTD,SOCIAL SERVICES RESIDENTIAL,Adult Social Care & Health,Independent Placements,A56006,0
Royal Borough of Kingston,01/01/2024,90299935,"4,207.14",THE WHITE HOUSE NURSING HOME LTD,SOCIAL SERVICES RESIDENTIAL,Adult Social Care & Health,Independent Placements,A56006,0
Royal Borough of Kingston,01/01/2024,90299939,"4,207.14",THE WHITE HOUSE NURSING HOME LTD,SOCIAL SERVICES RESIDENTIAL,Adult Social Care & Health,Independent Placements,A56006,0
Royal Borough of Kingston,01/01/2024,90299948,"2,717.04",THE WHITE HOUSE NURSING HOME LTD,SOCIAL SERVICES RESIDENTIAL,Adult Social Care & Health,Independent Placements,A56006,0
Royal Borough of Kingston,01/01/2024,90299955,"4,010.87",THE WHITE HOUSE NURSING HOME LTD,SOCIAL SERVICES RESIDENTIAL,Adult Social Care & Health,Independent Placements,A56006,0
Royal Borough of Kingston,01/01/2024,90299966,"4,010.87",THE WHITE HOUSE NURSING HOME LTD,SOCIAL SERVICES RESIDENTIAL,Adult Social Care & Health,Independent Placements,A56006,0
Royal Borough of Kingston,01/01/2024,90299974,"5,535.71",THE WHITE HOUSE NURSING HOME LTD,SOCIAL SERVICES RESIDENTIAL,Adult Social Care & Health,Independent Placements,A56006,0
Royal Borough of Kingston,01/01/2024,90299984,"5,092.86",THE WHITE HOUSE NURSING HOME LTD,SOCIAL SERVICES RESIDENTIAL,Adult Social Care & Health,Independent Placements,A56006,0
Royal Borough of Kingston,31/01/2024,90302392,"1,100.00",THE WHITE HOUSE NURSING HOME LTD,SOCIAL SERVICES RESIDENTIAL,Adult Social Care & Health,Independent Placements,A56006,0
Royal Borough of Kingston,28/11/2023,70063237,"1,200.00",The Zussman Bear Partnership,SUNDRY SUPPLIER - FINANCE,Housing Revenue Account,Council Dwellings - Construction & Renovation,C10002,0
Royal Borough of Kingston,02/01/2024,70061916,"37,500.00",THRIVE TRIBE LTD,OPERATIONAL EQUIPMENT/MATERIAL,Adult Social Care & Health,Other Private Contractors - Third Party,A56080,0
Royal Borough of Kingston,15/09/2023,70063134,500.00,Timeplan Education,LEGAL & PROFESSIONAL SERVICES,Corporate & Communities,Agency Staff - Other,A10505,0
Royal Borough of Kingston,06/11/2023,70062516,"1,689.00",TOGADA LIMITED,OPERATIONAL EQUIPMENT/MATERIAL,Corporate & Communities,Professional Fees,A44066,0
Royal Borough of Kingston,21/12/2023,70061246,979.54,TOWN AND COUNTRY MEMORIALS  LIMITED,OPERATIONAL EQUIPMENT/MATERIAL,Adult Social Care & Health,Purchases for resale,A49004,0
Royal Borough of Kingston,26/01/2024,70063416,-991.61,TOWN AND COUNTRY MEMORIALS  LIMITED,OPERATIONAL EQUIPMENT/MATERIAL,Adult Social Care & Health,Equipment And Materials Repairs & Maintenance,A40051,0
Royal Borough of Kingston,12/10/2023,70063417,"1,759.09",TOWN AND COUNTRY MEMORIALS  LIMITED,OPERATIONAL EQUIPMENT/MATERIAL,Adult Social Care & Health,Purchases for resale,A49004,0
Royal Borough of Kingston,02/01/2024,70061433,902.50,TPM LIMITED,BUSINESS & COMPUTER SYSTEMS,Place,Payments to Contractors,C14000,0
Royal Borough of Kingston,01/01/2024,90300081,"5,521.54",TREEMONT CARE LTD,SOCIAL SERVICES - OTHER,Adult Social Care & Health,Independent Placements,A56006,0
Royal Borough of Kingston,01/01/2024,90300095,"4,285.53",TREEMONT CARE LTD,SOCIAL SERVICES - OTHER,Adult Social Care & Health,Independent Placements,A56006,0
Royal Borough of Kingston,01/01/2024,90300238,"3,321.43",TREEMONT CARE LTD,SOCIAL SERVICES - OTHER,Adult Social Care & Health,Independent Placements,A56006,0
Royal Borough of Kingston,01/01/2024,90300304,"3,909.94",TREEMONT CARE LTD,SOCIAL SERVICES - OTHER,Adult Social Care & Health,Independent Placements,A56006,0
Royal Borough of Kingston,01/01/2024,90300331,"4,478.26",TREEMONT CARE LTD,SOCIAL SERVICES - OTHER,Adult Social Care & Health,Independent Placements,A56006,0
Royal Borough of Kingston,01/01/2024,90300361,"4,187.17",TREEMONT CARE LTD,SOCIAL SERVICES - OTHER,Adult Social Care & Health,Independent Placements,A56006,0
Royal Borough of Kingston,01/01/2024,90300362,"4,650.00",TREEMONT CARE LTD,SOCIAL SERVICES - OTHER,Adult Social Care & Health,Independent Placements,A56006,0
Royal Borough of Kingston,16/01/2024,70063108,"7,005.50",TV Edwards LLP,LEGAL & PROFESSIONAL SERVICES,Adult Social Care & Health,Legal Services,A44025,0
Royal Borough of Kingston,26/01/2024,90302179,"1,317.75",REDACTED - PERSONAL DATA,PLS LANDLORDS,Place,PSL Payments To Landlords,A22031,0
Royal Borough of Kingston,05/01/2024,90295741,"25,170.75",UNITED CHURCH SCHOOLS SURBITON HIGH,SCHOOL FUNDS,Schools,PVI Providers,A60014,0
Royal Borough of Kingston,11/01/2024,90297638,932.25,UNITED CHURCH SCHOOLS SURBITON HIGH,SCHOOL FUNDS,Schools,PVI Providers,A60014,0
Royal Borough of Kingston,01/01/2024,90300609,"7,256.97",UNITED RESPONSE,SOCIAL SERVICES RESIDENTIAL,Adult Social Care & Health,Independent Placements,A56006,0
Royal Borough of Kingston,01/01/2024,90301264,885.05,UNITED RESPONSE,SOCIAL SERVICES RESIDENTIAL,Adult Social Care & Health,Personal Budget - Third Party,A61019,0
Royal Borough of Kingston,01/01/2024,90301339,518.54,UNITED RESPONSE,SOCIAL SERVICES RESIDENTIAL,Adult Social Care & Health,Personal Budget - Third Party,A61019,0
Royal Borough of Kingston,01/01/2024,90301340,"2,497.94",UNITED RESPONSE,SOCIAL SERVICES RESIDENTIAL,Adult Social Care & Health,Personal Budget - Third Party,A61019,0
Royal Borough of Kingston,01/01/2024,90301352,"2,497.94",UNITED RESPONSE,SOCIAL SERVICES RESIDENTIAL,Adult Social Care & Health,Personal Budget - Third Party,A61019,0
Royal Borough of Kingston,01/01/2024,90301360,"3,275.73",UNITED RESPONSE,SOCIAL SERVICES RESIDENTIAL,Adult Social Care & Health,Personal Budget - Third Party,A61019,0
Royal Borough of Kingston,01/01/2024,90301366,"7,677.11",UNITED RESPONSE,SOCIAL SERVICES RESIDENTIAL,Adult Social Care & Health,Personal Budget - Third Party,A61019,0
Royal Borough of Kingston,01/01/2024,90301458,"7,014.19",UNITED RESPONSE,SOCIAL SERVICES RESIDENTIAL,Adult Social Care & Health,Personal Budget - Third Party,A61019,0
Royal Borough of Kingston,01/01/2024,90301550,-534.97,UNITED RESPONSE,SOCIAL SERVICES RESIDENTIAL,Adult Social Care & Health,Financially Assessed Contributions clients – Non VAT,A92047,0
Royal Borough of Kingston,09/01/2024,70063269,"2,475.00",Urban Cooling Ltd,SUNDRY SUPPLIER - HOUSING,Corporate & Communities,Grants Given For Capital Purposes,C20004,0
Royal Borough of Kingston,26/01/2024,90302096,"1,125.00",URBAN SPECTRUM PROPERTY MANAGEMENT LTD,PLS LANDLORDS,Place,PSL Payments To Landlords,A22031,0
Royal Borough of Kingston,26/01/2024,90302148,"1,314.13",REDACTED - PERSONAL DATA,PLS LANDLORDS,Place,PSL Payments To Landlords,A22031,0
Royal Borough of Kingston,25/01/2024,70063375,"-372,410.00",VEOLIA ES (UK) LTD,REFUSE COLLECTION / DISPOSAL,Corporate & Communities,Purchase of Vehicles,C16003,0
Royal Borough of Kingston,21/12/2023,70061375,"11,000.00",Veritas Solicitors Client Account HSBC,SUNDRY SUPPLIER - FINANCE,Housing Revenue Account,Legal Services,A44025,0
Royal Borough of Kingston,02/01/2024,90295541,500.00,REDACTED - PERSONAL DATA,CHARITIES & VOLUNTARY ORGNS,Adult Social Care & Health,"Grants, Contributions & Donations",A47005,0
Royal Borough of Kingston,02/01/2024,70061457,"1,410.00",VM COURIERS,DELIVERY AND COURIER SERVICES,Corporate & Communities,Postage & Couriers,A45015,0
Royal Borough of Kingston,27/09/2023,70061047,"2,799.96",VIRGIN MEDIA PAYMENTS LIMITED,TELECOMS,Corporate & Communities,Telephones,A45020,0
Royal Borough of Kingston,01/01/2024,70061465,"10,226.01",VIRGIN MEDIA PAYMENTS LIMITED,TELECOMS,Corporate & Communities,Telephones,A45020,0
Royal Borough of Kingston,30/12/2023,70061381,735.00,VIVEDIA LTD,REPROGRAPHICS & PHOTOGRAPHY,Adult Social Care & Health,Equipment And Materials Repairs & Maintenance,A40051,0
Royal Borough of Kingston,31/12/2023,70061425,"1,173.00",VIVEDIA LTD,REPROGRAPHICS & PHOTOGRAPHY,Adult Social Care & Health,Equipment And Materials Repairs & Maintenance,A40051,0
Royal Borough of Kingston,11/01/2024,90297617,500.00,REDACTED - PERSONAL DATA,CHARITIES & VOLUNTARY ORGNS,Adult Social Care & Health,"Grants, Contributions & Donations",A47005,0
Royal Borough of Kingston,11/01/2024,90297618,500.00,REDACTED - PERSONAL DATA,CHARITIES & VOLUNTARY ORGNS,Adult Social Care & Health,"Grants, Contributions & Donations",A47005,0
Royal Borough of Kingston,11/01/2024,90297619,500.00,REDACTED - PERSONAL DATA,CHARITIES & VOLUNTARY ORGNS,Adult Social Care & Health,"Grants, Contributions & Donations",A47005,0
Royal Borough of Kingston,11/01/2024,90297620,500.00,REDACTED - PERSONAL DATA,CHARITIES & VOLUNTARY ORGNS,Adult Social Care & Health,"Grants, Contributions & Donations",A47005,0
Royal Borough of Kingston,11/01/2024,90297621,500.00,REDACTED - PERSONAL DATA,CHARITIES & VOLUNTARY ORGNS,Adult Social Care & Health,"Grants, Contributions & Donations",A47005,0
Royal Borough of Kingston,01/01/2024,90300525,"10,631.41",VOYAGE LTD,SOCIAL SERVICES RESIDENTIAL,Adult Social Care & Health,Independent Placements,A56006,0
Royal Borough of Kingston,01/01/2024,90300950,"2,754.84",VOYAGE LTD,SOCIAL SERVICES RESIDENTIAL,Adult Social Care & Health,Supported Living - new framework,A56126,0
Royal Borough of Kingston,01/01/2024,90300951,568.33,VOYAGE LTD,SOCIAL SERVICES RESIDENTIAL,Adult Social Care & Health,Supported Living - new framework,A56126,0
Royal Borough of Kingston,01/01/2024,90300952,"2,847.70",VOYAGE LTD,SOCIAL SERVICES RESIDENTIAL,Adult Social Care & Health,Supported Living - new framework,A56126,0
Royal Borough of Kingston,01/01/2024,90300953,568.33,VOYAGE LTD,SOCIAL SERVICES RESIDENTIAL,Adult Social Care & Health,Supported Living - new framework,A56126,0
Royal Borough of Kingston,01/01/2024,90300990,"1,764.35",VOYAGE LTD,SOCIAL SERVICES RESIDENTIAL,Adult Social Care & Health,Supported Living - new framework,A56126,0
Royal Borough of Kingston,01/01/2024,90300991,"3,126.28",VOYAGE LTD,SOCIAL SERVICES RESIDENTIAL,Adult Social Care & Health,Supported Living - new framework,A56126,0
Royal Borough of Kingston,01/01/2024,90300992,568.33,VOYAGE LTD,SOCIAL SERVICES RESIDENTIAL,Adult Social Care & Health,Supported Living - new framework,A56126,0
Royal Borough of Kingston,01/01/2024,90301344,"8,175.72",VOYAGE LTD,SOCIAL SERVICES RESIDENTIAL,Adult Social Care & Health,Personal Budget - Third Party,A61019,0
Royal Borough of Kingston,01/01/2024,90301350,"8,175.72",VOYAGE LTD,SOCIAL SERVICES RESIDENTIAL,Adult Social Care & Health,Personal Budget - Third Party,A61019,0
Royal Borough of Kingston,01/01/2024,90301417,"8,989.65",VOYAGE LTD,SOCIAL SERVICES RESIDENTIAL,Adult Social Care & Health,Personal Budget - Third Party,A61019,0
Royal Borough of Kingston,01/01/2024,90301449,"1,092.00",VOYAGE LTD,SOCIAL SERVICES RESIDENTIAL,Adult Social Care & Health,Personal Budget - Third Party,A61019,0
Royal Borough of Kingston,26/01/2024,90302114,"1,250.00",REDACTED - PERSONAL DATA,PLS LANDLORDS,Place,PSL Payments To Landlords,A22031,0
Royal Borough of Kingston,26/01/2024,90302145,"1,025.00",W Lettings & Management LTD,PLS LANDLORDS,Place,PSL Payments To Landlords,A22031,0
Royal Borough of Kingston,26/01/2024,90302008,"1,500.00",REDACTED - PERSONAL DATA,PLS LANDLORDS,Place,PSL Payments To Landlords,A22031,0
Royal Borough of Kingston,26/01/2024,90302009,"1,500.00",REDACTED - PERSONAL DATA,PLS LANDLORDS,Place,PSL Payments To Landlords,A22031,0
Royal Borough of Kingston,26/01/2024,90302010,"1,500.00",REDACTED - PERSONAL DATA,PLS LANDLORDS,Place,PSL Payments To Landlords,A22031,0
Royal Borough of Kingston,26/01/2024,90302011,"1,500.00",REDACTED - PERSONAL DATA,PLS LANDLORDS,Place,PSL Payments To Landlords,A22031,0
Royal Borough of Kingston,26/01/2024,90302012,"1,500.00",REDACTED - PERSONAL DATA,PLS LANDLORDS,Place,PSL Payments To Landlords,A22031,0
Royal Borough of Kingston,26/01/2024,90302013,"1,500.00",REDACTED - PERSONAL DATA,PLS LANDLORDS,Place,PSL Payments To Landlords,A22031,0
Royal Borough of Kingston,26/01/2024,90302014,"1,300.00",REDACTED - PERSONAL DATA,PLS LANDLORDS,Place,PSL Payments To Landlords,A22031,0
Royal Borough of Kingston,26/01/2024,90302015,"1,500.00",REDACTED - PERSONAL DATA,PLS LANDLORDS,Place,PSL Payments To Landlords,A22031,0
Royal Borough of Kingston,18/12/2023,90295869,504.21,WANDLE HEALTHCARE SERVICES,SOCIAL SERVICES-HOME CARE,Adult Social Care & Health,Homecare - new framework,A56127,0
Royal Borough of Kingston,18/12/2023,90295884,801.34,WANDLE HEALTHCARE SERVICES,SOCIAL SERVICES-HOME CARE,Adult Social Care & Health,Homecare - new framework,A56127,0
Royal Borough of Kingston,18/12/2023,90296025,585.25,WANDLE HEALTHCARE SERVICES,SOCIAL SERVICES-HOME CARE,Adult Social Care & Health,Homecare - new framework,A56127,0
Royal Borough of Kingston,18/12/2023,90296050,756.32,WANDLE HEALTHCARE SERVICES,SOCIAL SERVICES-HOME CARE,Adult Social Care & Health,Homecare - new framework,A56127,0
Royal Borough of Kingston,18/12/2023,90296093,567.24,WANDLE HEALTHCARE SERVICES,SOCIAL SERVICES-HOME CARE,Adult Social Care & Health,Homecare - new framework,A56127,0
Royal Borough of Kingston,18/12/2023,90296107,567.24,WANDLE HEALTHCARE SERVICES,SOCIAL SERVICES-HOME CARE,Adult Social Care & Health,Homecare - new framework,A56127,0
Royal Borough of Kingston,18/12/2023,90296131,567.24,WANDLE HEALTHCARE SERVICES,SOCIAL SERVICES-HOME CARE,Adult Social Care & Health,Homecare - new framework,A56127,0
Royal Borough of Kingston,18/12/2023,90296140,693.29,WANDLE HEALTHCARE SERVICES,SOCIAL SERVICES-HOME CARE,Adult Social Care & Health,Homecare - new framework,A56127,0
Royal Borough of Kingston,18/12/2023,90296300,"2,861.90",WANDLE HEALTHCARE SERVICES,SOCIAL SERVICES-HOME CARE,Adult Social Care & Health,Homecare - new framework,A56127,0
Royal Borough of Kingston,18/12/2023,90296416,567.24,WANDLE HEALTHCARE SERVICES,SOCIAL SERVICES-HOME CARE,Adult Social Care & Health,Homecare - Framework - double-handed,A56131,0
Royal Borough of Kingston,18/12/2023,90296416,567.24,WANDLE HEALTHCARE SERVICES,SOCIAL SERVICES-HOME CARE,Adult Social Care & Health,Homecare - Framework - double-handed,A56131,0
Royal Borough of Kingston,18/12/2023,90296576,873.37,WANDLE HEALTHCARE SERVICES,SOCIAL SERVICES-HOME CARE,Adult Social Care & Health,Homecare - Framework - D2A,A56133,0
Royal Borough of Kingston,18/12/2023,90296576,873.37,WANDLE HEALTHCARE SERVICES,SOCIAL SERVICES-HOME CARE,Adult Social Care & Health,Homecare - Framework - D2A,A56133,0
Royal Borough of Kingston,25/12/2023,90297747,504.21,WANDLE HEALTHCARE SERVICES,SOCIAL SERVICES-HOME CARE,Adult Social Care & Health,Homecare - new framework,A56127,0
Royal Borough of Kingston,25/12/2023,90297764,801.34,WANDLE HEALTHCARE SERVICES,SOCIAL SERVICES-HOME CARE,Adult Social Care & Health,Homecare - new framework,A56127,0
Royal Borough of Kingston,25/12/2023,90297897,567.24,WANDLE HEALTHCARE SERVICES,SOCIAL SERVICES-HOME CARE,Adult Social Care & Health,Homecare - new framework,A56127,0
Royal Borough of Kingston,25/12/2023,90297900,504.21,WANDLE HEALTHCARE SERVICES,SOCIAL SERVICES-HOME CARE,Adult Social Care & Health,Homecare - new framework,A56127,0
Royal Borough of Kingston,25/12/2023,90297914,756.32,WANDLE HEALTHCARE SERVICES,SOCIAL SERVICES-HOME CARE,Adult Social Care & Health,Homecare - new framework,A56127,0
Royal Borough of Kingston,25/12/2023,90297954,567.24,WANDLE HEALTHCARE SERVICES,SOCIAL SERVICES-HOME CARE,Adult Social Care & Health,Homecare - new framework,A56127,0
Royal Borough of Kingston,25/12/2023,90297976,567.24,WANDLE HEALTHCARE SERVICES,SOCIAL SERVICES-HOME CARE,Adult Social Care & Health,Homecare - new framework,A56127,0
Royal Borough of Kingston,25/12/2023,90297997,567.24,WANDLE HEALTHCARE SERVICES,SOCIAL SERVICES-HOME CARE,Adult Social Care & Health,Homecare - new framework,A56127,0
Royal Borough of Kingston,25/12/2023,90298008,-693.29,WANDLE HEALTHCARE SERVICES,SOCIAL SERVICES-HOME CARE,Adult Social Care & Health,Homecare - new framework,A56127,0
Royal Borough of Kingston,25/12/2023,90298009,693.29,WANDLE HEALTHCARE SERVICES,SOCIAL SERVICES-HOME CARE,Adult Social Care & Health,Homecare - new framework,A56127,0
Royal Borough of Kingston,25/12/2023,90298151,"2,861.90",WANDLE HEALTHCARE SERVICES,SOCIAL SERVICES-HOME CARE,Adult Social Care & Health,Homecare - new framework,A56127,0
Royal Borough of Kingston,25/12/2023,90298254,"2,044.22",WANDLE HEALTHCARE SERVICES,SOCIAL SERVICES-HOME CARE,Adult Social Care & Health,Homecare - Framework - 24 hour care & live-in,A56130,0
Royal Borough of Kingston,25/12/2023,90298254,"2,044.22",WANDLE HEALTHCARE SERVICES,SOCIAL SERVICES-HOME CARE,Adult Social Care & Health,Homecare - Framework - 24 hour care & live-in,A56130,0
Royal Borough of Kingston,25/12/2023,90298274,567.24,WANDLE HEALTHCARE SERVICES,SOCIAL SERVICES-HOME CARE,Adult Social Care & Health,Homecare - Framework - double-handed,A56131,0
Royal Borough of Kingston,25/12/2023,90298274,567.24,WANDLE HEALTHCARE SERVICES,SOCIAL SERVICES-HOME CARE,Adult Social Care & Health,Homecare - Framework - double-handed,A56131,0
Royal Borough of Kingston,01/01/2024,90299054,504.21,WANDLE HEALTHCARE SERVICES,SOCIAL SERVICES-HOME CARE,Adult Social Care & Health,Homecare - new framework,A56127,0
Royal Borough of Kingston,01/01/2024,90299071,801.34,WANDLE HEALTHCARE SERVICES,SOCIAL SERVICES-HOME CARE,Adult Social Care & Health,Homecare - new framework,A56127,0
Royal Borough of Kingston,01/01/2024,90299200,567.24,WANDLE HEALTHCARE SERVICES,SOCIAL SERVICES-HOME CARE,Adult Social Care & Health,Homecare - new framework,A56127,0
Royal Borough of Kingston,01/01/2024,90299203,504.21,WANDLE HEALTHCARE SERVICES,SOCIAL SERVICES-HOME CARE,Adult Social Care & Health,Homecare - new framework,A56127,0
Royal Borough of Kingston,01/01/2024,90299217,756.32,WANDLE HEALTHCARE SERVICES,SOCIAL SERVICES-HOME CARE,Adult Social Care & Health,Homecare - new framework,A56127,0
Royal Borough of Kingston,01/01/2024,90299256,567.24,WANDLE HEALTHCARE SERVICES,SOCIAL SERVICES-HOME CARE,Adult Social Care & Health,Homecare - new framework,A56127,0
Royal Borough of Kingston,01/01/2024,90299271,567.24,WANDLE HEALTHCARE SERVICES,SOCIAL SERVICES-HOME CARE,Adult Social Care & Health,Homecare - new framework,A56127,0
Royal Borough of Kingston,01/01/2024,90299290,567.24,WANDLE HEALTHCARE SERVICES,SOCIAL SERVICES-HOME CARE,Adult Social Care & Health,Homecare - new framework,A56127,0
Royal Borough of Kingston,01/01/2024,90299300,693.29,WANDLE HEALTHCARE SERVICES,SOCIAL SERVICES-HOME CARE,Adult Social Care & Health,Homecare - new framework,A56127,0
Royal Borough of Kingston,01/01/2024,90299461,"2,861.90",WANDLE HEALTHCARE SERVICES,SOCIAL SERVICES-HOME CARE,Adult Social Care & Health,Homecare - new framework,A56127,0
Royal Borough of Kingston,01/01/2024,90299569,567.24,WANDLE HEALTHCARE SERVICES,SOCIAL SERVICES-HOME CARE,Adult Social Care & Health,Homecare - Framework - double-handed,A56131,0
Royal Borough of Kingston,01/01/2024,90299569,567.24,WANDLE HEALTHCARE SERVICES,SOCIAL SERVICES-HOME CARE,Adult Social Care & Health,Homecare - Framework - double-handed,A56131,0
Royal Borough of Kingston,01/01/2024,90300963,588.41,WANDLE HEALTHCARE SERVICES,SOCIAL SERVICES-HOME CARE,Adult Social Care & Health,Supported Living - new framework,A56126,0
Royal Borough of Kingston,08/01/2024,90302400,504.21,WANDLE HEALTHCARE SERVICES,SOCIAL SERVICES-HOME CARE,Adult Social Care & Health,Homecare - new framework,A56127,0
Royal Borough of Kingston,08/01/2024,90302417,801.34,WANDLE HEALTHCARE SERVICES,SOCIAL SERVICES-HOME CARE,Adult Social Care & Health,Homecare - new framework,A56127,0
Royal Borough of Kingston,08/01/2024,90302544,567.24,WANDLE HEALTHCARE SERVICES,SOCIAL SERVICES-HOME CARE,Adult Social Care & Health,Homecare - new framework,A56127,0
Royal Borough of Kingston,08/01/2024,90302547,504.21,WANDLE HEALTHCARE SERVICES,SOCIAL SERVICES-HOME CARE,Adult Social Care & Health,Homecare - new framework,A56127,0
Royal Borough of Kingston,08/01/2024,90302564,756.32,WANDLE HEALTHCARE SERVICES,SOCIAL SERVICES-HOME CARE,Adult Social Care & Health,Homecare - new framework,A56127,0
Royal Borough of Kingston,08/01/2024,90302602,567.24,WANDLE HEALTHCARE SERVICES,SOCIAL SERVICES-HOME CARE,Adult Social Care & Health,Homecare - new framework,A56127,0
Royal Borough of Kingston,08/01/2024,90302615,567.24,WANDLE HEALTHCARE SERVICES,SOCIAL SERVICES-HOME CARE,Adult Social Care & Health,Homecare - new framework,A56127,0
Royal Borough of Kingston,08/01/2024,90302635,567.24,WANDLE HEALTHCARE SERVICES,SOCIAL SERVICES-HOME CARE,Adult Social Care & Health,Homecare - new framework,A56127,0
Royal Borough of Kingston,08/01/2024,90302646,693.29,WANDLE HEALTHCARE SERVICES,SOCIAL SERVICES-HOME CARE,Adult Social Care & Health,Homecare - new framework,A56127,0
Royal Borough of Kingston,08/01/2024,90302791,"2,861.90",WANDLE HEALTHCARE SERVICES,SOCIAL SERVICES-HOME CARE,Adult Social Care & Health,Homecare - new framework,A56127,0
Royal Borough of Kingston,08/01/2024,90302897,567.24,WANDLE HEALTHCARE SERVICES,SOCIAL SERVICES-HOME CARE,Adult Social Care & Health,Homecare - Framework - double-handed,A56131,0
Royal Borough of Kingston,08/01/2024,90302897,567.24,WANDLE HEALTHCARE SERVICES,SOCIAL SERVICES-HOME CARE,Adult Social Care & Health,Homecare - Framework - double-handed,A56131,0
Royal Borough of Kingston,01/01/2024,90299992,"4,428.57",Wellbeing Care Limited,SOCIAL SERVICES RESIDENTIAL,Adult Social Care & Health,Independent Placements,A56006,0
Royal Borough of Kingston,01/01/2024,90300385,-532.43,WELMEDE HOUSING ASSOCIATION LTD,ACCOMMODATION - OTHER,Adult Social Care & Health,Independent Placements,A56006,0
Royal Borough of Kingston,01/01/2024,90300386,"-8,252.64",WELMEDE HOUSING ASSOCIATION LTD,ACCOMMODATION - OTHER,Adult Social Care & Health,Independent Placements,A56006,0
Royal Borough of Kingston,01/01/2024,90300387,"-8,385.77",WELMEDE HOUSING ASSOCIATION LTD,ACCOMMODATION - OTHER,Adult Social Care & Health,Independent Placements,A56006,0
Royal Borough of Kingston,01/01/2024,90300388,"-8,665.30",WELMEDE HOUSING ASSOCIATION LTD,ACCOMMODATION - OTHER,Adult Social Care & Health,Independent Placements,A56006,0
Royal Borough of Kingston,01/01/2024,90300389,"-8,385.77",WELMEDE HOUSING ASSOCIATION LTD,ACCOMMODATION - OTHER,Adult Social Care & Health,Independent Placements,A56006,0
Royal Borough of Kingston,01/01/2024,90300390,"-8,665.30",WELMEDE HOUSING ASSOCIATION LTD,ACCOMMODATION - OTHER,Adult Social Care & Health,Independent Placements,A56006,0
Royal Borough of Kingston,01/01/2024,90300391,"-8,665.30",WELMEDE HOUSING ASSOCIATION LTD,ACCOMMODATION - OTHER,Adult Social Care & Health,Independent Placements,A56006,0
Royal Borough of Kingston,01/01/2024,90300392,"-8,385.77",WELMEDE HOUSING ASSOCIATION LTD,ACCOMMODATION - OTHER,Adult Social Care & Health,Independent Placements,A56006,0
Royal Borough of Kingston,01/01/2024,90300393,"-8,665.30",WELMEDE HOUSING ASSOCIATION LTD,ACCOMMODATION - OTHER,Adult Social Care & Health,Independent Placements,A56006,0
