Organisation Name,Organisation Code,Organisational Structure Tier 1(T),Cost Centre(T),Cost Centre,Supplier ID(T),Supplier ID,Pay Date,Trans Number,Net Amount,Account(T),Account,Proclass Level 1,Proclass Level 1 - code,Proclass Level 2,Proclass Level 2 - code,Proclass Level 3,Proclass Level 3 - code
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Covid 19 - StreetCare,R300102,REDACTED,12502514,45019,12300163444,1725,Services - Fees and Charges,R4401,Horticultural,P1016,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Corporate,Audit and Fraud,R402162,Tameside Metropolitan Borough Council,12510959,45019,12300163930,1700,Subscriptions,R4701,Unclassified Non trade,P1032,Unclassified Non trade,P2238,Unclassified Non trade,P3910
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Special,R162108,Cheshire Contract Cars Ltd,12507364,45019,129000405244,1686.16,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Statutory Nuisance,R302160,Vivid Resourcing Limited,12517603,45019,12300163670,1660.19,Agency Staff,R1100,Human Resources,P1018,Temporary & Agency Staff,P2157,Temporary & Agency Staff,P3215
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Operation Best,R302272,Adkirk Law (Part Of Lawyers Incorporated Limited),12518671,45019,12300163842,1627,Services - Professional Fees,R4400,Legal Services,P1020,General Support,P2168,General Support,P3251
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Covid 19 - StreetCare,R300102,REDACTED,12502694,45019,12300163882,1625.05,Services - Fees and Charges,R4401,Horticultural,P1016,Seeds & Plants,P2140,Seeds & Plants,P3197
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Special,R162108,Cheshire Contract Cars Ltd,12507364,45019,129000405251,1610,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Rural Adult Community Social Care Team,R202103,REDACTED,12531940,45019,12300163722,1597.5,Fees - Other,R9308,Legal Services,P1020,Specialist Support,P2171,Specialist Support,P3254
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Indep Non-Maint Spec Sch,R161069,Cheshire Alternative Provision School,12512002,45019,12300164244,1580,Services - Fees and Charges,R4401,Education,P1008,School Services,P2066,School Services,P3088
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,S Health Out of Area Prov,R203101,Liverpool University Hospitals Nhs Foundation Trust,12517376,45019,12300163074,1574,Services - Fees and Charges,R4401,Healthcare,P1014,Services,P2120,Services,P3176
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Secondary,R162107,Northwich Travel,12504811,45019,129000405242,1512,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Taxi Services,P2181,Home to School / College,P3261
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Corporate,Central Billing - Com&Dev,R401400,Southern Electric Plc,12503204,45019,12300162431,1459.03,Electricity,R2100,Utilities,P1029,Electricity,P2217,Electricity,P3380
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Chester Locality,R303100,CH1 Chester BID Company Limited,12505367,45019,12300163443,1457,Grant Payments,R4700,Unclassified Non trade,P1032,Unclassified Non trade,P2238,Unclassified Non trade,P3910
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,CH & EP Older People Day Service,R204403,I Care GB Ltd,12530592,45019,12300164214,1440,Provisions,R4101,Catering,P1002,Social Care,P2030,Meals On Wheels,P3038
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Mental Capacity Act,R202302,REDACTED,12533652,45019,12300163874,1424.8,Services - Professional Fees,R4400,Human Resources,P1018,Recruitment & Assessment,P2156,Recruitment & Assessment,P3214
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,School Finance Leases,R162078,Siemens Financial Services Ltd,12503190,45019,12300163876,1395.75,Photocopier Operating Lease,R4304,Financial Services,P1011,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Performance,R300606,P & A Benbow Ltd,12502155,45019,12300163607,1330,Services - Professional Fees,R4400,"Works - Construction, Repair & Maintenance",P1031,Open Spaces,P2235,Open Spaces,P3401
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Waste & Environment,C300004,Groundwork & Leisure Services Ltd,12500998,45019,12300163820,1300,"Conversion, Renovation & Improvement",C1101,Horticultural,P1016,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Highways,C300003,Kaarbon Technology Ltd,12523961,45019,12300164102,1295,External Professional Fees,C6002,"Works - Construction, Repair & Maintenance",P1031,Roads,P2237,Roads,P3403
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Childrens,C200003,Ellis Williams Architects,12502131,45019,12300163788,1280,External Professional Fees,C6002,Consultancy,P1006,Business,P2047,Business,P3067
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Play Provision,R300602,PiPA PLAY Community Interest Company,12533712,45019,12300163866,1267.5,Services - Fees and Charges,R4401,Consultancy,P1006,Business,P2047,Business,P3067
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,LSAB Board,R202303,REDACTED,12519183,45019,12300163727,1250,Services - Professional Fees,R4400,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,SACRE,R162020,Sandstone Trust T/A Tarporley High School CVTSA,12505902,45019,12300163745,1229.27,Services - Professional Fees,R4400,Education,P1008,School Services,P2066,School Services,P3088
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Place St & Perm Hub E P,R160661,Cheshire Contract Cars Ltd,12507364,45019,129000405240,1200,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Chester Bus Interchange,R305904,Geze UK Ltd,12501504,45019,12300163868,1190,Services - Fees and Charges,R4401,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Winsford Regeneration,R307001,DAC Beachcroft,12503790,45019,12300163676,1154.65,Services - Professional Fees,R4400,Legal Services,P1020,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Countryside,R300609,REDACTED,12502514,45019,12300163409,1150,Services - Fees and Charges,R4401,Horticultural,P1016,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Winsford Cross Centre,R309201,DAC Beachcroft,12503790,45019,12300163622,1149.35,Services - Professional Fees,R4400,Legal Services,P1020,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Resources Book Fund,R301906,Bolinda UK Ltd,12505158,45019,12300163638,1133.29,Books,R4309,Education,P1008,Supplies,P2068,Supplies,P3092
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Closed Churchyards H&S,R302426,REDACTED,12515744,45019,12300163911,1125,Grounds Maintenance - Contract,R2075,Horticultural,P1016,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Learning Disability CH&EP Team,R202108,Cheshire Executive Travel Ltd,12514039,45019,129000405241,1121,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Additonal Learning Needs,R161070,Jane Mullen Speech Therapy Ltd,12503977,45019,12300164246,1120,Services - Professional Fees,R4400,Education,P1008,School Services,P2066,School Services,P3088
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Play Provision,R300602,PiPA PLAY Community Interest Company,12533712,45019,12300163873,1050,Services - Fees and Charges,R4401,Consultancy,P1006,Business,P2047,Business,P3067
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Corporate,Central Billing - Com&Dev,R401400,Opus Energy Limited,12502251,45019,12300162428,1043.66,Gas,R2101,Utilities,P1029,Electricity,P2217,Electricity,P3380
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,CIN Team 3 Winsford,R160507,Cheshire Contract Cars Ltd,12507364,45019,129000405247,1024,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Family Casework - EP District,R163201,Family Links,12503361,45019,12300163448,1015,Training Expenses,R1650,Human Resources,P1018,Training & Conferences,P2158,Training & Conferences,P3222
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Housing Solutions,R306005,REDACTED,12518064,45019,12300163705,1000,Accommodation Costs,R4900,Unclassified Non trade,P1032,Unclassified Non trade,P2238,Unclassified Non trade,P3910
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Chesh Lancs Library Project,R308304,Charlie Birtles,12533979,45019,12300163759,1000,Services - Professional Fees,R4400,Arts & Leisure Services,P1000,Outsourced Service,P2003,Outsourced Service,P3004
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Learning Disability CH&EP Team,R202108,P S Contracts Ltd,12500985,45019,129000405249,847,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Taxi Services,P2181,Home to School / College,P3261
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Additonal Learning Needs,R161070,Jane Mullen Speech Therapy Ltd,12503977,45019,12300164247,840,Services - Professional Fees,R4400,Education,P1008,School Services,P2066,School Services,P3088
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Housing Solutions,R306005,R Sanchez(Chester House),12517858,45019,12300163523,800,Accommodation Costs,R4900,Social Community Care Supplies & Services - Adult,P1024,Homeless Support,P2190,Homeless Support,P3283
