Cost Centre,Supplier,Date,Account,Amount
Force Intelligence Bureau,SPECIALIST COMPUTER CENTRES PLC,29/11/2023,Subscriptions,23161.77
Force Operations Planning,SPECIALIST COMPUTER CENTRES PLC,01/11/2023,Hardware - purchase,1477.86
Force Operations Planning,SPECIALIST COMPUTER CENTRES PLC,22/11/2023,Hardware - purchase,633.34
Force Operations Planning,AGIITO LTD,29/11/2023,Public Transport & Parking,40.00
Forensic Investigations,WA PRODUCTS (UK) LTD T/A SCENESAFE,20/12/2023,DNA Sampling,2300.00
Forensic Investigations,KEY FORENSIC SERVICES LTD,18/10/2023,Electronic Forensics,4788.64
Forensic Investigations,FORENSIC FOCUS LTD,25/10/2023,External Training Courses,2500.00
Forensic Investigations,POLICE AND CRIME COMMISSIONER FOR NORTH WALES,20/12/2023,External Training Courses,1100.00
Forensic Investigations,EUROFINS FORENSIC SERVICES LTD,04/10/2023,Forensic Analysis,6830.40
Forensic Investigations,EUROFINS FORENSIC SERVICES LTD,04/10/2023,Forensic Analysis,14852.44
Forensic Investigations,EUROFINS FORENSIC SERVICES LTD,25/10/2023,Forensic Analysis,3522.00
Forensic Investigations,EUROFINS FORENSIC SERVICES LTD,25/10/2023,Forensic Analysis,17150.26
Forensic Investigations,EUROFINS FORENSIC SERVICES LTD,08/11/2023,Forensic Analysis,21647.00
Forensic Investigations,EUROFINS FORENSIC SERVICES LTD,08/11/2023,Forensic Analysis,6910.88
Forensic Investigations,EUROFINS FORENSIC SERVICES LTD,22/11/2023,Forensic Analysis,10899.34
Forensic Investigations,EUROFINS FORENSIC SERVICES LTD,22/11/2023,Forensic Analysis,20113.70
Forensic Investigations,EUROFINS FORENSIC SERVICES LTD,06/12/2023,Forensic Analysis,22764.40
Forensic Investigations,EUROFINS FORENSIC SERVICES LTD,06/12/2023,Forensic Analysis,6598.42
Forensic Investigations,EUROFINS FORENSIC SERVICES LTD,20/12/2023,Forensic Analysis,25448.50
Forensic Investigations,KEY FORENSIC SERVICES LTD,04/10/2023,Forensic Analysis,6709.50
Forensic Investigations,KEY FORENSIC SERVICES LTD,04/10/2023,Forensic Analysis,700.50
Forensic Investigations,KEY FORENSIC SERVICES LTD,04/10/2023,Forensic Analysis,5825.98
Forensic Investigations,KEY FORENSIC SERVICES LTD,04/10/2023,Forensic Analysis,4641.86
Forensic Investigations,KEY FORENSIC SERVICES LTD,11/10/2023,Forensic Analysis,2973.63
Forensic Investigations,KEY FORENSIC SERVICES LTD,11/10/2023,Forensic Analysis,2929.73
Forensic Investigations,KEY FORENSIC SERVICES LTD,18/10/2023,Forensic Analysis,3452.87
Forensic Investigations,KEY FORENSIC SERVICES LTD,18/10/2023,Forensic Analysis,3266.03
Forensic Investigations,KEY FORENSIC SERVICES LTD,25/10/2023,Forensic Analysis,3647.76
Forensic Investigations,KEY FORENSIC SERVICES LTD,25/10/2023,Forensic Analysis,3957.72
Forensic Investigations,KEY FORENSIC SERVICES LTD,25/10/2023,Forensic Analysis,1953.88
Forensic Investigations,KEY FORENSIC SERVICES LTD,25/10/2023,Forensic Analysis,2500.58
Forensic Investigations,KEY FORENSIC SERVICES LTD,25/10/2023,Forensic Analysis,2512.77
Forensic Investigations,KEY FORENSIC SERVICES LTD,01/11/2023,Forensic Analysis,6238.48
Forensic Investigations,KEY FORENSIC SERVICES LTD,01/11/2023,Forensic Analysis,1857.41
Forensic Investigations,KEY FORENSIC SERVICES LTD,08/11/2023,Forensic Analysis,1793.75
Forensic Investigations,KEY FORENSIC SERVICES LTD,08/11/2023,Forensic Analysis,1136.68
Forensic Investigations,KEY FORENSIC SERVICES LTD,08/11/2023,Forensic Analysis,1352.47
Forensic Investigations,KEY FORENSIC SERVICES LTD,15/11/2023,Forensic Analysis,1440.88
Forensic Investigations,KEY FORENSIC SERVICES LTD,15/11/2023,Forensic Analysis,1109.81
Forensic Investigations,KEY FORENSIC SERVICES LTD,15/11/2023,Forensic Analysis,3993.08
Forensic Investigations,KEY FORENSIC SERVICES LTD,22/11/2023,Forensic Analysis,2581.53
Forensic Investigations,KEY FORENSIC SERVICES LTD,22/11/2023,Forensic Analysis,877.50
Forensic Investigations,KEY FORENSIC SERVICES LTD,22/11/2023,Forensic Analysis,3848.99
Forensic Investigations,KEY FORENSIC SERVICES LTD,29/11/2023,Forensic Analysis,2240.79
Forensic Investigations,KEY FORENSIC SERVICES LTD,29/11/2023,Forensic Analysis,1213.75
Forensic Investigations,KEY FORENSIC SERVICES LTD,06/12/2023,Forensic Analysis,3604.50
Forensic Investigations,KEY FORENSIC SERVICES LTD,06/12/2023,Forensic Analysis,1567.49
Forensic Investigations,KEY FORENSIC SERVICES LTD,06/12/2023,Forensic Analysis,7524.70
Forensic Investigations,KEY FORENSIC SERVICES LTD,06/12/2023,Forensic Analysis,5901.99
Forensic Investigations,KEY FORENSIC SERVICES LTD,13/12/2023,Forensic Analysis,934.66
Forensic Investigations,KEY FORENSIC SERVICES LTD,13/12/2023,Forensic Analysis,949.77
Forensic Investigations,KEY FORENSIC SERVICES LTD,13/12/2023,Forensic Analysis,2770.35
Forensic Investigations,KEY FORENSIC SERVICES LTD,20/12/2023,Forensic Analysis,2354.84
Forensic Investigations,KEY FORENSIC SERVICES LTD,20/12/2023,Forensic Analysis,1203.78
Forensic Investigations,KEY FORENSIC SERVICES LTD,20/12/2023,Forensic Analysis,1841.86
Forensic Investigations,KEY FORENSIC SERVICES LTD,20/12/2023,Forensic Analysis,2328.80
Forensic Investigations,KEY FORENSIC SERVICES LTD,20/12/2023,Forensic Analysis,1594.37
Forensic Investigations,ORCHID CELLMARK LTD,04/10/2023,Forensic Analysis,1545.50
Forensic Investigations,ORCHID CELLMARK LTD,04/10/2023,Forensic Analysis,1391.50
Forensic Investigations,ORCHID CELLMARK LTD,04/10/2023,Forensic Analysis,2262.70
Forensic Investigations,ORCHID CELLMARK LTD,04/10/2023,Forensic Analysis,6369.22
Forensic Investigations,ORCHID CELLMARK LTD,11/10/2023,Forensic Analysis,2653.75
Forensic Investigations,ORCHID CELLMARK LTD,11/10/2023,Forensic Analysis,869.33
Forensic Investigations,ORCHID CELLMARK LTD,11/10/2023,Forensic Analysis,4561.70
Forensic Investigations,ORCHID CELLMARK LTD,11/10/2023,Forensic Analysis,4890.71
Forensic Investigations,ORCHID CELLMARK LTD,18/10/2023,Forensic Analysis,830.50
Forensic Investigations,ORCHID CELLMARK LTD,18/10/2023,Forensic Analysis,1089.66
Forensic Investigations,ORCHID CELLMARK LTD,18/10/2023,Forensic Analysis,12598.52
Forensic Investigations,ORCHID CELLMARK LTD,25/10/2023,Forensic Analysis,1705.00
Forensic Investigations,ORCHID CELLMARK LTD,25/10/2023,Forensic Analysis,1599.40
Forensic Investigations,ORCHID CELLMARK LTD,25/10/2023,Forensic Analysis,2119.70
Forensic Investigations,ORCHID CELLMARK LTD,25/10/2023,Forensic Analysis,969.76
Forensic Investigations,ORCHID CELLMARK LTD,25/10/2023,Forensic Analysis,1648.90
Forensic Investigations,ORCHID CELLMARK LTD,01/11/2023,Forensic Analysis,1661.00
Forensic Investigations,ORCHID CELLMARK LTD,01/11/2023,Forensic Analysis,6039.66
Forensic Investigations,ORCHID CELLMARK LTD,01/11/2023,Forensic Analysis,2623.72
Forensic Investigations,ORCHID CELLMARK LTD,01/11/2023,Forensic Analysis,9164.54
Forensic Investigations,ORCHID CELLMARK LTD,01/11/2023,Forensic Analysis,3827.01
Forensic Investigations,ORCHID CELLMARK LTD,08/11/2023,Forensic Analysis,1635.70
Forensic Investigations,ORCHID CELLMARK LTD,15/11/2023,Forensic Analysis,1747.90
Forensic Investigations,ORCHID CELLMARK LTD,15/11/2023,Forensic Analysis,3858.14
Forensic Investigations,ORCHID CELLMARK LTD,22/11/2023,Forensic Analysis,1980.00
Forensic Investigations,ORCHID CELLMARK LTD,22/11/2023,Forensic Analysis,1327.70
Forensic Investigations,ORCHID CELLMARK LTD,22/11/2023,Forensic Analysis,1349.26
Forensic Investigations,ORCHID CELLMARK LTD,22/11/2023,Forensic Analysis,2491.50
Forensic Investigations,ORCHID CELLMARK LTD,22/11/2023,Forensic Analysis,1420.10
Forensic Investigations,ORCHID CELLMARK LTD,22/11/2023,Forensic Analysis,3822.50
Forensic Investigations,ORCHID CELLMARK LTD,22/11/2023,Forensic Analysis,897.60
Forensic Investigations,ORCHID CELLMARK LTD,22/11/2023,Forensic Analysis,4939.00
Forensic Investigations,ORCHID CELLMARK LTD,29/11/2023,Forensic Analysis,1661.00
Forensic Investigations,ORCHID CELLMARK LTD,29/11/2023,Forensic Analysis,974.00
Forensic Investigations,ORCHID CELLMARK LTD,29/11/2023,Forensic Analysis,3686.10
Forensic Investigations,ORCHID CELLMARK LTD,29/11/2023,Forensic Analysis,6064.37
Forensic Investigations,ORCHID CELLMARK LTD,06/12/2023,Forensic Analysis,1518.00
Forensic Investigations,ORCHID CELLMARK LTD,06/12/2023,Forensic Analysis,946.00
Forensic Investigations,ORCHID CELLMARK LTD,06/12/2023,Forensic Analysis,4835.05
Forensic Investigations,ORCHID CELLMARK LTD,06/12/2023,Forensic Analysis,7918.02
Forensic Investigations,ORCHID CELLMARK LTD,06/12/2023,Forensic Analysis,9324.81
Forensic Investigations,ORCHID CELLMARK LTD,06/12/2023,Forensic Analysis,1144.55
Forensic Investigations,ORCHID CELLMARK LTD,06/12/2023,Forensic Analysis,4476.45
Forensic Investigations,ORCHID CELLMARK LTD,13/12/2023,Forensic Analysis,660.00
Forensic Investigations,ORCHID CELLMARK LTD,13/12/2023,Forensic Analysis,914.10
Forensic Investigations,ORCHID CELLMARK LTD,13/12/2023,Forensic Analysis,830.50
Forensic Investigations,ORCHID CELLMARK LTD,13/12/2023,Forensic Analysis,3858.25
Forensic Investigations,ORCHID CELLMARK LTD,13/12/2023,Forensic Analysis,4049.10
Forensic Investigations,WA PRODUCTS (UK) LTD T/A SCENESAFE,04/10/2023,Forensic Analysis,2760.00
Forensic Investigations,WA PRODUCTS (UK) LTD T/A SCENESAFE,22/11/2023,Forensic Analysis,2300.00
Forensic Investigations,AGIITO LTD,18/10/2023,Hotel Accommodation,1451.18
Forensic Investigations,AGIITO LTD,22/11/2023,Hotel Accommodation,1771.87
Forensic Investigations,AGIITO LTD,20/12/2023,Hotel Accommodation,566.67
Forensic Investigations,AGIITO LTD,22/11/2023,Maintenance Operation Equipment,573.33
Forensic Investigations,CONTINENTAL AUTOMOTIVE,03/10/2023,Maintenance Operation Equipment,681.10
Forensic Investigations,SURVEY SUPPLIES LTD,15/11/2023,Maintenance Operation Equipment,2741.20
Forensic Investigations,POLICE AND CRIME COMMISSIONER FOR LANCASHIRE,15/11/2023,Other Partnerships,63887.00
Forensic Investigations,POLICE AND CRIME COMMISSIONER FOR MERSEYSIDE,13/12/2023,Other Partnerships,3191.00
Forensic Investigations,POLICE AND CRIME COMMISSIONER FOR MERSEYSIDE,13/12/2023,Other Partnerships,48150.00
Forensic Investigations,KEY FORENSIC SERVICES LTD,20/12/2023,Professional Fees,452.25
Forensic Investigations,UNITED KINGDOM ACCREDITATION SERVICE,18/10/2023,Professional Fees,2802.25
Forensic Investigations,UNITED KINGDOM ACCREDITATION SERVICE,15/11/2023,Professional Fees,2814.75
Forensic Investigations,UNITED KINGDOM ACCREDITATION SERVICE,13/12/2023,Professional Fees,1019.00
Forensic Investigations,ALECTO FORENSIC SERVICES LTD,15/11/2023,Professional Fees/Subscriptions (Employee Related),3975.00
Forensic Investigations,ACO ELECTRONICS LTD,01/11/2023,Specialist Equipment,600.00
HR Operations,XPS ADMINISTRATION LTD,04/10/2023,Consortium service - Pensions,11266.67
HR Operations,XPS ADMINISTRATION LTD,04/10/2023,Consortium service - Pensions,500.00
HR Operations,XPS ADMINISTRATION LTD,04/10/2023,Consortium service - Pensions,2603.00
HR Operations,XPS ADMINISTRATION LTD,11/10/2023,Consortium service - Pensions,8202.00
HR Operations,XPS ADMINISTRATION LTD,11/10/2023,Consortium service - Pensions,231117.00
HR Operations,XPS ADMINISTRATION LTD,01/11/2023,Consortium service - Pensions,11266.67
HR Operations,XPS ADMINISTRATION LTD,08/11/2023,Consortium service - Pensions,500.00
HR Operations,XPS ADMINISTRATION LTD,08/11/2023,Consortium service - Pensions,7674.00
HR Operations,OCS FOOD CO LTD,25/10/2023,Contract Catering,759.15
HR Operations,OCS FOOD CO LTD,29/11/2023,Contract Catering,1165.85
HR Operations,OCS FOOD CO LTD,20/12/2023,Contract Catering,1025.30
HR Operations,MAYOR'S OFFICE FOR POLICING & CRIME,15/11/2023,Donations / Contributions,3412.95
HR Operations,CLARITY 4D LTD,20/12/2023,External Training Courses,3000.00
HR Operations,COLLEGE OF POLICING,20/12/2023,External Training Courses,4685.04
HR Operations,CORNERSTONE TRAINING AND SUPPORT LTD,20/12/2023,External Training Courses,28000.00
HR Operations,CREWE ALEXANDER FOOTBALL CLUB,29/11/2023,External Training Courses,1658.50
HR Operations,LIVERPOOL JOHN MOORES UNIVERSITY,15/11/2023,External Training Courses,1833.60
HR Operations,LIVERPOOL JOHN MOORES UNIVERSITY,15/11/2023,External Training Courses,1213.50
HR Operations,LIVERPOOL JOHN MOORES UNIVERSITY,15/11/2023,External Training Courses,1833.60
HR Operations,LIVERPOOL JOHN MOORES UNIVERSITY,15/11/2023,External Training Courses,1213.50
HR Operations,LIVERPOOL JOHN MOORES UNIVERSITY,15/11/2023,External Training Courses,1833.60
HR Operations,LIVERPOOL JOHN MOORES UNIVERSITY,15/11/2023,External Training Courses,1213.50
HR Operations,LIVERPOOL JOHN MOORES UNIVERSITY,15/11/2023,External Training Courses,1213.50
HR Operations,MIDDLEWICH COMMUNITY CHURCH,18/10/2023,External Training Courses,1975.00
HR Operations,THE ATACC GROUP LTD,01/10/2023,External Training Courses,10000.00
HR Operations,THE ATACC GROUP LTD,08/11/2023,External Training Courses,10000.00
HR Operations,THE OPEN UNIVERISTY,06/12/2023,External Training Courses,8750.00
HR Operations,SPECIALIST COMPUTER CENTRES PLC,01/11/2023,Hardware - purchase,530.42
HR Operations,SPECIALIST COMPUTER CENTRES PLC,13/12/2023,Hardware - purchase,1166.82
HR Operations,AGIITO LTD,20/12/2023,Hotel Accommodation,88.15
HR Operations,ALM PERFORMANCE LTD,11/10/2023,Professional Fees,12000.00
HR Operations,CHESHIRE CONSTABULARY JOINT BRANCH FUND,25/10/2023,Professional Fees,1748.12
HR Operations,CHESHIRE CONSTABULARY JOINT BRANCH FUND,15/11/2023,Professional Fees,1788.56
HR Operations,CHESHIRE CONSTABULARY JOINT BRANCH FUND,15/11/2023,Professional Fees,1755.60
HR Operations,CREWE ALEXANDER FOOTBALL CLUB,04/10/2023,Professional Fees,1917.70
HR Operations,CREWE ALEXANDER FOOTBALL CLUB,11/10/2023,Professional Fees,1917.70
HR Operations,CREWE ALEXANDER FOOTBALL CLUB,25/10/2023,Professional Fees,1019.60
HR Operations,POLICE AND CRIME COMMISSIONER FOR LANCASHIRE,15/11/2023,Professional Fees,1964.88
HR Operations,SPECIALIST COMPUTER CENTRES PLC,18/10/2023,Professional Fees,530.42
HR Operations,FACEBK FW8B6T7P92,10/11/2023,Publicity,700.00
HR Operations,POLICE FEDERATION OF ENGLAND AND WALES (SPECIALS SUBS),13/12/2023,Subscriptions,2832.35
In-Car ANPR/Video Refresh - Cheshire Vehicles,QRO SOLUTIONS LTD,18/10/2023,Non IT Equipment,52500.00
Information and Technology,AIRWAVE SOLUTIONS LTD (DD),24/10/2023,Airwave,93514.65
Information and Technology,AIRWAVE SOLUTIONS LTD (DD),23/11/2023,Airwave,90487.31
Information and Technology,AIRWAVE SOLUTIONS LTD (DD),22/12/2023,Airwave,118643.46
Information and Technology,SPECIALIST COMPUTER CENTRES PLC,20/12/2023,Carriage,12.87
Information and Technology,SWITCHSHOP LTD,22/11/2023,Carriage,15.00
Information and Technology 360,SYSTEMS LTD,18/10/2023,Contact Management,3840.00
Information and Technology,CENTRE FOR ASSESSMENT LTD,22/11/2023,External Audit Fee,1155.00
Information and Technology,BRITISH TELECOMMUNICATIONS PLC (GLOBAL SERV),08/11/2023,Fixed Telephone Call Charges & Line Rental,541.66
Information and Technology,BRITISH TELECOMMUNICATIONS PLC (GLOBAL SERV),15/11/2023,Fixed Telephone Call Charges & Line Rental,541.66
Information and Technology,BRITISH TELECOMMUNICATIONS PLC (TEL PAYMENT),01/11/2023,Fixed Telephone Call Charges & Line Rental,4950.00
Information and Technology,BRITISH TELECOMMUNICATIONS PLC (TEL PAYMENT),08/11/2023,Fixed Telephone Call Charges & Line Rental,4950.00
Information and Technology,BRITISH TELECOMMUNICATIONS PLC (TEL PAYMENT),06/12/2023,Fixed Telephone Call Charges & Line Rental,4950.00
Information and Technology,CDW LTD,22/11/2023,Hardware - maintenance,5892.30
Information and Technology,EE LTD (EQUIPMENT),08/11/2023,Hardware - purchase,500.00
Information and Technology,SPECIALIST COMPUTER CENTRES PLC,25/10/2023,Hardware - purchase,2522.04
Information and Technology,SPECIALIST COMPUTER CENTRES PLC,08/11/2023,Hardware - purchase,438.48
Information and Technology,SPECIALIST COMPUTER CENTRES PLC,06/12/2023,Hardware - purchase,913.00
Information and Technology,SPECIALIST COMPUTER CENTRES PLC,20/12/2023,Hardware - purchase,785.43
Information and Technology,SPECIALIST COMPUTER CENTRES PLC,20/12/2023,Hardware - purchase,11.99
Information and Technology,MTI TECHNOLOGY LTD,29/11/2023,Infrastructure Maintenance,9900.00
Information and Technology,SPECIALIST COMPUTER CENTRES PLC,18/10/2023,Infrastructure Maintenance,9944.05
Information and Technology,SPECIALIST COMPUTER CENTRES PLC,25/10/2023,Minor Systems,25303.33
Information and Technology,SPECIALIST COMPUTER CENTRES PLC,06/12/2023,Minor Systems,109458.04
Information and Technology,EE LTD (AIRTIME),04/10/2023,Mobile Phone Call Charges & Contract Cost,17010.53
Information and Technology,EE LTD (AIRTIME),04/10/2023,Mobile Phone Call Charges & Contract Cost,939.79
Information and Technology,EE LTD (AIRTIME),01/11/2023,Mobile Phone Call Charges & Contract Cost,932.21
Information and Technology,EE LTD (AIRTIME),01/11/2023,Mobile Phone Call Charges & Contract Cost,16996.62
Information and Technology,EE LTD (AIRTIME),29/11/2023,Mobile Phone Call Charges & Contract Cost,931.27
Information and Technology,EE LTD (AIRTIME),29/11/2023,Mobile Phone Call Charges & Contract Cost,17031.06
Information and Technology,GAMMA TELECOM HOLDINGS LTD,06/12/2023,Mobile Phone Call Charges & Contract Cost,3683.87
Information and Technology,VODAFONE (FIN OPS),25/10/2023,Mobile Phone Call Charges & Contract Cost,74272.36
Information and Technology,UNISYS LTD,06/12/2023,Network HOLMES 2,69225.00
Information and Technology,CAPITA BUSINESS SERVICES LTD (BUSINESS SER),13/12/2023,Network Services,95150.00
Information and Technology,NOMINET UK,11/10/2023,Network Services,955.23
Information and Technology,NOMINET UK,22/11/2023,Network Services,955.23
Information and Technology,SPECIALIST COMPUTER CENTRES PLC,29/11/2023,Network Services,216808.00
Information and Technology,SPECIALIST COMPUTER CENTRES PLC,27/12/2023,Network Services,216808.00
Information and Technology,SWITCHSHOP LTD,22/11/2023,Network Services,517.68
Information and Technology,VODAFONE (VBSE),29/11/2023,Network Services,1776.00
Information and Technology,VODAFONE (VBSE),29/11/2023,Network Services,1776.00
Information and Technology,VODAFONE (VBSE),29/11/2023,Network Services,1776.00
Information and Technology,VODAFONE (VBSE),29/11/2023,Network Services,1776.00
Information and Technology,VODAFONE (VBSE),29/11/2023,Network Services,1776.00
Information and Technology,VODAFONE (VBSE),29/11/2023,Network Services,1776.00
Information and Technology,VODAFONE (VBSE),29/11/2023,Network Services,1776.00
Information and Technology,VODAFONE (VBSE),13/12/2023,Network Services,1776.00
Information and Technology,CGI IT UK LTD,11/10/2023,Other IT Costs,3066.00
Information and Technology,CGI IT UK LTD,11/10/2023,Other IT Costs,1186.80
Information and Technology,CGI IT UK LTD,08/11/2023,Other IT Costs,3066.00
Information and Technology,CGI IT UK LTD,08/11/2023,Other IT Costs,1501.95
Information and Technology,CGI IT UK LTD,06/12/2023,Other IT Costs,3066.00
Information and Technology,CGI IT UK LTD,06/12/2023,Other IT Costs,1787.09
Information and Technology,CIVICA UK LTD,15/11/2023,Other IT Costs,1718.00
Information and Technology,CIVICA UK LTD,06/12/2023,Other IT Costs,1030.80
Information and Technology,CLARITY INFORMATION SOLUTIONS LTD,01/11/2023,Other IT Costs,800.00
Information and Technology,COMMERCE DECISIONS LTD,29/11/2023,Other IT Costs,10000.00
Information and Technology,DATA PRO IT LTD,18/10/2023,Other IT Costs,603.00
Information and Technology,DSIS SOLUTIONS LTD,18/10/2023,Other IT Costs,1180.00
Information and Technology,GEOFF SMITH ASSOCIATES LTD,13/12/2023,Other IT Costs,1210.00
Information and Technology,SPECIALIST COMPUTER CENTRES PLC,18/10/2023,Other IT Costs,4838.04
Information and Technology,SPECIALIST COMPUTER CENTRES PLC,01/11/2023,Other IT Costs,1701.04
Information and Technology,POLICE AND CRIME COMMISSIONER FOR HAMPSHIRE,11/10/2023,Other National IT Services,44038.08
Information and Technology,POLICE CRIME PREVENTION INITIATIVES LTD,13/12/2023,Other Partnerships,822.50
Information and Technology,ANYWHERE SIM LTD,11/10/2023,Other Voice & Data,900.00
Information and Technology,SPECIALIST COMPUTER CENTRES PLC,06/12/2023,Professional Fees,9600.00
Information and Technology,SPECIALIST COMPUTER CENTRES PLC,13/12/2023,Professional Fees,11400.00
Information and Technology,AGIITO LTD,29/11/2023,Public Transport & Parking,63.80
Information and Technology,MOTOROLA SOLUTIONS UK LTD,06/12/2023,Radio / Airwave - Equipment,1228.50
Information and Technology,MOTOROLA SOLUTIONS UK LTD,06/12/2023,Radio / Airwave - Equipment,2600.00
Information and Technology,MOTOROLA SOLUTIONS UK LTD,06/12/2023,Radio / Airwave - Equipment,2893.00
Information and Technology,EXPONENTIAL-E LTD,11/10/2023,Software - purchase,789.00
Information and Technology,EXPONENTIAL-E LTD,13/10/2023,Software - purchase,2550.00
Information and Technology,CROWN COMPUTING LTD,20/12/2023,Software - upgrade / development,6712.12
Information and Technology,SOFTCAT PLC,06/12/2023,Software Licences,36960.00
Information and Technology,SPECIALIST COMPUTER CENTRES PLC,18/10/2023,Software Licences,18508.98
Information and Technology,SPECIALIST COMPUTER CENTRES PLC,15/11/2023,Software Licences,19548.89
Information and Technology,SPECIALIST COMPUTER CENTRES PLC,20/12/2023,Software Licences,22240.85
Information and Technology,UNISYS LTD,04/10/2023,Software Licences,1611.00
Information and Technology,TRAKA,04/10/2023,Subscriptions,1150.03
Information and Technology,EXPERIAN LTD,20/12/2023,Subscriptions,9000.00
Information and Technology,INNAXYS LTD,20/12/2023,Subscriptions,42000.00
Information and Technology,METACOMPLIANCE LTD,13/12/2023,Subscriptions,48698.40
Information and Technology,EE LTD (AIRTIME),04/10/2023,Telephony,754.18
Information and Technology,EE LTD (AIRTIME),01/11/2023,Telephony,759.77
Information and Technology,EE LTD (AIRTIME),15/11/2023,Telephony,22083.00
Information and Technology,EE LTD (AIRTIME),29/11/2023,Telephony,758.59
Information and Technology,EE LTD (MAIN),25/10/2023,Telephony,2412.05
Information and Technology,EE LTD (MAIN),25/10/2023,Telephony,2096.23
Information and Technology,EE LTD (MAIN),29/11/2023,Telephony,500.00
Information and Technology,EXPONENTIAL-E LTD,11/10/2023,Telephony,4267.00
Information and Technology,PURE IP LTD,25/10/2023,Telephony,2561.12
Information and Technology,PURE IP LTD,29/11/2023,Telephony,2484.32
Information and Technology,PURE IP LTD,20/12/2023,Telephony,2451.31
Information Management,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,01/11/2023,Consultants Fees,3866.00
Information Management,POLICE AND CRIME COMMISSIONER FOR HAMPSHIRE,11/10/2023,Donations / Contributions,7068.35
Information Management,DEEPSTORE LTD,25/10/2023,Storage,4263.12
Information Management,DEEPSTORE LTD,29/11/2023,Storage,4697.03
Information Management,DEEPSTORE LTD,20/12/2023,Storage,4520.09
IT & Business Systems -,GL SPECIALIST COMPUTER CENTRES PLC,29/11/2023,Hardware - purchase,1186.00
IT Customer Services,VODAFONE (FIN OPS),01/11/2023,Mobile Phone Call Charges & Contract Cost,4714.25
IT Security -,GL METACOMPLIANCE LTD,13/12/2023,Subscriptions,7500.00
Joint Air Support,WEST YORKSHIRE COMBINED AUTHORITY,18/10/2023,Collaboration service,229370.25
Learning & Development -,GL AI TRAINING SERVICES LTD,25/10/2023,External Training Courses,6030.00
Learning & Development -,GL AI TRAINING SERVICES LTD,08/11/2023,External Training Courses,6030.00
Learning & Development -,GL AI TRAINING SERVICES LTD,06/12/2023,External Training Courses,1953.62
Learning & Development -,GL AI TRAINING SERVICES LTD,13/12/2023,External Training Courses,6180.90
Learning & Development -,GL BEST EVIDENCE TECHNOLOGY LTD,08/11/2023,External Training Courses,6100.00
Learning & Development -,GL CAPITA BUSINESS SERVICES LTD (FIRE SERVICE),20/12/2023,External Training Courses,2500.00
Learning & Development -,GL CAPITA BUSINESS SERVICES LTD (FIRE SERVICE),20/12/2023,External Training Courses,2500.00
Learning & Development -,GL CILEX,25/10/2023,External Training Courses,1800.00
Learning & Development -,GL CJS (UK MANAGEMENT) LTD,18/10/2023,External Training Courses,2750.00
Learning & Development -,GL COLLEGE OF POLICING,04/10/2023,External Training Courses,2215.00
Learning & Development -,GL COLLEGE OF POLICING,04/10/2023,External Training Courses,2602.80
Learning & Development -,GL COLLEGE OF POLICING,29/11/2023,External Training Courses,3120.50
Learning & Development -,GL COLLEGE OF POLICING,29/11/2023,External Training Courses,3120.50
Learning & Development -,GL COLLEGE OF POLICING,29/11/2023,External Training Courses,664.50
Learning & Development -,GL COLLEGE OF POLICING,06/12/2023,External Training Courses,664.50
Learning & Development -,GL COLLEGE OF POLICING,06/12/2023,External Training Courses,2357.00
Learning & Development -,GL COLLEGE OF POLICING,20/12/2023,External Training Courses,7482.00
Learning & Development -,GL COLLEGE OF POLICING,20/12/2023,External Training Courses,7482.00
Learning & Development -,GL COLLEGE OF POLICING,20/12/2023,External Training Courses,2215.00
Learning & Development -,GL COLLEGE OF POLICING,20/12/2023,External Training Courses,829.00
Learning & Development -,GL COLLEGE OF POLICING,20/12/2023,External Training Courses,620.00
Learning & Development -,GL COLLEGE OF POLICING,20/12/2023,External Training Courses,3368.00
Learning & Development -,GL COLLEGE OF POLICING,20/12/2023,External Training Courses,1073.50
Learning & Development -,GL CRITICAL SIMULATIONS LTD,22/11/2023,External Training Courses,4000.00
Learning & Development -,GL EH THERAPY SERVICES,06/12/2023,External Training Courses,2543.75
Learning & Development -,GL FORENSIC ANALYTICS LTD,22/11/2023,External Training Courses,3360.00
Learning & Development -,GL GREATER MANCHESTER COMBINED AUTHORITY (APRU),04/10/2023,External Training Courses,2650.00
Learning & Development -,GL GREATER MANCHESTER COMBINED AUTHORITY (APRU),01/11/2023,External Training Courses,1150.00
Learning & Development -,GL GREATER MANCHESTER COMBINED AUTHORITY (APRU),29/11/2023,External Training Courses,1150.00
Learning & Development -,GL GREATER MANCHESTER COMBINED AUTHORITY (APRU),13/12/2023,External Training Courses,2900.00
Learning & Development -,GL GREATER MANCHESTER COMBINED AUTHORITY (APRU),13/12/2023,External Training Courses,1375.00
Learning & Development -,GL INCLUSIVE LEARNING LTD,18/10/2023,External Training Courses,5500.00
Learning & Development -,GL LEVA INTERNATIONAL INC,18/12/2023,External Training Courses,3708.00
Learning & Development -,GL LEVA INTERNATIONAL INC,18/12/2023,External Training Courses,3708.00
Learning & Development -,GL LIVERPOOL JOHN MOORES UNIVERSITY,08/11/2023,External Training Courses,2000.00
Learning & Development -,GL MACDONALD HOTELS LTD,11/10/2023,External Training Courses,501.67
Learning & Development -,GL MINDFLICK LTD,25/10/2023,External Training Courses,1299.00
