Cost Centre,Supplier,Date,Account,Amount
Command,AGIITO LTD,31/01/2024,Train Fares,110.90
Command,AGIITO LTD,21/02/2024,Hotel Accommodation,607.50
Command,AGIITO LTD,21/02/2024,Hotel Accommodation,74.81
Command,AGIITO LTD,06/03/2024,Public Transport & Parking,697.20
Command,AGIITO LTD,26/03/2024,Hotel Accommodation,268.74
Command,AGIITO LTD,26/03/2024,Hotel Accommodation,116.50
Command,CARE OF POLICE SURVIVORS,06/03/2024,Donations / Contributions,2500.00
Command,FURRY DICE LTD,03/01/2024,Gifts & Mementoes,2775.14
Command,LIRASCAN LTD,07/02/2024,Stationery & Office Consumables,391.25
Command,OCS FOOD CO LTD,29/01/2024,Contract Catering,604.81
Command,OCS FOOD CO LTD,29/01/2024,Contract Catering,35.00
Command,POLICE AND CRIME COMMISSIONER FOR CUMBRIA,28/02/2024,Donations / Contributions,729.34
Command,SPECIALIST COMPUTER CENTRES PLC,07/02/2024,Hardware - purchase,23.74
Command,SPECIALIST COMPUTER CENTRES PLC,07/02/2024,Hardware - purchase,56.00
Command,SPECIALIST COMPUTER CENTRES PLC,07/02/2024,Hardware - purchase,1672.60
Command,WILLINGTON HALL HOTEL COMPANY LTD,06/03/2024,Hotel Accommodation,711.67
Commissioning Appropriate Adult,CHILD ACTION NORTHWEST,03/01/2024,Specific Grants awarded,4619.86
Commissioning Appropriate Adult,CHILD ACTION NORTHWEST,29/01/2024,Specific Grants awarded,5531.39
Commissioning Appropriate Adult,CHILD ACTION NORTHWEST,29/01/2024,Specific Grants awarded,3092.97
Commissioning Appropriate Adult,CHILD ACTION NORTHWEST,29/01/2024,Specific Grants awarded,3562.15
Commissioning Appropriate Adult,CHILD ACTION NORTHWEST,28/02/2024,Specific Grants awarded,3601.57
Commissioning Community Safety Fund,2WISH,20/03/2024,Specific Grants awarded,42105.00
Commissioning Community Safety Fund,ADVOCACY AFTER FATAL DOMESTIC ABUSE LTD,13/03/2024,Specific Grants awarded,30115.00
Commissioning Community Safety Fund,CENTRE 4 RENEWAL,21/02/2024,Specific Grants awarded,2293.00
Commissioning Community Safety Fund,CHESHIRE EAST COUNCIL (CHESTER),07/02/2024,Specific Grants awarded,7681.56
Commissioning Community Safety Fund,CHESHIRE WEST AND CHESTER COUNCIL (MAIN),14/02/2024,Grants to Public Bodies,5275.00
Commissioning Community Safety Fund,CHESHIRE WEST AND CHESTER COUNCIL (MAIN),14/02/2024,Grants to Public Bodies,7130.20
Commissioning Community Safety Fund,CHESHIRE WEST AND CHESTER COUNCIL (MAIN),14/02/2024,Grants to Public Bodies,11250.00
Commissioning Community Safety Fund,CHESHIRE WEST AND CHESTER COUNCIL (MAIN),28/02/2024,Grants to Public Bodies,20000.00
Commissioning Community Safety Fund,CHESHIRE WEST AND CHESTER COUNCIL (MAIN),06/03/2024,Grants to Public Bodies,49049.35
Commissioning Community Safety Fund,CHESHIRE WITHOUT ABUSE,29/01/2024,Specific Grants awarded,97919.92
Commissioning Community Safety Fund,CHESHIRE WITHOUT ABUSE,29/01/2024,Specific Grants awarded,130249.96
Commissioning Community Safety Fund,CHESHIRE WITHOUT ABUSE,26/03/2024,Specific Grants awarded,56884.00
Commissioning Community Safety Fund,CHESHIRE WITHOUT ABUSE,26/03/2024,Specific Grants awarded,19978.75
Commissioning Community Safety Fund,DETECTNOLOGY (UK) LTD,28/02/2024,Specific Grants awarded,4885.00
Commissioning Community Safety Fund,FONEMEDIA LTD,13/03/2024,Publicity,1500.00
Commissioning Community Safety Fund,HALTON BOROUGH COUNCIL,03/01/2024,Grants to Public Bodies,10972.00
Commissioning Community Safety Fund,HALTON BOROUGH COUNCIL,26/03/2024,Grants to Public Bodies,13500.00
Commissioning Community Safety Fund,JENOPTIK UK LTD,03/01/2024,Specialist Equipment,51200.24
Commissioning Community Safety Fund,LEADERS UNLOCKED LTD,26/03/2024,Specific Grants awarded,8750.00
Commissioning Community Safety Fund,LIMECULTURE CIC,03/01/2024,Specific Grants awarded,6000.00
Commissioning Community Safety Fund,LIMECULTURE CIC,20/03/2024,Specific Grants awarded,34140.00
Commissioning Community Safety Fund,PMA OUTDOOR MEDIA LTD,14/02/2024,Specific Grants awarded,2600.00
Commissioning Community Safety Fund,PRODCOMPANY SERVICES LTD,19/01/2024,Specific Grants awarded,4862.50
Commissioning Community Safety Fund,REACH PLC,28/02/2024,Publicity,2243.00
Commissioning Community Safety Fund,REMEDI,21/02/2024,Specific Grants awarded,52992.00
Commissioning Community Safety Fund,ST JOHN AMBULANCE,13/03/2024,Specialist Equipment,505.00
Commissioning Community Safety Fund,ST JOHN AMBULANCE,13/03/2024,Specialist Equipment,1090.00
Commissioning Community Safety Fund,WARRINGTON BOROUGH COUNCIL (TOWN HALL),28/02/2024,Grants to Public Bodies,49529.00
Commissioning Community Safety Fund,WARRINGTON BOROUGH COUNCIL (TOWN HALL),13/03/2024,Grants to Public Bodies,93709.46
Commissioning Community Safety Fund,WARRINGTON BOROUGH COUNCIL (TOWN HALL),13/03/2024,Grants to Public Bodies,50000.00
Commissioning Community Safety Fund,WARRINGTON BOROUGH COUNCIL (TOWN HALL),13/03/2024,Grants to Public Bodies,6000.00
Commissioning Community Safety Fund,WARRINGTON BOROUGH COUNCIL (TOWN HALL),13/03/2024,Grants to Public Bodies,3000.00
Commissioning Community Safety Fund,WARRINGTON BOROUGH COUNCIL (TOWN HALL),26/03/2024,Grants to Public Bodies,50000.00
Commissioning Community Safety Fund,WARRINGTON BOROUGH COUNCIL (TOWN HALL),26/03/2024,Grants to Public Bodies,11829.00
Commissioning Community Safety Fund,WARRINGTON BOROUGH COUNCIL (TOWN HALL),26/03/2024,Grants to Public Bodies,11828.00
Commissioning Safer Communities Fund,1ST DAVENHAM SCOUTS,19/01/2024,Specific Grants awarded,900.00
Commissioning Safer Communities Fund 306,QUADRON RUNCORN AIR CADETS,07/02/2024,Specific Grants awarded,1000.00
Commissioning Safer Communities Fund,BLACON BOXING CLUB,13/03/2024,Specific Grants awarded,5000.00
Commissioning Safer Communities Fund,CHESHIRE ROAR - WOMEN'S BASKETBALL CLUB CIC,29/01/2024,Specific Grants awarded,4000.00
Commissioning Safer Communities Fund,CHESHIRE SEARCH AND RESCUE,29/01/2024,Specific Grants awarded,1000.00
Commissioning Safer Communities Fund,INSPIRING FUTURES CIC,31/01/2024,Specific Grants awarded,4000.00
Commissioning Safer Communities Fund,MOTHERWELL CHESHIRE,31/01/2024,Specific Grants awarded,3170.00
Commissioning Safer Communities Fund,OPAL SERVICES (RURAL WEST CHESHIRE),29/01/2024,Specific Grants awarded,3000.00
Commissioning Safer Communities Fund,STREET PASTORS (WARRINGTON),13/03/2024,Specific Grants awarded,5000.00
Commissioning Safer Communities Fund,THE AUTISM WELLBEING PROJECT CIC,31/01/2024,Specific Grants awarded,5000.00
Commissioning Safer Communities Fund,THE GUY HARVEY YOUTH CLUB,31/01/2024,Specific Grants awarded,2213.00
Commissioning Safer Communities Fund,THE NORTH WEST CYBER RESILIENCE CENTRE,21/02/2024,Specific Grants awarded,75000.00
Commissioning Safer Communities Fund,UKRAINIAN FAMILY HUB WARRINGTON,26/03/2024,Specific Grants awarded,2213.00
Commissioning Victims &,RJ BRAKE - THE ROAD SAFETY CHARITY,12/01/2024,Specific Grants awarded,10000.00
Commissioning Victims &,RJ CHESHIRE EAST COUNCIL (CHESTER),28/02/2024,Grants to Public Bodies,2000.00
Commissioning Victims &,RJ CHESHIRE WEST AND CHESTER COUNCIL (MAIN),14/02/2024,Grants to Public Bodies,43344.59
Commissioning Victims &,RJ HALTON BOROUGH COUNCIL,07/02/2024,Grants to Public Bodies,57600.00
Commissioning Victims &,RJ RAPE AND SEXUAL ABUSE SUPPORT CENTRE,31/01/2024,Specific Grants awarded,105000.00
Commissioning Victims &,RJ RAPE AND SEXUAL ABUSE SUPPORT CENTRE,21/02/2024,Specific Grants awarded,26250.00
Commissioning Victims &,RJ REMEDI,03/01/2024,Specific Grants awarded,32000.00
Commissioning Victims &,RJ REMEDI,14/02/2024,Specific Grants awarded,8000.00
Commissioning Victims &,RJ WARRINGTON BOROUGH COUNCIL (TOWN HALL),31/01/2024,Grants to Public Bodies,4226.57
Congleton,LPU Neighbourhood BIKERIGHT! LTD,28/02/2024,Bicycle Repairs & Maintenance,432.22
CONGLETON,PS BUILDING IMPROVEMENTS KDE LTD,29/01/2024,Building Works - Other,16186.61
Corporate Communications,AGIITO LTD,03/01/2024,Public Transport & Parking,342.60
Corporate Communications,AGIITO LTD,06/03/2024,Public Transport & Parking,290.20
Corporate Communications,BLUE SKY EVENT SERVICES LTD,12/01/2024,Recruitment Advertising,700.00
Corporate Communications,FACEBK 545AEUFP92,02/01/2024,Publicity,700.00
Corporate Communications,FACEBK U4WFCXKP92,02/01/2024,Publicity,661.69
Corporate Communications,FACEBK VEPKMUFP92,01/02/2024,Publicity,700.00
Corporate Communications,MEDIA AND DIGITAL LTD,03/01/2024,Recruitment Advertising,550.00
Corporate Costs,BLUELIGHT COMMERCIAL LTD,13/03/2024,Donations / Contributions,10000.00
Corporate Costs,GREATER MANCHESTER COMBINED AUTHORITY (APRU),21/02/2024,Donations / Contributions,1140000.00
Corporate Costs,HOME OFFICE,19/01/2024,Seized Money Interest,11.68
Corporate Costs,HOME OFFICE,19/01/2024,Seized Money Interest,130.70
Corporate Costs,HOME OFFICE,19/01/2024,Seized Money Interest,7.48
Corporate Costs,HOME OFFICE,19/01/2024,Seized Money Interest,75.69
Corporate Costs,HOME OFFICE,19/01/2024,Seized Money Interest,1.20
Corporate Costs,HOME OFFICE,19/01/2024,Seized Money Interest,4.43
Corporate Costs,HOME OFFICE,19/01/2024,Seized Money Interest,24.75
Corporate Costs,HOME OFFICE,19/01/2024,Seized Money Interest,4.42
Corporate Costs,HOME OFFICE,19/01/2024,Seized Money Interest,1.31
Corporate Costs,HOME OFFICE,31/01/2024,Seized Money Interest,35.38
Corporate Costs,HOME OFFICE,07/02/2024,Seized Money Interest,2.63
Corporate Costs,HOME OFFICE,21/02/2024,Seized Money Interest,1.41
Corporate Costs,HOME OFFICE,06/03/2024,Seized Money Interest,15.73
Corporate Costs,HOME OFFICE,26/03/2024,Seized Money Interest,9.48
Corporate Costs,HOME OFFICE,26/03/2024,Seized Money Interest,8.98
Corporate Costs,HOME OFFICE,26/03/2024,Seized Money Interest,4.01
Corporate Costs,HOME OFFICE,26/03/2024,Seized Money Interest,17.24
Corporate Costs,HOME OFFICE,26/03/2024,Seized Money Interest,11.33
Corporate Costs,POLICE AND CRIME COMMISSIONER FOR BEDFORDSHIRE,21/02/2024,Donations / Contributions,250000.00
Corporate Costs,POLICE AND CRIME COMMISSIONER FOR DORSET,21/02/2024,Donations / Contributions,250000.00
Corporate Costs,POLICE AND CRIME COMMISSIONER FOR LANCASHIRE,21/02/2024,Donations / Contributions,250000.00
Corporate Costs,POLICE AND CRIME COMMISSIONER FOR MERSEYSIDE,21/02/2024,Donations / Contributions,820000.00
Corporate Costs,POLICE AND CRIME COMMISSIONER FOR NORTHUMBRIA,21/02/2024,Donations / Contributions,430000.00
Corporate Costs,POLICE AND CRIME COMMISSIONER FOR SOUTH YORKSHIRE,06/03/2024,Donations / Contributions,250000.00
Corporate Costs,POLICE AND CRIME COMMISSIONER FOR SUSSEX,21/02/2024,Air travel,250000.00
Corporate Costs,POLICE AND CRIME COMMISSIONER FOR WEST MIDLANDS,14/03/2024,Donations / Contributions,630000.00
Corporate Costs,WWW.BROADBANDBUYER.CO.,01/02/2024,Specialist Equipment,2108.51
Counter Terrorism Branch,POLICE AND CRIME COMMISSIONER FOR MERSEYSIDE,07/02/2024,Other Operational Expenses,14.45
Counter Terrorism Branch,POLICE AND CRIME COMMISSIONER FOR MERSEYSIDE,07/02/2024,Secondment pay,22561.79
Counter Terrorism Branch,POLICE AND CRIME COMMISSIONER FOR MERSEYSIDE,07/02/2024,Casual Users Mileage,113.40
Counter Terrorism Branch,POLICE AND CRIME COMMISSIONER FOR MERSEYSIDE,07/02/2024,Secondment pay,17674.82
Counter Terrorism Branch,POSTURITE (UK) LTD,06/03/2024,Carriage,59.95
Counter Terrorism Branch,RESTORE TECHNOLOGY LTD,21/02/2024,Other Operational Expenses,1437.50
Crewe Command,CP BUILDING AND JOINERY LTD,07/02/2024,Ex-Gratia Payments,745.00
Crewe,LPU Neighbourhood BIKERIGHT! LTD,28/02/2024,Bicycle Repairs & Maintenance,432.22
Crewe Police Station (Estates Strategy),CORSTORPHINE AND WRIGHT LTD,19/01/2024,Fees - Other,5000.00
Crewe Police Station (Estates Strategy),CORSTORPHINE AND WRIGHT LTD,26/03/2024,Fees - Other,26524.50
Crewe Police Station (Estates Strategy),TLT LLP,29/01/2024,Land Purchase fees and expenses,2980.02
Crewe Police Station (Estates Strategy),TLT LLP,31/01/2024,Land Purchase fees and expenses,4200.00
Crime,PEEL RECRUITMENT AND TRAINING SOLUTIONS LTD,29/01/2024,IR35 Agency Staff,8591.06
Criminal Justice,AMZNMKTPLACE,02/01/2024,Specialist Equipment,932.97
Criminal Justice,COLLEGE OF POLICING,26/03/2024,Software - purchase,1316.50
Criminal Justice,SPECIALIST COMPUTER CENTRES PLC,03/01/2024,Hardware - purchase,385.41
Criminal Justice,SPECIALIST COMPUTER CENTRES PLC,03/01/2024,Hardware - purchase,7.05
Criminal Justice,SPECIALIST COMPUTER CENTRES PLC,03/01/2024,Carriage,13.72
Criminal Justice,SPECIALIST COMPUTER CENTRES PLC,03/01/2024,Hardware - purchase,501.78
Criminal Justice,SPECIALIST COMPUTER CENTRES PLC,19/01/2024,Hardware - purchase,564.75
Criminal Justice,SPECIALIST COMPUTER CENTRES PLC,19/01/2024,Hardware - purchase,7.50
Criminal Justice,SPECIALIST COMPUTER CENTRES PLC,31/01/2024,Hardware - purchase,28.00
Criminal Justice,SPECIALIST COMPUTER CENTRES PLC,31/01/2024,Hardware - purchase,836.30
Criminal Justice,SPECIALIST COMPUTER CENTRES PLC,31/01/2024,Hardware - purchase,8.25
Criminal Justice,SPECIALIST COMPUTER CENTRES PLC,31/01/2024,Hardware - purchase,13.54
Criminal Justice,SPECIALIST COMPUTER CENTRES PLC,31/01/2024,Hardware - purchase,236.44
Criminal Justice,SPECIALIST COMPUTER CENTRES PLC,31/01/2024,Hardware - purchase,16.16
Criminal Justice,SPECIALIST COMPUTER CENTRES PLC,31/01/2024,Hardware - purchase,8.25
Criminal Justice,SPECIALIST COMPUTER CENTRES PLC,31/01/2024,Hardware - purchase,405.87
Criminal Justice,SPECIALIST COMPUTER CENTRES PLC,21/02/2024,Hardware - purchase,1129.50
Criminal Justice,SPECIALIST COMPUTER CENTRES PLC,21/02/2024,Hardware - purchase,7.50
Criminal Justice,STREAMLINED FORENSIC REPORTING LTD,12/01/2024,Other Medical Costs,582.50
