Updated,TT,Transaction Number,Amount,Ap/Ar ID,Ap/Ar ID(T),Period,Expense Area(T),Cipfa(T),Individual Supplier(T)
06/12/2024,II,4198881,2830.49,HC125026,Hereford Medical Group,202509,Economy and Growth,Supplies & Services,No
06/12/2024,II,4198884,1052.64,HC100385,Alliance In Partnership,202509,Schools,Supplies & Services,No
05/12/2024,II,4198891,7370,HC130669,PHS Home Solutions Ltd,202509,Corporate Property Programme Board,Capital Expenditure,No
05/12/2024,II,4198892,1500,HC124186,H & H Coaches Ltd,202509,Schools,Transport-Related Expenditure,No
05/12/2024,II,4198893,18970.14,HC117989,Orbis Education & Care,202509,Dedicated Schools Grant,Supplies & Services,No
05/12/2024,II,4198902,2280,HC104015,HiTown Transport Ltd,202509,Education and Commissioning,Transport-Related Expenditure,No
05/12/2024,II,4198906,4550,HC101060,Blue Line Taxis,202509,Education and Commissioning,Transport-Related Expenditure,No
05/12/2024,II,4198908,3021,HC101060,Blue Line Taxis,202509,Education and Commissioning,Transport-Related Expenditure,No
05/12/2024,II,4198909,521,HC128663,Mark Evans Architect Ltd,202509,Corporate Property Programme Board,Capital Expenditure,No
05/12/2024,II,4198911,546,HC101060,Blue Line Taxis,202509,Education and Commissioning,Transport-Related Expenditure,No
05/12/2024,II,4198913,506,HC110573,The Courtyard Trust,202509,Schools,Supplies & Services,No
05/12/2024,II,4198915,4661,HC101060,Blue Line Taxis,202509,Education and Commissioning,Transport-Related Expenditure,No
05/12/2024,II,4198917,931,HC101060,Blue Line Taxis,202509,Education and Commissioning,Transport-Related Expenditure,No
05/12/2024,II,4198919,1615,HC101060,Blue Line Taxis,202509,Education and Commissioning,Transport-Related Expenditure,No
05/12/2024,II,4198920,1463,HC101060,Blue Line Taxis,202509,Education and Commissioning,Transport-Related Expenditure,No
05/12/2024,II,4198921,500,HC202695,Stride Active (Herefordshire) CIC,202509,Schools,Employees,No
05/12/2024,II,4198923,463.6,HC131111,Complete Detection Systems Ltd,202509,Schools,Premises-Related Expenditure,No
05/12/2024,II,4198926,1000,HC131314,Redacted,202509,Safeguarding and Family Support,Supplies & Services,Yes
05/12/2024,II,4198928,2100,HC132809,First Thought Care Ltd,202509,Dedicated Schools Grant,Supplies & Services,No
05/12/2024,II,4198929,547.6,HC132809,First Thought Care Ltd,202509,Dedicated Schools Grant,Supplies & Services,No
05/12/2024,II,4198930,2100,HC132809,First Thought Care Ltd,202509,Dedicated Schools Grant,Supplies & Services,No
05/12/2024,II,4198931,2100,HC132809,First Thought Care Ltd,202509,Dedicated Schools Grant,Supplies & Services,No
05/12/2024,II,4198932,1050,HC132809,First Thought Care Ltd,202509,Dedicated Schools Grant,Supplies & Services,No
05/12/2024,II,4198944,589,HC131840,John Finch Computers Ltd,202509,Schools,Supplies & Services,No
05/12/2024,II,4198949,961.07,HC101856,Cleanmy Ltd,202509,Schools,Premises-Related Expenditure,No
05/12/2024,II,4198950,15890,HC129163,Project Centre Ltd,202509,Major Infrastructure Programme Board,Capital Expenditure,No
05/12/2024,II,4198953,1137.5,HC124151,Bedstone Educational Ltd,202509,Schools,Supplies & Services,No
05/12/2024,II,4198954,1052,HC117586,Vince Mantle Flooring Ltd,202509,Community Wellbeing Transformation Board,Capital Expenditure,No
05/12/2024,II,4198955,2057.5,HC124151,Bedstone Educational Ltd,202509,Schools,Supplies & Services,No
05/12/2024,II,4198970,3882.1,HC110429,Encore Enterprises,202509,Schools,Supplies & Services,No
05/12/2024,II,4198972,655.6,HC130050,Teme Valley Electrcial Services Ltd,202509,Schools,Premises-Related Expenditure,No
05/12/2024,II,4198980,8594.5,HC103879,Hereford Mobility Centre,202509,Community Wellbeing Transformation Board,Capital Expenditure,No
06/12/2024,II,4198983,610,HC120783,Hub 4 Leaders Ltd,202509,Schools,Supplies & Services,No
06/12/2024,II,4198988,1245,HC132369,SOLID Applications Limited,202509,Adult Social Care and Housing,Supplies & Services,No
06/12/2024,II,4198989,2912.7,HC101060,Blue Line Taxis,202509,Education and Commissioning,Transport-Related Expenditure,No
06/12/2024,II,4198993,5058.18,HC107876,Jactall Ltd T/A Nick Maddy Coaches,202509,Education and Commissioning,Transport-Related Expenditure,No
12/12/2024,II,4198998,1254.4,HC128998,The Woonton Goodlife,202509,Schools,Supplies & Services,No
09/12/2024,II,4198999,492.74,HC125959,Ignis Group Limited,202509,Schools,Premises-Related Expenditure,No
09/12/2024,II,4199000,5089.91,HC107876,Jactall Ltd T/A Nick Maddy Coaches,202509,Education and Commissioning,Transport-Related Expenditure,No
09/12/2024,II,4199001,3926.35,HC107876,Jactall Ltd T/A Nick Maddy Coaches,202509,Education and Commissioning,Transport-Related Expenditure,No
09/12/2024,II,4199004,4312.24,HC107876,Jactall Ltd T/A Nick Maddy Coaches,202509,Education and Commissioning,Transport-Related Expenditure,No
09/12/2024,II,4199006,580.39,HC104882,K T Gooch,202509,Schools,Supplies & Services,No
09/12/2024,II,4199011,3497.33,HC107876,Jactall Ltd T/A Nick Maddy Coaches,202509,Education and Commissioning,Transport-Related Expenditure,No
10/12/2024,II,4199014,484,HC103129,Davies Management Associates,202509,Strategic Assets,Third Party Payments,No
06/12/2024,II,4199018,2261,HC101060,Blue Line Taxis,202509,Education and Commissioning,Transport-Related Expenditure,No
06/12/2024,II,4199021,1002.04,HC101060,Blue Line Taxis,202509,Adult Social Care and Housing,Transport-Related Expenditure,No
06/12/2024,II,4199026,500,HC133388,Rowntree Partnership,202509,Children & Young People Capital,Capital Expenditure,No
06/12/2024,II,4199028,3800,HC101060,Blue Line Taxis,202509,Education and Commissioning,Transport-Related Expenditure,No
06/12/2024,II,4199029,5320,HC101060,Blue Line Taxis,202509,Education and Commissioning,Transport-Related Expenditure,No
09/12/2024,II,4199030,6541.67,HC133676,The Creative Core Group Ltd,202509,Community Wellbeing Transformation Board,Capital Expenditure,No
06/12/2024,II,4199031,17897.91,HC111641,The Wye & Usk Foundation,202509,Major Infrastructure Programme Board,Capital Expenditure,No
06/12/2024,II,4199033,900,HC201038,ACS Technical Services Ltd,202509,Schools,Support Services,No
06/12/2024,II,4199043,10695,HC128890,Precision Resource Group Limited,202509,"Highways, Environment and Waste",Third Party Payments,No
12/12/2024,II,4199054,606.52,HC104987,Markhams Garage Ltd,202509,Schools,Transport-Related Expenditure,No
06/12/2024,II,4199059,480,HC101806,PEAC (UK) Ltd,202509,Schools,Supplies & Services,No
06/12/2024,II,4199060,935.95,HC131711,Apetito Limited,202509,Schools,Supplies & Services,No
06/12/2024,II,4199062,1227.42,HC131711,Apetito Limited,202509,Schools,Supplies & Services,No
06/12/2024,II,4199064,1050,HC202735,Juniper Education Services Ltd,202509,Schools,Supplies & Services,No
06/12/2024,II,4199066,207843.91,HC103869,Wye Valley NHS Trust,202509,Public Health,Third Party Payments,No
06/12/2024,II,4199072,3060,HC102595,DRM (Bromyard) Ltd,202509,"Highways, Environment and Waste",Transport-Related Expenditure,No
06/12/2024,II,4199073,9891,HC102595,DRM (Bromyard) Ltd,202509,"Highways, Environment and Waste",Transport-Related Expenditure,No
06/12/2024,II,4199075,3890,HC132978,Cranstoun Services Ltd,202509,All Ages Commissioning,Third Party Payments,No
06/12/2024,II,4199077,807.5,HC130286,Learning Labs Ltd,202509,Schools,Supplies & Services,No
06/12/2024,II,4199078,3449.64,HC102595,DRM (Bromyard) Ltd,202509,"Highways, Environment and Waste",Transport-Related Expenditure,No
06/12/2024,II,4199079,6900.6,HC102595,DRM (Bromyard) Ltd,202509,"Highways, Environment and Waste",Transport-Related Expenditure,No
06/12/2024,II,4199080,3244.2,HC102595,DRM (Bromyard) Ltd,202509,"Highways, Environment and Waste",Transport-Related Expenditure,No
06/12/2024,II,4199081,3325,HC102595,DRM (Bromyard) Ltd,202509,"Highways, Environment and Waste",Transport-Related Expenditure,No
06/12/2024,II,4199082,3450.2,HC102595,DRM (Bromyard) Ltd,202509,"Highways, Environment and Waste",Transport-Related Expenditure,No
06/12/2024,II,4199083,4770,HC102595,DRM (Bromyard) Ltd,202509,"Highways, Environment and Waste",Transport-Related Expenditure,No
06/12/2024,II,4199085,2928.66,HC101060,Blue Line Taxis,202509,Education and Commissioning,Transport-Related Expenditure,No
06/12/2024,II,4199090,6040,HC109622,Sargeants Brothers Ltd,202509,"Highways, Environment and Waste",Transport-Related Expenditure,No
06/12/2024,II,4199091,6040,HC109622,Sargeants Brothers Ltd,202509,"Highways, Environment and Waste",Transport-Related Expenditure,No
06/12/2024,II,4199094,1500,HC122661,Survey Supplies Ltd T/A KOREC,202509,"Highways, Environment and Waste",Supplies & Services,No
06/12/2024,II,4199095,988,HC103461,Gloucestershire County Council,202509,Major Infrastructure Programme Board,Capital Expenditure,No
06/12/2024,II,4199096,473.12,HC131740,Smart Education Recruitment Ltd,202509,Dedicated Schools Grant,Supplies & Services,No
06/12/2024,II,4199097,1200,HC131783,Six Property Consulting Ltd,202509,Children & Young People Capital,Capital Expenditure,No
06/12/2024,II,4199098,5318.55,HC119417,Hereford FC Ltd,202509,Economy and Growth,Supplies & Services,No
06/12/2024,II,4199099,2000,HC104015,HiTown Transport Ltd,202509,"Highways, Environment and Waste",Transport-Related Expenditure,No
06/12/2024,II,4199100,900,HC104015,HiTown Transport Ltd,202509,"Highways, Environment and Waste",Transport-Related Expenditure,No
06/12/2024,II,4199101,6040,HC109622,Sargeants Brothers Ltd,202509,"Highways, Environment and Waste",Transport-Related Expenditure,No
06/12/2024,II,4199106,750,HC117795,3PB Barristers,202509,Governance and Legal Services,Supplies & Services,No
06/12/2024,II,4199107,3000,HC104205,Young Enterprise,202509,Economy and Growth,Supplies & Services,No
09/12/2024,II,4199111,1901.46,HC100385,Alliance In Partnership,202509,Schools,Supplies & Services,No
06/12/2024,II,4199114,14986.3,HC130269,Aspen Concepts Ltd,202509,Communities CW,Supplies & Services,No
06/12/2024,II,4199122,2800,HC128890,Precision Resource Group Limited,202509,All Ages Commissioning,Supplies & Services,No
06/12/2024,II,4199139,3138.04,HC101060,Blue Line Taxis,202509,Education and Commissioning,Transport-Related Expenditure,No
06/12/2024,II,4199141,6344.09,HC126998,Coconnect Ltd,202509,Schools,Supplies & Services,No
06/12/2024,II,4199146,3952,HC101060,Blue Line Taxis,202509,Education and Commissioning,Transport-Related Expenditure,No
06/12/2024,II,4199147,648.37,HC108218,Oldfields Garage,202509,Schools,Transport-Related Expenditure,No
11/12/2024,II,4199150,293822.78,HC122344,M F Freeman,202509,Corporate Property Programme Board,Capital Expenditure,No
06/12/2024,II,4199152,2912.7,HC101060,Blue Line Taxis,202509,Education and Commissioning,Transport-Related Expenditure,No
06/12/2024,II,4199153,4370,HC101060,Blue Line Taxis,202509,Education and Commissioning,Transport-Related Expenditure,No
06/12/2024,II,4199154,7123.34,HC101060,Blue Line Taxis,202509,Education and Commissioning,Transport-Related Expenditure,No
06/12/2024,II,4199155,3765.42,HC101060,Blue Line Taxis,202509,Education and Commissioning,Transport-Related Expenditure,No
09/12/2024,II,4199160,4972.5,HC117490,Badenoch & Clark T/A Adecco,202509,Major Infrastructure Programme Board,Capital Expenditure,No
06/12/2024,II,4199161,2472,HC117490,Badenoch & Clark T/A Adecco,202509,Adult Social Care and Housing,Supplies & Services,No
06/12/2024,II,4199163,876.82,HC131869,Community Brands UK Ltd,202509,Schools,Support Services,No
06/12/2024,II,4199166,597.6,HC122739,Elite Catering,202509,Schools,Supplies & Services,No
06/12/2024,II,4199167,570,HC105552,Luctonians Sports Club Ltd,202509,Schools,Supplies & Services,No
12/12/2024,II,4199172,4000,HC129875,Park Avenue Recruitment Ltd,202509,Economy and Growth,Employees,No
20/12/2024,II,4199178,500,HC133388,Rowntree Partnership,202509,Children & Young People Capital,Capital Expenditure,No
06/12/2024,II,4199185,640,HC106469,Grindles Coaches Ltd,202509,Schools,Transport-Related Expenditure,No
09/12/2024,II,4199186,1520,HC107876,Jactall Ltd T/A Nick Maddy Coaches,202509,Education and Commissioning,Transport-Related Expenditure,No
06/12/2024,II,4199188,1501,HC101060,Blue Line Taxis,202509,Education and Commissioning,Transport-Related Expenditure,No
06/12/2024,II,4199189,511.38,HC104018,Highground Maintenance Limited,202509,Schools,Premises-Related Expenditure,No
06/12/2024,II,4199192,555,HC111506,Wigmore Group Parish Council,202509,"Highways, Environment and Waste",Third Party Payments,No
06/12/2024,II,4199195,765,HC116909,Butterflies Child Counselling & Play Therapy,202509,Schools,Supplies & Services,No
06/12/2024,II,4199201,952,HC106059,Middleton-On-The-Hill & Leysters P.C,202509,"Highways, Environment and Waste",Third Party Payments,No
06/12/2024,II,4199203,2271,HC105456,Llangarron Parish Council,202509,"Highways, Environment and Waste",Third Party Payments,No
10/12/2024,II,4199209,29134.7,HC132578,Evolve Home Energy Solutions,202509,Corporate Property Programme Board,Capital Expenditure,No
06/12/2024,II,4199210,3489.75,HC104015,HiTown Transport Ltd,202509,Education and Commissioning,Transport-Related Expenditure,No
06/12/2024,II,4199211,5671.69,HC104015,HiTown Transport Ltd,202509,Education and Commissioning,Transport-Related Expenditure,No
06/12/2024,II,4199216,2343.08,HC101060,Blue Line Taxis,202509,Education and Commissioning,Transport-Related Expenditure,No
06/12/2024,II,4199221,2845.06,HC101060,Blue Line Taxis,202509,Education and Commissioning,Transport-Related Expenditure,No
06/12/2024,II,4199224,5438.94,HC101060,Blue Line Taxis,202509,Education and Commissioning,Transport-Related Expenditure,No
06/12/2024,II,4199225,627.76,HC101060,Blue Line Taxis,202509,Education and Commissioning,Transport-Related Expenditure,No
06/12/2024,II,4199226,627.76,HC101060,Blue Line Taxis,202509,Education and Commissioning,Transport-Related Expenditure,No
06/12/2024,II,4199227,2531.18,HC101060,Blue Line Taxis,202509,Education and Commissioning,Transport-Related Expenditure,No
11/12/2024,II,4199230,2598,HC109458,S C Joseph Ltd,202509,Strategic Assets,Third Party Payments,No
11/12/2024,II,4199232,2991,HC109458,S C Joseph Ltd,202509,Strategic Assets,Third Party Payments,No
11/12/2024,II,4199233,438.2,HC109458,S C Joseph Ltd,202509,Strategic Assets,Third Party Payments,No
06/12/2024,II,4199236,3762,HC131556,Cathedral Cars Worcester Limited,202509,Education and Commissioning,Transport-Related Expenditure,No
06/12/2024,II,4199237,29688,HC111181,Vaisala Ltd,202509,"Highways, Environment and Waste",Supplies & Services,No
06/12/2024,II,4199238,1625,HC131314,Redacted,202509,Safeguarding and Family Support,Supplies & Services,Yes
06/12/2024,II,4199239,6628.8,HC104592,JBA Consulting,202509,Economy and Growth,Supplies & Services,No
06/12/2024,II,4199250,720,HC102479,Herefordshire Cricket Ltd,202509,Schools,Supplies & Services,No
06/12/2024,II,4199252,575,HC100495,Redacted,202509,Safeguarding and Family Support,Third Party Payments,No
06/12/2024,II,4199257,840,HC101037,Bizzie Lizzies,202509,Safeguarding and Family Support,Supplies & Services,No
09/12/2024,II,4199276,2146,HC127525,Herefordshire Cleaning,202509,Schools,Premises-Related Expenditure,No
06/12/2024,II,4199278,575.58,HC101440,Callow Fuels (Hingley & Callow Oils Ltd,202509,Schools,Premises-Related Expenditure,No
09/12/2024,II,4199283,1063.26,HC111396,Wenlock Spring Water Ltd,202509,Schools,Supplies & Services,No
06/12/2024,II,4199290,4271.96,HC101060,Blue Line Taxis,202509,Education and Commissioning,Transport-Related Expenditure,No
09/12/2024,II,4199292,5605,HC132151,Starfish Search Limited,202509,Public Health,Supplies & Services,No
06/12/2024,II,4199295,1056,HC105279,Ledbury Town Council,202509,"Highways, Environment and Waste",Third Party Payments,No
06/12/2024,II,4199297,4600,HC126281,Severn Wye Energy Agency,202509,Strategic Finance,Transfer Payments,No
06/12/2024,II,4199300,2718.52,HC101060,Blue Line Taxis,202509,Adult Social Care and Housing,Transport-Related Expenditure,No
06/12/2024,II,4199302,8299.39,HC107876,Jactall Ltd T/A Nick Maddy Coaches,202509,"Highways, Environment and Waste",Transport-Related Expenditure,No
09/12/2024,II,4199304,1140,HC129124,Redacted,202509,Safeguarding and Family Support,Third Party Payments,No
09/12/2024,II,4199306,1500,HC121128,School Improvement Liverpool,202509,Dedicated Schools Grant,Supplies & Services,No
06/12/2024,II,4199308,3309.8,HC107876,Jactall Ltd T/A Nick Maddy Coaches,202509,"Highways, Environment and Waste",Transport-Related Expenditure,No
06/12/2024,II,4199309,3781,HC107876,Jactall Ltd T/A Nick Maddy Coaches,202509,"Highways, Environment and Waste",Transport-Related Expenditure,No
06/12/2024,II,4199310,2876.22,HC107876,Jactall Ltd T/A Nick Maddy Coaches,202509,"Highways, Environment and Waste",Transport-Related Expenditure,No
06/12/2024,II,4199311,4376.27,HC107876,Jactall Ltd T/A Nick Maddy Coaches,202509,"Highways, Environment and Waste",Transport-Related Expenditure,No
06/12/2024,II,4199312,9765,HC128890,Precision Resource Group Limited,202509,"Highways, Environment and Waste",Third Party Payments,No
06/12/2024,II,4199314,5263,HC107876,Jactall Ltd T/A Nick Maddy Coaches,202509,"Highways, Environment and Waste",Transport-Related Expenditure,No
