Updated,TT,Transaction Number,Amount,Ap/Ar ID,Ap/Ar ID(T),Period,Expense Area(T),Cipfa(T),Individual Supplier(T)
13/02/2023,II,4111157,"3,500.00",HC110129,Stanton King Associates Ltd,202311,Integrated Commissioning,Capital Expenditure,No
13/02/2023,II,4111158,"3,421.00",HC105164,Lady Hawkins School Caterers,202311,Schools,Supplies & Services,No
14/02/2023,II,4111161,720,HC109215,Ricoh UK Ltd,202311,Property Services,Supplies & Services,No
14/02/2023,II,4111162,"13,110.00",HC121975,Penna Plc,202311,People & Performance,Third Party Payments,No
14/02/2023,II,4111163,"2,114.00",HC129124,Redacted,202311,Safeguarding and Family Support,Third Party Payments,No
15/02/2023,II,4111165,"1,260.00",HC101178,Bridges Electrical (Hereford) Ltd,202311,Property Services,Third Party Payments,No
14/02/2023,II,4111166,"1,975.00",HC127104,Seesaw Learning Inc,202311,Schools,Supplies & Services,No
21/02/2023,II,4111170,"4,339.00",HC105061,Kings Caple Parish Council,202311,Highways & Transport,Third Party Payments,No
14/02/2023,II,4111171,"1,870.00",HC107327,Snap Surveys,202311,People & Performance,Supplies & Services,No
15/02/2023,II,4111173,"17,742.50",HC106975,Hoople Ltd,202311,Property Services,Third Party Payments,No
14/02/2023,II,4111174,"4,620.00",HC106975,Hoople Ltd,202311,Safeguarding and Family Support,Supplies & Services,No
15/02/2023,II,4111177,"49,900.00",HC130613,Site Vision Surveys Ltd,202311,Economic Development Delivery Board,Capital Expenditure,No
14/02/2023,II,4111178,770,HC116192,Redacted,202311,Safeguarding and Family Support,Supplies & Services,No
15/02/2023,II,4111180,813.66,HC128950,Jackson Lifts,202311,Property Services,Third Party Payments,No
14/02/2023,II,4111182,"3,750.00",HC108895,Avison Young (UK) Ltd,202311,Economic Growth,Supplies & Services,No
14/02/2023,II,4111198,575,HC100495,C M D Travel Hereford,202311,Schools,Transport-Related Expenditure,No
14/02/2023,II,4111203,"2,666.67",HC109094,RE Today,202311,Education and Commissioning,Third Party Payments,No
14/02/2023,II,4111235,"14,491.27",HC130716,26/ 26A Broad Street c/o Helen Watkins,202311,Economic Development Delivery Board,Capital Expenditure,No
14/02/2023,II,4111236,"3,263.13",HC130716,26/ 26A Broad Street c/o Helen Watkins,202311,Economic Development Delivery Board,Capital Expenditure,No
14/02/2023,II,4111238,"235,824.48",HC106975,Hoople Ltd,202311,Commissioned Services,Third Party Payments,No
16/02/2023,II,4111243,"1,009.61",HC117361,Nominet UK,202311,Corporate Support Services,Supplies & Services,No
16/02/2023,II,4111244,"1,009.61",HC117361,Nominet UK,202311,Corporate Support Services,Supplies & Services,No
15/02/2023,II,4111245,756.58,HC128490,INCIC Independence Community Interest Company,202311,Community Wellbeing Delivery Board,Capital Expenditure,No
17/02/2023,II,4111247,"3,750.00",HC125758,Specialist Communication Techniques,202311,Safeguarding and Family Support,Employees,No
15/02/2023,II,4111248,"1,719.45",HC131154,House of Advocacy Ltd,202311,Care Operations,Supplies & Services,No
16/02/2023,II,4111256,"2,085.60",HC100385,Alliance In Partnership,202311,Schools,Supplies & Services,No
16/02/2023,II,4111257,"2,738.40",HC100385,Alliance In Partnership,202311,Schools,Supplies & Services,No
15/02/2023,II,4111271,502.6,HC111420,Citizen Housing Group Ltd,202311,All Ages Commissioning,Supplies & Services,No
15/02/2023,II,4111272,621.32,HC111420,Citizen Housing Group Ltd,202311,All Ages Commissioning,Supplies & Services,No
15/02/2023,II,4111274,"2,500.00",HC126643,Redacted,202311,"Finance, Legal & Governance",Employees,Yes
15/02/2023,II,4111276,503.27,HC108022,Newsquest Media Group Ltd,202311,Highways & Transport,Supplies & Services,No
15/02/2023,II,4111279,"37,500.00",HC130533,Aesop Arts & Society Limited,202311,Community Wellbeing Delivery Board,Capital Expenditure,No
15/02/2023,II,4111280,"93,208.34",HC125653,Solutions 4 Health Ltd,202311,Public Health,Supplies & Services,No
15/02/2023,II,4111281,480,HC129475,Marches Ground Maintenance,202311,Schools,Premises-Related Expenditure,No
16/02/2023,II,4111284,"1,941.60",HC100385,Alliance In Partnership,202311,Schools,Supplies & Services,No
15/02/2023,II,4111287,595,HC105563,Lugg Valley Travel Ltd,202311,Schools,Transport-Related Expenditure,No
15/02/2023,II,4111292,450,HC202767,Stride Active,202311,Schools,Employees,No
15/02/2023,II,4111293,"2,431.50",HC122849,Histon House Ltd (Scholarpack),202311,Schools,Supplies & Services,No
15/02/2023,II,4111304,"11,238.80",HC105863,The Cart Shed Charity,202311,Education and Commissioning,Supplies & Services,No
15/02/2023,II,4111305,"29,710.48",HC115722,The Nationwide Community Learning Partnership (NCLP),202311,Education and Commissioning,Supplies & Services,No
15/02/2023,II,4111306,"14,955.24",HC115722,The Nationwide Community Learning Partnership (NCLP),202311,Education and Commissioning,Supplies & Services,No
15/02/2023,II,4111307,770.36,HC127962,Redacted,202311,Transformation and Improvement,Supplies & Services,Yes
15/02/2023,II,4111311,"12,350.66",HC123355,Stonewater Limited,202311,Commissioned Services,Third Party Payments,No
15/02/2023,II,4111313,"1,062.50",HC111685,Yeomans Travel Ltd,202311,Highways & Transport,Third Party Payments,No
15/02/2023,II,4111314,"1,350.00",HC105563,Lugg Valley Travel Ltd,202311,Highways & Transport,Third Party Payments,No
15/02/2023,II,4111322,"1,200.00",HC202486,Redacted,202311,Schools,Supplies & Services,Yes
15/02/2023,II,4111324,"3,820.00",HC105563,Lugg Valley Travel Ltd,202311,Highways & Transport,Transport-Related Expenditure,No
15/02/2023,II,4111325,"4,180.00",HC105563,Lugg Valley Travel Ltd,202311,Highways & Transport,Transport-Related Expenditure,No
15/02/2023,II,4111326,"4,260.00",HC105563,Lugg Valley Travel Ltd,202311,Highways & Transport,Transport-Related Expenditure,No
15/02/2023,II,4111327,"3,297.21",HC105563,Lugg Valley Travel Ltd,202311,Highways & Transport,Transport-Related Expenditure,No
15/02/2023,II,4111328,"4,680.00",HC105563,Lugg Valley Travel Ltd,202311,Highways & Transport,Transport-Related Expenditure,No
15/02/2023,II,4111329,"6,180.00",HC105563,Lugg Valley Travel Ltd,202311,Highways & Transport,Transport-Related Expenditure,No
15/02/2023,II,4111330,"3,900.00",HC131037,Redacted,202311,Highways & Transport,Transport-Related Expenditure,Yes
15/02/2023,II,4111331,"3,237.15",HC131037,Redacted,202311,Highways & Transport,Transport-Related Expenditure,Yes
15/02/2023,II,4111333,"1,443.84",HC112995,Landmark Information Group Ltd,202311,Major Infrastructure Programme Board,Capital Expenditure,No
15/02/2023,II,4111335,"13,671.00",HC105828,Redacted,202311,Prevention and Support,Supplies & Services,No
15/02/2023,II,4111336,"1,038.00",HC111819,School Signs,202311,Highways & Transport,Supplies & Services,No
15/02/2023,II,4111340,"3,240.00",HC129064,Brown큦 Transport Company,202311,Highways & Transport,Transport-Related Expenditure,No
15/02/2023,II,4111341,"2,339.40",HC101969,CVA Ledbury & District,202311,Highways & Transport,Transport-Related Expenditure,No
15/02/2023,II,4111346,"1,564.00",HC111508,Wigmore High School (Academy),202311,Schools,Supplies & Services,No
15/02/2023,II,4111348,"1,718.20",HC125262,Orleton School Food CIC,202311,Schools,Supplies & Services,No
15/02/2023,II,4111349,"4,639.00",HC105563,Lugg Valley Travel Ltd,202311,Highways & Transport,Third Party Payments,No
15/02/2023,II,4111350,"23,226.00",HC105563,Lugg Valley Travel Ltd,202311,Highways & Transport,Third Party Payments,No
15/02/2023,II,4111351,"13,146.00",HC107876,Jactall Ltd T/A Nick Maddy Coaches,202311,Highways & Transport,Third Party Payments,No
15/02/2023,II,4111353,"5,240.00",HC107876,Jactall Ltd T/A Nick Maddy Coaches,202311,Highways & Transport,Third Party Payments,No
15/02/2023,II,4111354,"19,636.00",HC109622,Sargeants Brothers Ltd,202311,Highways & Transport,Third Party Payments,No
15/02/2023,II,4111355,"10,000.00",HC109622,Sargeants Brothers Ltd,202311,Highways & Transport,Third Party Payments,No
15/02/2023,II,4111357,"1,375.00",HC129959,Redacted,202311,Safeguarding and Family Support,Third Party Payments,No
15/02/2023,II,4111358,"2,450.24",HC126031,Forest Coaches Ltd,202311,Highways & Transport,Transport-Related Expenditure,No
15/02/2023,II,4111359,"6,720.00",HC126031,Forest Coaches Ltd,202311,Highways & Transport,Transport-Related Expenditure,No
15/02/2023,II,4111361,"4,000.00",HC126031,Forest Coaches Ltd,202311,Highways & Transport,Transport-Related Expenditure,No
15/02/2023,II,4111362,"1,386.00",HC124120,Bobby큦 Domestic Services,202311,Schools,Premises-Related Expenditure,No
15/02/2023,II,4111363,"2,874.48",HC101969,CVA Ledbury & District,202311,Highways & Transport,Transport-Related Expenditure,No
15/02/2023,II,4111369,"59,800.00",HC127849,Friends of Castle Green CIC,202311,Holding Codes,Holding Codes,No
21/02/2023,II,4111382,937.94,HC112001,SSE Energy Supply Ltd,202311,Highways & Transport,Premises-Related Expenditure,No
15/02/2023,II,4111383,"29,116.55",HC101648,CF Roberts (Electrical Contractors) Plc,202311,Children & Young People Capital,Capital Expenditure,No
15/02/2023,II,4111384,867.14,HC101648,CF Roberts (Electrical Contractors) Plc,202311,Children & Young People Capital,Capital Expenditure,No
15/02/2023,II,4111387,"19,730.27",HC128665,Odgers Interim & Odgers Connect,202311,Highways & Transport,Third Party Payments,No
16/02/2023,II,4111390,"4,325.00",HC117490,Badenoch & Clark T/A Adecco,202311,People & Performance,Supplies & Services,No
16/02/2023,II,4111391,"1,549.00",HC111056,TES Global Limited,202311,Schools,Employees,No
16/02/2023,II,4111392,"3,229.40",HC125603,Redacted,202311,Safeguarding and Family Support,Supplies & Services,No
16/02/2023,II,4111394,"23,520.00",HC130369,Satellite and Terrestrial Works Ltd,202311,Economic Development Delivery Board,Capital Expenditure,No
16/02/2023,II,4111395,"1,568.00",HC109622,Sargeants Brothers Ltd,202311,Highways & Transport,Third Party Payments,No
16/02/2023,II,4111396,"1,200.00",HC105563,Lugg Valley Travel Ltd,202311,Highways & Transport,Third Party Payments,No
16/02/2023,II,4111398,"1,800.00",HC102595,DRM (Bromyard) Ltd,202311,Highways & Transport,Third Party Payments,No
16/02/2023,II,4111399,900,HC107876,Jactall Ltd T/A Nick Maddy Coaches,202311,Highways & Transport,Third Party Payments,No
16/02/2023,II,4111400,"1,516.91",HC103263,Future Industrial Services Ltd,202311,Regulatory & Technical Services,Third Party Payments,No
16/02/2023,II,4111401,636,HC127887,Corvia Limited (T/AS Ticketer),202311,Highways & Transport,Third Party Payments,No
16/02/2023,II,4111402,"1,000.00",HC117411,Redacted,202311,Safeguarding and Family Support,Employees,Yes
16/02/2023,II,4111403,"3,564.90",HC109215,Ricoh UK Ltd,202311,Property Services,Supplies & Services,No
16/02/2023,II,4111407,"5,800.20",HC108361,Jones Coaches Ltd,202311,Highways & Transport,Transport-Related Expenditure,No
16/02/2023,II,4111408,"3,874.60",HC108361,Jones Coaches Ltd,202311,Highways & Transport,Transport-Related Expenditure,No
16/02/2023,II,4111409,"4,988.00",HC108361,Jones Coaches Ltd,202311,Highways & Transport,Transport-Related Expenditure,No
16/02/2023,II,4111414,"4,161.80",HC111685,Yeomans Travel Ltd,202311,Highways & Transport,Transport-Related Expenditure,No
16/02/2023,II,4111416,"4,161.80",HC111685,Yeomans Travel Ltd,202311,Highways & Transport,Transport-Related Expenditure,No
16/02/2023,II,4111417,"4,480.00",HC111685,Yeomans Travel Ltd,202311,Highways & Transport,Transport-Related Expenditure,No
16/02/2023,II,4111418,"3,980.00",HC111685,Yeomans Travel Ltd,202311,Highways & Transport,Transport-Related Expenditure,No
16/02/2023,II,4111419,"3,067.80",HC111685,Yeomans Travel Ltd,202311,Highways & Transport,Transport-Related Expenditure,No
16/02/2023,II,4111420,"3,380.00",HC111685,Yeomans Travel Ltd,202311,Highways & Transport,Transport-Related Expenditure,No
16/02/2023,II,4111421,"6,048.00",HC111685,Yeomans Travel Ltd,202311,Highways & Transport,Transport-Related Expenditure,No
16/02/2023,II,4111428,"4,320.33",HC102156,D & D Network Services Ltd,202311,Schools,Supplies & Services,No
16/02/2023,II,4111429,550,HC102156,D & D Network Services Ltd,202311,Schools,Supplies & Services,No
16/02/2023,II,4111435,550.66,HC102156,D & D Network Services Ltd,202311,Schools,Supplies & Services,No
16/02/2023,II,4111438,"2,469.10",HC120941,Hulse Yazdi Professional Services,202311,"Finance, Legal & Governance",Supplies & Services,No
16/02/2023,II,4111441,635,HC100495,C M D Travel Hereford,202311,Schools,Supplies & Services,No
16/02/2023,II,4111442,525,HC105064,Kingsland Coronation Hall,202311,Schools,Premises-Related Expenditure,No
16/02/2023,II,4111443,"4,167.00",HC129121,JBP Associates Ltd,202311,Highways & Transport,Supplies & Services,No
16/02/2023,II,4111444,"4,251.00",HC100582,Redacted,202311,Safeguarding and Family Support,Supplies & Services,No
16/02/2023,II,4111447,540,HC127682,Heartfelt Therapy,202311,Schools,Supplies & Services,No
17/02/2023,II,4111449,"2,671.69",HC100385,Alliance In Partnership,202311,Schools,Supplies & Services,No
16/02/2023,II,4111450,"1,560.24",HC124027,Redacted,202311,Schools,Premises-Related Expenditure,Yes
16/02/2023,II,4111452,"3,100.00",HC116149,M & J Travel,202311,Highways & Transport,Transport-Related Expenditure,No
16/02/2023,II,4111453,"2,851.40",HC109436,Redacted,202311,Highways & Transport,Transport-Related Expenditure,Yes
16/02/2023,II,4111454,"2,077.11",HC100090,A J Watkins,202311,Highways & Transport,Transport-Related Expenditure,No
16/02/2023,II,4111455,"1,758.54",HC100090,A J Watkins,202311,Highways & Transport,Transport-Related Expenditure,No
16/02/2023,II,4111456,"2,837.00",HC100090,A J Watkins,202311,Highways & Transport,Transport-Related Expenditure,No
16/02/2023,II,4111457,"4,160.00",HC100090,A J Watkins,202311,Highways & Transport,Transport-Related Expenditure,No
16/02/2023,II,4111458,"7,000.00",HC101309,Buchanans Coaches,202311,Highways & Transport,Transport-Related Expenditure,No
16/02/2023,II,4111459,"4,900.00",HC101309,Buchanans Coaches,202311,Highways & Transport,Transport-Related Expenditure,No
16/02/2023,II,4111460,"2,181.80",HC107382,Redacted,202311,Highways & Transport,Transport-Related Expenditure,Yes
16/02/2023,II,4111461,"2,157.80",HC107382,Redacted,202311,Highways & Transport,Transport-Related Expenditure,Yes
16/02/2023,II,4111462,800,HC107382,Redacted,202311,Highways & Transport,Transport-Related Expenditure,Yes
16/02/2023,II,4111465,"3,223.20",HC105329,Leominster Taxis & Travel,202311,Highways & Transport,Transport-Related Expenditure,No
16/02/2023,II,4111466,"3,303.80",HC105329,Leominster Taxis & Travel,202311,Highways & Transport,Transport-Related Expenditure,No
16/02/2023,II,4111467,"4,195.60",HC105329,Leominster Taxis & Travel,202311,Highways & Transport,Transport-Related Expenditure,No
16/02/2023,II,4111468,"2,830.00",HC105329,Leominster Taxis & Travel,202311,Highways & Transport,Transport-Related Expenditure,No
16/02/2023,II,4111469,"2,642.40",HC124186,H & H Coaches Ltd,202311,Highways & Transport,Transport-Related Expenditure,No
21/02/2023,II,4111470,"4,339.00",HC110132,Stapleton Group Parish Council,202311,Highways & Transport,Third Party Payments,No
16/02/2023,II,4111471,"2,659.02",HC124186,H & H Coaches Ltd,202311,Highways & Transport,Transport-Related Expenditure,No
16/02/2023,II,4111472,"3,121.44",HC124186,H & H Coaches Ltd,202311,Highways & Transport,Transport-Related Expenditure,No
16/02/2023,II,4111474,"3,045.00",HC104015,High Town Radio Taxi Group,202311,Highways & Transport,Transport-Related Expenditure,No
16/02/2023,II,4111475,"2,206.20",HC104015,High Town Radio Taxi Group,202311,Highways & Transport,Transport-Related Expenditure,No
16/02/2023,II,4111476,"1,500.00",HC104505,Herefordshire Rural Hub CIC,202311,Economic Growth,Supplies & Services,No
16/02/2023,II,4111477,"3,965.00",HC111685,Yeomans Travel Ltd,202311,Economic Growth,Transport-Related Expenditure,No
16/02/2023,II,4111478,"1,435.00",HC102495,Dotted Eyes Limited,202311,Corporate Support Services,Supplies & Services,No
16/02/2023,II,4111485,"2,350.74",HC107876,Jactall Ltd T/A Nick Maddy Coaches,202311,Highways & Transport,Transport-Related Expenditure,No
16/02/2023,II,4111486,"3,341.94",HC107876,Jactall Ltd T/A Nick Maddy Coaches,202311,Highways & Transport,Transport-Related Expenditure,No
16/02/2023,II,4111487,"2,885.40",HC107876,Jactall Ltd T/A Nick Maddy Coaches,202311,Highways & Transport,Transport-Related Expenditure,No
16/02/2023,II,4111488,"6,919.04",HC107876,Jactall Ltd T/A Nick Maddy Coaches,202311,Highways & Transport,Transport-Related Expenditure,No
16/02/2023,II,4111489,"1,548.64",HC107876,Jactall Ltd T/A Nick Maddy Coaches,202311,Highways & Transport,Transport-Related Expenditure,No
16/02/2023,II,4111490,"3,100.02",HC107876,Jactall Ltd T/A Nick Maddy Coaches,202311,Highways & Transport,Transport-Related Expenditure,No
16/02/2023,II,4111491,"8,073.24",HC107876,Jactall Ltd T/A Nick Maddy Coaches,202311,Highways & Transport,Transport-Related Expenditure,No
16/02/2023,II,4111494,"3,290.00",HC100495,C M D Travel Hereford,202311,Highways & Transport,Transport-Related Expenditure,No
16/02/2023,II,4111495,"3,295.67",HC100495,C M D Travel Hereford,202311,Highways & Transport,Transport-Related Expenditure,No
16/02/2023,II,4111496,"3,884.58",HC100495,C M D Travel Hereford,202311,Highways & Transport,Transport-Related Expenditure,No
16/02/2023,II,4111497,"2,746.40",HC100495,C M D Travel Hereford,202311,Highways & Transport,Transport-Related Expenditure,No
16/02/2023,II,4111498,"2,636.60",HC100495,C M D Travel Hereford,202311,Highways & Transport,Transport-Related Expenditure,No
