Updated, ,Transaction Number, Amount ,Ap/Ar ID,Ap/Ar ID(T),Period,Expense Area(T),Cipfa(T)
27/03/2023,II,4118028,24094.8,HC115217,NHS Herefords & Worc ICB,202312,Learning Disabilities,Third Party Payments
01/03/2023,II,4114134,9850.57,HC115217,NHS Herefords & Worc ICB,202312,Memory & Cognition,Third Party Payments
03/03/2023,II,4114442,8339.05,HC115217,NHS Herefords & Worc ICB,202312,Memory & Cognition,Third Party Payments
17/03/2023,II,4116458,25491.01,HC115217,NHS Herefords & Worc ICB,202312,Memory & Cognition,Third Party Payments
17/03/2023,II,4116459,26797.75,HC115217,NHS Herefords & Worc ICB,202312,Memory & Cognition,Third Party Payments
02/03/2023,II,4114324,2957.14,HC115217,NHS Herefords & Worc ICB,202312,Mental Health,Third Party Payments
15/03/2023,II,4116052,13650.78,HC115217,NHS Herefords & Worc ICB,202312,Mental Health,Third Party Payments
17/03/2023,II,4116457,2925,HC115217,NHS Herefords & Worc ICB,202312,Mental Health,Third Party Payments
17/03/2023,II,4116460,13460.84,HC115217,NHS Herefords & Worc ICB,202312,Mental Health,Third Party Payments
03/03/2023,II,4114443,21146.93,HC115217,NHS Herefords & Worc ICB,202312,Physical Disabilities,Third Party Payments
03/03/2023,II,4114444,9627.54,HC115217,NHS Herefords & Worc ICB,202312,Physical Disabilities,Third Party Payments
15/03/2023,II,4116049,97107.43,HC115217,NHS Herefords & Worc ICB,202312,Physical Disabilities,Third Party Payments
21/03/2023,II,4116568,9857.14,HC115217,NHS Herefords & Worc ICB,202312,Physical Disabilities,Third Party Payments
27/03/2023,II,4117922,20407.5,HC115217,NHS Herefords & Worc ICB,202312,Public Health,Supplies & Services
22/03/2023,II,4116714,1943.25,HC115388,Digital ID Ltd,202312,Property Services,Supplies & Services
27/03/2023,II,4117876,575,HC115414,Shrewsbury Town Football Club Foundation,202312,Schools,Supplies & Services
06/03/2023,GI,3173811,3316.66,HC115716,Mordiford Church of England Primary School,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179304,514,HC115716,Mordiford Church of England Primary School,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179334,514,HC115716,Mordiford Church of England Primary School,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179502,452.25,HC115716,Mordiford Church of England Primary School,202312,Dedicated Schools Grant,Support Services
09/03/2023,GI,3175133,1645,HC115884,St Thomas Cantilupe CE Academy,202312,Commissioned Services,Support Services
09/03/2023,GI,3175134,750,HC115884,St Thomas Cantilupe CE Academy,202312,Commissioned Services,Support Services
09/03/2023,GI,3175135,1096.67,HC115884,St Thomas Cantilupe CE Academy,202312,Commissioned Services,Support Services
06/03/2023,GI,3173801,12873.34,HC115884,St Thomas Cantilupe CE Academy,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179466,823.5,HC115884,St Thomas Cantilupe CE Academy,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179570,452.25,HC115884,St Thomas Cantilupe CE Academy,202312,Dedicated Schools Grant,Support Services
31/03/2023,GI,3185392,1366,HC115884,St Thomas Cantilupe CE Academy,202312,Dedicated Schools Grant,Support Services
31/03/2023,II,4118741,650,HC115884,St Thomas Cantilupe CE Academy,202312,Schools,Supplies & Services
24/03/2023,II,4117043,2500,HC115888,HMCTS,202312,Highways & Transport,Supplies & Services
02/03/2023,II,4114237,519.24,HC115987,Herefordshire Fire Alarm Services Ltd,202312,Schools,Premises-Related Expenditure
06/03/2023,GI,3173816,4367.07,HC115994,Marden Primary Academy,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3178961,452.25,HC115994,Marden Primary Academy,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179490,452.25,HC115994,Marden Primary Academy,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179563,710.25,HC115994,Marden Primary Academy,202312,Dedicated Schools Grant,Support Services
07/03/2023,II,4114941,2325,HC116149,M & J Travel,202312,Highways & Transport,Transport-Related Expenditure
06/03/2023,II,4114582,1200,HC116176,Prostars,202312,Talk Community Programme,Transfer Payments
14/03/2023,II,4115757,612.5,HC116320,Redacted,202312,Schools,Supplies & Services
02/03/2023,II,4114360,2142.84,HC116376,Hamptons Resourcing,202312,Central Childrens Directorate Costs,Employees
14/03/2023,II,4115602,2678.55,HC116376,Hamptons Resourcing,202312,Central Childrens Directorate Costs,Employees
21/03/2023,II,4116651,2142.84,HC116376,Hamptons Resourcing,202312,Central Childrens Directorate Costs,Employees
28/03/2023,II,4117854,2410.7,HC116376,Hamptons Resourcing,202312,Central Childrens Directorate Costs,Employees
24/03/2023,II,4117371,32097,HC116469,Alderman Knight School,202312,Dedicated Schools Grant,Supplies & Services
09/03/2023,II,4115014,500.94,HC116496,JP Mechanical Services,202312,Property Services,Third Party Payments
09/03/2023,II,4115219,463.39,HC116496,JP Mechanical Services,202312,Property Services,Third Party Payments
14/03/2023,II,4115641,499.78,HC116496,JP Mechanical Services,202312,Property Services,Third Party Payments
14/03/2023,II,4115642,606.46,HC116496,JP Mechanical Services,202312,Property Services,Third Party Payments
27/03/2023,II,4116926,546.44,HC116496,JP Mechanical Services,202312,Property Services,Third Party Payments
28/03/2023,II,4116971,505.85,HC116496,JP Mechanical Services,202312,Property Services,Third Party Payments
31/03/2023,GI,3185612,764.99,HC116536,Much Birch CE School Imprest,202312,Schools,Supplies & Services
14/03/2023,II,4115758,638,HC116575,School Cloud Systems,202312,Schools,Supplies & Services
03/03/2023,II,4114427,1037,HC116579,NJ Electrical Services Ltd,202312,Schools,Premises-Related Expenditure
03/03/2023,II,4114428,856.8,HC116579,NJ Electrical Services Ltd,202312,Schools,Premises-Related Expenditure
30/03/2023,II,4118491,541.2,HC116850,Bruton Knowles,202312,Property Services,Supplies & Services
09/03/2023,GI,3175175,2188.75,HC116854,Fairfield High School (Academy),202312,Commissioned Services,Support Services
09/03/2023,GI,3175176,2188.75,HC116854,Fairfield High School (Academy),202312,Commissioned Services,Support Services
06/03/2023,GI,3173818,7990.93,HC116854,Fairfield High School (Academy),202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179076,452.25,HC116854,Fairfield High School (Academy),202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179079,452.25,HC116854,Fairfield High School (Academy),202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179081,452.25,HC116854,Fairfield High School (Academy),202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179381,452.25,HC116854,Fairfield High School (Academy),202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179397,452.25,HC116854,Fairfield High School (Academy),202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179693,1235.73,HC116854,Fairfield High School (Academy),202312,Dedicated Schools Grant,Support Services
31/03/2023,GI,3185337,600,HC116854,Fairfield High School (Academy),202312,Dedicated Schools Grant,Support Services
31/03/2023,GI,3185338,600,HC116854,Fairfield High School (Academy),202312,Dedicated Schools Grant,Support Services
31/03/2023,GI,3185339,600,HC116854,Fairfield High School (Academy),202312,Dedicated Schools Grant,Support Services
31/03/2023,GI,3185340,930,HC116854,Fairfield High School (Academy),202312,Dedicated Schools Grant,Support Services
31/03/2023,GI,3185341,600,HC116854,Fairfield High School (Academy),202312,Dedicated Schools Grant,Support Services
31/03/2023,GI,3185342,600,HC116854,Fairfield High School (Academy),202312,Dedicated Schools Grant,Support Services
31/03/2023,GI,3185343,600,HC116854,Fairfield High School (Academy),202312,Dedicated Schools Grant,Support Services
31/03/2023,GI,3185344,600,HC116854,Fairfield High School (Academy),202312,Dedicated Schools Grant,Support Services
31/03/2023,GI,3185345,600,HC116854,Fairfield High School (Academy),202312,Dedicated Schools Grant,Support Services
18/03/2023,II,4116507,1040,HC116909,Butterflies Child Counselling & Play Therapy,202312,Schools,Supplies & Services
14/03/2023,II,4115806,760,HC116909,Butterflies Child Counselling & Play Therapy,202312,Schools,Support Services
08/03/2023,II,4115084,468,HC116912,Redacted,202312,Dedicated Schools Grant,Supplies & Services
16/03/2023,II,4116250,560,HC116912,Redacted,202312,Schools,Supplies & Services
21/03/2023,II,4116669,420,HC116912,Redacted,202312,Schools,Supplies & Services
15/03/2023,II,4115860,3192.5,HC117095,Simon's Taxis,202312,Education and Commissioning,Transport-Related Expenditure
15/03/2023,II,4115858,2242.5,HC117095,Simon's Taxis,202312,Highways & Transport,Transport-Related Expenditure
01/03/2023,II,4114097,1040,HC117099,Alpha Biolabs Limited,202312,Safeguarding and Family Support,Supplies & Services
01/03/2023,II,4114098,1655,HC117099,Alpha Biolabs Limited,202312,Safeguarding and Family Support,Supplies & Services
15/03/2023,II,4115943,1673,HC117099,Alpha Biolabs Limited,202312,Safeguarding and Family Support,Supplies & Services
27/03/2023,II,4118065,515,HC117099,Alpha Biolabs Limited,202312,Safeguarding and Family Support,Supplies & Services
08/03/2023,GI,3174926,1950.27,HC117192,New Hope Specialist Care Ltd,202312,Director and Management,Supplies & Services
10/03/2023,GI,3176912,955.8,HC117192,New Hope Specialist Care Ltd,202312,Director and Management,Supplies & Services
14/03/2023,GI,3177522,593.45,HC117192,New Hope Specialist Care Ltd,202312,Director and Management,Supplies & Services
24/03/2023,II,4117799,437.16,HC117308,Sportsafe UK Ltd,202312,Schools,Supplies & Services
01/03/2023,II,4114164,5022.89,HC117310,Level Access Bathrooms,202312,Community Wellbeing Delivery Board,Capital Expenditure
14/03/2023,II,4115801,5422.4,HC117310,Level Access Bathrooms,202312,Community Wellbeing Delivery Board,Capital Expenditure
31/03/2023,II,4118724,5234.75,HC117310,Level Access Bathrooms,202312,Community Wellbeing Delivery Board,Capital Expenditure
01/03/2023,II,4113092,3090,HC117490,Badenoch & Clark T/A Adecco,202312,Care Operations,Supplies & Services
14/03/2023,II,4115543,3090,HC117490,Badenoch & Clark T/A Adecco,202312,Care Operations,Supplies & Services
20/03/2023,II,4116321,3090,HC117490,Badenoch & Clark T/A Adecco,202312,Care Operations,Supplies & Services
27/03/2023,II,4117673,2472,HC117490,Badenoch & Clark T/A Adecco,202312,Care Operations,Supplies & Services
23/03/2023,II,4117102,4125,HC117490,Badenoch & Clark T/A Adecco,202312,Highways & Transport,Supplies & Services
01/03/2023,II,4113957,4125,HC117490,Badenoch & Clark T/A Adecco,202312,Highways & Transport,Third Party Payments
13/03/2023,II,4115544,4125,HC117490,Badenoch & Clark T/A Adecco,202312,Highways & Transport,Third Party Payments
17/03/2023,II,4116320,4125,HC117490,Badenoch & Clark T/A Adecco,202312,Highways & Transport,Third Party Payments
14/03/2023,II,4115461,4325,HC117490,Badenoch & Clark T/A Adecco,202312,People & Performance,Supplies & Services
14/03/2023,II,4115462,4325,HC117490,Badenoch & Clark T/A Adecco,202312,People & Performance,Supplies & Services
22/03/2023,II,4116721,4325,HC117490,Badenoch & Clark T/A Adecco,202312,People & Performance,Supplies & Services
22/03/2023,II,4116722,4325,HC117490,Badenoch & Clark T/A Adecco,202312,People & Performance,Supplies & Services
22/03/2023,II,4116723,4325,HC117490,Badenoch & Clark T/A Adecco,202312,People & Performance,Supplies & Services
24/03/2023,II,4117672,4325,HC117490,Badenoch & Clark T/A Adecco,202312,People & Performance,Supplies & Services
11/03/2023,II,4115440,4644,HC117586,Vince Mantle Flooring Ltd,202312,Schools,Premises-Related Expenditure
15/03/2023,II,4116023,2088,HC117586,Vince Mantle Flooring Ltd,202312,Schools,Premises-Related Expenditure
21/03/2023,GI,3179495,4546.83,HC117656,Ruskin Mill Trust Ltd,202312,Dedicated Schools Grant,Support Services
23/03/2023,II,4117208,2418.48,HC117714,Hereford Cycle Hub,202312,Highways & Transport,Supplies & Services
16/03/2023,GI,3177939,58300,HC117835,The Brookfield School (Academy),202312,Dedicated Schools Grant,Support Services
16/03/2023,GI,3177940,20000,HC117835,The Brookfield School (Academy),202312,Dedicated Schools Grant,Support Services
16/03/2023,GI,3177941,20000,HC117835,The Brookfield School (Academy),202312,Dedicated Schools Grant,Support Services
16/03/2023,GI,3177942,36666,HC117835,The Brookfield School (Academy),202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179240,452.25,HC117835,The Brookfield School (Academy),202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179241,452.25,HC117835,The Brookfield School (Academy),202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179242,710.25,HC117835,The Brookfield School (Academy),202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179243,710.25,HC117835,The Brookfield School (Academy),202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179244,514,HC117835,The Brookfield School (Academy),202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179245,514,HC117835,The Brookfield School (Academy),202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179246,823.5,HC117835,The Brookfield School (Academy),202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179247,514,HC117835,The Brookfield School (Academy),202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179249,514,HC117835,The Brookfield School (Academy),202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179250,452.25,HC117835,The Brookfield School (Academy),202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179251,1050.5,HC117835,The Brookfield School (Academy),202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179252,514,HC117835,The Brookfield School (Academy),202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179254,1506.25,HC117835,The Brookfield School (Academy),202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179255,514,HC117835,The Brookfield School (Academy),202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179257,514,HC117835,The Brookfield School (Academy),202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179258,710.25,HC117835,The Brookfield School (Academy),202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179259,514,HC117835,The Brookfield School (Academy),202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179260,514,HC117835,The Brookfield School (Academy),202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179261,823.5,HC117835,The Brookfield School (Academy),202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179262,452.25,HC117835,The Brookfield School (Academy),202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179264,710.25,HC117835,The Brookfield School (Academy),202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179265,823.5,HC117835,The Brookfield School (Academy),202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179266,937,HC117835,The Brookfield School (Academy),202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179267,452.25,HC117835,The Brookfield School (Academy),202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179269,1050.5,HC117835,The Brookfield School (Academy),202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179271,937,HC117835,The Brookfield School (Academy),202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179272,452.25,HC117835,The Brookfield School (Academy),202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179273,452.25,HC117835,The Brookfield School (Academy),202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179274,710.25,HC117835,The Brookfield School (Academy),202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179275,710.25,HC117835,The Brookfield School (Academy),202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179276,514,HC117835,The Brookfield School (Academy),202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179277,452.25,HC117835,The Brookfield School (Academy),202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179278,452.25,HC117835,The Brookfield School (Academy),202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179280,823.5,HC117835,The Brookfield School (Academy),202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179281,514,HC117835,The Brookfield School (Academy),202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179282,452.25,HC117835,The Brookfield School (Academy),202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179283,452.25,HC117835,The Brookfield School (Academy),202312,Dedicated Schools Grant,Support Services
