Updated,TT,Transaction Number, Amount ,Ap/Ar ID,Ap/Ar ID(T),Period,Expense Area(T),Cipfa(T)
20/01/2023,GI,3156916,452.25,HC116854,Fairfield High School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156965,823.5,HC116854,Fairfield High School (Academy),202310,Dedicated Schools Grant,Support Services
23/01/2023,GI,3157188,599,HC116854,Fairfield High School (Academy),202310,Dedicated Schools Grant,Support Services
23/01/2023,GI,3157189,600,HC116854,Fairfield High School (Academy),202310,Dedicated Schools Grant,Support Services
23/01/2023,GI,3157190,600,HC116854,Fairfield High School (Academy),202310,Dedicated Schools Grant,Support Services
23/01/2023,GI,3157191,600,HC116854,Fairfield High School (Academy),202310,Dedicated Schools Grant,Support Services
23/01/2023,GI,3157192,600,HC116854,Fairfield High School (Academy),202310,Dedicated Schools Grant,Support Services
23/01/2023,GI,3157193,600,HC116854,Fairfield High School (Academy),202310,Dedicated Schools Grant,Support Services
23/01/2023,GI,3157194,600,HC116854,Fairfield High School (Academy),202310,Dedicated Schools Grant,Support Services
23/01/2023,GI,3157195,600,HC116854,Fairfield High School (Academy),202310,Dedicated Schools Grant,Support Services
23/01/2023,GI,3157196,600,HC116854,Fairfield High School (Academy),202310,Dedicated Schools Grant,Support Services
23/01/2023,GI,3157197,600,HC116854,Fairfield High School (Academy),202310,Dedicated Schools Grant,Support Services
11/01/2023,II,4107543,440,HC116909,Butterflies Child Counselling & Play Therapy,202310,Schools,Support Services
05/01/2023,II,4106512,86955.9,HC116966,South West Audit Partnership Ltd - SWAP,202310,"Finance, Legal & Governance",Supplies & Services
23/01/2023,II,4109079,2887.5,HC117202,Permanent Futures Ltd,202310,Safeguarding and Family Support,Employees
23/01/2023,II,4109080,5250,HC117202,Permanent Futures Ltd,202310,Safeguarding and Family Support,Employees
23/01/2023,II,4109081,525,HC117202,Permanent Futures Ltd,202310,Safeguarding and Family Support,Employees
25/01/2023,II,4109289,463.78,HC117308,Sportsafe UK Ltd,202310,Schools,Supplies & Services
26/01/2023,II,4109385,4482.33,HC117310,Level Access Bathrooms,202310,Community Wellbeing Delivery Board,Capital Expenditure
30/01/2023,II,4109716,1009.61,HC117361,Nominet UK,202310,Corporate Support Services,Supplies & Services
27/01/2023,II,4109405,1000,HC117411,Redacted,202310,Safeguarding and Family Support,Employees
04/01/2023,II,4105629,2935.5,HC117490,Badenoch & Clark T/A Adecco,202310,Care Operations,Supplies & Services
04/01/2023,II,4105935,2472,HC117490,Badenoch & Clark T/A Adecco,202310,Care Operations,Supplies & Services
24/01/2023,II,4109221,3090,HC117490,Badenoch & Clark T/A Adecco,202310,Care Operations,Supplies & Services
26/01/2023,II,4109337,3090,HC117490,Badenoch & Clark T/A Adecco,202310,Care Operations,Supplies & Services
05/01/2023,II,4099871,4125,HC117490,Badenoch & Clark T/A Adecco,202310,Highways & Transport,Third Party Payments
10/01/2023,II,4107410,2475,HC117490,Badenoch & Clark T/A Adecco,202310,Highways & Transport,Third Party Payments
10/01/2023,II,4107411,3300,HC117490,Badenoch & Clark T/A Adecco,202310,Highways & Transport,Third Party Payments
16/01/2023,II,4108110,4125,HC117490,Badenoch & Clark T/A Adecco,202310,Highways & Transport,Third Party Payments
24/01/2023,II,4109222,4125,HC117490,Badenoch & Clark T/A Adecco,202310,Highways & Transport,Third Party Payments
16/01/2023,II,4107987,1730,HC117490,Badenoch & Clark T/A Adecco,202310,People & Performance,Supplies & Services
16/01/2023,II,4107988,3460,HC117490,Badenoch & Clark T/A Adecco,202310,People & Performance,Supplies & Services
25/01/2023,II,4108393,4325,HC117490,Badenoch & Clark T/A Adecco,202310,People & Performance,Supplies & Services
23/01/2023,II,4108985,1173.33,HC117492,Redacted,202310,Prevention and Support,Supplies & Services
24/01/2023,II,4109196,1278,HC117492,Redacted,202310,Prevention and Support,Supplies & Services
13/01/2023,II,4107717,1036,HC117586,Vince Mantle Flooring Ltd,202310,Schools,Premises-Related Expenditure
20/01/2023,GI,3157014,4546.83,HC117656,Ruskin Mill Trust Ltd,202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156749,452.25,HC117835,The Brookfield School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156750,452.25,HC117835,The Brookfield School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156751,710.25,HC117835,The Brookfield School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156752,710.25,HC117835,The Brookfield School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156753,514,HC117835,The Brookfield School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156754,514,HC117835,The Brookfield School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156755,823.5,HC117835,The Brookfield School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156756,514,HC117835,The Brookfield School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156758,514,HC117835,The Brookfield School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156759,452.25,HC117835,The Brookfield School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156760,1050.5,HC117835,The Brookfield School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156761,514,HC117835,The Brookfield School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156763,1506.25,HC117835,The Brookfield School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156764,514,HC117835,The Brookfield School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156766,514,HC117835,The Brookfield School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156767,710.25,HC117835,The Brookfield School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156768,514,HC117835,The Brookfield School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156769,514,HC117835,The Brookfield School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156770,823.5,HC117835,The Brookfield School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156771,452.25,HC117835,The Brookfield School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156773,710.25,HC117835,The Brookfield School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156774,823.5,HC117835,The Brookfield School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156775,937,HC117835,The Brookfield School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156776,452.25,HC117835,The Brookfield School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156778,1050.5,HC117835,The Brookfield School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156780,937,HC117835,The Brookfield School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156781,452.25,HC117835,The Brookfield School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156782,452.25,HC117835,The Brookfield School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156783,710.25,HC117835,The Brookfield School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156784,452.25,HC117835,The Brookfield School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156785,710.25,HC117835,The Brookfield School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156786,514,HC117835,The Brookfield School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156787,452.25,HC117835,The Brookfield School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156788,452.25,HC117835,The Brookfield School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156790,823.5,HC117835,The Brookfield School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156791,514,HC117835,The Brookfield School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156792,452.25,HC117835,The Brookfield School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156793,514,HC117835,The Brookfield School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156794,452.25,HC117835,The Brookfield School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156795,1165,HC117835,The Brookfield School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156796,452.25,HC117835,The Brookfield School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156797,514,HC117835,The Brookfield School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156798,823.5,HC117835,The Brookfield School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156799,514,HC117835,The Brookfield School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156800,710.25,HC117835,The Brookfield School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156801,514,HC117835,The Brookfield School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156802,514,HC117835,The Brookfield School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156803,514,HC117835,The Brookfield School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156804,514,HC117835,The Brookfield School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156805,1050.5,HC117835,The Brookfield School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156807,452.25,HC117835,The Brookfield School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156808,710.25,HC117835,The Brookfield School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156809,823.5,HC117835,The Brookfield School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156810,514,HC117835,The Brookfield School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156811,514,HC117835,The Brookfield School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156812,514,HC117835,The Brookfield School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156820,452.25,HC117835,The Brookfield School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156841,1278.25,HC117835,The Brookfield School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156848,710.25,HC117835,The Brookfield School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156874,937,HC117835,The Brookfield School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156877,710.25,HC117835,The Brookfield School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156878,1050.5,HC117835,The Brookfield School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156879,823.5,HC117835,The Brookfield School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156880,514,HC117835,The Brookfield School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156882,823.5,HC117835,The Brookfield School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156884,514,HC117835,The Brookfield School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156891,710.25,HC117835,The Brookfield School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156968,710.25,HC117835,The Brookfield School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156990,1165,HC117835,The Brookfield School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156994,1506.25,HC117835,The Brookfield School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156995,710.25,HC117835,The Brookfield School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3157012,823.5,HC117835,The Brookfield School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3157013,1165,HC117835,The Brookfield School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3157015,1506.25,HC117835,The Brookfield School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3157016,823.5,HC117835,The Brookfield School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3157067,2073.13,HC117835,The Brookfield School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3157072,5140,HC117835,The Brookfield School (Academy),202310,Dedicated Schools Grant,Support Services
23/01/2023,GI,3157265,600,HC117835,The Brookfield School (Academy),202310,Dedicated Schools Grant,Support Services
23/01/2023,GI,3157266,600,HC117835,The Brookfield School (Academy),202310,Dedicated Schools Grant,Support Services
23/01/2023,GI,3157267,600,HC117835,The Brookfield School (Academy),202310,Dedicated Schools Grant,Support Services
12/01/2023,II,4107584,36666,HC117835,The Brookfield School (Academy),202310,Education and Commissioning,Transport-Related Expenditure
18/01/2023,II,4108361,3251.52,HC117835,The Brookfield School (Academy),202310,Schools,Supplies & Services
18/01/2023,II,4108360,3834,HC117835,The Brookfield School (Academy),202310,Schools,Supplies & Services
20/01/2023,II,4108774,7000,HC117835,The Brookfield School (Academy),202310,Schools,Supplies & Services
24/01/2023,II,4109184,1461.91,HC117848,Zurich Insurance plc T/A Zurich Municipal,202310,Schools,Premises-Related Expenditure
24/01/2023,II,4109186,10521.95,HC117848,Zurich Insurance plc T/A Zurich Municipal,202310,Schools,Premises-Related Expenditure
24/01/2023,II,4108973,2146,HC117884,Folbigg Fabrications Ltd.,202310,Property Services,Third Party Payments
23/01/2023,GI,3157269,450,HC117931,The Chase School,202310,Dedicated Schools Grant,Support Services
10/01/2023,II,4107347,4018,HC117996,London Borough of Barking & Dagenham,202310,Schools,Supplies & Services
27/01/2023,II,4109459,2468,HC117996,London Borough of Barking & Dagenham,202310,Schools,Supplies & Services
20/01/2023,II,4108666,949,HC118096,Twinkl Educational Publishing Ltd,202310,Schools,Supplies & Services
17/01/2023,II,4108260,419.25,HC118495,CK Office Services Ltd T/A UK Educational Furniture,202310,Schools,Premises-Related Expenditure
25/01/2023,II,4109304,1654,HC118501,WordsWide,202310,Highways & Transport,Supplies & Services
20/01/2023,II,4108853,9053.07,HC118604,Ringgo Ltd,202310,Highways & Transport,Premises-Related Expenditure
18/01/2023,II,4108336,1819.25,HC118714,Restore plc,202310,"Finance, Legal & Governance",Supplies & Services
20/01/2023,II,4108839,12220.34,HC118836,Llangattock School Ltd,202310,Dedicated Schools Grant,Supplies & Services
20/01/2023,II,4108845,12144,HC118836,Llangattock School Ltd,202310,Dedicated Schools Grant,Supplies & Services
20/01/2023,II,4108846,18748.33,HC118836,Llangattock School Ltd,202310,Dedicated Schools Grant,Supplies & Services
10/01/2023,II,4106645,656.25,HC118892,Thrive (Fronting The Challenge Projects Ltd),202310,Schools,Supplies & Services
13/01/2023,GI,3154926,22699.18,HC118939,Riverside Primary School - HCC,202310,Children & Young People Capital,Capital Income
20/01/2023,GI,3156395,826,HC118939,Riverside Primary School - HCC,202310,Children & Young People Capital,Capital Income
03/01/2023,GI,3150700,3490,HC118939,Riverside Primary School - HCC,202310,Dedicated Schools Grant,Support Services
05/01/2023,II,4106456,700,HC118939,Riverside Primary School - HCC,202310,Dedicated Schools Grant,Support Services
24/01/2023,GI,3157978,627,HC118939,Riverside Primary School - HCC,202310,Dedicated Schools Grant,Transfer Payments
13/01/2023,GI,3154922,26268.66,HC118940,Earl Mortimer College & Sixth Form HCC,202310,Children & Young People Capital,Capital Income
20/01/2023,GI,3156366,1010,HC118940,Earl Mortimer College & Sixth Form HCC,202310,Children & Young People Capital,Capital Income
03/01/2023,GI,3150705,2860,HC118940,Earl Mortimer College & Sixth Form HCC,202310,Dedicated Schools Grant,Support Services
23/01/2023,GI,3157183,528,HC118940,Earl Mortimer College & Sixth Form HCC,202310,Dedicated Schools Grant,Support Services
