Service Delivery Area(T),Service Delivery Team(T),ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date,Amount
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,09/08/2024,1924.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Style Midlands,06/08/2024,525.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,19/08/2024,113.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,19/08/2024,108.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,19/08/2024,276.74 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,19/08/2024,1287.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,19/08/2024,1150.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,19/08/2024,180.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,19/08/2024,290.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,19/08/2024,150.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,19/08/2024,135.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,OSBORNE DELTA (LIGHTNING CONDUCTORS) LTD,15/08/2024,2214.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Industrial Refrigeration Services Limited,15/08/2024,455.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Industrial Refrigeration Services Limited,15/08/2024,350.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Industrial Refrigeration Services Limited,15/08/2024,140.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,20/08/2024,-161.35 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WELLINGTON INSULATION CO. LTD,27/08/2024,1036.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,27/08/2024,398.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,27/08/2024,150.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,28/08/2024,405.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,28/08/2024,1156.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,SKIPS TELFORD LTD,14/08/2024,260.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,A K WILLIAMS & SONS LTD,06/08/2024,320.15 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,SKIPS TELFORD LTD,06/08/2024,230.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,SKIPS TELFORD LTD,06/08/2024,230.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,A K WILLIAMS & SONS LTD,23/08/2024,148.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,A K WILLIAMS & SONS LTD,23/08/2024,148.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,06/08/2024,620.18 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,14/08/2024,3280.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,14/08/2024,190.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,14/08/2024,170.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,14/08/2024,936.09 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Redacted Personal Information,09/08/2024,280.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,06/08/2024,102.88 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Redacted Personal Information,09/08/2024,1130.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,06/08/2024,546.68 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,06/08/2024,130.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,19/08/2024,694.92 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,15/08/2024,104.48 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,15/08/2024,170.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,15/08/2024,234.73 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,15/08/2024,237.20 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,15/08/2024,210.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,28/08/2024,203.01 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,28/08/2024,190.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,28/08/2024,127.50 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,28/08/2024,210.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,28/08/2024,130.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,28/08/2024,308.26 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,19/08/2024,195.30 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,01/08/2024,1215.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,01/08/2024,580.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,01/08/2024,943.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,21/08/2024,4653.54 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,21/08/2024,1680.43 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,14/08/2024,461.98 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,SKIPS TELFORD LTD,14/08/2024,230.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,14/08/2024,953.50 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Advanced Wastewater & drainage Ltd,14/08/2024,165.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,14/08/2024,894.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Redacted Personal Information,14/08/2024,2450.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Redacted Personal Information,14/08/2024,450.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,14/08/2024,210.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,07/08/2024,106.38 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,06/08/2024,205.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,09/08/2024,233.06 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,19/08/2024,554.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,19/08/2024,200.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,19/08/2024,242.94 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,19/08/2024,135.36 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,SKIPS TELFORD LTD,19/08/2024,230.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,SKIPS TELFORD LTD,19/08/2024,230.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Redacted Personal Information,15/08/2024,545.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,15/08/2024,290.48 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,15/08/2024,107.52 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,BUSINESS WATCH GUARDING LIMITED,23/08/2024,474.53 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,RMF LANDSCAPING LTD,27/08/2024,290.30 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,28/08/2024,288.50 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,28/08/2024,152.15 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Vortex Cleaning Ltd,28/08/2024,125.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,01/08/2024,227.50 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,01/08/2024,210.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,01/08/2024,250.87 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,01/08/2024,336.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,01/08/2024,145.45 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TBL Fire Protection Ltd,08/08/2024,750.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,06/08/2024,147.50 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,06/08/2024,336.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,06/08/2024,109.86 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,06/08/2024,118.86 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,21/08/2024,1150.32 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,14/08/2024,455.24 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,14/08/2024,204.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Cain & Sons Carpet & Flooring,14/08/2024,218.23 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,14/08/2024,110.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,14/08/2024,113.37 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,14/08/2024,168.79 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,14/08/2024,323.70 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,14/08/2024,145.19 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,06/08/2024,125.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,06/08/2024,313.20 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,06/08/2024,336.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,06/08/2024,130.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,19/08/2024,855.71 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,19/08/2024,245.39 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,19/08/2024,317.49 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,19/08/2024,398.76 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,19/08/2024,176.40 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,19/08/2024,292.49 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,19/08/2024,207.19 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,19/08/2024,117.25 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,19/08/2024,526.40 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,19/08/2024,181.98 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,19/08/2024,505.68 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,15/08/2024,318.39 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,15/08/2024,132.05 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,15/08/2024,118.49 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,15/08/2024,105.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,15/08/2024,148.60 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,15/08/2024,583.33 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,15/08/2024,148.60 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,15/08/2024,127.80 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,15/08/2024,102.73 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,15/08/2024,223.34 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,15/08/2024,147.82 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,15/08/2024,142.62 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,20/08/2024,209.45 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,A1 Glass & Glazing (Shropshire) Limited,23/08/2024,1580.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,28/08/2024,170.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,28/08/2024,153.05 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,28/08/2024,185.79 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,28/08/2024,285.95 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Cain & Sons Carpet & Flooring,28/08/2024,270.19 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,28/08/2024,281.97 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,28/08/2024,101.78 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,28/08/2024,153.74 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,28/08/2024,1456.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,28/08/2024,115.02 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,28/08/2024,371.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,28/08/2024,181.19 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,28/08/2024,287.84 
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,19/08/2024,284.22 
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Charges Paid,The Wrekin Housing Group Ltd ,06/08/2024,102.96 
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,Industrial Refrigeration Services Limited,21/08/2024,280.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,Security Wise Ltd,21/08/2024,280.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,Security Wise Ltd,21/08/2024,150.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,OSBORNE DELTA (LIGHTNING CONDUCTORS) LTD,09/08/2024,125.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,PP ELECTRICAL SERVICES (Shropshire) Ltd,06/08/2024,220.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,Security Wise Ltd,15/08/2024,455.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,TAYLORS MECHANICAL H & P SERVICES LTD,15/08/2024,300.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,BRADLEY INDUSTRIAL SERVICES,15/08/2024,269.96 
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,Security Wise Ltd,08/08/2024,130.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,Eyton Solutions Ltd,08/08/2024,1980.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,Security Wise Ltd,21/08/2024,225.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,Security Wise Ltd,21/08/2024,150.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,Robell Maintenance Services Ltd,21/08/2024,450.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,Industrial Refrigeration Services Limited,21/08/2024,650.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,Robell Maintenance Services Ltd,21/08/2024,450.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,Robell Maintenance Services Ltd,21/08/2024,450.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,Industrial Refrigeration Services Limited,14/08/2024,260.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,Industrial Refrigeration Services Limited,14/08/2024,250.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,Industrial Refrigeration Services Limited,14/08/2024,130.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,Churches Fire Security Ltd,09/08/2024,222.50 
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,OSBORNE DELTA (LIGHTNING CONDUCTORS) LTD,09/08/2024,275.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,OSBORNE DELTA (LIGHTNING CONDUCTORS) LTD,09/08/2024,125.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,OSBORNE DELTA (LIGHTNING CONDUCTORS) LTD,09/08/2024,125.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,OSBORNE DELTA (LIGHTNING CONDUCTORS) LTD,09/08/2024,125.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,OSBORNE DELTA (LIGHTNING CONDUCTORS) LTD,09/08/2024,125.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,PP ELECTRICAL SERVICES (Shropshire) Ltd,06/08/2024,220.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,OSBORNE DELTA (LIGHTNING CONDUCTORS) LTD,19/08/2024,125.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,OSBORNE DELTA (LIGHTNING CONDUCTORS) LTD,19/08/2024,125.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,OSBORNE DELTA (LIGHTNING CONDUCTORS) LTD,19/08/2024,125.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,Advanced Wastewater & drainage Ltd,19/08/2024,101.67 
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,JAK WATER SYSTEMS LTD,15/08/2024,161.50 
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,JAK WATER SYSTEMS LTD,15/08/2024,286.50 
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,Industrial Refrigeration Services Limited,15/08/2024,105.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,Industrial Refrigeration Services Limited,15/08/2024,130.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,OSBORNE DELTA (LIGHTNING CONDUCTORS) LTD,15/08/2024,295.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,JAK WATER SYSTEMS LTD,15/08/2024,211.50 
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,Industrial Refrigeration Services Limited,15/08/2024,195.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,OSBORNE DELTA (LIGHTNING CONDUCTORS) LTD,15/08/2024,280.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,JAK WATER SYSTEMS LTD,15/08/2024,111.50 
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,Industrial Refrigeration Services Limited,15/08/2024,520.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,Industrial Refrigeration Services Limited,15/08/2024,125.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,OSBORNE DELTA (LIGHTNING CONDUCTORS) LTD,15/08/2024,380.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,TAYLORS MECHANICAL H & P SERVICES LTD,15/08/2024,120.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,TAYLORS MECHANICAL H & P SERVICES LTD,15/08/2024,420.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,TAYLORS MECHANICAL H & P SERVICES LTD,15/08/2024,180.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,Eyton Solutions Ltd,28/08/2024,128.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,OSBORNE DELTA (LIGHTNING CONDUCTORS) LTD,28/08/2024,305.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,TAYLORS MECHANICAL H & P SERVICES LTD,19/08/2024,300.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,Eyton Solutions Ltd,01/08/2024,160.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,Eyton Solutions Ltd,08/08/2024,360.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,Eyton Solutions Ltd,08/08/2024,160.00 
Prosperity & Investment,BiT,Premises-Related Expenditure,Solid Fuel,AMP CLEAN ENERGY,19/08/2024,3822.80 
Prosperity & Investment,BiT,Premises-Related Expenditure,Trade Refuse,VEOLIA ES (UK) LTD ,06/08/2024,213.08 
Prosperity & Investment,BiT,Premises-Related Expenditure,Trade Refuse,FCC Recycling (UK) Ltd ,21/08/2024,199.12 
Prosperity & Investment,BiT,Premises-Related Expenditure,Trade Refuse,FCC Recycling (UK) Ltd ,23/08/2024,199.12 
Prosperity & Investment,BiT,Premises-Related Expenditure,Trade Refuse,FCC Recycling (UK) Ltd ,06/08/2024,244.68 
Prosperity & Investment,BiT,Supplies & Services,Chemicals/Cleaning Products,Border Janitorial Supplies Limited,02/08/2024,421.21 
Prosperity & Investment,BiT,Supplies & Services,Chemicals/Cleaning Products,PROVAC CLEANING SUPPLIES LTD,15/08/2024,449.59 
Prosperity & Investment,BiT,Supplies & Services,Comp Software (Purch / Hire),PHOENIX SOFTWARE LTD,07/08/2024,209.00 
Prosperity & Investment,BiT,Supplies & Services,Equipment - Hire,Culligan (UK) LTD,28/08/2024,160.72 
Prosperity & Investment,BiT,Supplies & Services,First Aid,MedUK Group Ltd,02/08/2024,112.00 
Prosperity & Investment,BiT,Supplies & Services,Legal Expenses,Gowling WLG,13/08/2024,1030.00 
Prosperity & Investment,BiT,Supplies & Services,Printing - Other,Thomson Reuters,01/08/2024,324.00 
Prosperity & Investment,BiT,Supplies & Services,Publications,Thomson Reuters,01/08/2024,178.00 
Prosperity & Investment,BiT,Supplies & Services,Publications,Thomson Reuters,01/08/2024,130.00 
Prosperity & Investment,BiT,Supplies & Services,Publications,Thomson Reuters,01/08/2024,108.00 
Prosperity & Investment,BiT,Supplies & Services,Publications,Thomson Reuters,01/08/2024,108.00 
Prosperity & Investment,BiT,Supplies & Services,Publications,Thomson Reuters,01/08/2024,178.00 
