Department,Spending area,Expense type,Posting date,Reference,Amount,Supplier Name with Redactions
Hampshire & Isle of Wight Constabulary,VEHICLES,Vehicle Workshop Spares and Consumables,45409,2200215403,614.52,Volkswagen Group Uk Ltd (Tps)
Hampshire & Isle of Wight Constabulary,VEHICLES,Vehicle Workshop Spares and Consumables,45411,2200215408,558.16,Volkswagen Group Uk Ltd (Tps)
Hampshire & Isle of Wight Constabulary,VEHICLES,Vehicle Workshop Spares and Consumables,45412,2200215479,569.15,Snows Bmw
Hampshire & Isle of Wight Constabulary,VEHICLES,Vehicles and Plant - Repairs and Main,45385,2200213852,1963.16,CG Bodyshops T/ A
Hampshire & Isle of Wight Constabulary,VEHICLES,Vehicles and Plant - Repairs and Main,45385,2200213855,1591.64,CG Bodyshops T/ A
Hampshire & Isle of Wight Constabulary,VEHICLES,Vehicles and Plant - Repairs and Main,45385,2200213856,1249.95,CG Bodyshops T/ A
Hampshire & Isle of Wight Constabulary,VEHICLES,Vehicles and Plant - Repairs and Main,45385,2200213849,2611.56,Deepcut Garage Ltd
Hampshire & Isle of Wight Constabulary,VEHICLES,Vehicles and Plant - Repairs and Main,45385,2200213853,2109.07,Deepcut Garage Ltd
Hampshire & Isle of Wight Constabulary,VEHICLES,Vehicles and Plant - Repairs and Main,45385,2200213848,1237.4,M B (Hants) Ltd t/a Milford Bodywor
Hampshire & Isle of Wight Constabulary,VEHICLES,Vehicles and Plant - Repairs and Main,45390,2200214144,2678.54,Partridge of Hampshire Limited
Hampshire & Isle of Wight Constabulary,VEHICLES,Vehicles and Plant - Repairs and Main,45390,2200214145,3805.51,Partridge of Hampshire Limited
Hampshire & Isle of Wight Constabulary,VEHICLES,Vehicles and Plant - Repairs and Main,45391,2200214255,791.56,CG Bodyshops T/ A
Hampshire & Isle of Wight Constabulary,VEHICLES,Vehicles and Plant - Repairs and Main,45391,2200214256,520.05,Deepcut Garage Ltd
Hampshire & Isle of Wight Constabulary,VEHICLES,Vehicles and Plant - Repairs and Main,45393,2200214439,862.81,Deepcut Garage Ltd
Hampshire & Isle of Wight Constabulary,VEHICLES,Vehicles and Plant - Repairs and Main,45393,2200214440,1100.26,Partridge of Hampshire Limited
Hampshire & Isle of Wight Constabulary,WATERLOOVILLE STATION (JW),Non System - Electricity,45401,3110122188,2291.91,NPOWER
Hampshire & Isle of Wight Constabulary,WATERLOOVILLE STATION (JW),Non System - Gas,45401,3110122091,2157.53,TOTALENERGIES GAS & POWER LIMITED
Hampshire & Isle of Wight Constabulary,WATERLOOVILLE STATION (JW),Non System - Gas,45401,3110122092,2275.48,TOTALENERGIES GAS & POWER LIMITED
Hampshire & Isle of Wight Constabulary,WETHERDOWN MAST,Uniform Business Rates,45397,3500004218,998,EAST HAMPSHIRE DISTRICT COUNCIL
Hampshire & Isle of Wight Constabulary,WHITCHURCH POLICE STATION (BW),Non System - Electricity,45401,3110122168,3561.89,NPOWER
Hampshire & Isle of Wight Constabulary,WHITCHURCH POLICE STATION (BW),Uniform Business Rates,45402,3500004227,1971.5,BASINGSTOKE & DEANE BOROUGH COUNCIL
Hampshire & Isle of Wight Constabulary,WightLink Holding Account,Staff Use of Public Transport,45391,2200214261,712.5,HOVERTRAVEL LTD
Hampshire & Isle of Wight Constabulary,WINCHESTER VEHICLE WORKSHOPS,Non System - Electricity,45401,3110122139,1343.97,NPOWER
Hampshire & Isle of Wight Constabulary,WINCHESTER VEHICLE WORKSHOPS,Non System - Gas,45401,3110122096,1694.04,TOTALENERGIES GAS & POWER LIMITED
Hampshire & Isle of Wight Constabulary,WINCHESTER VEHICLE WORKSHOPS,Rent,45406,2200215219,2264.61,Store Property Investments Ltd
Hampshire & Isle of Wight Constabulary,WINCHESTER VEHICLE WORKSHOPS,Uniform Business Rates,45387,3500004204,3194.4,WINCHESTER CITY COUNCIL
Hampshire & Isle of Wight Constabulary,WINNALL OFFICES ARV,Uniform Business Rates,45387,3500004206,1717.5,WINCHESTER CITY COUNCIL
Hampshire & Isle of Wight Constabulary,WTM49 L1 TSU ONBOARDING,Payments to Other PC,45400,2200214879,6595.72,Thames Valley Police
Hampshire & Isle of Wight Constabulary,WTM65 DEVOLVED TCG WEST,Security Costs,45383,2200214114,1956.6,Redacted - Operational
Hampshire & Isle of Wight Constabulary,WTM85 OP RELENTLESS 3,Advertising (non staff),45391,2200214211,5950,Crimestoppers Trust
Hampshire & Isle of Wight Constabulary,YARMOUTH NPO,Rent,45386,2200213988,3971.5,Yarmouth (Iow) Harbour Commissioner
Hampshire & Isle of Wight Constabulary,YARNHAMS FARM MAST,Uniform Business Rates,45397,3500004217,1243,EAST HAMPSHIRE DISTRICT COUNCIL
Hampshire & Isle of Wight Constabulary,YATELEY POLICE STATION (HY),Non System - Electricity,45401,3110122148,506.4,NPOWER
Hampshire & Isle of Wight Constabulary,YATELEY POLICE STATION (HY),Non System - Gas,45401,3110122093,587.58,TOTALENERGIES GAS & POWER LIMITED
Hampshire & Isle of Wight Constabulary,YATELEY POLICE STATION (HY),Uniform Business Rates,45383,3500004170,2922,HART DISTRICT COUNCIL
OPCC,ASB Funding,Grant Aid and Donations,45397,3110005130,12600,GOSPORT BOROUGH COUNCIL
OPCC,ASB Funding,Grant Aid and Donations,45397,3110005129,14700,Isle of Wight Council
OPCC,ASB Funding,Grant Aid and Donations,45397,3110005131,32793,Southampton City Council
OPCC,ASB Funding,Grant Aid and Donations,45397,3110005132,10000,Test Valley Borough Council
OPCC,ASB Funding,Grant Aid and Donations,45398,3110005139,25000,Artswork Limited
OPCC,ASB Funding,Grant Aid and Donations,45398,3110005138,7600,GOSPORT BOROUGH COUNCIL
OPCC,ASB Funding,Grant Aid and Donations,45398,3110005137,8727.6,Test Valley Borough Council
OPCC,ASB Funding,Grant Aid and Donations,45401,3110005145,25000,Southampton City Council
OPCC,ASB Funding,Grant Aid and Donations,45406,3110005152,10000,NEW FOREST DISTRICT COUNCIL
OPCC,ASB Funding,Grant Aid and Donations,45406,3110005150,20000,One Time Vendor
OPCC,ASB Funding,Grant Aid and Donations,45406,3110005153,12000,RUSHMOOR BOROUGH COUNCIL
OPCC,ASB Funding,Grant Aid and Donations,45406,3110005151,33925,Yellow Brick Road Projects
OPCC,ASB Funding,Grant Aid and Donations,45407,3110005156,15000,HIWFRS
OPCC,ASB Funding,Grant Aid and Donations,45407,3110005157,5000,HIWFRS
OPCC,ASB Funding,Grant Aid and Donations,45407,3110005154,25000,Portsmouth City Council
OPCC,ASB Funding,Grant Aid and Donations,45407,3110005159,6000,RUSHMOOR BOROUGH COUNCIL
OPCC,ASB Funding,Grant Aid and Donations,45407,3110005155,50450.72,SOUTHAMPTON CITY COUNCIL
OPCC,Business,Payments to Other Local Authorities,45384,2200020885,17894.86,Hampshire County Council
OPCC,Business,Technical and Professional Consultant F,45397,2200020999,13249.75,ERNST & YOUNG LLP
OPCC,Hearings,Technical and Professional Consultant F,45385,3110005097,2532.68,Redacted - Personal Payment
OPCC,Hearings,Technical and Professional Consultant F,45386,3110005099,-546.6,Redacted - Personal Payment
OPCC,Hearings,Technical and Professional Consultant F,45386,3110005100,683.25,Redacted - Personal Payment
OPCC,Hearings,Technical and Professional Consultant F,45393,3110005107,662.5,Redacted - Personal Payment
OPCC,Hearings,Technical and Professional Consultant F,45393,3110005109,2840.46,Redacted - Personal Payment
OPCC,Hearings,Technical and Professional Consultant F,45406,3110005149,3506.68,Redacted - Personal Payment
OPCC,Hearings,Technical and Professional Consultant F,45406,3110005148,759.74,Redacted - Personal Payment
OPCC,Hearings,Technical and Professional Consultant F,45412,3110005166,1578,Redacted - Personal Payment
OPCC,Hearings,Technical and Professional Consultant F,45412,3110005164,1755.75,Redacted - Personal Payment
OPCC,OPCC - Commissioning Grants,Grant Aid and Donations,45387,2200020939,3986,YELLOW DOOR
OPCC,OPCC - Commissioning Grants,Grant Aid and Donations,45404,2200021081,10000,AFC Bournemouth Community Sports Tr
OPCC,OPCC - Comms & Engagement,ICT Services,45385,2200020897,1190,Thursday Studios Ltd
OPCC,OPCC - Comms & Engagement,IT Software,45391,3110005103,8340,One Time Vendor
OPCC,OPCC - Comms & Engagement,Other Services,45391,2200020973,581.67,Trophyman Supplies Ltd
OPCC,OPCC - Comms & Engagement,"Publicity, Promotions and Advertisement",45383,2200021183,5987.8,WHITWAM LTD
OPCC,OPCC - Comms & Engagement,Subscriptions,45386,2200020921,1500,AlMediaData Limited
OPCC,PCC's Initiatives,Grant Aid and Donations,45397,2200021001,25000,SAINTS FOUNDATION
OPCC,Violence Reduction Unit,Grant Aid and Donations,45398,2200021014,24664,Southampton City Council
OPCC,Violence Reduction Unit,ICT Services,45407,2200021118,31851,Thames Valley Police
