Department,Spending area,Expense type,Posting date,Reference,Amount,Supplier Name with Redactions
Hampshire & Isle of Wight Constabulary,NEWPORT VEHICLE WORKSHOPS,Non System - Gas,45730,3110128109,1130.28,TOTALENERGIES GAS & POWER LIMITED
Hampshire & Isle of Wight Constabulary,NEWTOWN BEAT OFFICE,Rent,45726,2200236769,3988.59,West Itchen Community Trust Ltd
Hampshire & Isle of Wight Constabulary,NORTHAM (SOUTHAMPTON) NPO,Non System - Electricity,45740,3110128337,626.74,NPOWER
Hampshire & Isle of Wight Constabulary,NORTHAM (SOUTHAMPTON) NPO,Non System - Electricity,45740,3110128358,730.51,NPOWER
Hampshire & Isle of Wight Constabulary,NORTHAM (SOUTHAMPTON) NPO,Non System - Electricity,45740,3110128362,616.22,NPOWER
Hampshire & Isle of Wight Constabulary,NORTHAM (SOUTHAMPTON) NPO,Non System - Water - Metered,45730,3110128141,842.01,Scottish Water Business Stream Ltd
Hampshire & Isle of Wight Constabulary,NORTHERN PIC,Non System - Electricity,45740,3110128352,14972.05,NPOWER
Hampshire & Isle of Wight Constabulary,NORTHERN PIC,Non System - Gas,45730,3110128114,3892.58,TOTALENERGIES GAS & POWER LIMITED
Hampshire & Isle of Wight Constabulary,NORTHERN PIC,Non System - Water - Metered,45730,3110128168,1086.68,Scottish Water Business Stream Ltd
Hampshire & Isle of Wight Constabulary,NPO Lymington,Rent,45747,2200238516,1297,NEW FOREST DISTRICT COUNCIL
Hampshire & Isle of Wight Constabulary,OCC HEALTH AND WELLBEING,Employee Medical Expenses,45733,3110128095,10075,One Time Vendor
Hampshire & Isle of Wight Constabulary,OCC HEALTH AND WELLBEING,Employee Medical Expenses,45733,3110128096,6500,One Time Vendor
Hampshire & Isle of Wight Constabulary,OCC HEALTH AND WELLBEING,Employee Medical Expenses,45733,3110128098,3250,One Time Vendor
Hampshire & Isle of Wight Constabulary,OCC HEALTH AND WELLBEING,Employee Medical Expenses,45735,3110128258,3022.5,One Time Vendor
Hampshire & Isle of Wight Constabulary,OCC HEALTH AND WELLBEING,Equipment,45723,2200236627,637.14,ABBOTT TOXICOLOGY LTD
Hampshire & Isle of Wight Constabulary,OCC HEALTH AND WELLBEING,Medical and Counselling Fees,45747,9300015268,960,HC Occupational Health Bank
Hampshire & Isle of Wight Constabulary,OFFENDER MANAGEMENT HUB,Purchase of IT Equipment,45741,2200238038,13990,Blue Lights Digital Ltd
Hampshire & Isle of Wight Constabulary,OIH08 DETECTIVE RESOURCING GOLD GROUP,Agency Staff,45719,2200236201,36789.34,Red Snapper Recruitment Limited
Hampshire & Isle of Wight Constabulary,OIH08 DETECTIVE RESOURCING GOLD GROUP,Agency Staff,45726,2200236691,561.63,REED SPECIALIST RECRUITMENT LTD
Hampshire & Isle of Wight Constabulary,OIH08 DETECTIVE RESOURCING GOLD GROUP,Agency Staff,45728,2200237054,555.84,REED SPECIALIST RECRUITMENT LTD
Hampshire & Isle of Wight Constabulary,OIH08 DETECTIVE RESOURCING GOLD GROUP,Agency Staff,45735,2200237641,926.4,REED SPECIALIST RECRUITMENT LTD
Hampshire & Isle of Wight Constabulary,OIH08 DETECTIVE RESOURCING GOLD GROUP,Agency Staff,45744,2200238471,39894.78,Red Snapper Recruitment Limited
Hampshire & Isle of Wight Constabulary,OIH08 DETECTIVE RESOURCING GOLD GROUP,Agency Staff,45744,2200238392,926.4,REED SPECIALIST RECRUITMENT LTD
Hampshire & Isle of Wight Constabulary,OIH08 DETECTIVE RESOURCING GOLD GROUP,Equipment,45733,2200237276,10870.5,AROAI HEALTH LIMITED
Hampshire & Isle of Wight Constabulary,Op Elevate,"Publicity, Promotions and Advertisement",45726,2200236760,2521.28,Global Media Group Services Ltd
Hampshire & Isle of Wight Constabulary,Op Elevate,"Publicity, Promotions and Advertisement",45730,2200237222,695,ATEM TRADING CO LTD
Hampshire & Isle of Wight Constabulary,Op Elevate,"Publicity, Promotions and Advertisement",45735,2200237646,2030,Bauer Radio Limited
Hampshire & Isle of Wight Constabulary,OP FARNBOROUGH (AIRSHOW),Payments to Other PC,45734,2200237448,3435.8,PCC for Lincolnshire
Hampshire & Isle of Wight Constabulary,Operational & Initial Training,Hire of Accommodation and Facilities,45721,2200236426,790,KCC ENTERPRISES LIMITED
Hampshire & Isle of Wight Constabulary,Operational & Initial Training,Hire of Accommodation and Facilities,45722,2200236558,1185,KCC ENTERPRISES LIMITED
Hampshire & Isle of Wight Constabulary,Operational & Initial Training,Hire of Accommodation and Facilities,45747,2200238693,790,KCC ENTERPRISES LIMITED
Hampshire & Isle of Wight Constabulary,Organisational Design & Performance Deve,Training related expenditure,45719,2200236212,5004,College of Policing
Hampshire & Isle of Wight Constabulary,OTG99 Op Magenta,Payments to Other PC,45719,2200236188,826164.96,PCC for Kent
Hampshire & Isle of Wight Constabulary,OTG99 Op Magenta,Payments to Other PC,45719,2200236189,765307.8,PCC for Kent
Hampshire & Isle of Wight Constabulary,OTG99 Op Magenta,Payments to Other PC,45719,2200236190,726676.3,PCC for Kent
Hampshire & Isle of Wight Constabulary,OTG99 Op Magenta,Payments to Other PC,45719,2200236191,524781.85,PCC for Kent
Hampshire & Isle of Wight Constabulary,OTG99 Op Magenta,Payments to Other PC,45736,2200237729,586957.41,PCC for Kent
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Educational and Vocational Training,45727,2200236837,1105.5,College of Policing Ltd
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Educational and Vocational Training,45744,2200238427,6791,THE WINDSOR LEADERSHIP TRUST
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Other Training Courses and Qualification,45720,2200236271,1498.5,Ess Safeforce
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Other Training Courses and Qualification,45721,2200236442,1276,College of Policing
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Other Training Courses and Qualification,45721,2200236456,859,College of Policing
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Other Training Courses and Qualification,45728,2200237032,7250,ROCK POOL LIFE C.I.C.
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Other Training Courses and Qualification,45735,2200237575,651.5,College of Policing
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Other Training Courses and Qualification,45735,2200237577,2187.5,College of Policing
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Other Training Courses and Qualification,45735,2200237640,2420.5,College of Policing
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Other Training Courses and Qualification,45735,2200237582,820,Makita (UK) Ltd
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Other Training Courses and Qualification,45736,3110128264,3562.5,One Time Vendor
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Other Training Courses and Qualification,45736,2200237742,2900,Research & intelligence Support
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Other Training Courses and Qualification,45741,2200238002,2016,College of Policing Ltd
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Other Training Courses and Qualification,45741,2200238003,2016,College of Policing Ltd
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Other Training Courses and Qualification,45741,2200238037,6500,Define Leadership Ltd
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Other Training Courses and Qualification,45743,2200238268,559.5,College of Policing
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Other Training Courses and Qualification,45743,2200238270,559.5,College of Policing
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Payments to Other PC,45720,2200236368,1920,PCC for Kent
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Payments to Other PC,45727,2200236851,1900,City Of London Police
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Payments to Other PC,45730,2200237262,4397,West Yorkshire Combined Authority
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Payments to Other PC,45735,2200237563,3950,West Yorkshire Combined Authority
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Payments to Other PC,45736,2200237677,2075,Pcc For Greater Manchester
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Payments to Other PC,45741,2200238000,1790,Pcc For Avon & Somerset
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Training related expenditure,45742,2200238140,1856.9,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Training related expenditure,45744,2200238433,4507,College of Policing Ltd
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Training related expenditure,45747,2200238594,689,College of Policing
Hampshire & Isle of Wight Constabulary,PARK GATE POLICE STATION (FP),Non System - Electricity,45740,3110128322,824.32,NPOWER
Hampshire & Isle of Wight Constabulary,Pension Remedy,Payments to Private Contractors,45720,2200236290,2090,Pension Ready Limited
Hampshire & Isle of Wight Constabulary,Pensions Operating Account 1987 Scheme,Pensions (Cay) - Non Teach & Oth Staff (,45743,2200238246,7629.48,HAMPSHIRE PENSION FUND
Hampshire & Isle of Wight Constabulary,PERSONAL SAFETY & FIRST AID TRAINING,Equipment,45735,2200237530,2343.2,NITON EQUIPMENT LTD
Hampshire & Isle of Wight Constabulary,PERSONAL SAFETY & FIRST AID TRAINING,Equipment,45747,2200238512,4626,FOAMS4SPORTS LTD
Hampshire & Isle of Wight Constabulary,Petersfield Front Counter Revenue Costs,Technical and Professional Consultant F,45728,3110005542,806,One Time Vendor
Hampshire & Isle of Wight Constabulary,Petersfield Front Counter Revenue Costs,Technical and Professional Consultant F,45728,3110005543,865,One Time Vendor
Hampshire & Isle of Wight Constabulary,POLICE CADET SCHEME,Training related expenditure,45747,2200238654,1130,Hampshire County Council
Hampshire & Isle of Wight Constabulary,POLICE CONTROL ROOM,Furniture,45747,2200238513,1911,POSTURITE (UK) LTD
Hampshire & Isle of Wight Constabulary,PORTSMOUTH CENTRAL STATION(PC),Non System - Electricity,45740,3110128333,1431.71,NPOWER
Hampshire & Isle of Wight Constabulary,PORTSMOUTH CENTRAL STATION(PC),Non System - Water - Metered,45730,3110128183,772.4,Scottish Water Business Stream Ltd
Hampshire & Isle of Wight Constabulary,PORTSMOUTH FOOTBALL CLUB,Catering Provisions,45720,2200236273,575,FOOD ON THE MOVE LTD
Hampshire & Isle of Wight Constabulary,PORTSMOUTH FOOTBALL CLUB,Catering Provisions,45728,2200237062,838.75,FOOD ON THE MOVE LTD
Hampshire & Isle of Wight Constabulary,PORTSMOUTH FOOTBALL CLUB,Catering Provisions,45734,2200237441,707.5,FOOD ON THE MOVE LTD
Hampshire & Isle of Wight Constabulary,PORTSWOOD POLICE STATION (SP),Non System - Electricity,45740,3110128293,1400.78,NPOWER
Hampshire & Isle of Wight Constabulary,PORTSWOOD POLICE STATION (SP),Non System - Water - Metered,45730,3110128153,561.44,Scottish Water Business Stream Ltd
Hampshire & Isle of Wight Constabulary,PRINT SERVICES-PRODUCTION COST,Payments to Other Local Authorities,45722,2200236560,46311.02,Hampshire County Council
Hampshire & Isle of Wight Constabulary,PRINT SERVICES-PRODUCTION COST,Payments to Other Local Authorities,45741,2200237998,22566.23,Hampshire County Council
Hampshire & Isle of Wight Constabulary,Private Medical Treatment,Medical and Counselling Fees,45734,3110128188,3551,One Time Vendor
Hampshire & Isle of Wight Constabulary,Professional Fees,Consultants' Fees-Repair & Main,45734,2200237434,5000,MacConvilles Ltd
Hampshire & Isle of Wight Constabulary,Professional Fees,Payments to Other Local Authorities,45734,2200237415,172218.5,Hampshire County Council
Hampshire & Isle of Wight Constabulary,Professional Fees,Payments to Other Local Authorities,45747,2200238560,125841.26,Hampshire County Council
Hampshire & Isle of Wight Constabulary,Professional Fees,Technical and Professional Consultant F,45726,2200236766,6000,MORESTED LTD
Hampshire & Isle of Wight Constabulary,Professional Fees,Technical and Professional Consultant F,45747,2200238601,8558,Batcheller Monkhouse
Hampshire & Isle of Wight Constabulary,Professional Fees,Technical and Professional Consultant F,45747,2200238605,3960,Batcheller Monkhouse
Hampshire & Isle of Wight Constabulary,Professional Fees,Technical and Professional Consultant F,45747,2200238660,6000,MORESTED LTD
Hampshire & Isle of Wight Constabulary,PROFESSIONAL STANDARDS,Other Training Courses and Qualification,45722,2200236538,980,CJS EVENT SOLUTIONS LTD
Hampshire & Isle of Wight Constabulary,PUBLIC ORDER / MAST & CBRN,Drugs and Medical Supplies,45736,2200237660,1032.5,TRAUMAMED SOLUTIONS LIMITED
Hampshire & Isle of Wight Constabulary,PUBLIC ORDER / MAST & CBRN,Equipment,45728,2200237004,3378,AVI Ltd
Hampshire & Isle of Wight Constabulary,PUBLIC ORDER / MAST & CBRN,Equipment,45735,2200237532,6015,Sigma Security Devices Ltd
Hampshire & Isle of Wight Constabulary,PUBLIC ORDER / MAST & CBRN,Equipment,45737,2200237784,725,Woodfield Windows Southern Ltd
Hampshire & Isle of Wight Constabulary,Reactive Maintenance,Fixtures and Fittings,45744,2200238481,948,Commercial and Industrial Services
Hampshire & Isle of Wight Constabulary,Reactive Maintenance,General Maintenance,45719,2200236263,4788.53,Maintenance Associated Services Ltd
Hampshire & Isle of Wight Constabulary,Reactive Maintenance,General Maintenance,45719,2200236197,1300,TEW BROS LTD
Hampshire & Isle of Wight Constabulary,Reactive Maintenance,General Maintenance,45726,2200236758,1750,ANCHOR PIPEWORK LTD
Hampshire & Isle of Wight Constabulary,Reactive Maintenance,General Maintenance,45726,2200236754,39037.17,Hampshire County Council
Hampshire & Isle of Wight Constabulary,Reactive Maintenance,General Maintenance,45727,2200236918,895,TEW BROS LTD
Hampshire & Isle of Wight Constabulary,Reactive Maintenance,General Maintenance,45728,2200236979,842,Ellis Electrical Limited
Hampshire & Isle of Wight Constabulary,Reactive Maintenance,General Maintenance,45728,2200237041,4600,Rock Compliance Limited
Hampshire & Isle of Wight Constabulary,Reactive Maintenance,General Maintenance,45733,2200237308,675,NVIRO LIMITED
Hampshire & Isle of Wight Constabulary,Reactive Maintenance,General Maintenance,45733,2200237330,1650,NVIRO LIMITED
Hampshire & Isle of Wight Constabulary,Reactive Maintenance,General Maintenance,45734,2200237420,3854.25,John Grant Interiors Ltd
Hampshire & Isle of Wight Constabulary,Reactive Maintenance,General Maintenance,45734,2200237422,650,The Drain Experts Ltd
Hampshire & Isle of Wight Constabulary,Reactive Maintenance,General Maintenance,45735,2200237602,645,Commercial and Industrial Services
Hampshire & Isle of Wight Constabulary,Reactive Maintenance,General Maintenance,45737,2200237811,100399.32,Wates Property Services Ltd
Hampshire & Isle of Wight Constabulary,Reactive Maintenance,General Maintenance,45742,2200238155,1265,ANCHOR PIPEWORK LTD
Hampshire & Isle of Wight Constabulary,Reactive Maintenance,General Maintenance,45742,2200238218,2210,RENTOKIL INITIAL SERVICES LTD
Hampshire & Isle of Wight Constabulary,Reactive Maintenance,General Maintenance,45742,2200238227,130452.36,Wates Property Services Ltd
Hampshire & Isle of Wight Constabulary,Reactive Maintenance,General Maintenance,45743,2200238280,1545,Commercial and Industrial Services
Hampshire & Isle of Wight Constabulary,Reactive Maintenance,General Maintenance,45744,2200238482,800,Commercial and Industrial Services
Hampshire & Isle of Wight Constabulary,Reactive Maintenance,General Maintenance,45744,2200238483,1188,Commercial and Industrial Services
Hampshire & Isle of Wight Constabulary,Reactive Maintenance,Grounds Maintenance Contracts,45726,2200236705,1332,Southampton City Council
Hampshire & Isle of Wight Constabulary,Reactive Maintenance,Grounds Maintenance Contracts,45747,2200238658,975,John O'Conner (GM) Ltd
Hampshire & Isle of Wight Constabulary,Reactive Maintenance,Other premises related costs,45726,2200236660,3086,BHM ELECTRICAL SERVICES
Hampshire & Isle of Wight Constabulary,Reactive Maintenance,Other premises related costs,45726,2200236670,3665,BHM ELECTRICAL SERVICES
Hampshire & Isle of Wight Constabulary,Reactive Maintenance,Other premises related costs,45730,2200237259,505,Bhm Electrical Services Ltd
Hampshire & Isle of Wight Constabulary,Reactive Maintenance,Premises Repairs,45720,2200236294,1289,Ellis Electrical Limited
Hampshire & Isle of Wight Constabulary,Reactive Maintenance,Premises Repairs,45728,2200237074,4550,TEW BROS LTD
Hampshire & Isle of Wight Constabulary,Reactive Maintenance,Premises Repairs,45729,2200237112,510,TEW BROS LTD
Hampshire & Isle of Wight Constabulary,Reactive Maintenance,Premises Repairs,45734,2200237444,4372.73,John Grant Interiors Ltd
Hampshire & Isle of Wight Constabulary,Reactive Maintenance,Premises Repairs,45735,2200237633,1147,DGK FLOORING LTD
Hampshire & Isle of Wight Constabulary,Reactive Maintenance,Premises Repairs,45737,2200237847,1195.44,ENERVEO LIMITED
Hampshire & Isle of Wight Constabulary,Reactive Maintenance,Premises Repairs,45742,2200238196,3950,ANCHOR PIPEWORK LTD
Hampshire & Isle of Wight Constabulary,Reactive Maintenance,Premises Repairs,45747,2200238595,1182,TEW BROS LTD
Hampshire & Isle of Wight Constabulary,REASONABLE ADJUSTMENT,Equipment,45729,2200237135,1055.25,POSTURITE (UK) LTD
Hampshire & Isle of Wight Constabulary,REASONABLE ADJUSTMENT,Furniture,45723,2200236611,772.91,POSTURITE (UK) LTD
Hampshire & Isle of Wight Constabulary,REASONABLE ADJUSTMENT,Furniture,45726,2200236653,802.35,POSTURITE (UK) LTD
Hampshire & Isle of Wight Constabulary,REASONABLE ADJUSTMENT,Furniture,45726,2200236661,794.8,POSTURITE (UK) LTD
Hampshire & Isle of Wight Constabulary,REASONABLE ADJUSTMENT,Furniture,45727,2200236958,802.45,POSTURITE (UK) LTD
Hampshire & Isle of Wight Constabulary,REASONABLE ADJUSTMENT,Furniture,45734,2200237403,648.7,POSTURITE (UK) LTD
Hampshire & Isle of Wight Constabulary,REASONABLE ADJUSTMENT,Furniture,45734,2200237447,1121.2,POSTURITE (UK) LTD
Hampshire & Isle of Wight Constabulary,REASONABLE ADJUSTMENT,Furniture,45734,2200237508,648.7,POSTURITE (UK) LTD
Hampshire & Isle of Wight Constabulary,REASONABLE ADJUSTMENT,Furniture,45736,2200237734,1183.45,POSTURITE (UK) LTD
Hampshire & Isle of Wight Constabulary,REASONABLE ADJUSTMENT,Furniture,45742,2200238198,1143.7,POSTURITE (UK) LTD
Hampshire & Isle of Wight Constabulary,REASONABLE ADJUSTMENT,Furniture,45743,2200238294,1082.2,POSTURITE (UK) LTD
Hampshire & Isle of Wight Constabulary,REASONABLE ADJUSTMENT,Other Training Courses and Qualification,45744,2200238399,1125,Genius Within CIC
Hampshire & Isle of Wight Constabulary,REASONABLE ADJUSTMENT,Other Training Courses and Qualification,45747,2200238540,540,Genius Within CIC
Hampshire & Isle of Wight Constabulary,Recharge Medigold,Medical and Counselling Fees,45735,3110128254,7750,One Time Vendor
Hampshire & Isle of Wight Constabulary,Recharge Medigold,Medical and Counselling Fees,45735,3110128257,1550,One Time Vendor
Hampshire & Isle of Wight Constabulary,Recruitment,Other Training Courses and Qualification,45736,2200237654,23806.15,College of Policing
Hampshire & Isle of Wight Constabulary,Recruitment,Other Training Courses and Qualification,45736,2200237655,9559.95,College of Policing
Hampshire & Isle of Wight Constabulary,Recruitment,Other Training Courses and Qualification,45736,2200237656,17995.2,College of Policing
Hampshire & Isle of Wight Constabulary,Recruitment,Other Training Courses and Qualification,45742,2200238154,17995.2,College of Policing
Hampshire & Isle of Wight Constabulary,Recruitment,Staff Advertising - General,45734,2200237479,2931.04,Indeed Ireland Operations Ltd
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Equipment,45722,3110128014,642,One Time Vendor
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Equipment,45734,2200237478,1610,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Equipment,45741,9300015237,3262.62,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Equipment,45741,9300015238,6223.52,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Redacted - Operational,HTM / Other Vehicle - Hire Charges,45719,3110127967,2625.6,One Time Vendor
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Non System - Electricity,45740,3110128307,2725.14,NPOWER
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Non System - Electricity,45740,3110128287,1209.07,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Non System - Electricity,45740,3110128296,5740.32,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Non System - Electricity,45740,3110128357,1571.74,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Non System - Electricity,45740,3110128361,1411.28,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Non System - Gas,45730,3110128111,929.45,TOTALENERGIES GAS & POWER LIMITED
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Non System - Gas,45730,3110128120,533.59,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Non System - Liquid Propane Gas,45741,2200238115,1283.46,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Non System - Water - Metered,45730,3110128144,2532.22,Scottish Water Business Stream Ltd
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Non System - Water - Metered,45730,3110128152,588.15,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Other Services,45737,2200237793,622.35,Design It Solutions T/As Panoptech
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Payments to Other PC,45721,2200236427,2200,Sussex Pcc Headquarters
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Payments to Other PC,45728,2200237028,900,PCC for Thames Valley
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Payments to Other PC,45734,2200237410,13107.81,Thames Valley Police
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Payments to Other PC,45735,2200237548,1668,Thames Valley Police
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Payments to Other PC,45740,2200237858,9722.21,National Crime Agency (NCA)
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Postage and Delivery,45719,2200236168,504.3,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Rent,45722,2200236535,32500,Dean Property (South-East) Ltd
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Service Charges - Premises,45730,3110128089,2000,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Staff Non-Travel Subsistence,45726,9300015220,515.73,HC Site 1 Cash
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Technical and Professional Consultant F,45720,2200236334,629.62,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Technical and Professional Consultant F,45720,2200236335,694.84,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Technical and Professional Consultant F,45723,2200236599,600,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Technical and Professional Consultant F,45728,2200237026,564.95,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Technical and Professional Consultant F,45728,2200237039,587.32,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Technical and Professional Consultant F,45730,2200237242,504.73,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Technical and Professional Consultant F,45734,2200237418,646.47,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Technical and Professional Consultant F,45735,3110128233,628.57,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Technical and Professional Consultant F,45735,3110128243,670.48,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Technical and Professional Consultant F,45744,3110128500,615.42,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Technical and Professional Consultant F,45744,3110128501,628.42,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Technical and Professional Consultant F,45747,3110128535,778.97,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Technical and Professional Consultant F,45747,2200238555,689.28,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Technical and Professional Consultant F,45747,2200238556,544.89,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Uniform Business Rates,45717,3500004862,4605,Portsmouth City Council
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Vehicle Workshop Spares and Consumables,45721,2200236479,1470,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Vehicles and Plant - Repairs and Main,45741,2200238113,554.2,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Weaponary Supplies,45722,2200236540,994.45,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Weaponary Supplies,45737,2200237786,717.5,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Relocation costs,Furniture,45726,2200236737,5585.41,SHOWCASE PSR PORTSDOWN LIMITED
Hampshire & Isle of Wight Constabulary,Response A Shift West,Staff - Basic Pay,45741,3110128456,4174.86,One Time Vendor
Hampshire & Isle of Wight Constabulary,RISK MANAGEMENT,Agency Staff,45720,2200236298,682.9,REED SPECIALIST RECRUITMENT LTD
Hampshire & Isle of Wight Constabulary,RISK MANAGEMENT,Agency Staff,45734,2200237454,682.9,REED SPECIALIST RECRUITMENT LTD
Hampshire & Isle of Wight Constabulary,RISK MANAGEMENT,Agency Staff,45742,2200238170,682.9,REED SPECIALIST RECRUITMENT LTD
Hampshire & Isle of Wight Constabulary,ROMSEY POLICE STATION (TR),Non System - Electricity,45740,3110128328,692.18,NPOWER
Hampshire & Isle of Wight Constabulary,RP COMMERCIAL & PROACTIVE TEAM,Equipment,45743,2200238361,831.75,SceneSafe Limited
Hampshire & Isle of Wight Constabulary,RP GENERAL OPS,Materials,45720,2200236343,4190,Redacted - Operational
Hampshire & Isle of Wight Constabulary,RP GENERAL OPS,Materials,45743,2200238341,832.5,Redacted - Operational
Hampshire & Isle of Wight Constabulary,RP GENERAL OPS,Training related expenditure,45735,2200237609,17500,O.R.E. LIMITED
Hampshire & Isle of Wight Constabulary,Rural Policing RESERVE,Equipment,45721,3110128006,1725,One Time Vendor
Hampshire & Isle of Wight Constabulary,RYDE POLICE STATION (LR),Non System - Electricity,45740,3110128290,998.86,NPOWER
Hampshire & Isle of Wight Constabulary,SAFEGUARDING HEAD OFFICE,Covert Alarms,45720,2200236361,3188.5,Redacted - Operational
Hampshire & Isle of Wight Constabulary,SAFEGUARDING HEAD OFFICE,Grant Aid and Donations,45721,2200236453,32849.25,Hampshire County Council
Hampshire & Isle of Wight Constabulary,Safer Roads Unit,Equipment,45728,2200237071,1545.76,Cubic Transportation Systems
Hampshire & Isle of Wight Constabulary,Safer Roads Unit,Equipment,45733,2200237345,2380,LASER TECH UK LTD
Hampshire & Isle of Wight Constabulary,Safer Roads Unit,Other Training Courses and Qualification,45726,2200236725,4710.4,Road Safety Support Ltd
Hampshire & Isle of Wight Constabulary,Safer Roads Unit,Subscriptions,45730,2200237232,28750,Road Safety Support Ltd
Hampshire & Isle of Wight Constabulary,SAFER STREETS 5 BASINGSTOKE,Grant Aid and Donations,45723,2200024147,12295.33,Portsmouth City Council
Hampshire & Isle of Wight Constabulary,SARC,Forensic and pathology testing,45720,2200236313,1100.25,SceneSafe Limited
Hampshire & Isle of Wight Constabulary,SARC,Forensic and pathology testing,45740,2200237896,727.75,SceneSafe Limited
