Merchant Category,Supplier,Service,Summary of Purpose of Expenditure,invoice_date,net_amount
Education Services,Beech Hall School,Services to People,Fees and Charges,15/12/2023,12166.66
Software Supplier,Brightly Software Limited,Services to Place,Repairs and Maintenance,15/12/2023,12364.92
Software Supplier,Social Care Network Solutions Ltd,Services to People,Fees and Charges,15/12/2023,3360
Property Management,Guestline Hospitality Software Solu,Corporate and Support Services,Information and Communications Technology,15/12/2023,508.13
Legal Services,Kings Chambers,Corporate and Support Services,Professional Fees,15/12/2023,1500
Advertising / Marketing,CWTB t/a Marketing Cheshire,Services to Place,Publicity and Promotion,15/12/2023,2500
Recruitment / Staffing,Oyster Partnership,Services to Place,Agency Staff,15/12/2023,1505.6
Digital / Media Services,Raw Creative (Yorkshire) Ltd,Services to Place,Publicity and Promotion,15/12/2023,1610
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Professional Fees,15/12/2023,1375
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Professional Fees,15/12/2023,1375
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Professional Fees,15/12/2023,4125
Postal / Mail / Courier Services,ROYAL MAIL,Corporate and Support Services,Office Expenses,15/12/2023,1600.61
NHS Organisation,Sheffield Teaching Hospital NHS FT,Corporate and Support Services,Fees and Charges,15/12/2023,3961.3
Legal Services,Trinity Chambers,Corporate and Support Services,Professional Fees,15/12/2023,1700
Construction / Building Services,MILLERCARE LTD,Services to People,Capital Expenditure - Works,16/12/2023,520
Construction / Building Services,MILLERCARE LTD,Services to People,Capital Expenditure - Works,16/12/2023,3080
Engineering Services,WILDE CONSULTANTS LTD,Services to Place,Professional Fees,16/12/2023,3404.04
Engineering Services,WILDE CONSULTANTS LTD,Services to Place,Professional Fees,16/12/2023,9417.25
Engineering Services,WILDE CONSULTANTS LTD,Services to Place,Professional Fees,16/12/2023,8134.5
Engineering Services,WILDE CONSULTANTS LTD,Services to Place,Professional Fees,16/12/2023,6665
Engineering Services,WILDE CONSULTANTS LTD,Services to Place,Professional Fees,16/12/2023,6968.25
Engineering Services,WILDE CONSULTANTS LTD,Services to Place,Professional Fees,16/12/2023,3005.1
Engineering Services,WILDE CONSULTANTS LTD,Services to Place,Professional Fees,16/12/2023,6911.3
Engineering Services,WILDE CONSULTANTS LTD,Services to Place,Professional Fees,16/12/2023,943.8
Books / Magazines / Media,Bibliotheca Ltd,Corporate and Support Services,Information and Communications Technology,16/12/2023,15875
Education Services,Ladybird Childcare Ltd,Services to Place,Expenses and Allowances,16/12/2023,660
Cafe / Bar / Food Outlet,Mosaic Bramall Ltd,Corporate and Support Services,Expenses and Allowances,16/12/2023,5357.33
NHS Organisation,STOCKPORT NHS TRUST,Services to People,Fees and Charges,16/12/2023,1131.6
Professional / Trade Body,THE CONSULTATION INSTITUTE,Corporate and Support Services,Professional Fees,18/12/2023,750
Child / Family Support,ADOPTION MATTERS NORTHWEST,Services to People,Fees and Charges,18/12/2023,650
Psychology / Assessment Services,Curiosity Project,Services to People,Fees and Charges,18/12/2023,549
Psychology / Assessment Services,Curiosity Project,Services to People,Fees and Charges,18/12/2023,576
Psychology / Assessment Services,Curiosity Project,Services to People,Fees and Charges,18/12/2023,678
ICT Consultancy / Support,Getech,Corporate and Support Services,Information and Communications Technology,18/12/2023,840
Social Care Services,Lagan's Foundation,Services to People,Care Payments,18/12/2023,512
Social Care Services,Lagan's Foundation,Services to People,Care Payments,18/12/2023,4560
Activities and Events Provision,REMEDI - RESTORATIVE SERVICES,Services to People,Fees and Charges,18/12/2023,3949.66
Recruitment / Staffing,Tile Hill Interim & Executive,Services to Place,Salaries,18/12/2023,16048.5
Environmental Services,United Enviromental Services Ltd,Services to Place,Capital Expenditure - Fees,18/12/2023,561.25
Catering / Food / Beverages,Wilds Of Oldham,Corporate and Support Services,Expenses and Allowances,18/12/2023,922.95
Vehicle Management,LEX AUTOLEASE LTD,Corporate and Support Services,Leasing /Transport Hire,18/12/2023,7495.32
Digital / Media Services,Reveal Media Ltd,Services to Place,Furniture and Equipment,18/12/2023,1685
Bereavement Services,Bates & Holland Funeral Services Lt,Corporate and Support Services,Leasing /Transport Hire,18/12/2023,8200
Health Advice / Awareness,BROOK,Services to People,Supplies and services,18/12/2023,1960.7
Mobility Equipment / Supplies,Rehabilitation Manufacturing Servic,Services to People,Furniture and Equipment,18/12/2023,4417
Advertising / Marketing,IDHL Technology Limited,Corporate and Support Services,Office Expenses,18/12/2023,2000
Advertising / Marketing,IDHL Technology Limited,Corporate and Support Services,Office Expenses,18/12/2023,13187.88
Digital / Media Services,GVAV Ltd,Services to Place,Furniture and Equipment,18/12/2023,636
Legal Services,Weightmans LLP Client Acc Liverpool,Corporate and Support Services,Legal Fees,18/12/2023,4455.5
Child / Family Support,ADOPTION MATTERS NORTHWEST,Services to People,Care Payments,18/12/2023,986
Music and Musical Instruments,John Packer Ltd,Services to People,Furniture and Equipment,18/12/2023,525
Health Services,Physio.co.uk,Corporate and Support Services,Fees and Charges,18/12/2023,2947.8
ICT Consultancy / Support,CBC COMPUTER SYSTEM (KIRKLEES),Corporate and Support Services,Information and Communications Technology,19/12/2023,4140
ICT Consultancy / Support,CBC COMPUTER SYSTEM (KIRKLEES),Corporate and Support Services,Information and Communications Technology,19/12/2023,660
ICT Consultancy / Support,CBC COMPUTER SYSTEM (KIRKLEES),Corporate and Support Services,Information and Communications Technology,19/12/2023,3255
ICT Consultancy / Support,CBC COMPUTER SYSTEM (KIRKLEES),Corporate and Support Services,Information and Communications Technology,19/12/2023,385
ICT Consultancy / Support,CBC COMPUTER SYSTEM (KIRKLEES),Corporate and Support Services,Information and Communications Technology,19/12/2023,465
ICT Consultancy / Support,CBC COMPUTER SYSTEM (KIRKLEES),Corporate and Support Services,Information and Communications Technology,19/12/2023,55
ICT Consultancy / Support,CBC COMPUTER SYSTEM (KIRKLEES),Corporate and Support Services,Information and Communications Technology,19/12/2023,-465
ICT Consultancy / Support,CBC COMPUTER SYSTEM (KIRKLEES),Corporate and Support Services,Information and Communications Technology,19/12/2023,-55
ICT Consultancy / Support,CBC COMPUTER SYSTEM (KIRKLEES),Corporate and Support Services,Information and Communications Technology,19/12/2023,465
ICT Consultancy / Support,CBC COMPUTER SYSTEM (KIRKLEES),Corporate and Support Services,Information and Communications Technology,19/12/2023,55
ICT Consultancy / Support,CBC COMPUTER SYSTEM (KIRKLEES),Corporate and Support Services,Furniture and Equipment,19/12/2023,556
Social Care Services,Heidi Pannell Therapeutic Services,Services to People,Fees and Charges,19/12/2023,630
Construction / Building Services,CONCEPT ELEVATORS (UK) LTD,Services to People,Repairs and Maintenance,19/12/2023,3455.72
Legal Services,Central Chambers,Corporate and Support Services,Professional Fees,20/12/2023,700
Office Equipment,H JENKINSON & CO LTD,Services to People,Furniture and Equipment,20/12/2023,-546.23
Office Equipment,H JENKINSON & CO LTD,Services to People,Furniture and Equipment,20/12/2023,501.23
Office Equipment,H JENKINSON & CO LTD,Services to People,Furniture and Equipment,20/12/2023,45
Cleaning Supplies,Arrow County Supplies,Services to Place,Cleaning,20/12/2023,132.72
Cleaning Supplies,Arrow County Supplies,Services to Place,Cleaning,20/12/2023,259.76
Cleaning Supplies,Arrow County Supplies,Services to Place,Cleaning,20/12/2023,501.4
Cleaning Supplies,Arrow County Supplies,Services to Place,Cleaning,20/12/2023,696.8
Cleaning Supplies,Arrow County Supplies,Services to Place,Cleaning,20/12/2023,52.1
Cleaning Supplies,Arrow County Supplies,Services to Place,Cleaning,20/12/2023,213.12
Cleaning Supplies,Arrow County Supplies,Services to Place,Cleaning,20/12/2023,195.96
Cleaning Supplies,Arrow County Supplies,Services to Place,Cleaning,20/12/2023,4
Digital / Media Services,Reach Publishing Services Ltd (MEN),Services to People,Office Expenses,20/12/2023,1639.31
Digital / Media Services,Reach Publishing Services Ltd (MEN),Services to Place,Fees and Charges,20/12/2023,574.86
Digital / Media Services,Reach Publishing Services Ltd (MEN),Services to People,Office Expenses,20/12/2023,1639.31
Digital / Media Services,Reach Publishing Services Ltd (MEN),Services to Place,Fees and Charges,20/12/2023,574.86
Engineering Services,WILDE CONSULTANTS LTD,Services to Place,Professional Fees,20/12/2023,-5102.03
Engineering Services,WILDE CONSULTANTS LTD,Services to Place,Professional Fees,20/12/2023,5102.03
Engineering Services,WILDE CONSULTANTS LTD,Services to Place,Professional Fees,20/12/2023,-8136.08
Engineering Services,WILDE CONSULTANTS LTD,Services to Place,Professional Fees,20/12/2023,8136.08
Engineering Services,WILDE CONSULTANTS LTD,Services to Place,Professional Fees,20/12/2023,-8010.31
Engineering Services,WILDE CONSULTANTS LTD,Services to Place,Professional Fees,20/12/2023,8010.31
Construction / Building Services,Totally Local Company Ltd,Services to Place,Capital Expenditure - Works,20/12/2023,2574.45
Insurance Services,PRUDENTIAL LIFE & PENSIONS,#N/A,Other Payments,23/01/2024,42004.04
Insurance Services,PRUDENTIAL LIFE & PENSIONS,#N/A,Other Payments,23/01/2024,7152.9
Social Care Services,Cuffe and Lacey,Services to People,Fees and Charges,21/12/2023,-1835.62
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Care Payments,21/12/2023,-631.44
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Care Payments,21/12/2023,631.44
School (Other Local Authority),One School Global,Services to People,Third party payments - Public Sector,21/12/2023,-2162.33
School (Other Local Authority),One School Global,Services to People,Fees and Charges,21/12/2023,2162.33
Building Supplies,ARNOLD LAVER & CO LTD,Services to Place,Furniture and Equipment,22/12/2023,359.1
Building Supplies,ARNOLD LAVER & CO LTD,Services to Place,Furniture and Equipment,22/12/2023,451.2
Housing Services,Three Sixty SHG Ltd,Services to People,Repairs and Maintenance,22/12/2023,-726
Housing Services,Three Sixty SHG Ltd,Services to People,Repairs and Maintenance,22/12/2023,726
Social Care Services,Attachment Works,Services to People,Fees and Charges,22/12/2023,1440
Office Equipment,AVANTI BUSINESS EQUIPMENT LTD,Corporate and Support Services,Furniture and Equipment,22/12/2023,2048
Psychology / Assessment Services,Curiosity Project,Services to People,Fees and Charges,22/12/2023,630
Engineering Services,Kaizen Consulting Engineers Ltd,Services to Place,Professional Fees,22/12/2023,25000
Financial Services,Close Invoice Finance Ltd,Services to Place,Furniture and Equipment,22/12/2023,312
Financial Services,Close Invoice Finance Ltd,Services to Place,Furniture and Equipment,22/12/2023,462
Financial Services,Close Invoice Finance Ltd,Services to Place,Furniture and Equipment,22/12/2023,4611
Financial Services,Close Invoice Finance Ltd,Services to Place,Furniture and Equipment,22/12/2023,596
Financial Services,Close Invoice Finance Ltd,Services to Place,Furniture and Equipment,22/12/2023,216
Financial Services,Close Invoice Finance Ltd,Services to Place,Furniture and Equipment,22/12/2023,1273
Financial Services,Close Invoice Finance Ltd,Services to Place,Furniture and Equipment,22/12/2023,159
Financial Services,Close Invoice Finance Ltd,Services to Place,Furniture and Equipment,22/12/2023,770
Financial Services,Close Invoice Finance Ltd,Services to Place,Furniture and Equipment,22/12/2023,8346
Financial Services,Close Invoice Finance Ltd,Services to Place,Furniture and Equipment,22/12/2023,1220
Financial Services,Close Invoice Finance Ltd,Services to Place,Furniture and Equipment,22/12/2023,840
Financial Services,Close Invoice Finance Ltd,Services to Place,Furniture and Equipment,22/12/2023,384
Financial Services,Close Invoice Finance Ltd,Services to Place,Furniture and Equipment,22/12/2023,397.5
Financial Services,Close Invoice Finance Ltd,Services to Place,Furniture and Equipment,22/12/2023,201
Financial Services,Close Invoice Finance Ltd,Services to Place,Furniture and Equipment,22/12/2023,80
Local Authority,Greater Manchester Combined Authori,Services to People,Publicity and Promotion,22/12/2023,500
Child / Family Support,ADOPTION MATTERS NORTHWEST,Services to People,Fees and Charges,22/12/2023,628
Construction / Building Services,Network Space Developments Ltd,Services to Place,Professional Fees,22/12/2023,9125
Business Services / Support,SME HCI Ltd (trading as Vivup),Corporate and Support Services,Furniture and Equipment,22/12/2023,702.8
Business Services / Support,SME HCI Ltd (trading as Vivup),Corporate and Support Services,Furniture and Equipment,22/12/2023,2399.02
Business Services / Support,SME HCI Ltd (trading as Vivup),Corporate and Support Services,Furniture and Equipment,22/12/2023,38051
Professional / Consultancy Services,Aldermore Bank a/f Spawforths,Services to Place,Professional Fees,22/12/2023,1836.45
Professional / Consultancy Services,Aldermore Bank a/f Spawforths,Services to Place,Professional Fees,22/12/2023,2000
Professional / Consultancy Services,Aldermore Bank a/f Spawforths,Services to Place,Professional Fees,22/12/2023,1005
Recruitment / Staffing,Quba Solutions Ltd a/f Stonehouse R,Services to Place,Salaries,22/12/2023,2280
ICT Supplies,VeryPC Ltd,Corporate and Support Services,Furniture and Equipment,22/12/2023,3539.97
Building Services,Aspen Woodwork Ltd,Services to People,Repairs and Maintenance,22/12/2023,-6638
Building Services,Aspen Woodwork Ltd,Services to People,Repairs and Maintenance,22/12/2023,6638
Psychology / Assessment Services,Acorn Therapy,Services to People,Fees and Charges,22/12/2023,3107.16
Health Services,Apollo Home Healtcare,Services to People,Professional Fees,22/12/2023,687.68
Training Provision,BIKERIGHT LTD,Services to Place,Fees and Charges,22/12/2023,11835
Recruitment / Staffing,Computer Futures,Corporate and Support Services,Supplies and services,22/12/2023,3500
Equipment Supplies,Containers Direct,Services to People,Furniture and Equipment,22/12/2023,7465
Equipment Supplies,Containers Direct,Services to People,Furniture and Equipment,22/12/2023,9645
