Purchasing Organisation,Payment Date,Voucher Number (Internal Classification),Payment Number,Supplier Name,Service Area,Amount (£),Purpose,Supplier Type (Internal Classification),Invoice Type (Internal Classification),Cost Centre No,Directorate
RBC Legal Entity,26/04/2023,4794331,362399,ALLPAY.NET.LIMITED,Social Support,-223.08,Fairer charging charges,Third Party Supplier,CREDIT,5790,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794331,362399,ALLPAY.NET.LIMITED,Social Support,1037.12,Purchased Care,Third Party Supplier,STANDARD,5790,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794332,362399,ALLPAY.NET.LIMITED,PS Acquired Community Services,-131.32,Fairer charging charges,Third Party Supplier,CREDIT,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794332,362399,ALLPAY.NET.LIMITED,PS Acquired Community Services,2394,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794333,362399,ALLPAY.NET.LIMITED,LD Community Services,2108.64,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794336,362399,ALLPAY.NET.LIMITED,PS Acquired Community Services,980,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794339,362399,ALLPAY.NET.LIMITED,PS Acquired Community Services,-587.84,Fairer charging charges,Third Party Supplier,CREDIT,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794339,362399,ALLPAY.NET.LIMITED,PS Acquired Community Services,1641.64,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794340,362399,ALLPAY.NET.LIMITED,LD Community Services,-30.28,Fairer charging charges,Third Party Supplier,CREDIT,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794340,362399,ALLPAY.NET.LIMITED,LD Community Services,3021.08,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794343,362399,ALLPAY.NET.LIMITED,PS Acquired Community Services,-1190.8,Fairer charging charges,Third Party Supplier,CREDIT,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794343,362399,ALLPAY.NET.LIMITED,PS Acquired Community Services,2800.24,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794345,362399,ALLPAY.NET.LIMITED,Sensory Support Community Services,-111.64,Fairer charging charges,Third Party Supplier,CREDIT,5711,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794345,362399,ALLPAY.NET.LIMITED,Sensory Support Community Services,672,Purchased Care,Third Party Supplier,STANDARD,5711,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794346,362399,ALLPAY.NET.LIMITED,PS Acquired Community Services,-1115.28,Fairer charging charges,Third Party Supplier,CREDIT,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794346,362399,ALLPAY.NET.LIMITED,PS Acquired Community Services,3353.88,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794348,362399,ALLPAY.NET.LIMITED,PS Acquired Community Services,1380.4,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794350,362399,ALLPAY.NET.LIMITED,Social Support,682.24,Purchased Care,Third Party Supplier,STANDARD,5790,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794354,362399,ALLPAY.NET.LIMITED,PS Acquired Community Services,552.16,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794355,362399,ALLPAY.NET.LIMITED,PS Acquired Community Services,-377.2,Fairer charging charges,Third Party Supplier,CREDIT,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794355,362399,ALLPAY.NET.LIMITED,PS Acquired Community Services,1092.16,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794358,362399,ALLPAY.NET.LIMITED,LD Community Services,-101.32,Fairer charging charges,Third Party Supplier,CREDIT,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794358,362399,ALLPAY.NET.LIMITED,LD Community Services,1067.8,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794359,362399,ALLPAY.NET.LIMITED,LD Community Services,-450.52,Fairer charging charges,Third Party Supplier,CREDIT,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794359,362399,ALLPAY.NET.LIMITED,LD Community Services,9190.8,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794361,362399,ALLPAY.NET.LIMITED,LD Community Services,1444.4,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794365,362399,ALLPAY.NET.LIMITED,M&C Acquired Community Services,-28.64,Fairer charging charges,Third Party Supplier,CREDIT,5751,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794365,362399,ALLPAY.NET.LIMITED,M&C Acquired Community Services,926.68,Purchased Care,Third Party Supplier,STANDARD,5751,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794367,362399,ALLPAY.NET.LIMITED,LD Community Services,-278.4,Fairer charging charges,Third Party Supplier,CREDIT,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794367,362399,ALLPAY.NET.LIMITED,LD Community Services,2724.36,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794368,362399,ALLPAY.NET.LIMITED,PS Lifelong Community Services,-3.84,Fairer charging charges,Third Party Supplier,CREDIT,5781,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794368,362399,ALLPAY.NET.LIMITED,PS Lifelong Community Services,1300,Purchased Care,Third Party Supplier,STANDARD,5781,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794369,362399,ALLPAY.NET.LIMITED,LD Community Services,2341.66,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794370,362399,ALLPAY.NET.LIMITED,PS Acquired Community Services,-207.4,Fairer charging charges,Third Party Supplier,CREDIT,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794370,362399,ALLPAY.NET.LIMITED,PS Acquired Community Services,1774.8,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794373,362399,ALLPAY.NET.LIMITED,PS Acquired Community Services,1698.2,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794375,362399,ALLPAY.NET.LIMITED,LD Community Services,-49.4,Fairer charging charges,Third Party Supplier,CREDIT,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794375,362399,ALLPAY.NET.LIMITED,LD Community Services,679.2,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794378,362399,ALLPAY.NET.LIMITED,LD Community Services,-220.04,Fairer charging charges,Third Party Supplier,CREDIT,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794378,362399,ALLPAY.NET.LIMITED,LD Community Services,790.76,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794380,362399,ALLPAY.NET.LIMITED,LD Community Services,1365.64,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794381,362399,ALLPAY.NET.LIMITED,LD Community Services,876.12,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794383,362399,ALLPAY.NET.LIMITED,PS Acquired Community Services,-692.56,Fairer charging charges,Third Party Supplier,CREDIT,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794383,362399,ALLPAY.NET.LIMITED,PS Acquired Community Services,3000,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794384,362399,ALLPAY.NET.LIMITED,LD Community Services,-250.48,Fairer charging charges,Third Party Supplier,CREDIT,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794384,362399,ALLPAY.NET.LIMITED,LD Community Services,2910.96,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794387,362399,ALLPAY.NET.LIMITED,LD Community Services,1290,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794388,362399,ALLPAY.NET.LIMITED,LD Community Services,-250.92,Fairer charging charges,Third Party Supplier,CREDIT,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794388,362399,ALLPAY.NET.LIMITED,LD Community Services,786.72,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794389,362399,ALLPAY.NET.LIMITED,LD Community Services,-184.32,Fairer charging charges,Third Party Supplier,CREDIT,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794389,362399,ALLPAY.NET.LIMITED,LD Community Services,7037.56,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794392,362399,ALLPAY.NET.LIMITED,LD Community Services,-227.44,Fairer charging charges,Third Party Supplier,CREDIT,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794392,362399,ALLPAY.NET.LIMITED,LD Community Services,750,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794393,362399,ALLPAY.NET.LIMITED,LD Community Services,640.72,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794395,362399,ALLPAY.NET.LIMITED,PS Acquired Community Services,-825.73,Purchased Care,Third Party Supplier,CREDIT,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794397,362399,ALLPAY.NET.LIMITED,PS Acquired Community Services,-1263.04,Fairer charging charges,Third Party Supplier,CREDIT,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794397,362399,ALLPAY.NET.LIMITED,PS Acquired Community Services,5800,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794401,362399,ALLPAY.NET.LIMITED,LD Community Services,-263.04,Fairer charging charges,Third Party Supplier,CREDIT,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794401,362399,ALLPAY.NET.LIMITED,LD Community Services,833.76,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794403,362399,ALLPAY.NET.LIMITED,PS Acquired Community Services,-769.04,Fairer charging charges,Third Party Supplier,CREDIT,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794403,362399,ALLPAY.NET.LIMITED,PS Acquired Community Services,4326.4,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794404,362399,ALLPAY.NET.LIMITED,PS Acquired Community Services,-466.88,Fairer charging charges,Third Party Supplier,CREDIT,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794404,362399,ALLPAY.NET.LIMITED,PS Acquired Community Services,2760.8,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794406,362399,ALLPAY.NET.LIMITED,LD Community Services,665.2,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794410,362399,ALLPAY.NET.LIMITED,PS Acquired Community Services,-554.92,Fairer charging charges,Third Party Supplier,CREDIT,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794410,362399,ALLPAY.NET.LIMITED,PS Acquired Community Services,3400,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794412,362399,ALLPAY.NET.LIMITED,LD Community Services,-247.28,Fairer charging charges,Third Party Supplier,CREDIT,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794412,362399,ALLPAY.NET.LIMITED,LD Community Services,774.64,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794418,362399,ALLPAY.NET.LIMITED,LD Community Services,2780.12,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794419,362399,ALLPAY.NET.LIMITED,PS Acquired Community Services,682.24,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794426,362399,ALLPAY.NET.LIMITED,PS Acquired Community Services,-446.88,Fairer charging charges,Third Party Supplier,CREDIT,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794426,362399,ALLPAY.NET.LIMITED,PS Acquired Community Services,2128.56,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794427,362399,ALLPAY.NET.LIMITED,LD Community Services,5266.24,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794431,362399,ALLPAY.NET.LIMITED,Social Support,621.52,Purchased Care,Third Party Supplier,STANDARD,5790,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794433,362399,ALLPAY.NET.LIMITED,LD Community Services,1529.52,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794437,362399,ALLPAY.NET.LIMITED,PS Acquired Community Services,870.68,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794440,362399,ALLPAY.NET.LIMITED,PS Acquired Community Services,1492.4,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794443,362399,ALLPAY.NET.LIMITED,PS Acquired Community Services,3865.12,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794444,362399,ALLPAY.NET.LIMITED,PS Acquired Community Services,1584.98,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794445,362399,ALLPAY.NET.LIMITED,PS Acquired Community Services,-3458.54,Fairer charging charges,Third Party Supplier,CREDIT,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794445,362399,ALLPAY.NET.LIMITED,PS Acquired Community Services,6003.55,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794448,362399,ALLPAY.NET.LIMITED,LD Community Services,-239.48,Fairer charging charges,Third Party Supplier,CREDIT,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794448,362399,ALLPAY.NET.LIMITED,LD Community Services,2555.2,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794449,362399,ALLPAY.NET.LIMITED,LD Community Services,-190.92,Fairer charging charges,Third Party Supplier,CREDIT,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794449,362399,ALLPAY.NET.LIMITED,LD Community Services,1041.2,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794451,362399,ALLPAY.NET.LIMITED,PS Acquired Community Services,-638.8,Fairer charging charges,Third Party Supplier,CREDIT,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794451,362399,ALLPAY.NET.LIMITED,PS Acquired Community Services,1564,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794452,362399,ALLPAY.NET.LIMITED,PS Acquired Community Services,-258,Fairer charging charges,Third Party Supplier,CREDIT,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794452,362399,ALLPAY.NET.LIMITED,PS Acquired Community Services,832.56,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794453,362399,ALLPAY.NET.LIMITED,PS Acquired Community Services,1131.6,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794455,362399,ALLPAY.NET.LIMITED,PS Acquired Community Services,-233.32,Fairer charging charges,Third Party Supplier,CREDIT,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794455,362399,ALLPAY.NET.LIMITED,PS Acquired Community Services,2304.08,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794456,362399,ALLPAY.NET.LIMITED,PS Acquired Community Services,832,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794457,362399,ALLPAY.NET.LIMITED,Mental Health Community Services,2301.08,Purchased Care,Third Party Supplier,STANDARD,5731,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794459,362399,ALLPAY.NET.LIMITED,PS Acquired Community Services,-374.4,Fairer charging charges,Third Party Supplier,CREDIT,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794459,362399,ALLPAY.NET.LIMITED,PS Acquired Community Services,2087,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794461,362399,ALLPAY.NET.LIMITED,LD Community Services,-226.6,Fairer charging charges,Third Party Supplier,CREDIT,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794461,362399,ALLPAY.NET.LIMITED,LD Community Services,2455.68,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794466,362399,ALLPAY.NET.LIMITED,PS Acquired Community Services,1852,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794468,362399,ALLPAY.NET.LIMITED,Support to Carers,514.8,Purchased Care,Third Party Supplier,STANDARD,5301,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794470,362399,ALLPAY.NET.LIMITED,LD Community Services,-274.32,Fairer charging charges,Third Party Supplier,CREDIT,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794470,362399,ALLPAY.NET.LIMITED,LD Community Services,1140,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794471,362399,ALLPAY.NET.LIMITED,PS Acquired Community Services,-289.36,Fairer charging charges,Third Party Supplier,CREDIT,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794471,362399,ALLPAY.NET.LIMITED,PS Acquired Community Services,1055.64,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794472,362399,ALLPAY.NET.LIMITED,LD Community Services,944,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794473,362399,ALLPAY.NET.LIMITED,LD Community Services,-255.52,Fairer charging charges,Third Party Supplier,CREDIT,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794473,362399,ALLPAY.NET.LIMITED,LD Community Services,1279.76,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794474,362399,ALLPAY.NET.LIMITED,PS Acquired Community Services,-309.64,Fairer charging charges,Third Party Supplier,CREDIT,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794474,362399,ALLPAY.NET.LIMITED,PS Acquired Community Services,12738.6,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794476,362399,ALLPAY.NET.LIMITED,PS Acquired Community Services,-62.56,Fairer charging charges,Third Party Supplier,CREDIT,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794476,362399,ALLPAY.NET.LIMITED,PS Acquired Community Services,966.28,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794477,362399,ALLPAY.NET.LIMITED,LD Community Services,565.72,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794479,362399,ALLPAY.NET.LIMITED,Social Support,3099.16,Purchased Care,Third Party Supplier,STANDARD,5790,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794482,362399,ALLPAY.NET.LIMITED,Mental Health Community Services,666,Purchased Care,Third Party Supplier,STANDARD,5731,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794492,362399,ALLPAY.NET.LIMITED,LD Community Services,-263.44,Fairer charging charges,Third Party Supplier,CREDIT,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794492,362399,ALLPAY.NET.LIMITED,LD Community Services,2100.52,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794495,362399,ALLPAY.NET.LIMITED,PS Acquired Community Services,111.48,Fairer charging charges,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794495,362399,ALLPAY.NET.LIMITED,PS Acquired Community Services,1710,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794498,362399,ALLPAY.NET.LIMITED,PS Acquired Community Services,552.16,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794499,362399,ALLPAY.NET.LIMITED,M&C Acquired Community Services,76.32,Fairer charging charges,Third Party Supplier,STANDARD,5751,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794499,362399,ALLPAY.NET.LIMITED,M&C Acquired Community Services,1720.4,Purchased Care,Third Party Supplier,STANDARD,5751,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794500,362399,ALLPAY.NET.LIMITED,LD Community Services,1081,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794501,362399,ALLPAY.NET.LIMITED,PS Acquired Community Services,627.28,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794505,362399,ALLPAY.NET.LIMITED,LD Community Services,651.28,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794506,362399,ALLPAY.NET.LIMITED,PS Acquired Community Services,596.96,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794507,362399,ALLPAY.NET.LIMITED,LD Community Services,2366.92,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794508,362399,ALLPAY.NET.LIMITED,PS Acquired Community Services,-2098.44,Fairer charging charges,Third Party Supplier,CREDIT,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794508,362399,ALLPAY.NET.LIMITED,PS Acquired Community Services,1087.32,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794510,362399,ALLPAY.NET.LIMITED,LD Community Services,-94.36,Fairer charging charges,Third Party Supplier,CREDIT,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794510,362399,ALLPAY.NET.LIMITED,LD Community Services,2477.04,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794512,362399,ALLPAY.NET.LIMITED,PS Lifelong Community Services,744.2,Purchased Care,Third Party Supplier,STANDARD,5781,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794515,362399,ALLPAY.NET.LIMITED,PS Acquired Community Services,-488.88,Fairer charging charges,Third Party Supplier,CREDIT,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794515,362399,ALLPAY.NET.LIMITED,PS Acquired Community Services,1385.76,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794520,362399,ALLPAY.NET.LIMITED,PS Acquired Community Services,508,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794525,362399,ALLPAY.NET.LIMITED,LD Community Services,1107.68,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794527,362399,ALLPAY.NET.LIMITED,PS Lifelong Community Services,2186.32,Purchased Care,Third Party Supplier,STANDARD,5781,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794528,362399,ALLPAY.NET.LIMITED,PS Acquired Community Services,-261.24,Fairer charging charges,Third Party Supplier,CREDIT,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794528,362399,ALLPAY.NET.LIMITED,PS Acquired Community Services,1078.59,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,26/04/2023,4794533,362399,ALLPAY.NET.LIMITED,LD Community Services,-439.4,Fairer charging charges,Third Party Supplier,CREDIT,5741,JAAA-Directorate of Social Care and Health Services
