Posting date,Supplier number,Supplier name,Expense type,Department,Amount
18/04/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care," 1,193.36 "
18/04/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care, 895.02 
18/04/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care, 511.44 
18/04/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care," 1,108.12 "
18/04/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care, 511.44 
18/04/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care, 554.06 
18/04/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care," 2,088.38 "
18/04/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care," 1,704.80 "
18/04/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care," 1,523.66 "
18/04/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care," 1,619.56 "
18/04/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care," 1,022.88 "
18/04/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care, 596.68 
18/04/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care, 681.92 
06/06/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care, 511.44 
06/06/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care," 1,598.24 "
06/06/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care, 554.08 
06/06/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care," 1,022.88 "
06/06/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care," 1,235.98 "
06/06/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care, 639.30 
06/06/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care," 1,108.12 "
06/06/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care," 1,790.04 "
06/06/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care, 767.16 
06/06/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care," 1,342.93 "
06/06/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care," 1,193.36 "
06/06/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care, 607.35 
06/06/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care," 1,513.01 "
06/06/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care," 1,086.81 "
06/06/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care," 1,022.88 "
06/06/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care, 916.33 
06/06/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care, 895.04 
06/06/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care, 681.92 
26/06/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care, 511.44 
26/06/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care," 1,576.96 "
26/06/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care, 895.04 
26/06/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care," 1,790.04 "
26/06/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care, 554.08 
26/06/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care," 1,363.84 "
26/06/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care," 1,108.12 "
26/06/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care," 1,470.39 "
26/06/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care, 639.32 
26/06/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care, 980.26 
26/06/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care, 681.92 
26/06/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care, 660.61 
26/06/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care," 1,417.12 "
26/06/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care," 1,449.08 "
26/06/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care, 681.92 
26/06/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care," 1,896.59 "
26/06/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care, 831.09 
26/06/2023,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care," 1,193.36 "
06/04/2023,1256893,Kapital Care WCC,,Bi-Borough Director of Integrated Care," 1,494.64 "
22/05/2023,1256893,Kapital Care WCC,,Bi-Borough Director of Integrated Care," 1,494.64 "
30/05/2023,1256893,Kapital Care WCC,,Bi-Borough Director of Integrated Care," 1,618.90 "
28/06/2023,1256893,Kapital Care WCC,,Bi-Borough Director of Integrated Care," 1,613.92 "
02/05/2023,1247598,Kisimul Group Ltd,,Bi-Borough Director of Integrated Care," 13,679.52 "
24/05/2023,1247598,Kisimul Group Ltd,,Bi-Borough Director of Integrated Care," 15,959.44 "
21/06/2023,1247598,Kisimul Group Ltd,,Bi-Borough Director of Integrated Care," 15,959.44 "
02/05/2023,1243535,Sequence Care Ltd,,Bi-Borough Director of Integrated Care," 8,974.29 "
02/05/2023,1243535,Sequence Care Ltd,,Bi-Borough Director of Integrated Care," 14,819.66 "
02/05/2023,1243535,Sequence Care Ltd,,Bi-Borough Director of Integrated Care," 15,306.72 "
02/05/2023,1243535,Sequence Care Ltd,,Bi-Borough Director of Integrated Care," 8,974.29 "
24/05/2023,1243535,Sequence Care Ltd,,Bi-Borough Director of Integrated Care," 15,032.80 "
24/05/2023,1243535,Sequence Care Ltd,,Bi-Borough Director of Integrated Care," 17,857.84 "
24/05/2023,1243535,Sequence Care Ltd,,Bi-Borough Director of Integrated Care," 10,470.00 "
24/05/2023,1243535,Sequence Care Ltd,,Bi-Borough Director of Integrated Care," 10,470.00 "
21/06/2023,1243535,Sequence Care Ltd,,Bi-Borough Director of Integrated Care," 17,857.84 "
21/06/2023,1243535,Sequence Care Ltd,,Bi-Borough Director of Integrated Care," 10,470.00 "
21/06/2023,1243535,Sequence Care Ltd,,Bi-Borough Director of Integrated Care," 10,470.00 "
21/06/2023,1243535,Sequence Care Ltd,,Bi-Borough Director of Integrated Care," 15,032.80 "
02/05/2023,1243506,Lifeways Community Care Ltd,,Bi-Borough Director of Integrated Care," 6,330.62 "
02/05/2023,1243506,Lifeways Community Care Ltd,,Bi-Borough Director of Integrated Care," 10,892.71 "
24/05/2023,1243506,Lifeways Community Care Ltd,,Bi-Borough Director of Integrated Care," 14,296.66 "
24/05/2023,1243506,Lifeways Community Care Ltd,,Bi-Borough Director of Integrated Care," 8,308.93 "
21/06/2023,1243506,Lifeways Community Care Ltd,,Bi-Borough Director of Integrated Care," 7,902.72 "
21/06/2023,1243506,Lifeways Community Care Ltd,,Bi-Borough Director of Integrated Care," 13,597.72 "
02/05/2023,1249729,Linden Lodge School,,Bi-Borough Director of Integrated Care," 5,612.57 "
24/05/2023,1249729,Linden Lodge School,,Bi-Borough Director of Integrated Care," 6,669.43 "
21/06/2023,1249729,Linden Lodge School,,Bi-Borough Director of Integrated Care," 6,616.00 "
02/05/2023,1244762,Livability,,Bi-Borough Director of Integrated Care," 5,297.14 "
24/05/2023,1244762,Livability,,Bi-Borough Director of Integrated Care," 6,180.00 "
21/06/2023,1244762,Livability,,Bi-Borough Director of Integrated Care," 6,180.00 "
20/04/2023,1247650,London Care Ltd,,Bi-Borough Director of Integrated Care," 1,079.42 "
15/05/2023,1247650,London Care Ltd,,Bi-Borough Director of Integrated Care, 908.98 
15/05/2023,1247650,London Care Ltd,,Bi-Borough Director of Integrated Care," 1,093.34 "
15/05/2023,1247650,London Care Ltd,,Bi-Borough Director of Integrated Care, 785.60 
15/05/2023,1247650,London Care Ltd,,Bi-Borough Director of Integrated Care," 1,648.12 "
15/05/2023,1247650,London Care Ltd,,Bi-Borough Director of Integrated Care," 1,294.61 "
08/06/2023,1247650,London Care Ltd,,Bi-Borough Director of Integrated Care," 1,190.24 "
02/05/2023,1247651,London Care Partnership Ltd,,Bi-Borough Director of Integrated Care," 7,663.99 "
24/05/2023,1247651,London Care Partnership Ltd,,Bi-Borough Director of Integrated Care," 8,941.32 "
21/06/2023,1247651,London Care Partnership Ltd,,Bi-Borough Director of Integrated Care," 8,941.32 "
01/04/2023,1247656,London Cyrenians Housing Ltd,Rent,Bi-Borough Director of Integrated Care," 2,929.21 "
02/05/2023,1247656,London Cyrenians Housing Ltd,,Bi-Borough Director of Integrated Care," 5,417.14 "
02/05/2023,1247656,London Cyrenians Housing Ltd,,Bi-Borough Director of Integrated Care," 8,265.33 "
24/05/2023,1247656,London Cyrenians Housing Ltd,,Bi-Borough Director of Integrated Care," 6,320.00 "
24/05/2023,1247656,London Cyrenians Housing Ltd,,Bi-Borough Director of Integrated Care," 9,642.88 "
21/06/2023,1247656,London Cyrenians Housing Ltd,,Bi-Borough Director of Integrated Care," 6,320.00 "
21/06/2023,1247656,London Cyrenians Housing Ltd,,Bi-Borough Director of Integrated Care," 9,642.88 "
28/04/2023,1247846,London Vip Cars,Payments to Transport Operators,Bi-Borough Director of Integrated Care," 2,255.00 "
19/05/2023,1247846,London Vip Cars,Payments to Transport Operators,Bi-Borough Director of Integrated Care," 1,470.00 "
22/06/2023,1247846,London Vip Cars,Payments to Transport Operators,Bi-Borough Director of Integrated Care," 1,768.00 "
01/04/2023,1247854,Look Ahead Housing & Care Ltd,Rent,Bi-Borough Director of Integrated Care," 12,373.00 "
02/05/2023,1243508,Lukka Care Homes (2010) Ltd T/A,B*Distric Council non fee related servi,Bi-Borough Director of Integrated Care," 5,130.21 "
24/05/2023,1243508,Lukka Care Homes (2010) Ltd T/A,,Bi-Borough Director of Integrated Care," 14,749.34 "
21/06/2023,1243508,Lukka Care Homes (2010) Ltd T/A,,Bi-Borough Director of Integrated Care," 5,985.24 "
05/05/2023,1259132,MMR Home Care LTD,,Bi-Borough Director of Integrated Care," 2,490.32 "
05/05/2023,1259132,MMR Home Care LTD,,Bi-Borough Director of Integrated Care," 2,490.88 "
25/05/2023,1259132,MMR Home Care LTD,,Bi-Borough Director of Integrated Care," 2,395.03 "
25/05/2023,1259132,MMR Home Care LTD,,Bi-Borough Director of Integrated Care," 2,586.17 "
23/06/2023,1259132,MMR Home Care LTD,,Bi-Borough Director of Integrated Care," 2,792.60 "
23/06/2023,1259132,MMR Home Care LTD,,Bi-Borough Director of Integrated Care," 2,586.20 "
02/05/2023,1282320,Marcus and Marcus,,Bi-Borough Director of Integrated Care," 6,874.08 "
02/05/2023,1282320,Marcus and Marcus,,Bi-Borough Director of Integrated Care," 5,741.28 "
02/05/2023,1282320,Marcus and Marcus,,Bi-Borough Director of Integrated Care," 1,132.80 "
24/05/2023,1282320,Marcus and Marcus,,Bi-Borough Director of Integrated Care," 1,321.60 "
24/05/2023,1282320,Marcus and Marcus,,Bi-Borough Director of Integrated Care," 8,019.76 "
24/05/2023,1282320,Marcus and Marcus,,Bi-Borough Director of Integrated Care," 6,698.16 "
21/06/2023,1282320,Marcus and Marcus,,Bi-Borough Director of Integrated Care," 6,698.16 "
21/06/2023,1282320,Marcus and Marcus,,Bi-Borough Director of Integrated Care," 1,321.60 "
21/06/2023,1282320,Marcus and Marcus,,Bi-Borough Director of Integrated Care," 8,019.76 "
02/05/2023,1245144,Methodist Homes For The Aged,,Bi-Borough Director of Integrated Care," 2,735.59 "
24/05/2023,1245144,Methodist Homes For The Aged,,Bi-Borough Director of Integrated Care," 3,191.52 "
21/06/2023,1245144,Methodist Homes For The Aged,,Bi-Borough Director of Integrated Care," 3,191.52 "
02/05/2023,1247933,Minster Pathways Ltd,,Bi-Borough Director of Integrated Care," 4,321.20 "
24/05/2023,1247933,Minster Pathways Ltd,,Bi-Borough Director of Integrated Care," 5,041.40 "
21/06/2023,1247933,Minster Pathways Ltd,,Bi-Borough Director of Integrated Care," 5,041.40 "
02/05/2023,1244905,Nas Services Ltd (Residential),,Bi-Borough Director of Integrated Care," 6,342.93 "
02/05/2023,1244905,Nas Services Ltd (Residential),,Bi-Borough Director of Integrated Care," 2,896.56 "
02/05/2023,1244905,Nas Services Ltd (Residential),,Bi-Borough Director of Integrated Care," 6,831.57 "
02/05/2023,1244905,Nas Services Ltd (Residential),,Bi-Borough Director of Integrated Care," 3,479.04 "
11/05/2023,1244905,Nas Services Ltd (Residential),,Bi-Borough Director of Integrated Care," 8,982.83 "
18/05/2023,1244905,Nas Services Ltd (Residential),B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care," 1,577.52 "
18/05/2023,1244905,Nas Services Ltd (Residential),B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care," 5,258.40 "
18/05/2023,1244905,Nas Services Ltd (Residential),B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care," 1,247.28 "
18/05/2023,1244905,Nas Services Ltd (Residential),B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care," 5,258.40 "
18/05/2023,1244905,Nas Services Ltd (Residential),B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care," 1,418.44 "
18/05/2023,1244905,Nas Services Ltd (Residential),B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care," 1,418.44 "
18/05/2023,1244905,Nas Services Ltd (Residential),B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care," 5,258.40 "
18/05/2023,1244905,Nas Services Ltd (Residential),B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care," 1,247.28 "
18/05/2023,1244905,Nas Services Ltd (Residential),B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care," 1,418.44 "
24/05/2023,1244905,Nas Services Ltd (Residential),,Bi-Borough Director of Integrated Care," 7,970.16 "
24/05/2023,1244905,Nas Services Ltd (Residential),,Bi-Borough Director of Integrated Care," 4,058.88 "
24/05/2023,1244905,Nas Services Ltd (Residential),,Bi-Borough Director of Integrated Care," 7,400.08 "
24/05/2023,1244905,Nas Services Ltd (Residential),,Bi-Borough Director of Integrated Care," 3,379.32 "
07/06/2023,1244905,Nas Services Ltd (Residential),B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care," 1,418.44 "
21/06/2023,1244905,Nas Services Ltd (Residential),,Bi-Borough Director of Integrated Care," 7,970.16 "
21/06/2023,1244905,Nas Services Ltd (Residential),,Bi-Borough Director of Integrated Care," 4,058.88 "
21/06/2023,1244905,Nas Services Ltd (Residential),,Bi-Borough Director of Integrated Care," 7,400.08 "
21/06/2023,1244905,Nas Services Ltd (Residential),,Bi-Borough Director of Integrated Care," 3,379.32 "
18/05/2023,1244906,Nas Services Ltd (Use 3009018),B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care," 2,915.36 "
18/05/2023,1244906,Nas Services Ltd (Use 3009018),B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care," 1,308.36 "
18/05/2023,1244906,Nas Services Ltd (Use 3009018),B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care," 1,124.96 "
18/05/2023,1244906,Nas Services Ltd (Use 3009018),B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care," 2,915.36 "
18/05/2023,1244906,Nas Services Ltd (Use 3009018),B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care," 2,027.52 "
18/05/2023,1244906,Nas Services Ltd (Use 3009018),B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care," 4,879.20 "
