Updated,TT,Transaction Number, Amount ,Ap/Ar ID,Ap/Ar ID(T),Period,Expense Area(T),Cipfa(T)
24/04/2023,II,4120991,418.27,HC129228,Hereford Pharmacy,202401,Public Health,Supplies & Services
06/04/2023,II,4119310,5556.68,HC129233,Green City Solutions GmbH,202401,Transport & Place Making Delivery Board,Capital Expenditure
06/04/2023,II,4119309,4857.47,HC129233,Green City Solutions GmbH,202401,Transport & Place Making Delivery Board,Capital Expenditure
06/04/2023,II,4119394,428.35,HC129233,Green City Solutions GmbH,202401,Transport & Place Making Delivery Board,Capital Expenditure
26/04/2023,II,4121207,452.64,HC129347,Capita Pension Solutions Limited,202401,Education and Commissioning,Supplies & Services
05/04/2023,II,4119183,550,HC129472,Redacted,202401,Corporate Transformation,Capital Expenditure
11/04/2023,II,4119710,1800,HC129475,Marches Ground Maintenance,202401,Schools,Premises-Related Expenditure
17/04/2023,II,4120490,3479.23,HC129492,Progress Housing Group Association Ltd T/A Progress Lifeline,202401,Prevention and Support,Supplies & Services
25/04/2023,II,4121160,15000,HC129574,Abco Tyres Ltd,202401,Economic Development Delivery Board,Capital Expenditure
12/04/2023,II,4119808,2500,HC129578,Parent Carer Voice Herefordshre,202401,Education and Commissioning,Supplies & Services
19/04/2023,II,4120727,2500,HC129578,Parent Carer Voice Herefordshre,202401,Education and Commissioning,Supplies & Services
21/04/2023,II,4117418,509.25,HC129602,C M Ward Ltd,202401,Children & Young People Capital,Capital Expenditure
21/04/2023,II,4117422,85065.99,HC129602,C M Ward Ltd,202401,Children & Young People Capital,Capital Expenditure
21/04/2023,II,4117423,2181.18,HC129602,C M Ward Ltd,202401,Children & Young People Capital,Capital Expenditure
25/04/2023,II,4117419,19860.67,HC129602,C M Ward Ltd,202401,Children & Young People Capital,Capital Expenditure
12/04/2023,II,4119422,2750,HC129615,Nexus Planning Limited,202401,Planning & Development Control,Third Party Payments
05/04/2023,II,4119097,5793.98,HC129678,Rankin Constitutional Club,202401,Economic Development Delivery Board,Capital Expenditure
12/04/2023,II,4119839,36502.57,HC129678,Rankin Constitutional Club,202401,Economic Development Delivery Board,Capital Expenditure
13/04/2023,II,4120008,9814.97,HC129678,Rankin Constitutional Club,202401,Economic Development Delivery Board,Capital Expenditure
05/04/2023,II,4119185,2056,HC129719,Temple Group Ltd,202401,Highways & Transport,Third Party Payments
17/04/2023,II,4115469,62676.86,HC129721,Redacted,202401,Corporate Support Services,Supplies & Services
03/04/2023,II,4116323,65487.5,HC129721,Redacted,202401,Cultural Services,Supplies & Services
06/04/2023,II,4119390,5000,HC129721,Redacted,202401,Cultural Services,Supplies & Services
18/04/2023,II,4120629,550,HC129721,Redacted,202401,Schools,Supplies & Services
28/04/2023,II,4121384,708.33,HC129722,Tilly's Cleaning Services,202401,Schools,Premises-Related Expenditure
26/04/2023,II,4121107,2234,HC129843,Bishop of Hereford Bluecoat School - School Fund,202401,Commissioned Services,Transfer Payments
13/04/2023,II,4119247,500.34,HC129853,Dormakaba UK Ltd,202401,Property Services,Third Party Payments
05/04/2023,II,4119163,1780.83,HC129875,Park Avenue Recruitment Ltd,202401,Property Services,Supplies & Services
14/04/2023,II,4120070,1707.51,HC129875,Park Avenue Recruitment Ltd,202401,Property Services,Supplies & Services
17/04/2023,II,4120413,1464.52,HC129875,Park Avenue Recruitment Ltd,202401,Property Services,Supplies & Services
18/04/2023,II,4120562,1460.29,HC129875,Park Avenue Recruitment Ltd,202401,Property Services,Supplies & Services
11/04/2023,II,4119657,2996.2,HC129878,Education Mutual,202401,Schools,Employees
21/04/2023,II,4120873,1989.61,HC129878,Education Mutual,202401,Schools,Employees
03/04/2023,II,4118848,8635,HC129902,Broad Oak Properties Limited,202401,Sustainable Living Programme Board,Capital Expenditure
03/04/2023,II,4118854,8738.22,HC129902,Broad Oak Properties Limited,202401,Sustainable Living Programme Board,Capital Expenditure
03/04/2023,II,4118865,9579.98,HC129902,Broad Oak Properties Limited,202401,Sustainable Living Programme Board,Capital Expenditure
14/04/2023,II,4120133,8300,HC129902,Broad Oak Properties Limited,202401,Sustainable Living Programme Board,Capital Expenditure
14/04/2023,II,4120131,11556.73,HC129902,Broad Oak Properties Limited,202401,Sustainable Living Programme Board,Capital Expenditure
17/04/2023,II,4120359,7012.15,HC129902,Broad Oak Properties Limited,202401,Sustainable Living Programme Board,Capital Expenditure
17/04/2023,II,4120014,15189.15,HC129902,Broad Oak Properties Limited,202401,Sustainable Living Programme Board,Capital Expenditure
18/04/2023,II,4120593,11719.3,HC129902,Broad Oak Properties Limited,202401,Sustainable Living Programme Board,Capital Expenditure
19/04/2023,II,4120610,24227.22,HC129902,Broad Oak Properties Limited,202401,Sustainable Living Programme Board,Capital Expenditure
25/04/2023,II,4121111,12793,HC129902,Broad Oak Properties Limited,202401,Sustainable Living Programme Board,Capital Expenditure
14/04/2023,II,4120078,475,HC129903,Redacted,202401,"Finance, Legal & Governance",Supplies & Services
11/04/2023,II,4119777,3993,HC129926,Hereford Construction & Conversion Services,202401,Integrated Commissioning,Capital Expenditure
24/04/2023,II,4120985,587,HC129967,Bromyard Pharmacy T/A First Health Midlands Ltd,202401,Public Health,Supplies & Services
17/04/2023,II,4109941,21925,HC129980,Cloud Booking Limited,202401,Corporate Support Services,Supplies & Services
11/04/2023,II,4119724,950,HC129982,Redacted,202401,Schools,Premises-Related Expenditure
20/04/2023,II,4120750,600,HC129983,Redacted,202401,Planning & Development Control,Supplies & Services
10/04/2023,II,4119607,15000,HC130040,WestonWilliamson+Partners LLP,202401,Transport & Place Making Delivery Board,Capital Expenditure
11/04/2023,II,4119606,80696,HC130040,WestonWilliamson+Partners LLP,202401,Transport & Place Making Delivery Board,Capital Expenditure
12/04/2023,II,4118711,1200,HC130042,KEMROT ASSOCIATES LIMITED,202401,Transport & Place Making Delivery Board,Capital Expenditure
06/04/2023,II,4119337,64614.8,HC130047,Redacted,202401,Central Childrens Directorate Costs,Employees
06/04/2023,II,4119338,64614.8,HC130047,Redacted,202401,Central Childrens Directorate Costs,Employees
06/04/2023,II,4119339,64614.8,HC130047,Redacted,202401,Central Childrens Directorate Costs,Employees
06/04/2023,II,4119335,64614.8,HC130047,Redacted,202401,Central Childrens Directorate Costs,Employees
06/04/2023,II,4119336,64614.8,HC130047,Redacted,202401,Central Childrens Directorate Costs,Employees
06/04/2023,II,4119342,64614.8,HC130047,Redacted,202401,Central Childrens Directorate Costs,Employees
11/04/2023,II,4119643,64614.8,HC130047,Redacted,202401,Central Childrens Directorate Costs,Employees
11/04/2023,II,4119644,64614.8,HC130047,Redacted,202401,Central Childrens Directorate Costs,Employees
11/04/2023,II,4119340,64614.8,HC130047,Redacted,202401,Central Childrens Directorate Costs,Employees
11/04/2023,II,4119341,64614.8,HC130047,Redacted,202401,Central Childrens Directorate Costs,Employees
26/04/2023,II,4121201,1936.25,HC130048,Arbor Education Partners Ltd,202401,Schools,Supplies & Services
14/04/2023,II,4120075,500,HC130093,AWC Legal Services Ltd,202401,"Finance, Legal & Governance",Supplies & Services
14/04/2023,II,4120077,630,HC130093,AWC Legal Services Ltd,202401,"Finance, Legal & Governance",Supplies & Services
25/04/2023,II,4121063,500,HC130093,AWC Legal Services Ltd,202401,"Finance, Legal & Governance",Supplies & Services
10/04/2023,II,4119550,1705,HC130102,ADL Traffic and Highways Engineering Ltd,202401,Highways & Transport,Supplies & Services
10/04/2023,II,4119551,1930,HC130102,ADL Traffic and Highways Engineering Ltd,202401,Highways & Transport,Supplies & Services
11/04/2023,II,4119617,1705,HC130102,ADL Traffic and Highways Engineering Ltd,202401,Highways & Transport,Supplies & Services
11/04/2023,II,4119664,870.32,HC130102,ADL Traffic and Highways Engineering Ltd,202401,Highways & Transport,Supplies & Services
13/04/2023,II,4119662,1930,HC130102,ADL Traffic and Highways Engineering Ltd,202401,Highways & Transport,Supplies & Services
13/04/2023,II,4119666,1705,HC130102,ADL Traffic and Highways Engineering Ltd,202401,Highways & Transport,Supplies & Services
13/04/2023,II,4119667,1705,HC130102,ADL Traffic and Highways Engineering Ltd,202401,Highways & Transport,Supplies & Services
10/04/2023,II,4119553,2250,HC130102,ADL Traffic and Highways Engineering Ltd,202401,Major Infrastructure Programme Board,Capital Expenditure
13/04/2023,II,4119616,970,HC130102,ADL Traffic and Highways Engineering Ltd,202401,Major Infrastructure Programme Board,Capital Expenditure
13/04/2023,II,4119665,970,HC130102,ADL Traffic and Highways Engineering Ltd,202401,Major Infrastructure Programme Board,Capital Expenditure
17/04/2023,II,4120330,970,HC130102,ADL Traffic and Highways Engineering Ltd,202401,Major Infrastructure Programme Board,Capital Expenditure
17/04/2023,II,4120480,3237.5,HC130104,Reading Solutions UK Limited,202401,Schools,Supplies & Services
03/04/2023,II,4118923,5000,HC130124,Hereford in Bloom,202401,Highways & Transport,Third Party Payments
17/04/2023,II,4120056,2097,HC130154,HSL Compliance Limited,202401,Property Services,Third Party Payments
27/04/2023,II,4121285,540,HC130154,HSL Compliance Limited,202401,Property Services,Third Party Payments
20/04/2023,II,4120740,787.5,HC130285,Viewpoint Construction Software Ltd,202401,Highways & Transport,Supplies & Services
06/04/2023,II,4119267,10147.84,HC130331,Metro Dynamics Ltd,202401,Economic Growth,Supplies & Services
17/04/2023,II,4119756,4305.9,HC130368,ADC Fire Systems Ltd,202401,Property Services,Third Party Payments
05/04/2023,II,4119237,14700,HC130369,Satellite and Terrestrial Works Ltd,202401,Economic Development Delivery Board,Capital Expenditure
26/04/2023,II,4121188,7140,HC130369,Satellite and Terrestrial Works Ltd,202401,Economic Development Delivery Board,Capital Expenditure
04/04/2023,II,4118926,4000,HC130446,CGR Business Solutions Ltd,202401,Economic Growth,Supplies & Services
11/04/2023,II,4119322,113890.18,HC130455,WSP Environmental & Infrastructure Solutions UK Ltd,202401,Highways & Transport,Supplies & Services
17/04/2023,II,4120495,6000,HC130469,Studio Response,202401,Transport & Place Making Delivery Board,Capital Expenditure
14/04/2023,II,4120079,600,HC130506,Redacted,202401,"Finance, Legal & Governance",Supplies & Services
12/04/2023,II,4119843,743.2,HC130606,Plexus Legal LLP,202401,"Finance, Legal & Governance",Supplies & Services
17/04/2023,II,4120531,9750,HC130613,Site Vision Surveys Ltd,202401,Economic Development Delivery Board,Capital Expenditure
12/04/2023,II,4119033,1875,HC130629,Automated Building & Energy Controls Limited,202401,Property Services,Third Party Payments
11/04/2023,II,4119751,737.5,HC130652,Odette Chalaby,202401,"Finance, Legal & Governance",Supplies & Services
20/04/2023,II,4120764,737.5,HC130652,Odette Chalaby,202401,"Finance, Legal & Governance",Supplies & Services
04/04/2023,II,4118958,1595,HC130665,Redacted,202401,Schools,Supplies & Services
21/04/2023,II,4120895,2284,HC130669,PHS Home Solutions Ltd,202401,Integrated Commissioning,Capital Expenditure
21/04/2023,II,4120897,6850,HC130669,PHS Home Solutions Ltd,202401,Sustainable Living Programme Board,Capital Expenditure
03/04/2023,II,4118750,808.69,HC130715,Dolce Limited,202401,Schools,Supplies & Services
04/04/2023,II,4119051,26163.58,HC130716,26/ 26A Broad Street c/o Helen Watkins,202401,Economic Development Delivery Board,Capital Expenditure
07/04/2023,II,4119404,4248.58,HC130716,26/ 26A Broad Street c/o Helen Watkins,202401,Economic Development Delivery Board,Capital Expenditure
13/04/2023,II,4120013,6859.25,HC130716,26/ 26A Broad Street c/o Helen Watkins,202401,Economic Development Delivery Board,Capital Expenditure
20/04/2023,II,4120776,29363,HC130716,26/ 26A Broad Street c/o Helen Watkins,202401,Economic Development Delivery Board,Capital Expenditure
17/04/2023,II,4119788,7904,HC130720,Hawksdrift Limited,202401,Property Services,Third Party Payments
07/04/2023,II,4119377,3050,HC130744,Carrington West Ltd,202401,Planning & Development Control,Third Party Payments
18/04/2023,II,4120067,3050,HC130744,Carrington West Ltd,202401,Planning & Development Control,Third Party Payments
18/04/2023,II,4120620,2440,HC130744,Carrington West Ltd,202401,Planning & Development Control,Third Party Payments
20/04/2023,GI,3194210,774.85,HC130804,Access to Music Ltd,202401,Dedicated Schools Grant,Support Services
04/04/2023,GI,3186863,745.2,HC130806,Redacted,202401,Education and Commissioning,Transport-Related Expenditure
13/04/2023,II,4120035,6785,HC130817,Ickle Group Ltd,202401,Education and Commissioning,Transport-Related Expenditure
24/04/2023,II,4120937,18290.8,HC130845,DWF Law LLP,202401,Highways & Transport,Supplies & Services
18/04/2023,II,4120645,2473.8,HC130868,Redacted,202401,Highways & Transport,Transfer Payments
03/04/2023,II,4118899,1250,HC130871,Inspired Technology Services LTD,202401,Highways & Transport,Supplies & Services
03/04/2023,II,4118755,1925,HC130883,"Active Care Group, Active Young People Ltd",202401,Dedicated Schools Grant,Supplies & Services
12/04/2023,II,4119789,3150,HC130883,"Active Care Group, Active Young People Ltd",202401,Dedicated Schools Grant,Supplies & Services
12/04/2023,II,4119864,2625,HC130883,"Active Care Group, Active Young People Ltd",202401,Dedicated Schools Grant,Supplies & Services
06/04/2023,GI,3188688,562.5,HC130912,Redacted,202401,Education and Commissioning,Transport-Related Expenditure
27/04/2023,GI,3197382,562.5,HC130912,Redacted,202401,Education and Commissioning,Transport-Related Expenditure
24/04/2023,II,4121056,34083.86,HC130970,Vaga Marine Services CIC,202401,Holding Codes,Holding Codes
28/04/2023,GI,3197867,54201.22,HC130970,Vaga Marine Services CIC,202401,Holding Codes,Holding Codes
28/04/2023,GI,3197868,910,HC130970,Vaga Marine Services CIC,202401,Holding Codes,Holding Codes
28/04/2023,GI,3197873,10000,HC130970,Vaga Marine Services CIC,202401,Holding Codes,Holding Codes
04/04/2023,GI,3186864,455.36,HC130982,Redacted,202401,Education and Commissioning,Transport-Related Expenditure
20/04/2023,GI,3194212,3616.58,HC130994,Bridge School Malvern 16+ Provision,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194213,3616.58,HC130994,Bridge School Malvern 16+ Provision,202401,Dedicated Schools Grant,Support Services
04/04/2023,II,4119012,419.35,HC131021,record-uk,202401,Schools,Premises-Related Expenditure
17/04/2023,II,4120497,3545.45,HC131037,Redacted,202401,Highways & Transport,Transport-Related Expenditure
18/04/2023,II,4120573,4485,HC131037,Redacted,202401,Highways & Transport,Transport-Related Expenditure
06/04/2023,GI,3188689,687.5,HC131059,Redacted,202401,Education and Commissioning,Transport-Related Expenditure
27/04/2023,GI,3197383,687.5,HC131059,Redacted,202401,Education and Commissioning,Transport-Related Expenditure
05/04/2023,II,4119169,442.5,HC131067,St. Martins Food Share,202401,Towns Fund Delivery Board,Capital Expenditure
20/04/2023,GI,3194214,5666.33,HC131073,Beechwood College,202401,Dedicated Schools Grant,Support Services
05/04/2023,II,4119147,750,HC131078,Redacted,202401,"Finance, Legal & Governance",Supplies & Services
25/04/2023,II,4121118,922.4,HC131107,BR Cars Recycling Central  Savage,202401,Economic Development Delivery Board,Capital Expenditure
21/04/2023,II,4120877,601.86,HC131127,Redacted,202401,Schools,Premises-Related Expenditure
17/04/2023,II,4120217,2987.7,HC131136,Redacted,202401,Highways & Transport,Transport-Related Expenditure
06/04/2023,GI,3188690,562.5,HC131138,Redacted,202401,Education and Commissioning,Transport-Related Expenditure
27/04/2023,GI,3197384,562.5,HC131138,Redacted,202401,Education and Commissioning,Transport-Related Expenditure
05/04/2023,II,4119148,500,HC131153,Town Square Spaces Ltd,202401,Economic Growth,Premises-Related Expenditure
07/04/2023,II,4119443,600,HC131153,Town Square Spaces Ltd,202401,Economic Growth,Premises-Related Expenditure
10/04/2023,II,4119584,750,HC131153,Town Square Spaces Ltd,202401,Economic Growth,Premises-Related Expenditure
03/04/2023,II,4118742,540,HC131153,Town Square Spaces Ltd,202401,People & Performance,Supplies & Services
12/04/2023,II,4119820,15803,HC131178,Therm-Eco E.W.I. Ltd,202401,Sustainable Living Programme Board,Capital Expenditure
12/04/2023,II,4119821,14703,HC131178,Therm-Eco E.W.I. Ltd,202401,Sustainable Living Programme Board,Capital Expenditure
12/04/2023,II,4119847,15203,HC131178,Therm-Eco E.W.I. Ltd,202401,Sustainable Living Programme Board,Capital Expenditure
12/04/2023,II,4119848,14803,HC131178,Therm-Eco E.W.I. Ltd,202401,Sustainable Living Programme Board,Capital Expenditure
19/04/2023,II,4120470,10019,HC131178,Therm-Eco E.W.I. Ltd,202401,Sustainable Living Programme Board,Capital Expenditure
19/04/2023,II,4120723,10565,HC131178,Therm-Eco E.W.I. Ltd,202401,Sustainable Living Programme Board,Capital Expenditure
19/04/2023,II,4120724,14864,HC131178,Therm-Eco E.W.I. Ltd,202401,Sustainable Living Programme Board,Capital Expenditure
19/04/2023,II,4120725,15053,HC131178,Therm-Eco E.W.I. Ltd,202401,Sustainable Living Programme Board,Capital Expenditure
21/04/2023,II,4120855,16703,HC131178,Therm-Eco E.W.I. Ltd,202401,Sustainable Living Programme Board,Capital Expenditure
21/04/2023,II,4120856,15203,HC131178,Therm-Eco E.W.I. Ltd,202401,Sustainable Living Programme Board,Capital Expenditure
21/04/2023,II,4120854,14803,HC131178,Therm-Eco E.W.I. Ltd,202401,Sustainable Living Programme Board,Capital Expenditure
28/04/2023,II,4121401,4611,HC131178,Therm-Eco E.W.I. Ltd,202401,Sustainable Living Programme Board,Capital Expenditure
21/04/2023,II,4120911,3074.95,HC131186,Franklin and Smith Property Investments & Development ltd,202401,Economic Development Delivery Board,Capital Expenditure
28/04/2023,II,4121354,16674,HC131222,Olton Investigations Ltd,202401,Towns Fund Delivery Board,Capital Expenditure
21/04/2023,II,4120901,7779.1,HC131226,Redacted,202401,Community Wellbeing Delivery Board,Capital Expenditure
28/04/2023,II,4121516,4800,HC131226,Redacted,202401,Community Wellbeing Delivery Board,Capital Expenditure
06/04/2023,GI,3188692,1099.84,HC131235,Redacted,202401,Education and Commissioning,Transport-Related Expenditure
27/04/2023,GI,3197386,562.5,HC131235,Redacted,202401,Education and Commissioning,Transport-Related Expenditure
06/04/2023,GI,3188691,442.99,HC131240,Redacted,202401,Education and Commissioning,Transport-Related Expenditure
12/04/2023,II,4119970,10969,HC131268,PayPoint Payment Services Ltd,202401,"Finance, Legal & Governance",Supplies & Services
04/04/2023,GI,3186866,817.19,HC131275,Redacted,202401,Education and Commissioning,Transport-Related Expenditure
04/04/2023,GI,3186865,817.19,HC131285,Redacted,202401,Education and Commissioning,Transport-Related Expenditure
05/04/2023,II,4119255,4238.99,HC131309,Redacted,202401,Highways & Transport,Transfer Payments
05/04/2023,II,4119079,4995,HC131327,Redacted,202401,Talk Community Programme,Supplies & Services
17/04/2023,II,4120408,23526.5,HC131371,GLS Coatings Ltd,202401,Corporate Property Programme Board,Capital Expenditure
10/04/2023,II,4119539,850,HC131384,Toxicology UK Ltd,202401,"Finance, Legal & Governance",Supplies & Services
11/04/2023,II,4119775,1225,HC131394,County Safety Services Ltd t/a CSS Worksafe,202401,Property Services,Third Party Payments
25/04/2023,II,4121113,3054.03,HC131398,Purple Frog Systems Ltd,202401,Economic Development Delivery Board,Capital Expenditure
27/04/2023,II,4121304,3375,HC131417,GDF Consultancy.com Ltd,202401,Dedicated Schools Grant,Supplies & Services
27/04/2023,II,4121306,3375,HC131417,GDF Consultancy.com Ltd,202401,Dedicated Schools Grant,Supplies & Services
27/04/2023,II,4121307,3375,HC131417,GDF Consultancy.com Ltd,202401,Dedicated Schools Grant,Supplies & Services
25/04/2023,II,4121109,591.3,HC131424,Redacted,202401,Safeguarding and Family Support,Supplies & Services
14/04/2023,II,4120141,1301.4,HC131427,Pneu-Technology Ltd,202401,Regulatory & Technical Services,Supplies & Services
25/04/2023,II,4121064,2500,HC131439,Friends of Bartonsham Meadows,202401,Towns Fund Delivery Board,Capital Expenditure
20/04/2023,GI,3194258,600,HC131440,Langley School,202401,Dedicated Schools Grant,Support Services
04/04/2023,II,4119030,4095,HC131444,Emphasis Training Ltd,202401,People & Performance,Supplies & Services
18/04/2023,II,4120331,3600,HC131445,Think Productive Ltd,202401,People & Performance,Supplies & Services
04/04/2023,II,4118969,24787.25,HC131447,Hereford Help for Ukraine,202401,Commissioned Services,Transfer Payments
05/04/2023,II,4119112,450,HC131484,Redacted,202401,"Finance, Legal & Governance",Supplies & Services
10/04/2023,II,4119633,2108,HC131487,Redacted,202401,Schools,Premises-Related Expenditure
05/04/2023,II,4119091,1400,HC131491,The Stairway Consultancy Ltd,202401,People & Performance,Supplies & Services
10/04/2023,II,4119499,1356.76,HC131502,Redacted,202401,Prevention and Support,Premises-Related Expenditure
20/04/2023,GI,3194228,668.21,HC131504,BCTG Ltd,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194229,548.21,HC131504,BCTG Ltd,202401,Dedicated Schools Grant,Support Services
25/04/2023,II,4120721,9731.33,HC131504,BCTG Ltd,202401,Dedicated Schools Grant,Support Services
06/04/2023,GI,3188695,1118.42,HC131506,Redacted,202401,Education and Commissioning,Transport-Related Expenditure
27/04/2023,GI,3197389,708.33,HC131506,Redacted,202401,Education and Commissioning,Transport-Related Expenditure
12/04/2023,II,4119890,739.84,HC131507,British Recycled Plastic,202401,Schools,Supplies & Services
05/04/2023,II,4119108,1841.1,HC131509,First Fence,202401,Schools,Premises-Related Expenditure
06/04/2023,GI,3188696,3437.5,HC131515,Redacted,202401,Education and Commissioning,Transport-Related Expenditure
27/04/2023,GI,3197390,1145.83,HC131515,Redacted,202401,Education and Commissioning,Transport-Related Expenditure
14/04/2023,II,4120076,950,HC131518,Redacted,202401,"Finance, Legal & Governance",Supplies & Services
14/04/2023,II,4120074,600,HC131519,Redacted,202401,"Finance, Legal & Governance",Supplies & Services
18/04/2023,II,4120591,2073,HC131521,Aspire Living Limited (Community Hub),202401,Talk Community Programme,Transfer Payments
17/04/2023,II,4120463,6007.16,HC131525,Redacted,202401,Central Childrens Directorate Costs,Third Party Payments
06/04/2023,GI,3188697,437.5,HC131529,Redacted,202401,Education and Commissioning,Transport-Related Expenditure
12/04/2023,II,4119912,635,HC131530,Meeting Point Trust Ltd,202401,Safeguarding and Family Support,Supplies & Services
26/04/2023,II,4121120,2000,HC131540,Objective Corporation UK Ltd,202401,Corporate Support Services,Supplies & Services
25/04/2023,II,4121067,2493,HC131546,Herefordshire Wildlife Trust Hereford City Branch,202401,Towns Fund Delivery Board,Capital Expenditure
06/04/2023,II,4119365,680.89,HC131558,Redacted,202401,Highways & Transport,Transfer Payments
18/04/2023,II,4120624,595,HC131559,Opus Pharmacy Services,202401,Education and Commissioning,Supplies & Services
25/04/2023,II,4120922,525,HC131561,Redacted,202401,"Finance, Legal & Governance",Supplies & Services
20/04/2023,II,4120464,4970.7,HC131566,SMH Associates,202401,Central Childrens Directorate Costs,Supplies & Services
25/04/2023,II,4121112,3750,HC200037,Coopers Gourmet Foods,202401,Economic Development Delivery Board,Capital Expenditure
20/04/2023,II,4120831,7956.98,HC200082,The Education Broker,202401,Schools,Employees
17/04/2023,II,4120389,4418.3,HC200096,Catercater Limited,202401,Schools,Supplies & Services
24/04/2023,II,4121058,1656,HC200393,B & H Cars (Worcester) Ltd,202401,Learning Disabilities,Transport-Related Expenditure
04/04/2023,GI,3186818,464,HC200448,Redacted,202401,Physical Disabilities,Third Party Payments
14/04/2023,II,4120183,75076.26,HC201005,NMiTE,202401,Economic Development Delivery Board,Capital Expenditure
17/04/2023,II,4120392,483.33,HC202348,A  and  A Blinds,202401,Schools,Premises-Related Expenditure
24/04/2023,II,4121041,1088,HC202468,HY Education Services Ltd,202401,Schools,Supplies & Services
12/04/2023,II,4119903,588,HC202468,HY Education Services Ltd,202401,Schools,Support Services
19/04/2023,II,4120670,794,HC202468,HY Education Services Ltd,202401,Schools,Support Services
27/04/2023,II,4121303,600,HC202486,Redacted,202401,Dedicated Schools Grant,Supplies & Services
20/04/2023,GI,3193224,844,HC202583,Aylestone School,202401,Children & Young People Capital,Capital Income
20/04/2023,GI,3193890,734.5,HC202707,Accordia Academies Trust - Beacon College,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193891,734.5,HC202707,Accordia Academies Trust - Beacon College,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193892,531.5,HC202707,Accordia Academies Trust - Beacon College,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193893,1086.25,HC202707,Accordia Academies Trust - Beacon College,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193895,968.75,HC202707,Accordia Academies Trust - Beacon College,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193896,1675,HC202707,Accordia Academies Trust - Beacon College,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193897,467.75,HC202707,Accordia Academies Trust - Beacon College,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193898,734.5,HC202707,Accordia Academies Trust - Beacon College,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193899,968.75,HC202707,Accordia Academies Trust - Beacon College,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193900,467.75,HC202707,Accordia Academies Trust - Beacon College,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193901,734.5,HC202707,Accordia Academies Trust - Beacon College,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193902,531.5,HC202707,Accordia Academies Trust - Beacon College,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193903,531.5,HC202707,Accordia Academies Trust - Beacon College,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193905,1204.5,HC202707,Accordia Academies Trust - Beacon College,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193906,1204.5,HC202707,Accordia Academies Trust - Beacon College,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193907,531.5,HC202707,Accordia Academies Trust - Beacon College,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193908,467.75,HC202707,Accordia Academies Trust - Beacon College,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193909,531.5,HC202707,Accordia Academies Trust - Beacon College,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193911,734.5,HC202707,Accordia Academies Trust - Beacon College,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193912,467.75,HC202707,Accordia Academies Trust - Beacon College,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193913,1557.5,HC202707,Accordia Academies Trust - Beacon College,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193914,2027.75,HC202707,Accordia Academies Trust - Beacon College,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193915,1204.5,HC202707,Accordia Academies Trust - Beacon College,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193916,1086.25,HC202707,Accordia Academies Trust - Beacon College,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193918,734.5,HC202707,Accordia Academies Trust - Beacon College,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193919,467.75,HC202707,Accordia Academies Trust - Beacon College,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193920,1086.25,HC202707,Accordia Academies Trust - Beacon College,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193921,531.5,HC202707,Accordia Academies Trust - Beacon College,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193922,1204.5,HC202707,Accordia Academies Trust - Beacon College,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193924,851.5,HC202707,Accordia Academies Trust - Beacon College,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193925,1321.75,HC202707,Accordia Academies Trust - Beacon College,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193926,1557.5,HC202707,Accordia Academies Trust - Beacon College,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193927,1675,HC202707,Accordia Academies Trust - Beacon College,202401,Dedicated Schools Grant,Support Services
