Supplier Name,Unique Reference,Invoice Amount,Invoice Date,Payment Date,Division,Service
TC Coach works,Sept 23/560,1624.42,27-JUL-2023,05-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5147E-Transport
Complete Intacare Hygiene Ltd,Sept 23/561,1629.71,11-AUG-2023,12-SEP-2023,B6100C-Adult Social Care Directorate,B6071E-Provider Services
J B Riney & Co Ltd,Sept 23/562,1636.44,14-AUG-2023,12-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Waltham Forest Services Limited_23266,Sept 23/563,1651.2,26-JUL-2023,11-SEP-2023,B5000C-Place Directorate,B5503E-Housing Access
Waltham Forest Services Limited_23266,Sept 23/564,1652.4,21-SEP-2023,26-SEP-2023,B5000C-Place Directorate,B5161E-Housing and Neighbourhood Service
Waltham Forest Services Limited_23266,Sept 23/565,1659.6,23-AUG-2022,05-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5152E-Regulatory and Contingency Planning Service
Unique Care Uk,Sept 23/566,1664.15,20-AUG-2023,05-SEP-2023,B6200C-Childrens Services Directorate,B6113E-Provisions Team Short Breaks and Home School Transport
Peabody Community Foundation,Sept 23/567,1670,27-JUL-2023,05-SEP-2023,B2100C-Stronger Communities Directorate,B2092E-Children and Families Early Help 
Medigold Health Consultancy Ltd,Sept 23/568,1680,06-MAR-2023,19-SEP-2023,B1000C-Chief Executive Directorate,B2044E-Organisational Development Service
Lycaeum Music Ltd,Sept 23/569,1680,20-JUL-2023,05-SEP-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Midland Relocations Ltd,Sept 23/570,1680,21-AUG-2023,05-SEP-2023,B5000C-Place Directorate,B5162E-Homelessness Service
After Build Limited,Sept 23/571,1692,01-AUG-2023,05-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Flying Hire Limited,Sept 23/572,1692.6,19-SEP-2023,21-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Fair to Trade Ltd,Sept 23/573,1707.89,20-JUL-2023,25-SEP-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Askews and Holt Library Services Ltd,Sept 23/574,1708.18,21-AUG-2023,19-SEP-2023,B2100C-Stronger Communities Directorate,B2056E-Libraries Registrars Ceremonies
Fenix Recruitment Solutions Ltd,Sept 23/575,1709.04,15-AUG-2023,08-SEP-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Law Morgan Limited,Sept 23/576,1709.11,24-AUG-2023,05-SEP-2023,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
Law Morgan Limited,Sept 23/577,1709.11,03-AUG-2023,05-SEP-2023,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
Supreme Company and Sons Ltd,Sept 23/578,1718.7,12-SEP-2023,28-SEP-2023,B6200C-Childrens Services Directorate,B6113E-Provisions Team Short Breaks and Home School Transport
Unique Care Uk,Sept 23/579,1724.3,27-AUG-2023,08-SEP-2023,B6200C-Childrens Services Directorate,B6113E-Provisions Team Short Breaks and Home School Transport
Bookspeed,Sept 23/580,1737.73,09-AUG-2023,05-SEP-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
CWT Advertising Ltd,Sept 23/581,1740,09-AUG-2023,05-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Goldline Car Services Ltd,Sept 23/582,1740.12,31-JUL-2023,05-SEP-2023,B6200C-Childrens Services Directorate,B6029E-Youth and Family Resilience Service
Adecco UK Ltd,Sept 23/583,1746,01-AUG-2023,05-SEP-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Adecco UK Ltd,Sept 23/584,1746,01-AUG-2023,05-SEP-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Adecco UK Ltd,Sept 23/585,1746,07-AUG-2023,05-SEP-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Adecco UK Ltd,Sept 23/586,1746,07-AUG-2023,05-SEP-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Adecco UK Ltd,Sept 23/587,1746,31-JUL-2023,05-SEP-2023,B5000C-Place Directorate,B5162E-Homelessness Service
P & J Entertainments Ltd,Sept 23/588,1746,09-AUG-2023,27-SEP-2023,B5000C-Place Directorate,B5503E-Housing Access
Waltham Forest Services Limited_23266,Sept 23/589,1752,31-AUG-2023,11-SEP-2023,B4000C-Resources Directorate,B4045E-CT Social Fund Service
Spitfire Network Services Ltd,Sept 23/590,1753.72,08-AUG-2023,13-SEP-2023,B2100C-Stronger Communities Directorate,B2031E-Technology Services
ECASS,Sept 23/591,1770,01-SEP-2023,28-SEP-2023,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
ECASS,Sept 23/592,1770,01-SEP-2023,28-SEP-2023,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
Go Aqua UK Limited,Sept 23/593,1772.38,04-AUG-2023,05-SEP-2023,B5000C-Place Directorate,B5076E-Facilities Management and Compliance
Sporting Pillars,Sept 23/594,1774,08-AUG-2023,05-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5143E-Leisure
Sysco GB Limited t/a Brakes,Sept 23/595,1779.9,09-AUG-2023,13-SEP-2023,B6100C-Adult Social Care Directorate,B6071E-Provider Services
J B Riney & Co Ltd,Sept 23/596,1780.26,14-AUG-2023,08-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Mabelles Support Services,Sept 23/597,1791.06,31-JUL-2023,05-SEP-2023,B2100C-Stronger Communities Directorate,B2092E-Children and Families Early Help 
UK Power Networks Ltd 910168,Sept 23/598,1791.6,01-AUG-2023,08-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
The Knowledge Academy,Sept 23/599,1794,04-AUG-2023,05-SEP-2023,B5000C-Place Directorate,B5503E-Housing Access
London Hire Ltd,Sept 23/600,1797.2,31-JUL-2023,05-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B2071E-Director of Climate and Behaviour Change Service
XCo2 Energy Ltd,Sept 23/601,1800,30-AUG-2023,28-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Lonsdale Lodge,Sept 23/602,1800,07-AUG-2023,19-SEP-2023,B6100C-Adult Social Care Directorate,B6073E-Specialist Social Work Mental Health Service
Lonsdale Lodge,Sept 23/603,1800,07-AUG-2023,19-SEP-2023,B6100C-Adult Social Care Directorate,B6073E-Specialist Social Work Mental Health Service
REDACTED PERSONAL DATA,Sept 23/604,1800,15-AUG-2023,05-SEP-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
MC Retail Consulting Ltd,Sept 23/605,1800,07-AUG-2023,13-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Living Map,Sept 23/606,1800,31-AUG-2023,05-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
REDACTED PERSONAL DATA,Sept 23/607,1800,31-JUL-2023,12-SEP-2023,B6200C-Childrens Services Directorate,B6011E-Strategic Director Childrens Services Service
Drystone Chambers,Sept 23/608,1800,25-SEP-2023,28-SEP-2023,B4000C-Resources Directorate,B4062E-Legal Services
Manorlodge Enterprises Limited,Sept 23/609,1820,11-JUL-2023,05-SEP-2023,B6100C-Adult Social Care Directorate,B6076E-Specialist Social Work Service
Solutions for Health & Social Care,Sept 23/610,1824,03-AUG-2023,05-SEP-2023,B4000C-Resources Directorate,B4068E-Complaints Team Service
ECASS,Sept 23/611,1829,01-AUG-2023,13-SEP-2023,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
ECASS,Sept 23/612,1829,01-AUG-2023,13-SEP-2023,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
ECASS,Sept 23/613,1829,01-AUG-2023,13-SEP-2023,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
Fenix Recruitment Solutions Ltd,Sept 23/614,1830.6,22-AUG-2023,15-SEP-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
British Heart Foundation,Sept 23/615,1835,12-APR-2023,06-SEP-2023,B4000C-Resources Directorate,B4045E-CT Social Fund Service
Penna PLC,Sept 23/616,1842,10-AUG-2023,05-SEP-2023,B5000C-Place Directorate,B5082E-Energy
Advanced Legal,Sept 23/617,1845.77,31-MAY-2022,05-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5152E-Regulatory and Contingency Planning Service
Shared Care Services Ltd,Sept 23/618,1847,09-JUN-2022,28-SEP-2023,B6200C-Childrens Services Directorate,B6113E-Provisions Team Short Breaks and Home School Transport
City of London 649,Sept 23/619,1847.75,15-AUG-2023,05-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5144E-Waste Management
Mabelles Support Services,Sept 23/620,1848,31-JUL-2023,05-SEP-2023,B2100C-Stronger Communities Directorate,B2092E-Children and Families Early Help 
ECASS,Sept 23/621,1860,01-SEP-2023,27-SEP-2023,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
H&I (Toiletries) Ltd,Sept 23/622,1880.4,16-AUG-2023,15-SEP-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Quality Independence Ltd,Sept 23/623,1883.38,13-SEP-2023,25-SEP-2023,B6200C-Childrens Services Directorate,B6113E-Provisions Team Short Breaks and Home School Transport
May Harris Multi Services Ltd,Sept 23/624,1896.77,31-MAY-2023,05-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B2071E-Director of Climate and Behaviour Change Service
The Project Centre Ltd,Sept 23/625,1915.99,01-AUG-2023,05-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
XCo2 Energy Ltd,Sept 23/626,1920,30-AUG-2023,28-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
The Conservation Volunteers,Sept 23/627,1920,07-AUG-2023,05-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
Elbow Creative Ltd,Sept 23/628,1920,22-AUG-2023,08-SEP-2023,B5000C-Place Directorate,B5101E-Director of Regeneration and Delivery
ECASS,Sept 23/629,1922,01-AUG-2023,13-SEP-2023,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
Hugh Symons Information,Sept 23/630,1926.6,09-AUG-2023,05-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
DSSL Group Ltd,Sept 23/631,1934.4,26-JUL-2023,05-SEP-2023,B2100C-Stronger Communities Directorate,B5122E-Skills
Sharpe Pritchard LLP,Sept 23/632,1960.8,28-FEB-2023,05-SEP-2023,B4000C-Resources Directorate,B4062E-Legal Services
Sharpe Pritchard LLP,Sept 23/633,1962,30-JUN-2023,13-SEP-2023,B4000C-Resources Directorate,B4062E-Legal Services
Crown Fine Art,Sept 23/634,1968,31-MAY-2023,05-SEP-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Crown Fine Art,Sept 23/635,1968,28-FEB-2023,05-SEP-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Crown Fine Art,Sept 23/636,1968,31-JUL-2023,05-SEP-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Cubiquity Limited,Sept 23/637,1969.87,31-JUL-2023,05-SEP-2023,B2100C-Stronger Communities Directorate,B2092E-Children and Families Early Help 
Small-Charlton Ltd,Sept 23/638,1980,29-AUG-2023,12-SEP-2023,B6200C-Childrens Services Directorate,B6045E-Education Early Years and Childcare
May Harris Multi Services Ltd,Sept 23/639,1982.02,30-JUN-2023,05-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B2071E-Director of Climate and Behaviour Change Service
Spartan Crew Ltd,Sept 23/640,1987.2,02-AUG-2023,19-SEP-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
One Hoe Street Ltd,Sept 23/641,1994.39,09-AUG-2023,19-SEP-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
St Marys Catholic Primary School,Sept 23/642,2000,25-JUL-2022,07-SEP-2023,B6200C-Childrens Services Directorate,B6044E-Education Programme Service
Advanced Childcare Assessments Ltd,Sept 23/643,2040,30-APR-2023,05-SEP-2023,B6200C-Childrens Services Directorate,B6026E-Looked After Childrens Service
REDACTED PERSONAL DATA,Sept 23/644,2050,21-AUG-2023,19-SEP-2023,B5000C-Place Directorate,B5102E-Regeneration
Flying Hire Limited,Sept 23/645,2054.28,12-SEP-2023,13-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
May Harris Multi Services Ltd,Sept 23/646,2077.92,31-JUL-2023,05-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B2071E-Director of Climate and Behaviour Change Service
Ricardo - AEA Ltd,Sept 23/647,2096.4,27-JUN-2023,19-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5152E-Regulatory and Contingency Planning Service
GDS Technology Ltd,Sept 23/648,2102.4,26-JUL-2023,05-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Mabelles Support Services,Sept 23/649,2104.68,31-JUL-2023,05-SEP-2023,B2100C-Stronger Communities Directorate,B2092E-Children and Families Early Help 
National Teaching & Advisory,Sept 23/650,2106,31-JUL-2023,05-SEP-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
National Teaching & Advisory,Sept 23/651,2106,31-JUL-2023,05-SEP-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
National Teaching & Advisory,Sept 23/652,2106,31-JUL-2023,05-SEP-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Hags-SMP Limited,Sept 23/653,2106,20-JUL-2023,08-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
National Teaching & Advisory,Sept 23/654,2106,31-JUL-2023,05-SEP-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
National Teaching & Advisory,Sept 23/655,2106,31-JUL-2023,05-SEP-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Cubiquity Limited,Sept 23/656,2118.85,26-JUL-2023,12-SEP-2023,B6200C-Childrens Services Directorate,B6045E-Education Early Years and Childcare
P J Bingham & Co Ltd,Sept 23/657,2139,11-JUL-2023,13-SEP-2023,B4000C-Resources Directorate,B4062E-Legal Services
Disablement Association of Barking,Sept 23/658,2159.7,05-JUL-2023,08-SEP-2023,B6200C-Childrens Services Directorate,B6113E-Provisions Team Short Breaks and Home School Transport
Great Ormond Street Hospital,Sept 23/659,2168,31-JUL-2023,05-SEP-2023,B4000C-Resources Directorate,B4065E-Coroners Service
Total Gas & Power,Sept 23/660,2212.6,29-NOV-2022,05-SEP-2023,B5000C-Place Directorate,B5082E-Energy
Rentokil Pest Control UK Ltd,Sept 23/661,2220.43,02-AUG-2023,05-SEP-2023,B2100C-Stronger Communities Directorate,B2092E-Children and Families Early Help 
Le Chateau Textiles Ltd,Sept 23/662,2227.8,04-AUG-2023,05-SEP-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Devonshires Solicitors LLP,Sept 23/663,2233.2,28-APR-2023,05-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Waltham Forest Services Limited_23266,Sept 23/664,2244,26-JUL-2023,11-SEP-2023,B5000C-Place Directorate,B5503E-Housing Access
REDACTED PERSONAL DATA,Sept 23/665,2250,19-AUG-2023,05-SEP-2023,B4000C-Resources Directorate,B4065E-Coroners Service
REDACTED PERSONAL DATA,Sept 23/666,2250,29-AUG-2023,25-SEP-2023,B2100C-Stronger Communities Directorate,B6083E-Health Care
Flying Hire Limited,Sept 23/667,2250.12,26-SEP-2023,27-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
XMA Limited,Sept 23/668,2267.28,20-MAR-2023,25-SEP-2023,B5000C-Place Directorate,B5503E-Housing Access
PEL UK Rentals Ltd,Sept 23/669,2275.2,02-AUG-2023,25-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5144E-Waste Management
Askews and Holt Library Services Ltd,Sept 23/670,2276.49,14-AUG-2023,05-SEP-2023,B2100C-Stronger Communities Directorate,B2056E-Libraries Registrars Ceremonies
TFL Surface Transport,Sept 23/671,2286,05-JUL-2023,05-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Expert In Mind,Sept 23/672,2325.13,21-JUL-2023,05-SEP-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
National Teaching & Advisory,Sept 23/673,2340,31-JUL-2023,05-SEP-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
CoramBAAF,Sept 23/674,2349.06,30-MAY-2023,05-SEP-2023,B6200C-Childrens Services Directorate,B6028E-Placement and Resource Services
Tusker Direct Limited,Sept 23/675,2360.04,01-AUG-2023,19-SEP-2023,B3000C-Corporate Expenditure Directorate,B3011E-Corporate Expenditure Service
T Cribb & Sons,Sept 23/676,2375,02-AUG-2023,05-SEP-2023,B4000C-Resources Directorate,B4065E-Coroners Service
Leyton Midland Cars,Sept 23/677,2392.2,31-AUG-2023,15-SEP-2023,B6200C-Childrens Services Directorate,B6026E-Looked After Childrens Service
Adecco UK Ltd,Sept 23/678,2394,07-AUG-2023,05-SEP-2023,B5000C-Place Directorate,B5161E-Housing and Neighbourhood Service
Adecco UK Ltd,Sept 23/679,2394,31-JUL-2023,05-SEP-2023,B5000C-Place Directorate,B5161E-Housing and Neighbourhood Service
Adecco UK Ltd,Sept 23/680,2394,18-AUG-2023,05-SEP-2023,B5000C-Place Directorate,B5161E-Housing and Neighbourhood Service
Preventx Limited,Sept 23/681,2395.69,31-JUL-2023,05-SEP-2023,B2100C-Stronger Communities Directorate,B6082E-Partnership and Sexual Health
Cubiquity Limited,Sept 23/682,2399.99,31-JUL-2023,05-SEP-2023,B1000C-Chief Executive Directorate,B2021E-Director Communications and Strategy Service
REDACTED PERSONAL DATA,Sept 23/683,2400,30-JUN-2023,12-SEP-2023,B6200C-Childrens Services Directorate,B6011E-Strategic Director Childrens Services Service
Flying Hire Limited,Sept 23/684,2400,31-AUG-2023,13-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Hugh Symons Information,Sept 23/685,2402.76,04-AUG-2023,05-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Housing Action Management Limited,Sept 23/686,2418,01-AUG-2023,05-SEP-2023,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
Allen Lane Financial Recruitment,Sept 23/687,2428.8,01-AUG-2023,05-SEP-2023,B4000C-Resources Directorate,B4071E-Director of Return on Investment Service
Law Morgan Limited,Sept 23/688,2440.58,24-AUG-2023,05-SEP-2023,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
Grounds Management Association Limited,Sept 23/689,2457.6,04-AUG-2023,13-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Sharpe Pritchard LLP,Sept 23/690,2458.8,30-JUN-2023,13-SEP-2023,B4000C-Resources Directorate,B4062E-Legal Services
Lynds Design House,Sept 23/691,2500,06-SEP-2023,29-SEP-2023,B6200C-Childrens Services Directorate,B6042E-Education Effectiveness
Advanced Childcare Assessments Ltd,Sept 23/692,2504.76,30-APR-2023,25-SEP-2023,B6200C-Childrens Services Directorate,B6026E-Looked After Childrens Service
P Sherwood Ltd,Sept 23/693,2518.76,26-JUL-2023,05-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5143E-Leisure
Hags-SMP Limited,Sept 23/694,2519.2,11-AUG-2023,08-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
Kirkman and Jourdain Limited,Sept 23/695,2531.86,07-AUG-2023,12-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Break Tha Cycle,Sept 23/696,2547.8,13-SEP-2023,26-SEP-2023,B6200C-Childrens Services Directorate,B6044E-Education Programme Service
KJP UK LTD,Sept 23/697,2568,15-AUG-2023,19-SEP-2023,B5000C-Place Directorate,B5081E-Assistant Director Capital Strategy
National Teaching & Advisory,Sept 23/698,2574,31-JUL-2023,05-SEP-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Age UK Waltham Forest,Sept 23/699,2576,31-JUL-2023,05-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B6063E-Community Safety Team
Goldline Car Services Ltd,Sept 23/700,2580.96,31-JUL-2023,05-SEP-2023,B6200C-Childrens Services Directorate,B6028E-Placement and Resource Services
Clear Skies Software Ltd,Sept 23/701,2609.46,09-AUG-2023,05-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
Network Rail Infrastructure Limited,Sept 23/702,2618.74,13-SEP-2023,25-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Wrixon Care,Sept 23/703,2657.1,16-AUG-2023,05-SEP-2023,B6200C-Childrens Services Directorate,B6026E-Looked After Childrens Service
Advanced Childcare Assessments Ltd,Sept 23/704,2677.2,02-NOV-2022,05-SEP-2023,B6200C-Childrens Services Directorate,B6026E-Looked After Childrens Service
Waltham Forest Com.Transport,Sept 23/705,2693.6,21-JUL-2023,19-SEP-2023,B2100C-Stronger Communities Directorate,B2092E-Children and Families Early Help 
Best Practice Network Ltd,Sept 23/706,2694,29-APR-2022,05-SEP-2023,B2100C-Stronger Communities Directorate,B5122E-Skills
REDACTED PERSONAL DATA,Sept 23/707,2700,04-AUG-2023,05-SEP-2023,B2100C-Stronger Communities Directorate,B2011E-Deputy Chief Executive Service
FORTY ASSET MANAGEMENT LLP,Sept 23/708,2700,31-AUG-2023,18-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Complete Intacare Hygiene Ltd,Sept 23/709,2742.1,27-SEP-2023,28-SEP-2023,B6100C-Adult Social Care Directorate,B6071E-Provider Services
ILFORD PATHOLOGY SERVICES,Sept 23/710,2750,08-AUG-2023,19-SEP-2023,B4000C-Resources Directorate,B4065E-Coroners Service
Devonshires Solicitors LLP,Sept 23/711,2750,28-FEB-2023,05-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Greenwich Leisure Limited,Sept 23/712,2755,05-AUG-2023,05-SEP-2023,B6200C-Childrens Services Directorate,B6011E-Strategic Director Childrens Services Service
Hines of Oxford,Sept 23/713,2784.6,14-AUG-2023,05-SEP-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
APOLONIA PROPERTY SERVICES LTD,Sept 23/714,2790,01-AUG-2023,05-SEP-2023,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
REDACTED PERSONAL DATA,Sept 23/715,2800,09-MAY-2023,19-SEP-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
National Teaching & Advisory,Sept 23/716,2808,31-JUL-2023,05-SEP-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
National Teaching & Advisory,Sept 23/717,2808,31-JUL-2023,05-SEP-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Edinburgh Primary School,Sept 23/718,2817.21,31-MAY-2023,15-SEP-2023,B2100C-Stronger Communities Directorate,B5122E-Skills
Academy 21 Ltd,Sept 23/719,2822.4,31-MAR-2023,05-SEP-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Spectrum Plastics,Sept 23/720,2836.8,31-JUL-2023,05-SEP-2023,B2100C-Stronger Communities Directorate,B2056E-Libraries Registrars Ceremonies
ECASS,Sept 23/721,2850,01-SEP-2023,28-SEP-2023,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
Tree Radar UK Ltd,Sept 23/722,2856,20-JUL-2023,05-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
4i Solutions Ltd,Sept 23/723,2857.38,14-JUL-2023,15-SEP-2023,B5000C-Place Directorate,B5504E-Housing Management HRA
Cubiquity Limited,Sept 23/724,2857.6,31-JUL-2023,12-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Edinburgh Primary School,Sept 23/725,2865.44,31-MAY-2023,05-SEP-2023,B2100C-Stronger Communities Directorate,B5122E-Skills
Global Mediation Limited,Sept 23/726,2880,31-JUL-2023,05-SEP-2023,B6200C-Childrens Services Directorate,B6111E-Assistant Director SEND Services
CTM Hire Ltd,Sept 23/727,2900.28,10-JUL-2023,19-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5147E-Transport
Law Morgan Limited,Sept 23/728,2905.5,10-AUG-2023,05-SEP-2023,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
Law Morgan Limited,Sept 23/729,2905.5,17-AUG-2023,05-SEP-2023,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
Law Morgan Limited,Sept 23/730,2905.5,03-AUG-2023,05-SEP-2023,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
Law Morgan Limited,Sept 23/731,2905.5,24-AUG-2023,05-SEP-2023,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
QUAYE SERVICES LTD,Sept 23/732,2925,01-JUL-2023,05-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
ECASS,Sept 23/733,2945,01-JUL-2023,13-SEP-2023,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
Le Chateau Textiles Ltd,Sept 23/734,2958.9,08-AUG-2023,05-SEP-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Cubiquity Limited,Sept 23/735,2960.06,31-JUL-2023,12-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5146E-Traffic Management
6 Pump Court,Sept 23/736,3000,13-JUL-2023,05-SEP-2023,B4000C-Resources Directorate,B4062E-Legal Services
Rees & Company,Sept 23/737,3000,31-JUL-2023,05-SEP-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Bevan Brittan LLP,Sept 23/738,3002.4,31-JUL-2023,14-SEP-2023,B5000C-Place Directorate,B5093E-Corporate Capital Programmes
SAY Property Consulting LLP,Sept 23/739,3009.6,30-JUL-2021,13-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Leyton Midland Cars,Sept 23/740,3021.6,31-AUG-2023,15-SEP-2023,B6200C-Childrens Services Directorate,B6026E-Looked After Childrens Service
Cubiquity Limited,Sept 23/741,3024,22-JUN-2023,05-SEP-2023,B2100C-Stronger Communities Directorate,B6094E-Public Health Covid Grants
The Project Centre Ltd,Sept 23/742,3036,21-AUG-2023,05-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Aston Group,Sept 23/743,3077.76,17-AUG-2023,08-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
REDACTED PERSONAL DATA,Sept 23/744,3080,14-FEB-2023,18-SEP-2023,B4000C-Resources Directorate,B4065E-Coroners Service
REDACTED PERSONAL DATA,Sept 23/745,3080,27-JUN-2023,18-SEP-2023,B4000C-Resources Directorate,B4065E-Coroners Service
Law Morgan Limited,Sept 23/746,3104.46,10-AUG-2023,05-SEP-2023,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
Law Morgan Limited,Sept 23/747,3104.46,03-AUG-2023,05-SEP-2023,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
Law Morgan Limited,Sept 23/748,3104.46,24-AUG-2023,05-SEP-2023,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
