Supplier Name,Unique Reference,Invoice Amount,Invoice Date,Payment Date,Division,Service
Tower Hamlets GP Care Group CIC,Dec 23/1044,7021.92,05-DEC-2023,28-DEC-2023,B2100C-Stronger Communities Directorate,B6084E-Health Improvement
London Ability Limited,Dec 23/1045,7022.84,01-NOV-2023,08-DEC-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Oxbury Chartered Surveyors,Dec 23/1046,7087.5,28-NOV-2023,21-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
UBEEQO UK LIMITED,Dec 23/1047,7143.9,04-SEP-2023,05-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5146E-Traffic Management
"
REDACTED PERSONAL DATA",Dec 23/1048,7192.51,14-NOV-2023,08-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
The Project Centre Ltd,Dec 23/1049,7200,13-SEP-2023,06-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
PUBLIC PRACTICE,Dec 23/1050,7200,13-NOV-2023,07-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
J B Riney & Co Ltd,Dec 23/1051,7221.14,13-NOV-2023,07-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
St Helen's Catholic Prmary School,Dec 23/1052,7500,23-NOV-2023,19-DEC-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Publica Associates Limited,Dec 23/1053,7524.72,03-OCT-2023,01-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Jeff Hart Associates,Dec 23/1054,7560,13-MAY-2023,22-DEC-2023,B6200C-Childrens Services Directorate,B6042E-Education Effectiveness
The Key Support Services Limited_30481,Dec 23/1055,7560,22-JUN-2023,19-DEC-2023,B6200C-Childrens Services Directorate,B6104E-Governor Services Trading
The Key Support Services Limited_30481,Dec 23/1056,7560,15-SEP-2023,19-DEC-2023,B6200C-Childrens Services Directorate,B6104E-Governor Services Trading
UBEEQO UK LIMITED,Dec 23/1057,7609.6,02-OCT-2023,05-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5146E-Traffic Management
Digital Accessibility Centre,Dec 23/1058,7644,27-OCT-2023,05-DEC-2023,B2100C-Stronger Communities Directorate,"B2111E-Director Residents, Communities and Culture Service"
Young Urban Arts Foundation Ltd,Dec 23/1059,7740,18-AUG-2023,01-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B6063E-Community Safety Team
Ackerman Pierce Ltd,Dec 23/1060,7766.7,13-JUL-2023,04-DEC-2023,B6200C-Childrens Services Directorate,B6024E-Safeguarding and Family Support 2
Wanstead High School,Dec 23/1061,7771.33,19-DEC-2023,20-DEC-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
DSI Billing Services Ltd,Dec 23/1062,7795.32,06-NOV-2023,01-DEC-2023,B4000C-Resources Directorate,B4041E-Director of Revenues and Benefits
Gough Square Chambers,Dec 23/1063,7800,11-AUG-2022,18-DEC-2023,B4000C-Resources Directorate,B4062E-Legal Services
"
REDACTED PERSONAL DATA",Dec 23/1064,7800,17-AUG-2023,28-DEC-2023,B5000C-Place Directorate,B5077E-Rent Accounting
"
REDACTED PERSONAL DATA",Dec 23/1065,7800,17-AUG-2023,28-DEC-2023,B5000C-Place Directorate,B5077E-Rent Accounting
"
REDACTED PERSONAL DATA",Dec 23/1066,7800,17-NOV-2023,12-DEC-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
"
REDACTED PERSONAL DATA",Dec 23/1067,7800,30-SEP-2023,28-DEC-2023,B5000C-Place Directorate,B5077E-Rent Accounting
WeTheSeeds Creative Ltd,Dec 23/1068,7830,24-MAY-2023,01-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Sheldon Phillips Limited,Dec 23/1069,7864.92,31-OCT-2023,04-DEC-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Reddo Care and Support C.I.C.,Dec 23/1070,7911.55,30-OCT-2023,05-DEC-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Ivy Legal Limited,Dec 23/1071,7968.12,01-NOV-2023,21-DEC-2023,B5000C-Place Directorate,B5035E-Planning Enforcement Service
HATs Group Limited,Dec 23/1072,8038,31-OCT-2023,08-DEC-2023,B6200C-Childrens Services Directorate,B6113E-Provisions Team Short Breaks and Home School Transport
Evolve Norse,Dec 23/1073,8040,30-NOV-2023,13-DEC-2023,B5000C-Place Directorate,B5072E-Estates and Valuations
Morgan Sindall Property Services Ltd,Dec 23/1074,8072.1,26-OCT-2023,08-DEC-2023,B5000C-Place Directorate,B5504E-Housing Management HRA
"
REDACTED PERSONAL DATA",Dec 23/1075,8100,29-NOV-2023,21-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Le Delice,Dec 23/1076,8100,06-NOV-2023,08-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5143E-Leisure
Law Morgan Limited,Dec 23/1077,8135.28,23-NOV-2023,19-DEC-2023,B3000C-Corporate Expenditure Directorate,B3011E-Corporate Expenditure Service
J B Riney & Co Ltd,Dec 23/1078,8184.04,29-NOV-2023,21-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
UBEEQO UK LIMITED,Dec 23/1079,8241.32,01-DEC-2023,05-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5146E-Traffic Management
Creative Engagement Services CIC,Dec 23/1080,8250,19-OCT-2023,06-DEC-2023,B2100C-Stronger Communities Directorate,B2092E-Children and Families Early Help 
Creative Engagement Services CIC,Dec 23/1081,8250,23-NOV-2023,06-DEC-2023,B2100C-Stronger Communities Directorate,B2092E-Children and Families Early Help 
Evolve Norse,Dec 23/1082,8263.48,30-JUN-2023,22-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Evolve Norse,Dec 23/1083,8263.49,31-AUG-2023,22-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Evolve Norse,Dec 23/1084,8263.49,30-APR-2023,22-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Evolve Norse,Dec 23/1085,8263.51,31-JUL-2023,22-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
BAE Systems Pensions Funds Trustees Ltd,Dec 23/1086,8354.52,31-MAR-2023,13-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5143E-Leisure
Works in Public Ltd,Dec 23/1087,8360.4,13-OCT-2023,08-DEC-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Jude Greenaway Ltd,Dec 23/1088,8400,20-NOV-2023,19-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
"
REDACTED PERSONAL DATA",Dec 23/1089,8400,31-OCT-2023,01-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Liquid Personnel,Dec 23/1090,8426.7,27-OCT-2023,20-DEC-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Wanstead High School,Dec 23/1091,8427,19-DEC-2023,20-DEC-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
J B Riney & Co Ltd,Dec 23/1092,8439.23,09-OCT-2023,05-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Evolve Norse,Dec 23/1093,8533.49,31-MAY-2023,22-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Anytime Childcare CIC,Dec 23/1094,8536,04-DEC-2023,27-DEC-2023,B6200C-Childrens Services Directorate,B6044E-Education Programme Service
George Tomlinson Primary School,Dec 23/1095,8750,14-AUG-2023,19-DEC-2023,B6200C-Childrens Services Directorate,B6044E-Education Programme Service
Cubiquity Limited,Dec 23/1096,8788,28-NOV-2023,21-DEC-2023,B6200C-Childrens Services Directorate,B6043E-Education Support Service
Macildowie Associates Limited,Dec 23/1097,8800.13,21-JUL-2023,20-DEC-2023,B4000C-Resources Directorate,B4072E-Procurement
J B Riney & Co Ltd,Dec 23/1098,8841.1,13-NOV-2023,07-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
J B Riney & Co Ltd,Dec 23/1099,8861.48,06-NOV-2023,22-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
MEL Research Limited,Dec 23/1100,8880,24-NOV-2023,21-DEC-2023,B1000C-Chief Executive Directorate,B2062E-Strategy and Design
AECOM Limited,Dec 23/1101,9000,24-NOV-2023,19-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Welfare Call (Lac) Limited,Dec 23/1102,9000,02-NOV-2023,05-DEC-2023,B6200C-Childrens Services Directorate,B6026E-Looked After Childrens Service
J B Riney & Co Ltd,Dec 23/1103,9089.7,04-DEC-2023,27-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Young Urban Arts Foundation Ltd,Dec 23/1104,9360,18-AUG-2023,01-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B6063E-Community Safety Team
Convit House Pathology Ltd,Dec 23/1105,9383.5,01-DEC-2023,22-DEC-2023,B4000C-Resources Directorate,B4065E-Coroners Service
John F Kennedy School,Dec 23/1106,9418,24-OCT-2023,06-DEC-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
HL Hawes & Son Ltd,Dec 23/1107,9500,07-NOV-2023,01-DEC-2023,B4000C-Resources Directorate,B4065E-Coroners Service
Francotyp-Postalia Ltd,Dec 23/1108,9500,22-NOV-2023,19-DEC-2023,B2100C-Stronger Communities Directorate,B2045E-Resident Experience and Business Support
Francotyp-Postalia Ltd,Dec 23/1109,9500,22-NOV-2023,19-DEC-2023,B2100C-Stronger Communities Directorate,B2045E-Resident Experience and Business Support
ALDERSBROOK PRIMARY SCHOOL,Dec 23/1110,9563.63,27-NOV-2023,21-DEC-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
J B Riney & Co Ltd,Dec 23/1111,9573.08,22-NOV-2023,18-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Konica Minolta Business Solutions Ltd,Dec 23/1112,9721.66,25-NOV-2021,19-DEC-2023,B2100C-Stronger Communities Directorate,B2031E-Technology Services
NewSchools (Leyton) Ltd,Dec 23/1113,9724.28,01-DEC-2023,11-DEC-2023,B5000C-Place Directorate,B5094E-PFI
Aston Group,Dec 23/1114,9758.8,25-SEP-2023,01-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Trinity Catholic High School,Dec 23/1115,9810,10-NOV-2023,05-DEC-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Liberty Academy Trust Limited - Vanguard School,Dec 23/1116,9815.41,21-NOV-2023,15-DEC-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Simmons House Classroom,Dec 23/1117,9880,20-JUL-2023,05-DEC-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
The Olive School Hackney,Dec 23/1118,10000,12-JUN-2023,07-DEC-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Allbuild - Building and Landscaping,Dec 23/1119,10020,27-NOV-2023,27-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5149E-Allotments
The Oak Foundation,Dec 23/1120,10050,11-DEC-2023,15-DEC-2023,B6200C-Childrens Services Directorate,B6113E-Provisions Team Short Breaks and Home School Transport
Cyclehoop Ltd,Dec 23/1121,10377.84,08-NOV-2023,07-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Cyclehoop Ltd,Dec 23/1122,10377.84,08-NOV-2023,07-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
iESE Ltd,Dec 23/1123,10418.4,04-MAY-2023,12-DEC-2023,B6100C-Adult Social Care Directorate,B6076E-Specialist Social Work Service
Mission Grove Primary School,Dec 23/1124,10432.89,09-MAY-2023,19-DEC-2023,B6200C-Childrens Services Directorate,B6044E-Education Programme Service
Morgan Sindall Property Services Ltd,Dec 23/1125,10495.66,28-NOV-2023,13-DEC-2023,B5000C-Place Directorate,B5503E-Housing Access
HATs Group Limited,Dec 23/1126,10506.5,30-SEP-2023,08-DEC-2023,B6200C-Childrens Services Directorate,B6113E-Provisions Team Short Breaks and Home School Transport
Bedstone Educational Limited,Dec 23/1127,10511.73,20-NOV-2023,14-DEC-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Cubiquity Limited,Dec 23/1128,10542.92,28-NOV-2023,21-DEC-2023,B1000C-Chief Executive Directorate,B2023E-Communications
Morgan Sindall Property Services Ltd,Dec 23/1129,10569.02,03-NOV-2023,06-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Woodcroft School,Dec 23/1130,10784.09,14-NOV-2023,08-DEC-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Evolve Norse,Dec 23/1131,10848.06,31-MAR-2023,20-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
The Project Centre Ltd,Dec 23/1132,10857,06-DEC-2023,29-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Evolve Norse,Dec 23/1133,10972.54,30-NOV-2023,07-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Phoenix Software Ltd,Dec 23/1134,10987.2,08-NOV-2023,04-DEC-2023,B2100C-Stronger Communities Directorate,B2031E-Technology Services
The Project Centre Ltd,Dec 23/1135,10989,06-NOV-2023,01-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Aston Group,Dec 23/1136,10993.18,12-DEC-2023,21-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Ottaway Stategic Management Ltd,Dec 23/1137,11400,01-NOV-2023,05-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
5 Paper Buildings,Dec 23/1138,11410.5,02-AUG-2023,29-DEC-2023,B4000C-Resources Directorate,B4062E-Legal Services
NSL Services Group,Dec 23/1139,11421.65,14-NOV-2023,08-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5146E-Traffic Management
Red Balloon Educational Trust,Dec 23/1140,11499,05-DEC-2023,28-DEC-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
M & G Construction Co Ltd,Dec 23/1141,11675.42,30-NOV-2023,14-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
LG Futures Ltd,Dec 23/1142,11868,28-DEC-2023,29-DEC-2023,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
Aston Group,Dec 23/1143,11878.92,16-AUG-2023,21-DEC-2023,B5000C-Place Directorate,B5076E-Facilities Management and Compliance
Evolve Norse,Dec 23/1144,11880,30-NOV-2023,05-DEC-2023,B5000C-Place Directorate,B5092E-Schools Delivery Service
E17 Art Trail / Artillery,Dec 23/1145,11899,09-OCT-2023,19-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5144E-Waste Management
THE REVEL PUCKS LTD,Dec 23/1146,11998.8,05-DEC-2023,05-DEC-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Spirolux Limited,Dec 23/1147,11998.8,06-DEC-2023,06-DEC-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Marjolo Partners Ltd,Dec 23/1148,12000,31-MAY-2023,22-DEC-2023,B1000C-Chief Executive Directorate,B2025E-Leadership Office Service
McKenzie Arnold Group,Dec 23/1149,12000,11-NOV-2023,07-DEC-2023,B1000C-Chief Executive Directorate,B2021E-Director Communications and Strategy Service
Bullett Studio Ltd,Dec 23/1150,12000,28-NOV-2023,21-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
The Project Centre Ltd,Dec 23/1151,12000,01-DEC-2023,22-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
PARTNERING REGENERATION,Dec 23/1152,12202.8,30-NOV-2023,22-DEC-2023,B1000C-Chief Executive Directorate,B2062E-Strategy and Design
May Harris Multi Services Ltd,Dec 23/1153,12411.64,31-OCT-2023,08-DEC-2023,B5000C-Place Directorate,B5076E-Facilities Management and Compliance
The Project Centre Ltd,Dec 23/1154,12424.5,07-NOV-2023,18-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
APA EVENTS AND SECURITY LIMITED,Dec 23/1155,12646.8,30-NOV-2023,15-DEC-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
HQN Limited,Dec 23/1156,12762.24,29-NOV-2023,21-DEC-2023,B5000C-Place Directorate,B5503E-Housing Access
Morgan Sindall Property Services Ltd,Dec 23/1157,12779.71,02-NOV-2023,01-DEC-2023,B5000C-Place Directorate,B5504E-Housing Management HRA
Morgan Sindall Property Services Ltd,Dec 23/1158,12908.14,11-DEC-2023,20-DEC-2023,B5000C-Place Directorate,B5504E-Housing Management HRA
Medequip Assistive Tech Ltd,Dec 23/1159,13053.6,30-APR-2023,11-DEC-2023,B6100C-Adult Social Care Directorate,B6072E-Home First Services
The Project Centre Ltd,Dec 23/1160,13200,16-NOV-2023,15-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
J B Riney & Co Ltd,Dec 23/1161,13226.81,29-NOV-2023,21-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5146E-Traffic Management
Alexandra Park School (part of New River Trust),Dec 23/1162,13659,21-NOV-2023,15-DEC-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
DSSL Group Ltd,Dec 23/1163,13890.27,24-NOV-2023,22-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5152E-Regulatory and Contingency Planning Service
DSSL Group Ltd,Dec 23/1164,14340.27,27-OCT-2023,05-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5152E-Regulatory and Contingency Planning Service
London Borough of Enfield,Dec 23/1165,14505.25,12-DEC-2023,15-DEC-2023,B1000C-Chief Executive Directorate,B2023E-Communications
ACCESS UK LTD 20967,Dec 23/1166,14944.27,04-AUG-2023,19-DEC-2023,B6200C-Childrens Services Directorate,B6045E-Education Early Years and Childcare
Tradition (UK) Ltd,Dec 23/1167,15150.67,01-DEC-2023,05-DEC-2023,B4000C-Resources Directorate,B4051E-Treasury and Pensions Management
Improvement & Development Agency,Dec 23/1168,15360,06-DEC-2023,27-DEC-2023,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
Cyclehoop Ltd,Dec 23/1169,15433.2,29-SEP-2023,18-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Cyclehoop Ltd,Dec 23/1170,15566.76,03-OCT-2023,18-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
I-Procure Technology,Dec 23/1171,16200,11-NOV-2023,15-DEC-2023,B4000C-Resources Directorate,B4072E-Procurement
Greenwich Leisure Limited,Dec 23/1172,16229.1,28-NOV-2023,21-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5143E-Leisure
The Project Centre Ltd,Dec 23/1173,16562.88,11-AUG-2023,04-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Bouygues Energies & Services FM UK Ltd,Dec 23/1174,16724.06,05-JUL-2023,13-DEC-2023,B5000C-Place Directorate,B5502E-Partnerships
Bouygues Energies & Services FM UK Ltd,Dec 23/1175,16735.68,04-OCT-2023,13-DEC-2023,B5000C-Place Directorate,B5502E-Partnerships
Lymore Gardens FC,Dec 23/1176,16800,08-NOV-2023,06-DEC-2023,B2100C-Stronger Communities Directorate,B2092E-Children and Families Early Help 
Morgan Sindall Property Services Ltd,Dec 23/1177,16972.13,03-NOV-2023,06-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Bouygues Energies & Services FM UK Ltd,Dec 23/1178,17014.61,06-APR-2023,13-DEC-2023,B5000C-Place Directorate,B5502E-Partnerships
Medequip Assistive Tech Ltd,Dec 23/1179,17035.37,30-APR-2023,11-DEC-2023,B6100C-Adult Social Care Directorate,B6072E-Home First Services
Beechwood College,Dec 23/1180,17072.63,01-DEC-2023,29-DEC-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
The Project Centre Ltd,Dec 23/1181,17236.8,09-OCT-2023,06-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
ACCESS UK LTD 20967,Dec 23/1182,17280,31-OCT-2023,19-DEC-2023,B6200C-Childrens Services Directorate,B6025E-Protection and Partnership
Bouygues Energies & Services FM UK Ltd,Dec 23/1183,17293.54,08-AUG-2023,13-DEC-2023,B5000C-Place Directorate,B5502E-Partnerships
Bouygues Energies & Services FM UK Ltd,Dec 23/1184,17851.39,07-SEP-2023,13-DEC-2023,B5000C-Place Directorate,B5502E-Partnerships
Bouygues Energies & Services FM UK Ltd,Dec 23/1185,17863.02,11-MAY-2023,13-DEC-2023,B5000C-Place Directorate,B5502E-Partnerships
Moonlight Environmental Ltd,Dec 23/1186,17940,19-OCT-2023,13-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5152E-Regulatory and Contingency Planning Service
Evolve Norse,Dec 23/1187,18240,30-SEP-2023,13-DEC-2023,B5000C-Place Directorate,B5072E-Estates and Valuations
City of Westminster 8310,Dec 23/1188,18295.51,13-OCT-2023,05-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5146E-Traffic Management
City of Westminster 8310,Dec 23/1189,18295.51,03-NOV-2023,05-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5146E-Traffic Management
Aston Group,Dec 23/1190,18435.41,17-OCT-2023,21-DEC-2023,B5000C-Place Directorate,B5076E-Facilities Management and Compliance
Ickburgh School,Dec 23/1191,18750,16-MAY-2023,01-DEC-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
"
REDACTED PERSONAL DATA",Dec 23/1192,18800.1,13-OCT-2023,28-DEC-2023,B5000C-Place Directorate,B5077E-Rent Accounting
Morgan Sindall Property Services Ltd,Dec 23/1193,18816.97,01-DEC-2023,20-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Workman LLP,Dec 23/1194,19200,23-NOV-2023,13-DEC-2023,B5000C-Place Directorate,B5103E-Physical Regeneration Programme Management
Bouygues Energies & Services FM UK Ltd,Dec 23/1195,19339.01,02-JUN-2023,13-DEC-2023,B5000C-Place Directorate,B5502E-Partnerships
Liberty Academy Trust Limited - Vanguard School,Dec 23/1196,19426.33,21-NOV-2023,15-DEC-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Liberty Academy Trust Limited - Vanguard School,Dec 23/1197,19426.33,21-NOV-2023,15-DEC-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Urbaser Ltd,Dec 23/1198,19493.48,30-NOV-2023,21-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5144E-Waste Management
Jude Greenaway Ltd,Dec 23/1199,19542.48,07-NOV-2023,27-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Trinity Catholic High School,Dec 23/1200,19550.67,10-NOV-2023,05-DEC-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
LEAP FEDERATION,Dec 23/1201,19600,22-NOV-2023,18-DEC-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Morgan Sindall Property Services Ltd,Dec 23/1202,19832.92,09-OCT-2023,06-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Woodcroft School,Dec 23/1203,20080.71,14-NOV-2023,08-DEC-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
The Conservation Volunteers,Dec 23/1204,20700,03-NOV-2023,06-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
Urbaser Ltd,Dec 23/1205,20733.61,01-NOV-2023,05-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5144E-Waste Management
Cyclehoop Ltd,Dec 23/1206,20755.68,02-OCT-2023,18-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Urbaser Ltd,Dec 23/1207,20778.67,01-NOV-2023,05-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5144E-Waste Management
Salesforce,Dec 23/1208,20810.45,30-SEP-2023,21-DEC-2023,B2100C-Stronger Communities Directorate,B5122E-Skills
4DegreesC Ltd t/a Fresh n Fruity,Dec 23/1209,20888.11,21-DEC-2023,21-DEC-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
The Vale School,Dec 23/1210,21356.15,19-OCT-2023,01-DEC-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Aston Group,Dec 23/1211,21775.81,16-AUG-2023,21-DEC-2023,B5000C-Place Directorate,B5076E-Facilities Management and Compliance
Purdy Contracts Limited,Dec 23/1212,22292.96,06-DEC-2023,14-DEC-2023,B5000C-Place Directorate,B5092E-Schools Delivery Service
Civica UK Limited,Dec 23/1213,22385.95,04-APR-2023,08-DEC-2023,B4000C-Resources Directorate,B4064E-Electoral Services
POhWER,Dec 23/1214,22426.25,30-NOV-2023,22-DEC-2023,B6100C-Adult Social Care Directorate,B6075E-Adult Care and Quality Standards Management
POhWER,Dec 23/1215,22426.25,30-SEP-2023,14-DEC-2023,B6100C-Adult Social Care Directorate,B6075E-Adult Care and Quality Standards Management
POhWER,Dec 23/1216,22426.25,31-OCT-2023,14-DEC-2023,B6100C-Adult Social Care Directorate,B6075E-Adult Care and Quality Standards Management
POhWER,Dec 23/1217,22426.25,31-AUG-2023,14-DEC-2023,B6100C-Adult Social Care Directorate,B6075E-Adult Care and Quality Standards Management
Centre 404,Dec 23/1218,22500,01-OCT-2023,19-DEC-2023,B6200C-Childrens Services Directorate,B6111E-Assistant Director SEND Services
Centre 404,Dec 23/1219,22500,01-AUG-2023,19-DEC-2023,B6200C-Childrens Services Directorate,B6111E-Assistant Director SEND Services
Centre 404,Dec 23/1220,22500,30-APR-2023,13-DEC-2023,B6200C-Childrens Services Directorate,B6111E-Assistant Director SEND Services
Morgan Sindall Property Services Ltd,Dec 23/1221,22560.78,01-DEC-2023,20-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Whitefield Schools and Centre,Dec 23/1222,23333.33,09-NOV-2023,05-DEC-2023,B6200C-Childrens Services Directorate,B6111E-Assistant Director SEND Services
Whitefield Schools and Centre,Dec 23/1223,23333.33,06-DEC-2023,29-DEC-2023,B6200C-Childrens Services Directorate,B6111E-Assistant Director SEND Services
Whitefield Schools and Centre,Dec 23/1224,23333.33,27-OCT-2023,01-DEC-2023,B6200C-Childrens Services Directorate,B6111E-Assistant Director SEND Services
"
REDACTED PERSONAL DATA",Dec 23/1225,23400,31-MAR-2023,28-DEC-2023,B5000C-Place Directorate,B5077E-Rent Accounting
PRP Architects,Dec 23/1226,24000,30-NOV-2023,22-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
"Orbell & Company, t/a New Citizenship Project",Dec 23/1227,24000,10-NOV-2023,21-DEC-2023,B1000C-Chief Executive Directorate,B2025E-Leadership Office Service
Thomson Reuters,Dec 23/1228,24307.18,01-NOV-2023,21-DEC-2023,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
Urbaser Ltd,Dec 23/1229,24381.41,01-NOV-2023,05-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5144E-Waste Management
