Supplier Name,Unique Reference,Invoice Amount,Invoice Date,Payment Date,Division,Service
Hags-SMP Limited,Oct 23/559,1588.56,22-SEP-2023,23-OCT-2023,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
Leyton Midland Cars,Oct 23/560,1628.4,31-AUG-2023,12-OCT-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Waltham Forest Com.Transport,Oct 23/561,1636.48,31-AUG-2023,12-OCT-2023,B6200C-Childrens Services Directorate,B6029E-Youth and Family Resilience Service
Wood Street Walls CIC,Oct 23/562,1650,14-SEP-2023,09-OCT-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
H.O.P.E Superjobs Ltd,Oct 23/563,1650,11-OCT-2023,17-OCT-2023,B6200C-Childrens Services Directorate,B6113E-Provisions Team Short Breaks and Home School Transport
Fenix Recruitment Solutions Ltd,Oct 23/564,1652.76,30-AUG-2023,05-OCT-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Complete Intacare Hygiene Ltd,Oct 23/565,1657.36,22-AUG-2023,17-OCT-2023,B6100C-Adult Social Care Directorate,B6071E-Provider Services
Outspoken Logistics T/A Zedify,Oct 23/566,1671.12,31-AUG-2023,05-OCT-2023,B7000C-Neighbourhoods and Environment Directorate,B5146E-Traffic Management
Hags-SMP Limited,Oct 23/567,1674.73,13-SEP-2023,10-OCT-2023,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
The Lyndhurst Surgery,Oct 23/568,1675,26-APR-2023,05-OCT-2023,B2100C-Stronger Communities Directorate,B6083E-Health Care
Barnardo's,Oct 23/569,1677.6,22-MAY-2023,03-OCT-2023,B6200C-Childrens Services Directorate,B6026E-Looked After Childrens Service
Bold Moves Ltd,Oct 23/570,1680,07-JUL-2023,31-OCT-2023,B6200C-Childrens Services Directorate,B6026E-Looked After Childrens Service
Blackhorse Lane Ateliers ltd.,Oct 23/571,1680,08-SEP-2023,31-OCT-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Midland Relocations Ltd,Oct 23/572,1680,08-SEP-2023,19-OCT-2023,B5000C-Place Directorate,B5162E-Homelessness Service
After Build Limited,Oct 23/573,1692,01-OCT-2023,30-OCT-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
After Build Limited,Oct 23/574,1692,01-SEP-2023,05-OCT-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Flying Hire Limited,Oct 23/575,1704.86,24-OCT-2023,25-OCT-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
May Harris Multi Services Ltd,Oct 23/576,1704.96,31-AUG-2023,05-OCT-2023,B7000C-Neighbourhoods and Environment Directorate,B2071E-Director of Climate and Behaviour Change Service
Small Steps ABA Limited,Oct 23/577,1710,17-MAY-2023,20-OCT-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
British Heart Foundation,Oct 23/578,1715,01-SEP-2023,13-OCT-2023,B4000C-Resources Directorate,B4045E-CT Social Fund Service
Southpark Digital Signs Ltd,Oct 23/579,1740,04-OCT-2023,31-OCT-2023,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
After Build Limited,Oct 23/580,1741.75,01-OCT-2023,30-OCT-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
After Build Limited,Oct 23/581,1741.75,31-AUG-2023,05-OCT-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
After Build Limited,Oct 23/582,1741.75,01-SEP-2023,05-OCT-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Adecco UK Ltd,Oct 23/583,1746,25-SEP-2023,24-OCT-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Adecco UK Ltd,Oct 23/584,1746,14-AUG-2023,17-OCT-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Adecco UK Ltd,Oct 23/585,1746,14-AUG-2023,17-OCT-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Adecco UK Ltd,Oct 23/586,1746,22-AUG-2023,03-OCT-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Adecco UK Ltd,Oct 23/587,1746,25-SEP-2023,24-OCT-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Adecco UK Ltd,Oct 23/588,1746,25-AUG-2023,03-OCT-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Adecco UK Ltd,Oct 23/589,1746,25-AUG-2023,03-OCT-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Adecco UK Ltd,Oct 23/590,1746,22-AUG-2023,03-OCT-2023,B5000C-Place Directorate,B5162E-Homelessness Service
REDACTED PERSONAL DATA,Oct 23/591,1750,12-SEP-2023,27-OCT-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Spitfire Network Services Ltd,Oct 23/592,1753.72,08-SEP-2023,09-OCT-2023,B2100C-Stronger Communities Directorate,B2031E-Technology Services
T.S.S. (Total Security Services),Oct 23/593,1754.02,30-SEP-2023,31-OCT-2023,B7000C-Neighbourhoods and Environment Directorate,B5152E-Regulatory and Contingency Planning Service
Small-Charlton Ltd,Oct 23/594,1760,26-SEP-2023,30-OCT-2023,B6200C-Childrens Services Directorate,B6045E-Education Early Years and Childcare
ECASS,Oct 23/595,1770,01-SEP-2023,13-OCT-2023,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
ECASS,Oct 23/596,1770,01-SEP-2023,11-OCT-2023,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
ECASS,Oct 23/597,1770,01-SEP-2023,30-OCT-2023,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
Hags-SMP Limited,Oct 23/598,1770.73,22-AUG-2023,05-OCT-2023,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
Complete Intacare Hygiene Ltd,Oct 23/599,1778,21-AUG-2023,19-OCT-2023,B6100C-Adult Social Care Directorate,B6071E-Provider Services
London Hire Ltd,Oct 23/600,1797.2,30-SEP-2023,30-OCT-2023,B7000C-Neighbourhoods and Environment Directorate,B2071E-Director of Climate and Behaviour Change Service
London Hire Ltd,Oct 23/601,1797.2,31-AUG-2023,05-OCT-2023,B7000C-Neighbourhoods and Environment Directorate,B2071E-Director of Climate and Behaviour Change Service
Living Map,Oct 23/602,1800,30-SEP-2023,26-OCT-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
1 COR,Oct 23/603,1800,15-SEP-2023,12-OCT-2023,B4000C-Resources Directorate,B4065E-Coroners Service
London Calling Arts Ltd,Oct 23/604,1800,27-SEP-2023,24-OCT-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Complete Intacare Hygiene Ltd,Oct 23/605,1805.54,11-AUG-2023,04-OCT-2023,B6100C-Adult Social Care Directorate,B6071E-Provider Services
Flying Hire Limited,Oct 23/606,1827,03-OCT-2023,04-OCT-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
ECASS,Oct 23/607,1829,01-AUG-2023,13-OCT-2023,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
ECASS,Oct 23/608,1829,01-AUG-2023,30-OCT-2023,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
ECASS,Oct 23/609,1829,01-AUG-2023,11-OCT-2023,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
J.A.Steel and Son Ltd,Oct 23/610,1833.6,05-SEP-2023,31-OCT-2023,B5000C-Place Directorate,B5502E-Partnerships
Sharpe Pritchard LLP,Oct 23/611,1836,31-AUG-2023,04-OCT-2023,B4000C-Resources Directorate,B4062E-Legal Services
HL Hawes & Son Ltd,Oct 23/612,1840,07-SEP-2023,05-OCT-2023,B4000C-Resources Directorate,B4065E-Coroners Service
Hags-SMP Limited,Oct 23/613,1841.31,22-AUG-2023,09-OCT-2023,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
Hags-SMP Limited,Oct 23/614,1853.76,13-SEP-2023,10-OCT-2023,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
One to One Office Solutions Ltd,Oct 23/615,1882.8,30-AUG-2023,03-OCT-2023,B2100C-Stronger Communities Directorate,B5121E-Employment and Business
Downsell Primary School,Oct 23/616,1900.48,15-NOV-2021,31-OCT-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Sysco GB Limited t/a Brakes,Oct 23/617,1905.5,06-SEP-2023,30-OCT-2023,B6100C-Adult Social Care Directorate,B6071E-Provider Services
T.S.S. (Total Security Services),Oct 23/618,1913.47,01-SEP-2023,31-OCT-2023,B7000C-Neighbourhoods and Environment Directorate,B5152E-Regulatory and Contingency Planning Service
Adecco UK Ltd,Oct 23/619,1915.2,11-SEP-2023,06-OCT-2023,B5000C-Place Directorate,B5161E-Housing and Neighbourhood Service
Cubiquity Limited,Oct 23/620,1921.92,31-AUG-2023,05-OCT-2023,B6200C-Childrens Services Directorate,B6011E-Strategic Director Childrens Services Service
T.S.S. (Total Security Services),Oct 23/621,1963.31,30-SEP-2023,31-OCT-2023,B7000C-Neighbourhoods and Environment Directorate,B5152E-Regulatory and Contingency Planning Service
Crown Fine Art,Oct 23/622,1970.4,31-AUG-2023,05-OCT-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Golden Boy Coaches,Oct 23/623,1976,08-AUG-2023,16-OCT-2023,B2100C-Stronger Communities Directorate,B2092E-Children and Families Early Help 
Hags-SMP Limited,Oct 23/624,1994.4,08-SEP-2023,06-OCT-2023,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
REDACTED PERSONAL DATA,Oct 23/625,2000,11-OCT-2023,27-OCT-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Passion8 Caterers Ltd,Oct 23/626,2004,14-SEP-2023,05-OCT-2023,B2100C-Stronger Communities Directorate,B5122E-Skills
ECASS,Oct 23/627,2010,01-SEP-2023,13-OCT-2023,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
ECASS,Oct 23/628,2010,01-SEP-2023,11-OCT-2023,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
Sporting Pillars,Oct 23/629,2030,30-OCT-2023,31-OCT-2023,B7000C-Neighbourhoods and Environment Directorate,B5143E-Leisure
Matobo Ltd,Oct 23/630,2034,05-OCT-2023,31-OCT-2023,B4000C-Resources Directorate,B4066E-Information Governance and Data Protection
Flying Hire Limited,Oct 23/631,2035.92,17-OCT-2023,18-OCT-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
REDACTED PERSONAL DATA,Oct 23/632,2037,31-AUG-2023,05-OCT-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Habinteg Housing Association Ltd,Oct 23/633,2040,05-JUL-2022,05-OCT-2023,B5000C-Place Directorate,B5032E-Head of Development and Building Control
Preventx Limited,Oct 23/634,2053.2,31-AUG-2023,05-OCT-2023,B2100C-Stronger Communities Directorate,B6082E-Partnership and Sexual Health
YVONNE WILSON LIMITED,Oct 23/635,2056.8,13-JUN-2023,24-OCT-2023,B6200C-Childrens Services Directorate,B6026E-Looked After Childrens Service
Cyclepods Ltd,Oct 23/636,2059.2,31-AUG-2023,05-OCT-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
ECASS,Oct 23/637,2070,01-SEP-2023,30-OCT-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
ECASS,Oct 23/638,2077,01-AUG-2023,13-OCT-2023,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
ECASS,Oct 23/639,2077,01-AUG-2023,11-OCT-2023,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
Ricardo - AEA Ltd,Oct 23/640,2096.4,29-SEP-2023,26-OCT-2023,B7000C-Neighbourhoods and Environment Directorate,B5152E-Regulatory and Contingency Planning Service
ECASS,Oct 23/641,2100,01-SEP-2023,11-OCT-2023,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
Gangs Unite CIC,Oct 23/642,2100,04-OCT-2023,10-OCT-2023,B2100C-Stronger Communities Directorate,B2092E-Children and Families Early Help 
REDACTED PERSONAL DATA,Oct 23/643,2100,09-AUG-2023,05-OCT-2023,B1000C-Chief Executive Directorate,B2025E-Leadership Office Service
Supreme Company and Sons Ltd,Oct 23/644,2108,20-OCT-2023,24-OCT-2023,B6200C-Childrens Services Directorate,B6113E-Provisions Team Short Breaks and Home School Transport
Leyton Midland Cars,Oct 23/645,2112.24,02-OCT-2023,09-OCT-2023,B6200C-Childrens Services Directorate,B6028E-Placement and Resource Services
City & Guilds,Oct 23/646,2126.55,24-AUG-2023,09-OCT-2023,B2100C-Stronger Communities Directorate,B5122E-Skills
Meristem Design,Oct 23/647,2130,02-AUG-2023,26-OCT-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
ECASS,Oct 23/648,2139,01-AUG-2023,13-OCT-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Gatecraft Fencing Services Limited,Oct 23/649,2149.88,13-JUN-2023,23-OCT-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Newsteer Limited,Oct 23/650,2152.5,04-OCT-2023,31-OCT-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Spartan Crew Ltd,Oct 23/651,2152.8,07-AUG-2023,18-OCT-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Adecco UK Ltd,Oct 23/652,2154.6,25-AUG-2023,03-OCT-2023,B5000C-Place Directorate,B5161E-Housing and Neighbourhood Service
Sysco GB Limited t/a Brakes,Oct 23/653,2155.68,04-OCT-2023,31-OCT-2023,B6100C-Adult Social Care Directorate,B6071E-Provider Services
Keep Britain Tidy,Oct 23/654,2160,31-AUG-2023,05-OCT-2023,B7000C-Neighbourhoods and Environment Directorate,B2071E-Director of Climate and Behaviour Change Service
Bold Moves Ltd,Oct 23/655,2160,01-AUG-2023,16-OCT-2023,B6200C-Childrens Services Directorate,B6026E-Looked After Childrens Service
Protocol National Limited,Oct 23/656,2160,13-MAR-2023,23-OCT-2023,B2100C-Stronger Communities Directorate,B5122E-Skills
Outspoken Logistics T/A Zedify,Oct 23/657,2160,30-AUG-2023,16-OCT-2023,B2100C-Stronger Communities Directorate,B2056E-Libraries Registrars Ceremonies
Protocol National Limited,Oct 23/658,2160,13-FEB-2023,23-OCT-2023,B2100C-Stronger Communities Directorate,B5122E-Skills
AVVIQ Consulting Limited,Oct 23/659,2160,31-AUG-2023,24-OCT-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
ECASS,Oct 23/660,2170,01-AUG-2023,11-OCT-2023,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
ECASS,Oct 23/661,2190,01-SEP-2023,11-OCT-2023,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
Protocol National Limited,Oct 23/662,2190.24,05-JUL-2023,23-OCT-2023,B2100C-Stronger Communities Directorate,B5122E-Skills
Fostering Together Ltd,Oct 23/663,2200,30-SEP-2023,09-OCT-2023,B6200C-Childrens Services Directorate,B6113E-Provisions Team Short Breaks and Home School Transport
Waltham Forest Services Limited_23266,Oct 23/664,2208,19-SEP-2023,02-OCT-2023,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
Hags-SMP Limited,Oct 23/665,2211.96,22-AUG-2023,05-OCT-2023,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
T.S.S. (Total Security Services),Oct 23/666,2219.28,31-AUG-2023,31-OCT-2023,B7000C-Neighbourhoods and Environment Directorate,B5152E-Regulatory and Contingency Planning Service
Elygra Ltd,Oct 23/667,2220,31-AUG-2023,05-OCT-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Flying Hire Limited,Oct 23/668,2225.64,10-OCT-2023,11-OCT-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
The Marian Mission Educational,Oct 23/669,2229.25,04-OCT-2023,27-OCT-2023,B6200C-Childrens Services Directorate,B6113E-Provisions Team Short Breaks and Home School Transport
Network Rail Infrastructure Limited,Oct 23/670,2229.86,29-SEP-2023,03-OCT-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Protocol National Limited,Oct 23/671,2246.4,11-JUL-2023,23-OCT-2023,B2100C-Stronger Communities Directorate,B5122E-Skills
Outspoken Cycles Ltd,Oct 23/672,2246.4,25-SEP-2023,23-OCT-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Capital Letters (London) Limited,Oct 23/673,2247.27,31-JUL-2023,13-OCT-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Kedleston School London Limited,Oct 23/674,2250,31-JUL-2023,19-OCT-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
ECASS,Oct 23/675,2263,01-AUG-2023,11-OCT-2023,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
Acmed Services Ltd,Oct 23/676,2279.7,13-FEB-2023,12-OCT-2023,B6200C-Childrens Services Directorate,B6115E-Social Work Team and Placements
Waltham Forest Com.Transport,Oct 23/677,2283.45,29-SEP-2023,11-OCT-2023,B2100C-Stronger Communities Directorate,B2092E-Children and Families Early Help 
Mabelles Support Services,Oct 23/678,2290.67,31-AUG-2023,23-OCT-2023,B2100C-Stronger Communities Directorate,B2092E-Children and Families Early Help 
Hags-SMP Limited,Oct 23/679,2310,08-SEP-2023,06-OCT-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
WALTHAM ESTATES LTD,Oct 23/680,2340.06,07-AUG-2023,27-OCT-2023,B4000C-Resources Directorate,B4075E-Commercial Client and Innovation
London & Quadrant Housing Trust1909,Oct 23/681,2341.04,18-MAY-2023,05-OCT-2023,B6100C-Adult Social Care Directorate,B6073E-Specialist Social Work Mental Health Service
London & Quadrant Housing Trust1909,Oct 23/682,2341.04,30-AUG-2023,03-OCT-2023,B6100C-Adult Social Care Directorate,B6073E-Specialist Social Work Mental Health Service
Spartan Crew Ltd,Oct 23/683,2346,15-AUG-2023,18-OCT-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
T.S.S. (Total Security Services),Oct 23/684,2354.88,31-AUG-2023,31-OCT-2023,B7000C-Neighbourhoods and Environment Directorate,B5152E-Regulatory and Contingency Planning Service
Tusker Direct Limited,Oct 23/685,2360.04,01-SEP-2023,26-OCT-2023,B3000C-Corporate Expenditure Directorate,B3011E-Corporate Expenditure Service
Vine HR Limited,Oct 23/686,2381.4,28-SEP-2023,24-OCT-2023,B1000C-Chief Executive Directorate,B2042E-Human Resources Service
Adecco UK Ltd,Oct 23/687,2394,25-SEP-2023,24-OCT-2023,B5000C-Place Directorate,B5161E-Housing and Neighbourhood Service
Adecco UK Ltd,Oct 23/688,2394,25-AUG-2023,03-OCT-2023,B5000C-Place Directorate,B5161E-Housing and Neighbourhood Service
Adecco UK Ltd,Oct 23/689,2394,11-SEP-2023,06-OCT-2023,B5000C-Place Directorate,B5161E-Housing and Neighbourhood Service
Forest House Films Ltd,Oct 23/690,2400,11-OCT-2023,17-OCT-2023,B1000C-Chief Executive Directorate,B2044E-Organisational Development Service
Wilding Sound Ltd,Oct 23/691,2400,18-SEP-2023,13-OCT-2023,B2100C-Stronger Communities Directorate,B2063E-Communities and Participation
Paygate Solutions Limited,Oct 23/692,2400,07-JUN-2023,05-OCT-2023,B4000C-Resources Directorate,B4051E-Treasury and Pensions Management
BPS Chartered Surveyors,Oct 23/693,2400,12-SEP-2023,09-OCT-2023,B5000C-Place Directorate,B5032E-Head of Development and Building Control
REDACTED PERSONAL DATA,Oct 23/694,2402.7,10-AUG-2023,05-OCT-2023,B1000C-Chief Executive Directorate,B2025E-Leadership Office Service
Climate Integrated Solutions Limited,Oct 23/695,2404.11,02-OCT-2023,27-OCT-2023,B5000C-Place Directorate,B5032E-Head of Development and Building Control
The 36 Group Ltd,Oct 23/696,2451.6,19-SEP-2023,12-OCT-2023,B4000C-Resources Directorate,B4062E-Legal Services
Goldline Car Services Ltd,Oct 23/697,2457.12,31-JUL-2023,16-OCT-2023,B5000C-Place Directorate,B5162E-Homelessness Service
ECASS,Oct 23/698,2460,01-SEP-2023,11-OCT-2023,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
Surface Performance Ltd,Oct 23/699,2508,25-AUG-2023,30-OCT-2023,B7000C-Neighbourhoods and Environment Directorate,B5143E-Leisure
Waltham Forest Com.Transport,Oct 23/700,2512.25,23-OCT-2023,31-OCT-2023,B2100C-Stronger Communities Directorate,B2092E-Children and Families Early Help 
P Sherwood Ltd,Oct 23/701,2518.76,24-AUG-2023,30-OCT-2023,B7000C-Neighbourhoods and Environment Directorate,B5143E-Leisure
P Sherwood Ltd,Oct 23/702,2518.76,24-SEP-2023,30-OCT-2023,B7000C-Neighbourhoods and Environment Directorate,B5143E-Leisure
Kedleston School London Limited,Oct 23/703,2520,13-JUL-2023,19-OCT-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Bold Moves Ltd,Oct 23/704,2520,01-SEP-2023,31-OCT-2023,B6200C-Childrens Services Directorate,B6026E-Looked After Childrens Service
Act Now Training Ltd,Oct 23/705,2520,28-SEP-2023,24-OCT-2023,B4000C-Resources Directorate,B4066E-Information Governance and Data Protection
Lonsdale Lodge,Oct 23/706,2520,15-AUG-2023,06-OCT-2023,B6100C-Adult Social Care Directorate,B6072E-Home First Services
ECASS,Oct 23/707,2542,01-AUG-2023,11-OCT-2023,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
MKB Care Ltd,Oct 23/708,2550,13-JUL-2023,26-OCT-2023,B6200C-Childrens Services Directorate,B6026E-Looked After Childrens Service
Palmstead Nurseries Ltd,Oct 23/709,2576.56,06-SEP-2023,09-OCT-2023,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
One to One Office Solutions Ltd,Oct 23/710,2599.08,25-SEP-2023,20-OCT-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
City of London 649,Oct 23/711,2629.2,06-SEP-2023,05-OCT-2023,B2100C-Stronger Communities Directorate,B6081E-Public Health Service
T.S.S. (Total Security Services),Oct 23/712,2631.02,15-SEP-2023,31-OCT-2023,B7000C-Neighbourhoods and Environment Directorate,B5152E-Regulatory and Contingency Planning Service
T.S.S. (Total Security Services),Oct 23/713,2631.02,30-SEP-2023,24-OCT-2023,B7000C-Neighbourhoods and Environment Directorate,B5152E-Regulatory and Contingency Planning Service
The Fostering Network,Oct 23/714,2635.22,01-MAY-2023,03-OCT-2023,B6200C-Childrens Services Directorate,B6028E-Placement and Resource Services
Bold Moves Ltd,Oct 23/715,2640,01-JUN-2023,16-OCT-2023,B6200C-Childrens Services Directorate,B6026E-Looked After Childrens Service
The 36 Group Ltd,Oct 23/716,2646,14-JUL-2023,10-OCT-2023,B4000C-Resources Directorate,B4062E-Legal Services
Sporting Pillars,Oct 23/717,2655,06-OCT-2023,11-OCT-2023,B7000C-Neighbourhoods and Environment Directorate,B5143E-Leisure
Preventx Limited,Oct 23/718,2657.49,30-SEP-2023,30-OCT-2023,B2100C-Stronger Communities Directorate,B6082E-Partnership and Sexual Health
XMA Limited,Oct 23/719,2657.88,19-SEP-2023,16-OCT-2023,B2100C-Stronger Communities Directorate,B2031E-Technology Services
Sysco GB Limited t/a Brakes,Oct 23/720,2664.12,06-SEP-2023,30-OCT-2023,B6100C-Adult Social Care Directorate,B6071E-Provider Services
Forefront Services Ltd,Oct 23/721,2676,30-SEP-2023,20-OCT-2023,B7000C-Neighbourhoods and Environment Directorate,B5143E-Leisure
5 Paper Buildings,Oct 23/722,2700,10-NOV-2022,31-OCT-2023,B4000C-Resources Directorate,B4062E-Legal Services
P J Bingham & Co Ltd,Oct 23/723,2700,07-SEP-2023,09-OCT-2023,B4000C-Resources Directorate,B4062E-Legal Services
J B Riney & Co Ltd,Oct 23/724,2719.84,30-AUG-2023,05-OCT-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
SSC Sports Club,Oct 23/725,2742.2,27-OCT-2023,30-OCT-2023,B7000C-Neighbourhoods and Environment Directorate,B5143E-Leisure
May Harris Multi Services Ltd,Oct 23/726,2746.37,31-AUG-2023,05-OCT-2023,B7000C-Neighbourhoods and Environment Directorate,B2071E-Director of Climate and Behaviour Change Service
May Harris Multi Services Ltd,Oct 23/727,2746.37,30-SEP-2023,27-OCT-2023,B7000C-Neighbourhoods and Environment Directorate,B2071E-Director of Climate and Behaviour Change Service
Evolve Norse,Oct 23/728,2754,30-APR-2023,04-OCT-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Kirkman and Jourdain Limited,Oct 23/729,2755.9,25-SEP-2023,20-OCT-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Law Morgan Limited,Oct 23/730,2759.52,07-SEP-2023,16-OCT-2023,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
4-5 Grays Inn Square,Oct 23/731,2760,11-AUG-2023,03-OCT-2023,B6100C-Adult Social Care Directorate,B6076E-Specialist Social Work Service
REDACTED PERSONAL DATA,Oct 23/732,2772,30-JUN-2023,03-OCT-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Carter Brown The Expert Services,Oct 23/733,2783.04,31-AUG-2023,12-OCT-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Our Lady of Lourdes RC School,Oct 23/734,2809,29-SEP-2023,26-OCT-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Russell Up Events,Oct 23/735,2842.8,12-SEP-2023,17-OCT-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
ECASS,Oct 23/736,2850,01-SEP-2023,19-OCT-2023,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
Askews and Holt Library Services Ltd,Oct 23/737,2885.5,18-SEP-2023,12-OCT-2023,B2100C-Stronger Communities Directorate,B2056E-Libraries Registrars Ceremonies
Law Morgan Limited,Oct 23/738,2905.5,31-AUG-2023,25-OCT-2023,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
T.S.S. (Total Security Services),Oct 23/739,2922.37,30-SEP-2023,31-OCT-2023,B7000C-Neighbourhoods and Environment Directorate,B5152E-Regulatory and Contingency Planning Service
BB7 Consulting Limited,Oct 23/740,2925,27-SEP-2023,26-OCT-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Playfinder,Oct 23/741,2925,21-SEP-2023,19-OCT-2023,B2100C-Stronger Communities Directorate,B2092E-Children and Families Early Help 
Complete Intacare Hygiene Ltd,Oct 23/742,2938.57,23-OCT-2023,24-OCT-2023,B6100C-Adult Social Care Directorate,B6071E-Provider Services
Cubiquity Limited,Oct 23/743,2940,29-SEP-2023,30-OCT-2023,B2100C-Stronger Communities Directorate,B5122E-Skills
ECASS,Oct 23/744,2945,01-AUG-2023,09-OCT-2023,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
ECASS,Oct 23/745,2945,01-AUG-2023,19-OCT-2023,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
Hays Specialist Recruitment Ltd,Oct 23/746,2975.52,27-JUL-2023,05-OCT-2023,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
REDACTED PERSONAL DATA,Oct 23/747,3000,04-OCT-2023,10-OCT-2023,B2100C-Stronger Communities Directorate,B5122E-Skills
