Supplier Name,Unique Reference,Invoice Amount,Invoice Date,Payment Date,Division,Service
Thomas Ridley and Son Ltd,Feb 24/187,657.3,23-FEB-2024,23-FEB-2024,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Goldline t/a Goldline Executive Car,Feb 24/188,660,31-JAN-2024,12-FEB-2024,B5000C-Place Directorate,B5162E-Homelessness Service
Traffic Data Centre,Feb 24/189,662.4,29-SEP-2023,26-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Complete Intacare Hygiene Ltd,Feb 24/190,664.12,16-FEB-2024,21-FEB-2024,B6100C-Adult Social Care Directorate,B6071E-Provider Services
B&W Darts And Trophies Ltd,Feb 24/191,665,20-NOV-2023,26-FEB-2024,B1000C-Chief Executive Directorate,B2023E-Communications
Tiffin Sandwiches ltd,Feb 24/192,666.2,14-JAN-2024,09-FEB-2024,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Reddo Care and Support C.I.C.,Feb 24/193,666.72,18-DEC-2023,01-FEB-2024,B6200C-Childrens Services Directorate,B6026E-Looked After Childrens Service
Nominet UK,Feb 24/194,666.92,27-JAN-2024,26-FEB-2024,B2100C-Stronger Communities Directorate,B2031E-Technology Services
CTM Hire Ltd,Feb 24/195,669.6,29-AUG-2023,01-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5147E-Transport
CTM Hire Ltd,Feb 24/196,669.6,29-AUG-2023,01-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5147E-Transport
CTM Hire Ltd,Feb 24/197,669.6,29-AUG-2023,01-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5147E-Transport
CTM Hire Ltd,Feb 24/198,669.6,29-AUG-2023,01-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5147E-Transport
CTM Hire Ltd,Feb 24/199,669.6,29-AUG-2023,01-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5147E-Transport
CTM Hire Ltd,Feb 24/200,669.6,29-AUG-2023,01-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5147E-Transport
CTM Hire Ltd,Feb 24/201,669.6,29-AUG-2023,01-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5147E-Transport
REDACTED PERSONAL DATA,Feb 24/202,669.84,03-JAN-2024,23-FEB-2024,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Grove Motoring Centre,Feb 24/203,669.9,19-DEC-2023,15-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5147E-Transport
Grove Motoring Centre,Feb 24/204,673.83,19-DEC-2023,13-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5147E-Transport
Neunie Associates Limited,Feb 24/205,675,31-AUG-2021,06-FEB-2024,B5000C-Place Directorate,B5504E-Housing Management HRA
Thomas Ridley and Son Ltd,Feb 24/206,675.88,20-FEB-2024,20-FEB-2024,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Complete Intacare Hygiene Ltd,Feb 24/207,676.37,14-FEB-2024,15-FEB-2024,B6100C-Adult Social Care Directorate,B6071E-Provider Services
Zoocha Ltd,Feb 24/208,676.68,15-JAN-2024,08-FEB-2024,B2100C-Stronger Communities Directorate,B2054E-Digital Innovation and Delivery
Tiffin Sandwiches ltd,Feb 24/209,677.4,21-JAN-2024,15-FEB-2024,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Rentokil Pest Control UK Ltd,Feb 24/210,682.68,29-JAN-2024,27-FEB-2024,B2100C-Stronger Communities Directorate,B2092E-Children and Families Early Help 
Rentokil Pest Control UK Ltd,Feb 24/211,682.68,29-JAN-2024,27-FEB-2024,B2100C-Stronger Communities Directorate,B2092E-Children and Families Early Help 
Thomas Ridley and Son Ltd,Feb 24/212,686.02,29-FEB-2024,29-FEB-2024,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
May Harris Multi Services Ltd,Feb 24/213,686.28,31-DEC-2023,09-FEB-2024,B5000C-Place Directorate,B5076E-Facilities Management and Compliance
Treasure Me Kids London Ltd,Feb 24/214,688,12-DEC-2023,08-FEB-2024,B2100C-Stronger Communities Directorate,B2092E-Children and Families Early Help 
Goldline Car Services Ltd,Feb 24/215,688.68,31-JAN-2024,07-FEB-2024,B6200C-Childrens Services Directorate,B6029E-Youth and Family Resilience Service
Quadient UK Ltd,Feb 24/216,689.32,24-AUG-2023,05-FEB-2024,B2100C-Stronger Communities Directorate,B2045E-Resident Experience and Business Support
Deka Chambers Ltd,Feb 24/217,690,04-OCT-2023,09-FEB-2024,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
Adecco UK Ltd,Feb 24/218,691.2,05-FEB-2024,14-FEB-2024,B5000C-Place Directorate,B5162E-Homelessness Service
J Scott & Sons Ltd,Feb 24/219,691.44,08-SEP-2023,20-FEB-2024,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Waltham Forest Services Limited_504623,Feb 24/220,696,27-OCT-2022,02-FEB-2024,B5000C-Place Directorate,B5502E-Partnerships
Thomas Ridley and Son Ltd,Feb 24/221,697.92,20-FEB-2024,20-FEB-2024,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Leyton Midland Cars,Feb 24/222,699,31-JAN-2024,09-FEB-2024,B6200C-Childrens Services Directorate,B6024E-Safeguarding and Family Support 2
Thomas Ridley and Son Ltd,Feb 24/223,701.52,06-FEB-2024,06-FEB-2024,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Grove Motoring Centre,Feb 24/224,701.69,10-FEB-2024,15-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5147E-Transport
Thomas Ridley and Son Ltd,Feb 24/225,704.63,06-FEB-2024,06-FEB-2024,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Ecolab Ltd,Feb 24/226,706.68,31-JAN-2024,26-FEB-2024,B6100C-Adult Social Care Directorate,B6071E-Provider Services
After Build Limited,Feb 24/227,710.1,01-FEB-2024,27-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Askews and Holt Library Services Ltd,Feb 24/228,711.24,29-JAN-2024,22-FEB-2024,B2100C-Stronger Communities Directorate,B2056E-Libraries Registrars Ceremonies
Cornerstone Training & Support,Feb 24/229,714,22-JAN-2024,15-FEB-2024,B6100C-Adult Social Care Directorate,B6075E-Adult Care and Quality Standards Management
Cornerstone Training & Support,Feb 24/230,714,22-JAN-2024,15-FEB-2024,B6100C-Adult Social Care Directorate,B6075E-Adult Care and Quality Standards Management
Imperial College Projects Ltd,Feb 24/231,718,11-JAN-2024,06-FEB-2024,B4000C-Resources Directorate,B4065E-Coroners Service
DSSL Group Ltd,Feb 24/232,718.8,12-JAN-2024,09-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5152E-Regulatory and Contingency Planning Service
William White Meats Ltd,Feb 24/233,719.72,05-FEB-2024,15-FEB-2024,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Marieco Care Ltd,Feb 24/234,719.82,26-JAN-2024,02-FEB-2024,B6200C-Childrens Services Directorate,B6113E-Provisions Team Short Breaks and Home School Transport
Miracles Day Care,Feb 24/235,720,27-NOV-2023,26-FEB-2024,B6200C-Childrens Services Directorate,B6026E-Looked After Childrens Service
Rosebond Services Ltd,Feb 24/236,720,06-FEB-2024,12-FEB-2024,B5000C-Place Directorate,B5504E-Housing Management HRA
Cyclehoop Ltd,Feb 24/237,720,16-JAN-2024,16-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Coram Chambers,Feb 24/238,720,23-OCT-2023,09-FEB-2024,B6200C-Childrens Services Directorate,B6021E-Director of Childrens Social Care Service
Virgin Media,Feb 24/239,720,12-JAN-2024,02-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Bikeworks CIC,Feb 24/240,720,31-DEC-2023,02-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Independent Safeguarding Servic,Feb 24/241,720,31-JAN-2024,26-FEB-2024,B6200C-Childrens Services Directorate,B6025E-Protection and Partnership
Global Mediation Limited,Feb 24/242,720,31-DEC-2023,08-FEB-2024,B6200C-Childrens Services Directorate,B6111E-Assistant Director SEND Services
P J Bingham & Co Ltd,Feb 24/243,720,11-JUL-2023,22-FEB-2024,B4000C-Resources Directorate,B4062E-Legal Services
5 Paper Buildings,Feb 24/244,720,13-DEC-2023,13-FEB-2024,B4000C-Resources Directorate,B4062E-Legal Services
Independent Safeguarding Servic,Feb 24/245,720,01-FEB-2024,27-FEB-2024,B6200C-Childrens Services Directorate,B6025E-Protection and Partnership
Global Mediation Limited,Feb 24/246,720,30-NOV-2023,06-FEB-2024,B6200C-Childrens Services Directorate,B6111E-Assistant Director SEND Services
4 Brick Court,Feb 24/247,720,11-AUG-2023,08-FEB-2024,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
Access Independent Ltd,Feb 24/248,720,30-JAN-2024,23-FEB-2024,B2100C-Stronger Communities Directorate,B2045E-Resident Experience and Business Support
REDACTED PERSONAL DATA,Feb 24/249,720.42,19-DEC-2023,27-FEB-2024,B4000C-Resources Directorate,B4068E-Complaints Team Service
Thomas Ridley and Son Ltd,Feb 24/250,722.71,28-FEB-2024,28-FEB-2024,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Reddo Care and Support C.I.C.,Feb 24/251,726.6,29-JAN-2024,29-FEB-2024,B6200C-Childrens Services Directorate,B6026E-Looked After Childrens Service
Publica Associates Limited,Feb 24/252,727.5,15-DEC-2023,12-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Thomas Ridley and Son Ltd,Feb 24/253,729.37,27-FEB-2024,27-FEB-2024,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Thomas Ridley and Son Ltd,Feb 24/254,729.44,08-FEB-2024,08-FEB-2024,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Sharpe Pritchard LLP,Feb 24/255,730.8,31-JAN-2024,29-FEB-2024,B4000C-Resources Directorate,B4062E-Legal Services
Imperial College Projects Ltd,Feb 24/256,731,11-JAN-2024,06-FEB-2024,B4000C-Resources Directorate,B4065E-Coroners Service
St Thomas Training Ltd,Feb 24/257,732,23-JAN-2024,16-FEB-2024,B6100C-Adult Social Care Directorate,B6075E-Adult Care and Quality Standards Management
St Thomas Training Ltd,Feb 24/258,732,27-OCT-2023,06-FEB-2024,B6100C-Adult Social Care Directorate,B6075E-Adult Care and Quality Standards Management
Hey Girls CIC,Feb 24/259,733.05,11-JAN-2024,06-FEB-2024,B2100C-Stronger Communities Directorate,B2063E-Communities and Participation
Reddo Care and Support C.I.C.,Feb 24/260,733.68,22-JAN-2024,29-FEB-2024,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
The Language Shop,Feb 24/261,735.35,08-JAN-2024,05-FEB-2024,B5000C-Place Directorate,B5162E-Homelessness Service
Cyclehoop Ltd,Feb 24/262,738,29-JAN-2024,27-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Marieco Care Ltd,Feb 24/263,746.48,19-FEB-2024,28-FEB-2024,B6200C-Childrens Services Directorate,B6113E-Provisions Team Short Breaks and Home School Transport
Marieco Care Ltd,Feb 24/264,746.48,26-JAN-2024,02-FEB-2024,B6200C-Childrens Services Directorate,B6113E-Provisions Team Short Breaks and Home School Transport
Marieco Care Ltd,Feb 24/265,746.48,26-JAN-2024,02-FEB-2024,B6200C-Childrens Services Directorate,B6113E-Provisions Team Short Breaks and Home School Transport
Marieco Care Ltd,Feb 24/266,746.48,26-JAN-2024,02-FEB-2024,B6200C-Childrens Services Directorate,B6113E-Provisions Team Short Breaks and Home School Transport
Gateway Qualifications,Feb 24/267,748.5,13-NOV-2023,29-FEB-2024,B2100C-Stronger Communities Directorate,B5122E-Skills
Deka Chambers Ltd,Feb 24/268,750,31-JAN-2024,20-FEB-2024,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
Ascentis,Feb 24/269,750,14-SEP-2023,20-FEB-2024,B2100C-Stronger Communities Directorate,B5122E-Skills
Evolve Norse,Feb 24/270,750,31-JAN-2024,06-FEB-2024,B5000C-Place Directorate,B5077E-Rent Accounting
W .V Howe Limited,Feb 24/271,751.16,25-JAN-2024,20-FEB-2024,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Bywaters (Leyton) Ltd,Feb 24/272,751.68,31-DEC-2023,20-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5143E-Leisure
Chemsol Limited,Feb 24/273,751.8,17-JAN-2024,13-FEB-2024,B4000C-Resources Directorate,B4067E-Mortuary Service
Thomas Ridley and Son Ltd,Feb 24/274,752.19,09-FEB-2024,09-FEB-2024,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Waltham Forest Services Limited_23266,Feb 24/275,752.4,30-NOV-2023,19-FEB-2024,B5000C-Place Directorate,B5076E-Facilities Management and Compliance
Cushman & Wakefield LLP,Feb 24/276,753.55,14-NOV-2023,16-FEB-2024,B5000C-Place Directorate,B5072E-Estates and Valuations
Northgate Vehicle Hire Ltd,Feb 24/277,754.32,29-AUG-2023,01-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5147E-Transport
A.J's Beds and Furniture Ltd,Feb 24/278,756,09-DEC-2023,20-FEB-2024,B4000C-Resources Directorate,B4045E-CT Social Fund Service
Thomas Ridley and Son Ltd,Feb 24/279,757.34,27-FEB-2024,27-FEB-2024,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Thomas Ridley and Son Ltd,Feb 24/280,758.19,02-FEB-2024,02-FEB-2024,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
REDACTED PERSONAL DATA,Feb 24/281,760,23-JAN-2024,16-FEB-2024,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Environmental & Site Safety Solutions,Feb 24/282,760.32,17-FEB-2024,28-FEB-2024,B5000C-Place Directorate,B5092E-Schools Delivery Service
Environmental & Site Safety Solutions,Feb 24/283,760.32,27-JUL-2023,27-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Inform CPI Limited,Feb 24/284,765,17-JAN-2024,27-FEB-2024,B4000C-Resources Directorate,B4042E-Revenues Service
Thomas Ridley and Son Ltd,Feb 24/285,766.77,21-FEB-2024,21-FEB-2024,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Waltham Forest Services Limited_23266,Feb 24/286,770.4,12-FEB-2024,16-FEB-2024,B4000C-Resources Directorate,B4045E-CT Social Fund Service
Tameside Metropolitan Borough,Feb 24/287,772.2,14-SEP-2022,22-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5151E-Director Regulatory and Contingency Planning Service
Leyton Midland Cars,Feb 24/288,774.6,31-JAN-2024,09-FEB-2024,B6200C-Childrens Services Directorate,B6026E-Looked After Childrens Service
William White Meats Ltd,Feb 24/289,776.64,02-FEB-2024,06-FEB-2024,B6100C-Adult Social Care Directorate,B6071E-Provider Services
Thomas Ridley and Son Ltd,Feb 24/290,776.77,08-FEB-2024,08-FEB-2024,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
4 Brick Court,Feb 24/291,780,27-OCT-2023,09-FEB-2024,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
Independent Safeguarding Servic,Feb 24/292,780,31-JAN-2024,26-FEB-2024,B6200C-Childrens Services Directorate,B6025E-Protection and Partnership
A.J's Beds and Furniture Ltd,Feb 24/293,780,07-NOV-2023,20-FEB-2024,B4000C-Resources Directorate,B4045E-CT Social Fund Service
M & G Construction Co Ltd,Feb 24/294,780,31-JAN-2024,19-FEB-2024,B4000C-Resources Directorate,B4041E-Director of Revenues and Benefits
Furncare Ltd,Feb 24/295,780.46,19-JAN-2024,13-FEB-2024,B6100C-Adult Social Care Directorate,B6071E-Provider Services
Hags-SMP Limited,Feb 24/296,782.4,13-NOV-2023,02-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
Thomas Ridley and Son Ltd,Feb 24/297,786.01,21-FEB-2024,21-FEB-2024,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
REDACTED PERSONAL DATA,Feb 24/298,787.5,08-FEB-2024,13-FEB-2024,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Askews and Holt Library Services Ltd,Feb 24/299,787.71,22-JAN-2024,15-FEB-2024,B2100C-Stronger Communities Directorate,B2056E-Libraries Registrars Ceremonies
REDACTED PERSONAL DATA,Feb 24/300,790,22-JAN-2024,22-FEB-2024,B6200C-Childrens Services Directorate,B6113E-Provisions Team Short Breaks and Home School Transport
Fenix Recruitment Solutions Ltd,Feb 24/301,790.8,23-JAN-2024,22-FEB-2024,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Sysco GB Limited t/a Brakes,Feb 24/302,790.84,06-SEP-2023,05-FEB-2024,B6100C-Adult Social Care Directorate,B6071E-Provider Services
Kirkman and Jourdain Limited,Feb 24/303,791.34,31-OCT-2023,19-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
J B Riney & Co Ltd,Feb 24/304,792.9,22-JAN-2024,15-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
J B Riney & Co Ltd,Feb 24/305,793.76,22-JAN-2024,15-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Reddo Care and Support C.I.C.,Feb 24/306,794.28,08-JAN-2024,20-FEB-2024,B6200C-Childrens Services Directorate,B6026E-Looked After Childrens Service
Reddo Care and Support C.I.C.,Feb 24/307,796.08,15-JAN-2024,22-FEB-2024,B6200C-Childrens Services Directorate,B6028E-Placement and Resource Services
Goldline Car Services Ltd,Feb 24/308,798.72,30-NOV-2023,05-FEB-2024,B5000C-Place Directorate,B5162E-Homelessness Service
CTM Hire Ltd,Feb 24/309,799.8,29-AUG-2023,01-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5147E-Transport
CTM Hire Ltd,Feb 24/310,799.8,29-AUG-2023,01-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5147E-Transport
Acmed Services Ltd,Feb 24/311,800,31-OCT-2023,06-FEB-2024,B6100C-Adult Social Care Directorate,B6077E-Adult Safeguarding and DOLS
APEX MEDICAL CONSULTING LIMITED,Feb 24/312,800,17-OCT-2023,08-FEB-2024,B6100C-Adult Social Care Directorate,B6077E-Adult Safeguarding and DOLS
TigerLily Training Ltd,Feb 24/313,800,01-FEB-2024,27-FEB-2024,B6200C-Childrens Services Directorate,B6028E-Placement and Resource Services
METROLETTS LTD,Feb 24/314,800,19-JAN-2024,19-FEB-2024,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Acmed Services Ltd,Feb 24/315,800,31-AUG-2023,06-FEB-2024,B6100C-Adult Social Care Directorate,B6077E-Adult Safeguarding and DOLS
Thomas Ridley and Son Ltd,Feb 24/316,802.36,01-FEB-2024,01-FEB-2024,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
GovNet Communications,Feb 24/317,804,29-JAN-2024,22-FEB-2024,B2100C-Stronger Communities Directorate,B5122E-Skills
Capital Letters (London) Limited,Feb 24/318,806.86,28-FEB-2023,06-FEB-2024,B5000C-Place Directorate,B5162E-Homelessness Service
Thomas Ridley and Son Ltd,Feb 24/319,808.35,06-FEB-2024,06-FEB-2024,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Libra Partnership Ltd,Feb 24/320,810,31-DEC-2023,05-FEB-2024,B6100C-Adult Social Care Directorate,B6077E-Adult Safeguarding and DOLS
Bevan Brittan LLP,Feb 24/321,810,27-DEC-2023,13-FEB-2024,B5000C-Place Directorate,B5093E-Corporate Capital Programmes
Pee Jay Electrical,Feb 24/322,810,25-JAN-2024,23-FEB-2024,B4000C-Resources Directorate,B4045E-CT Social Fund Service
Deka Chambers Ltd,Feb 24/323,810,21-NOV-2023,28-FEB-2024,B6200C-Childrens Services Directorate,B6021E-Director of Childrens Social Care Service
Deka Chambers Ltd,Feb 24/324,810,21-NOV-2023,28-FEB-2024,B6200C-Childrens Services Directorate,B6021E-Director of Childrens Social Care Service
Tiffin Sandwiches ltd,Feb 24/325,810.9,03-DEC-2023,23-FEB-2024,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Thomas Ridley and Son Ltd,Feb 24/326,812.15,01-FEB-2024,01-FEB-2024,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Thomas Ridley and Son Ltd,Feb 24/327,818.73,27-FEB-2024,27-FEB-2024,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Chartered Institute of Housing,Feb 24/328,820,11-JAN-2024,06-FEB-2024,B5000C-Place Directorate,B5162E-Homelessness Service
Thomas Ridley and Son Ltd,Feb 24/329,820.56,06-FEB-2024,06-FEB-2024,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
FOREST HOMES LONDON LIMITED,Feb 24/330,825,05-FEB-2024,27-FEB-2024,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Stepney All Saints School,Feb 24/331,825,08-JAN-2024,05-FEB-2024,B6200C-Childrens Services Directorate,B6042E-Education Effectiveness
Hachette UK Distribution Limited,Feb 24/332,829.69,08-DEC-2023,14-FEB-2024,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Van-Haaren & Son,Feb 24/333,829.99,26-JAN-2024,20-FEB-2024,B4000C-Resources Directorate,B4045E-CT Social Fund Service
Van-Haaren & Son,Feb 24/334,829.99,20-JAN-2024,13-FEB-2024,B4000C-Resources Directorate,B4045E-CT Social Fund Service
