Supplier Name,Unique Reference,Invoice Amount,Invoice Date,Payment Date,Division,Service
CTM Hire Ltd,Mar 24/189,595.2,31-JAN-2024,22-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5147E-Transport
SG Path Limited,Mar 24/190,595.9,19-FEB-2024,14-MAR-2024,B4000C-Resources Directorate,B4065E-Coroners Service
Tiffin Sandwiches ltd,Mar 24/191,597.2,25-FEB-2024,21-MAR-2024,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
J.A.Steel and Son Ltd,Mar 24/192,597.6,10-OCT-2023,14-MAR-2024,B5000C-Place Directorate,B5503E-Housing Access
Davina Medical Resources Limited,Mar 24/193,600,23-OCT-2023,01-MAR-2024,B6100C-Adult Social Care Directorate,B6077E-Adult Safeguarding and DOLS
Waltham Forest Services Limited_23266,Mar 24/194,600,28-FEB-2024,08-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
REDACTED PERSONAL DATA,Mar 24/195,600,05-MAR-2024,28-MAR-2024,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Deka Chambers Ltd,Mar 24/196,600,09-NOV-2023,28-MAR-2024,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
Chapel End Infants School,Mar 24/197,600,22-FEB-2024,19-MAR-2024,B6200C-Childrens Services Directorate,B6042E-Education Effectiveness
REDACTED PERSONAL DATA,Mar 24/198,600,22-FEB-2024,19-MAR-2024,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
J.A.Steel and Son Ltd,Mar 24/199,600,22-SEP-2023,14-MAR-2024,B5000C-Place Directorate,B5503E-Housing Access
Paush Ltd,Mar 24/200,600,12-FEB-2024,07-MAR-2024,B6100C-Adult Social Care Directorate,B6077E-Adult Safeguarding and DOLS
Deka Chambers Ltd,Mar 24/201,600,09-NOV-2023,27-MAR-2024,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
Herts Handling Training Limited,Mar 24/202,600,16-FEB-2024,12-MAR-2024,B6100C-Adult Social Care Directorate,B6075E-Adult Care and Quality Standards Management
Paush Ltd,Mar 24/203,600,06-MAR-2024,28-MAR-2024,B6100C-Adult Social Care Directorate,B6077E-Adult Safeguarding and DOLS
Herts Handling Training Limited,Mar 24/204,600,23-FEB-2024,19-MAR-2024,B6100C-Adult Social Care Directorate,B6075E-Adult Care and Quality Standards Management
J.A.Steel and Son Ltd,Mar 24/205,600,22-SEP-2023,14-MAR-2024,B5000C-Place Directorate,B5503E-Housing Access
Heathcote Secondary School,Mar 24/206,600,01-MAR-2024,25-MAR-2024,B6200C-Childrens Services Directorate,B6042E-Education Effectiveness
Waltham Forest Services Limited_23266,Mar 24/207,602.26,31-JAN-2024,20-MAR-2024,B5000C-Place Directorate,B5076E-Facilities Management and Compliance
Deeney's ltd,Mar 24/208,603,04-MAR-2024,28-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5152E-Regulatory and Contingency Planning Service
Fenix Recruitment Solutions Ltd,Mar 24/209,603.6,06-FEB-2024,04-MAR-2024,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Good Wives and Warriors,Mar 24/210,605,25-MAR-2024,26-MAR-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Thomas Ridley and Son Ltd,Mar 24/211,605.26,11-MAR-2024,11-MAR-2024,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
J B Riney & Co Ltd,Mar 24/212,605.42,05-MAR-2024,27-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Community Health Partnerships Ltd,Mar 24/213,606.37,20-JUN-2019,26-MAR-2024,B6200C-Childrens Services Directorate,B6111E-Assistant Director SEND Services
"Waterman (UK) Ltd , T/A",Mar 24/214,607.33,31-DEC-2023,20-MAR-2024,B2100C-Stronger Communities Directorate,B6082E-Partnership and Sexual Health
Community Health Partnerships Ltd,Mar 24/215,607.68,10-DEC-2019,26-MAR-2024,B6200C-Childrens Services Directorate,B6111E-Assistant Director SEND Services
Tippershire Self Drive Vehicle Hire,Mar 24/216,607.87,13-FEB-2024,08-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5147E-Transport
Leyton Orient Trust,Mar 24/217,608,20-MAR-2024,25-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B6063E-Community Safety Team
William White Meats Ltd,Mar 24/218,608.59,01-MAR-2024,06-MAR-2024,B6100C-Adult Social Care Directorate,B6071E-Provider Services
Reddo Care and Support C.I.C.,Mar 24/219,609.3,12-FEB-2024,19-MAR-2024,B6200C-Childrens Services Directorate,B6026E-Looked After Childrens Service
Reddo Care and Support C.I.C.,Mar 24/220,609.3,26-FEB-2024,27-MAR-2024,B6200C-Childrens Services Directorate,B6026E-Looked After Childrens Service
Cornflower Limited,Mar 24/221,609.6,23-FEB-2024,19-MAR-2024,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Community Health Partnerships Ltd,Mar 24/222,609.89,04-SEP-2019,26-MAR-2024,B6200C-Childrens Services Directorate,B6111E-Assistant Director SEND Services
The Difference,Mar 24/223,610,30-JAN-2024,07-MAR-2024,B6200C-Childrens Services Directorate,B6042E-Education Effectiveness
Thomas Ridley and Son Ltd,Mar 24/224,610.99,19-MAR-2024,19-MAR-2024,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
New Court Chambers,Mar 24/225,612,13-OCT-2023,18-MAR-2024,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
Carepro Ltd,Mar 24/226,612,22-NOV-2023,22-MAR-2024,B6200C-Childrens Services Directorate,B6024E-Safeguarding and Family Support 2
New Court Chambers,Mar 24/227,612,24-AUG-2023,04-MAR-2024,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
Remedy Recruitment Group Ltd,Mar 24/228,612,22-DEC-2023,26-MAR-2024,B6200C-Childrens Services Directorate,B6026E-Looked After Childrens Service
Cyclehoop Ltd,Mar 24/229,612.48,21-AUG-2023,25-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Imperial College Projects Ltd,Mar 24/230,616,13-FEB-2024,26-MAR-2024,B4000C-Resources Directorate,B4065E-Coroners Service
Thomas Ridley and Son Ltd,Mar 24/231,616.04,11-MAR-2024,11-MAR-2024,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Fenix Recruitment Solutions Ltd,Mar 24/232,616.8,13-FEB-2024,18-MAR-2024,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Thomas Ridley and Son Ltd,Mar 24/233,616.93,13-DEC-2023,28-MAR-2024,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
William White Meats Ltd,Mar 24/234,617.7,08-JAN-2024,21-MAR-2024,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Thomas Ridley and Son Ltd,Mar 24/235,618.01,08-MAR-2024,11-MAR-2024,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Thomas Ridley and Son Ltd,Mar 24/236,618.33,01-MAR-2024,04-MAR-2024,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Imperial College Projects Ltd,Mar 24/237,620,05-MAR-2024,28-MAR-2024,B4000C-Resources Directorate,B4065E-Coroners Service
Thomas Ridley and Son Ltd,Mar 24/238,620.07,11-MAR-2024,11-MAR-2024,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
London Borough of Enfield,Mar 24/239,620.75,16-FEB-2024,21-MAR-2024,B1000C-Chief Executive Directorate,B2023E-Communications
Kirkman and Jourdain Limited,Mar 24/240,620.77,19-MAR-2024,25-MAR-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Tiffin Sandwiches ltd,Mar 24/241,622.78,03-DEC-2023,28-MAR-2024,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Aquajoy Limited,Mar 24/242,624,20-FEB-2024,15-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
Expert In Mind,Mar 24/243,624.6,05-JAN-2024,14-MAR-2024,B6200C-Childrens Services Directorate,B6026E-Looked After Childrens Service
T Cribb & Sons,Mar 24/244,625,11-JAN-2024,07-MAR-2024,B4000C-Resources Directorate,B4067E-Mortuary Service
The Conservation Volunteers,Mar 24/245,625.82,27-FEB-2024,22-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
CTM Hire Ltd,Mar 24/246,626.4,26-FEB-2024,22-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5147E-Transport
CTM Hire Ltd,Mar 24/247,626.4,26-FEB-2024,22-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5147E-Transport
CTM Hire Ltd,Mar 24/248,626.4,26-FEB-2024,22-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5147E-Transport
CTM Hire Ltd,Mar 24/249,626.4,26-FEB-2024,22-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5147E-Transport
CTM Hire Ltd,Mar 24/250,626.4,26-FEB-2024,22-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5147E-Transport
CTM Hire Ltd,Mar 24/251,626.4,26-FEB-2024,22-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5147E-Transport
CTM Hire Ltd,Mar 24/252,626.4,26-FEB-2024,22-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5147E-Transport
CTM Hire Ltd,Mar 24/253,626.4,26-FEB-2024,22-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5147E-Transport
Thomas Ridley and Son Ltd,Mar 24/254,626.99,12-MAR-2024,12-MAR-2024,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Smartfibre Broadband Ltd,Mar 24/255,628.01,29-FEB-2024,27-MAR-2024,B5000C-Place Directorate,B5103E-Physical Regeneration Programme Management
J B Riney & Co Ltd,Mar 24/256,628.64,20-FEB-2024,15-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
NCFE National Awarding Body,Mar 24/257,629,29-FEB-2024,25-MAR-2024,B2100C-Stronger Communities Directorate,B5122E-Skills
New Court Chambers,Mar 24/258,630,15-JAN-2024,27-MAR-2024,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
New Court Chambers,Mar 24/259,630,06-FEB-2024,28-MAR-2024,B6200C-Childrens Services Directorate,B6021E-Director of Childrens Social Care Service
Imperial College Projects Ltd,Mar 24/260,633,13-FEB-2024,26-MAR-2024,B4000C-Resources Directorate,B4065E-Coroners Service
REDACTED PERSONAL DATA,Mar 24/261,633,26-JAN-2024,28-MAR-2024,B6200C-Childrens Services Directorate,B6026E-Looked After Childrens Service
Imperial College Projects Ltd,Mar 24/262,633,05-MAR-2024,28-MAR-2024,B4000C-Resources Directorate,B4065E-Coroners Service
Imperial College Projects Ltd,Mar 24/263,633,31-JAN-2024,26-MAR-2024,B4000C-Resources Directorate,B4065E-Coroners Service
Thomas Ridley and Son Ltd,Mar 24/264,633.58,01-MAR-2024,04-MAR-2024,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
The Every Space Studio,Mar 24/265,633.6,26-FEB-2024,01-MAR-2024,B5000C-Place Directorate,B5076E-Facilities Management and Compliance
Adecco UK Ltd,Mar 24/266,633.6,19-FEB-2024,15-MAR-2024,B5000C-Place Directorate,B5162E-Homelessness Service
Community Health Partnerships Ltd,Mar 24/267,635.8,20-FEB-2019,26-MAR-2024,B6200C-Childrens Services Directorate,B6111E-Assistant Director SEND Services
Institute of Cemetery & Crematorium,Mar 24/268,636,01-MAR-2024,28-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
J B Riney & Co Ltd,Mar 24/269,636.04,07-FEB-2024,05-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
SDD Limited,Mar 24/270,637.4,25-FEB-2024,20-MAR-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Golden Boy Coaches,Mar 24/271,638,13-FEB-2024,08-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5143E-Leisure
CDS FURNITURE LTD,Mar 24/272,642,16-FEB-2024,25-MAR-2024,B4000C-Resources Directorate,B4065E-Coroners Service
Thomas Ridley and Son Ltd,Mar 24/273,643.16,26-MAR-2024,26-MAR-2024,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
William White Meats Ltd,Mar 24/274,646.54,22-JAN-2024,21-MAR-2024,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Bywaters (Leyton) Ltd,Mar 24/275,647.16,31-JUL-2023,01-MAR-2024,B5000C-Place Directorate,B5078E-Investment Property
REDACTED PERSONAL DATA,Mar 24/276,648,10-NOV-2023,26-MAR-2024,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
CTM Hire Ltd,Mar 24/277,648,27-SEP-2023,26-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5147E-Transport
CTM Hire Ltd,Mar 24/278,648,29-NOV-2023,22-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5147E-Transport
CTM Hire Ltd,Mar 24/279,648,27-SEP-2023,26-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5147E-Transport
CTM Hire Ltd,Mar 24/280,648,29-NOV-2023,22-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5147E-Transport
CTM Hire Ltd,Mar 24/281,648,29-NOV-2023,22-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5147E-Transport
CTM Hire Ltd,Mar 24/282,648,27-SEP-2023,26-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5147E-Transport
CTM Hire Ltd,Mar 24/283,648,27-SEP-2023,18-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5147E-Transport
CTM Hire Ltd,Mar 24/284,648,29-NOV-2023,26-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5147E-Transport
CTM Hire Ltd,Mar 24/285,648,29-NOV-2023,26-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5147E-Transport
CTM Hire Ltd,Mar 24/286,648,29-NOV-2023,26-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5147E-Transport
CTM Hire Ltd,Mar 24/287,648,27-SEP-2023,26-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5147E-Transport
CTM Hire Ltd,Mar 24/288,648,27-SEP-2023,26-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5147E-Transport
CTM Hire Ltd,Mar 24/289,648,27-SEP-2023,26-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5147E-Transport
CTM Hire Ltd,Mar 24/290,648,29-NOV-2023,26-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5147E-Transport
CTM Hire Ltd,Mar 24/291,648,29-NOV-2023,26-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5147E-Transport
CTM Hire Ltd,Mar 24/292,648,27-SEP-2023,18-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5147E-Transport
CTM Hire Ltd,Mar 24/293,648,27-SEP-2023,26-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5147E-Transport
Thomas Ridley and Son Ltd,Mar 24/294,649.42,12-MAR-2024,12-MAR-2024,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
REDACTED PERSONAL DATA,Mar 24/295,650,14-FEB-2024,18-MAR-2024,B6200C-Childrens Services Directorate,B6025E-Protection and Partnership
Thomas Ridley and Son Ltd,Mar 24/296,650.93,08-MAR-2024,11-MAR-2024,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Newline (Essex) Ltd,Mar 24/297,651.72,12-DEC-2023,22-MAR-2024,B6100C-Adult Social Care Directorate,B6071E-Provider Services
Thomas Ridley and Son Ltd,Mar 24/298,652.14,04-MAR-2024,04-MAR-2024,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Thomas Ridley and Son Ltd,Mar 24/299,652.61,26-MAR-2024,26-MAR-2024,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Tiffin Sandwiches ltd,Mar 24/300,653,11-FEB-2024,07-MAR-2024,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Libraries Connected,Mar 24/301,653.59,31-MAR-2023,26-MAR-2024,B2100C-Stronger Communities Directorate,B2056E-Libraries Registrars Ceremonies
Imperial College Projects Ltd,Mar 24/302,654,05-MAR-2024,28-MAR-2024,B4000C-Resources Directorate,B4065E-Coroners Service
Walker Fire UK Ltd,Mar 24/303,654,23-NOV-2023,21-MAR-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Flying Hire Limited,Mar 24/304,654,06-MAR-2024,14-MAR-2024,B4000C-Resources Directorate,B4067E-Mortuary Service
Walker Fire UK Ltd,Mar 24/305,654,29-NOV-2023,21-MAR-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Community Health Partnerships Ltd,Mar 24/306,655.8,19-DEC-2018,26-MAR-2024,B6200C-Childrens Services Directorate,B6111E-Assistant Director SEND Services
Thomas Ridley and Son Ltd,Mar 24/307,656.28,06-MAR-2024,06-MAR-2024,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
William White Meats Ltd,Mar 24/308,657.88,27-JAN-2024,21-MAR-2024,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
REDACTED PERSONAL DATA,Mar 24/309,658,10-FEB-2024,28-MAR-2024,B6200C-Childrens Services Directorate,B6028E-Placement and Resource Services
William White Meats Ltd,Mar 24/310,658.54,19-JAN-2024,21-MAR-2024,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
William White Meats Ltd,Mar 24/311,658.64,26-FEB-2024,21-MAR-2024,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
A.J's Beds and Furniture Ltd,Mar 24/312,658.8,14-FEB-2024,25-MAR-2024,B4000C-Resources Directorate,B4045E-CT Social Fund Service
Imperial College Projects Ltd,Mar 24/313,659,13-FEB-2024,26-MAR-2024,B4000C-Resources Directorate,B4065E-Coroners Service
Imperial College Projects Ltd,Mar 24/314,659,13-FEB-2024,26-MAR-2024,B4000C-Resources Directorate,B4065E-Coroners Service
Waltham Forest Services Limited_23266,Mar 24/315,660,09-FEB-2024,26-MAR-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Evolve Norse,Mar 24/316,660,31-OCT-2023,27-MAR-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
New Court Chambers,Mar 24/317,660,29-NOV-2023,11-MAR-2024,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
Thomas Ridley and Son Ltd,Mar 24/318,660.12,07-MAR-2024,07-MAR-2024,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Tiffin Sandwiches ltd,Mar 24/319,660.18,22-OCT-2023,28-MAR-2024,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Thomas Ridley and Son Ltd,Mar 24/320,662.14,15-MAR-2024,15-MAR-2024,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Imperial College Projects Ltd,Mar 24/321,663,13-FEB-2024,26-MAR-2024,B4000C-Resources Directorate,B4065E-Coroners Service
Imperial College Projects Ltd,Mar 24/322,663,16-FEB-2024,26-MAR-2024,B4000C-Resources Directorate,B4065E-Coroners Service
Cyclehoop Ltd,Mar 24/323,664.32,08-SEP-2023,25-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Munchkinz Childminding,Mar 24/324,665,01-APR-2024,28-MAR-2024,B6200C-Childrens Services Directorate,B6028E-Placement and Resource Services
Outspoken Logistics T/A Zedify,Mar 24/325,665.4,28-FEB-2023,14-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
William White Meats Ltd,Mar 24/326,665.81,04-DEC-2023,08-MAR-2024,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
4 Brick Court,Mar 24/327,666,28-NOV-2023,11-MAR-2024,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
4 Brick Court,Mar 24/328,666,06-DEC-2023,05-MAR-2024,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
4 Brick Court,Mar 24/329,666,06-DEC-2023,18-MAR-2024,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
4 Brick Court,Mar 24/330,666,28-FEB-2024,06-MAR-2024,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
4 Brick Court,Mar 24/331,666,01-MAR-2023,06-MAR-2024,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
4 Brick Court,Mar 24/332,666,28-FEB-2024,11-MAR-2024,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
Nominet UK,Mar 24/333,666.9,04-MAY-2023,19-MAR-2024,B2100C-Stronger Communities Directorate,B2031E-Technology Services
XMA Limited,Mar 24/334,668.4,28-FEB-2024,25-MAR-2024,B6100C-Adult Social Care Directorate,B6077E-Adult Safeguarding and DOLS
CTM Hire Ltd,Mar 24/335,669.6,31-JAN-2024,22-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5147E-Transport
CTM Hire Ltd,Mar 24/336,669.6,28-DEC-2023,22-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5147E-Transport
