﻿PAYMENT DATE,DEPARTMENT,SUPPLIER NAME,PAY GROUP,ACCOUNT DESCRIPTION,NET AMOUNT 
27-DEC-2024,Adults & Communities (P),NEW HORIZONS CARE LTD&&ISHC3755,HOME CARE,5505-Homecare,"£6,493.24"
27-DEC-2024,Adults & Communities (P),NO PLACE LIKE HOME&&ISHC7004,HOME CARE,5505-Homecare,"£13,629.47"
27-DEC-2024,Adults & Communities (P),PASSION HEALTHCARE LIMITED&&ISHC2772,HOME CARE,5505-Homecare,"£33,121.96"
27-DEC-2024,Adults & Communities (P),PASSIONATE HOMECARE LTD T/A MY HOMECARE&&ISHC6335,HOME CARE,5505-Homecare,"£18,667.70"
27-DEC-2024,Adults & Communities (P),PINEAPPLE SUPPORT SERVICES LTD&&CLCD1673,CLC,5504-Day/CLC Services,"£3,650.60"
27-DEC-2024,Adults & Communities (P),PLUS POINT CARE LTD&&ISHC7006,HOME CARE,5505-Homecare,"£6,110.75"
27-DEC-2024,Adults & Communities (P),POTENSIAL LTD&&CLCD6754,CLC,5504-Day/CLC Services,"£18,033.00"
27-DEC-2024,Adults & Communities (P),POTENSIAL LTD&&CLCD6754,CLC,5504-Day/CLC Services,"£4,305.40"
27-DEC-2024,Adults & Communities (P),PRACTICAL CARE SOLUTIONS LTD&&ISHC3327,HOME CARE,5505-Homecare,"£19,667.19"
27-DEC-2024,Adults & Communities (P),PRECIOUS HOPE HEALTH & HOME CARE&&ISHC3233,HOME CARE,5505-Homecare,"£24,489.96"
27-DEC-2024,Adults & Communities (P),PRESTIGE SOCIAL CARE SERVICES LTD&&ISHCHC3744,HOME CARE,5505-Homecare,"£4,426.45"
27-DEC-2024,Adults & Communities (P),PRO HELP LTD&&ISHC5331,HOME CARE,5505-Homecare,"£21,649.04"
27-DEC-2024,Adults & Communities (P),PRO HELP LTD&&ISHC5331,HOME CARE,5505-Homecare,£780.53
27-DEC-2024,Adults & Communities (P),PRO HELP LTD&&ISHC5331,HOME CARE,5505-Homecare,"£1,366.00"
27-DEC-2024,Adults & Communities (P),PRO HELP LTD&&ISHC5331,HOME CARE,5505-Homecare,£780.53
27-DEC-2024,Adults & Communities (P),PROFAD CARE AGENCY LTD&&ISHC7022,HOME CARE,5505-Homecare,£553.17
27-DEC-2024,Adults & Communities (P),PROFAD CARE AGENCY LTD&&ISHC7022,HOME CARE,5505-Homecare,£964.01
27-DEC-2024,Adults & Communities (P),PROFAD CARE AGENCY LTD&&ISHC7022,HOME CARE,5505-Homecare,"£5,758.07"
27-DEC-2024,Adults & Communities (P),PROFAD CARE AGENCY LTD&&ISHC7022,HOME CARE,5505-Homecare,£690.47
27-DEC-2024,Adults & Communities (P),PROFAD CARE AGENCY LTD&&ISHC7022,HOME CARE,5505-Homecare,"£1,255.66"
27-DEC-2024,Adults & Communities (P),PROFAD CARE AGENCY LTD&&ISHC7022,HOME CARE,5505-Homecare,"£3,928.02"
27-DEC-2024,Adults & Communities (P),PROFAD CARE AGENCY LTD&&ISHC7022,HOME CARE,5505-Homecare,£795.49
27-DEC-2024,Adults & Communities (P),PROFAD CARE AGENCY LTD&&ISHC7022,HOME CARE,5505-Homecare,£641.28
27-DEC-2024,Adults & Communities (P),PROFAD CARE AGENCY LTD&&ISHC7022,HOME CARE,5505-Homecare,"£1,737.46"
27-DEC-2024,Adults & Communities (P),PURE HOMECARE LTD&&ISHC3745,HOME CARE,5505-Homecare,"£2,009.35"
27-DEC-2024,Adults & Communities (P),RELIANCE COMMUNITY CARE LTD&&ISHC3815,HOME CARE,5505-Homecare,"£12,538.87"
27-DEC-2024,Adults & Communities (P),RKS DOMICILARY CARE LTD T/A CAREMARK(CHARNWOOD)&&ISHC7028,HOME CARE,5505-Homecare,"£11,179.95"
27-DEC-2024,Adults & Communities (P),ROSELEIGH DAYCARE LTD &&CLCD6761,SUPPORTED LIVING,5504-Day/CLC Services,"£1,533.36"
27-DEC-2024,Adults & Communities (P),SENSE&&CLCD3311,CLC,5504-Day/CLC Services,"£5,227.92"
27-DEC-2024,Adults & Communities (P),SHEPSHED CARERS LTD&&ISHCHC405,HOME CARE,5505-Homecare,"£8,676.01"
27-DEC-2024,Adults & Communities (P),SOVA HEALTHCARE LEICESTER LTD&&ISHC3195,HOME CARE,5505-Homecare,£527.03
27-DEC-2024,Adults & Communities (P),SOVA HEALTHCARE LEICESTER LTD&&ISHC3195,HOME CARE,5505-Homecare,"£10,086.74"
27-DEC-2024,Adults & Communities (P),STORM HOMECARE LTD&&ISHC3169,HOME CARE,5505-Homecare,£860.31
27-DEC-2024,Adults & Communities (P),SUPPORT & CONNECTIONS LTD&&CLCD3316,CLC,5504-Day/CLC Services,"£5,293.84"
27-DEC-2024,Adults & Communities (P),SURECARE CHARNWOOD & RUSHCLIFFE&&ISHC6189,HOME CARE,5505-Homecare,"£4,844.81"
27-DEC-2024,Adults & Communities (P),TLR HEALTH CARE SERVICES LTD&&ISHC5887,HOME CARE,5505-Homecare,"£8,439.61"
27-DEC-2024,Adults & Communities (P),TRINITY TOWERS LTD T/A KARE PLUS&&ISHC5642,HOME CARE,5505-Homecare,"£11,564.21"
27-DEC-2024,Adults & Communities (P),UK CARE TEAM LTD&&ISHC7010,HOME CARE,5505-Homecare,"£17,572.20"
27-DEC-2024,Adults & Communities (P),UK CARE TEAM LTD&&ISHC7010,HOME CARE,5505-Homecare,"£1,270.06"
27-DEC-2024,Adults & Communities (P),VILLAGE HOMECARE LTD&&ISHC2754,HOME CARE,5505-Homecare,"£10,929.48"
27-DEC-2024,Adults & Communities (P),VOYAGE 1 LTD T/A VOYAGE CARE&&CLCD3317,CLC,5504-Day/CLC Services,"£13,445.03"
27-DEC-2024,Adults & Communities (P),WHM WORK CONNECTIONS LTD&&CLCD3312,CLC,5504-Day/CLC Services,"£20,482.08"
27-DEC-2024,Adults & Communities (P),WITLENS LTD&&ISHC7023,HOME CARE,5505-Homecare,"£4,161.71"
27-DEC-2024,Adults & Communities (P),XPERIENCE RECRUITMENT LTD MARKETING&&ISH6578,HOME CARE,5505-Homecare,"£9,642.16"
23-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,4908-Grants,£908.00
23-DEC-2024,C&FS (P),BARROW PRE SCHOOL PLAYGROUPSS&&EYRS1565,GENERAL,4908-Grants,£908.00
23-DEC-2024,C&FS (P),BEAVER CHILDCARE LTD T/A CHARNWOOD  PRE SCHOOL & OUT OF SCHOOL CLUB&&EYRS2598042,GENERAL,4908-Grants,"£1,485.00"
23-DEC-2024,C&FS (P),BEAVER CHILDCARE LTD T/A CHARNWOOD NURSERY  & PRE SCHOOL&&EYRS1519,GENERAL,4908-Grants,"£1,815.00"
23-DEC-2024,C&FS (P),BEAVER CHILDCARE LTD T/A CHARNWOOD NURSERY  & PRE SCHOOL&&EYRS1519,GENERAL,4908-Grants,"£1,210.00"
23-DEC-2024,C&FS (P),BIRSTALL RAINBOW NURSERY&&EYRS1480,GENERAL,4908-Grants,£908.00
23-DEC-2024,C&FS (P),BIZZY BEES PRESCHOOL&&EYRSEY558811,GENERAL,4908-Grants,"£1,513.00"
23-DEC-2024,C&FS (P),BLUEBELL NURSERY SCHOOL&&EYRS1748,GENERAL,4908-Grants,£825.00
23-DEC-2024,C&FS (P),BRADGATE PRESCHOOL&&EYRSEXMT0090,GENERAL,4908-Grants,£545.00
23-DEC-2024,C&FS (P),BRADGATE PRESCHOOL&&EYRSEXMT0090,GENERAL,4908-Grants,£558.00
23-DEC-2024,C&FS (P),CASTLE LANE DAY NURSERY&&EYRS1393,GENERAL,4908-Grants,"£1,815.00"
23-DEC-2024,Environment & Transport (P),Certas Energy UK Ltd,TRADE SUPPLIER,3104-Petrol / Oil / Types / Spares,"£2,744.50"
23-DEC-2024,C&FS (P),Charnwood Arts Therapy Service Ltd,TRADE SUPPLIER,5445-Adoption Support,"£1,736.00"
23-DEC-2024,C&FS (P),CHARNWOOD FOREST NURSERY&&EYRSEY496442,GENERAL,4908-Grants,£990.00
23-DEC-2024,C&FS (P),CHILDCARE CORPORATION LTD T/A KIDDI CARU DAY NURSERY AND PRESCHOOL&&EYRS2637820,GENERAL,4908-Grants,"£1,815.00"
23-DEC-2024,C&FS (P),CHILDCARE CORPORATION LTD T/A MELTON MOWBRAY NURSERY SCHOOL AND PRESCHOOL&&EYRS2637815,GENERAL,4908-Grants,"£1,513.00"
23-DEC-2024,C&FS (P),CHILDCARE CORPORATION LTD T/A MELTON MOWBRAY NURSERY SCHOOL AND PRESCHOOL&&EYRS2637815,GENERAL,4908-Grants,£990.00
23-DEC-2024,C&FS (P),CHILDCARE CORPORATION LTD T/A THE LAURELS DAY NURSERY AND PRESCHOOL&&EYRS2637847,GENERAL,4908-Grants,£550.00
23-DEC-2024,C&FS (P),CHILDREN 1ST AT SHEPSHED&&EYRS1705,GENERAL,4908-Grants,"£1,320.00"
23-DEC-2024,Corporate Resources (CR) (P),Churchill Specialist Contracting Ltd,SUBCONTRACTOR,2106-Reactive Maint Buildings,"£1,626.00"
23-DEC-2024,C&FS (P),COBDEN PRESCHOOL&&EYRS1784,GENERAL,4908-Grants,"£1,816.00"
23-DEC-2024,Corporate Resources (CR) (P),Datamail Ltd,TRADE SUPPLIER,4401-Printing,"£4,585.87"
23-DEC-2024,C&FS (P),DFD Care and Support Services Ltd,TRADE SUPPLIER,5622-Transfer Payments Pocket Money,£876.33
23-DEC-2024,C&FS (P),EARLY YEARS NURSERY&&EYRS1697,GENERAL,4908-Grants,£660.00
23-DEC-2024,MIRS & Central Items (General Fund) (P),Environment Agency,TRADE SUPPLIER,9152-Water Authority Precepts - Severn Trent,"£82,196.68"
23-DEC-2024,Adults & Communities (P),REDACTED PERSONAL DATA,NON TRADE,4508-Medical Fees & Treatment,£574.35
23-DEC-2024,Adults & Communities (P),REDACTED PERSONAL DATA,NON TRADE,4508-Medical Fees & Treatment,£559.50
23-DEC-2024,Adults & Communities (P),REDACTED PERSONAL DATA,NON TRADE,4508-Medical Fees & Treatment,£559.50
23-DEC-2024,Adults & Communities (P),REDACTED PERSONAL DATA,NON TRADE,4508-Medical Fees & Treatment,£567.15
23-DEC-2024,C&FS (P),FLECKNEY BAPTIST PRESCHOOL&&EYRS1782,GENERAL,4908-Grants,£825.00
23-DEC-2024,C&FS (P),FLECKNEY BAPTIST PRESCHOOL&&EYRS1782,GENERAL,4908-Grants,"£2,058.00"
23-DEC-2024,C&FS (P),FRISBY PRESCHOOL&&EYRS1112,GENERAL,4908-Grants,£908.00
23-DEC-2024,Capital - In Year Spend (P),FUELlink Systems Ltd,TRADE SUPPLIER,944A-Infr - Infrastructure Exp,"£2,346.00"
23-DEC-2024,C&FS (P),GREAT BOWDEN PLAYGROUP&&EYRS1113,GENERAL,4908-Grants,£908.00
23-DEC-2024,C&FS (P),Hollycroft Primary School,GENERAL,5325-External SEN Providers Top Up Fee,"£5,207.41"
23-DEC-2024,C&FS (P),Hollycroft Primary School,GENERAL,5325-External SEN Providers Top Up Fee,"£4,554.31"
23-DEC-2024,C&FS (P),Inspire Me Events Ltd,TRADE SUPPLIER,5445-Adoption Support,"£1,280.00"
23-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,4908-Grants,£908.00
23-DEC-2024,C&FS (P),Keys PCE Ltd,NON TRADE,5411-Private Contractors - General,"£18,717.36"
23-DEC-2024,C&FS (P),Keys PCE Ltd,NON TRADE,5411-Private Contractors - General,"£18,113.57"
23-DEC-2024,C&FS (P),Keys PCE Ltd,NON TRADE,5411-Private Contractors - General,"£2,142.99"
23-DEC-2024,C&FS (P),Keys PCE Ltd,NON TRADE,5411-Private Contractors - General,"£35,303.86"
23-DEC-2024,C&FS (P),Keys PCE Ltd,NON TRADE,5411-Private Contractors - General,"£34,165.03"
23-DEC-2024,C&FS (P),KIBWORTH METHODIST PRE SCHOOL&&EYRS1441,GENERAL,4908-Grants,"£1,453.00"
23-DEC-2024,Balance Sheet Cost Centres (P),LCC CHILDREN'S AND FAMILY SERVICE,OTHER LOCAL AUTHORITIES,9668-Cash - Floats,"£3,059.34"
23-DEC-2024,Balance Sheet Cost Centres (P),LCC Customer Rep Direct Payments A/C,OTHER LOCAL AUTHORITIES,9668-Cash - Floats,"£1,000.00"
23-DEC-2024,Central Items (NCS) (P),Leicestershire County Council Pension Fund,OTHER LOCAL AUTHORITIES,1706-Add Pension (Post LGR) Capital Cost,"£3,664.39"
23-DEC-2024,C&FS (P),LILLIPUT MONTESSORI DAY NURSERY&&EYRS1449,GENERAL,4908-Grants,£825.00
23-DEC-2024,C&FS (P),LIME TREE BARROW LTD&&EYRS2742103,GENERAL,4908-Grants,£660.00
23-DEC-2024,C&FS (P),LIME TREE BARROW LTD&&EYRS2742103,GENERAL,4908-Grants,"£1,816.00"
23-DEC-2024,C&FS (P),LIME TREE COSSINGTON RD LTD&&EYRS2747619,GENERAL,4908-Grants,£550.00
23-DEC-2024,C&FS (P),LIME TREE LOUGHBOROUGH&&EYRS2743156,GENERAL,4908-Grants,"£1,155.00"
23-DEC-2024,C&FS (P),LITTLE GEMS ANSTEY&&EYRS2770426,GENERAL,4908-Grants,£908.00
23-DEC-2024,C&FS (P),LOUGHBOROUGH CAMPUS NURSERY&&EYRS1457,GENERAL,4908-Grants,"£1,485.00"
23-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,TRADE INDIVIDUAL,5323-External SEN Providers Independent Sch,"£1,045.00"
23-DEC-2024,Corporate Resources (CR) (P),Milner Forestry,TRADE SUPPLIER,2201-Energy Oil & Solid Fuel,"£3,561.20"
23-DEC-2024,C&FS (P),NEWCROFT PRESCHOOL&&EYRS1721,GENERAL,4908-Grants,"£1,513.00"
23-DEC-2024,C&FS (P),Next Steps Supported Living Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£4,525.07"
23-DEC-2024,C&FS (P),Next Steps Supported Living Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£4,525.07"
23-DEC-2024,C&FS (P),Next Steps Supported Living Ltd,TRADE SUPPLIER,5451-LCT/LAC (Not Fostered),"£4,765.50"
23-DEC-2024,C&FS (P),Next Steps Supported Living Ltd,TRADE SUPPLIER,5451-LCT/LAC (Not Fostered),"£20,326.08"
23-DEC-2024,C&FS (P),Next Steps Supported Living Ltd,TRADE SUPPLIER,5451-LCT/LAC (Not Fostered),"£6,735.99"
23-DEC-2024,C&FS (P),Next Steps Supported Living Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£4,379.10"
23-DEC-2024,C&FS (P),Next Steps Supported Living Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£4,525.07"
23-DEC-2024,C&FS (P),Next Steps Supported Living Ltd,TRADE SUPPLIER,5451-LCT/LAC (Not Fostered),"£4,128.51"
23-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,3404-Public Transport - Staff Travelling Exps,"£1,086.29"
23-DEC-2024,C&FS (P),OASIS FAMILY CENTRE&&EYRSEY546134,GENERAL,4908-Grants,£545.00
23-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,4908-Grants,£792.00
23-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,4908-Grants,"£1,156.00"
23-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,4908-Grants,£908.00
23-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,4908-Grants,"£1,188.00"
23-DEC-2024,C&FS (P),PARK LANE KIDS LTD T/A WOODLANDS&&EYRS1735,GENERAL,4908-Grants,"£1,320.00"
23-DEC-2024,C&FS (P),PLAYFIT AT STONEBOW PRIMARY SCHOOL&&EYRSEY442996,GENERAL,4908-Grants,£545.00
23-DEC-2024,C&FS (P),Prosperity Childrens Services Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£66,571.31"
23-DEC-2024,C&FS (P),Reed Specialist Recruitment Ltd,TRADE SUPPLIER,1701-Recruitment,"£4,278.94"
23-DEC-2024,Balance Sheet Cost Centres (P),Reed Specialist Recruitment Ltd,TRADE SUPPLIER,9728-Control Accounts (Current Liability),"£247,848.81"
23-DEC-2024,Environment & Transport (P),Signal Traffic Management Ltd,TRADE SUPPLIER,5411-Private Contractors - General,£916.92
23-DEC-2024,Environment & Transport (P),Signal Traffic Management Ltd,TRADE SUPPLIER,5411-Private Contractors - General,£722.76
23-DEC-2024,Environment & Transport (P),Signal Traffic Management Ltd,TRADE SUPPLIER,5411-Private Contractors - General,£722.76
23-DEC-2024,Environment & Transport (P),Signal Traffic Management Ltd,TRADE SUPPLIER,5411-Private Contractors - General,£722.76
23-DEC-2024,Environment & Transport (P),Signal Traffic Management Ltd,TRADE SUPPLIER,5411-Private Contractors - General,£722.76
23-DEC-2024,Environment & Transport (P),Signal Traffic Management Ltd,TRADE SUPPLIER,5411-Private Contractors - General,£722.76
23-DEC-2024,Environment & Transport (P),Signal Traffic Management Ltd,TRADE SUPPLIER,3301-Vehicle & Plant Hire,£601.56
23-DEC-2024,C&FS (P),ST WINEFRIDES PLAYGROUP&&EYRS1513,GENERAL,4908-Grants,£825.00
23-DEC-2024,C&FS (P),ST WINEFRIDES PLAYGROUP&&EYRS1513,GENERAL,4908-Grants,£908.00
23-DEC-2024,C&FS (P),SYSTON DAY NURSERY LTD T/A THE SCRAPTOFT DAY NURSERY&&EYRSEY560907,GENERAL,4908-Grants,"£2,625.00"
23-DEC-2024,C&FS (P),Teaching Personnel Ltd,TRADE SUPPLIER,5323-External SEN Providers Independent Sch,"£12,203.52"
23-DEC-2024,C&FS (P),Teaching Personnel Ltd,TRADE SUPPLIER,5323-External SEN Providers Independent Sch,"£14,213.70"
23-DEC-2024,Corporate Resources (CR) (P),Tetra Tech Ltd,TRADE SUPPLIER,4507-Consultants & Specialists,"£5,500.00"
23-DEC-2024,C&FS (P),Thomas Estley Community College Academy,OTHER LOCAL AUTHORITIES,4507-Consultants & Specialists,"£1,000.00"
23-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5614-Adoption Allowances,"£1,232.32"
23-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5614-Adoption Allowances,"£1,177.95"
23-DEC-2024,C&FS (P),TRINITY PLAYGROUP&&EYRS1493,GENERAL,4908-Grants,£825.00
23-DEC-2024,Public Health (P),Turning Point Services Ltd,TRADE SUPPLIER,5314-Voluntary Associations Other,"£343,630.42"
23-DEC-2024,Capital - In Year Spend (P),Tyler Grange Group Ltd,TRADE SUPPLIER,941G-L&B - Design Fees - External,"£7,268.72"
23-DEC-2024,C&FS (P),WATERMEAD NURSERIES LTD&&EYRS1642,GENERAL,4908-Grants,"£1,815.00"
23-DEC-2024,C&FS (P),WATERMEAD NURSERIES LTD&&EYRS1642,GENERAL,4908-Grants,£990.00
23-DEC-2024,Capital - In Year Spend (P),Willmott Dixon Construction Ltd,TRADE SUPPLIER,941D-L&B - Building Costs,"£7,748.98"
23-DEC-2024,C&FS (P),Witlens Ltd,TRADE SUPPLIER,5429-Community/Domiciliary,"£1,222.00"
23-DEC-2024,C&FS (P),Witlens Ltd,TRADE SUPPLIER,5429-Community/Domiciliary,"£2,256.00"
23-DEC-2024,C&FS (P),Witlens Ltd,TRADE SUPPLIER,5429-Community/Domiciliary,£705.00
23-DEC-2024,C&FS (P),Witlens Ltd,TRADE SUPPLIER,5429-Community/Domiciliary,£705.00
23-DEC-2024,C&FS (P),Witlens Ltd,TRADE SUPPLIER,5429-Community/Domiciliary,"£1,222.00"
23-DEC-2024,C&FS (P),Witlens Ltd,TRADE SUPPLIER,5429-Community/Domiciliary,"£2,256.00"
23-DEC-2024,C&FS (P),Witlens Ltd,TRADE SUPPLIER,5429-Community/Domiciliary,"£2,256.00"
23-DEC-2024,C&FS (P),Witlens Ltd,TRADE SUPPLIER,5429-Community/Domiciliary,"£1,222.00"
23-DEC-2024,C&FS (P),Witlens Ltd,TRADE SUPPLIER,5429-Community/Domiciliary,"£1,222.00"
23-DEC-2024,C&FS (P),Witlens Ltd,TRADE SUPPLIER,5429-Community/Domiciliary,"£1,222.00"
23-DEC-2024,C&FS (P),WYMESWOLD PRE-SCHOOL&&EYRSEY231720,GENERAL,4908-Grants,£908.00
23-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5621-Transfer Payments,£712.16
23-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5621-Transfer Payments,"£2,141.10"
23-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5323-External SEN Providers Independent Sch,£767.69
23-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5621-Transfer Payments,£888.51
23-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5323-External SEN Providers Independent Sch,"£3,542.92"
23-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5323-External SEN Providers Independent Sch,£869.73
23-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5323-External SEN Providers Independent Sch,"£5,227.47"
23-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5323-External SEN Providers Independent Sch,"£1,619.38"
23-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5323-External SEN Providers Independent Sch,"£2,503.62"
23-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5323-External SEN Providers Independent Sch,"£1,435.23"
23-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5323-External SEN Providers Independent Sch,£555.38
23-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5323-External SEN Providers Independent Sch,£720.00
23-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5323-External SEN Providers Independent Sch,"£2,537.23"
23-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5621-Transfer Payments,£932.75
23-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5621-Transfer Payments,£697.35
23-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5323-External SEN Providers Independent Sch,"£1,505.38"
23-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5621-Transfer Payments,£587.23
23-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5323-External SEN Providers Independent Sch,"£3,921.85"
23-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5323-External SEN Providers Independent Sch,"£4,917.69"
23-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5621-Transfer Payments,"£1,696.85"
23-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5323-External SEN Providers Independent Sch,£824.31
23-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5621-Transfer Payments,£988.40
23-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5323-External SEN Providers Independent Sch,"£5,418.37"
23-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5621-Transfer Payments,"£1,126.83"
23-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5323-External SEN Providers Independent Sch,"£2,505.22"
23-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5621-Transfer Payments,"£1,016.93"
23-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5621-Transfer Payments,"£1,016.93"
23-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5621-Transfer Payments,"£1,129.17"
23-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5323-External SEN Providers Independent Sch,£915.31
23-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5323-External SEN Providers Independent Sch,"£2,426.15"
23-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5621-Transfer Payments,£724.28
23-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5323-External SEN Providers Independent Sch,£695.69
23-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5323-External SEN Providers Independent Sch,"£3,719.84"
23-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5323-External SEN Providers Independent Sch,"£3,625.09"
23-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5621-Transfer Payments,"£1,016.93"
23-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5621-Transfer Payments,£848.57
23-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5323-External SEN Providers Independent Sch,"£4,194.02"
23-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5621-Transfer Payments,£848.57
23-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5621-Transfer Payments,"£3,182.95"
23-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5323-External SEN Providers Independent Sch,"£6,196.34"
23-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5323-External SEN Providers Independent Sch,"£3,186.92"
23-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5323-External SEN Providers Independent Sch,"£3,236.92"
23-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5323-External SEN Providers Independent Sch,"£2,157.69"
23-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5621-Transfer Payments,"£1,030.96"
23-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5621-Transfer Payments,£544.39
23-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5621-Transfer Payments,"£1,023.41"
23-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5621-Transfer Payments,£652.82
23-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5323-External SEN Providers Independent Sch,£634.62
23-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5323-External SEN Providers Independent Sch,"£4,281.55"
23-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5323-External SEN Providers Independent Sch,"£3,131.16"
23-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5323-External SEN Providers Independent Sch,"£2,570.67"
23-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5621-Transfer Payments,£862.43
23-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5621-Transfer Payments,"£1,016.93"
23-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5621-Transfer Payments,£904.69
23-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5621-Transfer Payments,£794.38
23-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5323-External SEN Providers Independent Sch,"£3,721.89"
23-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5323-External SEN Providers Independent Sch,"£2,063.08"
23-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5323-External SEN Providers Independent Sch,"£1,276.10"
23-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5323-External SEN Providers Independent Sch,"£1,383.16"
23-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5323-External SEN Providers Independent Sch,"£3,656.77"
23-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5621-Transfer Payments,"£1,335.50"
23-DEC-2024,C&FS (P),MOSAIC&&DPDP297880,GENERAL,5621-Transfer Payments,£772.42
23-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5323-External SEN Providers Independent Sch,"£1,139.27"
23-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5621-Transfer Payments,£712.16
