DIRECTORATE,PAYMENT DATE,PAYMENT AMOUNT,PAYEE,SUPPLIER NO,ACTIVITY
Resources Directorate,01-Mar-24,590.98,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,558.42,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,623.08,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,521.48,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,966.48,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,759.46,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,779.20,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,609.86,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,590.98,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,553.58,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,"1,236.88",Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,518.48,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,609.86,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,729.72,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,529.20,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,677.98,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,528.00,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,548.28,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,570.46,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,632.28,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,591.18,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,"1,094.87",Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,584.36,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,540.82,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,625.22,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,644.38,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,989.58,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,523.88,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,514.78,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,522.32,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,609.86,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,573.72,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,609.86,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,609.86,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,609.86,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,590.98,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,576.76,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,590.98,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,591.54,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,690.00,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,876.92,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,624.84,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,518.60,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,736.44,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,692.32,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,903.68,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,532.60,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,"1,181.96",Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,609.86,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,"1,412.00",Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,841.64,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,715.38,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,609.86,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,590.98,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,590.98,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,590.98,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,651.52,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,590.98,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,609.86,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,590.98,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,590.98,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,868.16,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,"2,624.25",Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,698.60,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,966.56,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,"1,180.00",Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,966.48,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,"1,015.40",Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,"2,584.64",Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,"1,051.12",Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,784.60,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,"1,218.48",Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,"1,015.40",Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,851.52,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,"1,081.64",Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,"2,185.88",Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,876.92,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,"1,153.84",Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,851.52,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,"2,647.48",Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,966.56,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,761.52,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,966.48,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,923.08,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,966.56,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,679.60,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,851.52,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,966.56,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,761.52,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,854.04,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,747.68,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,853.84,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,919.72,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,"1,200.00",Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,851.52,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,"1,360.92",Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,807.72,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,966.56,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,"1,038.24",Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,966.56,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,693.92,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,851.52,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,966.56,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,966.56,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,752.00,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,923.08,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,"1,029.85",Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,966.56,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,851.52,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,966.56,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,"1,133.28",Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,736.44,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,543.04,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,659.24,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,738.48,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,741.90,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,"2,798.00",Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,713.42,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,660.92,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,567.80,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,590.62,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,863.50,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,888.00,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,851.52,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,576.92,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,"1,181.96",Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,609.86,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,593.08,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,715.38,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,966.48,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,609.86,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,501.78,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,600.00,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,609.86,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,646.16,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,576.92,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,553.84,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,777.52,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,570.36,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,534.60,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,581.36,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,849.24,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,634.62,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,535.38,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,571.30,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,"1,279.44",Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,989.58,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,609.86,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,509.44,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,563.80,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,779.32,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,609.86,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,609.86,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,609.86,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,609.86,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,515.46,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,713.42,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,"1,061.52",Redacted Personal Data,INVOICE,Rent Allowances
Housing & Regeneration Directorate,01-Mar-24,"1,441.42",Redacted Personal Data,INVOICE,Contributions- Bed & Breakfast
Environment & Community Services Directorate,01-Mar-24,540.00,Redacted Personal Data,INVOICE,Sport Coaching
Resources Directorate,01-Mar-24,"1,200.00",Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,553.84,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,849.24,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,609.86,Redacted Personal Data,INVOICE,Rent Allowances
Adult Social Services Directorate,01-Mar-24,"2,320.00",Redacted Personal Data,INVOICE,Third Party Pymt - Health
Resources Directorate,01-Mar-24,656.28,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,715.38,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,579.32,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,590.98,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,"1,181.96",Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,703.00,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,540.82,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,590.98,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,575.38,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,512.82,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,600.00,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,590.98,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,545.48,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,713.42,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,715.38,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,540.82,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,620.66,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,726.92,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,966.56,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,769.80,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,576.92,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,966.56,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,609.86,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,553.84,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,726.88,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,569.58,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,553.16,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,565.38,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,"1,013.76",Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,609.86,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,527.30,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,"1,292.32",Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,645.62,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,551.54,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,609.86,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,590.98,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,544.92,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,891.68,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,609.86,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,736.44,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,553.84,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,530.76,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,553.84,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,"1,592.32",Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,590.98,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,810.18,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,01-Mar-24,590.98,Redacted Personal Data,INVOICE,Rent Allowances
