DIRECTORATE,PAYMENT DATE, PAYMENT AMOUNT ,PAYEE,SUPPLIER NO,ACTIVITY
Adult Social Services Directorate,06/04/2023,"1,125.08",ST MARYS RESIDENTIAL HOME,Invoice,External Residential Care
Adult Social Services Directorate,06/04/2023,"11,252.58",ROSEDENE NURSING HOME,Invoice,External Nursing Care
Adult Social Services Directorate,06/04/2023,"4,419.60",THE PINES NURSING HOME,Invoice,External Nursing Care
Adult Social Services Directorate,06/04/2023,"136,763.90",Lifeways,Invoice,Supported Living
Adult Social Services Directorate,06/04/2023,"8,442.52",POTENSIAL LTD,Invoice,Supported Living
Adult Social Services Directorate,06/04/2023,"4,970.40",Careoline Carers Services Ltd,Invoice,Supported Living
Adult Social Services Directorate,06/04/2023,"7,114.02",ROYAL MASONIC BENEVOLENT INSTI,Invoice,External Nursing Care
Capital Expenditure,06/04/2023,"60,955.86",WESTMINSTER BUILDING SERVICES ,Invoice,CAPEXP Other Building Reltd Wk
Adult Social Services Directorate,06/04/2023,"21,535.46",SEEABILITY,Invoice,Supported Living
Adult Social Services Directorate,06/04/2023,"3,952.00",JESMUND CARE LTD,Invoice,External Nursing Care
Adult Social Services Directorate,06/04/2023,"5,914.32",NIGHTINGALE HOUSE,Invoice,External Nursing Care
Adult Social Services Directorate,06/04/2023,"87,862.16",Achieve Together Limited,Invoice,Supported Living
Adult Social Services Directorate,06/04/2023,"63,826.03",London Residential Healthcare ,Invoice,External Nursing Care
Adult Social Services Directorate,06/04/2023,"7,309.34",Beech Lodge,Invoice,External Residential Care
Adult Social Services Directorate,06/04/2023,"8,923.36",Cherry Lodge,Invoice,External Residential Care
Capital Expenditure,06/04/2023,"17,635.51",T BROWN GROUP LTD,Invoice,CAPEXP Housing Grants Analysis
Housing & Regeneration Directorate,06/04/2023,"3,172.80",HOME COUNTY FIRE CATERHAM LTD,Invoice,Planned Remedials - Bldgs
Housing & Regeneration Directorate,06/04/2023,"19,176.62",Smith ,Invoice,Planned Maintenance - Bldgs
Adult Social Services Directorate,06/04/2023,"3,197.44",DEEPDENE CARE LTD,Invoice,External Residential Care
Adult Social Services Directorate,06/04/2023,"3,932.00",CROWNWISE LTD,Invoice,External Residential Care
Environment & Community Services Directorate,06/04/2023,"1,547.95",INSIGHT DIRECT (UK) LTD,Invoice,Hardware purchases
Adult Social Services Directorate,06/04/2023,"7,218.15",SOUTH LONDON AND MAUDSLEY NHS ,Invoice,Pharmacy Subs Misuse Services
Adult Social Services Directorate,06/04/2023,"25,613.68",KISIMUL GROUP LTD,Invoice,External Residential Care
Housing & Regeneration Directorate,06/04/2023,"1,045.20",Atalian Servest Ltd,Invoice,Cleaning
Adult Social Services Directorate,06/04/2023,"148,976.54",CENTRAL AND CECIL HOUSING TRUS,Invoice,External Residential Care
Adult Social Services Directorate,06/04/2023,"48,187.15",COMFORT CARE SERVICES (UK) LTD,Invoice,Supported Living
Children's Services Directorate,06/04/2023,"9,259.92",LITTLE PEOPLE DAY NURSERIES LT,Invoice,Nursery Budget Share
Capital Expenditure,06/04/2023,"7,105.20",FLETCHERS FACILITIES LTD,Invoice,CAPEXP Other Building Reltd Wk
Adult Social Services Directorate,06/04/2023,"3,400.00",MINSA CARE LTD,Invoice,External Residential Care
Adult Social Services Directorate,06/04/2023,"14,397.08",KINGSTON CARE HOME,Invoice,External Nursing Care
Adult Social Services Directorate,06/04/2023,"17,844.38",Chelsea & Westminster Hospital,Invoice,ISH Services
Adult Social Services Directorate,06/04/2023,"7,311.39",ALPENBEST CARE LIMITED,Invoice,Re-ablement
Adult Social Services Directorate,06/04/2023,"78,108.36",COUNTRY COURT CARE,Invoice,External Residential Care
Children's Services Directorate,06/04/2023,"12,968.96",TREETOPS NURSERIES LTD,Invoice,Nursery Budget Share
Resources Directorate,06/04/2023,"2,553.84",BEMROSE BOOTH PARAGON,Invoice,Printing 
Adult Social Services Directorate,06/04/2023,"53,367.73",ASHTON LODGE,Invoice,External Nursing Care
Children's Services Directorate,06/04/2023,"18,671.90",KING'S HOUSE SCHOOL,Invoice,Nursery Budget Share
Adult Social Services Directorate,06/04/2023,"54,379.06",C.H.O.I.C.E LIMITED,Invoice,External Residential Care
Adult Social Services Directorate,06/04/2023,"33,299.00",CURANS CARE LTD,Invoice,Supported Living
Adult Social Services Directorate,06/04/2023,"6,058.72",Cavendish House Trust,Invoice,External Residential Care
Adult Social Services Directorate,06/04/2023,"6,058.72",Cavendish House Trust,Invoice,External Residential Care
Children's Services Directorate,06/04/2023,"3,344.22",Atefeh Taghvai t/a Waterlilly,Invoice,Nursery Budget Share
Adult Social Services Directorate,06/04/2023,"16,800.00",GCH(Acton) Limited,Invoice,External Nursing Care
Housing & Regeneration Directorate,06/04/2023,648,Guardian Industrial Doors Ltd,Invoice,Reactive maintenance - bldgs
Environment & Community Services Directorate,06/04/2023,"8,774.89",KPS Contractors Ltd,Invoice,Arboricultural Contract
Children's Services Directorate,06/04/2023,"5,585.86",Little Forest Folk Too Ltd,Invoice,Nursery Budget Share
Capital Expenditure,06/04/2023,"7,540.80",Frankham Risk Management Servi,Invoice,CAPEXP Other Building Reltd Wk
Housing & Regeneration Directorate,06/04/2023,709.5,Power Tecnique LTD,Invoice,Planned Maintenance - Bldgs
Adult Social Services Directorate,06/04/2023,"2,404.04",HC-ONE BEAMISH (Hartford Court,Invoice,External Residential Care
Adult Social Services Directorate,06/04/2023,"20,075.92",CLIA Care,Invoice,Supported Living
Adult Social Services Directorate,06/04/2023,"1,914.09",Caremark Richmond or Hounslow,Invoice,Re-ablement
Adult Social Services Directorate,06/04/2023,"13,380.57",Laurel Residential Homes Limit,Invoice,External Residential Care
Adult Social Services Directorate,06/04/2023,"1,791.28",Maples Community Care,Invoice,Supported Living
Adult Social Services Directorate,06/04/2023,"3,505.60",Endurance Care LTD/ Bay View,Invoice,Supported Living
Adult Social Services Directorate,06/04/2023,"3,001.88",Anderson Nursing Limited/ The ,Invoice,External Residential Care
Adult Social Services Directorate,06/04/2023,"6,634.40",Creative Support Ltd,Invoice,Supported Living
Adult Social Services Directorate,06/04/2023,"3,399.00",Ashton Manor Care Ltd,Invoice,External Nursing Care
Capital Expenditure,06/04/2023,"3,357.05",Playle & Partners LLP,Invoice,CAPEXP Professional Fees
Adult Social Services Directorate,06/04/2023,"26,122.96",PATHWAY FOR CARE LIMITED,Invoice,Supported Living
Adult Social Services Directorate,06/04/2023,"3,997.84",GP Homecare LTD,Invoice,Supported Living
Adult Social Services Directorate,06/04/2023,"1,176.00",United Response Services LTD,Invoice,External Homecare
Children's Services Directorate,06/04/2023,608.04,REDACTED PERSONAL DATA,Invoice,Nursery Budget Share
Adult Social Services Directorate,06/04/2023,"1,737.04", Manna Housing Group Ltd,Invoice,Supported Living
Adult Social Services Directorate,06/04/2023,"2,564.92",Nazareth House Glasgow,Invoice,External Residential Care
Adult Social Services Directorate,06/04/2023,"18,316.76",Comfort Care Living,Invoice,Supported Living
Adult Social Services Directorate,06/04/2023,"4,576.00",Product Service Health (PSH) L,Invoice,Supported Living
Adult Social Services Directorate,06/04/2023,"22,376.28",Independence Homes Ltd,Invoice,Supported Living
Adult Social Services Directorate,06/04/2023,"14,372.80",South Croft Healthcare Lodge L,Invoice,Supported Living
Adult Social Services Directorate,06/04/2023,"2,563.52",Northern Healthcare LTD,Invoice,Supported Living
Adult Social Services Directorate,06/04/2023,"8,561.28",Penmar Care Ltd,Invoice,Supported Living
Housing & Regeneration Directorate,06/04/2023,"2,274.00",Croydon Court Limited,Invoice,B&B Payments
Housing & Regeneration Directorate,06/04/2023,864,Dunheved Hotel Ltd,Invoice,B&B Payments
Housing & Regeneration Directorate,06/04/2023,"3,706.20",Gilroy Court Limited,Invoice,B&B Payments
Housing & Regeneration Directorate,06/04/2023,"1,860.00",London Walthamstow Limited,Invoice,B&B Payments
Capital Expenditure,06/04/2023,"8,649.75",Greenway MD Limited,Invoice,CAPEXP Construction Work
Adult Social Services Directorate,06/04/2023,"4,368.00",Penkz Limited,Invoice,Supported Living
Adult Social Services Directorate,06/04/2023,"19,197.60",Magic Life Limited,Invoice,Supported Living
Adult Social Services Directorate,06/04/2023,"3,952.00",Sapy Services Ltd T/A Elm Lodg,Invoice,External Residential Care
Adult Social Services Directorate,06/04/2023,"3,952.00",Selsey Care Company Ltd,Invoice,External Residential Care
Adult Social Services Directorate,06/04/2023,"7,200.00",Signature at Beckenham,Invoice,External Nursing Care
Adult Social Services Directorate,06/04/2023,"11,995.16",Harbour Care (UK) Ltd,Invoice,External Residential Care
Adult Social Services Directorate,06/04/2023,"5,141.76",Oakdown House Ltd,Invoice,External Residential Care
Adult Social Services Directorate,06/04/2023,"3,600.00",RXHEALTH LTD,Invoice,Supported Living
Adult Social Services Directorate,06/04/2023,"6,000.00",Hallmark Care Homes,Invoice,External Residential Care
Adult Social Services Directorate,06/04/2023,"6,400.00",H Plus Care Ltd,Invoice,External Nursing Care
Adult Social Services Directorate,06/04/2023,"5,000.00",London City Care and Support S,Invoice,Supported Living
Adult Social Services Directorate,06/04/2023,"8,235.16",Quality Reliable Care Limited,Invoice,Supported Living
Adult Social Services Directorate,06/04/2023,"41,680.48",Hives Lodges Ltd,Invoice,Supported Living
Resources Directorate,06/04/2023,"2,310.00",Vivid Resourcing,Invoice,Agency Staff
Adult Social Services Directorate,06/04/2023,"27,000.00",Primroses Care Ltd,Invoice,External Residential Care
Capital Expenditure,06/04/2023,"6,034.80",J COFFEY CONSTRUCTION LIMITED,Invoice,CAPEXP Other Building Reltd Wk
Adult Social Services Directorate,06/04/2023,"20,712.86",GREENSLEEVES HOMES TRUST THE M,Invoice,External Residential Care
Adult Social Services Directorate,06/04/2023,"1,500.00",Let's Improve Workplace Wellbe,Invoice,Other PH Contracts
Chief Executives Directorate,06/04/2023,"2,401.60",Trotman Indigo Publishing Ltd,Invoice,Project Work
Chief Executives Directorate,06/04/2023,"1,567.65",REDACTED PERSONAL DATA,Invoice,Project Work
Children's Services Directorate,06/04/2023,608.04,REDACTED PERSONAL DATA,Invoice,Nursery Budget Share
Children's Services Directorate,06/04/2023,608.04,REDACTED PERSONAL DATA,Invoice,Nursery Budget Share
Adult Social Services Directorate,06/04/2023,"5,551.52",Camelia Care Epsom Limited,Invoice,Supported Living
Children's Services Directorate,06/04/2023,608.04,REDACTED PERSONAL DATA,Invoice,Nursery Budget Share
Children's Services Directorate,06/04/2023,"6,129.96",REDACTED PERSONAL DATA,Invoice,Nursery Budget Share
Children's Services Directorate,06/04/2023,"1,520.10",REDACTED PERSONAL DATA,Invoice,Nursery Budget Share
Children's Services Directorate,06/04/2023,"1,216.08",REDACTED PERSONAL DATA,Invoice,Nursery Budget Share
Children's Services Directorate,06/04/2023,"1,216.08",REDACTED PERSONAL DATA,Invoice,Nursery Budget Share
Adult Social Services Directorate,06/04/2023,"4,872.88",BEECHOLME ADULT CARE LTD,Invoice,Supported Living
Children's Services Directorate,06/04/2023,"9,728.64",TOP OF THE CLASS NURSERY,Invoice,Nursery Budget Share
Children's Services Directorate,06/04/2023,"9,798.30",Katey Barrington T/A Katey's H,Invoice,Nursery Budget Share
Children's Services Directorate,06/04/2023,"1,175.54",REDACTED PERSONAL DATA,Invoice,Nursery Budget Share
Children's Services Directorate,06/04/2023,608.04,REDACTED PERSONAL DATA,Invoice,Nursery Budget Share
Children's Services Directorate,06/04/2023,587.77,REDACTED PERSONAL DATA,Invoice,Nursery Budget Share
Children's Services Directorate,06/04/2023,912.06,REDACTED PERSONAL DATA,Invoice,Nursery Budget Share
Children's Services Directorate,06/04/2023,"17,474.76",Rainbow Nursery Schools Ltd,Invoice,Nursery Budget Share
Children's Services Directorate,06/04/2023,567.5,REDACTED PERSONAL DATA,Invoice,Nursery Budget Share
Children's Services Directorate,06/04/2023,"12,262.14",Mandarin Ducklings Bilingual M,Invoice,Nursery Budget Share
Children's Services Directorate,06/04/2023,"14,592.96",Monkey Puzzle Day Nursery Twic,Invoice,Nursery Budget Share
Children's Services Directorate,06/04/2023,608.04,REDACTED PERSONAL DATA,Invoice,Nursery Budget Share
Children's Services Directorate,06/04/2023,"4,621.10",Rosslyn Nursery and Pre-School,Invoice,Nursery Budget Share
Children's Services Directorate,06/04/2023,608.04,REDACTED PERSONAL DATA,Invoice,Nursery Budget Share
Children's Services Directorate,06/04/2023,"10,640.70",My Sunshine Day Nursery,Invoice,Nursery Budget Share
Children's Services Directorate,06/04/2023,"13,820.22",Chestnuts TW1,Invoice,Nursery Budget Share
Children's Services Directorate,06/04/2023,"1,520.10",REDACTED PERSONAL DATA,Invoice,Nursery Budget Share
Children's Services Directorate,06/04/2023,608.04,Cara Lister Childminding,Invoice,Nursery Budget Share
Children's Services Directorate,06/04/2023,"1,824.12",REDACTED PERSONAL DATA,Invoice,Nursery Budget Share
Children's Services Directorate,06/04/2023,"14,865.30",LEYF - Bushy Tails Nursery & P,Invoice,Nursery Budget Share
Children's Services Directorate,06/04/2023,608.04,Carole Stew-Lewis T/A Little M,Invoice,Nursery Budget Share
Children's Services Directorate,06/04/2023,"1,672.11",Falcons Preparatory School Ric,Invoice,Nursery Budget Share
Children's Services Directorate,06/04/2023,"1,216.08",Pegah Heidari / Rayan Service ,Invoice,Nursery Budget Share
Children's Services Directorate,06/04/2023,"27,735.48",N Family Twickenham Ltd,Invoice,Nursery Budget Share
Children's Services Directorate,06/04/2023,"8,278.20",My Sunshine Day Nursery Barnes,Invoice,Nursery Budget Share
Children's Services Directorate,06/04/2023,"1,621.44",ABC Daycare Ltd,Invoice,Nursery Budget Share
Children's Services Directorate,06/04/2023,"3,040.20",The Crown Nursery,Invoice,Nursery Budget Share
Children's Services Directorate,06/04/2023,608.04,REDACTED PERSONAL DATA,Invoice,Nursery Budget Share
Children's Services Directorate,06/04/2023,"6,688.44",Katey's Nursery ,Invoice,Nursery Budget Share
Children's Services Directorate,06/04/2023,"6,688.44",REDACTED PERSONAL DATA,Invoice,Nursery Budget Share
Children's Services Directorate,06/04/2023,"3,413.88",REDACTED PERSONAL DATA,Invoice,Nursery Budget Share
Children's Services Directorate,06/04/2023,608.04,REDACTED PERSONAL DATA,Invoice,Nursery Budget Share
Children's Services Directorate,06/04/2023,"1,216.08",REDACTED PERSONAL DATA,Invoice,Nursery Budget Share
Children's Services Directorate,06/04/2023,"3,622.91",Kew Green Nursery Gardener Nur,Invoice,Nursery Budget Share
Children's Services Directorate,06/04/2023,"3,318.84",Lavender Lane Pre-School CIC,Invoice,Nursery Budget Share
Adult Social Services Directorate,11/04/2023,"1,200.00",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Resources Directorate,11/04/2023,542.62,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,11/04/2023,"2,749.04",REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,11/04/2023,"7,516.81",REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,11/04/2023,"3,331.40",REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,11/04/2023,"4,107.88",REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,11/04/2023,561.12,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,11/04/2023,"4,273.67",PA HOUSING,Invoice,Rent Allowances
Resources Directorate,11/04/2023,598.23,SPEAR,Invoice,Rent Allowances
Environment & Community Services Directorate,11/04/2023,"2,219.96",Chesterton Global Limited,Invoice,Business Permits
Adult Social Services Directorate,11/04/2023,"10,220.54",Liaise South Limited,Invoice,External Residential Care
Adult Social Services Directorate,11/04/2023,"18,497.98",Consensus,Invoice,External Residential Care
Adult Social Services Directorate,11/04/2023,"4,296.00",PORTMASTER LTD T/A CAPITAL CAR,Invoice,Transport Hire & Leasing Costs
Adult Social Services Directorate,11/04/2023,900,A&B Domestic cleaners &removal,Invoice,Cleaning
Environment & Community Services Directorate,11/04/2023,"2,223.96",THERMAL ROAD REPAIRS LIMITED,Invoice,Highways Maintenance Con
