Service Label,Service Code,Service division,Service division code,Organisational unit,Expenditure Category,Expenditure code,Date,Transaction number,Net Amount,Capital or Revenue,Supplier name,Supplier ID
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,11/04/2024,2100267965, 551.45 ,Revenue,RYSVIL CARE SERVICES LTD,139779
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,11/04/2024,2100267964, 551.83 ,Revenue,RYSVIL CARE SERVICES LTD,139779
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,11/04/2024,2100267963, 628.51 ,Revenue,RYSVIL CARE SERVICES LTD,139779
CHILDREN'S SERVICES,401,AD SEND,4230,Early Years SEN Fund,Nursery Providers,6151535,11/04/2024,5100402769, 666.88 ,Revenue,MANOR FARM DAY NURSERY,139906
PLACE AND COMMUNITIES,600,FACILITIES MANAGEMENT,7630,Chiltern Vale Quadra,Security Costs,6121110,11/04/2024,5100399218, 360.00 ,Revenue,HALO SECURITY SOLUTIONS LTD,139990
PLACE AND COMMUNITIES,600,PLACE & C DIRECTOR,6200,Capital - Comm Servs,Security Costs,6121110,11/04/2024,5100397445, 275.00 ,Capital,HALO SECURITY SOLUTIONS LTD,139990
CHILDREN'S SERVICES,401,DIRECTOR OF CHILDREN'S SERVICES,4000,Dir of Childrens Ser,Professional Services - Consultancy,6141020,11/04/2024,5100396658," 17,000.00 ",Revenue,YOUTURN FUTURES,141524
OFFICE OF THE CHIEF EXECUTIVE,100,CHIEF EXECUTIVE,1100,Capital Projects,Computer Costs Hardware Purchases,6142410,11/04/2024,5100397644," 14,257.23 ",Capital,PUBLIC-I GROUP LTD,141758
OFFICE OF THE CHIEF EXECUTIVE,100,CHIEF EXECUTIVE,1100,Capital Projects,Computer Costs Hardware Purchases,6142410,11/04/2024,5100397644," 4,639.97 ",Capital,PUBLIC-I GROUP LTD,141758
OFFICE OF THE CHIEF EXECUTIVE,100,CHIEF EXECUTIVE,1100,Capital Projects,Computer Costs Hardware Purchases,6142410,11/04/2024,5100397644," 14,323.56 ",Capital,PUBLIC-I GROUP LTD,141758
OFFICE OF THE CHIEF EXECUTIVE,100,CHIEF EXECUTIVE,1100,Capital Projects,Computer Costs Hardware Purchases,6142410,11/04/2024,5100397644," 52,878.86 ",Capital,PUBLIC-I GROUP LTD,141758
OFFICE OF THE CHIEF EXECUTIVE,100,CHIEF EXECUTIVE,1100,Capital Projects,ICT Costs Software,6142415,11/04/2024,5100397644," 4,263.00 ",Capital,PUBLIC-I GROUP LTD,141758
PLACE AND COMMUNITIES,600,BUSINESS INVESTMENT & PLACE DELIVERY,6300,Apprenticeships,Venue Hire,6120405,11/04/2024,5100399745, 150.00 ,Revenue,FLITWICK COMMUNITY FOOTBALL CE,141790
PLACE AND COMMUNITIES,600,BUSINESS INVESTMENT & PLACE DELIVERY,6300,Apprenticeships,Venue Hire,6120405,11/04/2024,5100399745, 150.00 ,Revenue,FLITWICK COMMUNITY FOOTBALL CE,141790
RESOURCES,150,PEOPLE,7300,Children's WFD,Venue Hire,6120405,11/04/2024,5100399743, 320.00 ,Revenue,FLITWICK COMMUNITY FOOTBALL CE,141790
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,11/04/2024,2100267589, 256.84 ,Revenue,ZINNIA CARE LTD,142106
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,11/04/2024,2100267587, 262.69 ,Revenue,ZINNIA CARE LTD,142106
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,11/04/2024,2100267576, 399.04 ,Revenue,ZINNIA CARE LTD,142106
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,11/04/2024,2100267575, 500.89 ,Revenue,ZINNIA CARE LTD,142106
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,11/04/2024,2100267574, 504.11 ,Revenue,ZINNIA CARE LTD,142106
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,11/04/2024,2100267573, 492.75 ,Revenue,ZINNIA CARE LTD,142106
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,11/04/2024,2100267567, 364.37 ,Revenue,ZINNIA CARE LTD,142106
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,11/04/2024,2100267543, 636.33 ,Revenue,ZINNIA CARE LTD,142106
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,11/04/2024,2100267542, 640.79 ,Revenue,ZINNIA CARE LTD,142106
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,11/04/2024,2100267541, 640.79 ,Revenue,ZINNIA CARE LTD,142106
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,11/04/2024,2100267540, 640.79 ,Revenue,ZINNIA CARE LTD,142106
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,11/04/2024,2100267539, 473.74 ,Revenue,ZINNIA CARE LTD,142106
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,11/04/2024,2100267538, 452.29 ,Revenue,ZINNIA CARE LTD,142106
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,11/04/2024,2100267536, 834.02 ,Revenue,ZINNIA CARE LTD,142106
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,11/04/2024,2100267535, 828.24 ,Revenue,ZINNIA CARE LTD,142106
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,11/04/2024,2100267534, 824.00 ,Revenue,ZINNIA CARE LTD,142106
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,11/04/2024,2100267533, 811.24 ,Revenue,ZINNIA CARE LTD,142106
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,11/04/2024,2100267528, 390.77 ,Revenue,ZINNIA CARE LTD,142106
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,11/04/2024,2100267527, 403.31 ,Revenue,ZINNIA CARE LTD,142106
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,11/04/2024,2100267526, 393.11 ,Revenue,ZINNIA CARE LTD,142106
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,11/04/2024,2100267525, 398.01 ,Revenue,ZINNIA CARE LTD,142106
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,11/04/2024,2100267519, 251.05 ,Revenue,ZINNIA CARE LTD,142106
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,11/04/2024,2100267517, 250.33 ,Revenue,ZINNIA CARE LTD,142106
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,ASC Carers Vouchers,6151290,11/04/2024,5100402756," 1,229.73 ",Revenue,ZINNIA CARE LTD,142106
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,ASC Carers Vouchers,6151290,11/04/2024,5100402333, 605.66 ,Revenue,ZINNIA CARE LTD,142106
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,11/04/2024,2100267644, 274.68 ,Revenue,ZINNIA CARE LTD,142106
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,11/04/2024,2100267604, 253.12 ,Revenue,ZINNIA CARE LTD,142106
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,11/04/2024,2100267590, 254.00 ,Revenue,ZINNIA CARE LTD,142106
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,11/04/2024,2100267267, 327.95 ,Revenue,TEONFA CARE GROUP,142233
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,11/04/2024,2100267266, 321.30 ,Revenue,TEONFA CARE GROUP,142233
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,11/04/2024,2100267265, 302.00 ,Revenue,TEONFA CARE GROUP,142233
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,11/04/2024,2100267259, 719.60 ,Revenue,TEONFA CARE GROUP,142233
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,11/04/2024,2100267258, 687.60 ,Revenue,TEONFA CARE GROUP,142233
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,11/04/2024,2100267257, 719.60 ,Revenue,TEONFA CARE GROUP,142233
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,11/04/2024,2100267256, 713.20 ,Revenue,TEONFA CARE GROUP,142233
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,11/04/2024,2100267237, 443.00 ,Revenue,TEONFA CARE GROUP,142233
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,11/04/2024,2100267236, 443.00 ,Revenue,TEONFA CARE GROUP,142233
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,11/04/2024,2100267235, 423.70 ,Revenue,TEONFA CARE GROUP,142233
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,11/04/2024,2100267234, 423.70 ,Revenue,TEONFA CARE GROUP,142233
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,11/04/2024,2100267229, 449.40 ,Revenue,TEONFA CARE GROUP,142233
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,11/04/2024,2100267228, 430.20 ,Revenue,TEONFA CARE GROUP,142233
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,11/04/2024,2100267227, 449.40 ,Revenue,TEONFA CARE GROUP,142233
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,11/04/2024,2100267642, 502.26 ,Revenue,TEONFA CARE GROUP,142233
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,11/04/2024,2100267640, 540.81 ,Revenue,TEONFA CARE GROUP,142233
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,11/04/2024,2100267506, 293.49 ,Revenue,TEONFA CARE GROUP,142233
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,11/04/2024,2100267500, 809.20 ,Revenue,TEONFA CARE GROUP,142233
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,11/04/2024,2100267499, 772.16 ,Revenue,TEONFA CARE GROUP,142233
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,11/04/2024,2100267498, 783.60 ,Revenue,TEONFA CARE GROUP,142233
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,11/04/2024,2100267497, 815.65 ,Revenue,TEONFA CARE GROUP,142233
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,11/04/2024,2100267495, 833.89 ,Revenue,TEONFA CARE GROUP,142233
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,11/04/2024,2100267493, 822.05 ,Revenue,TEONFA CARE GROUP,142233
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,11/04/2024,2100267289, 334.35 ,Revenue,TEONFA CARE GROUP,142233
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,11/04/2024,2100267268, 388.42 ,Revenue,TEONFA CARE GROUP,142233
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,11/04/2024,2100267204, 735.92 ,Revenue,TEONFA CARE GROUP,142233
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,11/04/2024,2100267203, 752.80 ,Revenue,TEONFA CARE GROUP,142233
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,11/04/2024,2100267202, 751.44 ,Revenue,TEONFA CARE GROUP,142233
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,11/04/2024,2100267201, 719.60 ,Revenue,TEONFA CARE GROUP,142233
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,11/04/2024,2100267200, 694.00 ,Revenue,TEONFA CARE GROUP,142233
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,11/04/2024,2100267199, 741.52 ,Revenue,TEONFA CARE GROUP,142233
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,11/04/2024,2100267198, 719.60 ,Revenue,TEONFA CARE GROUP,142233
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,11/04/2024,2100267197, 539.70 ,Revenue,TEONFA CARE GROUP,142233
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,11/04/2024,2100267196, 539.70 ,Revenue,TEONFA CARE GROUP,142233
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,11/04/2024,2100267195, 539.70 ,Revenue,TEONFA CARE GROUP,142233
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,11/04/2024,2100267194, 526.90 ,Revenue,TEONFA CARE GROUP,142233
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,11/04/2024,2100267193, 488.20 ,Revenue,TEONFA CARE GROUP,142233
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,11/04/2024,2100267192, 488.20 ,Revenue,TEONFA CARE GROUP,142233
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,11/04/2024,2100267191, 501.00 ,Revenue,TEONFA CARE GROUP,142233
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,11/04/2024,2100267190, 488.15 ,Revenue,TEONFA CARE GROUP,142233
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,11/04/2024,2100267185, 719.60 ,Revenue,TEONFA CARE GROUP,142233
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,11/04/2024,2100267184, 706.80 ,Revenue,TEONFA CARE GROUP,142233
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,11/04/2024,2100267183, 726.00 ,Revenue,TEONFA CARE GROUP,142233
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,11/04/2024,2100267182, 719.60 ,Revenue,TEONFA CARE GROUP,142233
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,11/04/2024,2100267181, 630.00 ,Revenue,TEONFA CARE GROUP,142233
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,11/04/2024,2100267180, 630.00 ,Revenue,TEONFA CARE GROUP,142233
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,11/04/2024,2100267179, 630.00 ,Revenue,TEONFA CARE GROUP,142233
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,11/04/2024,2100267178, 617.20 ,Revenue,TEONFA CARE GROUP,142233
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,11/04/2024,2100267226, 449.40 ,Revenue,TEONFA CARE GROUP,142233
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,11/04/2024,2100267221, 802.80 ,Revenue,TEONFA CARE GROUP,142233
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,11/04/2024,2100267220, 809.20 ,Revenue,TEONFA CARE GROUP,142233
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,11/04/2024,2100267219, 809.20 ,Revenue,TEONFA CARE GROUP,142233
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,11/04/2024,2100267218, 809.20 ,Revenue,TEONFA CARE GROUP,142233
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,11/04/2024,2100267213, 650.74 ,Revenue,TEONFA CARE GROUP,142233
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,11/04/2024,2100267212, 642.28 ,Revenue,TEONFA CARE GROUP,142233
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,11/04/2024,2100267211, 650.61 ,Revenue,TEONFA CARE GROUP,142233
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,11/04/2024,2100267210, 664.64 ,Revenue,TEONFA CARE GROUP,142233
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,11/04/2024,2100267209, 270.20 ,Revenue,TEONFA CARE GROUP,142233
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,11/04/2024,2100267208, 270.20 ,Revenue,TEONFA CARE GROUP,142233
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,11/04/2024,2100267207, 276.60 ,Revenue,TEONFA CARE GROUP,142233
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,11/04/2024,2100267206, 270.20 ,Revenue,TEONFA CARE GROUP,142233
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,11/04/2024,2100267205, 751.44 ,Revenue,TEONFA CARE GROUP,142233
PLACE AND COMMUNITIES,600,BUSINESS INVESTMENT & PLACE DELIVERY,6300,Adult Skills Budget,Private Contractors,6151500,11/04/2024,5100401747," 5,426.40 ",Revenue,IMH PEER SUPPORT,142437
RESOURCES,150,INFORMATION TECHNOLOGY,7550,Corp IT Costs,ICT Costs Software,6142415,11/04/2024,5100396738," 21,750.00 ",Revenue,ASTUN TECHNOLOGY LTD,142604
RESOURCES,150,INFORMATION TECHNOLOGY,7550,Corp IT Costs,ICT Costs Software,6142415,11/04/2024,5100396738," 2,250.00 ",Revenue,ASTUN TECHNOLOGY LTD,142604
RESOURCES,150,INFORMATION TECHNOLOGY,7550,Corp IT Costs,ICT Costs Software,6142415,11/04/2024,5100396738," 9,950.00 ",Revenue,ASTUN TECHNOLOGY LTD,142604
RESOURCES,150,INFORMATION TECHNOLOGY,7550,Corp IT Costs,ICT Costs Software,6142415,11/04/2024,5100396738," 1,250.00 ",Revenue,ASTUN TECHNOLOGY LTD,142604
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,11/04/2024,2100267677, 629.90 ,Revenue,EXECUTIVE CARE SERVICES,142759
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,11/04/2024,2100267678, 791.42 ,Revenue,EXECUTIVE CARE SERVICES,142759
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,11/04/2024,2100267679, 794.11 ,Revenue,EXECUTIVE CARE SERVICES,142759
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,11/04/2024,2100267676, 791.42 ,Revenue,EXECUTIVE CARE SERVICES,142759
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,11/04/2024,2100267675, 791.42 ,Revenue,EXECUTIVE CARE SERVICES,142759
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,11/04/2024,2100267674, 791.42 ,Revenue,EXECUTIVE CARE SERVICES,142759
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,11/04/2024,2100267673, 791.42 ,Revenue,EXECUTIVE CARE SERVICES,142759
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,11/04/2024,2100267672, 791.42 ,Revenue,EXECUTIVE CARE SERVICES,142759
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,11/04/2024,2100267671, 420.59 ,Revenue,EXECUTIVE CARE SERVICES,142759
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,11/04/2024,2100267670, 414.54 ,Revenue,EXECUTIVE CARE SERVICES,142759
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,11/04/2024,2100267669, 414.54 ,Revenue,EXECUTIVE CARE SERVICES,142759
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,11/04/2024,2100267668, 414.54 ,Revenue,EXECUTIVE CARE SERVICES,142759
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,11/04/2024,2100267667, 881.33 ,Revenue,EXECUTIVE CARE SERVICES,142759
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,11/04/2024,2100267666, 892.32 ,Revenue,EXECUTIVE CARE SERVICES,142759
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,11/04/2024,2100267665, 892.32 ,Revenue,EXECUTIVE CARE SERVICES,142759
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,11/04/2024,2100267664, 879.11 ,Revenue,EXECUTIVE CARE SERVICES,142759
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,11/04/2024,2100267663, 791.42 ,Revenue,EXECUTIVE CARE SERVICES,142759
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,11/04/2024,2100267662, 791.42 ,Revenue,EXECUTIVE CARE SERVICES,142759
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,11/04/2024,2100267661, 511.46 ,Revenue,EXECUTIVE CARE SERVICES,142759
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,11/04/2024,2100267660, 395.71 ,Revenue,EXECUTIVE CARE SERVICES,142759
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,11/04/2024,2100267659, 395.71 ,Revenue,EXECUTIVE CARE SERVICES,142759
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,11/04/2024,2100267658, 393.70 ,Revenue,EXECUTIVE CARE SERVICES,142759
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,11/04/2024,2100267657, 604.70 ,Revenue,EXECUTIVE CARE SERVICES,142759
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,11/04/2024,2100267656, 621.86 ,Revenue,EXECUTIVE CARE SERVICES,142759
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,11/04/2024,2100267635, 395.71 ,Revenue,EXECUTIVE CARE SERVICES,142759
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,11/04/2024,2100267634, 395.71 ,Revenue,EXECUTIVE CARE SERVICES,142759
PUBLIC HEALTH,800,ASST DIRECTOR OF PUBLIC HEALTH,8010,D&A Service,Training,6116200,11/04/2024,5100396412," 142,610.76 ",Revenue,EAST LONDON NHS FOUNDATION TRU,142798
PUBLIC HEALTH,800,ASST DIRECTOR OF PUBLIC HEALTH,8010,D&A Service,Public Health Grant,4190272,11/04/2024,5100396430," 20,000.00 ",Revenue,EAST LONDON NHS FOUNDATION TRU,142798
RESOURCES,150,LEGAL SERVICES,7500,Legal Services,External Legal Costs,6141045,11/04/2024,5100402480," 2,450.30 ",Revenue,PATHFINDER LEGAL SERVICES LTD,142970
RESOURCES,150,LEGAL SERVICES,7500,Legal Services,External Legal Costs,6141045,11/04/2024,5100402480," 8,538.90 ",Revenue,PATHFINDER LEGAL SERVICES LTD,142970
RESOURCES,150,LEGAL SERVICES,7500,Legal Services,External Legal Costs,6141045,11/04/2024,5100402480," 13,953.70 ",Revenue,PATHFINDER LEGAL SERVICES LTD,142970
