Service Label,Service Code,Service division,Service division code,Organisational unit,Expenditure Category,Expenditure code,Date,Transaction number,Net Amount,Capital or Revenue,Supplier name,Supplier ID
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Home Care,6151225,03/03/2025,2100500421,384.80,Revenue,COMMUNITY ACCESS SUPPORT SERVI,143662
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Home Care,6151225,03/03/2025,2100500415,307.84,Revenue,COMMUNITY ACCESS SUPPORT SERVI,143662
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Home Care,6151225,03/03/2025,2100500411,611.62,Revenue,COMMUNITY ACCESS SUPPORT SERVI,143662
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Home Care,6151225,03/03/2025,2100500408,611.62,Revenue,COMMUNITY ACCESS SUPPORT SERVI,143662
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Home Care,6151225,03/03/2025,2100500409,611.62,Revenue,COMMUNITY ACCESS SUPPORT SERVI,143662
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Home Care,6151225,03/03/2025,2100500410,611.62,Revenue,COMMUNITY ACCESS SUPPORT SERVI,143662
PLACE AND COMMUNITIES,600,PUBLIC PROTECTION,6700,Licencing,Professional Services - Consultancy,6141020,03/03/2025,5100471872,400.00,Revenue,CYP FIRST,145650
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Ind Foster Agency,Independent Foster Care  (New),6151800,03/03/2025,2200112296,3419.92,Revenue,FOSTER CARE UK LTD,145687
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Ind Foster Agency,Independent Foster Care  (New),6151800,03/03/2025,2200112295,3419.92,Revenue,FOSTER CARE UK LTD,145687
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Ind Foster Agency,Independent Foster Care  (New),6151800,03/03/2025,2200112514,3283.28,Revenue,COMPASS FOSTERING LONDON LTD,145910
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,CWD Transport,Taxi,6160910,03/03/2025,5100471841,1080.00,Revenue,SWIFT CARS DUNSTABLE LTD,145954
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,CWD Transport,Taxi,6160910,03/03/2025,5100471842,540.00,Revenue,SWIFT CARS DUNSTABLE LTD,145954
HRA,850,HOUSING SERVICES (HRA),5100,Repairs cyclical,HRA - Gas Central Heating Maintenance,6125020,03/03/2025,5100476041,338.00,Revenue,CORGI TECHNICAL SERVICES LTD,146256
HRA,850,HOUSING SERVICES (HRA),5100,Repairs cyclical,HRA - Gas Central Heating Maintenance,6125020,03/03/2025,5100476040,338.00,Revenue,CORGI TECHNICAL SERVICES LTD,146256
SOCIAL CARE HEALTH & HOUSING,500,HOUSING SOLUTIONS (GF),5150,GF Inclusion,Supported Housing Contracts,6151515,03/03/2025,5100469091,15169.25,Revenue,Personal Payment,146846
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Ind Foster Agency,Independent Foster Care  (New),6151800,03/03/2025,2200112516,3369.52,Revenue,COMPASS FOSTERING EAST LTD,147080
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Ind Foster Agency,Independent Foster Care  (New),6151800,03/03/2025,2200112517,3454.36,Revenue,COMPASS FOSTERING EAST LTD,147080
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Ind Foster Agency,Independent Foster Care  (New),6151800,03/03/2025,2200112522,3454.36,Revenue,COMPASS FOSTERING EAST LTD,147080
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Ind Foster Agency,Independent Foster Care  (New),6151800,03/03/2025,2200112524,6707.12,Revenue,COMPASS FOSTERING EAST LTD,147080
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Ind Foster Agency,Independent Foster Care  (New),6151800,03/03/2025,2200112526,3248.00,Revenue,COMPASS FOSTERING EAST LTD,147080
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,03/03/2025,2100500648,422.67,Revenue,JULEE CARE LIMITED,147228
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,03/03/2025,2100500647,293.02,Revenue,JULEE CARE LIMITED,147228
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,03/03/2025,2100500646,293.02,Revenue,JULEE CARE LIMITED,147228
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,03/03/2025,2100500645,293.02,Revenue,JULEE CARE LIMITED,147228
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,03/03/2025,2100500644,293.02,Revenue,JULEE CARE LIMITED,147228
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,03/03/2025,2100500643,444.63,Revenue,JULEE CARE LIMITED,147228
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,03/03/2025,2100500642,444.63,Revenue,JULEE CARE LIMITED,147228
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,03/03/2025,2100500641,444.63,Revenue,JULEE CARE LIMITED,147228
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,03/03/2025,2100500386,375.76,Revenue,JULEE CARE LIMITED,147228
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,03/03/2025,2100500385,375.76,Revenue,JULEE CARE LIMITED,147228
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,03/03/2025,2100500384,375.76,Revenue,JULEE CARE LIMITED,147228
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,03/03/2025,2100500383,375.76,Revenue,JULEE CARE LIMITED,147228
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,03/03/2025,2100500382,1281.07,Revenue,JULEE CARE LIMITED,147228
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,03/03/2025,2100500381,1281.07,Revenue,JULEE CARE LIMITED,147228
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,03/03/2025,2100500380,1281.07,Revenue,JULEE CARE LIMITED,147228
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,03/03/2025,2100500379,1281.07,Revenue,JULEE CARE LIMITED,147228
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,03/03/2025,2100500374,324.52,Revenue,JULEE CARE LIMITED,147228
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,03/03/2025,2100500373,324.52,Revenue,JULEE CARE LIMITED,147228
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,03/03/2025,2100500372,324.52,Revenue,JULEE CARE LIMITED,147228
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,03/03/2025,2100500371,324.52,Revenue,JULEE CARE LIMITED,147228
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Mental Health Team,Supported Living,6151215,03/03/2025,2100500360,714.22,Revenue,GND SUPPORT LIMITED,147444
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Mental Health Team,Supported Living,6151215,03/03/2025,2100500359,714.22,Revenue,GND SUPPORT LIMITED,147444
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,03/03/2025,2100500402,692.25,Revenue,GND SUPPORT LIMITED,147444
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,03/03/2025,2100500401,692.25,Revenue,GND SUPPORT LIMITED,147444
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,03/03/2025,2100500400,692.25,Revenue,GND SUPPORT LIMITED,147444
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,03/03/2025,2100500399,692.25,Revenue,GND SUPPORT LIMITED,147444
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,03/03/2025,2100500398,974.96,Revenue,GND SUPPORT LIMITED,147444
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,03/03/2025,2100500397,974.96,Revenue,GND SUPPORT LIMITED,147444
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,03/03/2025,2100500396,974.96,Revenue,GND SUPPORT LIMITED,147444
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,03/03/2025,2100500395,974.96,Revenue,GND SUPPORT LIMITED,147444
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Mental Health Team,Supported Living,6151215,03/03/2025,2100500394,692.25,Revenue,GND SUPPORT LIMITED,147444
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Mental Health Team,Supported Living,6151215,03/03/2025,2100500393,692.25,Revenue,GND SUPPORT LIMITED,147444
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Mental Health Team,Supported Living,6151215,03/03/2025,2100500392,692.25,Revenue,GND SUPPORT LIMITED,147444
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Mental Health Team,Supported Living,6151215,03/03/2025,2100500391,692.25,Revenue,GND SUPPORT LIMITED,147444
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Mental Health Team,Supported Living,6151215,03/03/2025,2100500390,670.29,Revenue,GND SUPPORT LIMITED,147444
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Mental Health Team,Supported Living,6151215,03/03/2025,2100500389,670.29,Revenue,GND SUPPORT LIMITED,147444
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Mental Health Team,Supported Living,6151215,03/03/2025,2100500388,670.29,Revenue,GND SUPPORT LIMITED,147444
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Mental Health Team,Supported Living,6151215,03/03/2025,2100500387,670.29,Revenue,GND SUPPORT LIMITED,147444
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Mental Health Team,Supported Living,6151215,03/03/2025,2100500370,382.20,Revenue,GND SUPPORT LIMITED,147444
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Mental Health Team,Supported Living,6151215,03/03/2025,2100500369,382.20,Revenue,GND SUPPORT LIMITED,147444
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Mental Health Team,Supported Living,6151215,03/03/2025,2100500368,382.20,Revenue,GND SUPPORT LIMITED,147444
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Mental Health Team,Supported Living,6151215,03/03/2025,2100500367,382.20,Revenue,GND SUPPORT LIMITED,147444
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Mental Health Team,Supported Living,6151215,03/03/2025,2100500362,714.22,Revenue,GND SUPPORT LIMITED,147444
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Mental Health Team,Supported Living,6151215,03/03/2025,2100500361,714.22,Revenue,GND SUPPORT LIMITED,147444
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Supported Living,6151215,03/03/2025,2100500565,396.19,Revenue,GND SUPPORT LIMITED,147444
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Supported Living,6151215,03/03/2025,2100500564,396.19,Revenue,GND SUPPORT LIMITED,147444
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Supported Living,6151215,03/03/2025,2100500563,396.19,Revenue,GND SUPPORT LIMITED,147444
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Supported Living,6151215,03/03/2025,2100500562,396.19,Revenue,GND SUPPORT LIMITED,147444
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Supported Living,6151215,03/03/2025,2100500561,353.74,Revenue,GND SUPPORT LIMITED,147444
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Supported Living,6151215,03/03/2025,2100500560,353.74,Revenue,GND SUPPORT LIMITED,147444
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Supported Living,6151215,03/03/2025,2100500559,353.74,Revenue,GND SUPPORT LIMITED,147444
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Supported Living,6151215,03/03/2025,2100500558,353.74,Revenue,GND SUPPORT LIMITED,147444
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Asylum Under 18,Clothes Uniform & Laundry,6140600,03/03/2025,5100471924,140.00,Revenue,SHALOM HOMES LTD,147457
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Asylum Under 18,Living Expenses,6160920,03/03/2025,5100471924,310.00,Revenue,SHALOM HOMES LTD,147457
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Asylum Under 18,Client Activities,6160950,03/03/2025,5100471924,20.00,Revenue,SHALOM HOMES LTD,147457
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Asylum Under 18,Transport & Meals (Social Services Care),6151265,03/03/2025,5100471924,20.00,Revenue,SHALOM HOMES LTD,147457
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Asylum Under 18,Accommodation,6160915,03/03/2025,5100471924,4202.71,Revenue,SHALOM HOMES LTD,147457
CHILDREN'S SERVICES,401,EDUCATION SEND AND INCLUSION,4230,EOTAS,Alternative School Provisions,6151330,03/03/2025,5100471749,1440.00,Revenue,C&G PLASTERING ACADEMY LTD,148040
CHILDREN'S SERVICES,401,EDUCATION SEND AND INCLUSION,4230,Alternative Provisio,Alternative School Provisions,6151330,03/03/2025,5100471757,2160.00,Revenue,C&G PLASTERING ACADEMY LTD,148040
CHILDREN'S SERVICES,401,EDUCATION SEND AND INCLUSION,4230,SENAdd Pupil Support,Alternative School Provisions,6151330,03/03/2025,5100471756,2400.00,Revenue,C&G PLASTERING ACADEMY LTD,148040
CHILDREN'S SERVICES,401,EDUCATION SEND AND INCLUSION,4230,Alternative Provisio,Alternative School Provisions,6151330,03/03/2025,5100471755,2160.00,Revenue,C&G PLASTERING ACADEMY LTD,148040
CHILDREN'S SERVICES,401,EDUCATION SEND AND INCLUSION,4230,Alternative Provisio,Alternative School Provisions,6151330,03/03/2025,5100471753,2160.00,Revenue,C&G PLASTERING ACADEMY LTD,148040
CHILDREN'S SERVICES,401,EDUCATION SEND AND INCLUSION,4230,Alternative Provisio,Alternative School Provisions,6151330,03/03/2025,5100471752,2160.00,Revenue,C&G PLASTERING ACADEMY LTD,148040
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,03/03/2025,2100500407,470.61,Revenue,ASCON CARE,148365
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,03/03/2025,2100500406,640.71,Revenue,ASCON CARE,148365
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,03/03/2025,2100500405,640.71,Revenue,ASCON CARE,148365
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,03/03/2025,2100500404,640.71,Revenue,ASCON CARE,148365
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,AC ASF,Professional Services - Consultancy,6141020,03/03/2025,5100471833,855.00,Revenue,THE SENSORY SMART CHILD LTD,148377
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,AC ASF,Professional Services - Consultancy,6141020,03/03/2025,5100471834,495.00,Revenue,THE SENSORY SMART CHILD LTD,148377
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Asylum Under 18,Client Activities,6160950,03/03/2025,5100471930,20.00,Revenue,CAPERNAUM LIMITED,148582
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Asylum Under 18,Clothes Uniform & Laundry,6140600,03/03/2025,5100471930,20.00,Revenue,CAPERNAUM LIMITED,148582
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Asylum Under 18,Living Expenses,6160920,03/03/2025,5100471930,310.00,Revenue,CAPERNAUM LIMITED,148582
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Asylum Under 18,Accommodation,6160915,03/03/2025,5100471930,4351.16,Revenue,CAPERNAUM LIMITED,148582
PLACE AND COMMUNITIES,600,PLACE & C DIRECTOR,6200,Capital - Comm Servs,Highways Work,6151600,03/03/2025,5100475442,883.39,Capital,SWARCO UK & IRELAND LTD,149204
PLACE AND COMMUNITIES,600,PLACE & C DIRECTOR,6200,Capital - Comm Servs,Highways Work,6151600,03/03/2025,5100475442,315.41,Capital,SWARCO UK & IRELAND LTD,149204
PLACE AND COMMUNITIES,600,PLACE & C DIRECTOR,6200,Capital - Comm Servs,Highways Work,6151600,03/03/2025,5100475440,2515.81,Capital,SWARCO UK & IRELAND LTD,149204
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Leaving Care Team,Living Expenses,6160920,03/03/2025,5100476125,250.00,Revenue,EMBRACE HOUSING CIC,149224
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Leaving Care Team,Clothes Uniform & Laundry,6140600,03/03/2025,5100476125,20.00,Revenue,EMBRACE HOUSING CIC,149224
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Leaving Care Team,Clothes Uniform & Laundry,6140600,03/03/2025,5100476128,20.00,Revenue,EMBRACE HOUSING CIC,149224
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Leaving Care Team,Living Expenses,6160920,03/03/2025,5100476128,250.00,Revenue,EMBRACE HOUSING CIC,149224
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Leaving Care Team,Clothes Uniform & Laundry,6140600,03/03/2025,5100476127,20.00,Revenue,EMBRACE HOUSING CIC,149224
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Leaving Care Team,Living Expenses,6160920,03/03/2025,5100476127,250.00,Revenue,EMBRACE HOUSING CIC,149224
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Leaving Care Team,Leaving Care Accommodation,6160815,03/03/2025,5100476126,20.00,Revenue,EMBRACE HOUSING CIC,149224
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Leaving Care Team,Leaving Care Accommodation,6160815,03/03/2025,5100476126,250.00,Revenue,EMBRACE HOUSING CIC,149224
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Semi-Independent,Leaving Care Accommodation,6160815,03/03/2025,5100476126,5292.01,Revenue,EMBRACE HOUSING CIC,149224
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Semi-Independent,Leaving Care Accommodation,6160815,03/03/2025,5100476125,3764.33,Revenue,EMBRACE HOUSING CIC,149224
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Semi-Independent,Leaving Care Accommodation,6160815,03/03/2025,5100476128,4229.33,Revenue,EMBRACE HOUSING CIC,149224
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Semi-Independent,Leaving Care Accommodation,6160815,03/03/2025,5100476127,5757.01,Revenue,EMBRACE HOUSING CIC,149224
PLACE AND COMMUNITIES,600,HIGHWAYS,6400,Flood Grant,Professional Services - Consultancy,6141020,03/03/2025,5100471844,270.00,Revenue,SPRING DESIGN & ADVERTISING LT,149562
PLACE AND COMMUNITIES,600,HIGHWAYS,6400,Flood Grant,Professional Services - Consultancy,6141020,03/03/2025,5100471852,270.00,Revenue,SPRING DESIGN & ADVERTISING LT,149562
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,03/03/2025,2100500358,1295.00,Revenue,PROMEDICA24 (LANCASHIRE) LIMIT,149621
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,03/03/2025,2100500357,1295.00,Revenue,PROMEDICA24 (LANCASHIRE) LIMIT,149621
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,03/03/2025,2100500356,1295.00,Revenue,PROMEDICA24 (LANCASHIRE) LIMIT,149621
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,03/03/2025,2100500355,1295.00,Revenue,PROMEDICA24 (LANCASHIRE) LIMIT,149621
SOCIAL CARE HEALTH & HOUSING,500,HOUSING SOLUTIONS (GF),5150,Homelessness Prevent,Grants/Conts Payable  to Third Parties.,6144330,03/03/2025,5100476106,900.00,Revenue,Personal Payment,149735
SOCIAL CARE HEALTH & HOUSING,500,HOUSING SOLUTIONS (GF),5150,Homelessness Prevent,Grants/Conts Payable  to Third Parties.,6144330,03/03/2025,5100476105,900.00,Revenue,Personal Payment,150027
CHILDREN'S SERVICES,401,EDUCATION SEND AND INCLUSION,4230,Therapies,Therapeutic Services,6160990,03/03/2025,5100471923,288.60,Revenue,ANGELA SHERRY SLT,150134
CHILDREN'S SERVICES,401,EDUCATION SEND AND INCLUSION,4230,Therapies,Therapeutic Services,6160990,03/03/2025,5100471797,390.30,Revenue,ANGELA SHERRY SLT,150134
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,03/03/2025,2100500625,2294.25,Revenue,AUTISM CENTRED CARE,150165
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,03/03/2025,2100500624,2294.25,Revenue,AUTISM CENTRED CARE,150165
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,03/03/2025,2100500623,2294.25,Revenue,AUTISM CENTRED CARE,150165
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,03/03/2025,2100500622,2294.25,Revenue,AUTISM CENTRED CARE,150165
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,03/03/2025,2100500542,672.00,Revenue,AUTISM CENTRED CARE,150165
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,03/03/2025,2100500541,672.00,Revenue,AUTISM CENTRED CARE,150165
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,03/03/2025,2100500540,672.00,Revenue,AUTISM CENTRED CARE,150165
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,03/03/2025,2100500539,672.00,Revenue,AUTISM CENTRED CARE,150165
SOCIAL CARE HEALTH & HOUSING,500,RESOURCES - SCHH,5400,Dig Del,Medical Fees/Costs,6161005,03/03/2025,5100476152,-54292.20,Revenue,AGELESS INNOVATION UK LTD,150717
SOCIAL CARE HEALTH & HOUSING,500,RESOURCES - SCHH,5400,Dig Del,Medical Fees/Costs,6161005,03/03/2025,5100476151,54292.20,Revenue,AGELESS INNOVATION UK LTD,150717
CHILDREN'S SERVICES,401,EDUCATION SEND AND INCLUSION,4230,SENAdd Pupil Support,Alternative School Provisions,6151330,03/03/2025,5100471785,2250.00,Revenue,POINT BLANK ADVENTURES LTD,150741
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Direct Payments for clients incl P.Budgets,6161600,03/03/2025,5100466494,-12960.11,Revenue,Personal Payment,302584
CORPORATE COSTS,160,CORPORATE COSTS,7800,Ukraine Costs,Accommodation,6160915,03/03/2025,5100476204,600.00,Revenue,Personal Payment,304657
CORPORATE COSTS,160,CORPORATE COSTS,7800,Ukraine Costs,Accommodation,6160915,03/03/2025,5100476162,600.00,Revenue,Personal Payment,304755
CORPORATE COSTS,160,CORPORATE COSTS,7800,Ukraine Costs,Accommodation,6160915,03/03/2025,5100476213,600.00,Revenue,Personal Payment,306684
CORPORATE COSTS,160,CORPORATE COSTS,7800,Ukraine Costs,Accommodation,6160915,03/03/2025,5100476170,600.00,Revenue,Personal Payment,306774
PLACE AND COMMUNITIES,600,EDUCATIONAL TRANSPORT,4350,SEN Transport,Transport Contracts,6151520,03/03/2025,5100476093,511.29,Revenue,Personal Payment,307114
