Service Label,Service Code,Service division,Service division code,Organisational unit,Expenditure Category,Expenditure code,Date,Transaction number,Net Amount,Capital or Revenue,Supplier name,Supplier ID
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/09/2024,5100437848,"1,286.20",Revenue,APT CARE LTD,128308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/09/2024,5100437847,"8,898.90",Revenue,APT CARE LTD,128308
HRA,850,HOUSING SERVICES (HRA),5100,Neighbourhood Ops,Horticultural Costs,6140300,19/09/2024,5100437998,"1,425.00",Revenue,GRISTWOOD & TOMS LTD,130437
HRA,850,HOUSING SERVICES (HRA),5100,Neighbourhood Ops,Horticultural Costs,6140300,19/09/2024,5100437997,"1,190.00",Revenue,GRISTWOOD & TOMS LTD,130437
HRA,850,HOUSING SERVICES (HRA),5100,Neighbourhood Ops,Horticultural Costs,6140300,19/09/2024,5100437996,"1,395.00",Revenue,GRISTWOOD & TOMS LTD,130437
HRA,850,HOUSING SERVICES (HRA),5100,Neighbourhood Ops,Horticultural Costs,6140300,19/09/2024,5100437995,"1,485.00",Revenue,GRISTWOOD & TOMS LTD,130437
HRA,850,HOUSING SERVICES (HRA),5100,Neighbourhood Ops,Horticultural Costs,6140300,19/09/2024,5100437990,420.00,Revenue,GRISTWOOD & TOMS LTD,130437
HRA,850,HOUSING SERVICES (HRA),5100,Neighbourhood Ops,Horticultural Costs,6140300,19/09/2024,5100437991,295.00,Revenue,GRISTWOOD & TOMS LTD,130437
HRA,850,HOUSING SERVICES (HRA),5100,Neighbourhood Ops,Horticultural Costs,6140300,19/09/2024,5100437992,"1,380.00",Revenue,GRISTWOOD & TOMS LTD,130437
HRA,850,HOUSING SERVICES (HRA),5100,Neighbourhood Ops,Horticultural Costs,6140300,19/09/2024,5100437994,"1,160.00",Revenue,GRISTWOOD & TOMS LTD,130437
SOCIAL CARE HEALTH & HOUSING,500,DIRECTOR OF SOCIAL CARE HEALTH HOUSING,5000,Capital - Soc. Care,Private Contractors,6151500,19/09/2024,5100437840,730.00,Capital,WALL TO WALL HOME IMPROVEMENTS,131758
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/09/2024,2100378642,343.28,Revenue,CHURCHILL HEALTH CARE,133079
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/09/2024,2100378624,319.81,Revenue,CHURCHILL HEALTH CARE,133079
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/09/2024,2100378623,318.22,Revenue,CHURCHILL HEALTH CARE,133079
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/09/2024,2100378622,318.22,Revenue,CHURCHILL HEALTH CARE,133079
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/09/2024,2100378610,317.05,Revenue,CHURCHILL HEALTH CARE,133079
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/09/2024,2100378609,317.25,Revenue,CHURCHILL HEALTH CARE,133079
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/09/2024,2100378608,324.82,Revenue,CHURCHILL HEALTH CARE,133079
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/09/2024,2100378607,276.32,Revenue,CHURCHILL HEALTH CARE,133079
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/09/2024,2100378606,271.22,Revenue,CHURCHILL HEALTH CARE,133079
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/09/2024,2100378605,258.96,Revenue,CHURCHILL HEALTH CARE,133079
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/09/2024,2100378604,253.54,Revenue,CHURCHILL HEALTH CARE,133079
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/09/2024,2100378603,254.03,Revenue,CHURCHILL HEALTH CARE,133079
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/09/2024,2100378601,263.21,Revenue,CHURCHILL HEALTH CARE,133079
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,19/09/2024,2100378600,405.13,Revenue,CHURCHILL HEALTH CARE,133079
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,19/09/2024,2100378599,401.02,Revenue,CHURCHILL HEALTH CARE,133079
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,19/09/2024,2100378598,400.10,Revenue,CHURCHILL HEALTH CARE,133079
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,19/09/2024,2100378597,409.22,Revenue,CHURCHILL HEALTH CARE,133079
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/09/2024,2100378584,440.14,Revenue,CHURCHILL HEALTH CARE,133079
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/09/2024,2100378583,416.07,Revenue,CHURCHILL HEALTH CARE,133079
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/09/2024,2100378582,481.72,Revenue,CHURCHILL HEALTH CARE,133079
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/09/2024,2100378575,643.86,Revenue,CHURCHILL HEALTH CARE,133079
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/09/2024,2100378574,643.86,Revenue,CHURCHILL HEALTH CARE,133079
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/09/2024,2100378573,636.70,Revenue,CHURCHILL HEALTH CARE,133079
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,19/09/2024,2100378572,289.58,Revenue,CHURCHILL HEALTH CARE,133079
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,19/09/2024,2100378571,293.16,Revenue,CHURCHILL HEALTH CARE,133079
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/09/2024,2100378643,315.71,Revenue,CHURCHILL HEALTH CARE,133079
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/09/2024,2100379019,400.13,Revenue,CHURCHILL HEALTH CARE,133079
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/09/2024,2100379018,357.39,Revenue,CHURCHILL HEALTH CARE,133079
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/09/2024,2100378813,297.35,Revenue,CHURCHILL HEALTH CARE,133079
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/09/2024,2100378812,301.15,Revenue,CHURCHILL HEALTH CARE,133079
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/09/2024,2100378811,293.14,Revenue,CHURCHILL HEALTH CARE,133079
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/09/2024,2100378798,921.62,Revenue,CHURCHILL HEALTH CARE,133079
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/09/2024,2100378797,801.22,Revenue,CHURCHILL HEALTH CARE,133079
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/09/2024,2100378796,801.22,Revenue,CHURCHILL HEALTH CARE,133079
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/09/2024,2100378781,317.66,Revenue,CHURCHILL HEALTH CARE,133079
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/09/2024,2100378778,292.43,Revenue,CHURCHILL HEALTH CARE,133079
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/09/2024,2100378775,308.54,Revenue,CHURCHILL HEALTH CARE,133079
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/09/2024,2100378774,351.50,Revenue,CHURCHILL HEALTH CARE,133079
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/09/2024,2100378772,259.95,Revenue,CHURCHILL HEALTH CARE,133079
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/09/2024,2100378770,352.02,Revenue,CHURCHILL HEALTH CARE,133079
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/09/2024,2100378767,290.31,Revenue,CHURCHILL HEALTH CARE,133079
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/09/2024,2100378766,643.86,Revenue,CHURCHILL HEALTH CARE,133079
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/09/2024,2100378752,443.74,Revenue,CHURCHILL HEALTH CARE,133079
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/09/2024,2100378644,343.28,Revenue,CHURCHILL HEALTH CARE,133079
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/09/2024,2100378493,344.86,Revenue,CHURCHILL HEALTH CARE,133079
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,19/09/2024,2100378489,843.75,Revenue,CHURCHILL HEALTH CARE,133079
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,19/09/2024,2100378488,821.77,Revenue,CHURCHILL HEALTH CARE,133079
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,19/09/2024,2100378487,834.10,Revenue,CHURCHILL HEALTH CARE,133079
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,19/09/2024,2100378486,803.27,Revenue,CHURCHILL HEALTH CARE,133079
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/09/2024,2100378495,340.35,Revenue,CHURCHILL HEALTH CARE,133079
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/09/2024,2100378568,257.99,Revenue,CHURCHILL HEALTH CARE,133079
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,19/09/2024,2100378567,293.67,Revenue,CHURCHILL HEALTH CARE,133079
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,19/09/2024,2100378566,298.36,Revenue,CHURCHILL HEALTH CARE,133079
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,19/09/2024,2100378565,298.97,Revenue,CHURCHILL HEALTH CARE,133079
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,19/09/2024,2100378551,253.88,Revenue,CHURCHILL HEALTH CARE,133079
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,19/09/2024,2100378550,253.88,Revenue,CHURCHILL HEALTH CARE,133079
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,19/09/2024,2100378549,257.46,Revenue,CHURCHILL HEALTH CARE,133079
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/09/2024,2100378544,269.86,Revenue,CHURCHILL HEALTH CARE,133079
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/09/2024,2100378543,286.23,Revenue,CHURCHILL HEALTH CARE,133079
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/09/2024,2100378542,286.23,Revenue,CHURCHILL HEALTH CARE,133079
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/09/2024,2100378532,410.47,Revenue,CHURCHILL HEALTH CARE,133079
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/09/2024,2100378531,392.42,Revenue,CHURCHILL HEALTH CARE,133079
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/09/2024,2100378530,401.84,Revenue,CHURCHILL HEALTH CARE,133079
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/09/2024,2100378529,400.61,Revenue,CHURCHILL HEALTH CARE,133079
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/09/2024,2100378509,868.82,Revenue,CHURCHILL HEALTH CARE,133079
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/09/2024,2100378508,866.92,Revenue,CHURCHILL HEALTH CARE,133079
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,19/09/2024,2100378507,468.67,Revenue,CHURCHILL HEALTH CARE,133079
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,19/09/2024,2100378506,460.98,Revenue,CHURCHILL HEALTH CARE,133079
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,19/09/2024,2100378505,472.72,Revenue,CHURCHILL HEALTH CARE,133079
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,19/09/2024,2100378504,457.40,Revenue,CHURCHILL HEALTH CARE,133079
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/09/2024,2100378503,801.28,Revenue,CHURCHILL HEALTH CARE,133079
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/09/2024,2100378502,794.06,Revenue,CHURCHILL HEALTH CARE,133079
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,19/09/2024,2100378481,921.21,Revenue,CHURCHILL HEALTH CARE,133079
SOCIAL CARE HEALTH & HOUSING,500,DIRECTOR OF SOCIAL CARE HEALTH HOUSING,5000,Capital - Soc. Care,Private Contractors,6151500,19/09/2024,5100437735,"11,144.00",Capital,CRESTEL HOME ACCESS LTD,134036
HRA,850,HOUSING SERVICES (HRA),5100,Community Support,Extra Care Packages,6151220,19/09/2024,5100438020,"1,542.00",Revenue,CAPITA BUSINESS SERVICES LTD,134787
PLACE AND COMMUNITIES,600,PLACE & C DIRECTOR,6200,Capital - Comm Servs,Capital Construction / Refurbishment,6121005,19/09/2024,5100436054,"1,119,932.35",Capital,MORGAN SINDALL (CONSTRUCTION),135173
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,ASC Carers Vouchers,6151290,19/09/2024,5100438047,675.00,Revenue,1ST HOMECARE SOLUTIONS LTD,136145
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,ASC Carers Vouchers,6151290,19/09/2024,5100438041,500.00,Revenue,1ST HOMECARE SOLUTIONS LTD,136145
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,ASC Carers Vouchers,6151290,19/09/2024,5100438040,500.00,Revenue,1ST HOMECARE SOLUTIONS LTD,136145
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,ASC Carers Vouchers,6151290,19/09/2024,5100438048,900.00,Revenue,1ST HOMECARE SOLUTIONS LTD,136145
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Mental Health Team,Supported Living,6151215,19/09/2024,2100379183,325.07,Revenue,BIONICARE,137424
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Mental Health Team,Supported Living,6151215,19/09/2024,2100379182,758.50,Revenue,BIONICARE,137424
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Mental Health Team,Supported Living,6151215,19/09/2024,2100379181,758.50,Revenue,BIONICARE,137424
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Mental Health Team,Supported Living,6151215,19/09/2024,2100379180,758.50,Revenue,BIONICARE,137424
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Mental Health Team,Supported Living,6151215,19/09/2024,2100379179,758.50,Revenue,BIONICARE,137424
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Mental Health Team,Supported Living,6151215,19/09/2024,2100379178,758.50,Revenue,BIONICARE,137424
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Mental Health Team,Supported Living,6151215,19/09/2024,2100379177,758.50,Revenue,BIONICARE,137424
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Mental Health Team,Supported Living,6151215,19/09/2024,2100379176,758.50,Revenue,BIONICARE,137424
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Mental Health Team,Supported Living,6151215,19/09/2024,2100379175,758.50,Revenue,BIONICARE,137424
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Mental Health Team,Supported Living,6151215,19/09/2024,2100378279,653.79,Revenue,BIONICARE,137424
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Mental Health Team,Supported Living,6151215,19/09/2024,2100378278,762.75,Revenue,BIONICARE,137424
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Mental Health Team,Supported Living,6151215,19/09/2024,2100378277,762.75,Revenue,BIONICARE,137424
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Mental Health Team,Supported Living,6151215,19/09/2024,2100378276,716.41,Revenue,BIONICARE,137424
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Mental Health Team,Supported Living,6151215,19/09/2024,2100377708,374.07,Revenue,BIONICARE,137424
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,ASC Carers Vouchers,6151290,19/09/2024,5100438024,"1,084.98",Revenue,BLUEBIRD CARE (CENTRAL BEDFORD,137677
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,ASC Carers Vouchers,6151290,19/09/2024,5100438024,"1,724.84",Revenue,BLUEBIRD CARE (CENTRAL BEDFORD,137677
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,ASC Carers Vouchers,6151290,19/09/2024,5100438024,"9,486.62",Revenue,BLUEBIRD CARE (CENTRAL BEDFORD,137677
SOCIAL CARE HEALTH & HOUSING,500,COMMISSIONING,5300,Community Catalysts,Professional Services - Consultancy,6141020,19/09/2024,5100437845,"20,187.14",Revenue,COMMUNITY CATALYSTS CIC,138106
RESOURCES,150,GOVERNANCE,2500,Coroners,Post Mortem Expenses,6151400,19/09/2024,5100437858,"2,600.00",Revenue,GUY'S AND ST THOMAS NHS FOUNDA,138453
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,ASC Carers Vouchers,6151290,19/09/2024,5100438113,431.10,Revenue,THE CARING HANDS,138511
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,ASC Carers Vouchers,6151290,19/09/2024,5100438112,502.95,Revenue,THE CARING HANDS,138511
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,ASC Carers Vouchers,6151290,19/09/2024,5100438111,335.30,Revenue,THE CARING HANDS,138511
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,ASC Carers Vouchers,6151290,19/09/2024,5100438053,720.00,Revenue,HOME INSTEAD SENIOR CARE LUTON,138933
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,ASC Carers Vouchers,6151290,19/09/2024,5100438051,"1,368.00",Revenue,HOME INSTEAD SENIOR CARE LUTON,138933
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,19/09/2024,2100379401,666.60,Revenue,SOCIAL CARE SOLUTIONS LTD,139247
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,19/09/2024,2100379400,666.60,Revenue,SOCIAL CARE SOLUTIONS LTD,139247
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,19/09/2024,2100379399,666.60,Revenue,SOCIAL CARE SOLUTIONS LTD,139247
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Supported Living,6151215,19/09/2024,2100379389,"1,166.55",Revenue,SOCIAL CARE SOLUTIONS LTD,139247
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Supported Living,6151215,19/09/2024,2100379388,"1,166.55",Revenue,SOCIAL CARE SOLUTIONS LTD,139247
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Supported Living,6151215,19/09/2024,2100379387,"1,166.55",Revenue,SOCIAL CARE SOLUTIONS LTD,139247
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Supported Living,6151215,19/09/2024,2100379386,"1,166.55",Revenue,SOCIAL CARE SOLUTIONS LTD,139247
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,19/09/2024,2100379410,711.04,Revenue,SOCIAL CARE SOLUTIONS LTD,139247
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,19/09/2024,2100379409,711.04,Revenue,SOCIAL CARE SOLUTIONS LTD,139247
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,19/09/2024,2100379408,711.04,Revenue,SOCIAL CARE SOLUTIONS LTD,139247
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,19/09/2024,2100379407,444.40,Revenue,SOCIAL CARE SOLUTIONS LTD,139247
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,19/09/2024,2100379406,666.60,Revenue,SOCIAL CARE SOLUTIONS LTD,139247
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,19/09/2024,2100379405,666.60,Revenue,SOCIAL CARE SOLUTIONS LTD,139247
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,19/09/2024,2100379404,666.60,Revenue,SOCIAL CARE SOLUTIONS LTD,139247
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,19/09/2024,2100379403,488.84,Revenue,SOCIAL CARE SOLUTIONS LTD,139247
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,19/09/2024,2100379358,732.34,Revenue,SOCIAL CARE SOLUTIONS LTD,139247
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,19/09/2024,2100379357,732.34,Revenue,SOCIAL CARE SOLUTIONS LTD,139247
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,19/09/2024,2100379356,732.34,Revenue,SOCIAL CARE SOLUTIONS LTD,139247
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,19/09/2024,2100379355,732.34,Revenue,SOCIAL CARE SOLUTIONS LTD,139247
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,19/09/2024,2100379354,732.34,Revenue,SOCIAL CARE SOLUTIONS LTD,139247
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,19/09/2024,2100379353,732.34,Revenue,SOCIAL CARE SOLUTIONS LTD,139247
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,19/09/2024,2100379352,-680.19,Revenue,SOCIAL CARE SOLUTIONS LTD,139247
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,19/09/2024,2100379351,-680.19,Revenue,SOCIAL CARE SOLUTIONS LTD,139247
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,19/09/2024,2100379350,-680.19,Revenue,SOCIAL CARE SOLUTIONS LTD,139247
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,19/09/2024,2100379349,-680.19,Revenue,SOCIAL CARE SOLUTIONS LTD,139247
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,19/09/2024,2100379348,-680.19,Revenue,SOCIAL CARE SOLUTIONS LTD,139247
