Service Area Categorisation,PUBLISHED VENDOR NAME,Payment Date,Card Transaction,Net Amount,Purpose of Spend,Procurement Classification: ProClass Label
Children & Education Services,NOBISCO,16/09/2024,No,66.6,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Other
Children & Education Services,NOBISCO,16/09/2024,No,62.4,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Janitorial
Children & Education Services,NOBISCO,16/09/2024,No,76.6,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Janitorial
Children & Education Services,NOBISCO,16/09/2024,No,73.84,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Other
Children & Education Services,NOBISCO,16/09/2024,No,187.35,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Other
Children & Education Services,NOBISCO,16/09/2024,No,102.2,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Other
Children & Education Services,NOBISCO,16/09/2024,No,126.3,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Other
Children & Education Services,NOBISCO,16/09/2024,No,103.8,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Other
Children & Education Services,NOBISCO,16/09/2024,No,162.5,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Other
Children & Education Services,NOBISCO,16/09/2024,No,216.75,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Other
Children & Education Services,NOBISCO,16/09/2024,No,-0.24,PAYABLES PRICE VARIANCE AC,Cleaning & Janitorial - Other
Children & Education Services,NOBISCO,16/09/2024,No,76.56,PAYABLES ACCRUAL ACCOUNT,Cleaning & Janitorial - Other
Children & Education Services,NOBISCO,16/09/2024,No,-21,PAYABLES PRICE VARIANCE AC,Cleaning Materials - Chemical
Children & Education Services,NOBISCO,16/09/2024,No,42,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Chemical
Children & Education Services,NOBISCO,16/09/2024,No,84.2,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Other
Children & Education Services,NOBISCO,16/09/2024,No,130.05,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Other
Children & Education Services,NOBISCO,16/09/2024,No,249.8,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Other
Children & Education Services,NOBISCO,16/09/2024,No,69.2,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Other
Children & Education Services,NOBISCO,16/09/2024,No,90.9,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Chemical
Children & Education Services,NOBISCO,16/09/2024,No,229,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Other
Children & Education Services,NOBISCO,16/09/2024,No,69.75,PAYABLES ACCRUAL ACCOUNT,Hand Tools - Other
Children & Education Services,NOBISCO,16/09/2024,No,114.5,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Other
Children & Education Services,NOBISCO,16/09/2024,No,113.88,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Chemical
Children & Education Services,NOBISCO,16/09/2024,No,124.9,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Other
Children & Education Services,NOBISCO,23/09/2024,No,24.67,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Other
Children & Education Services,NOBISCO,23/09/2024,No,34.8,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Chemical
Children & Education Services,NOBISCO,23/09/2024,No,13.95,PAYABLES ACCRUAL ACCOUNT,Hand Tools - Other
Children & Education Services,NOBISCO,23/09/2024,No,102.2,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Other
Children & Education Services,NOBISCO,23/09/2024,No,173.4,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Other
Children & Education Services,NOBISCO,23/09/2024,No,157,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Other
Children & Education Services,NOBISCO,23/09/2024,No,-4,PAYABLES PRICE VARIANCE AC,Cleaning Materials - Other
Children & Education Services,NOBISCO,23/09/2024,No,103.8,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Other
Cultural & Related Services,NOBISCO,24/09/2024,No,377.23,CLEANING,Cleaning Service - Internal
Children & Education Services,NOBISCO,26/09/2024,No,102.2,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Other
Children & Education Services,NOBISCO,26/09/2024,No,173.4,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Other
Children & Education Services,NOBISCO,26/09/2024,No,157,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Other
Children & Education Services,NOBISCO,26/09/2024,No,26.7,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Chemical
Central Services to the Public,No5 Chambers,16/09/2024,No,350,LEGAL FEES,Legal Services - Other
Adult Social Care,APETITO LTD,26/09/2024,No,-1172.91,CATERING PROVISIONS,Catering - Other
Adult Social Care,APETITO LTD,26/09/2024,No,1172.91,CATERING PROVISIONS,Catering - Other
Adult Social Care,APETITO LTD,26/09/2024,No,1002.66,CATERING PROVISIONS,Catering - Other
Adult Social Care,APETITO LTD,26/09/2024,No,170.25,CATERING PROVISIONS,Catering - Other
Planning & Development Services,P R GROUNDS MAINTENANCE LTD,16/09/2024,No,650,GROUNDS MAINTENANCE,Open Spaces - Other
Planning & Development Services,P R GROUNDS MAINTENANCE LTD,16/09/2024,No,300,GROUNDS MAINTENANCE,Open Spaces - Other
Central Services to the Public,CENTERPRISE INTERNATIONAL LIMITED,20/09/2024,No,80812,ICT GENERAL,ICT - Disaster Recovery
Adult Social Care,NOTTINGHAM REHAB SUPPLIES,16/09/2024,No,583,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,NOTTINGHAM REHAB SUPPLIES,16/09/2024,No,589.02,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Children & Education Services,SARAH WIGLEY ASSOCIATES LTD,19/09/2024,No,650,OTHER CONTRACTED SERVICES,SLA Charges - External Providers
Corporate & Democratic Core,ROYAL MAIL,26/09/2024,No,7435.95,POSTAGE  COURIER SERVICES,Postage
Corporate & Democratic Core,ROYAL MAIL,26/09/2024,No,1131.56,POSTAGE  COURIER SERVICES,Postage
Corporate & Democratic Core,ROYAL MAIL,26/09/2024,No,7597.59,POSTAGE  COURIER SERVICES,Postage
Corporate & Democratic Core,ROYAL MAIL,12/09/2024,No,830.23,POSTAGE  COURIER SERVICES,Postage
Corporate & Democratic Core,ROYAL MAIL,12/09/2024,No,-69.19,POSTAGE  COURIER SERVICES,Postage
Corporate & Democratic Core,ROYAL MAIL,12/09/2024,No,69.19,POSTAGE  COURIER SERVICES,Postage
Corporate & Democratic Core,ROYAL MAIL,12/09/2024,No,-830.23,POSTAGE  COURIER SERVICES,Postage
Corporate & Democratic Core,ROYAL MAIL,12/09/2024,No,830.23,POSTAGE  COURIER SERVICES,Postage
Corporate & Democratic Core,ROYAL MAIL,12/09/2024,No,-830.23,POSTAGE  COURIER SERVICES,Postage
Corporate & Democratic Core,ROYAL MAIL,12/09/2024,No,69.19,POSTAGE  COURIER SERVICES,Postage
Corporate & Democratic Core,ROYAL MAIL,12/09/2024,No,830.23,POSTAGE  COURIER SERVICES,Postage
Corporate & Democratic Core,ROYAL MAIL,12/09/2024,No,830.23,POSTAGE  COURIER SERVICES,Postage
Children & Education Services,COVENTRY CITY COUNCIL,16/09/2024,No,20000,PROFESSIONAL FEES,Professional & Advisory Services - HR
Planning & Development Services,BIRMINGHAM CITY COUNCIL,03/09/2024,No,12600,GRANTS & SUBSCRIPTIONS,Grants - Other
Planning & Development Services,BIRMINGHAM CITY COUNCIL,03/09/2024,No,8000,GRANTS & SUBSCRIPTIONS,Grants - Other
Planning & Development Services,BIRMINGHAM CITY COUNCIL,03/09/2024,No,12500,GRANTS & SUBSCRIPTIONS,Grants - Other
Planning & Development Services,BIRMINGHAM CITY COUNCIL,03/09/2024,No,4166.67,GRANTS & SUBSCRIPTIONS,Grants - Other
Planning & Development Services,BIRMINGHAM CITY COUNCIL,03/09/2024,No,17811.91,GRANTS & SUBSCRIPTIONS,Grants - Other
Planning & Development Services,BIRMINGHAM CITY COUNCIL,06/09/2024,No,4174.42,GRANTS & SUBSCRIPTIONS,Grants - Other
Planning & Development Services,BIRMINGHAM CITY COUNCIL,06/09/2024,No,6395.83,GRANTS & SUBSCRIPTIONS,Grants - Other
Planning & Development Services,BIRMINGHAM CITY COUNCIL,06/09/2024,No,7144.4,GRANTS & SUBSCRIPTIONS,Grants - Other
Environmental and Regulatory Services,COVENTRY CITY COUNCIL,06/09/2024,No,64577.78,WASTE DISPOSAL,Waste Management - Waste Disposal
Central Services to the Public,NEC SOFTWARE SOLUTIONS,06/09/2024,No,2035,PROFESSIONAL FEES,Professional & Advisory Services - HR
Adult Social Care,BIRMINGHAM CHILDRENS TRUST,06/09/2024,No,8238,OTHER CONTRACTED SERVICES,SLA Charges - External Providers
Environmental and Regulatory Services,CIEEM,26/09/2024,No,-272,GRANTS & SUBSCRIPTIONS,Subscriptions
Environmental and Regulatory Services,CIEEM,26/09/2024,No,272,GRANTS & SUBSCRIPTIONS,Subscriptions
Environmental and Regulatory Services,CIEEM,26/09/2024,No,259.5,GRANTS & SUBSCRIPTIONS,Subscriptions
Environmental and Regulatory Services,CIEEM,26/09/2024,No,15,GRANTS & SUBSCRIPTIONS,Subscriptions
Environmental and Regulatory Services,CIEEM,26/09/2024,No,-15,GRANTS & SUBSCRIPTIONS,Subscriptions
Environmental and Regulatory Services,CIEEM,26/09/2024,No,12.5,GRANTS & SUBSCRIPTIONS,Subscriptions
Central Services to the Public,DODD GROUP,27/09/2024,No,-247.6,GENERAL CREDITORS,Not Classified
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,16/09/2024,No,-600.19,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,16/09/2024,No,600.19,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,16/09/2024,No,87.37,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,16/09/2024,No,512.82,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,16/09/2024,No,535.25,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,16/09/2024,No,-393.92,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,16/09/2024,No,393.92,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,16/09/2024,No,27.96,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,16/09/2024,No,365.96,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,16/09/2024,No,272.41,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,16/09/2024,No,415.08,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,24/09/2024,No,331.36,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,24/09/2024,No,399.06,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,24/09/2024,No,-399.06,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,24/09/2024,No,399.06,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,24/09/2024,No,-399.06,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,24/09/2024,No,347.16,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,24/09/2024,No,51.9,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,24/09/2024,No,701.28,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,24/09/2024,No,-701.28,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,24/09/2024,No,14.71,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,24/09/2024,No,686.57,CATERING PROVISIONS,Catering - Food & Beverages
Adult Social Care,CAREFLEX LTD,13/08/2024,No,2470.1,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,CAREFLEX LTD,13/08/2024,No,40,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,18/09/2024,No,2223.1,GENERAL BUILDING COSTS,Not Classified
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,18/09/2024,No,1647.1,GENERAL BUILDING COSTS,Not Classified
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,25/09/2024,No,3541.84,GENERAL BUILDING COSTS,Not Classified
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,11/09/2024,No,9719.65,GENERAL BUILDING COSTS,Not Classified
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,18/09/2024,No,-36.57,INTERNAL INCOMEMISCELLANEOUS,Not Classified
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,25/09/2024,No,2485.62,GENERAL BUILDING COSTS,Not Classified
Planning & Development Services,JOHN GRAHAM HOLDINGS LTD,25/09/2024,No,620.98,BUILDING WORKS,Not Classified
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,25/09/2024,No,29093.9,GENERAL BUILDING COSTS,Not Classified
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,18/09/2024,No,822.22,GENERAL BUILDING COSTS,Not Classified
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,18/09/2024,No,1215.35,GENERAL BUILDING COSTS,Not Classified
Planning & Development Services,JOHN GRAHAM HOLDINGS LTD,11/09/2024,No,480.8,BUILDING WORKS,Not Classified
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,11/09/2024,No,733.76,GENERAL BUILDING COSTS,Not Classified
Planning & Development Services,JOHN GRAHAM HOLDINGS LTD,18/09/2024,No,2412.85,BUILDING WORKS,Not Classified
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,27/09/2024,No,-279.33,GENERAL CREDITORS,Not Classified
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,04/09/2024,No,1400,GENERAL BUILDING COSTS,Not Classified
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,25/09/2024,No,-97.71,INTERNAL INCOMEMISCELLANEOUS,Not Classified
Planning & Development Services,JOHN GRAHAM HOLDINGS LTD,18/09/2024,No,1602.83,BUILDING WORKS,Not Classified
Planning & Development Services,JOHN GRAHAM HOLDINGS LTD,18/09/2024,No,1516.58,BUILDING WORKS,Not Classified
Planning & Development Services,JOHN GRAHAM HOLDINGS LTD,18/09/2024,No,2793.5,BUILDING WORKS,Not Classified
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,18/09/2024,No,2742.9,GENERAL BUILDING COSTS,Not Classified
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,18/09/2024,No,9713.35,GENERAL BUILDING COSTS,Not Classified
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,18/09/2024,No,782.26,GENERAL BUILDING COSTS,Not Classified
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,11/09/2024,No,988.53,SERVICING,Not Classified
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,18/09/2024,No,6629.83,GENERAL BUILDING COSTS,Not Classified
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,18/09/2024,No,8301,GENERAL BUILDING COSTS,Not Classified
Planning & Development Services,JOHN GRAHAM HOLDINGS LTD,18/09/2024,No,1786.25,BUILDING WORKS,Not Classified
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,04/09/2024,No,223.72,REACTIVE WORKS LANDLORD,Not Classified
Planning & Development Services,JOHN GRAHAM HOLDINGS LTD,04/09/2024,No,423.5,BUILDING WORKS,Not Classified
Planning & Development Services,JOHN GRAHAM HOLDINGS LTD,04/09/2024,No,314.52,BUILDING WORKS,Not Classified
Planning & Development Services,JOHN GRAHAM HOLDINGS LTD,04/09/2024,No,308.94,BUILDING WORKS,Not Classified
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,04/09/2024,No,-22,INTERNAL INCOMEMISCELLANEOUS,Not Classified
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,04/09/2024,No,237.99,GENERAL BUILDING COSTS,Not Classified
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,04/09/2024,No,23.8,INTERNAL BUILDING MAINTENANCE,Not Classified
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,04/09/2024,No,-23.8,INTERNAL INCOMEMISCELLANEOUS,Not Classified
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,04/09/2024,No,395.46,REACTIVE WORKS EXTERNAL,Not Classified
Planning & Development Services,JOHN GRAHAM HOLDINGS LTD,04/09/2024,No,425.48,BUILDING WORKS,Not Classified
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,04/09/2024,No,284.09,GENERAL BUILDING COSTS,Not Classified
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,04/09/2024,No,-42.55,INTERNAL INCOMEMISCELLANEOUS,Not Classified
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,18/09/2024,No,850.97,GENERAL BUILDING COSTS,Not Classified
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,04/09/2024,No,620.98,GENERAL BUILDING COSTS,Not Classified
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,04/09/2024,No,419.74,GENERAL BUILDING COSTS,Not Classified
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,04/09/2024,No,436.8,GENERAL BUILDING COSTS,Not Classified
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,04/09/2024,No,-22,INTERNAL INCOMEMISCELLANEOUS,Not Classified
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,04/09/2024,No,397.38,GENERAL BUILDING COSTS,Not Classified
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,04/09/2024,No,367.83,GENERAL BUILDING COSTS,Not Classified
Planning & Development Services,JOHN GRAHAM HOLDINGS LTD,04/09/2024,No,289,WATER RISKS,Not Classified
Planning & Development Services,JOHN GRAHAM HOLDINGS LTD,18/09/2024,No,2378.97,WATER RISKS,Not Classified
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,04/09/2024,No,276.62,GENERAL BUILDING COSTS,Not Classified
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,04/09/2024,No,669.6,GENERAL BUILDING COSTS,Not Classified
Planning & Development Services,JOHN GRAHAM HOLDINGS LTD,04/09/2024,No,309.55,WATER RISKS,Not Classified
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,04/09/2024,No,69733.44,GENERAL BUILDING COSTS,Not Classified
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,04/09/2024,No,1992.31,PLANNED WORKS LANDLORD,Not Classified
Planning & Development Services,JOHN GRAHAM HOLDINGS LTD,04/09/2024,No,257.46,BUILDING WORKS,Not Classified
Planning & Development Services,JOHN GRAHAM HOLDINGS LTD,04/09/2024,No,477.24,BUILDING WORKS,Not Classified
Cultural & Related Services,JOHN GRAHAM HOLDINGS LTD,04/09/2024,No,280.01,GENERAL BUILDING COSTS,Not Classified
Cultural & Related Services,JOHN GRAHAM HOLDINGS LTD,04/09/2024,No,28,INTERNAL BUILDING MAINTENANCE,Not Classified
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,04/09/2024,No,-28,INTERNAL INCOMEMISCELLANEOUS,Not Classified
Planning & Development Services,JOHN GRAHAM HOLDINGS LTD,04/09/2024,No,291.51,BUILDING WORKS,Not Classified
Planning & Development Services,JOHN GRAHAM HOLDINGS LTD,04/09/2024,No,276.07,BUILDING WORKS,Not Classified
Planning & Development Services,JOHN GRAHAM HOLDINGS LTD,04/09/2024,No,327.25,BUILDING WORKS,Not Classified
Planning & Development Services,JOHN GRAHAM HOLDINGS LTD,04/09/2024,No,307.62,BUILDING WORKS,Not Classified
Planning & Development Services,JOHN GRAHAM HOLDINGS LTD,04/09/2024,No,477.24,BUILDING WORKS,Not Classified
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,04/09/2024,No,253.37,GENERAL BUILDING COSTS,Not Classified
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,04/09/2024,No,574.98,GENERAL BUILDING COSTS,Not Classified
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,18/09/2024,No,850.97,GENERAL BUILDING COSTS,Not Classified
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,18/09/2024,No,1008.22,GENERAL BUILDING COSTS,Not Classified
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,04/09/2024,No,-27.92,INTERNAL INCOMEMISCELLANEOUS,Not Classified
Planning & Development Services,JOHN GRAHAM HOLDINGS LTD,11/09/2024,No,433.88,BUILDING WORKS,Not Classified
Planning & Development Services,JOHN GRAHAM HOLDINGS LTD,11/09/2024,No,321.65,BUILDING WORKS,Not Classified
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,11/09/2024,No,655.47,GENERAL BUILDING COSTS,Not Classified
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,11/09/2024,No,279.16,GENERAL BUILDING COSTS,Not Classified
Planning & Development Services,JOHN GRAHAM HOLDINGS LTD,25/09/2024,No,2764.75,BUILDING WORKS,Not Classified
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,11/09/2024,No,782,GENERAL BUILDING COSTS,Not Classified
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,11/09/2024,No,859.35,GENERAL BUILDING COSTS,Not Classified
Planning & Development Services,JOHN GRAHAM HOLDINGS LTD,11/09/2024,No,467.45,BUILDING WORKS,Not Classified
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,11/09/2024,No,292.13,GENERAL BUILDING COSTS,Not Classified
Planning & Development Services,JOHN GRAHAM HOLDINGS LTD,11/09/2024,No,307.62,BUILDING WORKS,Not Classified
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,11/09/2024,No,222.23,GENERAL BUILDING COSTS,Not Classified
Planning & Development Services,JOHN GRAHAM HOLDINGS LTD,11/09/2024,No,264.8,BUILDING WORKS,Not Classified
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,18/09/2024,No,850.97,GENERAL BUILDING COSTS,Not Classified
Planning & Development Services,JOHN GRAHAM HOLDINGS LTD,11/09/2024,No,235.75,BUILDING WORKS,Not Classified
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,18/09/2024,No,33755.25,PLANNED WORKS LANDLORD,Not Classified
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,27/09/2024,No,-305.05,GENERAL CREDITORS,Not Classified
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,18/09/2024,No,23174.71,GENERAL BUILDING COSTS,Not Classified
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,18/09/2024,No,14225.87,GENERAL BUILDING COSTS,Not Classified
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,18/09/2024,No,29545.41,GENERAL BUILDING COSTS,Not Classified
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,27/09/2024,No,-343.54,GENERAL CREDITORS,Not Classified
