Service Area Categorisation,PUBLISHED VENDOR NAME,Payment Date,Card Transaction,Net Amount,Purpose of Spend,Procurement Classification: ProClass Label
Cultural & Related Services,HAGS-SMP LTD,28/10/2024,No,264.2,OTHER CONTRACTED SERVICES,Land Protection
Cultural & Related Services,HAGS-SMP LTD,28/10/2024,No,264.2,OTHER CONTRACTED SERVICES,Land Protection
Cultural & Related Services,HAGS-SMP LTD,01/11/2024,No,361.4,OTHER CONTRACTED SERVICES,Land Protection
Cultural & Related Services,HAGS-SMP LTD,01/11/2024,No,264.2,OTHER CONTRACTED SERVICES,Land Protection
Cultural & Related Services,HAGS-SMP LTD,07/11/2024,No,346.1,OTHER CONTRACTED SERVICES,Land Protection
Cultural & Related Services,HAGS-SMP LTD,07/11/2024,No,1139.4,OTHER CONTRACTED SERVICES,Land Protection
Cultural & Related Services,HAGS-SMP LTD,07/11/2024,No,841.4,OTHER CONTRACTED SERVICES,Land Protection
Central Services to the Public,ADARE LTD,05/11/2024,No,423.26,POSTAGE  COURIER SERVICES,Postage
Children & Education Services,TRINITY COLLEGE LONDON,26/11/2024,No,2057,CAPITATION,Education - Other
Children & Education Services,TRINITY COLLEGE LONDON,26/11/2024,No,2939,CAPITATION,Education - Other
Children & Education Services,TRINITY COLLEGE LONDON,26/11/2024,No,1031,CAPITATION,Education - Other
Children & Education Services,TRINITY COLLEGE LONDON,26/11/2024,No,2118,CAPITATION,Education - Other
Highways & Transport Services,TOTAL GAS & POWER LTD,27/11/2024,No,2015.5,ELECTRICITY,Electricity
Highways & Transport Services,TOTAL GAS & POWER LTD,27/11/2024,No,1942.84,ELECTRICITY,Electricity
Children & Education Services,THREE TREES COMMUNITY CENTRE,06/11/2024,No,575,ROOM HIRE PREMISES HIRE,Room Hire
Adult Social Care,GATEWAY FAMILY SERVICES CIC,05/11/2024,No,35893.71,OTHER CONTRACTED SERVICES,SLA Charges - External Providers
Adult Social Care,GATEWAY FAMILY SERVICES CIC,05/11/2024,No,-35893.71,OTHER CONTRACTED SERVICES,SLA Charges - External Providers
Adult Social Care,GATEWAY FAMILY SERVICES CIC,05/11/2024,No,35893.71,OTHER CONTRACTED SERVICES,SLA Charges - External Providers
Adult Social Care,GATEWAY FAMILY SERVICES CIC,05/11/2024,No,-35893.71,OTHER CONTRACTED SERVICES,SLA Charges - External Providers
Adult Social Care,GATEWAY FAMILY SERVICES CIC,05/11/2024,No,35893.71,OTHER CONTRACTED SERVICES,SLA Charges - External Providers
Children & Education Services,TARGETED PROVISION LTD,13/11/2024,No,900,PROFESSIONAL FEES,CSC - Specialist Needs - Other
Children & Education Services,TARGETED PROVISION LTD,13/11/2024,No,756,PROFESSIONAL FEES,CSC - Specialist Needs - Other
Planning & Development Services,Halcyon Futures Ltd T/A Jam Coding Birmingham South,07/11/2024,No,-5206.25,GRANTS & SUBSCRIPTIONS,Grants - Other
Planning & Development Services,Halcyon Futures Ltd T/A Jam Coding Birmingham South,07/11/2024,No,6450,GRANTS & SUBSCRIPTIONS,Grants - Other
Children & Education Services,Halo Transfers Ltd,06/11/2024,No,2220,CLIENTS TRANSPORT COSTS,Taxi - Home to School / College - Special Educational Needs
Adult Social Care,Halo Transfers Ltd,06/11/2024,No,500,CLIENTS TRANSPORT COSTS,Taxi - Adult Social Care
Children & Education Services,Halo Transfers Ltd,06/11/2024,No,2960,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Children & Education Services,Halo Transfers Ltd,06/11/2024,No,1520,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Children & Education Services,Halo Transfers Ltd,06/11/2024,No,3500,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Children & Education Services,Halo Transfers Ltd,06/11/2024,No,2850,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Children & Education Services,Halo Transfers Ltd,06/11/2024,No,6440,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Children & Education Services,Halo Transfers Ltd,06/11/2024,No,2310,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Children & Education Services,Halo Transfers Ltd,06/11/2024,No,1872,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Children & Education Services,Halo Transfers Ltd,06/11/2024,No,3420,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Children & Education Services,Halo Transfers Ltd,06/11/2024,No,2185,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Children & Education Services,Halo Transfers Ltd,06/11/2024,No,3060,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Children & Education Services,Halo Transfers Ltd,06/11/2024,No,2610,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Children & Education Services,Halo Transfers Ltd,06/11/2024,No,1320,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Children & Education Services,Halo Transfers Ltd,06/11/2024,No,2867.5,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Children & Education Services,Halo Transfers Ltd,06/11/2024,No,1430,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Adult Social Care,Halo Transfers Ltd,06/11/2024,No,120,CLIENTS TRANSPORT COSTS,Taxi - Adult Social Care
Children & Education Services,Halo Transfers Ltd,06/11/2024,No,100,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Central Services to the Public,ST BASILS,21/11/2024,No,825.71,RENTS FOR PREMISES,RENTS FOR PREMISES
Planning & Development Services,NETVISION IP LIMITED,22/11/2024,No,495,OTHER PREMISE COSTS,Security - Equipment
Children & Education Services,Worcestershire County Cricket Club Trading Limited,21/11/2024,No,449.75,ROOM HIRE PREMISES HIRE,Room Hire
Planning & Development Services,NETVISION IP LIMITED,21/11/2024,No,561.41,OTHER PREMISE COSTS,Security - Equipment
Adult Social Care,ETAC LTD,27/11/2024,No,-76,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,ETAC LTD,27/11/2024,No,-1400,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Children & Education Services,Booked Cars Ltd,29/11/2024,No,1819.86,CLIENTS TRANSPORT COSTS,Taxi - Home to School / College - Special Educational Needs
Environmental and Regulatory Services,RJS CATERING,22/11/2024,No,308.45,OTHER CONTRACTED SERVICES,Stronger Communities Initiatives
Highways & Transport Services,WARWICKSHIRE COUNTY COUNCIL,19/08/2024,No,1239.38,OTHER CONTRACTED SERVICES,Street Furniture & Ironworks
Highways & Transport Services,WARWICKSHIRE COUNTY COUNCIL,01/11/2024,No,73920.24,OTHER CONTRACTED SERVICES,Street Furniture & Ironworks
Highways & Transport Services,WARWICKSHIRE COUNTY COUNCIL,01/11/2024,No,115483,OTHER CONTRACTED SERVICES,Street Furniture & Ironworks
Highways & Transport Services,WARWICKSHIRE COUNTY COUNCIL,01/11/2024,No,115483,OTHER CONTRACTED SERVICES,Street Furniture & Ironworks
Highways & Transport Services,WARWICKSHIRE COUNTY COUNCIL,04/11/2024,No,115483,OTHER CONTRACTED SERVICES,Street Furniture & Ironworks
Central Services to the Public,Anglian Water Business (National) t/as Wave Utilities,15/11/2024,No,25860.38,GENERAL CREDITORS,Bulk Utilities Bills
Central Services to the Public,Anglian Water Business (National) t/as Wave Utilities,15/11/2024,No,32131.9,GENERAL CREDITORS,Bulk Utilities Bills
Adult Social Care,Berkeley Scott Ltd,05/11/2024,No,878.79,AGENCY STAFF,Agency Staff - Other
Adult Social Care,Berkeley Scott Ltd,05/11/2024,No,-878.79,AGENCY STAFF,Agency Staff - Other
Adult Social Care,Berkeley Scott Ltd,05/11/2024,No,732.33,AGENCY STAFF,Agency Staff - Other
Adult Social Care,Berkeley Scott Ltd,07/11/2024,No,865.5,AGENCY STAFF,Agency Staff - Other
Adult Social Care,Berkeley Scott Ltd,07/11/2024,No,367.9,AGENCY STAFF,Agency Staff - Other
Adult Social Care,Berkeley Scott Ltd,07/11/2024,No,-1046.58,AGENCY STAFF,Agency Staff - Other
Adult Social Care,Berkeley Scott Ltd,07/11/2024,No,1046.58,AGENCY STAFF,Agency Staff - Other
Adult Social Care,Berkeley Scott Ltd,07/11/2024,No,872.15,AGENCY STAFF,Agency Staff - Other
Adult Social Care,Berkeley Scott Ltd,07/11/2024,No,412.85,AGENCY STAFF,Agency Staff - Other
Adult Social Care,Berkeley Scott Ltd,07/11/2024,No,-1038.6,AGENCY STAFF,Agency Staff - Other
Adult Social Care,Berkeley Scott Ltd,07/11/2024,No,1038.6,AGENCY STAFF,Agency Staff - Other
Adult Social Care,Berkeley Scott Ltd,07/11/2024,No,865.5,AGENCY STAFF,Agency Staff - Other
Adult Social Care,Berkeley Scott Ltd,07/11/2024,No,490.54,AGENCY STAFF,Agency Staff - Other
Adult Social Care,Berkeley Scott Ltd,07/11/2024,No,-490.54,AGENCY STAFF,Agency Staff - Other
Adult Social Care,Berkeley Scott Ltd,07/11/2024,No,408.77,AGENCY STAFF,Agency Staff - Other
Adult Social Care,Berkeley Scott Ltd,13/11/2024,No,-1054.57,AGENCY STAFF,Agency Staff - Other
Adult Social Care,Berkeley Scott Ltd,13/11/2024,No,1054.57,AGENCY STAFF,Agency Staff - Other
Adult Social Care,Berkeley Scott Ltd,13/11/2024,No,878.81,AGENCY STAFF,Agency Staff - Other
Adult Social Care,Berkeley Scott Ltd,13/11/2024,No,505.23,AGENCY STAFF,Agency Staff - Other
Adult Social Care,Berkeley Scott Ltd,13/11/2024,No,-505.23,AGENCY STAFF,Agency Staff - Other
Adult Social Care,Berkeley Scott Ltd,13/11/2024,No,421.02,AGENCY STAFF,Agency Staff - Other
Adult Social Care,Berkeley Scott Ltd,21/11/2024,No,1038.6,AGENCY STAFF,Agency Staff - Other
Adult Social Care,Berkeley Scott Ltd,21/11/2024,No,-1038.6,AGENCY STAFF,Agency Staff - Other
Adult Social Care,Berkeley Scott Ltd,21/11/2024,No,865.5,AGENCY STAFF,Agency Staff - Other
Adult Social Care,Berkeley Scott Ltd,21/11/2024,No,-470.9,AGENCY STAFF,Agency Staff - Other
Adult Social Care,Berkeley Scott Ltd,21/11/2024,No,470.9,AGENCY STAFF,Agency Staff - Other
Adult Social Care,Berkeley Scott Ltd,21/11/2024,No,392.41,AGENCY STAFF,Agency Staff - Other
Central Services to the Public,SECURITY PLUS + LTD,07/11/2024,No,404.6,OTHER CONTRACTED SERVICES,Cash Collection
Central Services to the Public,VODAFONE CORPORATE LTD,27/11/2024,No,8841.32,GENERAL CREDITORS,Bulk Utilities Bills
Central Services to the Public,VODAFONE CORPORATE LTD,27/11/2024,No,5,GENERAL CREDITORS,Bulk Utilities Bills
Environmental and Regulatory Services,SHELLIES FLOWERS,13/11/2024,No,280,PURCHASE OF EQUIPMENT/MACHINERY,"Office Business Equipment (Shredders, Guillotines, Laminators, etc)"
Planning & Development Services,STRIKE9T CIC,06/11/2024,No,5120,GRANTS & SUBSCRIPTIONS,Grants - Other
Central Services to the Public,TOTAL GAS & POWER LTD,20/11/2024,No,160289.54,GENERAL CREDITORS,Bulk Utilities Bills
Central Services to the Public,TOTAL GAS & POWER LTD,20/11/2024,No,7012.69,GENERAL CREDITORS,Bulk Utilities Bills
Highways & Transport Services,TOTAL GAS & POWER LTD,27/11/2024,No,-554.68,ELECTRICITY,Electricity
Highways & Transport Services,TOTAL GAS & POWER LTD,27/11/2024,No,554.68,ELECTRICITY,Electricity
Highways & Transport Services,TOTAL GAS & POWER LTD,27/11/2024,No,-706.76,ELECTRICITY,Electricity
Highways & Transport Services,TOTAL GAS & POWER LTD,27/11/2024,No,706.76,ELECTRICITY,Electricity
Highways & Transport Services,TOTAL GAS & POWER LTD,27/11/2024,No,1291.37,ELECTRICITY,Electricity
Highways & Transport Services,TOTAL GAS & POWER LTD,27/11/2024,No,-1291.37,ELECTRICITY,Electricity
Highways & Transport Services,TOTAL GAS & POWER LTD,27/11/2024,No,1506.85,ELECTRICITY,Electricity
Highways & Transport Services,TOTAL GAS & POWER LTD,27/11/2024,No,1291.37,ELECTRICITY,Electricity
Children & Education Services,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,15/11/2024,No,265039.13,OTHER CONTRACTED SERVICES,SLA Charges - External Providers
Children & Education Services,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,15/11/2024,No,-265039.13,OTHER CONTRACTED SERVICES,SLA Charges - External Providers
Children & Education Services,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,15/11/2024,No,-265041,OTHER CONTRACTED SERVICES,SLA Charges - External Providers
Children & Education Services,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,15/11/2024,No,265041,OTHER CONTRACTED SERVICES,SLA Charges - External Providers
Children & Education Services,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,15/11/2024,No,-265041,OTHER CONTRACTED SERVICES,SLA Charges - External Providers
Children & Education Services,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,15/11/2024,No,265041,OTHER CONTRACTED SERVICES,SLA Charges - External Providers
Children & Education Services,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,15/11/2024,No,-265039.13,OTHER CONTRACTED SERVICES,SLA Charges - External Providers
Children & Education Services,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,15/11/2024,No,265039.13,OTHER CONTRACTED SERVICES,SLA Charges - External Providers
Children & Education Services,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,15/11/2024,No,-1.17,OTHER CONTRACTED SERVICES,SLA Charges - External Providers
Children & Education Services,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,15/11/2024,No,1.17,OTHER CONTRACTED SERVICES,SLA Charges - External Providers
Children & Education Services,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,15/11/2024,No,265039.13,OTHER CONTRACTED SERVICES,SLA Charges - External Providers
Children & Education Services,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,15/11/2024,No,1.87,OTHER CONTRACTED SERVICES,SLA Charges - External Providers
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/11/2024,No,73.02,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/11/2024,No,48.68,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/11/2024,No,60.85,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/11/2024,No,48.68,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/11/2024,No,70.46,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/11/2024,No,17.04,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/11/2024,No,48.68,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/11/2024,No,69.84,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/11/2024,No,60.85,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/11/2024,No,60.85,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/11/2024,No,36.51,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/11/2024,No,60.85,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/11/2024,No,28.6,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/11/2024,No,24.34,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/11/2024,No,24.34,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/11/2024,No,82.2,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/11/2024,No,28.6,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/11/2024,No,60.85,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/11/2024,No,24.64,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/11/2024,No,48.68,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/11/2024,No,36.51,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/11/2024,No,36.51,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/11/2024,No,36.51,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/11/2024,No,21.18,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/11/2024,No,41.1,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/11/2024,No,48.68,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/11/2024,No,24.34,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/11/2024,No,24.34,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/11/2024,No,24.34,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/11/2024,No,2.57,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/11/2024,No,52.38,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/11/2024,No,85.79,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/11/2024,No,36.51,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/11/2024,No,48.68,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/11/2024,No,36.51,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/11/2024,No,55.62,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/11/2024,No,48.68,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/11/2024,No,4.86,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/11/2024,No,28.6,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/11/2024,No,24.34,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/11/2024,No,12.17,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/11/2024,No,24.34,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/11/2024,No,24.34,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/11/2024,No,24.34,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/11/2024,No,12.17,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/11/2024,No,-73.02,CATERING PROVISIONS,Catering - Food & Beverages
