Service Area Categorisation,PUBLISHED VENDOR NAME,Payment Date,Card Transaction,Net Amount,Purpose of Spend,Procurement Classification: ProClass Label
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,15-08-2024,No,-558.22,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,15-08-2024,No,558.22,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,15-08-2024,No,502.75,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,15-08-2024,No,55.47,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,15-08-2024,No,-590.09,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,15-08-2024,No,590.09,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,15-08-2024,No,501.54,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,15-08-2024,No,88.55,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,19-08-2024,No,586.69,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,19-08-2024,No,-586.69,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,19-08-2024,No,29.76,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,19-08-2024,No,556.93,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,19-08-2024,No,537.48,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,19-08-2024,No,-537.48,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,19-08-2024,No,20.95,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,19-08-2024,No,516.53,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,19-08-2024,No,600.3,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,19-08-2024,No,-600.3,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,19-08-2024,No,40.32,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,19-08-2024,No,559.98,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,27-08-2024,No,515.14,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,27-08-2024,No,-515.14,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,27-08-2024,No,499.95,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,27-08-2024,No,15.19,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,27-08-2024,No,605.93,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,27-08-2024,No,4.79,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,REDACTED PERSONAL DATA,22-08-2024,No,1500,OTHER FEES & CHARGES,Events
Highways & Transport Services,Pavement Testing Services Limited,20-08-2024,No,3771.94,OTHER CONTRACTED SERVICES,Highways - Other
Highways & Transport Services,Pavement Testing Services Limited,13-08-2024,No,-3469.34,OTHER CONTRACTED SERVICES,Highways - Other
Highways & Transport Services,Pavement Testing Services Limited,13-08-2024,No,3469.34,OTHER CONTRACTED SERVICES,Highways - Other
Highways & Transport Services,Pavement Testing Services Limited,13-08-2024,No,2891.11,OTHER CONTRACTED SERVICES,Highways - Other
Children & Education Services,CURRYS PC WORLD BUSINESS,29-08-2024,No,3763.45,CAPITATION,Education - Other
Planning & Development Services,BIRMINGHAM CITY COUNCIL,08-08-2024,No,-600,GRANTS & SUBSCRIPTIONS,Grants - Other
Planning & Development Services,BIRMINGHAM CITY COUNCIL,20-08-2024,No,-1,GRANTS & SUBSCRIPTIONS,Grants - Other
Planning & Development Services,BIRMINGHAM CITY COUNCIL,20-08-2024,No,1,GRANTS & SUBSCRIPTIONS,Grants - Other
Planning & Development Services,BIRMINGHAM CITY COUNCIL,20-08-2024,No,-1580.25,GRANTS & SUBSCRIPTIONS,Grants - Other
Central Services to the Public,Francis Taylor Buildings Chambers,08-08-2024,No,1500,LEGAL FEES,Legal Services - Other
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,16-08-2024,No,9103.29,GENERAL BUILDING COSTS,Not Classified
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,14-08-2024,No,625.43,GENERAL BUILDING COSTS,Not Classified
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,14-08-2024,No,2515.32,GENERAL BUILDING COSTS,Not Classified
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,28-08-2024,No,712.97,GENERAL BUILDING COSTS,Not Classified
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,21-08-2024,No,-135.18,INTERNAL INCOMEMISCELLANEOUS,Not Classified
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,28-08-2024,No,1186.29,GENERAL BUILDING COSTS,Not Classified
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,21-08-2024,No,4805.95,GENERAL BUILDING COSTS,Not Classified
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,28-08-2024,No,-224.67,GENERAL CREDITORS,Not Classified
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,23-08-2024,No,46400,GENERAL BUILDING COSTS,Not Classified
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,23-08-2024,No,24050,GENERAL BUILDING COSTS,Not Classified
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,28-08-2024,No,1046.46,REACTIVE WORKS EXTERNAL,Not Classified
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,28-08-2024,No,2115.93,REACTIVE WORKS EXTERNAL,Not Classified
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,21-08-2024,No,6592.03,GENERAL BUILDING COSTS,Not Classified
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,28-08-2024,No,1146.17,GENERAL BUILDING COSTS,Not Classified
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,21-08-2024,No,1436.91,GENERAL BUILDING COSTS,Not Classified
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,29-08-2024,No,505.98,GENERAL BUILDING COSTS,Not Classified
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,28-08-2024,No,1599.36,GENERAL BUILDING COSTS,Not Classified
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,28-08-2024,No,1146.17,REACTIVE WORKS LANDLORD,Not Classified
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,28-08-2024,No,1126.45,GENERAL BUILDING COSTS,Not Classified
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,28-08-2024,No,1018.08,REACTIVE WORKS LANDLORD,Not Classified
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,28-08-2024,No,978.66,REACTIVE WORKS LANDLORD,Not Classified
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,30-08-2024,No,4409.05,GENERAL CREDITORS,Not Classified
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,07-08-2024,No,256.28,GENERAL BUILDING COSTS,Not Classified
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,07-08-2024,No,245.75,GENERAL BUILDING COSTS,Not Classified
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,07-08-2024,No,209.01,GENERAL BUILDING COSTS,Not Classified
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,07-08-2024,No,216.21,GENERAL BUILDING COSTS,Not Classified
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,07-08-2024,No,305.48,GENERAL BUILDING COSTS,Not Classified
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,07-08-2024,No,341.44,GENERAL BUILDING COSTS,Not Classified
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,07-08-2024,No,283.03,GENERAL BUILDING COSTS,Not Classified
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,07-08-2024,No,289,GENERAL BUILDING COSTS,Not Classified
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,07-08-2024,No,307.21,GENERAL BUILDING COSTS,Not Classified
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,07-08-2024,No,900.98,REACTIVE WORKS LANDLORD,Not Classified
Planning & Development Services,JOHN GRAHAM HOLDINGS LTD,07-08-2024,No,297.27,GENERAL BUILDING COSTS,Not Classified
Planning & Development Services,JOHN GRAHAM HOLDINGS LTD,07-08-2024,No,29.73,INTERNAL BUILDING MAINTENANCE,Not Classified
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,07-08-2024,No,-29.73,INTERNAL INCOMEMISCELLANEOUS,Not Classified
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,07-08-2024,No,-28.24,INTERNAL INCOMEMISCELLANEOUS,Not Classified
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,07-08-2024,No,519.84,REACTIVE WORKS LANDLORD,Not Classified
Planning & Development Services,JOHN GRAHAM HOLDINGS LTD,07-08-2024,No,220.04,BUILDING WORKS,Not Classified
Highways & Transport Services,JOHN GRAHAM HOLDINGS LTD,07-08-2024,No,222.89,REACTIVE WORKS TENANT,Not Classified
Highways & Transport Services,JOHN GRAHAM HOLDINGS LTD,07-08-2024,No,22.29,INTERNAL BUILDING MAINTENANCE,Not Classified
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,07-08-2024,No,-22.29,INTERNAL INCOMEMISCELLANEOUS,Not Classified
Planning & Development Services,JOHN GRAHAM HOLDINGS LTD,07-08-2024,No,252.35,BUILDING WORKS,Not Classified
Planning & Development Services,JOHN GRAHAM HOLDINGS LTD,07-08-2024,No,249.12,BUILDING WORKS,Not Classified
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,07-08-2024,No,363.74,GENERAL BUILDING COSTS,Not Classified
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,07-08-2024,No,331.41,GENERAL BUILDING COSTS,Not Classified
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,28-08-2024,No,860.44,REACTIVE WORKS LANDLORD,Not Classified
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,28-08-2024,No,623.99,GENERAL BUILDING COSTS,Not Classified
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,28-08-2024,No,1008.22,REACTIVE WORKS LANDLORD,Not Classified
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,07-08-2024,No,328.41,GENERAL BUILDING COSTS,Not Classified
Planning & Development Services,JOHN GRAHAM HOLDINGS LTD,07-08-2024,No,348.54,BUILDING WORKS,Not Classified
Planning & Development Services,JOHN GRAHAM HOLDINGS LTD,07-08-2024,No,297.27,BUILDING WORKS,Not Classified
Planning & Development Services,JOHN GRAHAM HOLDINGS LTD,07-08-2024,No,326.01,BUILDING WORKS,Not Classified
Planning & Development Services,JOHN GRAHAM HOLDINGS LTD,07-08-2024,No,284.61,BUILDING WORKS,Not Classified
Planning & Development Services,JOHN GRAHAM HOLDINGS LTD,14-08-2024,No,303.08,BUILDING WORKS,Not Classified
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,14-08-2024,No,274.22,GENERAL BUILDING COSTS,Not Classified
Planning & Development Services,JOHN GRAHAM HOLDINGS LTD,14-08-2024,No,237.18,BUILDING WORKS,Not Classified
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,14-08-2024,No,220.04,GENERAL BUILDING COSTS,Not Classified
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,14-08-2024,No,22,INTERNAL BUILDING MAINTENANCE,Not Classified
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,14-08-2024,No,-22,INTERNAL INCOMEMISCELLANEOUS,Not Classified
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,14-08-2024,No,220.04,GENERAL BUILDING COSTS,Not Classified
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,14-08-2024,No,22,INTERNAL BUILDING MAINTENANCE,Not Classified
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,14-08-2024,No,-22,INTERNAL INCOMEMISCELLANEOUS,Not Classified
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,14-08-2024,No,456.49,REACTIVE WORKS LANDLORD,Not Classified
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,28-08-2024,No,998.37,GENERAL BUILDING COSTS,Not Classified
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,14-08-2024,No,377.67,SERVICING,Not Classified
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,14-08-2024,No,357.98,SERVICING,Not Classified
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,14-08-2024,No,357.98,REACTIVE WORKS LANDLORD,Not Classified
Planning & Development Services,JOHN GRAHAM HOLDINGS LTD,14-08-2024,No,377.67,WATER RISKS,Not Classified
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,14-08-2024,No,417.09,GENERAL BUILDING COSTS,Not Classified
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,14-08-2024,No,713,GENERAL BUILDING COSTS,Not Classified
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,14-08-2024,No,488.4,GENERAL BUILDING COSTS,Not Classified
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,21-08-2024,No,16430.5,GENERAL BUILDING COSTS,Not Classified
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,23-08-2024,No,59535,GENERAL BUILDING COSTS,Not Classified
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,23-08-2024,No,2298,GENERAL BUILDING COSTS,Not Classified
Planning & Development Services,JOHN GRAHAM HOLDINGS LTD,19-08-2024,No,318.57,BUILDING WORKS,Not Classified
Planning & Development Services,JOHN GRAHAM HOLDINGS LTD,19-08-2024,No,225.41,BUILDING WORKS,Not Classified
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,28-08-2024,No,801.32,REACTIVE WORKS LANDLORD,Not Classified
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,16-08-2024,No,367.83,REACTIVE WORKS LANDLORD,Not Classified
Planning & Development Services,JOHN GRAHAM HOLDINGS LTD,16-08-2024,No,328.41,WATER RISKS,Not Classified
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,16-08-2024,No,377.67,REACTIVE WORKS LANDLORD,Not Classified
Planning & Development Services,JOHN GRAHAM HOLDINGS LTD,16-08-2024,No,426.94,WATER RISKS,Not Classified
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,16-08-2024,No,616.36,GENERAL BUILDING COSTS,Not Classified
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,16-08-2024,No,217.01,GENERAL BUILDING COSTS,Not Classified
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,16-08-2024,No,78604.7,PLANNED WORKS LANDLORD,Not Classified
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,28-08-2024,No,-482.64,GENERAL CREDITORS,Not Classified
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,16-08-2024,No,24694.8,PLANNED WORKS LANDLORD,Not Classified
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,16-08-2024,No,3978.06,GENERAL BUILDING COSTS,Not Classified
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,16-08-2024,No,2631.11,PLANNED WORKS LANDLORD,Not Classified
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,16-08-2024,No,3970.71,PLANNED WORKS LANDLORD,Not Classified
Adult Social Care,CAREFLEX LTD,22-08-2024,No,1379.55,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Environmental and Regulatory Services,The Arboricultural Association,19-08-2024,No,342.06,PROFESSIONAL FEES,Testing & Inspection
Environmental and Regulatory Services,The Arboricultural Association,19-08-2024,No,-342.06,PROFESSIONAL FEES,Testing & Inspection
Environmental and Regulatory Services,The Arboricultural Association,19-08-2024,No,119.7,PROFESSIONAL FEES,Testing & Inspection
Environmental and Regulatory Services,The Arboricultural Association,19-08-2024,No,222.36,PROFESSIONAL FEES,Testing & Inspection
Adult Social Care,SOLIHULL CARE LTD,08-08-2024,No,67035.15,ASC  NURSING CARE PERMANENT,ASC - Nursing Care Homes
Planning & Development Services,NETVISION IP LIMITED,21-08-2024,No,561.41,OTHER PREMISE COSTS,Security - Equipment
Central Services to the Public,AIREY CONSULTANCY SERVICES LTD,14-08-2024,No,1911.25,PROFESSIONAL FEES,Financial Services - Other
Adult Social Care,NATIONWIDE CARE SERVICES LTD,19-08-2024,No,903.6,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,GENESIS HOMES (ESSEX) LTD,08-08-2024,No,4683.84,ASC  RESIDENTIAL CARE PERMANENT,Not Classified
Adult Social Care,COMMUNITY LIVING & SUPPORT LTD,27-08-2024,No,1184.96,ASC  SUPPORTED LIVING CARE COSTS,Not Classified
Adult Social Care,ST GILES NURSING HOME,08-08-2024,No,4280.08,ASC  NURSING CARE PERMANENT,Not Classified
Adult Social Care,REAL PCS LTD,27-08-2024,No,488.8,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,REDACTED PERSONAL DATA,07-08-2024,No,464.32,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,WILLOW GRANGE,08-08-2024,No,4054.68,ASC  RESIDENTIAL CARE PERMANENT,Not Classified
Adult Social Care,Advance Healthcare,22-08-2024,No,2912,ASC  EXTRA CARE,Not Classified
Adult Social Care,Advance Healthcare,22-08-2024,No,2922.4,ASC  EXTRA CARE,Not Classified
Adult Social Care,VOYAGE LTD,08-08-2024,No,7752.36,ASC  RESIDENTIAL CARE PERMANENT,Not Classified
Adult Social Care,FAMILY CARE TRUST,22-08-2024,No,956.64,ASC  DAY CARE,Not Classified
Adult Social Care,FAMILY CARE TRUST,27-08-2024,No,2570.48,ASC  SUPPORTED LIVING CARE COSTS,Not Classified
Adult Social Care,FAMILY CARE TRUST,27-08-2024,No,850.08,ASC  SUPPORTED LIVING CARE COSTS,Not Classified
Adult Social Care,PRIME LIFE PLC,08-08-2024,No,3376.8,ASC  RESIDENTIAL CARE PERMANENT,Not Classified
Adult Social Care,PRECIOUS HOMES LTD FALCON MEWS,12-08-2024,No,11959.36,ASC  SUPPORTED LIVING CARE COSTS,Not Classified
Adult Social Care,PRECIOUS HOMES LTD FALCON MEWS,12-08-2024,No,1085.28,ASC  SUPPORTED LIVING CARE COSTS,Not Classified
Adult Social Care,ASPECTS CARE LTD,29-08-2024,No,2934.4,ASC  SUPPORTED LIVING CARE COSTS,Not Classified
Adult Social Care,ASPECTS CARE LTD,29-08-2024,No,1089.92,ASC  SUPPORTED LIVING CARE COSTS,Not Classified
Adult Social Care,PERSPECKTIVE LIMITED,19-08-2024,No,5376.8,ASC  SUPPORTED LIVING CARE COSTS,Not Classified
Adult Social Care,PERSPECKTIVE LIMITED,19-08-2024,No,910,ASC  SUPPORTED LIVING CARE COSTS,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,01-08-2024,No,782.08,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,29-08-2024,No,782.08,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,08-08-2024,No,439.92,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,Affinity Care Consortium Ltd,21-08-2024,No,2291.4,ASC  RESIDENTIAL CARE PERMANENT,Not Classified
Adult Social Care,ASPECTS CARE LTD,29-08-2024,No,352,CLIENTS TRANSPORT COSTS,Not Classified
Adult Social Care,REDACTED PERSONAL DATA,07-08-2024,No,2335.2,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,STONHAM HOUSING ASSOCIATION LTD,22-08-2024,No,1529.28,ASC  SUPPORTED LIVING CARE COSTS,Not Classified
Adult Social Care,STONHAM HOUSING ASSOCIATION LTD,22-08-2024,No,1019.52,ASC  SUPPORTED LIVING CARE COSTS,Not Classified
Adult Social Care,OAKFIELD (EASTON MAUDIT) LTD,27-08-2024,No,4040.64,ASC  SUPPORTED LIVING CARE COSTS,Not Classified
Adult Social Care,NEWLANDS BISHOP FARM,12-08-2024,No,535.52,ASC  DAY CARE,Not Classified
Adult Social Care,FAMILY CARE TRUST,22-08-2024,No,465.52,ASC  SUPPORTED LIVING CARE COSTS,Not Classified
Adult Social Care,FAMILY CARE TRUST,22-08-2024,No,3225.39,ASC  SUPPORTED LIVING CARE COSTS,Not Classified
Adult Social Care,RUNWOOD HOMES LTD - ORCHARD BLYTHE,08-08-2024,No,-657.75,ASC  NURSING CARE PERMANENT,Not Classified
Adult Social Care,RUNWOOD HOMES LTD - ORCHARD BLYTHE,08-08-2024,No,394.65,ASC  NURSING CARE PERMANENT,Not Classified
Adult Social Care,RUNWOOD HOMES LTD - ORCHARD BLYTHE,08-08-2024,No,526.2,ASC  NURSING CARE PERMANENT,Not Classified
Adult Social Care,RUNWOOD HOMES LTD - ORCHARD BLYTHE,08-08-2024,No,263.1,ASC  NURSING CARE PERMANENT,Not Classified
Adult Social Care,RUNWOOD HOMES LTD - ORCHARD BLYTHE,08-08-2024,No,-526.2,ASC  NURSING CARE PERMANENT,Not Classified
Adult Social Care,RUNWOOD HOMES LTD - ORCHARD BLYTHE,08-08-2024,No,1315.5,ASC  NURSING CARE PERMANENT,Not Classified
Adult Social Care,RUNWOOD HOMES LTD - ORCHARD BLYTHE,08-08-2024,No,2367.9,ASC  NURSING CARE PERMANENT,Not Classified
Adult Social Care,THE DAVID LEWIS CENTRE,08-08-2024,No,17858.68,ASC  RESIDENTIAL CARE PERMANENT,Not Classified
Adult Social Care,PEOPLE PLUS ILS (ASC),07-08-2024,No,583.2,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,PEOPLE PLUS ILS (ASC),07-08-2024,No,1367.76,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,PEOPLE PLUS ILS (ASC),07-08-2024,No,667.2,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,HC1 LTD RE THE ORCHARDS,08-08-2024,No,4078.04,ASC  NURSING CARE PERMANENT,Not Classified
Adult Social Care,REDACTED PERSONAL DATA,07-08-2024,No,1759.68,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,REDACTED PERSONAL DATA,07-08-2024,No,-918.32,DIRECT PAYMENTS  CLIENT INCOME,Not Classified
Adult Social Care,CARETECH COMMUNITY SERVICES,08-08-2024,No,9838.36,ASC  RESIDENTIAL CARE PERMANENT,Not Classified
Adult Social Care,DOVE HOME CARE LIMITED,15-08-2024,No,739.31,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,DOVE HOME CARE LIMITED,15-08-2024,No,739.31,ASC  DOMICLIARY CARE,Not Classified
