Service Area Categorisation,PUBLISHED VENDOR NAME,Payment Date,Card Transaction,Net Amount,Purpose of Spend,Procurement Classification: ProClass Label
Adult Social Care,Redacted Personal Data,03/10/2024,No,2924.04,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,Redacted Personal Data,03/10/2024,No,-2740.36,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,Redacted Personal Data,03/10/2024,No,2924.04,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,Redacted Personal Data,03/10/2024,No,-2740.36,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,Redacted Personal Data,03/10/2024,No,2924.04,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,Redacted Personal Data,03/10/2024,No,-2740.36,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,Redacted Personal Data,03/10/2024,No,2924.04,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,Redacted Personal Data,03/10/2024,No,-2740.36,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,Redacted Personal Data,03/10/2024,No,2924.04,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,Redacted Personal Data,03/10/2024,No,-2740.36,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,Redacted Personal Data,03/10/2024,No,2924.04,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,Redacted Personal Data,03/10/2024,No,-2740.36,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,Redacted Personal Data,03/10/2024,No,2924.04,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,Redacted Personal Data,03/10/2024,No,-2740.36,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,Redacted Personal Data,03/10/2024,No,2924.04,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,Redacted Personal Data,03/10/2024,No,-685.09,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,Redacted Personal Data,03/10/2024,No,-685.09,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,Redacted Personal Data,03/10/2024,No,-1462.02,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,Redacted Personal Data,03/10/2024,No,731.01,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,Redacted Personal Data,03/10/2024,No,2193.03,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,Redacted Personal Data,03/10/2024,No,-2924.04,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,Redacted Personal Data,03/10/2024,No,2924.04,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,Redacted Personal Data,03/10/2024,No,-2924.04,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,Redacted Personal Data,03/10/2024,No,2924.04,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,Redacted Personal Data,03/10/2024,No,-2924.04,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,Redacted Personal Data,03/10/2024,No,2924.04,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,Redacted Personal Data,03/10/2024,No,-2924.04,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,Redacted Personal Data,03/10/2024,No,2924.04,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,Redacted Personal Data,03/10/2024,No,-2924.04,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,Redacted Personal Data,03/10/2024,No,2924.04,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,Redacted Personal Data,03/10/2024,No,2924.04,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,CARE THROUGH THE MILLENIUM,31/10/2024,No,9015.31,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,CARE THROUGH THE MILLENIUM,31/10/2024,No,-252.26,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,CARE THROUGH THE MILLENIUM,31/10/2024,No,9708.8,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,CARE THROUGH THE MILLENIUM,31/10/2024,No,9708.8,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,VOYAGE LTD,31/10/2024,No,7446.4,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,VOYAGE LTD,31/10/2024,No,4659.2,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,VOYAGE LTD,10/10/2024,No,9318.4,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,VOYAGE LTD,10/10/2024,No,4659.2,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,VOYAGE LTD,03/10/2024,No,6498.52,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,VOYAGE LTD,31/10/2024,No,6498.52,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,CARETECH COMMUNITY SERVICES,03/10/2024,No,9838.36,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,CARETECH COMMUNITY SERVICES,31/10/2024,No,9838.36,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,NATIONWIDE CARE SERVICES LTD,10/10/2024,No,933.72,ASC  DOMICLIARY CARE,ASC  DOMICLIARY CARE
Adult Social Care,SANDANT CARE LTD,17/10/2024,No,348.27,ASC  DOMICLIARY CARE,ASC  DOMICLIARY CARE
Adult Social Care,ORION CARE,10/10/2024,No,6115.2,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,GUARDIAN SUPPORTED LIVING,10/10/2024,No,3175.2,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,GUARDIAN SUPPORTED LIVING,10/10/2024,No,1097.6,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,FAMILY CARE TRUST,24/10/2024,No,303.6,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,FAMILY CARE TRUST,24/10/2024,No,910.8,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,INDIVIDUAL CARE SERVICES,10/10/2024,No,2565.36,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,SELECT LIFESTYLES LIMITED,03/10/2024,No,8084.44,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,SELECT LIFESTYLES LIMITED,31/10/2024,No,8084.44,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,ASPECTS CARE LTD,17/10/2024,No,1634.88,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,ROYAL MENCAP SOCIETY,10/10/2024,No,5734.8,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,ROYAL MENCAP SOCIETY,10/10/2024,No,2973.6,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,NATIONWIDE CARE SERVICES LTD,24/10/2024,No,391.04,ASC  HOME CARE SUPPORT SERVICES,ASC  HOME CARE SUPPORT SERVICES
Adult Social Care,HF Trust LTD ,03/10/2024,No,7225.68,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,HF Trust LTD ,31/10/2024,No,7225.68,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,PEOPLE PLUS ILS (ASC),02/10/2024,No,1334.4,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),30/10/2024,No,1334.4,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,UPWARD CARE LTD,10/10/2024,No,4392.08,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,UPWARD CARE LTD,10/10/2024,No,566.72,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,FUTURE HOME CARE,10/10/2024,No,10192,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,FUTURE HOME CARE,10/10/2024,No,909.72,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,FAMILY CARE TRUST,24/10/2024,No,2914.56,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,FAMILY CARE TRUST,24/10/2024,No,850.08,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,NEWLANDS BISHOP FARM,24/10/2024,No,267.76,ASC  DAY CARE,ASC  DAY CARE
Adult Social Care,THE WHITEHOUSE,03/10/2024,No,10157.28,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,THE WHITEHOUSE,31/10/2024,No,10157.28,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,NEWLANDS BISHOP FARM,24/10/2024,No,730.32,ASC  DAY CARE,ASC  DAY CARE
Adult Social Care,UPWARD CARE,10/10/2024,No,2125.2,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,UPWARD CARE,10/10/2024,No,302.96,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,NEWLANDS BISHOP FARM,24/10/2024,No,1071.04,ASC  DAY CARE,ASC  DAY CARE
Adult Social Care,PEOPLE PLUS ILS (ASC),02/10/2024,No,1368.64,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),30/10/2024,No,1368.64,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,SELECT LIFESTYLES LIMITED,03/10/2024,No,8892.24,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,SELECT LIFESTYLES LIMITED,31/10/2024,No,8892.24,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,FAMILY CARE TRUST,24/10/2024,No,2388.32,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,Redacted Personal Data,31/10/2024,No,-800.64,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,Redacted Personal Data,31/10/2024,No,-428.91,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,Redacted Personal Data,31/10/2024,No,-447.76,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,Redacted Personal Data,31/10/2024,No,-255.86,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,Redacted Personal Data,31/10/2024,No,447.76,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,Redacted Personal Data,31/10/2024,No,800.64,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,Redacted Personal Data,31/10/2024,No,447.76,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,Redacted Personal Data,31/10/2024,No,800.64,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,UPWARD CARE LTD,10/10/2024,No,3521.76,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,UPWARD CARE LTD,10/10/2024,No,566.72,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,NEWLANDS BISHOP FARM,24/10/2024,No,803.28,ASC  DAY CARE,ASC  DAY CARE
Adult Social Care,PEOPLE PLUS ILS (ASC),02/10/2024,No,366.6,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),30/10/2024,No,366.6,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,ASPECTS CARE LTD,17/10/2024,No,1676.8,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,ASPECTS CARE LTD,17/10/2024,No,1467.2,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,ASPECTS CARE LTD,17/10/2024,No,1341.44,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,INDIVIDUAL CARE SERVICES,10/10/2024,No,5171.44,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,INDIVIDUAL CARE SERVICES,10/10/2024,No,1381.24,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,Redacted Personal Data,02/10/2024,No,1200.96,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,Redacted Personal Data,30/10/2024,No,1200.96,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,FAMILY CARE TRUST,24/10/2024,No,637.76,ASC  DAY CARE,ASC  DAY CARE
Adult Social Care,NEWLANDS BISHOP FARM,24/10/2024,No,803.28,ASC  DAY CARE,ASC  DAY CARE
Adult Social Care,ASPECTS CARE LTD,17/10/2024,No,1089.92,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,PEOPLE PLUS ILS (ASC),02/10/2024,No,1857.44,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),02/10/2024,No,-258,DIRECT PAYMENTS  CLIENT INCOME,DIRECT PAYMENTS  CLIENT INCOME
Adult Social Care,PEOPLE PLUS ILS (ASC),30/10/2024,No,1857.44,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),30/10/2024,No,-258,DIRECT PAYMENTS  CLIENT INCOME,DIRECT PAYMENTS  CLIENT INCOME
Adult Social Care,HF Trust LTD ,03/10/2024,No,5996,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,HF Trust LTD ,31/10/2024,No,5996,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,ASPECTS CARE LTD,17/10/2024,No,2640.96,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,MIDWAY CARE LTD,17/10/2024,No,6865.76,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,MIDWAY CARE LTD,17/10/2024,No,1943.92,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,UPWARD CARE,10/10/2024,No,5748.16,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,UPWARD CARE,10/10/2024,No,566.72,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,UPWARD CARE,10/10/2024,No,302.96,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,PEOPLE PLUS ILS (ASC),03/10/2024,No,2745.6,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,FAMILY CARE TRUST,24/10/2024,No,1538.24,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,Redacted Personal Data,02/10/2024,No,1334.4,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,Redacted Personal Data,02/10/2024,No,-444.12,DIRECT PAYMENTS  CLIENT INCOME,DIRECT PAYMENTS  CLIENT INCOME
Adult Social Care,Redacted Personal Data,30/10/2024,No,1334.4,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,Redacted Personal Data,30/10/2024,No,-444.12,DIRECT PAYMENTS  CLIENT INCOME,DIRECT PAYMENTS  CLIENT INCOME
Adult Social Care,DIGNUS HEALTHCARE LTD,03/10/2024,No,14088.76,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,DIGNUS HEALTHCARE LTD,31/10/2024,No,14088.76,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,SOLO Life Opportunities,17/10/2024,No,5212.08,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,SOLO Life Opportunities,17/10/2024,No,1372,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,ASPECTS CARE LTD,17/10/2024,No,5009.44,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,ASPECTS CARE LTD,17/10/2024,No,576.52,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,LONSDALE MIDLANDS LTD,03/10/2024,No,13665.96,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,LONSDALE MIDLANDS LTD,31/10/2024,No,13665.96,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,THE NATIONAL SOC FOR EPILEPSY,03/10/2024,No,11601.52,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,THE NATIONAL SOC FOR EPILEPSY,31/10/2024,No,11601.52,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,SOLO Life Opportunities,17/10/2024,No,265.12,ASC  DAY CARE,ASC  DAY CARE
Adult Social Care,SOLO Life Opportunities,17/10/2024,No,1270.88,ASC  DOMICLIARY CARE,ASC  DOMICLIARY CARE
Adult Social Care,FATHER HUDSONS SOCIETY,10/10/2024,No,2681.16,ASC  DAY CARE,ASC  DAY CARE
Adult Social Care,Redacted Personal Data,02/10/2024,No,793.92,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,Redacted Personal Data,02/10/2024,No,613.84,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,Redacted Personal Data,02/10/2024,No,700.56,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,Redacted Personal Data,30/10/2024,No,793.92,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,Redacted Personal Data,30/10/2024,No,613.84,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,Redacted Personal Data,30/10/2024,No,700.56,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,HAVEN CARE SERVICES LTD,17/10/2024,No,9897.84,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,HAVEN CARE SERVICES LTD,17/10/2024,No,2230.2,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,ACCOMPLISH GROUP LIFESTYLES LTD,03/10/2024,No,7071.68,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,ACCOMPLISH GROUP LIFESTYLES LTD,31/10/2024,No,7071.68,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,GETTA LIFE,10/10/2024,No,18600.96,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,GETTA LIFE,10/10/2024,No,5456.92,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,MERESIDE,03/10/2024,No,6415.08,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,MERESIDE,31/10/2024,No,6415.08,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,PEOPLE PLUS ILS (ASC),02/10/2024,No,326.92,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),02/10/2024,No,1728,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),02/10/2024,No,338.24,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),02/10/2024,No,1364.22,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),02/10/2024,No,5637.84,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),30/10/2024,No,326.92,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),30/10/2024,No,1728,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),30/10/2024,No,338.24,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),30/10/2024,No,1364.22,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),30/10/2024,No,5637.84,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,NEWLANDS BISHOP FARM,24/10/2024,No,267.76,ASC  DAY CARE,ASC  DAY CARE
Adult Social Care,Redacted Personal Data,02/10/2024,No,533.76,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,Redacted Personal Data,30/10/2024,No,533.76,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,Redacted Personal Data,02/10/2024,No,1456,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,Redacted Personal Data,02/10/2024,No,412.8,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,Redacted Personal Data,30/10/2024,No,1456,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,Redacted Personal Data,30/10/2024,No,412.8,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,Redacted Personal Data,02/10/2024,No,1934.8,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,Redacted Personal Data,30/10/2024,No,1934.8,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,Redacted Personal Data,02/10/2024,No,2615.08,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,Redacted Personal Data,02/10/2024,No,-392.44,DIRECT PAYMENTS  CLIENT INCOME,DIRECT PAYMENTS  CLIENT INCOME
Adult Social Care,Redacted Personal Data,30/10/2024,No,2615.08,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,Redacted Personal Data,30/10/2024,No,-392.44,DIRECT PAYMENTS  CLIENT INCOME,DIRECT PAYMENTS  CLIENT INCOME
Adult Social Care,BROADHAM CARE LTD,03/10/2024,No,9829.68,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,BROADHAM CARE LTD,31/10/2024,No,9829.68,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,PEOPLE PLUS ILS (ASC),02/10/2024,No,4496.96,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),02/10/2024,No,662.8,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),30/10/2024,No,4496.96,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),30/10/2024,No,662.8,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,SOLO Life Opportunities,17/10/2024,No,5909.76,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,SOLO Life Opportunities,17/10/2024,No,860.44,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,CRAEGMOOR - HIGHFIELDS ROAD,03/10/2024,No,12816.44,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,CRAEGMOOR - HIGHFIELDS ROAD,31/10/2024,No,12816.44,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,LYNNCARE (2000) LTD T/A CLOVER CARE SERVICES,10/10/2024,No,5011.44,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,LYNNCARE (2000) LTD T/A CLOVER CARE SERVICES,10/10/2024,No,669.48,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
