Service Area Categorisation,PUBLISHED VENDOR NAME,Payment Date,Card Transaction,Net Amount,Purpose of Spend,Procurement Classification: ProClass Label
Children & Education Services,MEADWAY COACHES,19/12/2024,No,4500,CLIENTS TRANSPORT COSTS,Home to School / College - Bus & Coach Services
Children & Education Services,MEADWAY COACHES,19/12/2024,No,-6750,CLIENTS TRANSPORT COSTS,Home to School / College - Bus & Coach Services
Children & Education Services,MEADWAY COACHES,19/12/2024,No,6750,CLIENTS TRANSPORT COSTS,Home to School / College - Bus & Coach Services
Children & Education Services,MEADWAY COACHES,19/12/2024,No,6750,CLIENTS TRANSPORT COSTS,Home to School / College - Bus & Coach Services
Children & Education Services,MEADWAY COACHES,19/12/2024,No,-4050,CLIENTS TRANSPORT COSTS,Home to School / College - Bus & Coach Services
Children & Education Services,MEADWAY COACHES,19/12/2024,No,4050,CLIENTS TRANSPORT COSTS,Home to School / College - Bus & Coach Services
Children & Education Services,MEADWAY COACHES,19/12/2024,No,4050,CLIENTS TRANSPORT COSTS,Home to School / College - Bus & Coach Services
Adult Social Care,FAMILY CARE TRUST,05/12/2024,No,7769.72,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Cultural & Related Services,FAMILY CARE TRUST,18/12/2024,No,-1050,GROUNDS MAINTENANCE,Open Spaces - Repair & Maintenance
Cultural & Related Services,FAMILY CARE TRUST,18/12/2024,No,750,GROUNDS MAINTENANCE,Open Spaces - Repair & Maintenance
Adult Social Care,FAMILY CARE TRUST,23/12/2024,No,265.96,OTHER CONTRACTED SERVICES,Contract Charges from Solihull Care Trust
Children & Education Services,MIDLAND FOODS,04/12/2024,No,310.1,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,MIDLAND FOODS,04/12/2024,No,322.22,CATERING PROVISIONS,Catering - Food & Beverages
Planning & Development Services,Winterfunland Midlands Ltd,05/12/2024,No,3750,GRANTS & SUBSCRIPTIONS,Grants - Other
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,48.68,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,55.56,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,49.28,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,21.18,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,36.51,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,44.08,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,5.47,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,24.64,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,623.59,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,567.33,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,614.3,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,533.02,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,549.59,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,451.15,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,432.62,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,378.36,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,357.14,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,375.71,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,274.74,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,254.77,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,250.54,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,217.87,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,214.99,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,155.62,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,162.53,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,94.03,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,64,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,30.49,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,27.92,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,25.76,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,23.08,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,9.77,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,8.96,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,-3.63,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,-3.88,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,-10.5,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,-15.14,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,04/12/2024,No,-117.4,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,11/12/2024,No,85.64,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,11/12/2024,No,98.56,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,11/12/2024,No,73.92,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,11/12/2024,No,49.28,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,11/12/2024,No,49.28,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,11/12/2024,No,85.72,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,11/12/2024,No,40.4,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,11/12/2024,No,55.56,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,11/12/2024,No,21.18,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,11/12/2024,No,24.64,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,11/12/2024,No,4.86,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,11/12/2024,No,838.49,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,11/12/2024,No,723.54,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,11/12/2024,No,629.69,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,11/12/2024,No,614.6,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,11/12/2024,No,629.5,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,11/12/2024,No,620.19,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,11/12/2024,No,595.41,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,11/12/2024,No,383.71,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,11/12/2024,No,424.9,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,11/12/2024,No,357.27,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,11/12/2024,No,252.62,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,11/12/2024,No,224.35,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,11/12/2024,No,211.85,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,11/12/2024,No,143.01,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,11/12/2024,No,25.86,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,11/12/2024,No,88.47,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,11/12/2024,No,70.06,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,11/12/2024,No,61.96,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,11/12/2024,No,31.47,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,11/12/2024,No,20.84,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,11/12/2024,No,49.77,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,11/12/2024,No,37.12,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,11/12/2024,No,19.54,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,11/12/2024,No,13.52,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,11/12/2024,No,18.26,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,11/12/2024,No,14.72,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,11/12/2024,No,11.68,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,11/12/2024,No,3.43,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,11/12/2024,No,-3.22,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,11/12/2024,No,-3.5,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,11/12/2024,No,-5.27,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,11/12/2024,No,-6.44,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,11/12/2024,No,-8.27,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,11/12/2024,No,-10.5,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,11/12/2024,No,-27.06,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,11/12/2024,No,-40.2,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,18/12/2024,No,67.2,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,18/12/2024,No,55.56,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,18/12/2024,No,49.28,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,18/12/2024,No,70.46,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,18/12/2024,No,22.75,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,18/12/2024,No,23.89,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,18/12/2024,No,49.93,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,18/12/2024,No,16.9,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,18/12/2024,No,74.08,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,18/12/2024,No,73.92,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,18/12/2024,No,73.92,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,18/12/2024,No,37.04,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,18/12/2024,No,49.28,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,18/12/2024,No,9.08,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,18/12/2024,No,74.08,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,18/12/2024,No,98.56,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,18/12/2024,No,37.04,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,18/12/2024,No,12.78,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,18/12/2024,No,892.9,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,18/12/2024,No,831.15,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,18/12/2024,No,668.54,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,18/12/2024,No,460.35,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,18/12/2024,No,529.08,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,18/12/2024,No,478.68,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,18/12/2024,No,467.78,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,18/12/2024,No,414.18,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,18/12/2024,No,439.85,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,18/12/2024,No,345.35,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,18/12/2024,No,318.26,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,18/12/2024,No,314.71,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,18/12/2024,No,278.59,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,18/12/2024,No,257.27,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,18/12/2024,No,224.23,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,18/12/2024,No,202.28,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,18/12/2024,No,207.02,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,18/12/2024,No,117.89,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,18/12/2024,No,59.4,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,18/12/2024,No,100.39,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,18/12/2024,No,83.98,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,18/12/2024,No,79.99,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,18/12/2024,No,74.39,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,18/12/2024,No,54.97,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,18/12/2024,No,37.5,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,18/12/2024,No,19.52,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,18/12/2024,No,27.27,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,18/12/2024,No,18.18,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,18/12/2024,No,11.54,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,18/12/2024,No,3.63,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,18/12/2024,No,-6.27,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,18/12/2024,No,-11.1,CATERING PROVISIONS,Catering - Food & Beverages
