Service Area,Service Division,Expense Type,Expense Code,Detailed Expense Type,Payment Date,Transaction Number,Amount Exc VAT,Supplier Name
Resources BK0010,Legal & Democratic Services,Supplies and Services,338042,Services,24/08/2023,4172191-371597,œ650.00,NEW PARK COURT CHAMBERS.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,338066,Services,24/08/2023,4172203-OM3628,"œ1,000.00",ORIGINAL TENTS & EVENTS LTD T/A ORIGINAL MARQUEES.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384199,Miscellaneous Expenses,24/08/2023,4172118-826,œ500.00,REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,364359,Grants to Voluntary Organisations,24/08/2023,4172119-RES-08-2023-374,œ656.40,REDACTED - PAYMENT TO INDIVIDUAL
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384199,Miscellaneous Expenses,24/08/2023,4172130-077,œ659.43,REDACTED - PAYMENT TO INDIVIDUAL
Adult and Health Services,Head of Adults,Supplies and Services,338066,Services,24/08/2023,4172132-DN23-07-11,œ534.00,REDACTED - PAYMENT TO INDIVIDUAL
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,384199,Miscellaneous Expenses,24/08/2023,4172166-070823,"œ1,680.00",REDACTED - PAYMENT TO INDIVIDUAL
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,338066,Services,24/08/2023,4172145-4100848557.,"œ2,334.75",FILM ON THE BRAIN.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,384167,Miscellaneous Expenses,24/08/2023,4172082-39026,œ524.91,AA MEDIA LTD.*
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,24/08/2023,4172083-REFERENCE,"œ124,855.75",ABL HEALTH LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,338044,Services,24/08/2023,4172085-SR80823,"œ2,781.00",ADVANCED CHILD CARE ASSESSMENTS LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,24/08/2023,4172094-5686,œ640.00,ARROWHAUL & PLANT HIRE LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425021,Rendered by Voluntary Organisations,24/08/2023,4172095-INV-1781,"œ26,455.00",ARTEMIS SUPPORT LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425021,Rendered by Voluntary Organisations,24/08/2023,4172095-INV-1847,"œ28,100.00",ARTEMIS SUPPORT LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,312013,Newspapers books and periodicals E312,24/08/2023,4172098-6920456,œ716.44,ASKEWS & HOLTS LIBRARY SERVICES LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,312013,Newspapers books and periodicals E312,24/08/2023,4172098-6920457,œ563.86,ASKEWS & HOLTS LIBRARY SERVICES LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,312013,Newspapers books and periodicals E312,24/08/2023,4172098-6922730,œ722.02,ASKEWS & HOLTS LIBRARY SERVICES LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,338066,Services,24/08/2023,4172100-400177311,"œ35,249.93",BAM NUTTALL LTD.
Neighbourhoods and Climate Change,Highways,Construction work A908,908105,Construction work,24/08/2023,4172100-400177395,"œ412,389.16",BAM NUTTALL LTD.
Adult and Health Services,Public Health CC0450,Premises,145050,Cleaning and Domestic Supplies,24/08/2023,4172101-414725,"œ1,851.22",BETTAKLEEN LTD.
Adult and Health Services,Public Health CC0450,Premises,145050,Cleaning and Domestic Supplies,24/08/2023,4172101-414765,"œ1,432.76",BETTAKLEEN LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,338066,Services,24/08/2023,4172103-SIN045339,"œ4,158.00",BLOOM PROCUREMENT SERVICES LTD (FORMERLY NEPRO LTD).
Children and Young Peoples Services,Central Charges (CYPS),Supplies and Services,384197,Miscellaneous Expenses,24/08/2023,4172105-0037291,œ711.70,BOX-IT NORTH.
Children and Young Peoples Services,Central Charges (CYPS),Supplies and Services,384197,Miscellaneous Expenses,24/08/2023,4172105-0037292,"œ2,013.32",BOX-IT NORTH.
Regeneration Economy and Growth,Transport and Contracted Services,Supplies and Services,384197,Miscellaneous Expenses,24/08/2023,4172105-0037293,œ547.90,BOX-IT NORTH.
Adult and Health Services,Commissioning inc Supporting People,Third Party Payments,479101,Purchase of Care,24/08/2023,4172109-INV044440,"œ25,416.67",CAREHOME SELECTION LTD (CHS HEALTHCARE).
Adult and Health Services,Commissioning inc Supporting People,Third Party Payments,479101,Purchase of Care,24/08/2023,4172109-INV044441,"œ7,000.00",CAREHOME SELECTION LTD (CHS HEALTHCARE).
Regeneration Economy and Growth,Culture Sport and Tourism,Premises,145023,Cleaning and Domestic Supplies,24/08/2023,4172114-CN30292905,"œ3,599.40",CITRON HYGIENE UK LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,304259,Equipment and Materials,24/08/2023,4172114-CN30293242,"œ1,116.42",CITRON HYGIENE UK LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,384199,Miscellaneous Expenses,24/08/2023,4172114-CN30293854,œ616.47,CITRON HYGIENE UK LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304259,Equipment and Materials,24/08/2023,4172122-0000132085,"œ3,120.00",CLEVELAND CONTAINERS LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384199,Miscellaneous Expenses,24/08/2023,4172125-11546,"œ2,625.00",COUNTERCULTURE PARTNERSHIP LLP.
Regeneration Economy and Growth,Planning & Housing,Premises,135005,Water Services,24/08/2023,4172131-6363,"œ1,440.00",DEMETER LTD.
Regeneration Economy and Growth,Planning & Housing,Supplies and Services,308013,Furniture,24/08/2023,4172134-05179,œ690.00,DUCKS CARPET CLEARANCE WAREHOUSE.
Neighbourhoods and Climate Change,Partnerships & Community Engagement Div.,Supplies and Services,384086,Miscellaneous Expenses,24/08/2023,4172135-VOUCHER23NB-EDUR015,"œ1,500.00",DURHAM MINERS ASSOCIATION BRASS BAND.
Dedicated Schools Grant BG0015,DSG High Needs Block,Third Party Payments,440080,Other third party payments E440,24/08/2023,4172136-RES-08-2023-367,"œ32,551.00",EAST DURHAM COLLEGE.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,24/08/2023,4172137-059-321979,œ989.48,EDMUNDSON ELECTRICAL LTD.
Adult and Health Services,Commissioning inc Supporting People,Third Party Payments,479102,Purchase of Care,24/08/2023,4172144-JUL23-0004,"œ19,042.50",FAMILY ACTION T/A PAC-UK LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,24/08/2023,4172152-06/234129,œ947.60,GREENHAM TRADING LTD.
Children and Young Peoples Services,Head of Education and Skills,Third Party Payments,440999,Other third party payments E440,24/08/2023,4172154-SI-0000459,"œ7,650.64",GROUNDWORK NORTH EAST.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,24/08/2023,4172158-4773322,œ717.15,HEADLAM (FLOORCOVERING DISTRIBUTORS) LTD.
Resources BK0010,HR & Employee Services,Supplies and Services,338221,Services,24/08/2023,4172159-SF-157769,"œ1,904.43",HEALTH ASSURED LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,24/08/2023,4172162-400050050,"œ4,580.37",ICL UK SALES LTD (CLEVELAND POTASH LTD).
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,24/08/2023,4172162-400050051,"œ1,181.11",ICL UK SALES LTD (CLEVELAND POTASH LTD).
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,24/08/2023,4172169-0213/00976925,"œ4,268.68",JT DOVE LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,24/08/2023,4172169-0213/00976926,œ713.78,JT DOVE LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,24/08/2023,4172172-L028532/01,"œ29,873.62",KINGFISHER UPVC WINDOWS & DOORS LTD T/A KINGFISHER COMMERCIAL.
Regeneration Economy and Growth,Corporate Property and Land,Fees,901002,Consultants fees 901002,24/08/2023,4172179-23053,"œ1,400.00",MARIA FERGUSON PLANNING LTD.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,24/08/2023,4172185-RES-08-2023-368,"œ3,545.00",MOWBRAY SCHOOL (NORTH YORKSHIRE COUNTY COUNCIL).
Dedicated Schools Grant BG0015,DSG High Needs Block,Third Party Payments,440080,Other third party payments E440,24/08/2023,4172190-RES-08-2023-369,"œ74,922.00",NEW COLLEGE DURHAM.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,24/08/2023,4172198-RES-08-2023-366,"œ2,505.00",NORTHUMBERLAND COUNTY COUNCIL.
Regeneration Economy and Growth,Corporate Property and Land,Construction work A908,908105,Construction work,24/08/2023,4172199-RES-08-2023-375,"œ1,887.00",NORTHUMBRIAN WATER LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,24/08/2023,4172204-3590,"œ4,925.00",PARAMOUNT CEILINGS & PARTITIONS LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,24/08/2023,4172205-XL305525,"œ1,408.53",PARK ELECTRICAL DISTRIBUTORS LTD.
Children and Young Peoples Services,Head of Education and Skills,Construction work A908,908105,Construction work,24/08/2023,4172213-901003866,"œ22,847.75",PORTAKABIN LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,24/08/2023,4172219-10000/230756,"œ185,063.95",RAINTON CONSTRUCTION LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Construction work A908,908105,Construction work,24/08/2023,4172221-INV-0347,"œ4,081.00",RANNS PROFESSIONAL SERVICES LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230720,Contract Hire,24/08/2023,4172226-220/23/0038370,œ836.50,SIEMENS FINANCIAL SERVICES LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,24/08/2023,4172232-8672,"œ1,875.00",ST ASTIER LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,24/08/2023,4172232-8676,"œ2,298.00",ST ASTIER LTD.
Resources BK0010,Digital Services,Vehicles Equipment Furniture and Fittings,912701,Computer equipment,24/08/2023,4172239-145758,"œ75,713.58",SWITCHSHOP LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,24/08/2023,4172240-1045386,"œ1,693.24",T CROSSLING & CO LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,24/08/2023,4172241-3477,œ520.00,T MANNERS & SONS LTD.
Regeneration Economy and Growth,Transport and Contracted Services,Third Party Payments,430100,Rendered by Private Contractors,24/08/2023,4172242-INV-34351,"œ4,214.64",T3 SECURITY LTD.
Regeneration Economy and Growth,Transport and Contracted Services,Third Party Payments,430100,Rendered by Private Contractors,24/08/2023,4172242-INV-34359,"œ2,225.30",T3 SECURITY LTD.
Neighbourhoods and Climate Change,Partnerships & Community Engagement Div.,Supplies and Services,384086,Miscellaneous Expenses,24/08/2023,4172247-VOUCHER23NB-DCTY015,"œ1,500.00",THE WALK & TALK TRUST.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,24/08/2023,4172251-120741,"œ2,845.00",TOFCO LTD.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,342055,Computers and Communications,24/08/2023,4172253-INV-16010,"œ4,655.00",TRIANGLE CONSULTING SOCIAL ENTERPRISE LTD.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338042,Services,24/08/2023,4172254-304774/INVHM421,œ665.00,TRINITY CHAMBERS.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,24/08/2023,4172257-DCC/GT/355,"œ1,325.92",TYNE VALLEY FLOORING & CARPETS.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,24/08/2023,4172258-249797,"œ1,600.94",TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,24/08/2023,4172258-249798,œ936.52,TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,24/08/2023,4172258-249799,"œ2,608.40",TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,24/08/2023,4172258-249800,"œ1,618.05",TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304259,Equipment and Materials,24/08/2023,4172261-29320,œ592.50,VIRIDIAN SYSTEMS LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,384500,Miscellaneous Expenses,25/08/2023,4172278-133,œ500.00,REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,384500,Miscellaneous Expenses,25/08/2023,4172278-135,œ500.00,REDACTED - PAYMENT TO INDIVIDUAL
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,384199,Miscellaneous Expenses,25/08/2023,4172329-INV-2392,"œ4,200.00",HBB GEOSALES LTD.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338099,Services,25/08/2023,4172436-115788,œ942.50,VIVID RESOURCING.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,338047,Services,25/08/2023,4172298-3045,"œ1,600.00",REDACTED - PAYMENT TO INDIVIDUAL
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,338047,Services,25/08/2023,4172317-GALA84,"œ3,359.69",REDACTED - PAYMENT TO INDIVIDUAL
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,338047,Services,25/08/2023,4172317-GALA85,œ525.00,REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,338066,Services,25/08/2023,4172356-13,"œ2,028.80",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,338027,Services,25/08/2023,4172373-0037,"œ1,650.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Premises,106082,Centrally Controlled Rep and Maint,25/08/2023,4172274-21506,"œ1,253.32",ACEDA LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Premises,106082,Centrally Controlled Rep and Maint,25/08/2023,4172275-52779972,œ907.00,ADT FIRE & SECURITY PLC.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,344016,Telephones,25/08/2023,4172279-0000368469,"œ1,116.99",APEX RADIO SYSTEMS LTD.
Regeneration Economy and Growth,Corporate Property and Land,Premises,108099,Service Repairs and Maintenance,25/08/2023,4172280-38878,"œ3,007.25",AQUAJET DRAIN CLEANING LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304358,Equipment and Materials,25/08/2023,4172281-0000038847,œ535.20,AQUAJET DRAIN CLEANING LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,384199,Miscellaneous Expenses,25/08/2023,4172282-SIN013211,œ562.00,ARBOR TIMBER & BUILDERS MERCHANTS LTD.
Regeneration Economy and Growth,Transport and Contracted Services,Premises,108135,Service Repairs and Maintenance,25/08/2023,4172283-30064,œ555.75,ARM PIPETEK LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425021,Rendered by Voluntary Organisations,25/08/2023,4172284-INV-1792,"œ26,455.00",ARTEMIS SUPPORT LTD.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,312009,Newspapers books and periodicals E312,25/08/2023,4172285-6910710,œ552.96,ASKEWS & HOLTS LIBRARY SERVICES LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,25/08/2023,4172287-MG08756,œ915.00,BAILEY CONCRETE PUMPING LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,25/08/2023,4172291-SI-7226,œ600.00,BELL CONTROL SOLUTIONS LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Premises,145023,Cleaning and Domestic Supplies,25/08/2023,4172294-22SI2292788,"œ1,914.00",BRENNTAG UK LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,25/08/2023,4172295-4100824050,"œ3,050.00",BRIAN YOUNGER T/A B & E YOUNGER FLOORING.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304358,Equipment and Materials,25/08/2023,4172296-10186,œ575.00,BW HAULAGE LTD.
Adult and Health Services,Commissioning inc Supporting People,Third Party Payments,479102,Purchase of Care,25/08/2023,4172301-1343,"œ2,065.74",CHILD ACTION NORTHWEST.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,338027,Services,25/08/2023,4172302-DURHAM050623,"œ2,256.25",CHRIS TREVOR PRIMARY EDUCATION CONSULTANCY.
Adult and Health Services,Head of Adults,Third Party Payments,478151,Purchase of Care,25/08/2023,4172303-421R205563,"œ5,230.40",COMMUNITY INTEGRATED CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478151,Purchase of Care,25/08/2023,4172303-421R205565,"œ7,691.04",COMMUNITY INTEGRATED CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478151,Purchase of Care,25/08/2023,4172303-421R205593,"œ5,644.80",COMMUNITY INTEGRATED CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478151,Purchase of Care,25/08/2023,4172303-421R205595,"œ1,055.43",COMMUNITY INTEGRATED CARE LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,384199,Miscellaneous Expenses,25/08/2023,4172309-INV-1834,"œ7,875.00",DINSDALE MOORLAND SPECIALISTS.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338025,Services,25/08/2023,4172313-07/23,œ620.00,EAST DURHAM FUNERAL SERVICE LTD.
Adult and Health Services,Commissioning inc Supporting People,Third Party Payments,479102,Purchase of Care,25/08/2023,4172319-AUG23-0004,"œ19,042.50",FAMILY ACTION T/A PAC-UK LTD.
Children and Young Peoples Services,Head of Education and Skills,Third Party Payments,440999,Other third party payments E440,25/08/2023,4172323-0000001439,œ709.48,FOUNDATION OF LIGHT.
Regeneration Economy and Growth,Culture Sport and Tourism,Premises,106082,Centrally Controlled Rep and Maint,25/08/2023,4172325-502738,"œ1,723.42",FT LEISURE LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304083,Equipment and Materials,25/08/2023,4172328-INV-0658,œ540.83,HALLBANKGATE HUB LTD.
Regeneration Economy and Growth,Corporate Property and Land,Premises,108099,Service Repairs and Maintenance,25/08/2023,4172332-7081041256,"œ1,589.51",HONEYWELL NOVAR SYSTEMS LTD.
Dedicated Schools Grant BG0015,DSG High Needs Block,Third Party Payments,440080,Other third party payments E440,25/08/2023,4172333-RES-08-2023-376,œ769.00,HUMANKIND CHARITY.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,25/08/2023,4172334-400050052,"œ22,082.99",ICL UK SALES LTD (CLEVELAND POTASH LTD).
Neighbourhoods and Climate Change,Environmental Services,Premises,106082,Centrally Controlled Rep and Maint,25/08/2023,4172339-29081,"œ6,708.82",JC MAINTENANCE SERVICES LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,25/08/2023,4172342-32459,"œ2,453.00",JOHN R BUTTERFIELD LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,25/08/2023,4172342-32505,"œ4,647.10",JOHN R BUTTERFIELD LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,25/08/2023,4172342-32532,"œ2,070.75",JOHN R BUTTERFIELD LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,25/08/2023,4172342-32540,"œ1,370.50",JOHN R BUTTERFIELD LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,25/08/2023,4172342-32566,œ632.50,JOHN R BUTTERFIELD LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,25/08/2023,4172344-0119/00024683,œ579.80,JT DOVE LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,25/08/2023,4172344-0120/00038204,œ530.52,JT DOVE LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,25/08/2023,4172344-0213/00977997,"œ1,182.68",JT DOVE LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,25/08/2023,4172344-0213/00977998,"œ3,438.40",JT DOVE LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,384199,Miscellaneous Expenses,25/08/2023,4172346-1713,"œ2,760.00",JW BAINBRIDGE CONTRACTORS LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,384199,Miscellaneous Expenses,25/08/2023,4172346-1714,"œ4,574.00",JW BAINBRIDGE CONTRACTORS LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,25/08/2023,4172350-4594,"œ1,115.50",KEVIN SNOWDON GROUNDWORKS LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,25/08/2023,4172350-4617,"œ1,195.50",KEVIN SNOWDON GROUNDWORKS LTD.
Regeneration Economy and Growth,Corporate Property and Land,Premises,108099,Service Repairs and Maintenance,25/08/2023,4172355-185654,"œ1,000.00",LUCION ENVIRONMENTAL LLP LTD.
Regeneration Economy and Growth,Corporate Property and Land,Premises,108099,Service Repairs and Maintenance,25/08/2023,4172355-185658,œ600.00,LUCION ENVIRONMENTAL LLP LTD.
Regeneration Economy and Growth,Corporate Property and Land,Premises,108099,Service Repairs and Maintenance,25/08/2023,4172355-185659,œ800.00,LUCION ENVIRONMENTAL LLP LTD.
Regeneration Economy and Growth,Corporate Property and Land,Premises,108099,Service Repairs and Maintenance,25/08/2023,4172355-185672,œ800.00,LUCION ENVIRONMENTAL LLP LTD.
Regeneration Economy and Growth,Corporate Property and Land,Premises,108099,Service Repairs and Maintenance,25/08/2023,4172355-185703,œ800.00,LUCION ENVIRONMENTAL LLP LTD.
Regeneration Economy and Growth,Corporate Property and Land,Premises,108099,Service Repairs and Maintenance,25/08/2023,4172355-185723,œ800.00,LUCION ENVIRONMENTAL LLP LTD.
Regeneration Economy and Growth,Corporate Property and Land,Premises,108099,Service Repairs and Maintenance,25/08/2023,4172355-185728,œ800.00,LUCION ENVIRONMENTAL LLP LTD.
Regeneration Economy and Growth,Corporate Property and Land,Premises,108099,Service Repairs and Maintenance,25/08/2023,4172355-185746,œ600.00,LUCION ENVIRONMENTAL LLP LTD.
Resources BK0010,Procurement Sales & Business Services,Supplies and Services,342055,Computers and Communications,25/08/2023,4172358-12659719,"œ7,778.60",MAINTEL EUROPE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,25/08/2023,4172359-0000016608,"œ32,565.02",MALLATITE TRANSPORT & TECHNOLOGY DIVISION.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,25/08/2023,4172362-Z001670076,"œ6,498.40",MARSHALLS MONO LTD.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430101,Rendered by Private Contractors,25/08/2023,4172364-HOL08596,"œ2,569.74",MCCONECHYS TYRE SERVICE LTD.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430101,Rendered by Private Contractors,25/08/2023,4172364-HOL08597,œ941.26,MCCONECHYS TYRE SERVICE LTD.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430101,Rendered by Private Contractors,25/08/2023,4172364-HOL08598,"œ1,605.54",MCCONECHYS TYRE SERVICE LTD.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430101,Rendered by Private Contractors,25/08/2023,4172364-HOL08599,"œ1,005.03",MCCONECHYS TYRE SERVICE LTD.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430101,Rendered by Private Contractors,25/08/2023,4172364-HOL08619,"œ2,593.06",MCCONECHYS TYRE SERVICE LTD.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430101,Rendered by Private Contractors,25/08/2023,4172364-HOL08620,œ901.42,MCCONECHYS TYRE SERVICE LTD.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430101,Rendered by Private Contractors,25/08/2023,4172364-HOL08621,"œ1,510.92",MCCONECHYS TYRE SERVICE LTD.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430101,Rendered by Private Contractors,25/08/2023,4172364-HOL08622,"œ1,359.26",MCCONECHYS TYRE SERVICE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,479102,Purchase of Care,25/08/2023,4172380-0051747,œ950.00,NORTHUMBRIA CALVERT TRUST.
Neighbourhoods and Climate Change,Community Protection,Third Party Payments,430100,Rendered by Private Contractors,25/08/2023,4172382-915486202,"œ8,050.90",NORTHUMBRIAN WATER LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478151,Purchase of Care,25/08/2023,4172383-3,"œ3,081.32",OLIVE STONE SUPPORT.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,25/08/2023,4172384-G0759822A,œ655.00,ORBIS PROTECT LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304221,Equipment and Materials,25/08/2023,4172385-OASI0065599,"œ1,428.60",ORIGIN AMENITY SOLUTIONS LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,25/08/2023,4172387-XL305590,œ830.00,PARK ELECTRICAL DISTRIBUTORS LTD.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Supplies and Services,304259,Equipment and Materials,25/08/2023,4172390-INV1129992,œ951.70,POSTURITE (UK) LTD.
Adult and Health Services,Head of Adults,Supplies and Services,304259,Equipment and Materials,25/08/2023,4172391-SIN2455547,œ508.42,PPL PRS LTD.
Regeneration Economy and Growth,Corporate Property and Land,Premises,108099,Service Repairs and Maintenance,25/08/2023,4172392-17069,œ575.00,PREMIER CELL FIT T/A LIVEWIRE GATES & DOORS.
Regeneration Economy and Growth,Economic Development,Construction work A908,908105,Construction work,25/08/2023,4172403-24564,"œ6,708.00",SEYMOUR (CIVIL ENGINEERING CONTRACTORS) LTD.
Regeneration Economy and Growth,Planning & Housing,Supplies and Services,308013,Furniture,25/08/2023,4172404-4491,"œ1,200.00",SIESTA BLINDS LTD.
Neighbourhoods and Climate Change,Environmental Services,Premises,108099,Service Repairs and Maintenance,25/08/2023,4172409-INV-24964,"œ17,380.00",SPECIALIST POWER SYSTEMS LTD.
Regeneration Economy and Growth,Corporate Property and Land,Premises,108099,Service Repairs and Maintenance,25/08/2023,4172410-22796,œ580.00,STONE TECHNICAL SERVICES GROUP LTD.
Regeneration Economy and Growth,Business Durham,Premises,106082,Centrally Controlled Rep and Maint,25/08/2023,4172410-22893,œ959.41,STONE TECHNICAL SERVICES GROUP LTD.
Adult and Health Services,Commissioning inc Supporting People,Third Party Payments,479101,Purchase of Care,25/08/2023,4172412-5279,"œ18,153.00",SUPPORTIVE SRC LTD.
