Service Area,Service Division,Expense Type,Expense Code,Detailed Expense Type,Payment Date,Transaction Number,Amount Exc VAT,Supplier Name
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425040,Rendered by Voluntary Organisations,14/04/2023,4123196-PIG_159306,"£58,244.52",REACH OUT CARE LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425021,Rendered by Voluntary Organisations,14/04/2023,4123202-PIG_159263,"£16,256.34",REFLEXION CARE GROUP LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425021,Rendered by Voluntary Organisations,14/04/2023,4123210-PIG_159264,"£22,530.00",RIGHT-TRAK LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425021,Rendered by Voluntary Organisations,14/04/2023,4123216-PIG_158575,"£21,902.40",ROC FAMILY SUPPORT LTD.
Dedicated Schools Grant BG0015,DSG High Needs Block,Third Party Payments,425005,Rendered by Voluntary Organisations,14/04/2023,4123225-PIG_159298,"£9,218.05",RUSKIN MILL TRUST T/A CLERVAUX GARDEN SCHOOL.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425040,Rendered by Voluntary Organisations,14/04/2023,4123261-PIG_158603,"£3,500.00",SHINING STARS FOSTERING SERVICES.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425021,Rendered by Voluntary Organisations,14/04/2023,4123283-PIG_158576,"£15,720.00",ST CUTHBERTS CARE.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425044,Rendered by Voluntary Organisations,14/04/2023,4123284-PIG_157976,"£2,277.45",ST CUTHBERTS CARE.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425020,Rendered by Voluntary Organisations,14/04/2023,4123289-PIG_159273,"£31,166.40",ST OSWALD`S HOSPICE LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425040,Rendered by Voluntary Organisations,14/04/2023,4123324-PIG_158642,"£20,324.92",SWIIS FOSTER CARE LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425040,Rendered by Voluntary Organisations,14/04/2023,4123324-PIG_158643,"£4,260.00",SWIIS FOSTER CARE LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425040,Rendered by Voluntary Organisations,14/04/2023,4123334-PIG_158648,"£51,345.42",TEAM FOSTERING.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425040,Rendered by Voluntary Organisations,14/04/2023,4123334-PIG_158649,"£24,013.25",TEAM FOSTERING.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425040,Rendered by Voluntary Organisations,14/04/2023,4123339-PIG_158594,"£5,315.26",THE FOSTERING COMPANY NORTH EAST LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425040,Rendered by Voluntary Organisations,14/04/2023,4123339-PIG_158616,"£18,493.02",THE FOSTERING COMPANY NORTH EAST LTD.
Dedicated Schools Grant BG0015,DSG High Needs Block,Third Party Payments,425005,Rendered by Voluntary Organisations,14/04/2023,4123340-PIG_159299,"£4,473.70",THE GFC SCHOOL LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425040,Rendered by Voluntary Organisations,14/04/2023,4123372-PIG_159281,"£31,001.18",UK FOSTERING LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425040,Rendered by Voluntary Organisations,14/04/2023,4123375-PIG_158617,"£16,197.30",UNITY FOSTER CARE LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425021,Rendered by Voluntary Organisations,14/04/2023,4123386-PIG_159265,"£49,009.22",VITA NOVA NE LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425021,Rendered by Voluntary Organisations,14/04/2023,4123393-PIG_158577,"£45,600.00",WE CARE BESPOKE LTD T/A TYNE ROAD CHILDREN`S HOME.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425021,Rendered by Voluntary Organisations,14/04/2023,4123403-PIG_158579,"£16,502.84",WITHERSLACK GROUP LTD T/A ASHBROOKE SCHOOL.
Dedicated Schools Grant BG0015,DSG High Needs Block,Third Party Payments,425005,Rendered by Voluntary Organisations,14/04/2023,4123403-PIG_159300,"£77,136.04",WITHERSLACK GROUP LTD T/A ASHBROOKE SCHOOL.
Dedicated Schools Grant BG0015,DSG High Needs Block,Third Party Payments,425005,Rendered by Voluntary Organisations,14/04/2023,4123404-PIG_158585,"£17,005.84",WITHERSLACK GROUP LTD T/A HARTWELL SCHOOL.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425021,Rendered by Voluntary Organisations,14/04/2023,4123405-PIG_158578,"£15,334.72",WITHERSLACK GROUP LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425021,Rendered by Voluntary Organisations,14/04/2023,4123405-PIG_158580,"£28,712.72",WITHERSLACK GROUP LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425021,Rendered by Voluntary Organisations,14/04/2023,4123405-PIG_158581,"£17,028.24",WITHERSLACK GROUP LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425021,Rendered by Voluntary Organisations,14/04/2023,4123405-PIG_158582,"£19,153.40",WITHERSLACK GROUP LTD.
Dedicated Schools Grant BG0015,DSG High Needs Block,Third Party Payments,425005,Rendered by Voluntary Organisations,14/04/2023,4123405-PIG_158584,"£6,572.04",WITHERSLACK GROUP LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425023,Rendered by Voluntary Organisations,14/04/2023,4123405-PIG_158586,"£6,740.08",WITHERSLACK GROUP LTD.
Dedicated Schools Grant BG0015,DSG High Needs Block,Third Party Payments,425005,Rendered by Voluntary Organisations,14/04/2023,4123405-PIG_158587,"£10,361.96",WITHERSLACK GROUP LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425023,Rendered by Voluntary Organisations,14/04/2023,4123405-PIG_158588,"£13,159.24",WITHERSLACK GROUP LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425021,Rendered by Voluntary Organisations,14/04/2023,4123410-PIG_158583,"£17,000.01",YOUNG FOUNDATIONS LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425020,Rendered by Voluntary Organisations,14/04/2023,4123413-PIG_159274,"£5,260.00",ZOE PLACE BABY HOSPICE.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425040,Rendered by Voluntary Organisations,14/04/2023,4122479-PIG_159278,"£7,164.27",BRIDGING GAPS LTD T/A BRIDGING GAPS FOSTERING AGENCY.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425021,Rendered by Voluntary Organisations,14/04/2023,4122664-PIG_158622,"£27,678.75",ESLAND NORTH LTD T/A HEATHER LODGE RESIDENTIAL HOME.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,486020,Service level agreements E486,14/04/2023,4122799-PIG_158639,"£2,315.78",INTEGRATING CHILDREN.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,486020,Service level agreements E486,14/04/2023,4122918-PIG_159305,"£14,756.69",LEADER RECRUITMENT GROUP LTD T/A LEADER EDUCATION LTD.
Adult and Health Services,Head of Adults,Third Party Payments,486020,Service level agreements E486,14/04/2023,4123098-PIG_158591,"£4,084.08",NORTH EAST AUTISM SOCIETY.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,486020,Service level agreements E486,14/04/2023,4123216-PIG_158590,"£14,448.89",ROC FAMILY SUPPORT LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,486020,Service level agreements E486,14/04/2023,4123258-PIG_158640,"£5,230.08",SHEENA MILES CARE SERVICES LTD.
Regeneration Economy and Growth,Corporate Property and Land,Premises,108099,Service Repairs and Maintenance,14/04/2023,4121763-52156517,"£8,836.10",ADT FIRE & SECURITY PLC.
Regeneration Economy and Growth,Corporate Property and Land,Premises,108099,Service Repairs and Maintenance,14/04/2023,4121904-64194,"£20,442.98",HEALTHY BUILDINGS (IRELAND) T/A HBE.
Regeneration Economy and Growth,Corporate Property and Land,Premises,108099,Service Repairs and Maintenance,14/04/2023,4122041-16542,"£7,740.00",PREMIER CELL FIT T/A LIVEWIRE GATES & DOORS.
Regeneration Economy and Growth,Corporate Property and Land,Premises,108099,Service Repairs and Maintenance,14/04/2023,4122062-0000266736,"£4,606.56",RIELLO UPS LTD.
Children and Young Peoples Services,Head of Education and Skills,Premises,108099,Service Repairs and Maintenance,14/04/2023,4122113-301124,"£12,975.77",THE AUCKLAND PROJECT.*
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Premises,108099,Service Repairs and Maintenance,14/04/2023,4122150-58454,"£1,176.00",WILLOWCRETE MANUFACTURING COMPANY LTD (MFG).
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,338045,Services,14/04/2023,4121764-NN560323,"£1,914.84",ADVANCED CHILD CARE ASSESSMENTS LTD.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338043,Services,14/04/2023,4121794-10223356,"£7,095.60",BEVAN BRITTAN LLP.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Supplies and Services,338066,Services,14/04/2023,4121808-21347242,"£3,749.60",BROOK STREET UK LTD T/A BS SOCIAL CARE.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Supplies and Services,338066,Services,14/04/2023,4121808-21347243,"£3,749.60",BROOK STREET UK LTD T/A BS SOCIAL CARE.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Supplies and Services,338066,Services,14/04/2023,4121808-21347244,"£3,749.60",BROOK STREET UK LTD T/A BS SOCIAL CARE.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Supplies and Services,338066,Services,14/04/2023,4121808-21347245,"£3,749.60",BROOK STREET UK LTD T/A BS SOCIAL CARE.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Supplies and Services,338066,Services,14/04/2023,4121808-21347246,"£3,749.60",BROOK STREET UK LTD T/A BS SOCIAL CARE.
Neighbourhoods and Climate Change,Community Protection,Supplies and Services,338045,Services,14/04/2023,4121876-120963,"£4,038.98",FOUNTAIN CHAMBERS.
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,338045,Services,14/04/2023,4121917-ITL45473,£708.18,ITL (NORTH EAST) LTD.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Supplies and Services,338099,Services,14/04/2023,4121994-SI00116498,"£1,300.00",NCFE.
Adult and Health Services,Adults Excluded,Supplies and Services,338027,Services,14/04/2023,4121998-1800011801558,"£5,250.00",NEWCASTLE UPON TYNE CITY COUNCIL.
Adult and Health Services,Head of Adults,Supplies and Services,338099,Services,14/04/2023,4122003-27650842,£785.71,NORTH TYNESIDE COUNCIL.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,338066,Services,14/04/2023,4122073-NEW16675,"£6,000.00",SANDERSON WEATHERALL LLP.
Neighbourhoods and Climate Change,Highways,Supplies and Services,338066,Services,14/04/2023,4122138-50209642,£720.00,VIRGIN MEDIA LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,338047,Services,14/04/2023,4121863-03042023-02,"£1,348.60",REDACTED - PAYMENT TO INDIVIDUAL
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,338027,Services,14/04/2023,4121965-106170,"£5,988.00",REDACTED - PAYMENT TO INDIVIDUAL
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,338047,Services,14/04/2023,4121856-GALADULOG2023,"£2,119.05",DURHAM UNIVERSITY LIGHT OPERA GROUP (DULOG).*
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,338027,Services,14/04/2023,4122031-20032500,£972.00,PET&R LLP.
Resources BK0010,Digital Services,Stock A926,926900,Stock in hand-Inventory system,14/04/2023,4121848-7402901524,"£4,672.62",DELL COMPUTER CORPORATION LTD.
Resources BK0010,Digital Services,Stock A926,926900,Stock in hand-Inventory system,14/04/2023,4121848-7402901939,"£16,736.40",DELL COMPUTER CORPORATION LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,14/04/2023,4122087-SI23002979,"£2,322.60",SOLON SECURITY LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,14/04/2023,4122120-NSIN00090632,"£1,424.69",THOMAS OWEN & SONS (NEWCASTLE) LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,14/04/2023,4122120-NSIN00091037,"£3,051.25",THOMAS OWEN & SONS (NEWCASTLE) LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,14/04/2023,4122157-145518445,"£2,203.20",ZG LIGHTING (UK) LTD.
Adult and Health Services,Commissioning inc Supporting People,Third Party Payments,441001,Supporting People E441,14/04/2023,4122409-2297858,"£3,306.52",ANCHOR HANOVER GROUP.
Adult and Health Services,Commissioning inc Supporting People,Third Party Payments,441001,Supporting People E441,14/04/2023,4122620-2298610,"£25,312.48",DURHAM ACTION ON SINGLE HOUSING LTD.
Adult and Health Services,Commissioning inc Supporting People,Third Party Payments,441001,Supporting People E441,14/04/2023,4122630-2299081,"£5,498.48",EAST DURHAM COMMUNITY INITIATIVES LTD.
Adult and Health Services,Commissioning inc Supporting People,Third Party Payments,441001,Supporting People E441,14/04/2023,4122739-2265259,"£25,440.16",HARBOUR SUPPORT SERVICES.
Adult and Health Services,Commissioning inc Supporting People,Third Party Payments,441001,Supporting People E441,14/04/2023,4122784-1915252,"£357,818.76",HOME GROUP LTD FORMERLY STONHAM HOUSING ASSOCIATION LTD.
Adult and Health Services,Commissioning inc Supporting People,Third Party Payments,441001,Supporting People E441,14/04/2023,4123336-2298386,"£19,284.04",THE CYRENIANS LTD T/A CHANGING LIVES.
Adult and Health Services,Commissioning inc Supporting People,Third Party Payments,441001,Supporting People E441,14/04/2023,4123352-2265308,"£28,678.64",THIRTEEN HOUSING GROUP LTD.
Adult and Health Services,Commissioning inc Supporting People,Third Party Payments,441001,Supporting People E441,14/04/2023,4123396-2611070,"£9,568.80",WEAR VALLEY WOMENS AID LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,442002,Supporting People E442,14/04/2023,4122691-1553998,"£22,384.40",FOUNDATION.
Adult and Health Services,Commissioning inc Supporting People,Third Party Payments,442002,Supporting People E442,14/04/2023,4122788-2299025,"£33,646.32",HUMANKIND CHARITY.
Adult and Health Services,Commissioning inc Supporting People,Third Party Payments,442002,Supporting People E442,14/04/2023,4123034-2300224,"£2,627.68",MOVING ON HOUSING.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,336005,Advertising E336,17/04/2023,4123628-INV-3190,"£15,564.00",MEDIA PARTNERSHIP LTD.
Regeneration Economy and Growth,Planning & Housing,Supplies and Services,336005,Advertising E336,17/04/2023,4123652-42382476,£832.00,NEWSQUEST (YORKSHIRE & NORTH EAST) LTD.
Regeneration Economy and Growth,Business Durham CL0850,Supplies and Services,336005,Advertising E336,17/04/2023,4123668-670315,"£2,620.80",PENNA PLC.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,336005,Advertising E336,17/04/2023,4123668-670316,"£3,727.20",PENNA PLC.
Neighbourhoods and Climate Change,Highways,Fees,901004,Capital - Detailed Design,17/04/2023,4123473-1506A,"£5,514.00",CASTLE KEEP SURVEYS LTD.
Regeneration Economy and Growth,Transport and Contracted Services,Fees,901004,Capital - Detailed Design,17/04/2023,4123473-1529,"£2,634.00",CASTLE KEEP SURVEYS LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Premises,145023,Cleaning and Domestic Supplies,17/04/2023,4123468-22SI2289407,"£2,016.00",BRENNTAG UK LTD.
Resources BK0010,Digital Services,Supplies and Services,342033,Computers and Communications,17/04/2023,4123507-7402902204,£609.60,DELL COMPUTER CORPORATION LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Construction work A908,908105,Construction work,17/04/2023,4123479-NEI-HCL-04-2023-002,"£22,960.00",CHESTER LE STREET UNITED FC.
Regeneration Economy and Growth,Corporate Property and Land,Construction work A908,908105,Construction work,17/04/2023,4123494-0000033881,"£10,746.00",CONSTRUCTION TESTING SOLUTIONS LTD.
Neighbourhoods and Climate Change,Environmental Services,Construction work A908,908105,Construction work,17/04/2023,4123553-001,"£267,816.46",H MALONE & SONS LTD.
Neighbourhoods and Climate Change,Highways,Construction work A908,908105,Construction work,17/04/2023,4123565-SI751287,"£3,723.60",IAN FARMER ASSOCIATES (1998) LTD.
Regeneration Economy and Growth,Transport and Contracted Services,Construction work A908,908105,Construction work,17/04/2023,4123577-27651,"£3,383.81",JACK COUPE & SONS LTD T/A COUPE LINE.
Regeneration Economy and Growth,Transport and Contracted Services,Construction work A908,908105,Construction work,17/04/2023,4123577-27652,"£2,147.40",JACK COUPE & SONS LTD T/A COUPE LINE.
Regeneration Economy and Growth,Corporate Property and Land,Construction work A908,908105,Construction work,17/04/2023,4123595-0000084125,"£4,620.00",JOHN WADE (HAULAGE) LTD.
Neighbourhoods and Climate Change,Highways,Fees,901002,Professional fees 901002,17/04/2023,4123661-88-2218899,"£46,237.20",OVE ARUP & PARTNERS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230013,Contract Hire,17/04/2023,4123414-32306,"£3,539.70",24/7 TAXI SERVICES (PETERLEE) LTD.
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,17/04/2023,4123414-32309,"£2,318.30",24/7 TAXI SERVICES (PETERLEE) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,17/04/2023,4123414-32311,"£6,655.93",24/7 TAXI SERVICES (PETERLEE) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,17/04/2023,4123414-32312,"£6,078.07",24/7 TAXI SERVICES (PETERLEE) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,17/04/2023,4123414-32315,"£3,424.74",24/7 TAXI SERVICES (PETERLEE) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,17/04/2023,4123414-32316,"£2,978.32",24/7 TAXI SERVICES (PETERLEE) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,17/04/2023,4123414-32317,"£4,581.60",24/7 TAXI SERVICES (PETERLEE) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,17/04/2023,4123414-32318,"£2,180.40",24/7 TAXI SERVICES (PETERLEE) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230010,Contract Hire,17/04/2023,4123414-32322,"£3,179.04",24/7 TAXI SERVICES (PETERLEE) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,17/04/2023,4123415-97935A,"£4,191.55",24X7LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,17/04/2023,4123415-97936,"£2,832.85",24X7LTD.
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,17/04/2023,4123417-0323/SH,"£2,330.82",AABAT TAXIS.
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,17/04/2023,4123417-0323/SK,"£2,918.93",AABAT TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,17/04/2023,4123420-O592,"£3,283.71",ABC & OUSTON CABS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230009,Contract Hire,17/04/2023,4123444-966,"£5,342.64",AT TAXIS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,17/04/2023,4123444-967,"£2,926.70",AT TAXIS LTD.
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,17/04/2023,4123447-DCC13MAR2023,"£1,974.23",ATLAS TAXIS BISHOP AUCKLAND.
Children and Young Peoples Services,Head of Education and Skills,Transport,230009,Contract Hire,17/04/2023,4123448-DCC16MAR23,"£5,150.94",ATLAS TAXIS MANAGEMENT LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230012,Contract Hire,17/04/2023,4123456-1/2023,"£3,122.00",BH TRAVEL.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,17/04/2023,4123459-INV-696,"£2,514.88",BILL SCOTT TAXIS LTD.
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,17/04/2023,4123460-0719,"£3,057.53",BIRDS TAXIS LTD.
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,17/04/2023,4123460-0721,£935.92,BIRDS TAXIS LTD.
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,17/04/2023,4123460-0724,"£2,980.80",BIRDS TAXIS LTD.
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,17/04/2023,4123460-0725,"£2,152.80",BIRDS TAXIS LTD.
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,17/04/2023,4123460-0726,"£1,656.00",BIRDS TAXIS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,17/04/2023,4123460-0728,"£1,152.24",BIRDS TAXIS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,17/04/2023,4123462-MAR23-N029,"£4,826.05",BON VOYAGE TAXIS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,17/04/2023,4123463-N061-MAR23,"£4,595.14",BON VOYAGE TRANSPORT LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,17/04/2023,4123463-W060-MAR23,"£6,556.20",BON VOYAGE TRANSPORT LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,17/04/2023,4123469-BZ00448,"£1,398.17",BREZ`S TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,17/04/2023,4123469-BZ00449,"£2,497.11",BREZ`S TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,17/04/2023,4123484-E031-LR0323,"£5,512.85",CJ`S EXECUTIVE TRAVEL LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,17/04/2023,4123484-E032-CE0323,"£3,650.10",CJ`S EXECUTIVE TRAVEL LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,17/04/2023,4123484-LL-0323,"£2,496.00",CJ`S EXECUTIVE TRAVEL LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,17/04/2023,4123484-M031-BR0323,"£4,388.40",CJ`S EXECUTIVE TRAVEL LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,17/04/2023,4123484-RW-0323,"£5,492.40",CJ`S EXECUTIVE TRAVEL LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,17/04/2023,4123499-1115554,"£5,311.34",CROFT BUSINESS SERVICES LTD T/A CROFT TRAVEL.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,17/04/2023,4123499-115541,"£4,858.66",CROFT BUSINESS SERVICES LTD T/A CROFT TRAVEL.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,17/04/2023,4123499-115542,"£6,566.40",CROFT BUSINESS SERVICES LTD T/A CROFT TRAVEL.
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,17/04/2023,4123499-115546,"£1,873.25",CROFT BUSINESS SERVICES LTD T/A CROFT TRAVEL.
Children and Young Peoples Services,Head of Education and Skills,Transport,230010,Contract Hire,17/04/2023,4123499-115558,"£3,040.75",CROFT BUSINESS SERVICES LTD T/A CROFT TRAVEL.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,17/04/2023,4123503-582,£643.50,DA TRAVEL.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,17/04/2023,4123504-3796,"£2,670.43",DAVES MINIBUSES.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,17/04/2023,4123504-3799,"£2,574.09",DAVES MINIBUSES.
Children and Young Peoples Services,Head of Education and Skills,Transport,230009,Contract Hire,17/04/2023,4123528-1525,"£4,322.71",EAST DURHAM TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,17/04/2023,4123528-1526,"£4,592.09",EAST DURHAM TAXIS.
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,17/04/2023,4123528-1528,"£3,273.36",EAST DURHAM TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,17/04/2023,4123528-1530,"£3,880.80",EAST DURHAM TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,17/04/2023,4123528-1532,"£3,473.46",EAST DURHAM TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,17/04/2023,4123528-1533,"£5,409.60",EAST DURHAM TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230009,Contract Hire,17/04/2023,4123528-1536,"£4,360.80",EAST DURHAM TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,17/04/2023,4123528-1543,"£3,799.92",EAST DURHAM TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230009,Contract Hire,17/04/2023,4123528-1545,"£3,789.98",EAST DURHAM TAXIS.
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,17/04/2023,4123528-1548,"£1,888.87",EAST DURHAM TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,17/04/2023,4123537-E013-MAR23,"£3,091.90",FAIR FARE TRAVEL (TAXIS).
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,17/04/2023,4123538-INV-0121,"£2,134.08",FIGGY BUS (TAXI).
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,17/04/2023,4123545-103363,"£1,403.00",G & P JOHNSON LTD T/A NIGHTINGALE COACHES.
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,17/04/2023,4123545-103366,"£2,116.00",G & P JOHNSON LTD T/A NIGHTINGALE COACHES.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,17/04/2023,4123547-15800/,"£5,244.00",GATESHEAD CENTRAL TAXIS LTD.
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,17/04/2023,4123555-154,"£1,504.20",HAMLET TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,17/04/2023,4123556-HT704,"£5,290.00",HARRY`S TAXI`S.
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,17/04/2023,4123556-HT707,"£5,076.74",HARRY`S TAXI`S.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,17/04/2023,4123557-SI-103,"£3,450.00",HEPWORTHS TRAVEL.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,17/04/2023,4123557-SI-104,"£3,225.75",HEPWORTHS TRAVEL.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,17/04/2023,4123560-22965,"£3,219.82",HODGSONS COACH OPERATORS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,17/04/2023,4123560-22968,"£2,924.22",HODGSONS COACH OPERATORS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,17/04/2023,4123560-22969,"£1,532.08",HODGSONS COACH OPERATORS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,17/04/2023,4123560-22970,"£1,028.93",HODGSONS COACH OPERATORS LTD.
