Service Area,Service Division,Expense Type,Expense Code,Detailed Expense Type,Payment Date,Transaction Number,Amount Exc VAT,Supplier Name
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,18/12/2023,4216084-8206393,"£1,947.60",ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,18/12/2023,4216084-8206394,£506.40,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,18/12/2023,4216084-8206396,£588.90,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,18/12/2023,4216084-8206402,£506.40,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,18/12/2023,4216084-8206403,"£1,947.60",ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,18/12/2023,4216084-8206405,£506.40,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,18/12/2023,4216084-8206406,£554.40,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,18/12/2023,4216084-8206407,"£1,328.10",ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,18/12/2023,4216084-8206408,£554.40,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,18/12/2023,4216084-8206409,£554.40,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,18/12/2023,4216084-8206411,"£1,947.60",ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,18/12/2023,4216084-8206417,"£1,328.10",ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,18/12/2023,4216084-8206420,"£2,421.90",ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,18/12/2023,4216084-8206421,£708.60,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,18/12/2023,4216084-8206423,£920.10,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,18/12/2023,4216084-8206424,£554.40,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,18/12/2023,4216084-8206425,£554.40,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,18/12/2023,4216084-8206427,£588.90,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,18/12/2023,4216084-8206428,£506.40,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,18/12/2023,4216084-8206429,£506.40,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,18/12/2023,4216084-8206430,£588.90,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,18/12/2023,4216084-8206432,£588.90,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,18/12/2023,4216085-2311\178,£645.44,EPPLETON QUARRY PRODUCTS LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478151,Purchase of Care,18/12/2023,4216086-ECS756-23,"£1,547.34",ESSENTIAL CARE & SUPPORT LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478151,Purchase of Care,18/12/2023,4216086-ECS757-23,"£1,283.40",ESSENTIAL CARE & SUPPORT LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,18/12/2023,4216087-12275-9310,"£17,278.50",EXPERVENT LTD T/A EXPERVENT AIR MOVEMENT SOLUTIONS.
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,384500,Miscellaneous Expenses,18/12/2023,4216091-24/107,"£2,500.00",FOCUS MENTAL HEALTH LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,338044,Services,18/12/2023,4216092-110020,£543.15,FORENSIC TESTING SERVICE LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,338044,Services,18/12/2023,4216092-110062,£652.80,FORENSIC TESTING SERVICE LTD.
Neighbourhoods and Climate Change,Partnerships & Community Engagement Div.,Supplies and Services,308011,Furniture,18/12/2023,4216093-17351,"£1,070.00",FRANKS THE FLOORING STORE.
Neighbourhoods and Climate Change,Highways,Premises,150015,Apportioned Exps of Operational Blds,18/12/2023,4216098-414443735,"£1,100.00",GAP GROUP LTD.
Neighbourhoods and Climate Change,Partnerships & Community Engagement Div.,Supplies and Services,384086,Miscellaneous Expenses,18/12/2023,4216099-VOUCHERMOIB03-23,£500.00,GARDEN FARM & WEST LANE RESIDENTS ASSOCIATION.
Regeneration Economy and Growth,Transport and Contracted Services,Third Party Payments,430106,Rendered by Private Contractors,18/12/2023,4216101-SR25112023,"£153,030.42",GATESHEAD CENTRAL TAXIS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,18/12/2023,4216107-003-NOV23,"£3,142.60",GMC TAXIS NORTH EAST.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,18/12/2023,4216107-F114-1123,"£1,680.00",GMC TAXIS NORTH EAST.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,18/12/2023,4216116-2510052581,"£5,496.06",HARROGATE & DISTRICT NHS FOUNDATION TRUST.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,18/12/2023,4216116-2510052582,"£5,496.06",HARROGATE & DISTRICT NHS FOUNDATION TRUST.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,18/12/2023,4216116-2510052583,"£5,496.06",HARROGATE & DISTRICT NHS FOUNDATION TRUST.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Third Party Payments,410037,Rendered by Other Local Authorities,18/12/2023,4216121-43330,"£6,888.00",HER MAJESTY`S PRISON & PROBATION SERVICE (HMPPS).
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304259,Equipment and Materials,18/12/2023,4216123-1447414068,£938.00,HILTI (GB) LTD.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Third Party Payments,410037,Rendered by Other Local Authorities,18/12/2023,4216125-11037719,"£41,257.00",HOME GROUP LTD.
Resources BK0010,Digital Services,Supplies and Services,342051,Computers and Communications,18/12/2023,4216131-IK28646,"£1,486.80",IKEN BUSINESS LTD.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Third Party Payments,410037,Rendered by Other Local Authorities,18/12/2023,4216131-IK28647,"£1,078.80",IKEN BUSINESS LTD.
Resources BK0010,Digital Services,Stock A926,926900,Stock in hand-Inventory system,18/12/2023,4216133-2100770953,£565.04,INSIGHT DIRECT (UK) LTD.
Resources BK0010,Digital Services,Supplies and Services,342033,Computers and Communications,18/12/2023,4216133-2100770956,"£1,062.94",INSIGHT DIRECT (UK) LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,18/12/2023,4216135-1496/2023,£646.00,J & JG GILL & SONS LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,338066,Services,18/12/2023,4216139-28488,£700.00,JACK COUPE & SONS LTD T/A COUPE LINE.
Neighbourhoods and Climate Change,Highways,Construction work A908,908105,Construction work,18/12/2023,4216139-28589,£884.16,JACK COUPE & SONS LTD T/A COUPE LINE.
Neighbourhoods and Climate Change,Highways,Construction work A908,908105,Construction work,18/12/2023,4216139-28658,"£1,470.12",JACK COUPE & SONS LTD T/A COUPE LINE.
Neighbourhoods and Climate Change,Highways,Construction work A908,908105,Construction work,18/12/2023,4216139-28662,"£1,984.60",JACK COUPE & SONS LTD T/A COUPE LINE.
Neighbourhoods and Climate Change,Highways,Construction work A908,908105,Construction work,18/12/2023,4216139-28666,"£1,167.84",JACK COUPE & SONS LTD T/A COUPE LINE.
Neighbourhoods and Climate Change,Highways,Construction work A908,908105,Construction work,18/12/2023,4216139-28668,£709.47,JACK COUPE & SONS LTD T/A COUPE LINE.
Neighbourhoods and Climate Change,Environmental Services,Transport,230720,Contract Hire,18/12/2023,4216146-00093405,"£29,422.58",JCB FINANCE (LEASING) LTD.*
Neighbourhoods and Climate Change,Environmental Services,Transport,230720,Contract Hire,18/12/2023,4216146-00093407,"£4,775.40",JCB FINANCE (LEASING) LTD.*
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,18/12/2023,4216147-232450,"£2,318.77",JD`S PRIVATE HIRE DURHAM.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,18/12/2023,4216149-11745,£598.00,JG UNIFORMS.
Neighbourhoods and Climate Change,Environmental Services,Premises,108099,Service Repairs and Maintenance,18/12/2023,4216152-1050,"£1,605.60",JN KEARTON (DRY STONE WALLING).
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,18/12/2023,4216157-0104/00030444,"£1,291.20",JT DOVE LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,18/12/2023,4216157-0113/00054495,£741.40,JT DOVE LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,18/12/2023,4216157-0113/00054545,£834.30,JT DOVE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,18/12/2023,4216157-0113/00054546,£766.72,JT DOVE LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,18/12/2023,4216157-0120/00042099,"£1,204.00",JT DOVE LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,18/12/2023,4216157-0213/01083603,"£1,281.23",JT DOVE LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,18/12/2023,4216157-0213/01084590,"£1,734.53",JT DOVE LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,18/12/2023,4216157-0213/01084592,£621.98,JT DOVE LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,18/12/2023,4216157-0213/01084593,"£1,188.00",JT DOVE LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,18/12/2023,4216164-E018-NOV23,£559.95,KENNAS CABS.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304259,Equipment and Materials,18/12/2023,4216166-SI02-0418758,£702.00,KILLGERM CHEMICALS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,18/12/2023,4216167-M035-NOVEMBER23,"£3,230.00",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,18/12/2023,4216167-M038-NOVEMBER23,"£3,705.00",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,18/12/2023,4216171-4158,"£1,507.20",L&D TAXIS NE LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,18/12/2023,4216171-4159,£560.00,L&D TAXIS NE LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,410037,Rendered by Other Local Authorities,18/12/2023,4216191-6453,£796.00,MAKEPEACE MOTORS.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,18/12/2023,4216191-6467,"£3,680.00",MAKEPEACE MOTORS.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,18/12/2023,4216191-6468,"£3,480.00",MAKEPEACE MOTORS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230010,Contract Hire,18/12/2023,4216195-BL001NOVEMBER20,"£2,402.76",MARK & JOHN CHISHOLM T/A (CHEVRON).
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,18/12/2023,4216195-E043NOVEMBER16,"£2,858.00",MARK & JOHN CHISHOLM T/A (CHEVRON).
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,18/12/2023,4216197-Z001755994,"£5,302.64",MARSHALLS MONO LTD.
Regeneration Economy and Growth,Economic Development,Supplies and Services,384437,Miscellaneous Expenses,18/12/2023,4216199-9002-97032,"£2,600.00",MAVEN CAPITAL SHD (TRADING) LTD T/A HOTEL INDIGO DURHAM.
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,18/12/2023,4216201-0002-30/11/23,"£1,190.00",MGD TAXIS.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,18/12/2023,4216205-4961,"£102,902.80",MILES MACADAM LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,18/12/2023,4216211-53641066,£750.00,MITSUBISHI ELECTRIC EUROPE.
Neighbourhoods and Climate Change,Partnerships & Community Engagement Div.,Supplies and Services,384086,Miscellaneous Expenses,18/12/2023,4216232-VOUCHERKCCHAP01-23,£600.00,NEW BRANCEPETH VILLAGE HALL ASSOCIATION.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338042,Services,18/12/2023,4216233-371597-23/11/23,£650.00,NEW PARK COURT CHAMBERS.
Resources BK0010,HR & Employee Services,Supplies and Services,338066,Services,18/12/2023,4216235-3010055539,"£7,000.00",NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST.
Regeneration Economy and Growth,Planning & Housing,Supplies and Services,336005,Advertising E336,18/12/2023,4216236-44024284,"£1,417.45",NEWSQUEST (YORKSHIRE & NORTH EAST) LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,336005,Advertising E336,18/12/2023,4216236-44024663,"£1,022.48",NEWSQUEST (YORKSHIRE & NORTH EAST) LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,18/12/2023,4216237-7310033585,"£16,069.40",NHS NORTH OF ENGLAND CSU.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,18/12/2023,4216237-7310033586,"£29,651.20",NHS NORTH OF ENGLAND CSU.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,18/12/2023,4216237-7310033587,"£29,550.60",NHS NORTH OF ENGLAND CSU.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,18/12/2023,4216237-7310033588,"£11,240.00",NHS NORTH OF ENGLAND CSU.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,18/12/2023,4216237-7310033589,"£14,883.00",NHS NORTH OF ENGLAND CSU.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,18/12/2023,4216237-7310033591,"£25,529.20",NHS NORTH OF ENGLAND CSU.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,18/12/2023,4216241-2010060497,"£33,117.00",NORTH CUMBRIA INTEGRATED CARE NHS FT.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,338027,Services,18/12/2023,4216242-SI/001665,"£2,250.00",NORTH EAST LEARNING TRUST (NELT).
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304403,Equipment and Materials,18/12/2023,4216244-26530,"£1,420.00",NORTHERN POWER CLEAN LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,18/12/2023,4216245-DI20396383,"£3,594.33",NORTHERN POWERGRID (NORTHEAST) LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,18/12/2023,4216245-DI20417736,"£2,002.07",NORTHERN POWERGRID (NORTHEAST) LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,18/12/2023,4216253-3723,"£2,285.00",PARAMOUNT CEILINGS & PARTITIONS LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,18/12/2023,4216254-XL310726,"£1,908.00",PARK ELECTRICAL DISTRIBUTORS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230009,Contract Hire,18/12/2023,4216257-1210,"£1,713.60",PBS TRAVEL LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,18/12/2023,4216269-6637,"£7,551.97",PINKNEY BUILDING CONTRACTORS LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,18/12/2023,4216269-6638,"£4,056.00",PINKNEY BUILDING CONTRACTORS LTD.
Adult and Health Services,Head of Adults,Third Party Payments,479102,Purchase of Care,18/12/2023,4216273-INV-0271,"£7,561.08",POSITIVE CARE & SUPPORT LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,338044,Services,18/12/2023,4216285-23457/1,£948.13,PSYCHREP UK LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Fees,901002,Consultants fees 901002,18/12/2023,4216286-YOR004340,"£5,968.00",PURCELL ARCHITECTURE LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,18/12/2023,4216294-3-4006NOV23,"£3,002.00",RAYNERS COACHES.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304221,Equipment and Materials,18/12/2023,4216303-705621,£517.93,RICKERBY LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,304259,Equipment and Materials,18/12/2023,4216305-SSI000580,£575.00,RLSS UK ENTERPRISES LTD.
Regeneration Economy and Growth,Business Durham,Supplies and Services,340001,Postages E340,18/12/2023,4216310-1802711368,£870.00,ROYAL MAIL GROUP PLC.
Children and Young Peoples Services,Head of Education and Skills,Fees,901002,Consultants fees 901002,18/12/2023,4216311-30067695,"£2,740.00",RPS CONSULTING SERVICES LTD.
Neighbourhoods and Climate Change,Environmental Services,Fees,901002,Consultants fees 901002,18/12/2023,4216311-30067750,£516.54,RPS CONSULTING SERVICES LTD.
Dedicated Schools Grant BG0015,DSG High Needs Block,Supplies and Services,304259,Equipment and Materials,18/12/2023,4216319-11679,"£2,977.00",SCHUCHMANN LLP.
Neighbourhoods and Climate Change,Highways,Supplies and Services,372009,Subscriptions E372,18/12/2023,4216324-1350212,£925.00,SGS UNITED KINGDOM LTD.
Neighbourhoods and Climate Change,Community Protection,Supplies and Services,338066,Services,18/12/2023,4216328-194253,"£1,852.20",SHOWSEC INTERNATIONAL LTD.
Children and Young Peoples Services,Childrens Services Operational Support,Supplies and Services,338089,Services,18/12/2023,4216332-SINV18647,£750.00,SKILLS FOR CARE SOLUTIONS LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,304252,Equipment and Materials,18/12/2023,4216335-0000129997,"£2,447.00",SMITH OF DERBY LTD.
Resources BK0010,Digital Services,Intangible Assets,917001,Software capitalised licence fees,18/12/2023,4216336-INVUK1096865,"£72,982.12",SOFTCAT PLC.
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,18/12/2023,4216345-09420,"£2,608.15",STANLEY TRAVEL (NORTH EAST) LTD.
Chief Executives Office,Communications Management,Supplies and Services,332029,Printing Stationery and Gen Off Exps,18/12/2023,4216346-151665,"£2,862.00",STATEX PRESS (NORTHERN) LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,364359,Grants to Voluntary Organisations,18/12/2023,4216353-BL04748,£851.10,STORAL NURSERIES LTD T/A BARNEY LODGE NURSERY SCHOOL.
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,364359,Grants to Voluntary Organisations,18/12/2023,4216353-BL04750,"£1,466.25",STORAL NURSERIES LTD T/A BARNEY LODGE NURSERY SCHOOL.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,18/12/2023,4216354-0001127841,"£2,125.00",STROMA BUILT ENVIRONMENT LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,18/12/2023,4216354-0001128086,"£2,800.00",STROMA BUILT ENVIRONMENT LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,18/12/2023,4216360-1107925,"£6,680.55",T CROSSLING & CO LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,18/12/2023,4216360-1108860,£502.50,T CROSSLING & CO LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,18/12/2023,4216360-1109053,£678.70,T CROSSLING & CO LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,372009,Subscriptions E372,18/12/2023,4216365-2370016322,"£2,352.00",TECHNOGYM UK LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,372009,Subscriptions E372,18/12/2023,4216365-2370016325,"£2,352.00",TECHNOGYM UK LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,372009,Subscriptions E372,18/12/2023,4216365-2370016326,"£2,352.00",TECHNOGYM UK LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,372009,Subscriptions E372,18/12/2023,4216365-2370016327,"£2,352.00",TECHNOGYM UK LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,372009,Subscriptions E372,18/12/2023,4216365-2370016339,"£2,352.00",TECHNOGYM UK LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,384199,Miscellaneous Expenses,18/12/2023,4216366-1225,"£86,100.00",TERRA FIRMA ENVIRONMENTAL LTD.
Regeneration Economy and Growth,Planning & Housing,Supplies and Services,384199,Miscellaneous Expenses,18/12/2023,4216371-1062870,"£137,500.00",THE CYRENIANS LTD T/A CHANGING LIVES.
Neighbourhoods and Climate Change,Partnerships & Community Engagement Div.,Cap Exp on Grants & Other Financial Assistance (REFCUS),918004,Contributions to other bodies 918004,18/12/2023,4216374-VOUCHER23NB-EDUR048,"£1,665.00",THE WALK & TALK TRUST.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Supplies and Services,338099,Services,18/12/2023,4216388-LINV61215,"£2,288.36",TRINITY MEDICAL PROPERTIES LTD.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Supplies and Services,384302,Miscellaneous Expenses,18/12/2023,4216389-INUK13449,£524.70,TRIPLE P UK LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,18/12/2023,4216391-SL-TPL-00081947,"£1,855.00",TURNING POINT (SERVICES) LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,18/12/2023,4216393-DCC/GT/413,£669.00,TYNE VALLEY FLOORING & CARPETS.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,18/12/2023,4216394-254061,£981.84,TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,18/12/2023,4216394-254063,"£1,601.06",TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,18/12/2023,4216394-254064,£967.81,TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,18/12/2023,4216394-254065,"£1,401.85",TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,18/12/2023,4216394-254066,"£1,322.80",TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,18/12/2023,4216394-254253,£894.80,TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,18/12/2023,4216394-254254,£899.65,TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,18/12/2023,4216394-254256,"£1,005.06",TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,18/12/2023,4216394-254257,£876.92,TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,18/12/2023,4216394-254258,£598.50,TYNEDALE ROADSTONE LTD.
Adult and Health Services,Public Health CC0450,Supplies and Services,338089,Services,18/12/2023,4216396-4318479,"£3,500.00",UNIVERSITY OF GLOUCESTERSHIRE.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,338066,Services,18/12/2023,4216397-1285/23,£537.50,UPPER TEESDALE AGRICULTURAL SUPPORT SERVICES LTD (UTASS).
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440047,Other third party payments E440,18/12/2023,4216400-INV-1315,£810.43,VELOX HEALTHCARE.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,18/12/2023,4216411-1371-NOV23,"£3,583.00",WAYNE`S TAXIS.
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,18/12/2023,4216411-1372-NOV23,"£2,090.00",WAYNE`S TAXIS.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,384700,Miscellaneous Expenses,18/12/2023,4216412-RES-12-2023-242,"£15,703.35",WEAR RIVERS TRUST.
Regeneration Economy and Growth,Corporate Property and Land,Premises,150015,Apportioned Exps of Operational Blds,18/12/2023,4216415-230125932,£686.40,WERNICK HIRE LTD.
Regeneration Economy and Growth,Corporate Property and Land,Premises,150015,Apportioned Exps of Operational Blds,18/12/2023,4216415-230125936,£686.40,WERNICK HIRE LTD.
Regeneration Economy and Growth,Corporate Property and Land,Premises,150015,Apportioned Exps of Operational Blds,18/12/2023,4216415-230125946,£686.40,WERNICK HIRE LTD.
Neighbourhoods and Climate Change,Environmental Services,Construction work A908,908105,Construction work,18/12/2023,4216419-0000823820,"£22,060.68",WICKSTEED LEISURE LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,18/12/2023,4216420-60262,"£3,270.63",WILLOWCRETE MANUFACTURING COMPANY LTD (MFG).
Regeneration Economy and Growth,Corporate Property and Land,Fees,901002,Consultants fees 901002,18/12/2023,4216423-64659685,"£11,000.00",WSP UK LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,215005,Running Costs of Vehicles,18/12/2023,4216426-1072992,"£13,952.36",YOUR NRG LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,18/12/2023,4216426-1073233,"£1,419.12",YOUR NRG LTD.
