Service Area,Service Division,Expense Type,Expense Code,Detailed Expense Type,Payment Date,Transaction Number,Amount Exc VAT,Supplier Name
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,27/09/2023,4183146-37695,"œ4,582.47",VICTORIA LANE ACADEMY.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,27/09/2023,4183153-INV-1899,œ975.00,WATER SOLUTIONS (EUROPE) LTD.
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,27/09/2023,4183155-1366,"œ1,833.50",WAYNE`S TAXIS.
Regeneration Economy and Growth,Corporate Property and Land,Premises,150015,Apportioned Exps of Operational Blds,27/09/2023,4183157-230094470,œ717.60,WERNICK HIRE LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,27/09/2023,4183158-37569,"œ2,620.28",WHEATLEY HILL COMMUNITY NURSERY LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,27/09/2023,4183158-37697,"œ2,800.88",WHEATLEY HILL COMMUNITY NURSERY LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,27/09/2023,4183160-37570,"œ4,491.90",WINGATE COMMUNITY CHILDCARE LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425021,Rendered by Voluntary Organisations,27/09/2023,4183161-PIG_174581,"œ36,250.16",WITHERSLACK GROUP LTD T/A ASHBROOKE SCHOOL.
Dedicated Schools Grant BG0015,DSG High Needs Block,Third Party Payments,425005,Rendered by Voluntary Organisations,27/09/2023,4183161-PIG_174646,"œ6,253.00",WITHERSLACK GROUP LTD T/A ASHBROOKE SCHOOL.
Dedicated Schools Grant BG0015,DSG High Needs Block,Third Party Payments,425005,Rendered by Voluntary Organisations,27/09/2023,4183161-PIG_175287,"œ16,843.40",WITHERSLACK GROUP LTD T/A ASHBROOKE SCHOOL.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425021,Rendered by Voluntary Organisations,27/09/2023,4183162-PIG_174582,"œ18,279.30",WITHERSLACK GROUP LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425021,Rendered by Voluntary Organisations,27/09/2023,4183162-PIG_174583,"œ18,101.00",WITHERSLACK GROUP LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425021,Rendered by Voluntary Organisations,27/09/2023,4183162-PIG_174584,"œ20,645.68",WITHERSLACK GROUP LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425021,Rendered by Voluntary Organisations,27/09/2023,4183162-PIG_174585,"œ20,360.08",WITHERSLACK GROUP LTD.
Dedicated Schools Grant BG0015,DSG High Needs Block,Third Party Payments,425005,Rendered by Voluntary Organisations,27/09/2023,4183162-PIG_174648,"œ6,823.97",WITHERSLACK GROUP LTD.
Dedicated Schools Grant BG0015,DSG High Needs Block,Third Party Payments,425005,Rendered by Voluntary Organisations,27/09/2023,4183162-PIG_175290,"œ13,493.24",WITHERSLACK GROUP LTD.
Dedicated Schools Grant BG0015,DSG High Needs Block,Third Party Payments,425005,Rendered by Voluntary Organisations,27/09/2023,4183162-PIG_175291,"œ7,164.68",WITHERSLACK GROUP LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440038,Other third party payments E440,27/09/2023,4183165-PIG_174665,"œ37,420.81",YMCA WEARSIDE LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,27/09/2023,4183167-37572,œ748.65,YORK HOUSE NURSERY.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,27/09/2023,4183167-37699,"œ13,563.03",YORK HOUSE NURSERY.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,338066,Services,28/09/2023,4184448-4100842226,"œ1,000.00",REDACTED - PAYMENT TO INDIVIDUAL
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384199,Miscellaneous Expenses,28/09/2023,4184571-001,œ720.00,REDACTED - PAYMENT TO INDIVIDUAL
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,28/09/2023,4184014-I-23-0179873,"œ2,734.24",REDACTED - PAYMENT TO INDIVIDUAL
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,28/09/2023,4184014-I-23-9094874,"œ4,003.71",REDACTED - PAYMENT TO INDIVIDUAL
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,28/09/2023,4184014-I-23-9799086,"œ2,734.24",REDACTED - PAYMENT TO INDIVIDUAL
Adult and Health Services,Head of Adults,Third Party Payments,473101,Purchase of Care,28/09/2023,4184055-I-23-0179294,"œ27,911.18",REDACTED - PAYMENT TO INDIVIDUAL
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,28/09/2023,4184055-I-23-0179620,"œ22,768.04",REDACTED - PAYMENT TO INDIVIDUAL
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,28/09/2023,4184087-I-23-0179512,"œ4,240.88",REDACTED - PAYMENT TO INDIVIDUAL
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,28/09/2023,4184088-I-23-0179542,"œ4,407.48",REDACTED - PAYMENT TO INDIVIDUAL
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,28/09/2023,4184096-I-23-0179822,"œ2,600.00",REDACTED - PAYMENT TO INDIVIDUAL
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,28/09/2023,4184240-I-23-0179805,"œ69,759.09",REDACTED - PAYMENT TO INDIVIDUAL
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,28/09/2023,4184241-I-23-0179672,"œ7,210.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,384500,Miscellaneous Expenses,28/09/2023,4184447-146,œ500.00,REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,384500,Miscellaneous Expenses,28/09/2023,4184447-150,œ687.50,REDACTED - PAYMENT TO INDIVIDUAL
Adult and Health Services,Head of Adults,Third Party Payments,479102,Purchase of Care,28/09/2023,4184500-1012,œ795.00,REDACTED - PAYMENT TO INDIVIDUAL
Adult and Health Services,Head of Adults,Supplies and Services,338066,Services,28/09/2023,4184507-23-08-20,œ534.00,REDACTED - PAYMENT TO INDIVIDUAL
Resources BK0010,Legal & Democratic Services,Supplies and Services,338101,Services,28/09/2023,4184508-0082023CHIPJL,œ789.00,REDACTED - PAYMENT TO INDIVIDUAL
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,338066,Services,28/09/2023,4184573-DCC/008,"œ4,030.00",REDACTED - PAYMENT TO INDIVIDUAL
Regeneration Economy and Growth,Culture Sport and Tourism,Third Party Payments,430131,Rendered by Private Contractors,28/09/2023,4184582-05-JUL/AUG23,"œ1,001.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Supplies and Services,324117,Provisions E324,28/09/2023,4184588-04977,œ780.00,REDACTED - PAYMENT TO INDIVIDUAL
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384302,Miscellaneous Expenses,28/09/2023,4184617-246,"œ6,300.00",REDACTED - PAYMENT TO INDIVIDUAL
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,28/09/2023,4183436-I-23-0179815,"œ53,937.72",ASCOT CARE NORTH EAST LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,28/09/2023,4183574-I-23-0208793,"œ10,200.00",COUNTRY COURT CARE HOME 6 LTD T/A HERMITAGE HOUSE CARE HOME.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,28/09/2023,4183922-I-23-0179621,"œ79,473.30",LANGLEY HOUSE CARE HOME LTD (ASCOT CARE NORTH EAST).
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,28/09/2023,4184370-I-23-0179618,"œ125,862.97",THE VILLAGE CARE HOME (MURTON).
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,28/09/2023,4184406-I-23-0179830,"œ31,964.10",VIDA HEALTHCARE LTD.
Resources BK0010,Digital Services,Supplies and Services,304303,Equipment and Materials,28/09/2023,4184549-INV0195661,"œ2,056.00",GVAV LTD T/A AUDIO VISUAL SOLUTIONS.
Resources BK0010,Digital Services,Stock A926,926900,Stock in hand-Inventory system,28/09/2023,4184549-INV0195662,œ568.42,GVAV LTD T/A AUDIO VISUAL SOLUTIONS.
Resources BK0010,Digital Services,Supplies and Services,304303,Equipment and Materials,28/09/2023,4184549-INV0195663,"œ3,808.84",GVAV LTD T/A AUDIO VISUAL SOLUTIONS.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384199,Miscellaneous Expenses,28/09/2023,4184695-PERFORMANCEFEE-15/07/2023,"œ5,500.00",THE FAIREY BAND.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384199,Miscellaneous Expenses,28/09/2023,4184698-INV636,"œ3,375.00",THE TRAVELLER & THE BEAR LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440038,Other third party payments E440,28/09/2023,4183171-PIG_174530,"œ6,272.00",123 CARE & ACCOMMODATION LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,486020,Service level agreements E486,28/09/2023,4183172-PIG_175284,"œ6,333.90",4TRACK CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,28/09/2023,4183173-I-23-0179611,"œ88,481.42",A CHARLES THOMAS (CARE) LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425021,Rendered by Voluntary Organisations,28/09/2023,4183174-PIG_174539,"œ46,992.60",A WILDERNESS WAY LTD.
Dedicated Schools Grant BG0015,DSG High Needs Block,Third Party Payments,425005,Rendered by Voluntary Organisations,28/09/2023,4183174-PIG_174696,"œ2,544.59",A WILDERNESS WAY LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425040,Rendered by Voluntary Organisations,28/09/2023,4183175-PIG_174633,"œ27,396.02",A1 FOSTER CARE.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,28/09/2023,4183179-I-23-0179296,"œ20,946.84",ACCEPT CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,28/09/2023,4183179-I-23-0179298,"œ28,736.60",ACCEPT CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,28/09/2023,4183179-I-23-0179303,"œ39,804.68",ACCEPT CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,28/09/2023,4183179-I-23-0179304,"œ12,983.04",ACCEPT CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,28/09/2023,4183179-I-23-0179353,"œ38,460.52",ACCEPT CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,28/09/2023,4183179-I-23-0179393,"œ40,699.01",ACCEPT CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,28/09/2023,4183179-I-23-0179395,"œ28,104.44",ACCEPT CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,473101,Purchase of Care,28/09/2023,4183179-I-23-0179559,"œ6,452.84",ACCEPT CARE LTD.
Dedicated Schools Grant BG0015,DSG High Needs Block,Third Party Payments,425005,Rendered by Voluntary Organisations,28/09/2023,4183370-PIG_174686,"œ4,789.63",ACORN CARE & EDUCATION LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425040,Rendered by Voluntary Organisations,28/09/2023,4183371-PIG_174634,"œ27,869.96",ACORN CARE (NE) LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425021,Rendered by Voluntary Organisations,28/09/2023,4183372-PIG_174519,"œ15,000.00",ACORN CARE (UK) LTD T/A ACORN RESIDENTIAL SERVICES.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425040,Rendered by Voluntary Organisations,28/09/2023,4183373-PIG_175288,"œ33,878.04",ACORN HOUSE (FOSTERING SERVICES) LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,28/09/2023,4183374-I-23-0179629,"œ50,600.40",ACTION FOR CARE LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425021,Rendered by Voluntary Organisations,28/09/2023,4183375-PIG_174618,"œ31,783.00",ACTION FOR CHILDREN SERVICES LTD.*
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,28/09/2023,4183382-I-23-0179651,"œ134,802.83",AKARI CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,28/09/2023,4183383-I-23-0179679,"œ5,482.41",AKARI CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,28/09/2023,4183384-I-23-0179869,"œ179,162.01",AKARI CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,28/09/2023,4183385-I-23-0179890,"œ5,273.96",AKARI CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,28/09/2023,4183405-I-23-0179656,"œ161,448.88",ALLIANCE CARE (TRENDLEWOOD) LTD.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,28/09/2023,4183406-I-23-0179540,"œ6,720.00",ALLIED HEALTH-SERVICES LTD T/A ALLIED HEALTHCARE.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425021,Rendered by Voluntary Organisations,28/09/2023,4183408-PIG_174521,"œ22,708.00",AMBERLEIGH CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,28/09/2023,4183414-I-23-0179795,"œ14,976.00",ANCHOR CAREHOMES LTD.
Adult and Health Services,Commissioning inc Supporting People,Third Party Payments,441001,Supporting People E441,28/09/2023,4183415-4449972,"œ2,582.20",ANCHOR HANOVER GROUP.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,28/09/2023,4183416-I-23-0179750,"œ54,127.21",ANCHOR HANOVER GROUP.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,28/09/2023,4183417-I-23-0179889,"œ9,057.00",ANCHOR TRUST.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,28/09/2023,4183432-I-23-0179293,œ935.25,APM CLEANING & REPAIR LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425023,Rendered by Voluntary Organisations,28/09/2023,4183433-PIG_174685,"œ14,826.00",APPLETREE TREATMENT CENTRE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,28/09/2023,4183434-I-23-0179513,"œ7,670.00",ARCHIE CARE LTD T/A HOME INSTEAD SENIOR CARE DURHAM.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,28/09/2023,4183437-I-23-0179880,"œ3,199.12",ASHBOURNE LODGE CARE HOME.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,28/09/2023,4183438-I-23-0179760,"œ2,848.00",ASHES CARE GROUP LTD T/A TEESDALE LODGE NURSING HOME.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,28/09/2023,4183441-I-23-0179819,"œ1,324.72",ASPIRE CARE GROUP T/A GRASMERE LODGE.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,28/09/2023,4183442-I-23-0179300,œ820.48,ASPIRE CARE GROUP.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,28/09/2023,4183442-I-23-0179642,"œ18,200.72",ASPIRE CARE GROUP.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,28/09/2023,4183443-I-23-0179786,"œ29,566.44",ASPIRE CARE GROUP.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,28/09/2023,4183444-I-23-0179723,"œ9,060.20",ASPIRE CARE GROUP.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,28/09/2023,4183445-I-23-0019241,"œ1,638.72",ASPIRE HEALTHCARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,28/09/2023,4183445-I-23-0179634,"œ1,638.72",ASPIRE HEALTHCARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,28/09/2023,4183446-I-23-0179380,"œ4,681.56",ASPIRE HEALTHCARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,28/09/2023,4183448-I-23-0179769,"œ3,378.20",ATLAS CARE HOMES LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,28/09/2023,4183452-I-23-0179794,"œ4,134.57",AUGUSTE COMMUNITIES CARE HOME.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,28/09/2023,4183453-I-23-0179316,"œ12,418.20",AUTISM CARE UK (4) LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,28/09/2023,4183453-I-23-0179576,"œ15,146.40",AUTISM CARE UK (4) LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,28/09/2023,4183453-I-23-0179582,"œ19,487.76",AUTISM CARE UK (4) LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,28/09/2023,4183453-I-23-0179716,"œ9,374.32",AUTISM CARE UK (4) LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,28/09/2023,4183454-I-23-0179897,"œ3,678.57",AUTUMN HOUSE CARE LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425040,Rendered by Voluntary Organisations,28/09/2023,4183455-PIG_175297,"œ7,765.96",BANYA FAMILY PLACEMENT AGENCY LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,28/09/2023,4183457-I-23-0179768,"œ7,778.16",BARCHESTER HEALTHCARE HOMES LTD.
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,28/09/2023,4183458-I-23-0179748,"œ34,782.63",BARCHESTER HEALTHCARE HOMES LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,28/09/2023,4183459-I-23-0179722,"œ15,500.00",BARCHESTER HEALTHCARE HOMES LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,28/09/2023,4183460-I-23-0179740,"œ27,299.84",BARCHESTER HEALTHCARE HOMES LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,28/09/2023,4183461-I-23-0179811,"œ147,649.54",BARCHESTER HEALTHCARE HOMES LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,28/09/2023,4183462-I-23-0179757,"œ4,400.00",BARCHESTER HEALTHCARE HOMES LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,28/09/2023,4183463-I-23-0179730,"œ4,741.44",BARCHESTER HEALTHCARE HOMES LTD.
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,28/09/2023,4183464-I-23-0179766,"œ1,900.00",BARCHESTER HEALTHCARE HOMES LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425040,Rendered by Voluntary Organisations,28/09/2023,4183465-PIG_174635,"œ3,357.84",BARNARDOS BELIEVE IN CHILDREN.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,28/09/2023,4183468-I-23-0179695,"œ37,014.68",BEAMISH RESIDENTIAL CARE HOME LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,28/09/2023,4183469-I-23-0179357,"œ24,434.16",BEECHFIELD CARE & SUPPORT LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,28/09/2023,4183473-I-23-0179843,"œ23,753.12",BENTON CARE SERVICES LTD.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,28/09/2023,4183480-I-23-0179338,"œ14,528.36",BLOSSOM HOME CARE.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425021,Rendered by Voluntary Organisations,28/09/2023,4183481-PIG_174523,"œ94,241.41",BLOSSOM SC LTD .
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,28/09/2023,4183482-I-23-0179597,"œ8,597.34",BONDCARE WILLINGTON LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,28/09/2023,4183482-I-23-0179885,"œ116,986.22",BONDCARE WILLINGTON LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,28/09/2023,4183483-I-23-0179772,"œ94,435.87",BONDCARE WILLINGTON LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,28/09/2023,4183484-I-23-0179426,"œ33,784.08",BONDCARE WILLINGTON LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,28/09/2023,4183484-I-23-0179577,"œ87,130.54",BONDCARE WILLINGTON LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,28/09/2023,4183485-I-23-0179390,"œ2,122.80",BONDCARE WILLINGTON LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,28/09/2023,4183485-I-23-0179726,"œ68,672.52",BONDCARE WILLINGTON LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,28/09/2023,4183486-I-23-0179681,"œ3,198.60",BONDCARE WILLINGTON LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,28/09/2023,4183487-I-23-0179682,"œ3,628.00",BOROUGH CARE LTD T/A CAWOOD HOUSE.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,28/09/2023,4183488-I-23-0179649,"œ5,058.88",BOWDEN DERRA PARK LTD.
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,28/09/2023,4183491-I-23-0179773,"œ3,240.56",BRIARDENE PRIVATE RESIDENTIAL & NURSING HOME.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425040,Rendered by Voluntary Organisations,28/09/2023,4183492-PIG_175289,"œ1,700.00",BRIDGING GAPS LTD T/A BRIDGING GAPS FOSTERING AGENCY.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425021,Rendered by Voluntary Organisations,28/09/2023,4183493-PIG_174615,"œ37,150.00",BRIGHT FUTURES CARE LTD.
Dedicated Schools Grant BG0015,DSG High Needs Block,Third Party Payments,425005,Rendered by Voluntary Organisations,28/09/2023,4183493-PIG_175282,"œ5,602.78",BRIGHT FUTURES CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,28/09/2023,4183494-I-23-0179480,"œ7,383.40",BRISCA HEALTHCARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,473101,Purchase of Care,28/09/2023,4183496-I-23-0179516,"œ1,763.58",BULLION COMMUNITY RESOURCE CENTRE.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,28/09/2023,4183497-I-23-0179687,"œ3,206.52",BURN BRAE LODGE.
Dedicated Schools Grant BG0015,DSG High Needs Block,Third Party Payments,440080,Other third party payments E440,28/09/2023,4183499-PIG_174687,"œ3,417.51",CAMBIAN CHILDCARE LTD T/A HARTLEPOOL SCHOOL.
Dedicated Schools Grant BG0015,DSG High Needs Block,Third Party Payments,425005,Rendered by Voluntary Organisations,28/09/2023,4183499-PIG_174688,"œ1,370.37",CAMBIAN CHILDCARE LTD T/A HARTLEPOOL SCHOOL.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425021,Rendered by Voluntary Organisations,28/09/2023,4183500-PIG_174540,"œ45,800.00",CAMBIAN CHILDCARE LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425021,Rendered by Voluntary Organisations,28/09/2023,4183500-PIG_174616,"œ18,900.00",CAMBIAN CHILDCARE LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425021,Rendered by Voluntary Organisations,28/09/2023,4183501-PIG_174524,"œ27,400.00",CAMBIAN CHILDCARE LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425021,Rendered by Voluntary Organisations,28/09/2023,4183501-PIG_174651,"œ4,300.00",CAMBIAN CHILDCARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,28/09/2023,4183505-I-23-0179893,"œ6,097.44",CARE UK COMMUNITY PARTNERSHIPS LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,28/09/2023,4183506-I-23-0179743,"œ3,060.00",CARE UK COMMUNITY PARTNERSHIPS LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,28/09/2023,4183507-I-23-0179780,"œ55,717.77",CARE UK COMMUNITY PARTNERSHIPS LTD.
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,28/09/2023,4183508-I-23-0179741,"œ150,874.05",CARE UK COMMUNITY PARTNERSHIPS LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,28/09/2023,4183509-I-23-0179808,"œ65,347.98",CARE UK COMMUNITY PARTNERSHIPS LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,28/09/2023,4183510-I-23-0179776,"œ3,308.12",CARE UK COMMUNITY PARTNERSHIPS LTD.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,28/09/2023,4183511-I-23-0179433,"œ27,699.73",CARE VANTAGE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,28/09/2023,4183512-I-23-0179721,"œ3,860.84",CARELINE LIFESTYLES (UK) LTD.
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,28/09/2023,4183513-I-23-0179671,"œ8,713.72",CARELINE LIFESTYLES (UK) LTD.
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,28/09/2023,4183514-I-23-0179703,"œ12,661.28",CARELINE LIFESTYLES (UK) LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,28/09/2023,4183515-I-23-0179828,"œ12,016.36",CARELINE LIFESTYLES (UK) LTD.
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,28/09/2023,4183516-I-23-0179735,"œ13,517.44",CARELINE LIFESTYLES.
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,28/09/2023,4183517-I-23-0179887,"œ44,778.67",CAREWELL (HEALTH CARE) LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,28/09/2023,4183524-I-23-0179661,"œ36,762.00",CASTLE BANK CARE HOME LTD.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,28/09/2023,4183525-I-23-0179345,"œ35,174.08",CASTLE CARE TEESDALE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,28/09/2023,4183526-I-23-0179524,"œ61,600.00",CASTLE VIEW GROUP TRAINING.
Adult and Health Services,Head of Adults,Third Party Payments,473101,Purchase of Care,28/09/2023,4183527-I-23-0179368,"œ2,062.72",CATCOTE FUTURES.
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,28/09/2023,4183531-I-23-0179860,"œ3,400.00",CEDAR CARE HOMES LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,28/09/2023,4183532-I-23-0179834,"œ3,199.12",CEDAR HOUSE SUNDERLAND LTD.
