Auth,Proclass,Supplier,Date,Dept,Cost Code,Invoiced
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Sunny Bank P.R.S. Limited,45042,One Commissioning Organisation,Community Care - Older Peoples Mental Health Team,2449.68
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Sunny Bank P.R.S. Limited,45042,One Commissioning Organisation,Community Care - Older Peoples Mental Health Team,1049.87
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Sunny Bank P.R.S. Limited,45042,One Commissioning Organisation,Community Care - Older Peoples Mental Health Team,2449.68
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Sunny Bank P.R.S. Limited,45042,One Commissioning Organisation,Community Care - Older Peoples Mental Health Team,838.52
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Sunny Bank P.R.S. Limited,45042,One Commissioning Organisation,Community Care - Older Peoples Mental Health Team,2449.68
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Sunny Bank P.R.S. Limited,45042,One Commissioning Organisation,Community Care - Older Peoples Mental Health Team,2753.44
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Sunny Bank P.R.S. Limited,45042,One Commissioning Organisation,Community Care - Older Peoples Mental Health Team,2449.68
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Sunny Bank P.R.S. Limited,45042,One Commissioning Organisation,Community Care - Older Peoples Mental Health Team,2449.68
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Sunny Bank P.R.S. Limited,45042,One Commissioning Organisation,Community Care - Older Peoples Mental Health Team,838.52
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Sunny Bank P.R.S. Limited,45042,One Commissioning Organisation,Community Care - Older Peoples Mental Health Team,838.52
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Sunny Bank P.R.S. Limited,45042,One Commissioning Organisation,Community Care - Older Peoples Mental Health Team,2753.44
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Sunny Bank P.R.S. Limited,45042,One Commissioning Organisation,Community Care - Older Peoples Mental Health Team,2449.68
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Sunny Bank P.R.S. Limited,45042,One Commissioning Organisation,Community Care - Older Peoples Mental Health Team,2449.68
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Sunny Bank P.R.S. Limited,45042,One Commissioning Organisation,Community Care - Older Peoples Mental Health Team,838.52
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Sunny Bank P.R.S. Limited,45042,One Commissioning Organisation,Community Care - Older Peoples Mental Health Team,838.52
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Sunny Bank P.R.S. Limited,45042,One Commissioning Organisation,Community Care - Older Peoples Mental Health Team,2449.68
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Sunny Bank P.R.S. Limited,45042,One Commissioning Organisation,Community Care - Older Peoples Mental Health Team,838.52
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Sunny Bank P.R.S. Limited,45042,One Commissioning Organisation,Community Care - Older Peoples Mental Health Team,838.52
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Sunny Bank P.R.S. Limited,45042,One Commissioning Organisation,Community Care - Older Peoples Mental Health Team,2449.68
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Sunny Bank P.R.S. Limited,45042,One Commissioning Organisation,Community Care - Community Mental Health Team,530.7
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Sunny Bank P.R.S. Limited,45042,One Commissioning Organisation,Community Care - Older Peoples Mental Health Team,2449.68
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Sunny Bank P.R.S. Limited,45042,One Commissioning Organisation,Community Care - Older Peoples Mental Health Team,2449.68
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Sunny Bank P.R.S. Limited,45042,One Commissioning Organisation,Community Care - Older Peoples Mental Health Team,838.52
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Sunny Bank P.R.S. Limited,45042,One Commissioning Organisation,Community Care - Older Peoples Mental Health Team,1573.38
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Sunny Bank P.R.S. Limited,45042,One Commissioning Organisation,Community Care - Older Peoples Mental Health Team,838.52
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Sunny Bank P.R.S. Limited,45042,One Commissioning Organisation,Community Care - Older Peoples Mental Health Team,1573.38
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Sunny Bank P.R.S. Limited,45042,One Commissioning Organisation,Community Care - Older Peoples Mental Health Team,1573.38
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Sunny Bank P.R.S. Limited,45042,One Commissioning Organisation,Community Care - Older Peoples Mental Health Team,2753.44
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Sunny Bank P.R.S. Limited,45042,One Commissioning Organisation,Community Care - Community Mental Health Team,1573.38
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Sunny Bank P.R.S. Limited,45042,One Commissioning Organisation,Community Care - Community Mental Health Team,2753.44
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Sunny Bank P.R.S. Limited,45042,One Commissioning Organisation,Community Care - Older Peoples Mental Health Team,628.89
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Sunny Bank P.R.S. Limited,45042,One Commissioning Organisation,Community Care - Community Mental Health Team,1573.38
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Sunny Bank P.R.S. Limited,45042,One Commissioning Organisation,Community Care - Community Mental Health Team,1573.38
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Sunny Bank P.R.S. Limited,45042,One Commissioning Organisation,Community Care - Community Mental Health Team,2983.84
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Sunny Bank P.R.S. Limited,45042,One Commissioning Organisation,Community Care - Community Mental Health Team,1573.38
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Sunny Bank P.R.S. Limited,45042,One Commissioning Organisation,Community Care - Community Mental Health Team,2753.44
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Sunny Bank P.R.S. Limited,45042,One Commissioning Organisation,Community Care - Community Mental Health Team,1573.38
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Sunny Bank P.R.S. Limited,45042,One Commissioning Organisation,Community Care - Community Mental Health Team,1573.38
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Sunny Bank P.R.S. Limited,45042,One Commissioning Organisation,Community Care - Community Mental Health Team,2753.44
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Sunny Bank P.R.S. Limited,45042,One Commissioning Organisation,Community Care - Community Mental Health Team,2753.44
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Sunny Bank P.R.S. Limited,45042,One Commissioning Organisation,Community Care - Community Mental Health Team,1573.38
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Thames Health Care Ltd,45042,One Commissioning Organisation,Community Care - Community Mental Health Team,8151.32
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Thames Health Care Ltd,45042,One Commissioning Organisation,Community Care - Bury West INT,2193.6
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Thames Health Care Ltd,45042,One Commissioning Organisation,Community Care - Bury West INT,10748.13
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Abbeyfield Society - Downing House,45042,One Commissioning Organisation,Community Care - North INT,2193.6
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Abbeyfield Society - Downing House,45042,One Commissioning Organisation,Community Care - North INT,511.32
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Chimes Residental Care Home,45042,One Commissioning Organisation,Community Care - North INT,2476.72
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Dartington Hall Trust,45033,One Commissioning Organisation,Quality Assurance & Service Development,11625
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Endorphins Group,45020,Children & Young People,Short Breaks Service,2796
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Endorphins Group,45020,Children & Young People,Short Breaks Service,1398
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Focus Foundation,45042,One Commissioning Organisation,Community Care - Community Mental Health Team,2016.66
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Focus Foundation,45042,One Commissioning Organisation,Community Care - Community Mental Health Team,1073.71
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Focus Foundation,45042,One Commissioning Organisation,Community Care - Prestwich INT,1776.58
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Focus Foundation,45042,One Commissioning Organisation,Community Care - Prestwich INT,945.89
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Focus Foundation,45042,One Commissioning Organisation,Community Care - Prestwich INT,1392.46
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Focus Foundation,45042,One Commissioning Organisation,Community Care - Prestwich INT,741.37
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Focus Foundation,45042,One Commissioning Organisation,Community Care - Prestwich INT,2671.5
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Focus Foundation,45042,One Commissioning Organisation,Community Care - Prestwich INT,861.12
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Focus Foundation,45042,One Commissioning Organisation,Community Care - Prestwich INT,2592.85
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Focus Foundation,45042,One Commissioning Organisation,Community Care - Prestwich INT,1380.49
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Focus Foundation,45042,One Commissioning Organisation,Community Care - Prestwich INT,2664.87
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Focus Foundation,45042,One Commissioning Organisation,Community Care - Prestwich INT,1418.84
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Focus Foundation,45042,One Commissioning Organisation,Community Care - Prestwich INT,1617.28
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Focus Foundation,45042,One Commissioning Organisation,Community Care - Prestwich INT,576.19
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Focus Foundation,45042,One Commissioning Organisation,Community Care - Prestwich INT,2112.69
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Focus Foundation,45042,One Commissioning Organisation,Community Care - Prestwich INT,1000.75
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Focus Foundation,45042,One Commissioning Organisation,Community Care - Prestwich INT,5017.64
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Focus Foundation,45042,One Commissioning Organisation,Community Care - Hospital Social Work Team,912.3
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Focus Foundation,45042,One Commissioning Organisation,Community Care - Learning Disability Team,2479.77
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Focus Foundation,45042,One Commissioning Organisation,Community Care - Learning Disability Team,968.7
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Focus Foundation,45042,One Commissioning Organisation,Community Care - Learning Disability Team,4657.52
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Focus Foundation,45042,One Commissioning Organisation,Community Care - Learning Disability Team,720.24
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Focus Foundation,45042,One Commissioning Organisation,Community Care - Learning Disability Team,1819.45
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Focus Foundation,45042,One Commissioning Organisation,Community Care - Learning Disability Team,850.02
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Focus Foundation,45042,One Commissioning Organisation,Community Care - Learning Disability Team,1596.52
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Foster Care Cooperative Ltd,45022,Children & Young People,Independent Foster Agency,2980.19
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Foster Care Cooperative Ltd,45022,Children & Young People,Independent Foster Agency,840.69
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Jewel Foundation,45042,"Business, Growth & Infrastructure",Economic Strategy & European Policy,1020.83
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Lucy Faithfull Foundation,45033,Children & Young People,Initial Response Team,4837.42
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Lucy Faithfull Foundation,45033,Children & Young People,Initial Response Team,3016
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The National Autistic Society,45042,One Commissioning Organisation,Community Care - Learning Disability Team,6457.76
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Salvation Army,45042,One Commissioning Organisation,Community Care - Whitefield INT,2465.6
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Salvation Army,45042,One Commissioning Organisation,Community Care - Prestwich INT,2193.6
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Salvation Army,45042,One Commissioning Organisation,Community Care - Prestwich INT,2193.6
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Salvation Army,45042,One Commissioning Organisation,Community Care - Prestwich INT,940.12
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Salvation Army,45042,One Commissioning Organisation,Community Care - Prestwich INT,1408.91
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Salvation Army,45042,One Commissioning Organisation,Community Care - Prestwich INT,2465.6
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Salvation Army,45042,One Commissioning Organisation,Community Care - Choices for Living Well,1408.91
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Salvation Army,45042,One Commissioning Organisation,Community Care - Choices for Living Well,2465.6
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Salvation Army,45042,One Commissioning Organisation,Community Care - Bury East INT,2584.88
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Salvation Army,45042,One Commissioning Organisation,Community Care - Whitefield INT,1408.91
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Salvation Army,45042,One Commissioning Organisation,Community Care - Whitefield INT,2465.6
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Salvation Army,45042,One Commissioning Organisation,Community Care - Older Peoples Mental Health Team,2253.6
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Salvation Army,45042,One Commissioning Organisation,Community Care - Older Peoples Mental Health Team,2253.6
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Salvation Army,45042,One Commissioning Organisation,Community Care - Older Peoples Mental Health Team,643.91
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Salvation Army,45042,One Commissioning Organisation,Community Care - Older Peoples Mental Health Team,1408.91
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Salvation Army,45042,One Commissioning Organisation,Community Care - Prestwich INT,2584.88
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Salvation Army,45042,One Commissioning Organisation,Community Care - Prestwich INT,2584.88
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Salvation Army,45042,One Commissioning Organisation,Community Care - Older Peoples Mental Health Team,2465.6
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Salvation Army,45042,One Commissioning Organisation,Community Care - Whitefield INT,1408.91
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Salvation Army,45042,One Commissioning Organisation,Community Care - Choices for Living Well,1477.07
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Salvation Army,45042,One Commissioning Organisation,Community Care - Choices for Living Well,2584.88
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Salvation Army,45042,One Commissioning Organisation,Community Care - Choices for Living Well,1408.91
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Salvation Army,45042,One Commissioning Organisation,Community Care - Older Peoples Mental Health Team,724.36
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Salvation Army,45042,One Commissioning Organisation,Community Care - Older Peoples Mental Health Team,2253.6
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Salvation Army,45042,One Commissioning Organisation,Community Care - Whitefield INT,1408.91
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Salvation Army,45042,One Commissioning Organisation,Community Care - Whitefield INT,2465.6
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Salvation Army,45042,One Commissioning Organisation,Community Care - Bury East INT,1477.07
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Salvation Army,45042,One Commissioning Organisation,Community Care - Choices for Living Well,2465.6
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Salvation Army,45042,One Commissioning Organisation,Community Care - Prestwich INT,1801.88
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Salvation Army,45042,One Commissioning Organisation,Community Care - Prestwich INT,1477.07
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Salvation Army,45042,One Commissioning Organisation,Community Care - Whitefield INT,1408.91
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Salvation Army,45042,One Commissioning Organisation,Community Care - Whitefield INT,2465.6
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Salvation Army,45042,One Commissioning Organisation,Community Care - Prestwich INT,2465.6
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Salvation Army,45042,One Commissioning Organisation,Community Care - Prestwich INT,1408.91
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Salvation Army,45042,One Commissioning Organisation,Community Care - Prestwich INT,1477.07
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Salvation Army,45042,One Commissioning Organisation,Community Care - Prestwich INT,2193.6
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Together Trust Ltd,45042,One Commissioning Organisation,Community Care - Bury East INT,8859.92
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Thomas Owen Care Limited,45042,One Commissioning Organisation,Community Care - Community Mental Health Team,2500
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Three Circles Fostering Ltd,45022,Children & Young People,Independent Foster Agency,3677.57
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,"TLC: Talk, Listen, Change",45029,Corporate Core Services,Strategic Partnerships,11544
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Topping Fold TRA,45037,Children & Young People,DFE Individual Grants,713
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Total Social Work Ltd,45041,One Commissioning Organisation,Strategic Safeguarding Team,2275
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Trafford MBC,45036,One Commissioning Organisation,Public Health,4470
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,TRU (Transitional Rehabilitation Unit) Ltd,45042,One Commissioning Organisation,Community Care - Bury West INT,8100
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Ultimate Care Ltd T/A Barton Brook Care Home,45042,One Commissioning Organisation,Community Care - Prestwich INT,3200
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,United Response Services Ltd,45042,One Commissioning Organisation,Community Care - Hospital Social Work Team,1332.45
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,United Response Services Ltd,45042,One Commissioning Organisation,Community Care - Hospital Social Work Team,808.64
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,United Response Services Ltd,45042,One Commissioning Organisation,Community Care - Hospital Social Work Team,631.15
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,United Response Services Ltd,45042,One Commissioning Organisation,Community Care - Hospital Social Work Team,909.72
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,United Response Services Ltd,45042,One Commissioning Organisation,Community Care - Hospital Social Work Team,4704.58
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,United Response Services Ltd,45042,One Commissioning Organisation,Community Care - Hospital Social Work Team,2228.49
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,United Response Services Ltd,45042,One Commissioning Organisation,Community Care - Reviewing Team,3937.29
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,United Response Services Ltd,45042,One Commissioning Organisation,Community Care - Reviewing Team,3601.18
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,United Response Services Ltd,45042,One Commissioning Organisation,Community Care - Reviewing Team,1705.82
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,United Response Services Ltd,45042,One Commissioning Organisation,Community Care - Reviewing Team,1865.03
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,United Response Services Ltd,45042,One Commissioning Organisation,Community Care - Reviewing Team,996.33
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,United Response Services Ltd,45042,One Commissioning Organisation,Community Care - Reviewing Team,808.64
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,United Response Services Ltd,45042,One Commissioning Organisation,Community Care - Reviewing Team,530.47
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,United Response Services Ltd,45042,One Commissioning Organisation,Community Care - Reviewing Team,1792.7
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,United Response Services Ltd,45042,One Commissioning Organisation,Community Care - Reviewing Team,3784.6
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,United Response Services Ltd,45042,One Commissioning Organisation,Community Care - Reviewing Team,996.33
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,United Response Services Ltd,45042,One Commissioning Organisation,Community Care - Reviewing Team,808.64
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,United Response Services Ltd,45042,One Commissioning Organisation,Community Care - Reviewing Team,530.47
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,United Response Services Ltd,45042,One Commissioning Organisation,Community Care - Reviewing Team,910.59
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,United Response Services Ltd,45042,One Commissioning Organisation,Community Care - Learning Disability Team,606.48
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,United Response Services Ltd,45042,One Commissioning Organisation,Community Care - Learning Disability Team,1904.32
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,United Response Services Ltd,45042,One Commissioning Organisation,Community Care - Learning Disability Team,3745.23
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,United Response Services Ltd,45042,One Commissioning Organisation,Community Care - Learning Disability Team,1994.04
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,United Response Services Ltd,45042,One Commissioning Organisation,Community Care - Learning Disability Team,861.83
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,United Response Services Ltd,45042,One Commissioning Organisation,Community Care - Learning Disability Team,2410.89
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,United Response Services Ltd,45042,One Commissioning Organisation,Community Care - Learning Disability Team,1308.43
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,United Response Services Ltd,45042,One Commissioning Organisation,Community Care - Learning Disability Team,808.64
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,United Response Services Ltd,45042,One Commissioning Organisation,Community Care - Learning Disability Team,619.77
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,United Response Services Ltd,45042,One Commissioning Organisation,Community Care - Learning Disability Team,5089.67
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,United Response Services Ltd,45042,One Commissioning Organisation,Community Care - Learning Disability Team,909.72
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,United Response Services Ltd,45042,One Commissioning Organisation,Community Care - Learning Disability Team,716.45
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,United Response Services Ltd,45042,One Commissioning Organisation,Community Care - Learning Disability Team,1512.5
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,United Response Services Ltd,45042,One Commissioning Organisation,Community Care - Learning Disability Team,1824.6
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,United Response Services Ltd,45042,One Commissioning Organisation,Community Care - Learning Disability Team,864.28
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,United Response Services Ltd,45042,One Commissioning Organisation,Community Care - Learning Disability Team,3745.23
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,United Response Services Ltd,45042,One Commissioning Organisation,Community Care - Learning Disability Team,2342.66
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,United Response Services Ltd,45042,One Commissioning Organisation,Community Care - Learning Disability Team,4945.62
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,United Response Services Ltd,45042,One Commissioning Organisation,Community Care - Learning Disability Team,4369.43
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,United Response Services Ltd,45042,One Commissioning Organisation,Community Care - Learning Disability Team,788.59
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,United Response Services Ltd,45042,One Commissioning Organisation,Community Care - Learning Disability Team,2069.73
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,United Response Services Ltd,45042,One Commissioning Organisation,Community Care - Learning Disability Team,1819.45
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,United Response Services Ltd,45042,One Commissioning Organisation,Community Care - Learning Disability Team,2945.39
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,United Response Services Ltd,45042,One Commissioning Organisation,Community Care - Learning Disability Team,1994.04
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,United Response Services Ltd,45042,One Commissioning Organisation,Community Care - Learning Disability Team,1176.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,United Response Services Ltd,45042,One Commissioning Organisation,Community Care - Learning Disability Team,909.72
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,United Response Services Ltd,45042,One Commissioning Organisation,Community Care - Learning Disability Team,788.59
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,United Response Services Ltd,45042,One Commissioning Organisation,Community Care - Learning Disability Team,2688.88
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,United Response Services Ltd,45042,One Commissioning Organisation,Community Care - Learning Disability Team,6218.04
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Valorum Care Limited,45042,One Commissioning Organisation,Community Care - Reviewing Team,3242.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Valorum Care Limited,45042,One Commissioning Organisation,Community Care - North INT,4607.92
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Valorum Care Limited,45042,One Commissioning Organisation,Community Care - Reviewing Team,5136.08
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Voyage Care,45042,One Commissioning Organisation,Community Care - Community Mental Health Team,906.65
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Voyage Care,45042,One Commissioning Organisation,Community Care - Community Mental Health Team,1702.9
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Voyage Care,45042,One Commissioning Organisation,Community Care - North INT,2824.19
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Voyage Care,45042,One Commissioning Organisation,Community Care - North INT,2471.29
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Voyage Care,45042,One Commissioning Organisation,Community Care - North INT,9885.16
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Voyage Ltd,45042,One Commissioning Organisation,Community Care - Learning Disability Team,2336.2
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Voyage Ltd,45042,One Commissioning Organisation,Community Care - Learning Disability Team,5074.64
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Wellington Healthcare (Arden) Ltd t/a Carders Court,45042,One Commissioning Organisation,Community Care - Bury East INT,2292
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Wellington Healthcare (Arden) Ltd t/a Carders Court,45042,One Commissioning Organisation,Community Care - Bury East INT,2253.6
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Wellington Healthcare (Arden) Ltd t/a Carders Court,45042,One Commissioning Organisation,Community Care - Older Peoples Mental Health Team,2311.6
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Wellington Healthcare (Arden) Ltd t/a Carders Court,45042,One Commissioning Organisation,Community Care - Older Peoples Mental Health Team,2700
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Wellington Healthcare (Arden) Ltd t/a Carders Court,45042,One Commissioning Organisation,Community Care - Bury East INT,2193.6
