Name of Organisation,Body,Service Area,Service Detail,Spend Description,Date,Amount (Net of VAT),Unrecoverable VAT,Supplier Name,Spend,Spend,Transaction Reference
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Enhancement Costs,Legionnaires Water Management,10/08/2023,835.00,£0.00,Franks Portlock Consulting,820002,Capital,STC180597
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Enhancement Costs,Legionnaires Water Management,10/08/2023,835.00,£0.00,Franks Portlock Consulting,820002,Capital,STC180598
South Tyneside Council,00CL,Housing Revenue Account,Grant Payments - General,Support Services,10/08/2023,849.36,£0.00,Mencap,700200,Revenue,STC180620
South Tyneside Council,00CL,Regeneration & Environment Capital,Capital Equipment Purchases,Control Room and CCTV Relocation,10/08/2023,856.00,£0.00,Social Telecoms CIC,854528,Capital,STC180633
South Tyneside Council,00CL,Business & Resources Group,Postage Expenses,Housing Benefit & Council Tax Support Admin,10/08/2023,865.78,£0.00,Royal Mail Group Ltd,230120,Revenue,STC180645
South Tyneside Council,00CL,Regeneration & Environment Capital,Capital Enhancement Costs,CP – Community Garden at Porlock,10/08/2023,880.00,£0.00,YCS Construction Limited,820248,Capital,STC180669
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Special Educational Needs Transport,10/08/2023,900.00,£0.00,Nearby Group Ltd (formerly Richmond Taxis),218930,Revenue,STC180706
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Special Educational Needs Transport,10/08/2023,902.00,£0.00,CD Passenger Services,218930,Revenue,STC180720
South Tyneside Council,00CL,Economic Regeneration Group,Purchase of Stock Items,Cleaning Service,10/08/2023,930.00,£0.00,Greenham Trading Limited,224400,Revenue,STC180754
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Special Educational Needs Transport,10/08/2023,937.50,£0.00,Nearby Group Ltd (formerly Richmond Taxis),218930,Revenue,STC180775
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Special Educational Needs Transport,10/08/2023,982.26,£0.00,Nearby Group Ltd (formerly Richmond Taxis),218930,Revenue,STC180820
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,10/08/2023,1048.08,£0.00,Pulse t/a Pulse Health Care Limited,221004,Revenue,STC180907
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Special Educational Needs Transport,10/08/2023,1072.50,£0.00,Nearby Group Ltd (formerly Richmond Taxis),218930,Revenue,STC180945
South Tyneside Council,00CL,Business & Resources Group,Cleaning Expenses,Haven Point,10/08/2023,1103.35,£0.00,Greenham Trading Limited,222950,Revenue,STC180989
South Tyneside Council,00CL,Business & Resources Group,Property Reactive / General Repairs,Playground Inspection & Maintenance,10/08/2023,1263.75,£0.00,Windoor Services Ltd,223560,Revenue,STC181174
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Special Educational Needs Transport,10/08/2023,1297.50,£0.00,Nearby Group Ltd (formerly Richmond Taxis),218930,Revenue,STC181202
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,R&M Schools Buyback,10/08/2023,1334.50,£0.00,Willowcrete Manufacturing Company Limited,232860,Revenue,STC181221
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Special Educational Needs Transport,10/08/2023,1350.00,£0.00,Nearby Group Ltd (formerly Richmond Taxis),218930,Revenue,STC181236
South Tyneside Council,00CL,Economic Regeneration Group,Purchase of Stock Items,Cleaning Service,10/08/2023,1372.00,£0.00,Greenham Trading Limited,224400,Revenue,STC181252
South Tyneside Council,00CL,Business and Resources Capital,Capital Construction Costs,Road Resurfacing,10/08/2023,1444.00,£0.00,Northumbrian Roads Limited,850000,Capital,STC181299
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Special Educational Needs Transport,10/08/2023,1470.00,£0.00,Nearby Group Ltd (formerly Richmond Taxis),218930,Revenue,STC181316
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Client Travel & Expenses,Sec 17 -  Central Pot,10/08/2023,1481.00,£0.00,Nearby Group Ltd (formerly Richmond Taxis),213602,Revenue,STC181329
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Default Procurement Subjective,Participation,10/08/2023,1560.00,£0.00,K W Reader & Sons Ltd (Dunes),212070,Revenue,STC181396
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Special Educational Needs Transport,10/08/2023,1560.00,£0.00,Nearby Group Ltd (formerly Richmond Taxis),218930,Revenue,STC181397
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Special Educational Needs Transport,10/08/2023,1674.50,£0.00,Nearby Group Ltd (formerly Richmond Taxis),218930,Revenue,STC181478
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Special Educational Needs Transport,10/08/2023,1680.00,£0.00,Nearby Group Ltd (formerly Richmond Taxis),218930,Revenue,STC181482
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Client Travel & Expenses,Adults with Disabilities Team,10/08/2023,1840.00,£0.00,CD Passenger Services,220550,Revenue,STC181593
South Tyneside Council,00CL,Economic Regeneration Group,Purchase of Stock Items,Cleaning Service,10/08/2023,1847.00,£0.00,Greenham Trading Limited,224400,Revenue,STC181597
South Tyneside Council,00CL,Business & Resources Group,Childminders Services,Events Parking,10/08/2023,1850.00,£0.00,SEP Limited,227550,Revenue,STC181598
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Special Educational Needs Transport,10/08/2023,1875.00,£0.00,Lotus Travel NE Ltd,218930,Revenue,STC181616
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Client Travel & Expenses,Sec 17 -  Central Pot,10/08/2023,1950.00,£0.00,Lotus Travel NE Ltd,213602,Revenue,STC181654
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Enhancement Costs,Fire Reform Act Portfolio Works,10/08/2023,2395.00,£0.00,Windoor Services Ltd,820004,Capital,STC181822
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Client Travel & Expenses,ILAC General,10/08/2023,2400.00,£0.00,Nearby Group Ltd (formerly Richmond Taxis),213300,Revenue,STC181824
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Special Educational Needs Transport,10/08/2023,2475.00,£0.00,Lotus Travel NE Ltd,218930,Revenue,STC181847
South Tyneside Council,00CL,Business & Resources Group,Other Service Contracts & Supplies,Summer Festival,10/08/2023,2475.00,£0.00,Total Resources (UK) Limited t/a TM Lincs,222840,Revenue,STC181848
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Computer Equipment and Hardware,Open Zone City Learning Centre,10/08/2023,2499.99,£0.00,GoToTechnologies UK Limited (formerly LogMeIn or GetGo),210710,Revenue,STC181853
South Tyneside Council,00CL,Business & Resources Group,Software,ICT & Digital Services,10/08/2023,2500.00,£0.00,Goss Interactive Limited,230440,Revenue,STC181857
South Tyneside Council,00CL,Business & Resources Group,Default Procurement Subjective,Council Tax and Business Rates Collection,10/08/2023,2541.94,£0.00,Allpay Limited,230140,Revenue,STC181872
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,R&M Middlefields / Waste Services / Car Parks,10/08/2023,2550.00,£0.00,Windoor Services Ltd,232832,Revenue,STC181874
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Consultancy,DOLS,10/08/2023,2667.45,£0.00,Redacted - personal info,221020,Revenue,STC181905
South Tyneside Council,00CL,Business & Resources Group,Bank + Visa Charges,Council Tax and Business Rates Collection,10/08/2023,2678.61,£0.00,Allpay Limited,230140,Revenue,STC181908
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Client Travel & Expenses,ILAC General,10/08/2023,2700.00,£0.00,Lotus Travel NE Ltd,213300,Revenue,STC181914
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Special Educational Needs Transport,10/08/2023,2778.75,£0.00,Nearby Group Ltd (formerly Richmond Taxis),218930,Revenue,STC181937
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Enhancement Costs,Fire Reform Act Portfolio Works,10/08/2023,2901.50,£0.00,CDS Security and Fire Ltd (formerly CDS Security Ltd),820004,Capital,STC181971
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Subcontractors,Engineer Works D.L.O. - Cont. Highways,10/08/2023,2954.69,£0.00,Northumbrian Roads Limited,227630,Revenue,STC181990
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Subcontractors,Engineer Works D.L.O. - Cont. Highways,10/08/2023,3375.57,£0.00,Jack Coupe & Sons Limited t/a Coupeline,227630,Revenue,STC182115
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,10/08/2023,3600.00,£0.00,Standby Healthcare,213700,Revenue,STC182174
South Tyneside Council,00CL,Childrens Adults & Health Capital,Capital Enhancement Costs,Childrens Home Grant Street Jarrow - Council,10/08/2023,3721.74,£0.00,Gardiner & Theobald LLP,819700,Capital,STC182205
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Subcontractors,Engineer Works D.L.O. - Cont. Highways,10/08/2023,4204.56,£0.00,Northumbrian Roads Limited,227630,Revenue,STC182284
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Recovery of Costs - General,Direct Payment Reclaims,10/08/2023,4507.14,£0.00,Prepaid Financial Services,220051,Revenue,STC182328
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Purchase of Stock Items,CES Pressure Nursing Alternating,10/08/2023,4990.00,£0.00,Direct Healthcare Group,221430,Revenue,STC182367
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Home to College Transport,10/08/2023,5735.50,£0.00,Nearby Group Ltd (formerly Richmond Taxis),218950,Revenue,STC182415
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Enhancement Costs,Hebburn Energy Project Phase 1,10/08/2023,5750.00,£0.00,Gardiner & Theobald LLP,854571,Capital,STC182416
South Tyneside Council,00CL,Economic Regeneration Group,Purchase of Stock Items,Cleaning Service,10/08/2023,6222.47,£0.00,Greenham Trading Limited,224400,Revenue,STC182449
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,R&M Middlefields / Waste Services / Car Parks,10/08/2023,6350.00,£0.00,Windoor Services Ltd,232832,Revenue,STC182458
South Tyneside Council,00CL,Business & Resources Group,Default Procurement Subjective,Human Resources,10/08/2023,6600.00,£0.00,Occupational Health and Wellbeing Ltd,230600,Revenue,STC182470
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,10/08/2023,7399.00,£0.00,Forever Care (HMO NE Ltd t/a),213700,Revenue,STC182517
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Subcontractors,Engineer Works D.L.O. - Cont. Highways,10/08/2023,8372.28,£0.00,Northumbrian Roads Limited,227630,Revenue,STC182565
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Subcontractors,Engineer Works D.L.O. - Cont. Highways,10/08/2023,8585.32,£0.00,Northumbrian Roads Limited,227630,Revenue,STC182578
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Subcontractors,Engineer Works D.L.O. - Cont. Highways,10/08/2023,10663.91,£0.00,Northumbrian Roads Limited,227630,Revenue,STC182639
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Rents Paid - General,ILAC General,10/08/2023,10710,£0.00,Homes for Students Ltd,213300,Revenue,STC182640
South Tyneside Council,00CL,Childrens Adults and Health,Out of Borough School Fees,OOB Education Placements,10/08/2023,10981.4,£0.00,Talbot House School,211150,Revenue,STC182644
South Tyneside Council,00CL,Childrens Adults and Health,Out of Borough School Fees,OOB Education Placements,10/08/2023,11768.1,£0.00,Talbot House School,211150,Revenue,STC182661
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Enhancement Costs,Albert Road Bridge,10/08/2023,12999.9,£0.00,Esh Construction Limited,850014,Capital,STC182695
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Equipment & Materials,Engineer Works D.L.O. - Cont. Highways,10/08/2023,13151,£0.00,North East Concrete Limited,227630,Revenue,STC182699
South Tyneside Council,00CL,Childrens Adults and Health,Out of Borough School Fees,OOB Education Placements,10/08/2023,15449.78,£0.00,Talbot House School,211150,Revenue,STC182733
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Equipment & Materials,Engineer Works D.L.O. - Cont. Highways,10/08/2023,16485.75,£0.00,North East Concrete Limited,227630,Revenue,STC182752
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Equipment & Materials,Engineer Works D.L.O. - Cont. Highways,10/08/2023,16789,£0.00,North East Concrete Limited,227630,Revenue,STC182755
South Tyneside Council,00CL,Childrens Adults and Health,Out of Borough School Fees,OOB Education Placements,10/08/2023,17102.85,£0.00,Talbot House School,211150,Revenue,STC182759
South Tyneside Council,00CL,Childrens Adults and Health,Out of Borough School Fees,OOB Education Placements,10/08/2023,18995.03,£0.00,Talbot House School,211150,Revenue,STC182780
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,10/08/2023,19042.99,£0.00,Cambian Group plc,213700,Revenue,STC182781
South Tyneside Council,00CL,Childrens Adults and Health,Out of Borough School Fees,OOB Education Placements,10/08/2023,22367.25,£0.00,Talbot House School,211150,Revenue,STC182818
South Tyneside Council,00CL,Business and Resources Capital,Capital Equipment Purchases,Replacement Vehicles and Plant Hire,10/08/2023,24005.2,£0.00,Lookers PLC,854500,Capital,STC182833
South Tyneside Council,00CL,Business and Resources Capital,Capital Equipment Purchases,Replacement Vehicles and Plant Hire,10/08/2023,24005.2,£0.00,Lookers PLC,854500,Capital,STC182834
South Tyneside Council,00CL,Business and Resources Capital,Capital Equipment Purchases,Replacement Vehicles and Plant Hire,10/08/2023,24005.2,£0.00,Lookers PLC,854500,Capital,STC182835
South Tyneside Council,00CL,Business and Resources Capital,Capital Equipment Purchases,Replacement Vehicles and Plant Hire,10/08/2023,24005.2,£0.00,Lookers PLC,854500,Capital,STC182836
South Tyneside Council,00CL,Business and Resources Capital,Capital Equipment Purchases,Replacement Vehicles and Plant Hire,10/08/2023,24005.2,£0.00,Lookers PLC,854500,Capital,STC182837
South Tyneside Council,00CL,Business and Resources Capital,Capital Equipment Purchases,Replacement Vehicles and Plant Hire,10/08/2023,24005.2,£0.00,Lookers PLC,854500,Capital,STC182838
South Tyneside Council,00CL,Business and Resources Capital,Capital Equipment Purchases,Replacement Vehicles and Plant Hire,10/08/2023,24005.2,£0.00,Lookers PLC,854500,Capital,STC182839
South Tyneside Council,00CL,Business and Resources Capital,Capital Equipment Purchases,Replacement Vehicles and Plant Hire,10/08/2023,24005.2,£0.00,Lookers PLC,854500,Capital,STC182840
