Name of Organisation,Body,Service Area,Service Detail,Spend Description,Date,Amount (Net of VAT),Unrecoverable VAT,Supplier Name,Spend,Spend,Transaction Reference
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Simonside Jnr Kitchen,Catering Provisions,27/06/23,33.56,£0.00,Jr Holland Foodservice,217330,Revenue,8969495278
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Horsley Hill Campus,Catering Provisions,27/06/23,213.67,£0.00,Jr Holland Foodservice,217355,Revenue,8969495272
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Stanhope JMI Kitchen,Catering Provisions,27/06/23,3.81,£0.00,Jr Holland Foodservice,217455,Revenue,8969495282
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Toner Avenue Jnr Kitchen,Catering Provisions,27/06/23,264.57,£0.00,Bestway Wholesale,217395,Revenue,8969495300
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Horsley Hill Campus,Catering Provisions,27/06/23,29.80,£0.00,Jr Holland Foodservice,217355,Revenue,8969495274
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Stanhope JMI Kitchen,Catering Provisions,27/06/23,109.12,£0.00,Jr Holland Foodservice,217455,Revenue,8969495286
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Toner Avenue Jnr Kitchen,Catering Provisions,27/06/23,130.59,£0.00,Jr Holland Foodservice,217395,Revenue,8969495304
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Toner Avenue Jnr Kitchen,Catering Provisions,27/06/23,42.89,£0.00,Bestway Wholesale,217395,Revenue,8969495294
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Simonside Jnr Kitchen,Catering Provisions,27/06/23,120.15,£0.00,Jr Holland Foodservice,217330,Revenue,8969495276
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Stanhope JMI Kitchen,Catering Provisions,27/06/23,-65.76,£0.00,Jr Holland Foodservice,217455,Revenue,8969495290
South Tyneside Council,00CL,Business & Resources Group,CAF Grants Jarrow & Boldon,Jarrow & Boldon,28/06/23,500.00,£0.00,Boldon Colliery Miners and Community Banner,222892,Revenue,STC173623
South Tyneside Council,00CL,Economic Regeneration Group,Postage Expenses,Business Incubation : One Trinity Green,28/06/23,519.00,£0.00,Pitney Bowes Purchase Power,235950,Revenue,STC173678
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,R&M Schools Buyback,28/06/23,559.00,£0.00,Windoor Services Ltd,232860,Revenue,STC173796
South Tyneside Council,00CL,Business & Resources Group,Property Reactive / General Repairs,Parks General,28/06/23,588.92,£0.00,Windoor Services Ltd,223640,Revenue,STC173868
South Tyneside Council,00CL,Business & Resources Group,Vehicle Running Costs,Fleet Management - Transport Operations,28/06/23,595.00,£0.00,Auto Electrical Solutions Ltd,227000,Revenue,STC173883
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,28/06/23,607.04,£0.00,Flexible Support Options Limited,221004,Revenue,STC173942
South Tyneside Council,00CL,Childrens Adults and Health,Fixtures & Fittings,Domestic Abuse Grant,28/06/23,636.50,£0.00,NLS Security Limited (Newcastle Locksmiths),225225,Revenue,STC174004
South Tyneside Council,00CL,Childrens Adults and Health,Fixtures & Fittings,Domestic Abuse Grant,28/06/23,644.50,£0.00,NLS Security Limited (Newcastle Locksmiths),225225,Revenue,STC174034
South Tyneside Council,00CL,Economic Regeneration Group,Schools Maintenance Non-Buyback,R&M Non-Buyback,28/06/23,646.50,£0.00,Windoor Services Ltd,232870,Revenue,STC174038
South Tyneside Council,00CL,Business & Resources Group,Other Service Contracts & Supplies,Fleet Management - Workshop Operations,28/06/23,662.19,£0.00,Evolve Data Solutions Ltd,227030,Revenue,STC174086
South Tyneside Council,00CL,Regeneration & Environment,Other Service Contracts & Supplies,Multiply Adult Numeracy Programme,28/06/23,696.00,£0.00,Key Subject Tuition Ltd,215954,Revenue,STC174223
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Default Procurement Subjective,Children with Disability Team,28/06/23,730.00,£0.00,Vacant Nests Limited,213100,Revenue,STC174313
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Default Procurement Subjective,Catering Contract General,28/06/23,747.86,£0.00,Upnorth Engineering Services Limited,217210,Revenue,STC174358
South Tyneside Council,00CL,Childrens Adults and Health,Fixtures & Fittings,Domestic Abuse Grant,28/06/23,844.00,£0.00,NLS Security Limited (Newcastle Locksmiths),225225,Revenue,STC174518
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Grant Payments - General,Community Learning Grant,28/06/23,924.00,£0.00,Key Subject Tuition Ltd,215955,Revenue,STC174651
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,28/06/23,945.60,£0.00,Flexible Support Options Limited,221004,Revenue,STC174691
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,R&M Schools Buyback,28/06/23,1077.50,£0.00,Windoor Services Ltd,232860,Revenue,STC174892
South Tyneside Council,00CL,Adults and Children's Capital,Capital Grants to Third Parties,Disabled Facilities Grant 96 Act,28/06/23,1211.00,£0.00,Stannah Lift Services Ltd,819000,Capital,STC175055
South Tyneside Council,00CL,Balance Sheet,Creditors Court Orders,Balance Sheet Corporate Finance,28/06/23,1490.25,£0.00,Department for Work and Pension,999999,Balance Sheet,STC175212
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Furniture & Equipment - General,Bedeburn JMI Kitchen,28/06/23,1510.80,£0.00,HLA Services Ltd,217435,Revenue,STC175228
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,28/06/23,1897.00,£0.00,Flexible Support Options Limited,221004,Revenue,STC175442
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Enhancement Costs,Fire Reform Act Portfolio Works,28/06/23,2112.49,£0.00,CDS Security and Fire Ltd (formerly CDS Security Ltd),820004,Capital,STC175559
South Tyneside Council,00CL,Business & Resources,Agency Staff - Non-Teachers,Modern Workplace Programme,28/06/23,2233.09,£0.00,University of Sunderland,230310,Revenue,STC175592
South Tyneside Council,00CL,Economic Regeneration Group,Alarms Monitoring & Maintenance,Business Incubation : One Trinity Green,28/06/23,2235.26,£0.00,Tyne Tees Security Ltd PLEASE USE STEADFAST GROUP INSTEAD,235950,Revenue,STC175599
South Tyneside Council,00CL,Business and Resources Capital,Capital Advisors & Consultants Fees,ICT - Technology Refresh,28/06/23,2260.00,£0.00,Payment Kiosks Ltd,857519,Capital,STC175610
South Tyneside Council,00CL,Economic Regeneration Group,Alarms Monitoring & Maintenance,Business Incubation : Quadrus Centre,28/06/23,2265.88,£0.00,Tyne Tees Security Ltd PLEASE USE STEADFAST GROUP INSTEAD,235960,Revenue,STC175613
South Tyneside Council,00CL,Economic Regeneration Group,Alarms Monitoring & Maintenance,Business Incubation : South Shields Business,28/06/23,2510.84,£0.00,Tyne Tees Security Ltd PLEASE USE STEADFAST GROUP INSTEAD,235965,Revenue,STC175695
South Tyneside Council,00CL,Adults and Children's Capital,Capital Grants to Third Parties,Disabled Facilities Grant 96 Act,28/06/23,2594.00,£0.00,Stannah Lift Services Ltd,819000,Capital,STC175720
South Tyneside Council,00CL,Adults and Children's Capital,Capital Grants to Third Parties,Disabled Facilities Grant 96 Act,28/06/23,2773.00,£0.00,Stannah Lift Services Ltd,819000,Capital,STC175759
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Client Travel & Expenses,ILAC General,28/06/23,2970.00,£0.00,CD Passenger Services,213300,Revenue,STC175815
South Tyneside Council,00CL,Economic Regeneration Group,Property Planned Maintenance,R&M Schools Buyback,28/06/23,3224.50,£0.00,YCS Construction Limited,232860,Revenue,STC175878
South Tyneside Council,00CL,Housing Revenue Account,Housing Rent Suspense - Refunds,Tenants Refunds,28/06/23,3344.55,£0.00,Redacted - personal info,710020,Revenue,STC175906
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Client Travel & Expenses,ILAC General,28/06/23,3480.00,£0.00,C J  Transport Services (North East) Limited,213300,Revenue,STC175934
South Tyneside Council,00CL,Adults and Children's Capital,Capital Grants to Third Parties,Disabled Facilities Grant 96 Act,28/06/23,3560.00,£0.00,Peart Access Ramps Ltd,819000,Capital,STC175950
South Tyneside Council,00CL,Adults and Children's Capital,Capital Grants to Third Parties,Disabled Facilities Grant 96 Act,28/06/23,4094.00,£0.00,Stannah Lift Services Ltd,819000,Capital,STC176058
South Tyneside Council,00CL,Economic Regeneration Group,Alarms Monitoring & Maintenance,Business Incubation : Jarrow Business Centre,28/06/23,4616.74,£0.00,Tyne Tees Security Ltd PLEASE USE STEADFAST GROUP INSTEAD,235970,Revenue,STC176119
South Tyneside Council,00CL,Business & Resources Group,Property Reactive / General Repairs,Foreshores,28/06/23,4800.00,£0.00,South Shields Volunteer Life Brigade,223830,Revenue,STC176138
South Tyneside Council,00CL,Business and Resources Capital,Capital Equipment Purchases,ICT - Mobile Phone Refresh,28/06/23,5560.00,£0.00,Vodafone Ltd,857524,Capital,STC176202
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,28/06/23,5986.40,£0.00,Flexible Support Options Limited,221004,Revenue,STC176239
South Tyneside Council,00CL,Regeneration & Environment,Grant Payments - General,UK Shared Prosperity Fund,28/06/23,5996.88,£0.00,Womens Health in South Tyneside (WHIST),235944,Revenue,STC176241
South Tyneside Council,00CL,Economic Regeneration Group,Non-Staff Advertising,Marketing Team,28/06/23,7000.00,£0.00,Bradley O’Mahoney Public Relations,236000,Revenue,STC176305
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,28/06/23,7055.40,£0.00,Flexible Support Options Limited,221004,Revenue,STC176306
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,28/06/23,9593.36,£0.00,Flexible Support Options Limited,221004,Revenue,STC176411
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,28/06/23,9593.36,£0.00,Flexible Support Options Limited,221004,Revenue,STC176412
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,28/06/23,11067.56,£0.00,Flexible Support Options Limited,221004,Revenue,STC176453
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,28/06/23,12005.84,£0.00,Flexible Support Options Limited,221004,Revenue,STC176474
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,28/06/23,12135.20,£0.00,Flexible Support Options Limited,221004,Revenue,STC176479
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,28/06/23,12765.60,£0.00,Flexible Support Options Limited,221004,Revenue,STC176487
South Tyneside Council,00CL,Balance Sheet,Creditors Unison,Balance Sheet Corporate Finance,28/06/23,18277.90,£0.00,UNISON L04020,999999,Balance Sheet,STC176574
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,28/06/23,22149.68,£0.00,Flexible Support Options Limited,221004,Revenue,STC176635
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,28/06/23,22449.00,£0.00,Flexible Support Options Limited,221004,Revenue,STC176638
South Tyneside Council,00CL,Business & Resources Group,Routine Contract Ground Maintenance,Grounds Maintenance Routine Works,28/06/23,68107.28,£0.00,Tivoli Group,226830,Revenue,STC176759
South Tyneside Council,00CL,Balance Sheet,Hebburn Bank Balances,Balance Sheet Corporate Finance,28/06/23,571457.00,£0.00,Hebburn Comprehensive School,999999,Balance Sheet,STC176834
South Tyneside Council,00CL,Balance Sheet,Mortimer Bank Balance,Balance Sheet Corporate Finance,28/06/23,744797.00,£0.00,Mortimer Community College,999999,Balance Sheet,STC176837
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Leaving Care Service,Other Service Contracts & Supplies,28/06/23,35.00,£0.00,Stc Pay   Webpay,213300,Revenue,8973943060
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Temp Childrens Residential Care Home,Catering Provisions,28/06/23,53.41,£0.00,Asda Superstore,214040,Revenue,8973943092
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day Care Cluster 5 Bede,Furniture & Equipment - General,28/06/23,7.49,£0.00,Amazon Prime Zt5Ns95G5,215466,Revenue,8973943104
South Tyneside Council,00CL,Business and Resources,Member Allowances and Expenses,Travel & Subsistence Expenses,28/06/23,545.66,£0.00,Trainline.Com,232000,Revenue,8973943098
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day Care Cluster 5 Boldon,Furniture & Equipment - General,28/06/23,17.90,£0.00,Asda Superstore,215465,Revenue,8973942960
South Tyneside Council,00CL,Housing Revenue Account,"Rents, Rates and Taxes",Court Fees,28/06/23,130.00,£0.00,Possessionclaim.Go,701000,Revenue,8973942976
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day Care Cluster 5 Boldon,Furniture & Equipment - General,28/06/23,10.80,£0.00,Aldi 42 774,215465,Revenue,8973942964
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Participation,Other Service Contracts & Supplies,28/06/23,11.58,£0.00,Wilko Retail Limited,212070,Revenue,8973942918
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Leaving Care Service,Other Service Contracts & Supplies,28/06/23,138.99,£0.00,Puregym Limited,213300,Revenue,8973942936
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Leaving Care Service,Travel & Subsistence Expenses,28/06/23,122.20,£0.00,Nexus Travel Shop,213300,Revenue,8973942938
South Tyneside Council,00CL,Business and Resources,Emergency Planning,Emergency Planning,28/06/23,250.00,£0.00,Www.Plymouth.Ac.Uk,236110,Revenue,8973942922
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Leaving Care Service,Grant Payments - General,28/06/23,20.00,£0.00,Www.Utilita.Co.Uk,213300,Revenue,8973942940
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Public Health Salaries and Overheads,Subscriptions,28/06/23,50.00,£0.00,Pshe Association,225000,Revenue,8973942968
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day Care Cluster 5 Boldon,Catering Provisions,28/06/23,8.21,£0.00,Asda  Stores 5889,215465,Revenue,8973942956
South Tyneside Council,00CL,Business and Resources,Director of Governance and Corporate Aff,Travel & Subsistence Expenses,28/06/23,109.99,£0.00,Newcastle Park And Fly,240005,Revenue,8973942972
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Keelmans Way School Kitchen,Catering Provisions,28/06/23,-6.30,£0.00,Jr Holland Foodservice,217552,Revenue,8973943332
South Tyneside Council,00CL,Economic Regeneration Group,Fleet Management - Transport Operations,Vehicle Running Costs,28/06/23,322.50,£0.00,Dvla Vehicle Tax,227000,Revenue,8973943146
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Biddick Hall Jnr Kitchen,Catering Provisions,28/06/23,153.24,£0.00,Jr Holland Foodservice,217345,Revenue,8973943284
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Jarrow Cross Kitchen,Catering Provisions,28/06/23,193.46,£0.00,Jr Holland Foodservice,217255,Revenue,8973943300
South Tyneside Council,00CL,Economic Regeneration Group,Fleet Management - Transport Operations,Vehicle Running Costs,28/06/23,167.50,£0.00,Dvla Vehicle Tax,227000,Revenue,8973943150
South Tyneside Council,00CL,Economic Regeneration Group,Fleet Management - Transport Operations,Vehicle Running Costs,28/06/23,167.50,£0.00,Dvla Vehicle Tax,227000,Revenue,8973943166
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Biddick Hall Inf Kitchen,Catering Provisions,28/06/23,7.39,£0.00,Jr Holland Foodservice,217220,Revenue,8973943286
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Mortimer Jnr Kitchen,Catering Provisions,28/06/23,152.90,£0.00,Jr Holland Foodservice,217425,Revenue,8973943304
South Tyneside Council,00CL,Economic Regeneration Group,Fleet Management - Transport Operations,Vehicle Running Costs,28/06/23,302.50,£0.00,Dvla Vehicle Tax,227000,Revenue,8973943154
South Tyneside Council,00CL,Economic Regeneration Group,Fleet Management - Transport Operations,Vehicle Running Costs,28/06/23,302.50,£0.00,Dvla Vehicle Tax,227000,Revenue,8973943168
South Tyneside Council,00CL,Economic Regeneration Group,Fleet Management - Transport Operations,Vehicle Running Costs,28/06/23,302.50,£0.00,Dvla Vehicle Tax,227000,Revenue,8973943162
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Daycare All Saints,Furniture & Equipment - General,28/06/23,19.98,£0.00,Amznmktplace,215445,Revenue,8973943190
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Section 17 Central Code,Other Service Contracts & Supplies,28/06/23,35.00,£0.00,Gateshead Council Int,213602,Revenue,8973943194
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Valley View JMI Kitchen,Catering Provisions,28/06/23,-134.50,£0.00,Jr Holland Foodservice,217470,Revenue,8973943314
South Tyneside Council,00CL,Business and Resources,Civic Events,Furniture & Equipment - General,28/06/23,37.49,£0.00,Amznmktplace,222840,Revenue,8973943230
South Tyneside Council,00CL,Business and Resources,Civic Events,Furniture & Equipment - General,28/06/23,78.28,£0.00,Amznmktplace,222840,Revenue,8973943236
South Tyneside Council,00CL,Business and Resources,Civic Events,Catering Provisions,28/06/23,57.17,£0.00,Booker Ltd - 38594824,232200,Revenue,8973943242
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Section 17 Payments (Assessment),Accommodation Costs,28/06/23,445.42,£0.00,Premier Inn,212610,Revenue,8973943198
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day Care EEC,Furniture & Equipment - General,28/06/23,45.76,£0.00,Wm Morrisons Store,215475,Revenue,8973943250
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Biddick Hall Inf Kitchen,Catering Provisions,28/06/23,162.11,£0.00,Jr Holland Foodservice,217220,Revenue,8973943290
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Simonside Jnr Kitchen,Catering Provisions,28/06/23,-4.62,£0.00,Jr Holland Foodservice,217330,Revenue,8973943310
South Tyneside Council,00CL,Economic Regeneration Group,Fleet Management - Transport Operations,Vehicle Running Costs,28/06/23,167.50,£0.00,Dvla Vehicle Tax,227000,Revenue,8973943158
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Dunn St JMI Kitchen,Catering Provisions,28/06/23,129.57,£0.00,Jr Holland Foodservice,217370,Revenue,8973943294
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Westoe Crown Kitchen,Catering Provisions,28/06/23,-16.60,£0.00,Jr Holland Foodservice,217390,Revenue,8973943324
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Westoe Crown Kitchen,Catering Provisions,28/06/23,131.10,£0.00,Jr Holland Foodservice,217390,Revenue,8973943320
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Leaving Care Service,Other Service Contracts & Supplies,28/06/23,45.25,£0.00,Gen Register Office,213300,Revenue,8973943064
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Bedewell Jnr Kitchen,Catering Provisions,28/06/23,7.50,£0.00,Asda Superstore,217285,Revenue,8973943086
South Tyneside Council,00CL,Business & Resources Group,Entertainers Services,Special Events,29/06/23,500.00,£0.00,Westoe Brass Band,223950,Revenue,STC173624
South Tyneside Council,00CL,Business & Resources Group,Default Procurement Subjective,Closed-Sports Development,29/06/23,545.85,£0.00,WF Education Group Ltd,223890,Revenue,STC173756
South Tyneside Council,00CL,Business & Resources Group,Other Service Contracts & Supplies,Fleet Management - Workshop Operations,29/06/23,558.46,£0.00,Terberg Matec UK,227030,Revenue,STC173794
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Equipment & Materials,Engineer Works D.L.O. - Cont. Highways,29/06/23,595.80,£0.00,James Burrell Ltd,227630,Revenue,STC173886
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,29/06/23,621.30,£0.00,Reach Out Care,213500,Revenue,STC173961
South Tyneside Council,00CL,Childrens Adults and Health,Fixtures & Fittings,Domestic Abuse Grant,29/06/23,622.52,£0.00,NLS Security Limited (Newcastle Locksmiths),225225,Revenue,STC173963
South Tyneside Council,00CL,Regeneration & Environment,Other Service Contracts & Supplies,Multiply Adult Numeracy Programme,29/06/23,696.00,£0.00,Key Subject Tuition Ltd,215954,Revenue,STC174224
South Tyneside Council,00CL,Business and Resources Capital,Capital Equipment Purchases,Replacement Vehicles and Plant Hire,29/06/23,736.40,£0.00,Auto Electrical Solutions Ltd,854500,Capital,STC174338
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Purchase of Stock Items,CES Pressure Nursing Alternating,29/06/23,738.80,£0.00,Frontier Therapeutics Ltd,221430,Revenue,STC174342
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Agency Staff - Non-Teachers,In House Fostering,29/06/23,800.00,£0.00,Redacted - personal info,213800,Revenue,STC174462
South Tyneside Council,00CL,Business & Resources Group,Income from Academy Schools & Trusts,Fleet Management - Workshop Operations,29/06/23,833.57,£0.00,Harton Academy (part of the Illuminare Multi Academy Trust),227030,Revenue,STC174499
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Legal Advisors,Sec 17 -  Central Pot,29/06/23,1079.45,£0.00,Dr Lennon Swart (Family Psychology UK Ltd),213602,Revenue,STC174894
South Tyneside Council,00CL,Business & Resources Group,External Trainers Services,Fitness Class Programmes,29/06/23,1084.00,£0.00,Redacted - personal info,224082,Revenue,STC174903
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Subcontractors,Engineer Works D.L.O. - Cont. Highways,29/06/23,1133.50,£0.00,Total Resources (UK) Limited t/a TM Lincs,227630,Revenue,STC174988
South Tyneside Council,00CL,Regeneration & Environment,Grant Payments - General,Multiply Adult Numeracy Programme,29/06/23,1200.00,£0.00,Key Subject Tuition Ltd,215954,Revenue,STC175046
South Tyneside Council,00CL,Business and Resources Capital,Capital Construction Costs,Road Resurfacing,29/06/23,1245.00,£0.00,Total Resources (UK) Limited t/a TM Lincs,850000,Capital,STC175083
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Purchase of Stock Items,Community Equipment Service,29/06/23,1428.05,£0.00,Nottingham Rehab Supplies (NRS Healthcare),221420,Revenue,STC175188
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,29/06/23,1542.59,£0.00,Go Plant Ltd,227000,Revenue,STC175245
South Tyneside Council,00CL,Childrens Adults and Health,Private & Voluntary Sector - External Placements,Over 6k High Needs Top Ups,29/06/23,1553.56,£0.00,Boldon Community Association,211510,Revenue,STC175253
South Tyneside Council,00CL,"Childrens, Adults & Families Group",External Trainers Services,Thurston Activity Centre,29/06/23,1580.00,£0.00,Equip Outdoor Consultancy Ltd,219100,Revenue,STC175264
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,29/06/23,1610.83,£0.00,Go Plant Ltd,227000,Revenue,STC175288
South Tyneside Council,00CL,Business & Resources Group,Other Service Contracts & Supplies,Summer Festival,29/06/23,1665.00,£0.00,Event Prop Hire Ltd,222840,Revenue,STC175315
South Tyneside Council,00CL,Economic Regeneration Group,Grant Payments - General,NOTCA Adult Education,29/06/23,1737.00,£0.00,TLG Business Services (The Launch Group),215956,Revenue,STC175358
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,R&M Regeneration & Property,29/06/23,1785.00,£0.00,Oysta Technology Limited,232810,Revenue,STC175382
South Tyneside Council,00CL,Business & Resources Group,Other Statutory Fees & Charges,Admin-Leisure Facilities,29/06/23,1800.00,£0.00,The Derwent Initiative,223940,Revenue,STC175398
South Tyneside Council,00CL,Business & Resources Group,Property Reactive / General Repairs,Foreshores,29/06/23,1850.00,£0.00,Lees Premier Cleaning,223830,Revenue,STC175422
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Mortuary Services,Burial And Cremation,29/06/23,1851.00,£0.00,Manor House Funeral Services Limited,220030,Revenue,STC175423
South Tyneside Council,00CL,Business & Resources Group,Resaleable Items,Haven Point,29/06/23,1894.70,£0.00,J P Lennard Limited,222950,Revenue,STC175439
South Tyneside Council,00CL,Housing Capital,Enhancement HRA Capital - ST Homes,Sheltered Accommodation Sundries,29/06/23,2142.00,£0.00,Social Telecoms CIC,802250,Capital,STC175564
South Tyneside Council,00CL,Business & Resources Group,Other Service Contracts & Supplies,ICT & Digital Services,29/06/23,2160.00,£0.00,APaaS Application Packaging Services Limited,230440,Revenue,STC175574
South Tyneside Council,00CL,Childrens Adults & Health Capital,Capital Enhancement Costs,Childrens Home Hebburn New Town – DfE,29/06/23,2445.38,£0.00,Virgin Media Ltd,819702,Capital,STC175667
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Subcontractors,Engineer Works D.L.O. - Cont. Highways,29/06/23,2581.68,£0.00,BCE Northern Limited,227630,Revenue,STC175715
South Tyneside Council,00CL,Childrens Adults and Health,Private & Voluntary Sector - External Placements,Over 6k High Needs Top Ups,29/06/23,2591.55,£0.00,Bede Burn Kindergarten,211510,Revenue,STC175717
South Tyneside Council,00CL,Childrens Adults and Health,Private & Voluntary Sector - External Placements,Over 6k High Needs Top Ups,29/06/23,2591.55,£0.00,Bright Kids,211510,Revenue,STC175718
South Tyneside Council,00CL,Business & Resources Group,Property Reactive / General Repairs,Parks General,29/06/23,2750.00,£0.00,Lees Premier Cleaning,223640,Revenue,STC175753
South Tyneside Council,00CL,Childrens Adults and Health,Private & Voluntary Sector - External Placements,Over 6k High Needs Top Ups,29/06/23,3120.00,£0.00,Little Jems Nursery,211510,Revenue,STC175851
South Tyneside Council,00CL,Adults and Children's Capital,Capital Grants to Third Parties,Disabled Facilities Grant 96 Act,29/06/23,3264.00,£0.00,Stannah Lift Services Ltd,819000,Capital,STC175899
South Tyneside Council,00CL,Childrens Adults and Health,Private & Voluntary Sector - External Placements,Over 6k High Needs Top Ups,29/06/23,3455.40,£0.00,Jarrow Day Nursery,211510,Revenue,STC175924
South Tyneside Council,00CL,Business & Resources Group,Maintenance of Computer Equipment,General Car Parking Administration,29/06/23,3994.76,£0.00,Metric Group Limited,227350,Revenue,STC176046
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,29/06/23,4179.50,£0.00,The Fostering Company North East Limited,213500,Revenue,STC176071
South Tyneside Council,00CL,Childrens Adults and Health,Private & Voluntary Sector - External Placements,Over 6k High Needs Top Ups,29/06/23,4625.44,£0.00,Nursery Time Ltd,211510,Revenue,STC176120
South Tyneside Council,00CL,Regeneration & Environment Capital,Capital Enhancement Costs,Housing Ventures,29/06/23,5000.00,£0.00,Dome Project Management Limited,828400,Capital,STC176159
South Tyneside Council,00CL,Childrens Adults and Health,Private & Voluntary Sector - External Placements,Over 6k High Needs Top Ups,29/06/23,5183.10,£0.00,Beach Hill Nursery,211510,Revenue,STC176169
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Alarms Monitoring & Maintenance,Gatehouse Security,29/06/23,5514.24,£0.00,Tyne Tees Security Ltd PLEASE USE STEADFAST GROUP INSTEAD,221560,Revenue,STC176191
South Tyneside Council,00CL,Childrens Adults and Health,Payments to Academies,Over 6k High Needs Top Ups,29/06/23,5656.20,£0.00,Monkton Juniors Academy,211510,Revenue,STC176212
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Subcontractors,Engineer Works D.L.O. - Cont. Highways,29/06/23,5838.82,£0.00,BCE Northern Limited,227630,Revenue,STC176225
South Tyneside Council,00CL,Childrens Adults and Health,Payments to Academies,Over 6k High Needs Top Ups,29/06/23,5854.10,£0.00,Hebburn Comprehensive School,211510,Revenue,STC176228
