Name of Organisation,Body,Service Area,Service Detail,Spend Description,Date,Amount (Net of VAT),Unrecoverable VAT,Supplier Name,Spend,Spend,Transaction Reference
South Tyneside Council,00CL,Economic Regeneration Group,Buildings and Compliance Team,Property Reactive / General Repairs,21-Feb-2024,12.47,0,Toolstation Uk,232360,Revenue,000011380915391
South Tyneside Council,00CL,"Childrens, Adults & Families Group",ILAC2,Client Travel & Subsistence,21-Feb-2024,94.00,0,Montague Villa,213320,Revenue,000011380915409
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day Care EEC,Catering Provisions,21-Feb-2024,52.25,0,Wm Morrisons Store,215475,Revenue,000011380915427
South Tyneside Council,00CL,Economic Regeneration Group,Fleet Management - Transport Operations,Vehicle Running Costs,21-Feb-2024,322.50,0,Dvla Vehicle Tax,227000,Revenue,000011380915531
South Tyneside Council,00CL,Economic Regeneration Group,Fleet Management - Transport Operations,Vehicle Running Costs,21-Feb-2024,322.50,0,Dvla Vehicle Tax,227000,Revenue,000011380915543
South Tyneside Council,00CL,Economic Regeneration Group,Fleet Management - Transport Operations,Vehicle Running Costs,21-Feb-2024,322.50,0,Dvla Vehicle Tax,227000,Revenue,000011380915557
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Section 17 Central Code,Accommodation Costs,21-Feb-2024,750.00,0,Sq  Xander Estates Ltd,213602,Revenue,000011380915573
South Tyneside Council,00CL,Business and Resources,Libraries NPO Project,Furniture & Equipment - General,21-Feb-2024,277.70,0,Supplying Direct Group,222855,Revenue,000011380915591
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day Care Stanley at Whitburn,Furniture & Equipment - General,21-Feb-2024,240.00,0,Sp The Luxury Nurser,215456,Revenue,000011380915451
South Tyneside Council,00CL,Economic Regeneration Group,Fleet Management - Transport Operations,Vehicle Running Costs,21-Feb-2024,322.50,0,Dvla Vehicle Tax,227000,Revenue,000011380915471
South Tyneside Council,00CL,Economic Regeneration Group,Fleet Management - Transport Operations,Vehicle Running Costs,21-Feb-2024,322.50,0,Dvla Vehicle Tax,227000,Revenue,000011380915483
South Tyneside Council,00CL,Economic Regeneration Group,Fleet Management - Transport Operations,Vehicle Running Costs,21-Feb-2024,167.50,0,Dvla Vehicle Tax,227000,Revenue,000011380915535
South Tyneside Council,00CL,Economic Regeneration Group,Fleet Management - Transport Operations,Vehicle Running Costs,21-Feb-2024,322.50,0,Dvla Vehicle Tax,227000,Revenue,000011380915525
South Tyneside Council,00CL,Economic Regeneration Group,Fleet Management - Transport Operations,Vehicle Running Costs,21-Feb-2024,322.50,0,Dvla Vehicle Tax,227000,Revenue,000011380915547
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Whiteleas Way Residential Care Home,Furniture & Equipment - General,21-Feb-2024,132.50,0,Tvlicensing.Co.Uk,214020,Revenue,000011380915583
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Quarriers,Catering Provisions,21-Feb-2024,2.38,0,Mcdonalds,224221,Revenue,000011380915441
South Tyneside Council,00CL,"Childrens, Adults & Families Group",The Place,Cleaning Expenses,21-Feb-2024,12.99,0,Amznmktplace,214200,Revenue,000011380915461
South Tyneside Council,00CL,Economic Regeneration Group,Fleet Management - Transport Operations,Vehicle Running Costs,21-Feb-2024,167.50,0,Dvla Vehicle Tax,227000,Revenue,000011380915477
South Tyneside Council,00CL,Economic Regeneration Group,Fleet Management - Transport Operations,Vehicle Running Costs,21-Feb-2024,322.50,0,Dvla Vehicle Tax,227000,Revenue,000011380915491
South Tyneside Council,00CL,Economic Regeneration Group,Fleet Management - Transport Operations,Vehicle Running Costs,21-Feb-2024,322.50,0,Dvla Vehicle Tax,227000,Revenue,000011380915507
South Tyneside Council,00CL,Economic Regeneration Group,Fleet Management - Transport Operations,Vehicle Running Costs,21-Feb-2024,322.50,0,Dvla Vehicle Tax,227000,Revenue,000011380915517
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Daycare All Saints,Catering Provisions,21-Feb-2024,51.13,0,Lidl Gb South Shields,215445,Revenue,000011380915567
South Tyneside Council,00CL,Business and Resources,The Word,Furniture & Equipment - General,21-Feb-2024,13.32,0,Amazon  204-9339963-40,222851,Revenue,000011380915589
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day Care Stanley at Whitburn,Furniture & Equipment - General,21-Feb-2024,459.00,0,Sp The Luxury Nurser,215456,Revenue,000011380915445
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Henderson Road Residential Care Home,Client Holidays & Outings,21-Feb-2024,525.00,0,Holiday Payment Avr,214010,Revenue,000011380915465
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Section 17 Central Code,Travel & Subsistence Expenses,22-Feb-2024,189.83,0,Trainline,213602,Revenue,000011386416681
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Hedworth Lane JMI Kitchen,Catering Provisions,22-Feb-2024,272.46,0,Hopwells Ltd,217225,Revenue,000011386416777
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Leaving Care Service,Client Allowances,22-Feb-2024,12.00,0,B&M 156 - South Shield,213300,Revenue,000011386416513
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Emergency Refugees,Fixtures & Fittings,22-Feb-2024,51.00,0,Asda  Stores 5889,237055,Revenue,000011386416647
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Henderson Road Residential Care Home,Client Holidays & Outings,22-Feb-2024,55.62,0,Paintball World,214010,Revenue,000011386416667
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Pupil Support,Travel Expenses,22-Feb-2024,1345.00,0,Nexus Travel Shop,211810,Revenue,000011386416687
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Biddick Hall Jnr Kitchen,Catering Provisions,22-Feb-2024,135.02,0,Hopwells Ltd,217345,Revenue,000011386416713
South Tyneside Council,00CL,Business and Resources,The Word - Operations,Furniture & Equipment - General,22-Feb-2024,16.66,0,Amznmktplace,222852,Revenue,000011386416691
South Tyneside Council,00CL,Business and Resources,Employee Car Lease Scheme,Recharges for use of Council Vehicles,22-Feb-2024,5304.98,0,Northumbria Healthcare,230090,Revenue,000011386416531
South Tyneside Council,00CL,Business and Resources,Employee Car Lease Scheme,Recharges for use of Council Vehicles,22-Feb-2024,8111.72,0,Northumbria Healthcare,230090,Revenue,000011386416547
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Participation,Other Service Contracts & Supplies,22-Feb-2024,35.00,0,2024-02_636753502_Annu,212070,Revenue,000011386416477
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Leaving Care Service,Childrens Clothing Allowances,22-Feb-2024,52.75,0,Primark 670 Gateshead,213300,Revenue,000011386416503
South Tyneside Council,00CL,Housing Revenue Account,"Rents, Rates and Taxes",Court Fees,22-Feb-2024,80.00,0,Www.Moneyclaim.Gov,701000,Revenue,000011386416609
South Tyneside Council,00CL,Business and Resources,Haven Point - Catering,Catering Provisions,22-Feb-2024,4.50,0,Asda  Stores 5889,222865,Revenue,000011386416627
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Biddick Hall Inf Kitchen,Catering Provisions,22-Feb-2024,281.89,0,Hopwells Ltd,217220,Revenue,000011386416719
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Participation,Other Service Contracts & Supplies,22-Feb-2024,35.00,0,2024-02_636753372_Annu,212070,Revenue,000011386416461
South Tyneside Council,00CL,Business and Resources,Employee Car Lease Scheme,Recharges for use of Council Vehicles,22-Feb-2024,7110.70,0,Northumbria Healthcare,230090,Revenue,000011386416593
South Tyneside Council,00CL,Business and Resources,Haven Point - Catering,Catering Provisions,22-Feb-2024,1.00,0,Parking Eye Parking Fe,222865,Revenue,000011386416631
South Tyneside Council,00CL,Business and Resources,Employee Car Lease Scheme,Recharges for use of Council Vehicles,22-Feb-2024,5454.96,0,Northumbria Healthcare,230090,Revenue,000011386416567
South Tyneside Council,00CL,Business and Resources,Employee Car Lease Scheme,Recharges for use of Council Vehicles,22-Feb-2024,3410.74,0,Northumbria Healthcare,230090,Revenue,000011386416581
South Tyneside Council,00CL,Business and Resources,Employee Car Lease Scheme,Recharges for use of Council Vehicles,22-Feb-2024,5835.59,0,Northumbria Healthcare,230090,Revenue,000011386416539
South Tyneside Council,00CL,Business and Resources,Employee Car Lease Scheme,Recharges for use of Council Vehicles,22-Feb-2024,5188.68,0,Northumbria Healthcare,230090,Revenue,000011386416571
South Tyneside Council,00CL,Business and Resources,Employee Car Lease Scheme,Recharges for use of Council Vehicles,22-Feb-2024,374.75,0,Northumbria Healthcare,230090,Revenue,000011386416585
South Tyneside Council,00CL,Economic Regeneration Group,Buildings and Compliance Team,Property Reactive / General Repairs,22-Feb-2024,29.25,0,Wickes South Shields,232360,Revenue,000011386416639
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Quarriers,Furniture & Equipment - General,22-Feb-2024,9.68,0,Lidl Gb South Shields,224221,Revenue,000011386416657
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Children with Disability Team,Travel & Subsistence Expenses,22-Feb-2024,273.69,0,Trainline,213100,Revenue,000011386416677
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Participation,Other Service Contracts & Supplies,22-Feb-2024,35.00,0,2024-02_636753481_Annu,212070,Revenue,000011386416473
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Leaving Care Service,Client Allowances,22-Feb-2024,6.20,0,Mcdonalds,213300,Revenue,000011386416497
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day Care Cluster 5 Boldon,Furniture & Equipment - General,22-Feb-2024,15.72,0,Amznmktplace,215465,Revenue,000011386416521
South Tyneside Council,00CL,Business and Resources,Haven Point - Catering,Catering Provisions,22-Feb-2024,657.36,0,Hopwells Ltd,222865,Revenue,000011386416911
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Simonside Jnr Kitchen,Catering Provisions,22-Feb-2024,211.58,0,Hopwells Ltd,217330,Revenue,000011386416823
South Tyneside Council,00CL,"Childrens, Adults & Families Group",West Boldon JMI Kitchen,Catering Provisions,22-Feb-2024,8.52,0,Hopwells Ltd,217335,Revenue,000011386416847
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Mortimer Jnr Kitchen,Catering Provisions,22-Feb-2024,148.42,0,Hopwells Ltd,217425,Revenue,000011386416801
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Toner Avenue Jnr Kitchen,Catering Provisions,22-Feb-2024,360.66,0,Hopwells Ltd,217395,Revenue,000011386416829
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Westoe Crown Kitchen,Catering Provisions,22-Feb-2024,879.93,0,Hopwells Ltd,217390,Revenue,000011386416853
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Epinay Kitchen,Catering Provisions,22-Feb-2024,225.55,0,Hopwells Ltd,217490,Revenue,000011386416887
South Tyneside Council,00CL,"Childrens, Adults & Families Group",St Oswalds CE JMI Kitchen,Catering Provisions,22-Feb-2024,244.52,0,Hopwells Ltd,217365,Revenue,000011386416807
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Jarrow School Kitchen,Catering Provisions,22-Feb-2024,39.92,0,Jr Holland Foodservice,217530,Revenue,000011386416873
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Keelmans Way School Kitchen,Catering Provisions,22-Feb-2024,254.89,0,Hopwells Ltd,217552,Revenue,000011386416891
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Horsley Hill Campus,Catering Provisions,22-Feb-2024,759.71,0,Hopwells Ltd,217355,Revenue,000011386416815
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Valley View JMI Kitchen,Catering Provisions,22-Feb-2024,-14.16,0,Hopwells Ltd,217470,Revenue,000011386416841
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Whitburn Jnr Kitchen,Catering Provisions,22-Feb-2024,375.53,0,Hopwells Ltd,217250,Revenue,000011386416859
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Jarrow School Kitchen,Catering Provisions,22-Feb-2024,4.77,0,Jr Holland Foodservice,217530,Revenue,000011386416877
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Middlefields Canteen,Catering Provisions,22-Feb-2024,172.10,0,Hopwells Ltd,221550,Revenue,000011386416897
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Hebburn Comp Kitchen,Catering Provisions,22-Feb-2024,492.30,0,Hopwells Ltd,217540,Revenue,000011386416865
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Jarrow School Kitchen,Catering Provisions,22-Feb-2024,43.60,0,Jr Holland Foodservice,217530,Revenue,000011386416881
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Bedewell Jnr Kitchen,Catering Provisions,22-Feb-2024,182.99,0,Hopwells Ltd,217285,Revenue,000011386416901
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Valley View JMI Kitchen,Catering Provisions,22-Feb-2024,461.39,0,Hopwells Ltd,217470,Revenue,000011386416835
South Tyneside Council,00CL,Business and Resources,The Word Cafe,Catering Provisions,22-Feb-2024,308.90,0,Hopwells Ltd,222853,Revenue,000011386416923
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Bedewell Jnr Kitchen,Catering Provisions,22-Feb-2024,58.74,0,Jr Holland Foodservice,217285,Revenue,000011386416907
South Tyneside Council,00CL,Business and Resources,The Word Cafe,Catering Provisions,22-Feb-2024,370.30,0,Hopwells Ltd,222853,Revenue,000011386416929
South Tyneside Council,00CL,Business and Resources,Haven Point - Catering,Catering Provisions,22-Feb-2024,709.27,0,Hopwells Ltd,222865,Revenue,000011386416917
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Jarrow School Kitchen,Catering Provisions,22-Feb-2024,169.62,0,Hopwells Ltd,217530,Revenue,000011386416871
South Tyneside Council,00CL,Housing Revenue Account,"Rents, Rates and Taxes",Court Fees,22-Feb-2024,70.00,0,Www.Moneyclaim.Gov,701000,Revenue,000011386416603
South Tyneside Council,00CL,Business and Resources,The Word Cafe,Catering Provisions,22-Feb-2024,13.50,0,Asda  Stores 5889,222853,Revenue,000011386416625
South Tyneside Council,00CL,"Childrens, Adults & Families Group",East Boldon Jnr Kitchen,Catering Provisions,22-Feb-2024,555.61,0,Hopwells Ltd,217295,Revenue,000011386416733
South Tyneside Council,00CL,"Childrens, Adults & Families Group",ILAC1,Furniture & Equipment - General,22-Feb-2024,414.00,0,Www.Neurobox.Co.Uk,213310,Revenue,000011386416651
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Section 17 Central Code,Travel & Subsistence Expenses,22-Feb-2024,380.69,0,Trainline,213602,Revenue,000011386416673
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Leaving Care Service,Client Allowances,22-Feb-2024,179.99,0,North East Bedding Ctr,213300,Revenue,000011386416517
South Tyneside Council,00CL,Business and Resources,Employee Technology Solutions Scheme,Payments to Foundation Trust,22-Feb-2024,870.32,0,Northumbria Healthcare,230091,Revenue,000011386416535
South Tyneside Council,00CL,Business and Resources,Employee Car Lease Scheme,Recharges for use of Council Vehicles,22-Feb-2024,5517.59,0,Northumbria Healthcare,230090,Revenue,000011386416551
South Tyneside Council,00CL,Business and Resources,Employee Technology Solutions Scheme,Payments to Foundation Trust,22-Feb-2024,2642.45,0,Northumbria Healthcare,230091,Revenue,000011386416597
South Tyneside Council,00CL,Business and Resources,The Word Cafe,Catering Provisions,22-Feb-2024,11.05,0,Asda  Stores 5889,222853,Revenue,000011386416621
South Tyneside Council,00CL,Pensions,Pensions Office,Other Service Contracts & Supplies,22-Feb-2024,22.00,0,Northumberland Cc Crd,230710,Revenue,000011386416699
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Cleadon JMI Kitchen,Catering Provisions,22-Feb-2024,499.96,0,Hopwells Ltd,217475,Revenue,000011386416723
South Tyneside Council,00CL,"Childrens, Adults & Families Group",East Boldon Jnr Kitchen,Catering Provisions,22-Feb-2024,83.60,0,Hopwells Ltd,217295,Revenue,000011386416739
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Bedeburn JMI Kitchen,Catering Provisions,22-Feb-2024,112.88,0,Hopwells Ltd,217435,Revenue,000011386416707
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Dunn St JMI Kitchen,Catering Provisions,22-Feb-2024,178.74,0,Hopwells Ltd,217370,Revenue,000011386416729
South Tyneside Council,00CL,Business and Resources,Employee Car Lease Scheme,Recharges for use of Council Vehicles,22-Feb-2024,5265.20,0,Northumbria Healthcare,230090,Revenue,000011386416575
South Tyneside Council,00CL,Business and Resources,Employee Car Lease Scheme,Recharges for use of Council Vehicles,22-Feb-2024,4765.67,0,Northumbria Healthcare,230090,Revenue,000011386416589
South Tyneside Council,00CL,Business and Resources,Employee Car Lease Scheme,Recharges for use of Council Vehicles,22-Feb-2024,4725.20,0,Northumbria Healthcare,230090,Revenue,000011386416563
South Tyneside Council,00CL,Business and Resources,Employee Car Lease Scheme,Recharges for use of Council Vehicles,22-Feb-2024,5595.59,0,Northumbria Healthcare,230090,Revenue,000011386416579
South Tyneside Council,00CL,Business and Resources,Employee Car Lease Scheme,Recharges for use of Council Vehicles,22-Feb-2024,7375.87,0,Northumbria Healthcare,230090,Revenue,000011386416555
South Tyneside Council,00CL,Business and Resources,Employee Car Lease Scheme,Recharges for use of Council Vehicles,22-Feb-2024,5718.92,0,Northumbria Healthcare,230090,Revenue,000011386416559
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Participation,Other Service Contracts & Supplies,22-Feb-2024,35.00,0,2024-02_636753405_Annu,212070,Revenue,000011386416465
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Participation,Other Service Contracts & Supplies,22-Feb-2024,35.00,0,2024-02_636753530_Annu,212070,Revenue,000011386416481
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Leaving Care Service,Other Service Contracts & Supplies,22-Feb-2024,8.99,0,Amazon Prime Jc2M51Iy5,213300,Revenue,000011386416505
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Hebburn Lakes Primary School Kitchen,Catering Provisions,22-Feb-2024,311.28,0,Hopwells Ltd,217553,Revenue,000011386416763
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Jarrow Cross Kitchen,Catering Provisions,22-Feb-2024,-31.65,0,Hopwells Ltd,217255,Revenue,000011386416789
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Forest View Primary Kitchen,Catering Provisions,22-Feb-2024,537.59,0,Hopwells Ltd,217310,Revenue,000011386416745
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Hedworthfield JMI Kitchen,Catering Provisions,22-Feb-2024,236.27,0,Hopwells Ltd,217320,Revenue,000011386416771
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Marine Park JMI Kitchen,Catering Provisions,22-Feb-2024,232.23,0,Hopwells Ltd,217380,Revenue,000011386416795
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Participation,Other Service Contracts & Supplies,22-Feb-2024,35.00,0,2024-02_636753449_Annu,212070,Revenue,000011386416469
South Tyneside Council,00CL,Business and Resources,Director of Governance and Corporate Aff,Travel & Subsistence Expenses,22-Feb-2024,393.60,0,Westoe Travel,240005,Revenue,000011386416489
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Leaving Care Service,Client Allowances,22-Feb-2024,132.27,0,Amznmktplace,213300,Revenue,000011386416509
South Tyneside Council,00CL,Economic Regeneration Group,Buildings and Compliance Team,Property Reactive / General Repairs,22-Feb-2024,2.93,0,Wickes South Shields,232360,Revenue,000011386416641
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Fellgate Jnr Kitchen,Catering Provisions,22-Feb-2024,115.22,0,Hopwells Ltd,217340,Revenue,000011386416751
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Harton Jnr Kitchen,Catering Provisions,22-Feb-2024,229.42,0,Hopwells Ltd,217410,Revenue,000011386416757
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Jarrow Cross Kitchen,Catering Provisions,22-Feb-2024,509.88,0,Hopwells Ltd,217255,Revenue,000011386416783
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day Care Cluster 5 Boldon,Furniture & Equipment - General,22-Feb-2024,-9.98,0,Home Bargains,215465,Revenue,000011386416525
South Tyneside Council,00CL,Business and Resources,Employee Car Lease Scheme,Recharges for use of Council Vehicles,22-Feb-2024,1819.72,0,Northumbria Healthcare,230090,Revenue,000011386416543
South Tyneside Council,00CL,Economic Regeneration Group,Buildings and Compliance Team,Property Reactive / General Repairs,22-Feb-2024,9.98,0,Screwfix South Shields,232360,Revenue,000011386416635
South Tyneside Council,00CL,Business and Resources,The Word Cafe,Catering Provisions,23-Feb-2024,627.54,0,Bestway Wholesale,222853,Revenue,000011392613977
South Tyneside Council,00CL,Business and Resources,Training,Staff Training,23-Feb-2024,129.87,0,Sp Furry Planet Toys,230641,Revenue,000011392613921
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Participation,Other Service Contracts & Supplies,23-Feb-2024,73.70,0,Just Eat,212070,Revenue,000011392613787
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Participation,Other Service Contracts & Supplies,23-Feb-2024,13.54,0,Starbucks Simonside,212070,Revenue,000011392613821
South Tyneside Council,00CL,Business and Resources,Training,Staff Training,23-Feb-2024,62.16,0,Amazon  026-8467725-12,230641,Revenue,000011392613943
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Leaving Care Service,Client Allowances,23-Feb-2024,20.00,0,Utilita Energy Limited,213300,Revenue,000011392613797
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Participation,Other Service Contracts & Supplies,23-Feb-2024,29.53,0,Heron Foods,212070,Revenue,000011392613823
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day care Riverside,Catering Provisions,23-Feb-2024,12.99,0,Amazon  204-1395882-50,215435,Revenue,000011392613893
South Tyneside Council,00CL,Business and Resources,Training,Staff Training,23-Feb-2024,54.06,0,Amznmktplace,230641,Revenue,000011392613925
South Tyneside Council,00CL,Business and Resources,Haven Point - Vending,Vending Machine Stock,23-Feb-2024,190.56,0,Bestway Wholesale,224075,Revenue,000011392613949
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Section 17 Central Code,Travel & Subsistence Expenses,23-Feb-2024,-361.10,0,Trainline,213602,Revenue,000011392613905
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Pupil Support,Furniture & Equipment - General,23-Feb-2024,16.67,0,Parcelforce Wl,211810,Revenue,000011392613931
South Tyneside Council,00CL,Business and Resources,Haven Point - Catering,Catering Provisions,23-Feb-2024,1601.38,0,Bestway Wholesale,222865,Revenue,000011392613959
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Leaving Care Service,Client Allowances,23-Feb-2024,54.00,0,Asda  Stores 5889,213300,Revenue,000011392613803
South Tyneside Council,00CL,Business and Resources,Training,Staff Training,23-Feb-2024,15.80,0,Amazon  026-8467725-12,230641,Revenue,000011392613915
South Tyneside Council,00CL,Business and Resources,Jarrow Hub,Furniture & Equipment - General,23-Feb-2024,1065.00,0,Ww.Washwareessentials.,222876,Revenue,000011392613937
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Leaving Care Service,Travel & Subsistence Expenses,23-Feb-2024,20.27,0,Trainline,213300,Revenue,000011392613829
South Tyneside Council,00CL,Business and Resources,Temple Park Centre Catering,Catering Provisions,23-Feb-2024,149.93,0,Bestway Wholesale,222860,Revenue,000011392613973
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Quarriers,Furniture & Equipment - General,23-Feb-2024,25.48,0,Amazon  204-8077126-37,224221,Revenue,000011392613841
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day Care EEC,Furniture & Equipment - General,23-Feb-2024,244.92,0,Tts,215475,Revenue,000011392613835
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Head of Adult Services,Travel Expenses,23-Feb-2024,263.50,0,Trainline,220200,Revenue,000011392613859
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Quarriers,Catering Provisions,23-Feb-2024,14.19,0,Nicey Icey,224221,Revenue,000011392613847
South Tyneside Council,00CL,Economic Regeneration Group,Housing Policy,DLUHC Homeless Prevention Grant,23-Feb-2024,46.00,0,Travelodg Travelodge C,236560,Revenue,000011392613813
South Tyneside Council,00CL,Business and Resources,Hebburn Central,Cleaning Expenses,26-Feb-2024,698.69,0,Air Products,222875,Revenue,000011400571525
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Quarriers,Catering Provisions,26-Feb-2024,2.40,0,Greggs Plc,224221,Revenue,000011400571491
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day Care Cluster 5 Bede,Furniture & Equipment - General,26-Feb-2024,91.95,0,Www.Argos.Co.Uk,215466,Revenue,000011400571499
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Quarriers,Catering Provisions,26-Feb-2024,50.21,0,Asda Groceries Online,224221,Revenue,000011400571485
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Quarriers,Furniture & Equipment - General,26-Feb-2024,12.55,0,Asda Superstore,224221,Revenue,000011400571493
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day Care Cluster 5 Bede,Furniture & Equipment - General,26-Feb-2024,479.53,0,Amazon  204-3879011-60,215466,Revenue,000011400571501
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Quarriers,Catering Provisions,26-Feb-2024,14.85,0,Poundland Ltd - 1571,224221,Revenue,000011400571487
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Quarriers,Catering Provisions,26-Feb-2024,3.99,0,Lidl Gb South Shields,224221,Revenue,000011400571495
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Quarriers,Furniture & Equipment - General,26-Feb-2024,27.00,0,Hobbycraft Trading Lim,224221,Revenue,000011400571489
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day Care Cluster 5 Bede,Furniture & Equipment - General,26-Feb-2024,38.90,0,Www.Insectlore-Europe.,215466,Revenue,000011400571497
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Leaving Care Service,Client Allowances,26-Feb-2024,66.00,0,Bkg Hotel At Booking.C,213300,Revenue,000011400571443
South Tyneside Council,00CL,Economic Regeneration Group,Housing Policy,DLUHC Homeless Prevention Grant,26-Feb-2024,98.00,0,Clifton B&B,236560,Revenue,000011400571447
South Tyneside Council,00CL,Economic Regeneration Group,Housing Policy,DLUHC Homeless Prevention Grant,26-Feb-2024,144.03,0,Bkg Hotel At Booking.C,236560,Revenue,000011400571449
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Leaving Care Service,Client Allowances,26-Feb-2024,186.38,0,B & Q 1203,213300,Revenue,000011400571437
South Tyneside Council,00CL,Economic Regeneration Group,Housing Policy,DLUHC Homeless Prevention Grant,26-Feb-2024,138.92,0,Bkg Hotel At Booking.C,236560,Revenue,000011400571451
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Leaving Care Service,Client Allowances,26-Feb-2024,615.00,0,Burnside Carpets,213300,Revenue,000011400571439
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Leaving Care Service,Grant Payments - General,26-Feb-2024,15.00,0,Go2.Completesave.Co.Uk,213300,Revenue,000011400571473
South Tyneside Council,00CL,Business and Resources,Development,Software,26-Feb-2024,121.90,0,Dnh Go Daddy Europe Gb,230440,Revenue,000011400571481
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Leaving Care Service,Client Travel & Subsistence,26-Feb-2024,122.20,0,Nexus Travel Shop,213300,Revenue,000011400571471
South Tyneside Council,00CL,Business and Resources,Development,Software,26-Feb-2024,61.92,0,Dnh Go Daddy Europe Gb,230440,Revenue,000011400571479
South Tyneside Council,00CL,Economic Regeneration Group,Housing Policy,DLUHC Homeless Prevention Grant,26-Feb-2024,26.00,0,Quality Hotle Bold0N,236560,Revenue,000011400571445
