Name of Organisation,Body,Service Area,Service Detail,Spend Description,Date,Amount (Net of VAT),Unrecoverable VAT,Supplier Name,Spend,Spend,Transaction Reference
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Monkton Jnr Kitchen,Catering Provisions,16-Oct-2023,44.49,£0.00,,217350,Revenue,000009147558884
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Lord Blyton JMI Kitchen,Catering Provisions,16-Oct-2023,45.73,£0.00,,217270,Revenue,000009147558874
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Marsden JMI Kitchen,Catering Provisions,16-Oct-2023,62.28,£0.00,,217290,Revenue,000009147558882
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Laygate Lane JMI Kitchen,Catering Provisions,16-Oct-2023,20.99,£0.00,,217305,Revenue,000009147558870
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Marine Park JMI Kitchen,Catering Provisions,16-Oct-2023,40.97,£0.00,,217380,Revenue,000009147558876
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Laygate Lane JMI Kitchen,Catering Provisions,16-Oct-2023,3.26,£0.00,,217305,Revenue,000009147558872
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Marsden JMI Kitchen,Catering Provisions,16-Oct-2023,255.78,£0.00,,217290,Revenue,000009147558880
South Tyneside Council,00CL,"Childrens, Adults & Families Group",All Saints CE JMI Kitchen,Catering Provisions,16-Oct-2023,38.64,£0.00,,217325,Revenue,000009147558868
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Marine Park JMI Kitchen,Catering Provisions,16-Oct-2023,5.50,£0.00,,217380,Revenue,000009147558878
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Ashley Road JMI Kitchen,Catering Provisions,16-Oct-2023,1.64,£0.00,,217415,Revenue,000009147558826
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Ashley Road JMI Kitchen,Catering Provisions,16-Oct-2023,105.23,£0.00,,217415,Revenue,000009147558828
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Hedworth Lane JMI Kitchen,Catering Provisions,16-Oct-2023,46.54,£0.00,,217225,Revenue,000009147558864
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Harton Jnr Kitchen,Catering Provisions,16-Oct-2023,18.24,£0.00,,217410,Revenue,000009147558856
South Tyneside Council,00CL,"Childrens, Adults & Families Group",East Boldon Jnr Kitchen,Catering Provisions,16-Oct-2023,973.00,£0.00,,217295,Revenue,000009147558850
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Hebburn Lakes Primary School Kitchen,Catering Provisions,16-Oct-2023,298.87,£0.00,,217553,Revenue,000009147558858
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Hedworth Lane JMI Kitchen,Catering Provisions,16-Oct-2023,3.26,£0.00,,217225,Revenue,000009147558866
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Harton Jnr Kitchen,Catering Provisions,16-Oct-2023,108.15,£0.00,,217410,Revenue,000009147558852
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Hedworthfield JMI Kitchen,Catering Provisions,16-Oct-2023,40.64,£0.00,,217320,Revenue,000009147558860
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Harton Jnr Kitchen,Catering Provisions,16-Oct-2023,8.48,£0.00,,217410,Revenue,000009147558854
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Hedworth Lane JMI Kitchen,Catering Provisions,16-Oct-2023,230.44,£0.00,,217225,Revenue,000009147558862
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Bedeburn JMI Kitchen,Catering Provisions,16-Oct-2023,20.79,£0.00,,217435,Revenue,000009147558832
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Cleadon JMI Kitchen,Catering Provisions,16-Oct-2023,313.42,£0.00,,217475,Revenue,000009147558840
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Biddick Hall Jnr Kitchen,Catering Provisions,16-Oct-2023,66.74,£0.00,,217345,Revenue,000009147558836
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Dunn St JMI Kitchen,Catering Provisions,16-Oct-2023,79.00,£0.00,,217370,Revenue,000009147558846
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Ashley Road JMI Kitchen,Catering Provisions,16-Oct-2023,2.16,£0.00,,217415,Revenue,000009147558830
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Biddick Hall Inf Kitchen,Catering Provisions,16-Oct-2023,105.40,£0.00,,217220,Revenue,000009147558838
South Tyneside Council,00CL,"Childrens, Adults & Families Group",East Boldon Jnr Kitchen,Catering Provisions,16-Oct-2023,267.30,£0.00,,217295,Revenue,000009147558848
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Horsley Hill Campus,Catering Provisions,17-Oct-2023,19.44,£0.00,,217355,Revenue,000009156202086
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Stanhope JMI Kitchen,Catering Provisions,17-Oct-2023,112.70,£0.00,,217455,Revenue,000009156202102
South Tyneside Council,00CL,"Childrens, Adults & Families Group",West Boldon JMI Kitchen,Catering Provisions,17-Oct-2023,254.12,£0.00,,217335,Revenue,000009156202120
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Hebburn Comp Kitchen,Catering Provisions,17-Oct-2023,190.80,£0.00,,217540,Revenue,000009156202144
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Mortimer Comp Kitchen,Catering Provisions,17-Oct-2023,"1,351.77",£0.00,,217525,Revenue,000009156202154
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day Care Stanley at Whitburn,Furniture & Equipment - General,17-Oct-2023,8.80,£0.00,,215456,Revenue,000009156201838
South Tyneside Council,00CL,Business and Resources,Magic Festival,Travel Expenses,17-Oct-2023,3.33,£0.00,,222570,Revenue,000009156201948
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Horsley Hill Campus,Catering Provisions,17-Oct-2023,375.22,£0.00,,217355,Revenue,000009156202090
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Stanhope JMI Kitchen,Catering Provisions,17-Oct-2023,3.81,£0.00,,217455,Revenue,000009156202106
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childrens Services Family Hubs,Furniture & Equipment - General,17-Oct-2023,8.32,£0.00,,212095,Revenue,000009156202200
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Westoe Crown Kitchen,Catering Provisions,17-Oct-2023,185.83,£0.00,,217390,Revenue,000009156202126
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Jarrow School Kitchen,Catering Provisions,17-Oct-2023,377.14,£0.00,,217530,Revenue,000009156202148
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Toner Avenue Jnr Kitchen,Catering Provisions,17-Oct-2023,145.67,£0.00,,217395,Revenue,000009156202114
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Whitburn Jnr Kitchen,Catering Provisions,17-Oct-2023,110.79,£0.00,,217250,Revenue,000009156202132
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day Care Jarrow,Catering Provisions,17-Oct-2023,7.07,£0.00,,215477,Revenue,000009156201956
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Ashley Road JMI Kitchen,Catering Provisions,17-Oct-2023,218.68,£0.00,,217415,Revenue,000009156201970
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Laygate Lane JMI Kitchen,Catering Provisions,17-Oct-2023,8.64,£0.00,,217305,Revenue,000009156202040
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Monkton Jnr Kitchen,Catering Provisions,17-Oct-2023,34.34,£0.00,,217350,Revenue,000009156202064
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Bedeburn JMI Kitchen,Catering Provisions,17-Oct-2023,106.81,£0.00,,217435,Revenue,000009156201976
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Cleadon JMI Kitchen,Catering Provisions,17-Oct-2023,181.82,£0.00,,217475,Revenue,000009156201982
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Forest View Primary Kitchen,Catering Provisions,17-Oct-2023,105.09,£0.00,,217310,Revenue,000009156201990
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Harton Jnr Kitchen,Catering Provisions,17-Oct-2023,14.80,£0.00,,217410,Revenue,000009156202012
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Laygate Lane JMI Kitchen,Catering Provisions,17-Oct-2023,136.99,£0.00,,217305,Revenue,000009156202036
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Fellgate Jnr Kitchen,Catering Provisions,17-Oct-2023,82.31,£0.00,,217340,Revenue,000009156201996
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Hebburn Lakes Primary School Kitchen,Catering Provisions,17-Oct-2023,252.69,£0.00,,217553,Revenue,000009156202018
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Daycare All Saints,Catering Provisions,17-Oct-2023,98.47,£0.00,,215445,Revenue,000009156201884
South Tyneside Council,00CL,"Childrens, Adults & Families Group",St Oswalds CE JMI Kitchen,Catering Provisions,17-Oct-2023,189.72,£0.00,,217365,Revenue,000009156202078
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Simonside Jnr Kitchen,Catering Provisions,17-Oct-2023,166.09,£0.00,,217330,Revenue,000009156202094
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Lord Blyton JMI Kitchen,Catering Provisions,17-Oct-2023,97.24,£0.00,,217270,Revenue,000009156202046
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Monkton Jnr Kitchen,Catering Provisions,17-Oct-2023,79.03,£0.00,,217350,Revenue,000009156202068
South Tyneside Council,00CL,"Childrens, Adults & Families Group",All Saints CE JMI Kitchen,Catering Provisions,17-Oct-2023,131.40,£0.00,,217325,Revenue,000009156202032
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Hadrian JMI Kitchen,Catering Provisions,17-Oct-2023,143.57,£0.00,,217460,Revenue,000009156202000
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Hedworthfield JMI Kitchen,Catering Provisions,17-Oct-2023,54.34,£0.00,,217320,Revenue,000009156202022
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Bedewell Jnr Kitchen,Catering Provisions,17-Oct-2023,20.05,£0.00,,217285,Revenue,000009156201782
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Quarriers,Cleaning Expenses,17-Oct-2023,61.05,£0.00,,224221,Revenue,000009156201808
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day Care Marine Park,Furniture & Equipment - General,17-Oct-2023,7.89,£0.00,,215425,Revenue,000009156201740
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day Care Cluster 5 Boldon,Furniture & Equipment - General,17-Oct-2023,2.91,£0.00,,215465,Revenue,000009156201730
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Participation,Other Service Contracts & Supplies,17-Oct-2023,71.58,£0.00,,212070,Revenue,000009156201678
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Leaving Care Service,Travel & Subsistence Expenses,17-Oct-2023,122.20,£0.00,,213300,Revenue,000009156201796
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Temp Childrens Residential Care Home,Furniture & Equipment - General,17-Oct-2023,24.99,£0.00,,214040,Revenue,000009156201788
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Quarriers,Catering Provisions,17-Oct-2023,121.97,£0.00,,224221,Revenue,000009156201812
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day Care Marine Park,Furniture & Equipment - General,17-Oct-2023,62.48,£0.00,,215425,Revenue,000009156201748
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Quarriers,Catering Provisions,17-Oct-2023,.65,£0.00,,224221,Revenue,000009156201816
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day Care Marine Park,Fixtures & Fittings,17-Oct-2023,18.00,£0.00,,215425,Revenue,000009156201742
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Participation,Other Service Contracts & Supplies,17-Oct-2023,11.46,£0.00,,212070,Revenue,000009156201680
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Whiteleas Way Residential Care Home,Subscriptions,17-Oct-2023,7.49,£0.00,,214020,Revenue,000009156201900
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day Care Marine Park,Fixtures & Fittings,17-Oct-2023,151.95,£0.00,,215425,Revenue,000009156201744
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Whiteleas Way Residential Care Home,Subscriptions,17-Oct-2023,79.90,£0.00,,214020,Revenue,000009156201896
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Section 17 Central Code,Other Service Contracts & Supplies,17-Oct-2023,11.00,£0.00,,213602,Revenue,000009156201892
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Daycare All Saints,Catering Provisions,17-Oct-2023,4.00,£0.00,,215445,Revenue,000009156201886
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Marine Park JMI Kitchen,Catering Provisions,17-Oct-2023,107.05,£0.00,,217380,Revenue,000009156202050
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Monkton Inf Kitchen,Catering Provisions,17-Oct-2023,73.30,£0.00,,217280,Revenue,000009156202072
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Mortimer Comp Kitchen,Catering Provisions,17-Oct-2023,86.91,£0.00,,217525,Revenue,000009156202164
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Bedewell Jnr Kitchen,Catering Provisions,17-Oct-2023,223.32,£0.00,,217285,Revenue,000009156202186
South Tyneside Council,00CL,"Childrens, Adults & Families Group",East Boldon Jnr Kitchen,Catering Provisions,17-Oct-2023,306.29,£0.00,,217295,Revenue,000009156201984
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Harton Jnr Kitchen,Catering Provisions,17-Oct-2023,238.87,£0.00,,217410,Revenue,000009156202008
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Hedworth Lane JMI Kitchen,Catering Provisions,17-Oct-2023,181.65,£0.00,,217225,Revenue,000009156202026
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Marsden JMI Kitchen,Catering Provisions,17-Oct-2023,137.58,£0.00,,217290,Revenue,000009156202058
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Epinay Kitchen,Catering Provisions,17-Oct-2023,159.74,£0.00,,217490,Revenue,000009156202170
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Bedewell Jnr Kitchen,Catering Provisions,17-Oct-2023,101.42,£0.00,,217285,Revenue,000009156202192
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Keelmans Way School Kitchen,Catering Provisions,17-Oct-2023,373.59,£0.00,,217552,Revenue,000009156202174
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Parkview school,Catering Provisions,17-Oct-2023,132.94,£0.00,,217554,Revenue,000009156202194
South Tyneside Council,00CL,Business and Resources,Mayoral Expenses,Furniture & Equipment - General,17-Oct-2023,54.50,£0.00,,232100,Revenue,000009156201952
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Toner Avenue Jnr Kitchen,Catering Provisions,17-Oct-2023,362.28,£0.00,,217395,Revenue,000009156202108
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Middlefields Canteen,Catering Provisions,17-Oct-2023,58.39,£0.00,,221550,Revenue,000009156202182
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Valley View JMI Kitchen,Catering Provisions,17-Oct-2023,125.33,£0.00,,217470,Revenue,000009156202118
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Hebburn Comp Kitchen,Catering Provisions,17-Oct-2023,"1,601.14",£0.00,,217540,Revenue,000009156202136
South Tyneside Council,00CL,"Childrens, Adults & Families Group",St Oswalds CE JMI Kitchen,Catering Provisions,17-Oct-2023,80.42,£0.00,,217365,Revenue,000009156202082
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Simonside Jnr Kitchen,Catering Provisions,17-Oct-2023,43.25,£0.00,,217330,Revenue,000009156202098
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Temp Childrens Residential Care Home,Client Travel & Subsistence,18-Oct-2023,41.67,£0.00,,214040,Revenue,000009161505382
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Harton Jnr Kitchen,Catering Provisions,18-Oct-2023,414.91,£0.00,,217410,Revenue,000009161505490
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Hedworth Lane JMI Kitchen,Catering Provisions,18-Oct-2023,8.00,£0.00,,217225,Revenue,000009161505498
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Jarrow School Kitchen,Catering Provisions,18-Oct-2023,361.30,£0.00,,217530,Revenue,000009161505552
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Hebburn Lakes Primary School Kitchen,Catering Provisions,18-Oct-2023,258.77,£0.00,,217553,Revenue,000009161505492
South Tyneside Council,00CL,"Childrens, Adults & Families Group",All Saints CE JMI Kitchen,Catering Provisions,18-Oct-2023,181.15,£0.00,,217325,Revenue,000009161505500
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Leaving Care Service,Furniture & Equipment - General,18-Oct-2023,270.00,£0.00,,213300,Revenue,000009161505320
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Simonside Jnr Kitchen,Catering Provisions,18-Oct-2023,296.77,£0.00,,217330,Revenue,000009161505530
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Valley View JMI Kitchen,Catering Provisions,18-Oct-2023,388.14,£0.00,,217470,Revenue,000009161505538
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day Care EEC,Furniture & Equipment - General,18-Oct-2023,37.73,£0.00,,215475,Revenue,000009161505450
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Participation,Other Service Contracts & Supplies,18-Oct-2023,40.42,£0.00,,212070,Revenue,000009161505306
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Leaving Care Service,Furniture & Equipment - General,18-Oct-2023,140.83,£0.00,,213300,Revenue,000009161505314
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day Care Cluster 5 Boldon,Catering Provisions,18-Oct-2023,9.69,£0.00,,215465,Revenue,000009161505322
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Quarriers,Subscriptions,18-Oct-2023,.99,£0.00,,224221,Revenue,000009161505390
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Daycare Biddick Hall,Furniture & Equipment - General,18-Oct-2023,11.66,£0.00,,215446,Revenue,000009161505398
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Stanhope JMI Kitchen,Catering Provisions,18-Oct-2023,204.96,£0.00,,217455,Revenue,000009161505532
South Tyneside Council,00CL,"Childrens, Adults & Families Group",West Boldon JMI Kitchen,Catering Provisions,18-Oct-2023,102.86,£0.00,,217335,Revenue,000009161505540
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Section 17 Central Code,Furniture & Equipment - General,18-Oct-2023,285.95,£0.00,,213602,Revenue,000009161505424
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Leaving Care Service,Furniture & Equipment - General,18-Oct-2023,210.00,£0.00,,213300,Revenue,000009161505316
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day Care Marine Park,Catering Provisions,18-Oct-2023,9.85,£0.00,,215425,Revenue,000009161505324
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Quarriers,Furniture & Equipment - General,18-Oct-2023,75.17,£0.00,,224221,Revenue,000009161505392
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Stanhope JMI Kitchen,Catering Provisions,18-Oct-2023,7.88,£0.00,,217455,Revenue,000009161505534
South Tyneside Council,00CL,"Childrens, Adults & Families Group",West Boldon JMI Kitchen,Catering Provisions,18-Oct-2023,250.93,£0.00,,217335,Revenue,000009161505542
South Tyneside Council,00CL,Business and Resources,Employee Car Lease Scheme,Recharges for use of Council Vehicles,18-Oct-2023,"1,968.60",£0.00,,230090,Revenue,000009161505334
South Tyneside Council,00CL,Business and Resources,Employee Car Lease Scheme,Recharges for use of Council Vehicles,18-Oct-2023,"2,010.82",£0.00,,230090,Revenue,000009161505342
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Marine Park JMI Kitchen,Catering Provisions,18-Oct-2023,253.78,£0.00,,217380,Revenue,000009161505510
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Monkton Jnr Kitchen,Catering Provisions,18-Oct-2023,9.76,£0.00,,217350,Revenue,000009161505518
South Tyneside Council,00CL,"Childrens, Adults & Families Group",St Oswalds CE JMI Kitchen,Catering Provisions,18-Oct-2023,165.24,£0.00,,217365,Revenue,000009161505526
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Dunn St JMI Kitchen,Catering Provisions,18-Oct-2023,77.19,£0.00,,217370,Revenue,000009161505474
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Forest View Primary Kitchen,Catering Provisions,18-Oct-2023,506.09,£0.00,,217310,Revenue,000009161505482
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Marsden JMI Kitchen,Catering Provisions,18-Oct-2023,253.86,£0.00,,217290,Revenue,000009161505512
South Tyneside Council,00CL,Business and Resources,Employee Car Lease Scheme,Recharges for use of Council Vehicles,18-Oct-2023,"7,005.20",£0.00,,230090,Revenue,000009161505346
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Dunn St JMI Kitchen,Catering Provisions,18-Oct-2023,189.11,£0.00,,217370,Revenue,000009161505476
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Fellgate Jnr Kitchen,Catering Provisions,18-Oct-2023,181.94,£0.00,,217340,Revenue,000009161505484
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day Care Marine Park,Furniture & Equipment - General,18-Oct-2023,2.00,£0.00,,215425,Revenue,000009161505328
South Tyneside Council,00CL,Business and Resources,Employee Car Lease Scheme,Recharges for use of Council Vehicles,18-Oct-2023,"6,318.07",£0.00,,230090,Revenue,000009161505336
South Tyneside Council,00CL,Business and Resources,Employee Car Lease Scheme,Recharges for use of Council Vehicles,18-Oct-2023,"7,331.60",£0.00,,230090,Revenue,000009161505344
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Monkton Inf Kitchen,Catering Provisions,18-Oct-2023,145.86,£0.00,,217280,Revenue,000009161505520
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Biddick Hall Jnr Kitchen,Catering Provisions,18-Oct-2023,178.58,£0.00,,217345,Revenue,000009161505466
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Mortimer Comp Kitchen,Catering Provisions,18-Oct-2023,726.79,£0.00,,217525,Revenue,000009161505556
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Parkview school,Catering Provisions,18-Oct-2023,182.38,£0.00,,217554,Revenue,000009161505564
South Tyneside Council,00CL,Business and Resources,Haven Point - Catering,Catering Provisions,18-Oct-2023,360.11,£0.00,,222865,Revenue,000009161505572
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Cleadon JMI Kitchen,Catering Provisions,18-Oct-2023,160.68,£0.00,,217475,Revenue,000009161505470
South Tyneside Council,00CL,"Childrens, Adults & Families Group",East Boldon Jnr Kitchen,Catering Provisions,18-Oct-2023,504.19,£0.00,,217295,Revenue,000009161505478
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day Care Primrose,Furniture & Equipment - General,18-Oct-2023,132.59,£0.00,,215476,Revenue,000009161505330
South Tyneside Council,00CL,Business and Resources,Employee Car Lease Scheme,Recharges for use of Council Vehicles,18-Oct-2023,"6,345.20",£0.00,,230090,Revenue,000009161505338
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Whiteleas Way Residential Care Home,Furniture & Equipment - General,18-Oct-2023,55.98,£0.00,,214020,Revenue,000009161505426
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Mortimer Jnr Kitchen,Catering Provisions,18-Oct-2023,398.57,£0.00,,217425,Revenue,000009161505524
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Monkton Jnr Kitchen,Catering Provisions,18-Oct-2023,182.93,£0.00,,217350,Revenue,000009161505514
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Mortimer Jnr Kitchen,Catering Provisions,18-Oct-2023,113.56,£0.00,,217425,Revenue,000009161505522
South Tyneside Council,00CL,Business and Resources,Employee Car Lease Scheme,Recharges for use of Council Vehicles,18-Oct-2023,697.19,£0.00,,230090,Revenue,000009161505332
South Tyneside Council,00CL,Business and Resources,Employee Technology Solutions Scheme,Payments to Foundation Trust,18-Oct-2023,"1,727.09",£0.00,,230091,Revenue,000009161505340
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Monkton Jnr Kitchen,Catering Provisions,18-Oct-2023,52.88,£0.00,,217350,Revenue,000009161505516
South Tyneside Council,00CL,Business and Resources,The Word Cafe,Catering Provisions,18-Oct-2023,499.89,£0.00,,222853,Revenue,000009161505574
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Biddick Hall Inf Kitchen,Catering Provisions,18-Oct-2023,288.32,£0.00,,217220,Revenue,000009161505468
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Epinay Kitchen,Catering Provisions,18-Oct-2023,225.17,£0.00,,217490,Revenue,000009161505558
South Tyneside Council,00CL,Economic Regeneration Group,Asset Management,Furniture & Equipment - General,18-Oct-2023,62.95,£0.00,,232300,Revenue,000009161505566
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Cleadon JMI Kitchen,Catering Provisions,18-Oct-2023,366.85,£0.00,,217475,Revenue,000009161505472
South Tyneside Council,00CL,"Childrens, Adults & Families Group",East Boldon Jnr Kitchen,Catering Provisions,18-Oct-2023,394.60,£0.00,,217295,Revenue,000009161505480
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Whiteleas Way Residential Care Home,Client Holidays & Outings,18-Oct-2023,90.00,£0.00,,214020,Revenue,000009161505428
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Ashley Road JMI Kitchen,Catering Provisions,18-Oct-2023,349.00,£0.00,,217415,Revenue,000009161505462
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Keelmans Way School Kitchen,Catering Provisions,18-Oct-2023,245.54,£0.00,,217552,Revenue,000009161505560
South Tyneside Council,00CL,Business and Resources,Haven Point - Catering,Catering Provisions,18-Oct-2023,513.21,£0.00,,222865,Revenue,000009161505568
South Tyneside Council,00CL,Business and Resources,The Word Cafe,Catering Provisions,18-Oct-2023,379.06,£0.00,,222853,Revenue,000009161505576
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Laygate Lane JMI Kitchen,Catering Provisions,18-Oct-2023,264.91,£0.00,,217305,Revenue,000009161505506
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Bedeburn JMI Kitchen,Catering Provisions,18-Oct-2023,112.97,£0.00,,217435,Revenue,000009161505464
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Bedewell Jnr Kitchen,Catering Provisions,18-Oct-2023,95.65,£0.00,,217285,Revenue,000009161505562
South Tyneside Council,00CL,Business and Resources,Haven Point - Catering,Catering Provisions,18-Oct-2023,85.23,£0.00,,222865,Revenue,000009161505570
South Tyneside Council,00CL,Business and Resources,The Word Cafe,Catering Provisions,18-Oct-2023,11.16,£0.00,,222853,Revenue,000009161505578
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Hadrian JMI Kitchen,Catering Provisions,18-Oct-2023,148.17,£0.00,,217460,Revenue,000009161505486
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Lord Blyton JMI Kitchen,Catering Provisions,18-Oct-2023,273.71,£0.00,,217270,Revenue,000009161505508
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Whitburn Jnr Kitchen,Catering Provisions,18-Oct-2023,360.05,£0.00,,217250,Revenue,000009161505546
