Name of Organisation,Body,Service Area,Service Detail,Spend Description,Date,Amount (Net of VAT),Unrecoverable VAT,Supplier Name,Spend,Spend,Transaction Reference
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Mortimer Jnr Kitchen,Catering Provisions,12-Mar-2024,186.51,0,Jr Holland Foodservice,217425,Revenue,000009610573238
South Tyneside Council,00CL,"Childrens, Adults & Families Group",St Oswalds CE JMI Kitchen,Catering Provisions,12-Mar-2024,79.29,0,Hopwells Ltd,217365,Revenue,000009610573274
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Horsley Hill Campus,Catering Provisions,12-Mar-2024,329.04,0,Jr Holland Foodservice,217355,Revenue,000009610573326
South Tyneside Council,00CL,"Childrens, Adults & Families Group",St Oswalds CE JMI Kitchen,Catering Provisions,12-Mar-2024,95.51,0,Jr Holland Foodservice,217365,Revenue,000009610573280
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Stanhope JMI Kitchen,Catering Provisions,12-Mar-2024,131.66,0,Freeman Catering Butch,217455,Revenue,000009610573380
South Tyneside Council,00CL,"Childrens, Adults & Families Group",St Oswalds CE JMI Kitchen,Catering Provisions,12-Mar-2024,199.02,0,Bestway Wholesale,217365,Revenue,000009610573248
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Simonside Jnr Kitchen,Catering Provisions,12-Mar-2024,118.44,0,Freeman Catering Butch,217330,Revenue,000009610573334
South Tyneside Council,00CL,"Childrens, Adults & Families Group",St Oswalds CE JMI Kitchen,Catering Provisions,12-Mar-2024,-12.64,0,Hopwells Ltd,217365,Revenue,000009610573288
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Mortimer Jnr Kitchen,Catering Provisions,12-Mar-2024,302.54,0,Freeman Catering Butch,217425,Revenue,000009610573218
South Tyneside Council,00CL,"Childrens, Adults & Families Group",St Oswalds CE JMI Kitchen,Catering Provisions,12-Mar-2024,73.23,0,Freeman Catering Butch,217365,Revenue,000009610573258
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Horsley Hill Campus,Catering Provisions,12-Mar-2024,313.60,0,Freeman Catering Butch,217355,Revenue,000009610573296
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Mortimer Jnr Kitchen,Catering Provisions,12-Mar-2024,297.42,0,Hopwells Ltd,217425,Revenue,000009610573226
South Tyneside Council,00CL,"Childrens, Adults & Families Group",St Oswalds CE JMI Kitchen,Catering Provisions,12-Mar-2024,16.91,0,Hopwells Ltd,217365,Revenue,000009610573266
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Jarrow Cross Kitchen,Catering Provisions,12-Mar-2024,108.01,0,Freeman Catering Butch,217255,Revenue,000009610573004
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Laygate Lane JMI Kitchen,Catering Provisions,12-Mar-2024,-11.69,0,Bestway Wholesale,217305,Revenue,000009610573048
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Marine Park JMI Kitchen,Catering Provisions,12-Mar-2024,163.94,0,Hopwells Ltd,217380,Revenue,000009610573092
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Jarrow Cross Kitchen,Catering Provisions,12-Mar-2024,492.44,0,Hopwells Ltd,217255,Revenue,000009610573020
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Lord Blyton JMI Kitchen,Catering Provisions,12-Mar-2024,127.68,0,Freeman Catering Butch,217270,Revenue,000009610573066
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Simonside Jnr Kitchen,Catering Provisions,12-Mar-2024,225.56,0,Hopwells Ltd,217330,Revenue,000009610573344
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Stanhope JMI Kitchen,Catering Provisions,12-Mar-2024,3.81,0,Jr Holland Foodservice,217455,Revenue,000009610573390
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Laygate Lane JMI Kitchen,Catering Provisions,12-Mar-2024,139.41,0,Freeman Catering Butch,217305,Revenue,000009610573036
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Simonside Jnr Kitchen,Catering Provisions,12-Mar-2024,16.91,0,Hopwells Ltd,217330,Revenue,000009610573354
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Stanhope JMI Kitchen,Catering Provisions,12-Mar-2024,136.88,0,Jr Holland Foodservice,217455,Revenue,000009610573400
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Simonside Jnr Kitchen,Catering Provisions,12-Mar-2024,172.33,0,Jr Holland Foodservice,217330,Revenue,000009610573364
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Lord Blyton JMI Kitchen,Catering Provisions,12-Mar-2024,86.94,0,Jr Holland Foodservice,217270,Revenue,000009610573074
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Laygate Lane JMI Kitchen,Catering Provisions,12-Mar-2024,148.22,0,Jr Holland Foodservice,217305,Revenue,000009610573044
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Marine Park JMI Kitchen,Catering Provisions,12-Mar-2024,46.44,0,Freeman Catering Butch,217380,Revenue,000009610573088
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Simonside Jnr Kitchen,Catering Provisions,12-Mar-2024,-12.64,0,Hopwells Ltd,217330,Revenue,000009610573370
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Section 17 Central Code,Travel & Subsistence Expenses,12-Mar-2024,184.73,0,Trainline,213602,Revenue,000009610572388
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Hebburn Comp Kitchen,Catering Provisions,12-Mar-2024,251.45,0,Jr Holland Foodservice,217540,Revenue,000009610573574
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Jarrow School Kitchen,Catering Provisions,12-Mar-2024,263.09,0,Jr Holland Foodservice,217530,Revenue,000009610573602
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day care Riverside,Catering Provisions,12-Mar-2024,75.10,0,Asda Groceries Online,215435,Revenue,000009610572364
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Biddick Hall Jnr Kitchen,Catering Provisions,12-Mar-2024,117.10,0,Hopwells Ltd,217345,Revenue,000009610572670
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Cleadon JMI Kitchen,Catering Provisions,12-Mar-2024,401.81,0,Hopwells Ltd,217475,Revenue,000009610572710
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Hadrian JMI Kitchen,Catering Provisions,12-Mar-2024,261.78,0,Hopwells Ltd,217460,Revenue,000009610572836
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Harton Jnr Kitchen,Catering Provisions,12-Mar-2024,39.52,0,Jr Holland Foodservice,217410,Revenue,000009610572878
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Fellgate Jnr Kitchen,Catering Provisions,12-Mar-2024,197.72,0,Hopwells Ltd,217340,Revenue,000009610572812
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Harton Jnr Kitchen,Catering Provisions,12-Mar-2024,269.50,0,Freeman Catering Butch,217410,Revenue,000009610572852
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Hebburn Comp Kitchen,Catering Provisions,12-Mar-2024,-9.02,0,Hopwells Ltd,217540,Revenue,000009610573580
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Bedeburn JMI Kitchen,Catering Provisions,12-Mar-2024,169.58,0,Hopwells Ltd,217435,Revenue,000009610572638
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Biddick Hall Inf Kitchen,Catering Provisions,12-Mar-2024,181.40,0,Freeman Catering Butch,217220,Revenue,000009610572682
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Cleadon JMI Kitchen,Catering Provisions,12-Mar-2024,241.16,0,Jr Holland Foodservice,217475,Revenue,000009610572718
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Hebburn Lakes Primary School Kitchen,Catering Provisions,12-Mar-2024,151.85,0,Freeman Catering Butch,217553,Revenue,000009610572906
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Hedworth Lane JMI Kitchen,Catering Provisions,12-Mar-2024,158.62,0,Freeman Catering Butch,217225,Revenue,000009610572958
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Fellgate Jnr Kitchen,Catering Provisions,12-Mar-2024,129.29,0,Jr Holland Foodservice,217340,Revenue,000009610572822
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Harton Jnr Kitchen,Catering Provisions,12-Mar-2024,157.44,0,Hopwells Ltd,217410,Revenue,000009610572866
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Hadrian JMI Kitchen,Catering Provisions,12-Mar-2024,81.06,0,Jr Holland Foodservice,217460,Revenue,000009610572846
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Toner Avenue Jnr Kitchen,Catering Provisions,12-Mar-2024,501.62,0,Bestway Wholesale,217395,Revenue,000009610573410
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Jarrow School Kitchen,Catering Provisions,12-Mar-2024,287.50,0,Freeman Catering Butch,217530,Revenue,000009610573586
South Tyneside Council,00CL,Pensions,Pensions Office,Other Service Contracts & Supplies,12-Mar-2024,11.00,0,Stc Pay   Webpay,230710,Revenue,000009610572412
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Hebburn Lakes Primary School Kitchen,Catering Provisions,12-Mar-2024,449.14,0,Hopwells Ltd,217553,Revenue,000009610572916
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Biddick Hall Jnr Kitchen,Catering Provisions,13-Mar-2024,139.65,0,Jr Holland Foodservice,217345,Revenue,000009615252954
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Fellgate Jnr Kitchen,Catering Provisions,13-Mar-2024,235.67,0,Bestway Wholesale,217340,Revenue,000009615252980
South Tyneside Council,00CL,Business and Resources,Monkton Stadium,Furniture & Equipment - General,13-Mar-2024,23.21,0,Rawlins Paints,223880,Revenue,000009615253052
South Tyneside Council,00CL,Business and Resources,Civic Events,Furniture & Equipment - General,13-Mar-2024,91.00,0,Newton Newton Flag & B,223950,Revenue,000009615252902
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Simonside Jnr Kitchen,Catering Provisions,13-Mar-2024,18.10,0,Bestway Wholesale,217330,Revenue,000009615253024
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Daycare Biddick Hall,Furniture & Equipment - General,13-Mar-2024,28.56,0,Amazon.Co.Uk 6K7Y506H5,215446,Revenue,000009615252808
South Tyneside Council,00CL,"Childrens, Adults & Families Group",The Place,Accommodation Costs,13-Mar-2024,103.36,0,Holiday Inn Birmingham,214200,Revenue,000009615252834
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Head of Children & Families Social Care,Travel & Subsistence Expenses,13-Mar-2024,120.54,0,Trainline,212050,Revenue,000009615252874
South Tyneside Council,00CL,Pensions,Investment Office,Travel & Subsistence Expenses,13-Mar-2024,286.45,0,Lner Online,230700,Revenue,000009615252852
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Whiteleas Way Residential Care Home,Travel Expenses,13-Mar-2024,3.67,0,Tt2 Ltd- Tyne Tunnels,214020,Revenue,000009615252878
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Sec 17 ILAC1,Travel Expenses,13-Mar-2024,949.90,0,Trainline,213312,Revenue,000009615252774
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Sec 17 ILAC2,Grant Payments - General,13-Mar-2024,53.50,0,Hm Passport Office,213322,Revenue,000009615252778
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Temp Childrens Residential Care Home,Client Allowances,13-Mar-2024,29.33,0,Boohoo.Com Uk Limited,214040,Revenue,000009615252764
South Tyneside Council,00CL,Business and Resources,Financial Systems Project,Software,13-Mar-2024,107.92,0,Dnh Go Daddy Europe Gb,230020,Revenue,000009615252798
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Epinay Kitchen,Catering Provisions,13-Mar-2024,234.45,0,Bestway Wholesale,217490,Revenue,000009615253042
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Jarrow Cross Kitchen,Catering Provisions,13-Mar-2024,166.35,0,Jr Holland Foodservice,217255,Revenue,000009615253012
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Valley View JMI Kitchen,Catering Provisions,13-Mar-2024,152.29,0,Bestway Wholesale,217470,Revenue,000009615253028
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Bedewell Jnr Kitchen,Catering Provisions,13-Mar-2024,35.20,0,Jr Holland Foodservice,217285,Revenue,000009615253048
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Leaving Care Service,Client Allowances,13-Mar-2024,91.98,0,Wf  Uk4228478344,213300,Revenue,000009615252740
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Daycare Biddick Hall,Furniture & Equipment - General,13-Mar-2024,91.87,0,Asda Groceries Online,215446,Revenue,000009615252804
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Biddick Hall Inf Kitchen,Catering Provisions,13-Mar-2024,168.24,0,Jr Holland Foodservice,217220,Revenue,000009615252958
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Hedworthfield JMI Kitchen,Catering Provisions,13-Mar-2024,484.41,0,Bestway Wholesale,217320,Revenue,000009615252988
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Mortimer Jnr Kitchen,Catering Provisions,13-Mar-2024,95.38,0,Jr Holland Foodservice,217425,Revenue,000009615253016
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Jarrow School Kitchen,Catering Provisions,13-Mar-2024,1434.69,0,Bestway Wholesale,217530,Revenue,000009615253032
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Participation,Other Service Contracts & Supplies,13-Mar-2024,20.74,0,Asda  Stores 5889,212070,Revenue,000009615252718
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Dunn St JMI Kitchen,Catering Provisions,13-Mar-2024,304.68,0,Bestway Wholesale,217370,Revenue,000009615252962
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Hedworth Lane JMI Kitchen,Catering Provisions,13-Mar-2024,15.20,0,Jr Holland Foodservice,217225,Revenue,000009615252998
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Simonside Jnr Kitchen,Catering Provisions,13-Mar-2024,306.05,0,Bestway Wholesale,217330,Revenue,000009615253020
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Jarrow School Kitchen,Catering Provisions,13-Mar-2024,59.31,0,Jr Holland Foodservice,217530,Revenue,000009615253036
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Hebburn Lakes Primary School Kitchen,Catering Provisions,13-Mar-2024,-23.68,0,Bestway Wholesale,217553,Revenue,000009615252984
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Leaving Care Service,Client Allowances,13-Mar-2024,20.00,0,Utilita Energy Limited,213300,Revenue,000009615252744
South Tyneside Council,00CL,Economic Regeneration Group,Emergency Planning,Emergency Planning,13-Mar-2024,336.00,0,Hse - Bsr,236110,Revenue,000009615252726
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Leaving Care Service,Client Allowances,13-Mar-2024,82.50,0,Hm Passport Office,213300,Revenue,000009615252748
South Tyneside Council,00CL,Pensions,Pensions Office,Other Service Contracts & Supplies,13-Mar-2024,11.00,0,City Of Newcastle Inte,230710,Revenue,000009615252890
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Bedeburn JMI Kitchen,Catering Provisions,13-Mar-2024,227.23,0,Bestway Wholesale,217435,Revenue,000009615252950
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Dunn St JMI Kitchen,Catering Provisions,13-Mar-2024,105.31,0,Jr Holland Foodservice,217370,Revenue,000009615252968
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Jarrow Cross Kitchen,Catering Provisions,13-Mar-2024,118.77,0,Bestway Wholesale,217255,Revenue,000009615253002
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Leaving Care Service,Client Allowances,13-Mar-2024,395.88,0,Bathroomcladdingdirect,213300,Revenue,000009615252736
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Leaving Care Service,Client Allowances,13-Mar-2024,571.95,0,Argos Ltd,213300,Revenue,000009615252754
South Tyneside Council,00CL,Business and Resources,Council Elections,Furniture & Equipment - General,13-Mar-2024,23.95,0,Www.Shaws.Co.Uk,231510,Revenue,000009615252916
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Leaving Care Service,Client Allowances,14-Mar-2024,149.99,0,Currys Online,213300,Revenue,000009621093740
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day Care clstr 4 Horsley Hill,Furniture & Equipment - General,14-Mar-2024,123.83,0,Asda  Stores 5889,215455,Revenue,000009621093896
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day Care Marine Park,Furniture & Equipment - General,14-Mar-2024,12.75,0,Onebelow,215425,Revenue,000009621093766
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Fostering,Other Statutory Fees & Charges,14-Mar-2024,7.36,0,Event Listing Fee,213800,Revenue,000009621093820
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Leaving Care Service,Client Allowances,14-Mar-2024,953.98,0,Amazon  204-3803421-78,213300,Revenue,000009621093728
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Leaving Care Service,Cleaning Expenses,14-Mar-2024,12.00,0,Forest Guest House,213300,Revenue,000009621093744
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Leaving Care Service,Client Travel & Subsistence,14-Mar-2024,49.80,0,Trainline,213300,Revenue,000009621093732
South Tyneside Council,00CL,Economic Regeneration Group,Business Engagement Group,Other Service Contracts & Supplies,14-Mar-2024,6.66,0,Event Listing Fee,235830,Revenue,000009621093700
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day Care Marine Park,Furniture & Equipment - General,14-Mar-2024,18.00,0,B&M 156 - South Shield,215425,Revenue,000009621093752
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Participation,Other Service Contracts & Supplies,14-Mar-2024,19.00,0,Asda  Stores 5889,212070,Revenue,000009621093692
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Participation,Other Service Contracts & Supplies,14-Mar-2024,45.42,0,Asda  Stores 5889,212070,Revenue,000009621093694
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Participation,Other Service Contracts & Supplies,14-Mar-2024,3.04,0,Asda  Stores 5889,212070,Revenue,000009621093698
South Tyneside Council,00CL,Economic Regeneration Group,Emergency Planning,Emergency Planning,14-Mar-2024,336.00,0,Hse - Bsr,236110,Revenue,000009621093708
South Tyneside Council,00CL,"Childrens, Adults & Families Group",The Place,Schools Learning Equipment,14-Mar-2024,10.08,0,Amazon.Co.Uk R03Ut75A5,214200,Revenue,000009621093902
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day Care Marine Park,Catering Provisions,14-Mar-2024,4.98,0,Beach News,215425,Revenue,000009621093762
South Tyneside Council,00CL,Economic Regeneration Group,Emergency Planning,Emergency Planning,14-Mar-2024,53.17,0,Sp Conscious Craft,236110,Revenue,000009621093704
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Daycare Biddick Hall,Furniture & Equipment - General,14-Mar-2024,60.94,0,Amazon.Co.Uk Y680U4Cd5,215446,Revenue,000009621093880
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Forest View Primary Kitchen,Catering Provisions,14-Mar-2024,162.27,0,Bestway Wholesale,217310,Revenue,000009621094022
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Lord Blyton JMI Kitchen,Catering Provisions,14-Mar-2024,110.25,0,Bestway Wholesale,217270,Revenue,000009621094048
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Harton Jnr Kitchen,Catering Provisions,14-Mar-2024,476.02,0,Bestway Wholesale,217410,Revenue,000009621094030
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Monkton Jnr Kitchen,Catering Provisions,14-Mar-2024,220.50,0,Bestway Wholesale,217350,Revenue,000009621094056
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Mortimer Comp Kitchen,Catering Provisions,14-Mar-2024,271.20,0,On A Roll Sandwich Com,217525,Revenue,000009621094112
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Head of Children & Families Social Care,Other Service Contracts & Supplies,14-Mar-2024,64.70,0,Trainline,212050,Revenue,000009621093938
South Tyneside Council,00CL,Economic Regeneration Group,NSAP Units,Capital Land & Building Purchases,14-Mar-2024,483.33,0,John Calvert Electrica,806642,Capital,000009621094132
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Whiteleas Way Residential Care Home,Client Allowances,14-Mar-2024,40.41,0,Prettylittlething.Com,214020,Revenue,000009621093944
South Tyneside Council,00CL,Business and Resources,Haven Point - Catering,Catering Provisions,14-Mar-2024,710.61,0,On A Roll Sandwich Com,222865,Revenue,000009621094138
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Monkton Inf Kitchen,Catering Provisions,14-Mar-2024,140.88,0,Bestway Wholesale,217280,Revenue,000009621094062
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Fostering,Materials General,14-Mar-2024,35.85,0,Homebargns  G40Oikxjpp,213800,Revenue,000009621093816
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Horsley Hill Campus,Catering Provisions,14-Mar-2024,222.36,0,On A Roll Sandwich Com,217355,Revenue,000009621094086
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Jarrow School Kitchen,Catering Provisions,14-Mar-2024,1157.15,0,On A Roll Sandwich Com,217530,Revenue,000009621094108
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Ashley Road JMI Kitchen,Catering Provisions,14-Mar-2024,434.49,0,Bestway Wholesale,217415,Revenue,000009621094010
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Monkton Inf Kitchen,Catering Provisions,14-Mar-2024,-8.45,0,Bestway Wholesale,217280,Revenue,000009621094064
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Stanhope JMI Kitchen,Catering Provisions,14-Mar-2024,23.96,0,Bestway Wholesale,217455,Revenue,000009621094090
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Biddick Hall Jnr Kitchen,Catering Provisions,14-Mar-2024,174.07,0,Bestway Wholesale,217345,Revenue,000009621094012
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Mortimer Jnr Kitchen,Catering Provisions,14-Mar-2024,232.06,0,Bestway Wholesale,217425,Revenue,000009621094066
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Stanhope JMI Kitchen,Catering Provisions,14-Mar-2024,-25.24,0,Bestway Wholesale,217455,Revenue,000009621094094
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Middlefields Canteen,Catering Provisions,14-Mar-2024,60.83,0,Bestway Wholesale,221550,Revenue,000009621094114
South Tyneside Council,00CL,"Childrens, Adults & Families Group",All Saints CE JMI Kitchen,Catering Provisions,14-Mar-2024,17.67,0,Bestway Wholesale,217325,Revenue,000009621094040
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Parkview school,Catering Provisions,14-Mar-2024,253.47,0,Bestway Wholesale,217554,Revenue,000009621094120
South Tyneside Council,00CL,Business and Resources,The Word Cafe,Catering Provisions,14-Mar-2024,574.76,0,On A Roll Sandwich Com,222853,Revenue,000009621094144
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Horsley Hill Campus,Catering Provisions,14-Mar-2024,962.47,0,Bestway Wholesale,217355,Revenue,000009621094076
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Hebburn Comp Kitchen,Catering Provisions,14-Mar-2024,406.70,0,On A Roll Sandwich Com,217540,Revenue,000009621094104
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Biddick Hall Inf Kitchen,Catering Provisions,14-Mar-2024,179.36,0,Bestway Wholesale,217220,Revenue,000009621094016
South Tyneside Council,00CL,"Childrens, Adults & Families Group",All Saints CE JMI Kitchen,Catering Provisions,14-Mar-2024,274.65,0,Bestway Wholesale,217325,Revenue,000009621094044
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Right to Read,Stationery,14-Mar-2024,11.22,0,Amazon  204-9068339-62,223160,Revenue,000009621093952
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Pupil Support,Furniture & Equipment - General,14-Mar-2024,16.67,0,Parcelforce Wl,211810,Revenue,000009621094128
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Leaving Care Service,Furniture & Equipment - General,14-Mar-2024,219.99,0,Amazon  204-6894281-67,213300,Revenue,000009621093850
South Tyneside Council,00CL,Economic Regeneration Group,Emergency Planning,Emergency Planning,14-Mar-2024,336.00,0,Hse - Bsr,236110,Revenue,000009621093714
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Leaving Care Service,Client Allowances,14-Mar-2024,25.19,0,Sportsdirect 809,213300,Revenue,000009621093854
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Locality 1 - Jarrow/Primrose/Hebburn,Furniture & Equipment - General,14-Mar-2024,114.97,0,Amazon.Co.Uk M82Fs3125,215411,Revenue,000009621093868
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Locality 3 - All Saints/Riverside/M Park,Furniture & Equipment - General,14-Mar-2024,130.00,0,Eb  Unicef Uk Baby Fri,215413,Revenue,000009621093876
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day Care clstr 4 Horsley Hill,Furniture & Equipment - General,14-Mar-2024,4.98,0,Home Bargains South Sh,215455,Revenue,000009621093894
South Tyneside Council,00CL,Economic Regeneration Group,Emergency Planning,Emergency Planning,14-Mar-2024,336.00,0,Hse - Bsr,236110,Revenue,000009621093718
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Leaving Care Service,Client Allowances,14-Mar-2024,20.00,0,Utilita Energy Limited,213300,Revenue,000009621093736
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Participation,Other Service Contracts & Supplies,14-Mar-2024,7.58,0,Poundland - 2844,212070,Revenue,000009621093684
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Leaving Care Service,Client Travel & Subsistence,14-Mar-2024,34.90,0,Www.Gonortheast.Co.Uk,213300,Revenue,000009621093724
South Tyneside Council,00CL,"Childrens, Adults & Families Group",West Boldon JMI Kitchen,Catering Provisions,15-Mar-2024,24.14,0,Jr Holland Foodservice,217335,Revenue,000009627337400
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Leaving Care Service,Furniture & Equipment - General,15-Mar-2024,61.92,0,Amazon.Co.Uk Yu54Z8Dn5,213300,Revenue,000009627336896
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day Care Marine Park,Catering Provisions,15-Mar-2024,1.92,0,Asda  Stores 5889,215425,Revenue,000009627336758
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Stanhope JMI Kitchen,Catering Provisions,15-Mar-2024,396.14,0,Bestway Wholesale,217455,Revenue,000009627337372
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Hebburn Comp Kitchen,Catering Provisions,15-Mar-2024,125.70,0,Jr Holland Foodservice,217540,Revenue,000009627337434
South Tyneside Council,00CL,Business and Resources,Jarrow Pool,Cleaning Expenses,15-Mar-2024,333.14,0,Air Products Plc,223985,Revenue,000009627337520
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Participation,Other Service Contracts & Supplies,15-Mar-2024,6.91,0,Amazon.Co.Uk 8I6520Av5,212070,Revenue,000009627336708
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Fellgate Jnr Kitchen,Catering Provisions,15-Mar-2024,66.70,0,Jr Holland Foodservice,217340,Revenue,000009627337256
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Harton Jnr Kitchen,Catering Provisions,15-Mar-2024,253.26,0,Jr Holland Foodservice,217410,Revenue,000009627337280
