Name of Organisation,Body,Service Area,Service Detail,Spend Description,Date,Amount (Net of VAT),Unrecoverable VAT,Supplier Name,Spend,Spend,Transaction Reference
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,19/09/2023,6661.84,£0.00,Lifeways Community Care Limited,221004,Revenue,STC185121
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Grant Payments - General,Services for Young People,19/09/2023,6948.97,£0.00,Cater-Kwik Ltd,219470,Revenue,STC185132
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,19/09/2023,6960.40,£0.00,Lifeways Community Care Limited,221004,Revenue,STC185134
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,19/09/2023,7240.16,£0.00,Lifeways Community Care Limited,221004,Revenue,STC185146
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,19/09/2023,7967.40,£0.00,Lifeways Community Care Limited,221004,Revenue,STC185175
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,19/09/2023,8221.20,£0.00,Lifeways Community Care Limited,221004,Revenue,STC185183
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,19/09/2023,8840.04,£0.00,Lifeways Community Care Limited,221004,Revenue,STC185203
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,19/09/2023,10433.44,£0.00,United Response,221004,Revenue,STC185255
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,19/09/2023,10583.10,£0.00,United Response,221004,Revenue,STC185264
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,19/09/2023,11219.32,£0.00,Lifeways Community Care Limited,221004,Revenue,STC185273
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,19/09/2023,12786.72,£0.00,Lifeways Community Care Limited,221004,Revenue,STC185310
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Subcontractors,Engineer Works D.L.O. - Cont. Highways,19/09/2023,12880.35,£0.00,Northumbrian Roads Limited,227630,Revenue,STC185313
South Tyneside Council,00CL,Regeneration & Environment Capital,Capital Enhancement Costs,CP - Bamburgh School Pool,19/09/2023,14430.00,£0.00,FT Leisure Ltd,820340,Capital,STC185335
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Subcontractors,Engineer Works D.L.O. - Cont. Highways,19/09/2023,14758.14,£0.00,Northumbrian Roads Limited,227630,Revenue,STC185339
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,19/09/2023,15150.72,£0.00,Lifeways Community Care Limited,221004,Revenue,STC185349
South Tyneside Council,00CL,Business & Resources Group,Winter Maintenance in house charges,Winter Maintenance,19/09/2023,19122.51,£0.00,ICL UK (Sales) Ltd,227790,Revenue,STC185405
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Construction Costs,Hebburn Energy Project Phase 1,19/09/2023,19820.02,£0.00,Dunelm Geotechnical and Environmental Ltd,854571,Capital,STC185411
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Advisors & Consultants Fees,Holborn Riverside Development,19/09/2023,93622.98,£0.00,Bloom Procurement Services,857000,Capital,STC185606
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Learning Disability Support,19/09/2023,112074.62,£0.00,Ruskin Mill Trust - Clervaux Garden School,221004,Revenue,STC185617
South Tyneside Council,00CL,Business & Resources Group,Corporate Finance,Household Support Fund,20/09/2023,"£1,471.00",£0.00,The Post Office,237107,Revenue,SEPT2023-003
South Tyneside Council,00CL,Business & Resources Group,Corporate Finance,Household Support Fund,20/09/2023,"£10,000.00",£0.00,The Post Office,237107,Revenue,SEPT2023-004
South Tyneside Council,00CL,Business & Resources Group,Training,Training,20/09/2023,"£1,941.66",£0.00,Change Partners,230641,Revenue,SEPT2023-005
South Tyneside Council,00CL,Business and Resources Capital,Capital Equipment Purchases,Replacement Vehicles and Plant Hire,20/09/2023,520.50,£0.00,Auto Electrical Solutions Ltd,854500,Capital,STC183137
South Tyneside Council,00CL,Business and Resources Capital,Capital Equipment Purchases,Replacement Vehicles and Plant Hire,20/09/2023,520.50,£0.00,Auto Electrical Solutions Ltd,854500,Capital,STC183138
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Other Service Contracts & Supplies,Head of Children & Families Social Care,20/09/2023,590.08,£0.00,National Youth Advocacy Service (NYAS),212050,Revenue,STC183247
South Tyneside Council,00CL,Business & Resources Group,Legal Advisors,Legal Services - Support,20/09/2023,665.00,£0.00,Trinity Barristers (Newcastle),231100,Revenue,STC183439
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,Business Incubation : Jarrow Business Centre,20/09/2023,670.94,£0.00,JC Maintenance Services Limited,235970,Revenue,STC183456
South Tyneside Council,00CL,Business & Resources Group,Legal Advisors,Legal Services - Support,20/09/2023,775.00,£0.00,Dere Street Barristers,231100,Revenue,STC183614
South Tyneside Council,00CL,Business & Resources Group,Legal Advisors,Legal Services - Support,20/09/2023,775.00,£0.00,Dere Street Barristers,231100,Revenue,STC183615
South Tyneside Council,00CL,Business & Resources Group,Legal Advisors,Legal Services - Support,20/09/2023,775.00,£0.00,Dere Street Barristers,231100,Revenue,STC183616
South Tyneside Council,00CL,Economic Regeneration Group,Furniture & Equipment - General,Jarrow Focus,20/09/2023,850.47,£0.00,Laerdal Medical Limited,222876,Revenue,STC183722
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Rents Paid - General,ILAC General,20/09/2023,889.24,£0.00,Places for People Living+ Limited,213300,Revenue,STC183760
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Rents Paid - General,ILAC General,20/09/2023,889.24,£0.00,Places for People Living+ Limited,213300,Revenue,STC183761
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,20/09/2023,947.73,£0.00,Swiis Foster Care Ltd,213500,Revenue,STC183823
South Tyneside Council,00CL,Business & Resources Group,Legal Advisors,Legal Services - Support,20/09/2023,950.00,£0.00,Dere Street Barristers,231100,Revenue,STC183828
South Tyneside Council,00CL,Business & Resources Group,Vending Machine Stock,Hebburn Central,20/09/2023,975.28,£0.00,Bestway Wholesale Ltd t/a Batleys Foodservice,222875,Revenue,STC183844
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Enhancement Costs,Lighting Protection for Council Buildings (Statutory),20/09/2023,1067.82,£0.00,Stone Technical Services Group Limited,820032,Capital,STC183912
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Equipment & Materials,Engineer Works D.L.O. - Cont. Highways,20/09/2023,1237.45,£0.00,Marshalls,227630,Revenue,STC184075
South Tyneside Council,00CL,Business & Resources Group,Legal Advisors,Legal Services - Support,20/09/2023,1250.00,£0.00,Parklane Plowden Chambers,231100,Revenue,STC184093
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Purchase of Stock Items,Community Equipment Service,20/09/2023,1350.30,£0.00,Nottingham Rehab Supplies (NRS Healthcare),221420,Revenue,STC184157
South Tyneside Council,00CL,Business & Resources Group,Staff Training,ICT & Digital Services,20/09/2023,1359.00,£0.00,Expedient Training Services Ltd,230440,Revenue,STC184163
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Subcontractors,Engineer Works D.L.O. - Cont. Highways,20/09/2023,1387.34,£0.00,Northumbrian Roads Limited,227630,Revenue,STC184174
South Tyneside Council,00CL,Business & Resources Group,Legal Advisors,Legal Services - Support,20/09/2023,1400.00,£0.00,Dere Street Barristers,231100,Revenue,STC184177
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Enhancement Costs,Car Park Improvements Lines and Signs,20/09/2023,1487.23,£0.00,Jack Coupe & Sons Limited t/a Coupeline,830009,Capital,STC184214
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Rents Paid - General,ILAC General,20/09/2023,1495.48,£0.00,Places for People Living+ Limited,213300,Revenue,STC184228
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Rents Paid - General,ILAC General,20/09/2023,1495.48,£0.00,Places for People Living+ Limited,213300,Revenue,STC184229
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Rents Paid - General,ILAC General,20/09/2023,1499.12,£0.00,Places for People Living+ Limited,213300,Revenue,STC184231
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Rents Paid - General,ILAC General,20/09/2023,1499.12,£0.00,Places for People Living+ Limited,213300,Revenue,STC184232
South Tyneside Council,00CL,Business & Resources Group,Property Reactive / General Repairs,Haven Point,20/09/2023,1524.80,£0.00,GEZE UK LIMITED,222950,Revenue,STC184248
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Rents Paid - General,ILAC General,20/09/2023,1528.80,£0.00,Places for People Living+ Limited,213300,Revenue,STC184253
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Support with Memory and Cognition,20/09/2023,1553.17,£0.00,STFT Holdings Ltd,221003,Revenue,STC184262
South Tyneside Council,00CL,Business & Resources Group,Staff Training,Training,20/09/2023,1642.80,£0.00,TravelPerk UK IRL Limited (formerly Click Travel),230641,Revenue,STC184309
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Subcontractors,Engineer Works D.L.O. - Cont. Highways,20/09/2023,1658.00,£0.00,Total Resources (UK) Limited t/a TM Lincs,227630,Revenue,STC184314
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Purchase of Stock Items,Community Equipment Service,20/09/2023,1992.00,£0.00,Nottingham Rehab Supplies (NRS Healthcare),221420,Revenue,STC184447
South Tyneside Council,00CL,Childrens Adults & Health Capital,Capital Enhancement Costs,SEND Capital Fund,20/09/2023,2148.00,£0.00,Wifi Marketing,814022,Capital,STC184490
South Tyneside Council,00CL,Balance Sheet,Debtors - Cycle Salary Deduction Scheme,Balance Sheet Corporate Finance,20/09/2023,2166.67,£0.00,Cyclescheme Limited,999999,Balance Sheet,STC184498
South Tyneside Council,00CL,Balance Sheet,Debtors - Cycle Salary Deduction Scheme,Balance Sheet Corporate Finance,20/09/2023,2500.00,£0.00,Cyclescheme Limited,999999,Balance Sheet,STC184595
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Home Care - Other Cases,Physical Support,20/09/2023,2635.68,£0.00,Care Outcomes UK Ltd,221001,Revenue,STC184621
South Tyneside Council,00CL,Childrens Adults & Health Capital,Capital Construction Costs,Childrens Home Grant Street Jarrow - Council,20/09/2023,3618.20,£0.00,Northumbrian Water Ltd,819700,Capital,STC184850
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,20/09/2023,3729.92,£0.00,Swiis Foster Care Ltd,213500,Revenue,STC184862
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Other Service Contracts & Supplies,Commissioned Fostering,20/09/2023,3860.21,£0.00,Foster Cares Limited,213500,Revenue,STC184884
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Foundation Trust,Sexual Health - NCA GUM Open Access,20/09/2023,3883.00,£0.00,The Newcastle upon Tyne Hospitals NHS Foundation Trust,225045,Revenue,STC184888
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,20/09/2023,3926.15,£0.00,Swiis Foster Care Ltd,213500,Revenue,STC184894
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,20/09/2023,4245.44,£0.00,Aspire Healthcare,221004,Revenue,STC184943
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,20/09/2023,4314.31,£0.00,Foster Cares Limited,213500,Revenue,STC184951
South Tyneside Council,00CL,Childrens Adults & Health Capital,Capital Construction Costs,Childrens Home Hebburn New Town – DfE,20/09/2023,5347.00,£0.00,Northumbrian Water Ltd,819702,Capital,STC185036
South Tyneside Council,00CL,Business & Resources Group,Staff Training,Training,20/09/2023,5436.00,£0.00,Expedient Training Services Ltd,230641,Revenue,STC185042
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,20/09/2023,5585.66,£0.00,Dimensions (UK) Ltd,221004,Revenue,STC185057
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,20/09/2023,5585.66,£0.00,Dimensions (UK) Ltd,221004,Revenue,STC185058
South Tyneside Council,00CL,Childrens Adults & Health Capital,Capital Construction Costs,Assessment Centre- Seton Avenue – DfE,20/09/2023,6143.60,£0.00,Northumbrian Water Ltd,819701,Capital,STC185104
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,20/09/2023,6226.57,£0.00,Foster Cares Limited,213500,Revenue,STC185106
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Subcontractors,Engineer Works D.L.O. - Cont. Highways,20/09/2023,7534.69,£0.00,Northumbrian Roads Limited,227630,Revenue,STC185157
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Support with Memory and Cognition,20/09/2023,8666.42,£0.00,STFT Holdings Ltd,221003,Revenue,STC185195
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Equipment & Materials,Engineer Works D.L.O. - Cont. Highways,20/09/2023,8864.92,£0.00,Rosehill Polymers Ltd,227630,Revenue,STC185204
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,20/09/2023,10480.40,£0.00,Dimensions (UK) Ltd,221004,Revenue,STC185258
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,20/09/2023,12830.16,£0.00,Dimensions (UK) Ltd,221004,Revenue,STC185311
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,20/09/2023,15224.72,£0.00,Dimensions (UK) Ltd,221004,Revenue,STC185350
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Home Care - Other Cases,Physical Support,20/09/2023,16244.28,£0.00,Care Outcomes UK Ltd,221001,Revenue,STC185366
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Block Gross Accommodation Costs,Young Peoples Services Consortium,20/09/2023,18853.33,£0.00,Depaul UK,222120,Revenue,STC185402
South Tyneside Council,00CL,Business and Resources Capital,Capital Construction Costs,Road Resurfacing,20/09/2023,19460.07,£0.00,Northumbrian Roads Limited,850000,Capital,STC185408
South Tyneside Council,00CL,Business and Resources Capital,Capital Construction Costs,Road Resurfacing,20/09/2023,34635.49,£0.00,Northumbrian Roads Limited,850000,Capital,STC185517
