Name of Organisation,Body,Service Area,Service Detail,Spend Description,Date,Amount (Net of VAT),Unrecoverable VAT,Supplier Name,Spend,Spend,Transaction Reference
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Other Service Contracts & Supplies,Sec 17 -  Central Pot,04-Apr-2023,5750.00,0,C J  Transport Services (North East) Limited,213602,Revenue,STC170230
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Equipment & Materials,Engineer Works D.L.O. - Cont. Highways,04-Apr-2023,12580.25,0,North East Concrete Limited,227630,Revenue,STC170485
South Tyneside Council,00CL,Economic Regeneration Group,Other Service Contracts & Supplies,Environmental Protection,04-Apr-2023,12600.00,0,Matts Monitors Ltd,236150,Revenue,STC170487
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,04-Apr-2023,13631.48,0,St Cuthberts Care,213500,Revenue,STC170509
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,04-Apr-2023,18000.00,0,Cambian Group plc,213700,Revenue,STC170562
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Home to College Transport,04-Apr-2023,24541.92,0,C J  Transport Services (North East) Limited,218950,Revenue,STC170617
South Tyneside Council,00CL,Business & Resources Group,Payments to Tree Maintenance Contractor,Tree Maintenance,04-Apr-2023,25420.65,0,Glendale Managed Services Ltd,226790,Revenue,STC170624
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Home Care - Other Cases,Sensory Support,04-Apr-2023,25581.34,0,Cera Homecare Ltd (previously CRG Homecare Limited),221002,Revenue,STC170626
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Hospital to Home Service,Physical Support,04-Apr-2023,36331.56,0,Dale Care Limited,221001,Revenue,STC170701
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Home Care - Other Cases,Sensory Support,04-Apr-2023,41271.00,0,Cera Homecare Ltd (previously CRG Homecare Limited),221002,Revenue,STC170723
South Tyneside Council,00CL,Regeneration & Environment Capital,Capital Construction Costs,Covid Memorials,04-Apr-2023,41925.00,0,Eden Memorials (North East) Ltd,854966,Capital,STC170725
South Tyneside Council,00CL,Balance Sheet,Employee Additional Voluntary Contributions,Balance Sheet Corporate Finance,04-Apr-2023,42940.98,0,Prudential Public Limited Company,999999,Balance Sheet,STC170729
South Tyneside Council,00CL,Business & Resources Group,Routine Contract Ground Maintenance,Grounds Maintenance Routine Works,04-Apr-2023,44704.97,0,Glendale Managed Services Ltd,226830,Revenue,STC170732
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Home Care - Other Cases,Sensory Support,04-Apr-2023,181353.59,0,Cera Homecare Ltd (previously CRG Homecare Limited),221002,Revenue,STC170829
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,R&M Leisure Facilities,05-Apr-2023,505.00,0,Windoor Services Ltd,232822,Revenue,STC167901
South Tyneside Council,00CL,Business & Resources Group,Cash Collection Contract,Banking & Cash Collection,05-Apr-2023,515.97,0,Security Plus Ltd,237040,Revenue,STC167941
South Tyneside Council,00CL,Childrens Adults and Health,Fixtures & Fittings,Domestic Abuse Grant,05-Apr-2023,541.10,0,NLS Security Limited (Newcastle Locksmiths),225225,Revenue,STC168000
South Tyneside Council,00CL,Business & Resources Group,Legal Advisors,Legal Services - Support,05-Apr-2023,545.50,0,Ward Hadaway Solicitors,231100,Revenue,STC168006
South Tyneside Council,00CL,Childrens Adults and Health,Fixtures & Fittings,Domestic Abuse Grant,05-Apr-2023,547.10,0,NLS Security Limited (Newcastle Locksmiths),225225,Revenue,STC168007
South Tyneside Council,00CL,Business & Resources Group,Legal Advisors,Legal Services - Support,05-Apr-2023,561.75,0,Ward Hadaway Solicitors,231100,Revenue,STC168030
South Tyneside Council,00CL,Business & Resources Group,Legal Advisors,Legal Services - Support,05-Apr-2023,564.00,0,Ward Hadaway Solicitors,231100,Revenue,STC168034
South Tyneside Council,00CL,Business & Resources Group,Staff Training,Training,05-Apr-2023,567.02,0,TravelPerk UK IRL Limited (formerly Click Travel),230641,Revenue,STC168043
South Tyneside Council,00CL,Childrens Adults and Health,Fixtures & Fittings,Domestic Abuse Grant,05-Apr-2023,582.10,0,NLS Security Limited (Newcastle Locksmiths),225225,Revenue,STC168071
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,05-Apr-2023,582.90,0,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC168073
South Tyneside Council,00CL,Balance Sheet,Debtors-Staff Public Transport Scheme,Balance Sheet Corporate Finance,05-Apr-2023,594.00,0,Nexus Ticket Sales and Administration,999999,Balance Sheet,STC168108
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,05-Apr-2023,623.10,0,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC168204
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Furniture & Equipment - General,Education Psychology,05-Apr-2023,627.75,0,Pearson Shared Services (Pearson Education Ltd),216720,Revenue,STC168237
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,05-Apr-2023,652.00,0,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC168286
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Servicing/Electric Testing of Equipment,Catering Contract General,05-Apr-2023,655.80,0,Upnorth Engineering Services Limited,217210,Revenue,STC168288
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Default Procurement Subjective,Catering Contract General,05-Apr-2023,655.80,0,Upnorth Engineering Services Limited,217210,Revenue,STC168289
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,05-Apr-2023,663.40,0,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC168324
South Tyneside Council,00CL,Business & Resources Group,"Hire of Plant, Scaffolding & Skips",Fleet Management - Transport Operations,05-Apr-2023,663.40,0,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC168325
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,05-Apr-2023,663.40,0,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC168326
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,05-Apr-2023,663.40,0,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC168327
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,05-Apr-2023,663.40,0,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC168328
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,05-Apr-2023,663.40,0,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC168329
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,05-Apr-2023,663.40,0,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC168330
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,05-Apr-2023,663.40,0,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC168331
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,05-Apr-2023,663.40,0,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC168332
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,05-Apr-2023,663.40,0,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC168333
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,05-Apr-2023,663.40,0,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC168334
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,05-Apr-2023,663.40,0,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC168335
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,05-Apr-2023,663.40,0,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC168336
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,05-Apr-2023,663.40,0,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC168337
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,05-Apr-2023,663.40,0,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC168338
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,05-Apr-2023,663.40,0,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC168339
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,05-Apr-2023,663.40,0,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC168340
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,05-Apr-2023,663.40,0,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC168341
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,05-Apr-2023,663.40,0,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC168342
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,05-Apr-2023,663.40,0,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC168343
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,05-Apr-2023,663.40,0,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC168344
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,05-Apr-2023,663.40,0,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC168345
South Tyneside Council,00CL,Business & Resources Group,"Hire of Plant, Scaffolding & Skips",Fleet Management - Transport Operations,05-Apr-2023,663.40,0,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC168346
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,05-Apr-2023,663.40,0,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC168347
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,05-Apr-2023,663.40,0,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC168348
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,05-Apr-2023,663.40,0,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC168349
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,05-Apr-2023,663.40,0,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC168350
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,05-Apr-2023,669.60,0,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC168369
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,05-Apr-2023,669.60,0,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC168370
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,05-Apr-2023,669.60,0,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC168371
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,05-Apr-2023,673.40,0,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC168387
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,05-Apr-2023,673.40,0,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC168388
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,05-Apr-2023,673.40,0,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC168389
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,05-Apr-2023,716.10,0,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC168466
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,05-Apr-2023,716.10,0,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC168467
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,05-Apr-2023,716.10,0,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC168468
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,05-Apr-2023,729.43,0,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC168511
South Tyneside Council,00CL,Business & Resources Group,Staff Training,Training,05-Apr-2023,780.00,0,Redacted - personal info,230641,Revenue,STC168578
South Tyneside Council,00CL,Housing Revenue Account,Tenant Removal Expenses,Estate Management - Riverside,05-Apr-2023,780.00,0,Low Fell Removals,708430,Revenue,STC168579
South Tyneside Council,00CL,Business & Resources Group,Legal Advisors,Legal Services - Support,05-Apr-2023,780.00,0,Ward Hadaway Solicitors,231100,Revenue,STC168580
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,R&M Factories,05-Apr-2023,792.00,0,Birch Tree Northern Limited,232808,Revenue,STC168601
South Tyneside Council,00CL,Business & Resources Group,Postage Expenses,Admin - Central Admin,05-Apr-2023,825.00,0,Royal Mail,231320,Revenue,STC168664
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,05-Apr-2023,926.80,0,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC168777
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Construction Costs,Unadopted Lighting Columns LED Upgrade,05-Apr-2023,945.77,0,Balfour Beatty Living Places Ltd,820132,Capital,STC168800
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Purchase of Stock Items,Community Equipment Service,05-Apr-2023,948.00,0,Nottingham Rehab Supplies (NRS Healthcare),221420,Revenue,STC168801
South Tyneside Council,00CL,Childrens Adults and Health,Other Service Contracts & Supplies,Holiday Activities & Food Grant,05-Apr-2023,1020.00,0,Peanuts Talent Ltd,219830,Revenue,STC168923
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,05-Apr-2023,1026.10,0,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC168930
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,05-Apr-2023,1026.10,0,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC168931
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,R&M Children & Families,05-Apr-2023,1056.10,0,Windoor Services Ltd,232840,Revenue,STC168970
