,Supplier ID,Supplier ID(T),Amount,Account,Account(T),Payment Date,TransNo,Service(T),Cost Centre(T)
INSERTED DETAIL,725174,Enterprise,901.67,R3200,Hire of Vehicles,02/02/2024,191243207,Fleet Services,Fleet Management
INSERTED DETAIL,725174,Enterprise,901.67,R3200,Hire of Vehicles,02/02/2024,191243205,Fleet Services,Fleet Management
INSERTED DETAIL,725174,Enterprise,777.75,R3200,Hire of Vehicles,02/02/2024,191243206,Fleet Services,Fleet Management
INSERTED DETAIL,725174,Enterprise,486.64,R3200,Hire of Vehicles,06/02/2024,191243609,Fleet Services,Fleet Management
INSERTED DETAIL,725174,Enterprise,165.92,R3200,Hire of Vehicles,06/02/2024,191243610,Fleet Services,Fleet Management
INSERTED DETAIL,725174,Enterprise,140.00,R3200,Hire of Vehicles,06/02/2024,191243607,Fleet Services,Fleet Management
INSERTED DETAIL,725174,Enterprise,"4,353.93",R3200,Hire of Vehicles,06/02/2024,191243608,Fleet Services,Fleet Management
INSERTED DETAIL,725174,Enterprise,"1,399.75",R3200,Hire of Vehicles,06/02/2024,191243605,Fleet Services,Fleet Management
INSERTED DETAIL,725174,Enterprise,55.37,R3200,Hire of Vehicles,06/02/2024,191243606,Fleet Services,Fleet Management
INSERTED DETAIL,725174,Enterprise,913.92,R3200,Hire of Vehicles,13/02/2024,191247526,Fleet Services,Fleet Management
INSERTED DETAIL,725174,Enterprise,"1,137.39",R3200,Hire of Vehicles,13/02/2024,191247565,Fleet Services,Fleet Management
INSERTED DETAIL,725174,Enterprise,"1,137.39",R3200,Hire of Vehicles,13/02/2024,191247564,Fleet Services,Fleet Management
INSERTED DETAIL,725174,Enterprise,"1,137.39",R3200,Hire of Vehicles,13/02/2024,191247570,Fleet Services,Fleet Management
INSERTED DETAIL,725174,Enterprise,"1,137.39",R3200,Hire of Vehicles,13/02/2024,191247571,Fleet Services,Fleet Management
INSERTED DETAIL,725174,Enterprise,"1,137.39",R3200,Hire of Vehicles,13/02/2024,191247573,Fleet Services,Fleet Management
INSERTED DETAIL,725174,Enterprise,"1,137.39",R3200,Hire of Vehicles,13/02/2024,191247572,Fleet Services,Fleet Management
INSERTED DETAIL,725174,Enterprise,"1,137.39",R3200,Hire of Vehicles,13/02/2024,191247574,Fleet Services,Fleet Management
INSERTED DETAIL,725174,Enterprise,"1,137.39",R3200,Hire of Vehicles,13/02/2024,191247575,Fleet Services,Fleet Management
INSERTED DETAIL,725174,Enterprise,"1,137.39",R3200,Hire of Vehicles,13/02/2024,191247577,Fleet Services,Fleet Management
INSERTED DETAIL,725174,Enterprise,"1,137.39",R3200,Hire of Vehicles,13/02/2024,191247576,Fleet Services,Fleet Management
INSERTED DETAIL,725174,Enterprise,"1,137.39",R3200,Hire of Vehicles,13/02/2024,191247578,Fleet Services,Fleet Management
INSERTED DETAIL,725174,Enterprise,"1,137.39",R3200,Hire of Vehicles,13/02/2024,191247579,Fleet Services,Fleet Management
INSERTED DETAIL,725174,Enterprise,"1,137.39",R3200,Hire of Vehicles,13/02/2024,191247581,Fleet Services,Fleet Management
INSERTED DETAIL,725174,Enterprise,"1,137.39",R3200,Hire of Vehicles,13/02/2024,191247580,Fleet Services,Fleet Management
INSERTED DETAIL,725174,Enterprise,66.63,R3200,Hire of Vehicles,13/02/2024,191247524,Fleet Services,Fleet Management
INSERTED DETAIL,725174,Enterprise,76.78,R3200,Hire of Vehicles,13/02/2024,191247525,Fleet Services,Fleet Management
INSERTED DETAIL,725174,Enterprise,797.44,R3200,Hire of Vehicles,13/02/2024,191247520,Fleet Services,Fleet Management
INSERTED DETAIL,725174,Enterprise,797.44,R3200,Hire of Vehicles,13/02/2024,191247521,Fleet Services,Fleet Management
INSERTED DETAIL,725174,Enterprise,"1,137.39",R3200,Hire of Vehicles,13/02/2024,191247582,Fleet Services,Fleet Management
INSERTED DETAIL,725174,Enterprise,"1,137.39",R3200,Hire of Vehicles,13/02/2024,191247583,Fleet Services,Fleet Management
INSERTED DETAIL,725174,Enterprise,"1,137.39",R3200,Hire of Vehicles,13/02/2024,191247585,Fleet Services,Fleet Management
INSERTED DETAIL,725174,Enterprise,"1,137.39",R3200,Hire of Vehicles,13/02/2024,191247584,Fleet Services,Fleet Management
INSERTED DETAIL,725174,Enterprise,"1,137.39",R3200,Hire of Vehicles,13/02/2024,191247586,Fleet Services,Fleet Management
INSERTED DETAIL,725174,Enterprise,901.67,R3200,Hire of Vehicles,13/02/2024,191247603,Fleet Services,Fleet Management
INSERTED DETAIL,725174,Enterprise,777.75,R3200,Hire of Vehicles,13/02/2024,191247605,Fleet Services,Fleet Management
INSERTED DETAIL,725174,Enterprise,901.67,R3200,Hire of Vehicles,13/02/2024,191247604,Fleet Services,Fleet Management
INSERTED DETAIL,725174,Enterprise,901.67,R3200,Hire of Vehicles,13/02/2024,191247606,Fleet Services,Fleet Management
INSERTED DETAIL,725174,Enterprise,318.10,R3200,Hire of Vehicles,13/02/2024,191247607,Fleet Services,Fleet Management
INSERTED DETAIL,725174,Enterprise,"1,576.35",R3200,Hire of Vehicles,13/02/2024,191247598,Fleet Services,Fleet Management
INSERTED DETAIL,725174,Enterprise,"1,014.24",R3200,Hire of Vehicles,13/02/2024,191247599,Fleet Services,Fleet Management
INSERTED DETAIL,725174,Enterprise,901.67,R3200,Hire of Vehicles,13/02/2024,191247602,Fleet Services,Fleet Management
INSERTED DETAIL,725174,Enterprise,409.20,R3200,Hire of Vehicles,13/02/2024,191247608,Fleet Services,Fleet Management
INSERTED DETAIL,725174,Enterprise,901.67,R3200,Hire of Vehicles,13/02/2024,191247600,Fleet Services,Fleet Management
INSERTED DETAIL,725174,Enterprise,901.67,R3200,Hire of Vehicles,13/02/2024,191247601,Fleet Services,Fleet Management
INSERTED DETAIL,725174,Enterprise,69.28,R3200,Hire of Vehicles,13/02/2024,191247596,Fleet Services,Fleet Management
INSERTED DETAIL,725174,Enterprise,"1,137.39",R3200,Hire of Vehicles,13/02/2024,191247593,Fleet Services,Fleet Management
INSERTED DETAIL,725174,Enterprise,"1,137.39",R3200,Hire of Vehicles,13/02/2024,191247592,Fleet Services,Fleet Management
INSERTED DETAIL,725174,Enterprise,910.97,R3200,Hire of Vehicles,13/02/2024,191247594,Fleet Services,Fleet Management
INSERTED DETAIL,725174,Enterprise,686.42,R3200,Hire of Vehicles,13/02/2024,191247595,Fleet Services,Fleet Management
INSERTED DETAIL,725174,Enterprise,108.73,R3200,Hire of Vehicles,13/02/2024,191247597,Fleet Services,Fleet Management
INSERTED DETAIL,725174,Enterprise,"1,137.39",R3200,Hire of Vehicles,13/02/2024,191247587,Fleet Services,Fleet Management
INSERTED DETAIL,725174,Enterprise,"1,137.39",R3200,Hire of Vehicles,13/02/2024,191247589,Fleet Services,Fleet Management
INSERTED DETAIL,725174,Enterprise,"1,137.39",R3200,Hire of Vehicles,13/02/2024,191247588,Fleet Services,Fleet Management
INSERTED DETAIL,725174,Enterprise,910.97,R3200,Hire of Vehicles,13/02/2024,191247590,Fleet Services,Fleet Management
INSERTED DETAIL,725174,Enterprise,910.97,R3200,Hire of Vehicles,13/02/2024,191247591,Fleet Services,Fleet Management
INSERTED DETAIL,725174,Enterprise,797.44,R3200,Hire of Vehicles,13/02/2024,191247522,Fleet Services,Fleet Management
INSERTED DETAIL,725174,Enterprise,122.56,R3200,Hire of Vehicles,13/02/2024,191247523,Fleet Services,Fleet Management
INSERTED DETAIL,725174,Enterprise,797.44,R3200,Hire of Vehicles,13/02/2024,191247527,Fleet Services,Fleet Management
INSERTED DETAIL,725174,Enterprise,797.44,R3200,Hire of Vehicles,13/02/2024,191247528,Fleet Services,Fleet Management
INSERTED DETAIL,725174,Enterprise,797.44,R3200,Hire of Vehicles,13/02/2024,191247529,Fleet Services,Fleet Management
INSERTED DETAIL,725174,Enterprise,797.44,R3200,Hire of Vehicles,13/02/2024,191247531,Fleet Services,Fleet Management
INSERTED DETAIL,725174,Enterprise,797.44,R3200,Hire of Vehicles,13/02/2024,191247530,Fleet Services,Fleet Management
INSERTED DETAIL,725174,Enterprise,797.44,R3200,Hire of Vehicles,13/02/2024,191247532,Fleet Services,Fleet Management
INSERTED DETAIL,725174,Enterprise,768.96,R3200,Hire of Vehicles,13/02/2024,191247533,Fleet Services,Fleet Management
INSERTED DETAIL,725174,Enterprise,716.10,R3200,Hire of Vehicles,13/02/2024,191247562,Fleet Services,Fleet Management
INSERTED DETAIL,725174,Enterprise,669.60,R3200,Hire of Vehicles,13/02/2024,191247561,Fleet Services,Fleet Management
INSERTED DETAIL,725174,Enterprise,"1,137.39",R3200,Hire of Vehicles,13/02/2024,191247563,Fleet Services,Fleet Management
INSERTED DETAIL,725174,Enterprise,"1,137.39",R3200,Hire of Vehicles,13/02/2024,191247568,Fleet Services,Fleet Management
INSERTED DETAIL,725174,Enterprise,"1,137.39",R3200,Hire of Vehicles,13/02/2024,191247569,Fleet Services,Fleet Management
INSERTED DETAIL,725174,Enterprise,"1,137.39",R3200,Hire of Vehicles,13/02/2024,191247566,Fleet Services,Fleet Management
INSERTED DETAIL,725174,Enterprise,"1,137.39",R3200,Hire of Vehicles,13/02/2024,191247567,Fleet Services,Fleet Management
INSERTED DETAIL,725275,Countrywide Est Age TA Land&NewHomes,"2,625.00",R4400,Services - Professional Fees,29/02/2024,130419538,Housing Revenue Account,HRA General
INSERTED DETAIL,725275,Countrywide Est Age TA Land&NewHomes,"1,562.50",R4317,Marketing \ Non-staff advertising,22/02/2024,130418903,Housing Revenue Account,HRA General
INSERTED DETAIL,725275,Countrywide Est Age TA Land&NewHomes,"1,562.50",R4317,Marketing \ Non-staff advertising,06/02/2024,130415797,Housing Revenue Account,HRA General
INSERTED DETAIL,725349,Bucher Municipal Limited,67.73,R4000,Equipment - Purchase,09/02/2024,191246168,Fleet Services,Fleet Management
INSERTED DETAIL,725349,Bucher Municipal Limited,128.10,R4000,Equipment - Purchase,09/02/2024,191246169,Fleet Services,Fleet Management
INSERTED DETAIL,725349,Bucher Municipal Limited,248.42,R4000,Equipment - Purchase,26/02/2024,191251343,Fleet Services,Fleet Management
INSERTED DETAIL,725349,Bucher Municipal Limited,248.42,R4400,Services - Professional Fees,26/02/2024,191251342,Fleet Services,Fleet Management
INSERTED DETAIL,725349,Bucher Municipal Limited,175.82,R4000,Equipment - Purchase,01/02/2024,191242864,Fleet Services,Fleet Management
INSERTED DETAIL,725349,Bucher Municipal Limited,18.79,R4000,Equipment - Purchase,01/02/2024,191242864,Fleet Services,Fleet Management
INSERTED DETAIL,725349,Bucher Municipal Limited,250.41,R4000,Equipment - Purchase,01/02/2024,191242865,Fleet Services,Fleet Management
INSERTED DETAIL,725349,Bucher Municipal Limited,223.74,R4000,Equipment - Purchase,01/02/2024,191242865,Fleet Services,Fleet Management
INSERTED DETAIL,725349,Bucher Municipal Limited,31.59,R4000,Equipment - Purchase,01/02/2024,191242865,Fleet Services,Fleet Management
INSERTED DETAIL,725349,Bucher Municipal Limited,72.77,R4000,Equipment - Purchase,01/02/2024,191242865,Fleet Services,Fleet Management
INSERTED DETAIL,725396,Families Empowered,849.20,R6310,Direct Work With Children,05/02/2024,130416365,Regional Adoption Agency Consortium,"Adoption At Heart ASF			"
INSERTED DETAIL,725396,Families Empowered,515.00,R6310,Direct Work With Children,05/02/2024,130416366,Regional Adoption Agency Consortium,"Adoption At Heart ASF			"
INSERTED DETAIL,725448,A1 Wolves Cars,"1,520.00",R3042,Client Transport,13/02/2024,130417869,Travel Unit,Special  Transport
INSERTED DETAIL,725448,A1 Wolves Cars,"1,020.00",R3042,Client Transport,13/02/2024,130417870,Travel Unit,Special  Transport
INSERTED DETAIL,725448,A1 Wolves Cars,"1,700.00",R3042,Client Transport,13/02/2024,130417871,Travel Unit,Special  Transport
INSERTED DETAIL,725448,A1 Wolves Cars,"2,295.00",R3042,Client Transport,13/02/2024,130417872,Travel Unit,Special  Transport
INSERTED DETAIL,725466,Thomas Telford University Tech College,700.00,R5001,TPP - Grants,27/02/2024,191251812,Children & Young People In Care,LAC Pupil Premium
INSERTED DETAIL,725466,Thomas Telford University Tech College,700.00,R5001,TPP - Grants,27/02/2024,191251810,Children & Young People In Care,LAC Pupil Premium
INSERTED DETAIL,725466,Thomas Telford University Tech College,700.00,R5001,TPP - Grants,27/02/2024,191251811,Children & Young People In Care,LAC Pupil Premium
INSERTED DETAIL,725466,Thomas Telford University Tech College,700.00,R5001,TPP - Grants,27/02/2024,191251809,Children & Young People In Care,LAC Pupil Premium
INSERTED DETAIL,725466,Thomas Telford University Tech College,700.00,R5001,TPP - Grants,27/02/2024,191251735,Children & Young People In Care,LAC Pupil Premium
INSERTED DETAIL,725473,SMS Energy Services Ltd,197.00,R2100,Electricity,07/02/2024,191245163,Corporate Asset Management,Central Utilities to Recharge
INSERTED DETAIL,725473,SMS Energy Services Ltd,197.00,R2100,Electricity,07/02/2024,191245164,Corporate Asset Management,Central Utilities to Recharge
INSERTED DETAIL,725473,SMS Energy Services Ltd,197.00,R2100,Electricity,07/02/2024,191245165,Schools,Fallings Park Primary School
INSERTED DETAIL,725473,SMS Energy Services Ltd,197.00,R2100,Electricity,07/02/2024,191245166,Schools,Fallings Park Primary School
INSERTED DETAIL,725473,SMS Energy Services Ltd,394.00,R2100,Electricity,07/02/2024,191245167,Corporate Asset Management,Central Utilities to Recharge
INSERTED DETAIL,725499,Nominet UK Limited,422.23,R4537,Computing - Internet,02/02/2024,130416537,Digital and IT,Strategic ICTS (ICT Service Budget)
INSERTED DETAIL,725581,Asylum Art Gallery LTD,"1,000.00",R4700,Grant Payments,07/02/2024,130417001,Communications,Communications & Marketing - General
INSERTED DETAIL,725593,Wolf Environmental Ltd,"1,285.00",R4400,Services - Professional Fees,28/02/2024,130419414,Public Protection,"Environmental Protection			"
INSERTED DETAIL,725636,Annabell Monaghan,"1,268.00",R4400,Services - Professional Fees,20/02/2024,130418647,Arts and Culture,Collections
INSERTED DETAIL,725692,EOn Next Energy Ltd,91.05,R2100,Electricity,15/02/2024,191248151,Estates and Valuations,Industrial Premises ; Fordhouse Road
INSERTED DETAIL,725692,EOn Next Energy Ltd,802.03,R2100,Electricity,15/02/2024,191248153,Estates and Valuations,I10 Rental Income
INSERTED DETAIL,725692,EOn Next Energy Ltd,30.01,R2101,Gas,15/02/2024,191248172,Estates and Valuations,Industrial Premises ; Fordhouse Road
INSERTED DETAIL,725692,EOn Next Energy Ltd,62.88,R2100,Electricity,15/02/2024,191248173,Markets,Licensing - Street Trading
INSERTED DETAIL,725712,Innovatise GmbH,165.00,R4532,Computing - Consumables,27/02/2024,130418321,Leisure Services,WV Active Business Support
INSERTED DETAIL,725712,Innovatise GmbH,165.00,R4532,Computing - Consumables,13/02/2024,130416367,Leisure Services,WV Active Business Support
INSERTED DETAIL,725712,Innovatise GmbH,165.00,R4532,Computing - Consumables,13/02/2024,130416368,Leisure Services,WV Active Business Support
INSERTED DETAIL,725712,Innovatise GmbH,165.00,R4532,Computing - Consumables,13/02/2024,130416369,Leisure Services,WV Active Business Support
INSERTED DETAIL,725712,Innovatise GmbH,165.00,R4532,Computing - Consumables,13/02/2024,130416370,Leisure Services,WV Active Business Support
INSERTED DETAIL,725716,The Sandwich Company,570.00,R4102,Provisions (Resale),19/02/2024,130417191,Catering,Meals on Wheels
INSERTED DETAIL,725716,The Sandwich Company,538.80,R4102,Provisions (Resale),02/02/2024,130416037,Catering,Meals on Wheels
INSERTED DETAIL,725716,The Sandwich Company,386.40,R4102,Provisions (Resale),02/02/2024,130414612,Catering,Meals on Wheels
INSERTED DETAIL,725716,The Sandwich Company,442.80,R4102,Provisions (Resale),02/02/2024,130415330,Catering,Meals on Wheels
INSERTED DETAIL,725743,Duglas Taxis,"2,975.00",R3042,Client Transport,07/02/2024,130417192,Travel Unit,Special  Transport
INSERTED DETAIL,725758,"Big Top Musical Adventures CIC		","2,250.00",R4400,Services - Professional Fees,09/02/2024,130417596,Educational Excellence,Music Support Team
INSERTED DETAIL,725758,"Big Top Musical Adventures CIC		","2,250.00",R4400,Services - Professional Fees,19/02/2024,130417597,Educational Excellence,Music Support Team
INSERTED DETAIL,725759,Royston Smith Ltd T/A Autosmart,189.00,R4000,Equipment - Purchase,01/02/2024,191242811,Fleet Services,Fleet Management
INSERTED DETAIL,725759,Royston Smith Ltd T/A Autosmart,82.68,R4000,Equipment - Purchase,01/02/2024,191242811,Fleet Services,Fleet Management
INSERTED DETAIL,725764,Rehabilitation Manufacturing Srvs Ltd,"1,707.00",R4000,Equipment - Purchase,02/02/2024,130412468,Older People Provider Services,"ILS Stores			"
INSERTED DETAIL,725764,Rehabilitation Manufacturing Srvs Ltd,281.00,R4000,Equipment - Purchase,02/02/2024,130412468,Older People Provider Services,"ILS Stores			"
INSERTED DETAIL,725764,Rehabilitation Manufacturing Srvs Ltd,32.00,R4000,Equipment - Purchase,02/02/2024,130412468,Older People Provider Services,"ILS Stores			"
INSERTED DETAIL,725764,Rehabilitation Manufacturing Srvs Ltd,43.00,R4000,Equipment - Purchase,02/02/2024,130412468,Older People Provider Services,"ILS Stores			"
INSERTED DETAIL,725764,Rehabilitation Manufacturing Srvs Ltd,198.00,R4000,Equipment - Purchase,02/02/2024,130412468,Older People Provider Services,"ILS Stores			"
INSERTED DETAIL,725764,Rehabilitation Manufacturing Srvs Ltd,250.00,R4000,Equipment - Purchase,02/02/2024,130412468,Older People Provider Services,"ILS Stores			"
INSERTED DETAIL,725764,Rehabilitation Manufacturing Srvs Ltd,201.00,R4000,Equipment - Purchase,02/02/2024,130412468,Older People Provider Services,"ILS Stores			"
INSERTED DETAIL,725764,Rehabilitation Manufacturing Srvs Ltd,271.00,R4000,Equipment - Purchase,02/02/2024,130412468,Older People Provider Services,"ILS Stores			"
INSERTED DETAIL,725764,Rehabilitation Manufacturing Srvs Ltd,388.00,R4000,Equipment - Purchase,02/02/2024,130412468,Older People Provider Services,"ILS Stores			"
INSERTED DETAIL,725764,Rehabilitation Manufacturing Srvs Ltd,539.00,R4000,Equipment - Purchase,02/02/2024,130412468,Older People Provider Services,"ILS Stores			"
INSERTED DETAIL,725764,Rehabilitation Manufacturing Srvs Ltd,82.00,R4000,Equipment - Purchase,02/02/2024,130412468,Older People Provider Services,"ILS Stores			"
INSERTED DETAIL,725764,Rehabilitation Manufacturing Srvs Ltd,99.00,R4000,Equipment - Purchase,02/02/2024,130412468,Older People Provider Services,"ILS Stores			"
INSERTED DETAIL,725764,Rehabilitation Manufacturing Srvs Ltd,69.00,R4000,Equipment - Purchase,02/02/2024,130412468,Older People Provider Services,"ILS Stores			"
INSERTED DETAIL,725764,Rehabilitation Manufacturing Srvs Ltd,136.00,R4000,Equipment - Purchase,02/02/2024,130412468,Older People Provider Services,"ILS Stores			"
INSERTED DETAIL,725764,Rehabilitation Manufacturing Srvs Ltd,"1,067.00",R4000,Equipment - Purchase,02/02/2024,130412468,Older People Provider Services,"ILS Stores			"
INSERTED DETAIL,725764,Rehabilitation Manufacturing Srvs Ltd,50.00,R4000,Equipment - Purchase,02/02/2024,130412468,Older People Provider Services,"ILS Stores			"
INSERTED DETAIL,725764,Rehabilitation Manufacturing Srvs Ltd,22.00,R4000,Equipment - Purchase,02/02/2024,130412468,Older People Provider Services,"ILS Stores			"
INSERTED DETAIL,725886,Just Little Ones,"1,231.20",R5035,TPP - Private Nursery Education Funding,02/02/2024,191243070,Early Years,Early Years Universal Entitlement for 3 and 4 Year Olds
INSERTED DETAIL,725971,Kinto UK Limited,374.43,R3200,Hire of Vehicles,02/02/2024,191243184,Fleet Services,Fleet Management
INSERTED DETAIL,725971,Kinto UK Limited,374.43,R3200,Hire of Vehicles,02/02/2024,191243182,Fleet Services,Fleet Management
INSERTED DETAIL,725971,Kinto UK Limited,374.43,R3200,Hire of Vehicles,02/02/2024,191243183,Fleet Services,Fleet Management
INSERTED DETAIL,725971,Kinto UK Limited,374.43,R3200,Hire of Vehicles,13/02/2024,191247514,Fleet Services,Fleet Management
INSERTED DETAIL,725971,Kinto UK Limited,374.43,R3200,Hire of Vehicles,13/02/2024,191247512,Fleet Services,Fleet Management
INSERTED DETAIL,725971,Kinto UK Limited,374.43,R3200,Hire of Vehicles,13/02/2024,191247513,Fleet Services,Fleet Management
INSERTED DETAIL,726037,Wastemasters Hire Ltd,"5,400.00",R3200,Hire of Vehicles,13/02/2024,191247609,Fleet Services,Fleet Management
INSERTED DETAIL,726037,Wastemasters Hire Ltd,"3,800.00",R3200,Hire of Vehicles,13/02/2024,191247611,Fleet Services,Fleet Management
INSERTED DETAIL,726037,Wastemasters Hire Ltd,"5,400.00",R3200,Hire of Vehicles,13/02/2024,191247610,Fleet Services,Fleet Management
INSERTED DETAIL,726037,Wastemasters Hire Ltd,"6,750.00",R3200,Hire of Vehicles,13/02/2024,191247612,Fleet Services,Fleet Management
INSERTED DETAIL,726037,Wastemasters Hire Ltd,"6,750.00",R3200,Hire of Vehicles,13/02/2024,191247613,Fleet Services,Fleet Management
INSERTED DETAIL,726037,Wastemasters Hire Ltd,"4,750.00",R3200,Hire of Vehicles,13/02/2024,191247614,Fleet Services,Fleet Management
INSERTED DETAIL,726046,Seasons Ground Care Ltd,550.00,R4001,Equipment - Hire,09/02/2024,130417193,Corporate Asset Management,Statutory Surveys
INSERTED DETAIL,726054,Voice 4 Parents Wolverhampton,"2,000.00",R4100,Catering,06/02/2024,130417002,Director of Education,Director of Education
INSERTED DETAIL,726132,Dope Signs Ltd,250.00,R4300,Printing,21/02/2024,130418322,Digital and IT,Digital Print Solutions
INSERTED DETAIL,726132,Dope Signs Ltd,580.00,R4300,Printing,07/02/2024,130417003,Digital and IT,Digital Print Solutions
INSERTED DETAIL,726132,Dope Signs Ltd,750.00,R4300,Printing,07/02/2024,130417004,Digital and IT,Digital Print Solutions
INSERTED DETAIL,726148,Ridgeway Rentals Ltd,"1,000.00",R3200,Hire of Vehicles,13/02/2024,191247515,Fleet Services,Fleet Management
INSERTED DETAIL,726148,Ridgeway Rentals Ltd,150.00,R3200,Hire of Vehicles,13/02/2024,191247516,Fleet Services,Fleet Management
INSERTED DETAIL,726148,Ridgeway Rentals Ltd,"1,100.00",R3200,Hire of Vehicles,13/02/2024,191247517,Fleet Services,Fleet Management
INSERTED DETAIL,726148,Ridgeway Rentals Ltd,150.00,R3200,Hire of Vehicles,13/02/2024,191247518,Fleet Services,Fleet Management
INSERTED DETAIL,726148,Ridgeway Rentals Ltd,150.00,R3200,Hire of Vehicles,02/02/2024,191243186,Fleet Services,Fleet Management
INSERTED DETAIL,726148,Ridgeway Rentals Ltd,"1,200.00",R3200,Hire of Vehicles,02/02/2024,191243185,Fleet Services,Fleet Management
INSERTED DETAIL,726152,SSH Selfdrive,83.30,R3200,Hire of Vehicles,02/02/2024,191243177,Fleet Services,Fleet Management
INSERTED DETAIL,726152,SSH Selfdrive,56.27,R3200,Hire of Vehicles,02/02/2024,191243178,Fleet Services,Fleet Management
INSERTED DETAIL,726152,SSH Selfdrive,38.30,R3200,Hire of Vehicles,02/02/2024,191243179,Fleet Services,Fleet Management
INSERTED DETAIL,726152,SSH Selfdrive,77.35,R3200,Hire of Vehicles,13/02/2024,191247471,Fleet Services,Fleet Management
INSERTED DETAIL,726197,Closomat Ltd,"4,620.00",C1100,Construction and Conversion,02/02/2024,191243273,,Adaptations for People with Disabilites
INSERTED DETAIL,726221,Wardell Associates Ltd,900.00,R1650,Training Expenses,19/02/2024,130417873,Youth Offending,Youth Offending Team
INSERTED DETAIL,726233,Seven Resourcing Limited,"1,552.89",R1100,Agency Staff,16/02/2024,130418323,Adults Assessment and Care Management MASH,"Adult MASH	"
INSERTED DETAIL,726233,Seven Resourcing Limited,"1,552.89",R1100,Agency Staff,23/02/2024,130419071,Adults Assessment and Care Management MASH,"Adult MASH	"
INSERTED DETAIL,726233,Seven Resourcing Limited,"1,259.10",R1100,Agency Staff,12/02/2024,130416150,Adults Assessment and Care Management MASH,"Adult MASH	"
INSERTED DETAIL,726233,Seven Resourcing Limited,"1,259.10",R1100,Agency Staff,12/02/2024,130416152,Adults Assessment and Care Management MASH,"Adult MASH	"
INSERTED DETAIL,726233,Seven Resourcing Limited,"1,259.10",R1100,Agency Staff,12/02/2024,130416151,Adults Assessment and Care Management MASH,"Adult MASH	"
INSERTED DETAIL,726233,Seven Resourcing Limited,"1,007.28",R1100,Agency Staff,12/02/2024,130416153,Adults Assessment and Care Management MASH,"Adult MASH	"
INSERTED DETAIL,726233,Seven Resourcing Limited,"1,259.10",R1100,Agency Staff,12/02/2024,130416538,Adults Assessment and Care Management MASH,"Adult MASH	"
INSERTED DETAIL,726233,Seven Resourcing Limited,"1,552.89",R1100,Agency Staff,12/02/2024,130417194,Adults Assessment and Care Management MASH,"Adult MASH	"
INSERTED DETAIL,726233,Seven Resourcing Limited,"1,552.89",R1100,Agency Staff,12/02/2024,130417598,Adults Assessment and Care Management MASH,"Adult MASH	"
INSERTED DETAIL,726233,Seven Resourcing Limited,"1,552.89",R1100,Agency Staff,02/02/2024,130416539,Adults Assessment and Care Management MASH,"Adult MASH	"
INSERTED DETAIL,726236,Carlinden Events Ltd,"6,350.00",R4001,Equipment - Hire,08/02/2024,130417427,City Events,"Kabaddi			"
INSERTED DETAIL,726379,Michaels Civic Robes,"1,752.50",R4007,Materials,09/02/2024,130417599,Register Office,Register Office
INSERTED DETAIL,726382,Fat Boys Ltd T/A Simply Lunch,409.98,R4102,Provisions (Resale),02/02/2024,130414613,Catering,Civic Centre Catering
INSERTED DETAIL,726382,Fat Boys Ltd T/A Simply Lunch,346.25,R4102,Provisions (Resale),02/02/2024,130414614,Leisure Services,WV Active Catering
INSERTED DETAIL,726382,Fat Boys Ltd T/A Simply Lunch,170.07,R4102,Provisions (Resale),02/02/2024,130414616,Catering,"West Park Tea Room	"
INSERTED DETAIL,726382,Fat Boys Ltd T/A Simply Lunch,61.70,R4102,Provisions (Resale),02/02/2024,130414617,Leisure Services,"WV Active Catering - Central	"
INSERTED DETAIL,726382,Fat Boys Ltd T/A Simply Lunch,121.57,R4102,Provisions (Resale),02/02/2024,130413255,Catering,"West Park Tea Room	"
INSERTED DETAIL,726382,Fat Boys Ltd T/A Simply Lunch,116.82,R4102,Provisions (Resale),02/02/2024,130413252,Catering,Meals on Wheels
INSERTED DETAIL,726382,Fat Boys Ltd T/A Simply Lunch,416.91,R4102,Provisions (Resale),02/02/2024,130413619,Leisure Services,WV Active Catering
INSERTED DETAIL,726382,Fat Boys Ltd T/A Simply Lunch,252.44,R4102,Provisions (Resale),02/02/2024,130413618,Catering,Civic Centre Catering
INSERTED DETAIL,726382,Fat Boys Ltd T/A Simply Lunch,128.70,R4102,Provisions (Resale),02/02/2024,130413621,Catering,"West Park Tea Room	"
INSERTED DETAIL,726382,Fat Boys Ltd T/A Simply Lunch,307.09,R4102,Provisions (Resale),02/02/2024,130413503,Catering,Civic Centre Catering
INSERTED DETAIL,726382,Fat Boys Ltd T/A Simply Lunch,77.13,R4102,Provisions (Resale),02/02/2024,130413257,Catering,"West Park Tea Room	"
INSERTED DETAIL,726382,Fat Boys Ltd T/A Simply Lunch,133.50,R4102,Provisions (Resale),05/02/2024,130413254,Arts and Culture,Bantock  Tea Rooms
INSERTED DETAIL,726382,Fat Boys Ltd T/A Simply Lunch,127.31,R4102,Provisions (Resale),05/02/2024,130413620,Arts and Culture,Bantock  Tea Rooms
INSERTED DETAIL,726382,Fat Boys Ltd T/A Simply Lunch,221.74,R4102,Provisions (Resale),05/02/2024,130414615,Arts and Culture,Bantock  Tea Rooms
INSERTED DETAIL,726382,Fat Boys Ltd T/A Simply Lunch,"1,077.77",R4102,Provisions (Resale),05/02/2024,130413991,Catering,Meals on Wheels
