Transparency Report October 2023,,,,,,,,
Body Name,Service Code,Service Label,Exp Code,Expenditure Category Lvl 6,Date,Transaction Number,Supplier Name,Sum of Amount
Stoke City Council,4CAF,Children and Family Services,de113,Services,45217,SOT0993421,Stepping Stones Community Organisation,6000
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45211,SOT0992570,Stocks Hall Residential Care Home,1918.68
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45225,SOT0999309,Stocks Hall Residential Care Home,1918.68
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG104,Other establishments,45211,SOT0992505,STOKE 365 LTD Formerly Magna Cura Ltd,1024
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG104,Other establishments,45225,SOT0999243,STOKE 365 LTD Formerly Magna Cura Ltd,1024
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45211,SOT0992505,STOKE 365 LTD Formerly Magna Cura Ltd,21388.5
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45225,SOT0999243,STOKE 365 LTD Formerly Magna Cura Ltd,14937.37
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45211,SOT0992505,STOKE 365 LTD Formerly Magna Cura Ltd,4310.43
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45211,SOT0992505,STOKE 365 LTD Formerly Magna Cura Ltd,1200
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45225,SOT0999243,STOKE 365 LTD Formerly Magna Cura Ltd,1200
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45211,SOT0992505,STOKE 365 LTD Formerly Magna Cura Ltd,5721.6
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45225,SOT0999243,STOKE 365 LTD Formerly Magna Cura Ltd,5721.6
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG210,Other establishments,45211,SOT0992505,STOKE 365 LTD Formerly Magna Cura Ltd,1200
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG210,Other establishments,45225,SOT0999243,STOKE 365 LTD Formerly Magna Cura Ltd,1200
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45211,SOT0992505,STOKE 365 LTD Formerly Magna Cura Ltd,-3073.7799999999997
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45215,SOT0993231,STOKE 365 LTD Formerly Magna Cura Ltd,1738.72
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45225,SOT0999243,STOKE 365 LTD Formerly Magna Cura Ltd,-3073.7799999999997
Stoke City Council,4SCHL,Schools,DK193,Miscellaneous expenses,45229,SOT0999719,Stoke Amateur Theatre Society,1561
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,CA120,Direct transport costs,45217,SOT0993359,Stoke Baptist Church ,975
Stoke City Council,4CFR,Collection Fund Revenue,DJ131,Contributions to provisions,45216,SOT0993379,Stoke On Trent & Staffs Fire Authority,73698.08
Stoke City Council,4CFR,Collection Fund Revenue,DJ134,Contributions to provisions,45216,SOT0993379,Stoke On Trent & Staffs Fire Authority,20018.08
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45210,SOT0991951,Stoke on Trent City Council Agency Account,28590.98
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45219,SOT0997031,Stoke on Trent City Council Agency Account,1864.64
Stoke City Council,4CAF,Children and Family Services,GI100,Inter departmental ,45205,SOT0990387,Stoke-on-Trent College,31934.38
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45211,SOT0992487,Strathmore Care Services,3107.12
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45225,SOT0999225,Strathmore Care Services,3107.12
Stoke City Council,4CAF,Children and Family Services,CC109,Contract hire&operating leases,45229,SOT0999994,Stuart Naismith Taxi,1170
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXPVP,Vehicles,45217,SOT0990129,Stuart Taylor International,1475
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45217,SOT0993462,Sunlite Health Care Ltd,1526
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45222,SOT0997591,Sunnier Skies Care,19285.71
Stoke City Council,4SCHL,Schools,DG134,Expenses,45208,SOT0981003,Supersport (Leisure Shirts) Limited,5882.5
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45222,SOT0997598,Support and Sustain,2441.14
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG115,Other establishments,45208,SOT0991394,Supported Homes Ltd t/a Eden Futures,15436.94
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG115,Other establishments,45208,SOT0991395,Supported Homes Ltd t/a Eden Futures,4735.52
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG115,Other establishments,45208,SOT0991400,Supported Independent Living,3100
Stoke City Council,4HDG,"Housing, Development & Growth",BA100,Repairs alterations mtce of bu,45208,SOT0990253,Sutcliffe Play Ltd,607.5
Stoke City Council,4HDG,"Housing, Development & Growth",DE100,Services,45203,SOT0980157,Sweco UK lImited ,12158.88
Stoke City Council,4HDG,"Housing, Development & Growth",de113,Services,45203,SOT0979888,Sweco UK lImited ,14150.66
Stoke City Council,4HDG,"Housing, Development & Growth",de113,Services,45203,SOT0980158,Sweco UK lImited ,4084.25
Stoke City Council,4HDG,"Housing, Development & Growth",de113,Services,45208,SOT0991370,Sweco UK lImited ,4668.75
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXWLE,External Fees,45208,SOT0984432,Sweco UK lImited ,1038.24
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXWLE,External Fees,45210,SOT0991286,Sweco UK lImited ,5070.07
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXWLE,External Fees,45219,SOT0991287,Sweco UK lImited ,2630.21
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXWLE,External Fees,45219,SOT0991369,Sweco UK lImited ,1557.36
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45217,SOT0993323,Swiis Foster Care Ltd,38283.600000000006
Stoke City Council,4STAR,Strategy & Resources,BA100,Repairs alterations mtce of bu,45229,SOT0999964,Sygmo Limited,14800
Stoke City Council,4HRAHT,Housing Transformation,EG170,Other establishments,45217,SOT0993351,T D Lambert,1499
Stoke City Council,4HDG,"Housing, Development & Growth",ca105,Direct transport costs,45203,SOT0990082,T.V.C. VEHICLE RENTALS LIMITED,556.79
Stoke City Council,4HDG,"Housing, Development & Growth",ca105,Direct transport costs,45203,SOT0990115,T.V.C. VEHICLE RENTALS LIMITED,582.56
Stoke City Council,4HDG,"Housing, Development & Growth",ca105,Direct transport costs,45205,SOT0990659,T.V.C. VEHICLE RENTALS LIMITED,1040.08
Stoke City Council,4HDG,"Housing, Development & Growth",ca105,Direct transport costs,45217,SOT0995600,T.V.C. VEHICLE RENTALS LIMITED,523
Stoke City Council,4HDG,"Housing, Development & Growth",cc104,Contract hire&operating leases,45205,SOT0990629,T.V.C. VEHICLE RENTALS LIMITED,800
Stoke City Council,4HDG,"Housing, Development & Growth",cc104,Contract hire&operating leases,45217,SOT0995575,T.V.C. VEHICLE RENTALS LIMITED,840
Stoke City Council,4HDG,"Housing, Development & Growth",DA102,Equipment  furniture and mater,45205,SOT0990418,T.V.C. VEHICLE RENTALS LIMITED,600
Stoke City Council,4HDG,"Housing, Development & Growth",da100,Equipment  furniture and mater,45210,SOT0991619,Taranto Systems Ltd,1950
Stoke City Council,4HDG,"Housing, Development & Growth",da100,Equipment  furniture and mater,45226,SOT0999106,Taranto Systems Ltd,10200
Stoke City Council,4HDG,"Housing, Development & Growth",da100,Equipment  furniture and mater,45226,SOT0999107,Taranto Systems Ltd,28375
Stoke City Council,4HDG,"Housing, Development & Growth",DF100,Communications and computing,45210,SOT0980153,Taranto Systems Ltd,878.68
Stoke City Council,4HDG,"Housing, Development & Growth",da100,Equipment  furniture and mater,45217,SOT0992625,Tarmac Trading Limited                 ,752.16
Stoke City Council,4HDG,"Housing, Development & Growth",da100,Equipment  furniture and mater,45224,SOT0992626,Tarmac Trading Limited                 ,751.01
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45211,SOT0992560,Tarry Hill,17534
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45225,SOT0999299,Tarry Hill,17534
Stoke City Council,4HDG,"Housing, Development & Growth",DI110,Private Finance Initiative&PPP,45203,SOT0990241,Tay Valley Lighting (Stoke-on-Trent) Ltd,407347.15
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45201,SOT0989099,TAYLOR DAVENPORT RESOURCING LTD,3360
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45203,SOT0989241,TAYLOR DAVENPORT RESOURCING LTD,3360
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45208,SOT0991306,TAYLOR DAVENPORT RESOURCING LTD,3360
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45217,SOT0993424,TAYLOR DAVENPORT RESOURCING LTD,3360
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45226,SOT0999341,TAYLOR DAVENPORT RESOURCING LTD,2940
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45226,SOT0999706,TAYLOR DAVENPORT RESOURCING LTD,3360
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,eg136,Other establishments,45222,SOT0997339,Teasdale Healthcare Ltd,5106.65
Stoke City Council,4HDG,"Housing, Development & Growth",EH109,Private contractors,45205,SOT0990518,telent Technology Services Limited,10467.52
Stoke City Council,4HDG,"Housing, Development & Growth",EH109,Private contractors,45217,SOT0993246,telent Technology Services Limited,10467.52
Stoke City Council,4HDG,"Housing, Development & Growth",eh110,Private contractors,45208,SOT0991277,telent Technology Services Limited,3428.16
Stoke City Council,4HDG,"Housing, Development & Growth",eh110,Private contractors,45208,SOT0991279,telent Technology Services Limited,2226.99
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,AA700,Agency staff,45205,SOT0988372,Tempest Resourcing LTD,2310
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,AA700,Agency staff,45208,SOT0990610,Tempest Resourcing LTD,2640
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,AA700,Agency staff,45212,SOT0991564,Tempest Resourcing LTD,2640
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,AA700,Agency staff,45217,SOT0992246,Tempest Resourcing LTD,2970
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,AA700,Agency staff,45217,SOT0996351,Tempest Resourcing LTD,2310
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,AA700,Agency staff,45229,SOT0996517,Tempest Resourcing LTD,2640
Stoke City Council,4HDG,"Housing, Development & Growth",ca105,Direct transport costs,45203,SOT0990123,Terberg Matec Uk,540.76
Stoke City Council,4HDG,"Housing, Development & Growth",DA102,Equipment  furniture and mater,45203,SOT0989138,Terberg Matec Uk,1706.97
Stoke City Council,4HDG,"Housing, Development & Growth",DA102,Equipment  furniture and mater,45205,SOT0990439,Terberg Matec Uk,1277.21
Stoke City Council,4HDG,"Housing, Development & Growth",DA102,Equipment  furniture and mater,45224,SOT0998665,Terberg Matec Uk,1277.21
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXWRC,Works,45212,SOT0992247,Terry Group Ltd                                   ,13575
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXWRC,Works,45219,SOT0996197,Terry Group Ltd                                   ,13060
Stoke City Council,4PUBH,Public Health,EA170,Independent units within CC,45224,SOT0993304,The Breastfeeding Network,29500
Stoke City Council,4SCHL,Schools,DH102,Grants and subscriptions,45203,SOT0987305,The British Computer Society,820
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45210,SOT0992134,The Care Company,27805.9
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45210,SOT0992134,The Care Company,3433.5
Stoke City Council,4PHC,Public Health Capital,qxwlc,Works,45210,SOT0992151,The CDS Group,1125
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45217,SOT0993328,The Childrens Family Trust Hanbury Court,13219.2
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45211,SOT0992511,The Chimes Care Home,1215.92
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45225,SOT0999250,The Chimes Care Home,1215.92
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45211,SOT0992457,The David Lewis Centre,9121
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45225,SOT0999195,The David Lewis Centre,9121
Stoke City Council,4CITD,City Director,DE100,Services,45210,SOT0992079,The Dove Service,12487.5
Stoke City Council,4CAF,Children and Family Services,EA147,Independent units within CC,45222,SOT0997596,The Flame Lilly,4805.36
Stoke City Council,4CAF,Children and Family Services,EA147,Independent units within CC,45222,SOT0997597,The Flame Lilly,6267.86
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45217,SOT0993423,The Foster Care Co-Operative,6642.24
Stoke City Council,4HDG,"Housing, Development & Growth",DE100,Services,45210,SOT0991294,The George Hotel ,916.67
Stoke City Council,4HDG,"Housing, Development & Growth",DE100,Services,45210,SOT0991295,The George Hotel ,625
Stoke City Council,4HDG,"Housing, Development & Growth",DE100,Services,45210,SOT0991296,The George Hotel ,1100
Stoke City Council,4HDG,"Housing, Development & Growth",DE100,Services,45210,SOT0991317,The George Hotel ,650
Stoke City Council,4HDG,"Housing, Development & Growth",DE100,Services,45210,SOT0991319,The George Hotel ,583.33
Stoke City Council,4HDG,"Housing, Development & Growth",DE100,Services,45210,SOT0991325,The George Hotel ,1200
Stoke City Council,4HDG,"Housing, Development & Growth",DE100,Services,45210,SOT0991328,The George Hotel ,850
Stoke City Council,4HDG,"Housing, Development & Growth",DE100,Services,45210,SOT0991329,The George Hotel ,750
Stoke City Council,4HDG,"Housing, Development & Growth",DE100,Services,45210,SOT0991333,The George Hotel ,550
Stoke City Council,4HDG,"Housing, Development & Growth",DE100,Services,45210,SOT0991334,The George Hotel ,650
Stoke City Council,4HDG,"Housing, Development & Growth",DE100,Services,45216,SOT0992888,The George Hotel ,850
Stoke City Council,4HDG,"Housing, Development & Growth",DE100,Services,45216,SOT0992889,The George Hotel ,1150
Stoke City Council,4HDG,"Housing, Development & Growth",DE100,Services,45216,SOT0992895,The George Hotel ,666.67
Stoke City Council,4HDG,"Housing, Development & Growth",DE100,Services,45216,SOT0992899,The George Hotel ,950
Stoke City Council,4HDG,"Housing, Development & Growth",DE100,Services,45216,SOT0992900,The George Hotel ,600
Stoke City Council,4HDG,"Housing, Development & Growth",DE100,Services,45216,SOT0992901,The George Hotel ,750
Stoke City Council,4HDG,"Housing, Development & Growth",DE100,Services,45229,SOT0999695,The George Hotel ,750
Stoke City Council,4HDG,"Housing, Development & Growth",DE100,Services,45229,SOT0999697,The George Hotel ,550
Stoke City Council,4HDG,"Housing, Development & Growth",DE100,Services,45229,SOT0999701,The George Hotel ,875
Stoke City Council,4HDG,"Housing, Development & Growth",DE100,Services,45229,SOT0999704,The George Hotel ,700
Stoke City Council,4HDG,"Housing, Development & Growth",DE100,Services,45229,SOT0999705,The George Hotel ,650
Stoke City Council,4HDG,"Housing, Development & Growth",DE100,Services,45229,SOT0999707,The George Hotel ,583.33
Stoke City Council,4HDG,"Housing, Development & Growth",DE100,Services,45229,SOT0999709,The George Hotel ,1000
Stoke City Council,4CAF,Children and Family Services,EG218,Other establishments,45219,SOT0997084,The Happy Head Practice Ltd,935
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45211,SOT0992462,The Hollins,936
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45225,SOT0999200,The Hollins,936
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45211,SOT0992537,The Larkins,6312.32
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45225,SOT0999276,The Larkins,6312.32
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45211,SOT0992390,The Limes Rest Home,26297.14
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45225,SOT0999127,The Limes Rest Home,19370
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG206,Other establishments,45211,SOT0992390,The Limes Rest Home,1200
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG206,Other establishments,45225,SOT0999127,The Limes Rest Home,1200
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45211,SOT0992390,The Limes Rest Home,10280.42
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45225,SOT0999127,The Limes Rest Home,8608.99
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45211,SOT0992390,The Limes Rest Home,5100
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45225,SOT0999127,The Limes Rest Home,5100
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45211,SOT0992390,The Limes Rest Home,-2517.54
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45225,SOT0999127,The Limes Rest Home,-2517.54
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45211,SOT0992390,The Limes Rest Home,-2616.6400000000003
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45225,SOT0999127,The Limes Rest Home,-3270.1600000000003
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC660,Fees and Charges,45211,SOT0992390,The Limes Rest Home,-507.46
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC660,Fees and Charges,45225,SOT0999127,The Limes Rest Home,-507.46
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45211,SOT0992450,The Maples Residential Home,8137.27
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45225,SOT0999188,The Maples Residential Home,7601.5599999999995
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45211,SOT0992450,The Maples Residential Home,2800
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45225,SOT0999188,The Maples Residential Home,2800
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45211,SOT0992450,The Maples Residential Home,1200
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45225,SOT0999188,The Maples Residential Home,1200
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45211,SOT0992450,The Maples Residential Home,-538.62
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45225,SOT0999188,The Maples Residential Home,-538.62
Stoke City Council,4CAF,Children and Family Services,EG196,Other establishments,45217,SOT0996271,THE MEADOWS PRIMARY ACADEMY,1000
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45211,SOT0992461,The Mount House Ltd,2921.4100000000003
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45225,SOT0999199,The Mount House Ltd,2191.32
Stoke City Council,4SCHL,Schools,AB600,Employee-related schemes,45210,SOT0990871,The Nurture Group Network,599
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45211,SOT0992516,The Old Rectory,1872
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45225,SOT0999255,The Old Rectory,1872
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45211,SOT0992516,The Old Rectory,1768
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45225,SOT0999255,The Old Rectory,1768
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45211,SOT0992429,The Old Vicarage Nursing Home,13483.26
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45225,SOT0999167,The Old Vicarage Nursing Home,13483.26
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45211,SOT0992429,The Old Vicarage Nursing Home,18900
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45225,SOT0999167,The Old Vicarage Nursing Home,1800
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45211,SOT0992429,The Old Vicarage Nursing Home,-3205.74
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45225,SOT0999167,The Old Vicarage Nursing Home,-3205.74
Stoke City Council,4PUBH,Public Health,AA100,Salaries,45203,SOT0984397,The Oyster Partnership Limited,738.15
Stoke City Council,4PUBH,Public Health,AA100,Salaries,45203,SOT0984398,The Oyster Partnership Limited,975.32
Stoke City Council,4PUBH,Public Health,AA100,Salaries,45203,SOT0990234,The Oyster Partnership Limited,705.13
Stoke City Council,4PUBH,Public Health,AA100,Salaries,45205,SOT0990297,The Oyster Partnership Limited,975.32
Stoke City Council,4PUBH,Public Health,AA100,Salaries,45208,SOT0990266,The Oyster Partnership Limited,728.18
Stoke City Council,4PUBH,Public Health,AA100,Salaries,45217,SOT0992609,The Oyster Partnership Limited,843.52
Stoke City Council,4PUBH,Public Health,AA100,Salaries,45217,SOT0996506,The Oyster Partnership Limited,975.32
Stoke City Council,4PUBH,Public Health,AA100,Salaries,45224,SOT0992159,The Oyster Partnership Limited,628.43
Stoke City Council,4PUBH,Public Health,AA100,Salaries,45224,SOT0996503,The Oyster Partnership Limited,588.53
Stoke City Council,4PUBH,Public Health,AA100,Salaries,45224,SOT0996504,The Oyster Partnership Limited,548.63
Stoke City Council,4PUBH,Public Health,AA100,Salaries,45229,SOT0999895,The Oyster Partnership Limited,1001.68
Stoke City Council,4PUBH,Public Health,AA100,Salaries,45229,SOT0999896,The Oyster Partnership Limited,588.53
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45201,SOT0989086,The Painsley Catholic Academy,9666.67
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45201,SOT0989089,The Painsley Catholic Academy,4000
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45201,SOT0989094,The Painsley Catholic Academy,-11290
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45201,SOT0989095,The Painsley Catholic Academy,7290
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45211,SOT0992513,The Place Up Hanley,6538.639999999999
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45225,SOT0999252,The Place Up Hanley,6538.639999999999
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45211,SOT0992513,The Place Up Hanley,5247.9
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45225,SOT0999252,The Place Up Hanley,5247.9
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45211,SOT0992513,The Place Up Hanley,1814.5
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45225,SOT0999252,The Place Up Hanley,1814.5
Stoke City Council,4SCHL,Schools,DH100,Grants and subscriptions,45219,SOT0997115,The Safeguarding Company Ltd,955.29
Stoke City Council,4CAF,Children and Family Services,de113,Services,45215,SOT0993127,The Together Trust,2720
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45211,SOT0992483,The Villas,15591.800000000001
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45225,SOT0999221,The Villas,15591.800000000001
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45211,SOT0992419,The Willows Ltd,1300
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45225,SOT0999156,The Willows Ltd,1300
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45211,SOT0992419,The Willows Ltd,2610.92
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45225,SOT0999156,The Willows Ltd,2610.92
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45211,SOT0992419,The Willows Ltd,-921.58
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45225,SOT0999156,The Willows Ltd,-921.58
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45211,SOT0992443,The Woodlands,9402.380000000001
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45225,SOT0999181,The Woodlands,9402.380000000001
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EH103,Private contractors,45212,SOT0967130,Thera East Midlands,25589.52
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EH103,Private contractors,45212,SOT0992575,Thera East Midlands,22987.8
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EH103,Private contractors,45212,SOT0992836,Thera East Midlands,18942.68
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EH103,Private contractors,45212,SOT0992837,Thera East Midlands,18889.2
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EH103,Private contractors,45212,SOT0992838,Thera East Midlands,16376.6
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EH103,Private contractors,45212,SOT0992839,Thera East Midlands,27478.44
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EH103,Private contractors,45212,SOT0992840,Thera East Midlands,23272.92
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EH103,Private contractors,45212,SOT0992841,Thera East Midlands,21170.16
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EH103,Private contractors,45212,SOT0992842,Thera East Midlands,22845.28
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EH103,Private contractors,45212,SOT0992843,Thera East Midlands,8897.88
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EH103,Private contractors,45212,SOT0992844,Thera East Midlands,2298.8
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EH103,Private contractors,45212,SOT0992845,Thera East Midlands,22595.76
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EH103,Private contractors,45212,SOT0992846,Thera East Midlands,25375.68
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EH103,Private contractors,45217,SOT0992874,Thera East Midlands,23486.76
Stoke City Council,4CAF,Children and Family Services,DE100,Services,45201,SOT0979364,Therapy Space Bristol Limited,1147.5
Stoke City Council,4CAF,Children and Family Services,DE100,Services,45224,SOT0997186,Therapy Space Bristol Limited,562.5
Stoke City Council,4CITD,City Director,ab201,Interview,45226,SOT0999691,Thirty Three LLP,1004
Stoke City Council,4CAF,Children and Family Services,de113,Services,45210,SOT0991945,Thomas Boughey Kindergarten Limited,2000
Stoke City Council,4HDG,"Housing, Development & Growth",AB300,Training,45212,000011072534515,THOMAS TELFORD LIMIT,922.95
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45217,SOT0993342,Three Circles Fostering Ltd,10917.84
Stoke City Council,4HDG,"Housing, Development & Growth",AA700,Agency staff,45219,SOT0996536,Tile Hill Interims,8761.5
Stoke City Council,4STAR,Strategy & Resources,AA700,Agency staff,45212,SOT0992704,Tile Hill Interims,20160
