Transparency Report February 2024,,,,,,,,
Body Name,Service Code,Service Label,Exp Code,Expenditure Category Lvl 6,Date,Transaction Number,Supplier Name,Sum of Amount
Stoke City Council,4CAF,Children and Family Services,DH102,Grants and subscriptions,45324,SOT1035291,Stoke-on-Trent Fostercare Association,1000
Stoke City Council,4CITD,City Director,EH136,Private contractors,45336,SOT1035752,Stoke-on-Trent Theatres Ltd,69999
Stoke City Council,4SCHL,Schools,DF129,Communications and computing,45336,SOT1039798,Stone Computers Ltd,20685
Stoke City Council,4SCHL,Schools,DF129,Communications and computing,45345,SOT1044389,Stone Computers Ltd,21420
Stoke City Council,4SCHL,Schools,DF129,Communications and computing,45345,SOT1044390,Stone Computers Ltd,700
Stoke City Council,4SCHL,Schools,DF129,Communications and computing,45345,SOT1044391,Stone Computers Ltd,9713.04
Stoke City Council,4CAF,Children and Family Services,EG222,Other establishments,45350,SOT1044700,Stop Domestic Abuse,1734.05
Stoke City Council,4HRAHT,Housing Transformation,DK107,Miscellaneous expenses,45327,SOT1035785,STORM TEMPEST LTD,825
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45323,SOT1035499,Strathmore Care Services,3107.12
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45337,SOT1042175,Strathmore Care Services,3107.12
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45351,SOT1046431,Strathmore Care Services,3107.12
Stoke City Council,4CAF,Children and Family Services,CC109,Contract hire&operating leases,45350,SOT1046119,Strides Private Hire,2877.75
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45350,SOT1046119,Strides Private Hire,1633.5
Stoke City Council,4CAF,Children and Family Services,EG219,Other establishments,45345,000009299588702,SumUp   Rupa Lettings,612.85
Stoke City Council,4CAF,Children and Family Services,EG222,Other establishments,45345,000009353576316,SumUp   Rupa Lettings,612.85
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45341,SOT1043044,Sunbeam Fostering Agency,6347.48
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45338,SOT1042375,Sunlite Health Care Ltd,3128.3
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45336,SOT1041688,Sunnier Skies Care,19928.57
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45336,SOT1041716,Support and Sustain,25225.14
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG115,Other establishments,45348,SOT1045389,Supported Homes Ltd t/a Eden Futures,4735.52
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG429,Other establishments,45348,SOT1045388,Supported Homes Ltd t/a Eden Futures,14509.96
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG430,Other establishments,45348,SOT1045388,Supported Homes Ltd t/a Eden Futures,2658.36
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG432,Other establishments,45348,SOT1045389,Supported Homes Ltd t/a Eden Futures,15622.82
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG433,Other establishments,45348,SOT1045388,Supported Homes Ltd t/a Eden Futures,5303.76
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG434,Other establishments,45348,SOT1045388,Supported Homes Ltd t/a Eden Futures,2531.2
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG436,Other establishments,45348,SOT1045389,Supported Homes Ltd t/a Eden Futures,22947.34
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG429,Other establishments,45348,SOT1045394,Supported Independent Living,3100
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45341,SOT1043034,Swiis Foster Care Ltd,32015.34
Stoke City Council,4CAF,Children and Family Services,EG133,Other establishments,45341,SOT1043034,Swiis Foster Care Ltd,4602.86
Stoke City Council,4HDG,"Housing, Development & Growth",ca105,Direct transport costs,45329,SOT1035805,T.V.C. VEHICLE RENTALS LIMITED,595
Stoke City Council,4HDG,"Housing, Development & Growth",ca105,Direct transport costs,45329,SOT1035816,T.V.C. VEHICLE RENTALS LIMITED,516
Stoke City Council,4HDG,"Housing, Development & Growth",ca105,Direct transport costs,45329,SOT1035820,T.V.C. VEHICLE RENTALS LIMITED,531
Stoke City Council,4HDG,"Housing, Development & Growth",ca105,Direct transport costs,45338,SOT1042403,T.V.C. VEHICLE RENTALS LIMITED,544
Stoke City Council,4HDG,"Housing, Development & Growth",ca105,Direct transport costs,45338,SOT1042745,T.V.C. VEHICLE RENTALS LIMITED,538
Stoke City Council,4HDG,"Housing, Development & Growth",CC104,Contract hire&operating leases,45329,SOT1035822,T.V.C. VEHICLE RENTALS LIMITED,800
Stoke City Council,4HDG,"Housing, Development & Growth",CC104,Contract hire&operating leases,45338,SOT1041959,T.V.C. VEHICLE RENTALS LIMITED,840
Stoke City Council,4CAF,Children and Family Services,CC109,Contract hire&operating leases,45345,SOT1044696,Take Me (Stoke) Ltd,64599
Stoke City Council,4CAF,Children and Family Services,CC109,Contract hire&operating leases,45345,SOT1044714,Take Me (Stoke) Ltd,1095
Stoke City Council,4CAF,Children and Family Services,EG217,Other establishments,45324,SOT1035289,Take Me (Stoke) Ltd,1950
Stoke City Council,4CAF,Children and Family Services,EG217,Other establishments,45345,SOT1044696,Take Me (Stoke) Ltd,580
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,CC109,Contract hire&operating leases,45345,SOT1044696,Take Me (Stoke) Ltd,9777.1
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,CC109,Contract hire&operating leases,45345,SOT1044715,Take Me (Stoke) Ltd,1190
Stoke City Council,4HDG,"Housing, Development & Growth",DH101,Grants and subscriptions,45331,SOT1040068,Tammy`s Homes Ltd,800
Stoke City Council,4HDG,"Housing, Development & Growth",DE213,Services,45331,SOT1033861,Taranto Systems Ltd,2163.4
Stoke City Council,4HDG,"Housing, Development & Growth",DE213,Services,45331,SOT1033862,Taranto Systems Ltd,1793.94
Stoke City Council,4HDG,"Housing, Development & Growth",DF100,Communications and computing,45324,SOT1035272,Taranto Systems Ltd,915.2
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXPNP,Plant Machinery and Equipment,45345,SOT1040084,Taranto Systems Ltd,112524
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXPVP,Vehicles,45338,SOT1036663,Taranto Systems Ltd,155500
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45331,SOT1040125,Target Provision Ltd,780
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45331,SOT1040128,Target Provision Ltd,585
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45331,SOT1040129,Target Provision Ltd,682.5
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45331,SOT1040131,Target Provision Ltd,650
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45331,SOT1040134,Target Provision Ltd,1235
Stoke City Council,4HDG,"Housing, Development & Growth",da100,Equipment  furniture and mater,45338,SOT1042319,Tarmac Trading Limited                 ,1412.04
Stoke City Council,4HDG,"Housing, Development & Growth",da100,Equipment  furniture and mater,45350,SOT1044486,Tarmac Trading Limited                 ,1056.69
Stoke City Council,4HDG,"Housing, Development & Growth",da100,Equipment  furniture and mater,45350,SOT1044499,Tarmac Trading Limited                 ,964.18
Stoke City Council,4PUBH,Public Health,BA137,Repairs alterations mtce of bu,45350,SOT1044516,Tarmac Trading Limited                 ,743.08
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45323,SOT1035569,REDACTED - Personal Data,17534
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45337,SOT1042245,REDACTED - Personal Data,17534
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45351,SOT1046505,REDACTED - Personal Data,17534
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45324,SOT1035324,TAYLOR DAVENPORT RESOURCING LTD,3360
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45334,SOT1040366,TAYLOR DAVENPORT RESOURCING LTD,3360
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45343,SOT1043238,TAYLOR DAVENPORT RESOURCING LTD,3360
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45334,SOT1040583,Teacher Active Limited,4808.7
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45334,SOT1040588,Teacher Active Limited,5733.45
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45334,SOT1040597,Teacher Active Limited,4993.65
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45334,SOT1040598,Teacher Active Limited,4808.7
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45334,SOT1040600,Teacher Active Limited,4068.9
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45334,SOT1040602,Teacher Active Limited,5240.25
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG136,Other establishments,45348,SOT1045094,Teasdale Healthcare Ltd,1264.4
Stoke City Council,4HDG,"Housing, Development & Growth",EH109,Private contractors,45329,SOT1034763,telent Technology Services Limited,10467.52
Stoke City Council,4HDG,"Housing, Development & Growth",EH110,Private contractors,45345,SOT1044656,telent Technology Services Limited,897
Stoke City Council,4HDG,"Housing, Development & Growth",EH112,Private contractors,45336,SOT1036188,telent Technology Services Limited,4062.48
Stoke City Council,4HDG,"Housing, Development & Growth",EH112,Private contractors,45336,SOT1036191,telent Technology Services Limited,4627.95
Stoke City Council,4HDG,"Housing, Development & Growth",EH112,Private contractors,45336,SOT1036244,telent Technology Services Limited,4110.11
Stoke City Council,4HDG,"Housing, Development & Growth",EH112,Private contractors,45345,SOT1044656,telent Technology Services Limited,11308.13
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXWNC,Works,45324,SOT1009044,telent Technology Services Limited,2491.38
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXWNC,Works,45324,SOT1033459,telent Technology Services Limited,22347.54
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXWNC,Works,45336,SOT1036161,telent Technology Services Limited,2453.96
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXWNC,Works,45336,SOT1036183,telent Technology Services Limited,4299.72
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXWNC,Works,45336,SOT1036185,telent Technology Services Limited,132250
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXWNC,Works,45336,SOT1036189,telent Technology Services Limited,1857.12
Stoke City Council,4PUBH,Public Health,da100,Equipment  furniture and mater,45338,SOT1035585,Teleshore UK Ltd T/A Gemini C.C.S,2920.84
Stoke City Council,4HDG,"Housing, Development & Growth",DF100,Communications and computing,45331,SOT1039657,Teletrac Navman  (UK) Ltd,1110
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,AA700,Agency staff,45324,SOT1035711,Tempest Resourcing LTD,3300
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,AA700,Agency staff,45334,SOT1040337,Tempest Resourcing LTD,2970
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,AA700,Agency staff,45343,SOT1043226,Tempest Resourcing LTD,2310
Stoke City Council,4HDG,"Housing, Development & Growth",da102,Equipment  furniture and mater,45329,SOT1039613,Terberg Matec Uk,587.44
Stoke City Council,4HDG,"Housing, Development & Growth",da102,Equipment  furniture and mater,45331,SOT1040218,Terberg Matec Uk,536.95
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXWRC,Works,45331,SOT1039931,Terry Group Ltd                                   ,12995
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXWRC,Works,45338,SOT1041892,Terry Group Ltd                                   ,13472
Stoke City Council,4SCHL,Schools,DH102,Grants and subscriptions,45336,SOT1033704,TES Global Limited,1005
Stoke City Council,4CAF,Children and Family Services,DE100,Services,45334,SOT1025150,The Bridge Foundation,700
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG136,Other establishments,45348,SOT1045096,The Care Company,3575.2
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45338,SOT1041629,The Childrens Family Trust Hanbury Court,13841.68
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45323,SOT1035523,The Chimes Care Home,1215.92
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45337,SOT1042199,The Chimes Care Home,1215.92
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45351,SOT1046455,The Chimes Care Home,1215.92
Stoke City Council,4CITD,City Director,dg100,Expenses,45338,SOT1041954,The Clay Foundation CIO,7886.74
Stoke City Council,4PUBH,Public Health,DA105,Equipment  furniture and mater,45331,SOT1033918,The Columbaria Company,619
Stoke City Council,4PUBH,Public Health,DA105,Equipment  furniture and mater,45331,SOT1034003,The Columbaria Company,619
Stoke City Council,4CAF,Children and Family Services,DE100,Services,45341,SOT1042896,The Crescent Pre-School Nursery Ltd,900
Stoke City Council,4CAF,Children and Family Services,DE100,Services,45341,SOT1042899,The Crescent Pre-School Nursery Ltd,900
Stoke City Council,4CAF,Children and Family Services,DE100,Services,45341,SOT1042900,The Crescent Pre-School Nursery Ltd,1080
Stoke City Council,4CAF,Children and Family Services,DE100,Services,45341,SOT1042901,The Crescent Pre-School Nursery Ltd,1800
Stoke City Council,4CAF,Children and Family Services,de113,Services,45336,SOT1040686,The Crescent Pre-School Nursery Ltd,5999.99
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45323,SOT1035469,The David Lewis Centre,9121
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45337,SOT1042145,The David Lewis Centre,9121
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45351,SOT1046400,The David Lewis Centre,9121
Stoke City Council,4CITD,City Director,DE100,Services,45348,SOT1045093,The Dove Service,12487.5
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXWNE,External Fees,45334,SOT1040777,The Enviroment Partnership (TEP) LTD,2215
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45341,SOT1043069,The Foster Care Charity ,819.59
Stoke City Council,4HDG,"Housing, Development & Growth",DE100,Services,45337,SOT1040567,The George Hotel ,750
Stoke City Council,4HDG,"Housing, Development & Growth",DE100,Services,45337,SOT1040575,The George Hotel ,600
Stoke City Council,4HDG,"Housing, Development & Growth",DE100,Services,45337,SOT1040578,The George Hotel ,625
Stoke City Council,4HDG,"Housing, Development & Growth",DE100,Services,45337,SOT1040579,The George Hotel ,850
Stoke City Council,4HDG,"Housing, Development & Growth",DE100,Services,45348,SOT1044854,The George Hotel ,1050
Stoke City Council,4HDG,"Housing, Development & Growth",DE100,Services,45348,SOT1044857,The George Hotel ,850
Stoke City Council,4HDG,"Housing, Development & Growth",DE100,Services,45348,SOT1044868,The George Hotel ,750
Stoke City Council,4HDG,"Housing, Development & Growth",DE100,Services,45348,SOT1044870,The George Hotel ,700
Stoke City Council,4HDG,"Housing, Development & Growth",DE100,Services,45348,SOT1044874,The George Hotel ,800
Stoke City Council,4HDG,"Housing, Development & Growth",DE100,Services,45348,SOT1044876,The George Hotel ,750
Stoke City Council,4HDG,"Housing, Development & Growth",DE100,Services,45351,SOT1046149,The George Hotel ,600
Stoke City Council,4HDG,"Housing, Development & Growth",DE100,Services,45351,SOT1046153,The George Hotel ,600
Stoke City Council,4HDG,"Housing, Development & Growth",DE100,Services,45351,SOT1046154,The George Hotel ,875
Stoke City Council,4HDG,"Housing, Development & Growth",DE100,Services,45351,SOT1046155,The George Hotel ,600
Stoke City Council,4CAF,Children and Family Services,EG218,Other establishments,45329,SOT1039691,The Happy Head Practice Ltd,880
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45323,SOT1035474,The Hollins,936
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45337,SOT1042150,The Hollins,936
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45351,SOT1046405,The Hollins,936
Stoke City Council,4ASCHIWC,ASC Health Int & Wellb Capital,QXCGR,Grant Payments,45343,SOT1040882,The Hubb Foundation,6000
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45343,SOT1044337,The Human Support Group t/a Homecare Support,23743.46
Stoke City Council,4STAR,Strategy & Resources,DE105,Services,45343,SOT1035723,The Human Support Group t/a Homecare Support,-6070.43
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45323,SOT1035548,The Larkins,6312.32
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45337,SOT1042224,The Larkins,6312.32
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45351,SOT1046481,The Larkins,6312.32
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45323,SOT1035402,The Limes Rest Home,11849.29
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45337,SOT1042073,The Limes Rest Home,800
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45351,SOT1046331,The Limes Rest Home,5657.14
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG206,Other establishments,45323,SOT1035402,The Limes Rest Home,1200
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG206,Other establishments,45337,SOT1042073,The Limes Rest Home,1200
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG206,Other establishments,45351,SOT1046331,The Limes Rest Home,1200
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45323,SOT1035402,The Limes Rest Home,12973.279999999999
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45337,SOT1042073,The Limes Rest Home,12973.279999999999
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45351,SOT1046331,The Limes Rest Home,12973.279999999999
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45323,SOT1035402,The Limes Rest Home,11600
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45337,SOT1042073,The Limes Rest Home,-7928.57
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45351,SOT1046331,The Limes Rest Home,3900
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45323,SOT1035402,The Limes Rest Home,1103.18
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45337,SOT1042073,The Limes Rest Home,-1147.54
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45351,SOT1046331,The Limes Rest Home,-1147.54
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45323,SOT1035402,The Limes Rest Home,-3270.1600000000003
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45337,SOT1042073,The Limes Rest Home,-3270.1600000000003
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45351,SOT1046331,The Limes Rest Home,-3270.1600000000003
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC660,Fees and Charges,45323,SOT1035402,The Limes Rest Home,-507.46
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC660,Fees and Charges,45337,SOT1042073,The Limes Rest Home,-507.46
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC660,Fees and Charges,45351,SOT1046331,The Limes Rest Home,-507.46
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45323,SOT1035462,The Maples Residential Home,7537.5599999999995
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45337,SOT1042137,The Maples Residential Home,14858.98
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45351,SOT1046393,The Maples Residential Home,7537.5599999999995
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45323,SOT1035462,The Maples Residential Home,2950
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45337,SOT1042137,The Maples Residential Home,2950
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45351,SOT1046393,The Maples Residential Home,2950
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45323,SOT1035462,The Maples Residential Home,8285.71
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45337,SOT1042137,The Maples Residential Home,2800
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45351,SOT1046393,The Maples Residential Home,2800
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45351,SOT1046393,The Maples Residential Home,-594.86
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45323,SOT1035462,The Maples Residential Home,-538.62
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45337,SOT1042137,The Maples Residential Home,-538.62
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45351,SOT1046393,The Maples Residential Home,-538.62
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45323,SOT1035473,The Mount House Ltd,2191.32
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45337,SOT1042149,The Mount House Ltd,2191.32
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45351,SOT1046404,The Mount House Ltd,2191.32
Stoke City Council,4CAF,Children and Family Services,DE100,Services,45329,SOT1033935,The Newman Catholic College Collegiate,937.5
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45323,SOT1035528,The Old Rectory,1872
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45337,SOT1042204,The Old Rectory,1872
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45351,SOT1046460,The Old Rectory,1872
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45323,SOT1035528,The Old Rectory,1768
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45337,SOT1042204,The Old Rectory,1768
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45351,SOT1046460,The Old Rectory,1768
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45323,SOT1035441,The Old Vicarage Nursing Home,16568.97
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45337,SOT1042115,The Old Vicarage Nursing Home,15283.26
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45351,SOT1046371,The Old Vicarage Nursing Home,15026.119999999999
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45323,SOT1035441,The Old Vicarage Nursing Home,3600
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45337,SOT1042115,The Old Vicarage Nursing Home,22371.43
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45351,SOT1046371,The Old Vicarage Nursing Home,5400
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45323,SOT1035441,The Old Vicarage Nursing Home,-3205.74
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45337,SOT1042115,The Old Vicarage Nursing Home,-3205.74
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45351,SOT1046371,The Old Vicarage Nursing Home,-3205.74
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45337,SOT1042115,The Old Vicarage Nursing Home,-4275.52
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45351,SOT1046371,The Old Vicarage Nursing Home,-534.44
Stoke City Council,4PUBH,Public Health,AA100,Salaries,45329,SOT1033819,The Oyster Partnership Limited,790.8
Stoke City Council,4PUBH,Public Health,AA100,Salaries,45336,SOT1035005,The Oyster Partnership Limited,718.2
Stoke City Council,4PUBH,Public Health,AA100,Salaries,45336,SOT1035006,The Oyster Partnership Limited,1001.68
Stoke City Council,4PUBH,Public Health,AA100,Salaries,45350,SOT1043101,The Oyster Partnership Limited,728.18
Stoke City Council,4PUBH,Public Health,AA100,Salaries,45350,SOT1043102,The Oyster Partnership Limited,981.91
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45323,SOT1035525,The Place Up Hanley,10254.44
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45337,SOT1042201,The Place Up Hanley,11663.300000000001
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45351,SOT1046457,The Place Up Hanley,10255.44
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45323,SOT1035525,The Place Up Hanley,3026.36
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45337,SOT1042201,The Place Up Hanley,3952
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45351,SOT1046457,The Place Up Hanley,3952
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45323,SOT1035525,The Place Up Hanley,1814.5
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45337,SOT1042201,The Place Up Hanley,895.75
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45351,SOT1046457,The Place Up Hanley,1300
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45323,SOT1035525,The Place Up Hanley,-538.28
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45337,SOT1042201,The Place Up Hanley,-538.28
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45343,SOT1031630,The Place Up Hanley,527.84
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45351,SOT1046457,The Place Up Hanley,-538.28
Stoke City Council,4ASCHIWC,ASC Health Int & Wellb Capital,QXWBE,External Fees,45331,SOT1034381,"The Sport, Leisure and Culture Consultancy",5000
Stoke City Council,4ASCHIWC,ASC Health Int & Wellb Capital,QXWBE,External Fees,45350,SOT1041853,"The Sport, Leisure and Culture Consultancy",5000
Stoke City Council,4CAF,Children and Family Services,de113,Services,45327,SOT1036267,The Together Trust,1430
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45323,SOT1035495,The Villas,15591.800000000001
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45337,SOT1042171,The Villas,15591.800000000001
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45351,SOT1046427,The Villas,15591.800000000001
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45323,SOT1035431,The Willows Ltd,1300
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45337,SOT1042105,The Willows Ltd,1300
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45351,SOT1046361,The Willows Ltd,1300
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45323,SOT1035431,The Willows Ltd,2610.92
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45337,SOT1042105,The Willows Ltd,2610.92
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45351,SOT1046361,The Willows Ltd,2610.92
