Transparency Report July 2023,,,,,,,,
Body Name,Service Code,Service Label,Exp Code,Expenditure Category Lvl 6,Date,Transaction Number,Supplier Name,Total
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45132.999444444446,SOT0955279,Keys PCE Limited,3700
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45132.999444444446,SOT0955280,Keys PCE Limited,3700
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45132.999444444446,SOT0955281,Keys PCE Limited,3700
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45132.999444444446,SOT0955174,Keys PCE Limited,3700
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45132.999444444446,SOT0955282,Keys PCE Limited,3700
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45132.999444444446,SOT0955283,Keys PCE Limited,3700
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45132.999444444446,SOT0955284,Keys PCE Limited,3700
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45132.999444444446,SOT0955285,Keys PCE Limited,3700
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45132.999444444446,SOT0955286,Keys PCE Limited,3700
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45132.999444444446,SOT0955287,Keys PCE Limited,3700
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45132.999444444446,SOT0955288,Keys PCE Limited,3700
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45132.999444444446,SOT0955289,Keys PCE Limited,3700
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45120.999444444446,SOT0958392,Keys PCE Limited,3330
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45120.999444444446,SOT0958393,Keys PCE Limited,3330
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45113.999444444446,SOT0929281,Keys PCE Limited,1850
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45111.999444444446,SOT0948541,Keys PCE Limited,3330
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45111.999444444446,SOT0947852,Keys PCE Limited,3330
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45111.999444444446,SOT0947853,Keys PCE Limited,3330
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45111.999444444446,SOT0947854,Keys PCE Limited,3330
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45111.999444444446,SOT0947855,Keys PCE Limited,3330
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45111.999444444446,SOT0947856,Keys PCE Limited,3330
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45111.999444444446,SOT0948513,Keys PCE Limited,3330
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45111.999444444446,SOT0948514,Keys PCE Limited,3330
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45111.999444444446,SOT0948515,Keys PCE Limited,3330
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45111.999444444446,SOT0948516,Keys PCE Limited,3330
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45111.999444444446,SOT0948517,Keys PCE Limited,3330
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45111.999444444446,SOT0948518,Keys PCE Limited,3330
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45111.999444444446,SOT0948519,Keys PCE Limited,3330
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45111.999444444446,SOT0948520,Keys PCE Limited,3330
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45111.999444444446,SOT0948521,Keys PCE Limited,3330
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45111.999444444446,SOT0948522,Keys PCE Limited,3330
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45111.999444444446,SOT0948524,Keys PCE Limited,3330
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45111.999444444446,SOT0948523,Keys PCE Limited,3330
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45111.999444444446,SOT0948525,Keys PCE Limited,3330
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45111.999444444446,SOT0948526,Keys PCE Limited,3330
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45111.999444444446,SOT0948527,Keys PCE Limited,3330
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45111.999444444446,SOT0948528,Keys PCE Limited,3330
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45111.999444444446,SOT0948529,Keys PCE Limited,3330
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45111.999444444446,SOT0948530,Keys PCE Limited,3330
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45111.999444444446,SOT0948531,Keys PCE Limited,3330
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45111.999444444446,SOT0948532,Keys PCE Limited,3330
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45111.999444444446,SOT0948533,Keys PCE Limited,3330
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45111.999444444446,SOT0949372,Keys PCE Limited,3330
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45111.999444444446,SOT0948534,Keys PCE Limited,3330
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45111.999444444446,SOT0948535,Keys PCE Limited,3330
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45111.999444444446,SOT0948536,Keys PCE Limited,3330
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45111.999444444446,SOT0948537,Keys PCE Limited,3330
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45111.999444444446,SOT0948538,Keys PCE Limited,3330
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45127.999444444446,SOT0936034,Keys PCE Limited,4255
Stoke City Council,4HLCYP,CYP Holding Accounts,DH101,Grants and subscriptions,45118.999444444446,SOT0945397,Keys PCE Limited,4582.5
Stoke City Council,4CAF,Children and Family Services,eg230,Other establishments,45132.999444444446,SOT0953388,Kiddizone Ltd T/A Humpty Dumptys,1737.6
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45126.999444444446,SOT0959985,Kidsgrove Care Solutions,1242.81
Stoke City Council,4PLACEC,Place Growth & Prosperity CAP,QXWLC,Works,45132.999444444446,SOT0963949,Kier Construstion Limited,82492.05
Stoke City Council,4CAF,Children and Family Services,de113,Services,45130.999444444446,SOT0960966,Kinetic Academy Limited,28736.4
Stoke City Council,4CIVIC,Civic and Corporate Expenses,DE100,Services,45109.999444444446,SOT0949202,King and Shaxson,5122.2
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45126.999444444446,SOT0959880,Kingsley Rest Home,1300
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45112.999444444446,SOT0955348,Kingsley Rest Home,1300
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45126.999444444446,SOT0959880,Kingsley Rest Home,2454.6
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45112.999444444446,SOT0955348,Kingsley Rest Home,2454.6
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45126.999444444446,SOT0959880,Kingsley Rest Home,-616.46
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45112.999444444446,SOT0955348,Kingsley Rest Home,-616.46
Stoke City Council,4HDG,"Housing, Development & Growth",CC104,Contract hire&operating leases,45132.999444444446,SOT0959188,KINTO U.K. Limited,14484.06
Stoke City Council,4HDG,"Housing, Development & Growth",CC104,Contract hire&operating leases,45132.999444444446,SOT0959339,Kion Financial Services T/A LINDE MH FINANCIAL SER,509.05
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45126.999444444446,SOT0960023,Kirklands Care Ltd - The Beeches,15530
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45112.999444444446,SOT0955489,Kirklands Care Ltd - The Beeches,15530
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45126.999444444446,SOT0960023,Kirklands Care Ltd - The Beeches,9172.68
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45112.999444444446,SOT0955489,Kirklands Care Ltd - The Beeches,9172.68
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45126.999444444446,SOT0960023,Kirklands Care Ltd - The Beeches,6950
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45112.999444444446,SOT0955489,Kirklands Care Ltd - The Beeches,5000
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG210,Other establishments,45126.999444444446,SOT0960023,Kirklands Care Ltd - The Beeches,1160
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG210,Other establishments,45112.999444444446,SOT0955489,Kirklands Care Ltd - The Beeches,1160
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45126.999444444446,SOT0960023,Kirklands Care Ltd - The Beeches,-539.6
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45112.999444444446,SOT0955489,Kirklands Care Ltd - The Beeches,-539.6
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC660,Fees and Charges,45126.999444444446,SOT0960023,Kirklands Care Ltd - The Beeches,-591.14
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,DH102,Grants and subscriptions,45118.999444444446,SOT0956683,"Knight, Kavangh & Page Ltd",2700
Stoke City Council,4CAF,Children and Family Services,EA147,Independent units within CC,45120.999444444446,SOT0958306,Kokio Health Care,6642.86
Stoke City Council,4HDG,"Housing, Development & Growth",DE100,Services,45134.999444444446,SOT0964309,Krrish Hospitality Ltd T/A The George Hotel ,1150
Stoke City Council,4HDG,"Housing, Development & Growth",DE100,Services,45120.999444444446,SOT0958087,Krrish Hospitality Ltd T/A The George Hotel ,666.67
Stoke City Council,4HDG,"Housing, Development & Growth",DE100,Services,45120.999444444446,SOT0958066,Krrish Hospitality Ltd T/A The George Hotel ,700
Stoke City Council,4HDG,"Housing, Development & Growth",DE100,Services,45120.999444444446,SOT0958083,Krrish Hospitality Ltd T/A The George Hotel ,750
Stoke City Council,4HDG,"Housing, Development & Growth",DE100,Services,45120.999444444446,SOT0958067,Krrish Hospitality Ltd T/A The George Hotel ,750
Stoke City Council,4HDG,"Housing, Development & Growth",DE100,Services,45120.999444444446,SOT0958079,Krrish Hospitality Ltd T/A The George Hotel ,800
Stoke City Council,4HDG,"Housing, Development & Growth",DE100,Services,45120.999444444446,SOT0958081,Krrish Hospitality Ltd T/A The George Hotel ,800
Stoke City Council,4HDG,"Housing, Development & Growth",DE100,Services,45120.999444444446,SOT0958062,Krrish Hospitality Ltd T/A The George Hotel ,950
Stoke City Council,4STAR,Strategy & Resources,DE100,Services,45132.999444444446,SOT0958998,LA Directories Ltd,11207.25
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45126.999444444446,SOT0960032,Lake View Nursing Home,4300
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45112.999444444446,SOT0955498,Lake View Nursing Home,6621.43
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45126.999444444446,SOT0960032,Lake View Nursing Home,4062.3
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45112.999444444446,SOT0955498,Lake View Nursing Home,4062.3
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45126.999444444446,SOT0959938,Langston Residential Care Ltd,7856.62
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45112.999444444446,SOT0955407,Langston Residential Care Ltd,7856.62
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,BC100,Rents,45116.999444444446,SOT0956452,Langtree,1586.25
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45126.999444444446,SOT0959967,Lanrick Cottage,20521.86
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45112.999444444446,SOT0955437,Lanrick Cottage,20521.86
Stoke City Council,4SCHL,Schools,DF129,Communications and computing,45118.999444444446,SOT0956543,Laptop House Ltd,3739
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45126.999444444446,SOT0959897,Lawton Manor,1600
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45112.999444444446,SOT0955366,Lawton Manor,2857.14
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45126.999444444446,SOT0959872,Lawton Rise Care Home,2118.16
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45112.999444444446,SOT0955339,Lawton Rise Care Home,2118.16
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45126.999444444446,SOT0959872,Lawton Rise Care Home,32273.780000000006
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45112.999444444446,SOT0955339,Lawton Rise Care Home,20102.769999999997
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45126.999444444446,SOT0959872,Lawton Rise Care Home,16586.64
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45112.999444444446,SOT0955339,Lawton Rise Care Home,3294.3399999999992
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC660,Fees and Charges,45126.999444444446,SOT0959872,Lawton Rise Care Home,-630.34
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC660,Fees and Charges,45112.999444444446,SOT0955339,Lawton Rise Care Home,-630.34
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45116.999444444446,SOT0956609,Leaders in Care Recruitment Ltd,1814.96
Stoke City Council,4STAR,Strategy & Resources,DA100,Equipment  furniture and mater,45118.999444444446,SOT0949082,Leec Limited,3200
Stoke City Council,4HDG,"Housing, Development & Growth",CC104,Contract hire&operating leases,45132.999444444446,SOT0959352,Leeds Commercial Ltd,2552
Stoke City Council,4SCHL,Schools,DK193,Miscellaneous expenses,45127.999444444446,SOT0956814,Leon`S Coach Travel (Stafford) Ltd,650
Stoke City Council,4STAR,Strategy & Resources,DH102,Grants and subscriptions,45125.999444444446,SOT0956301,Lexis Nexis Uk,1830
Stoke City Council,4STAR,Strategy & Resources,DG105,Expenses,45118.999444444446,SOT0957676,Lextox,514.2
Stoke City Council,4HRAHT,Housing Transformation,DG105,Expenses,45137.999444444446,SOT0964879,Liberata Pba,2165
Stoke City Council,4STAR,Strategy & Resources,DG105,Expenses,45117.999444444446,SOT0957425,Liberata Pba,36777
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG115,Other establishments,45123.999444444446,SOT0958870,Lifeways,30913.569999999996
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG115,Other establishments,45123.999444444446,SOT0958867,Lifeways Community Care,35241.29
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45126.999444444446,SOT0959856,Lifeways Community Care,6319.02
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45112.999444444446,SOT0955323,Lifeways Community Care,6319.02
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45111.999444444446,SOT0952989,Lily Rose Care Group Ltd,8262.2
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45111.999444444446,SOT0952989,Lily Rose Care Group Ltd,970.1
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45111.999444444446,SOT0952989,Lily Rose Care Group Ltd,872
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45126.999444444446,SOT0959892,Lindly House,2631.2
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45112.999444444446,SOT0955361,Lindly House,2631.2
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45126.999444444446,SOT0959892,Lindly House,3937.74
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45112.999444444446,SOT0955361,Lindly House,3937.74
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45126.999444444446,SOT0959892,Lindly House,2142.86
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45126.999444444446,SOT0959892,Lindly House,-1300
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45112.999444444446,SOT0955361,Lindly House,-1300
Stoke City Council,4HACSC,Housing & Customer Services CA,qxwrc,Works,45111.999444444446,SOT0954866,LivEarth Ltd,1311.79
Stoke City Council,4STAR,Strategy & Resources,BA100,Repairs alterations mtce of bu,45130.999444444446,SOT0958630,Loanguard Limited t/a S E Controls,3448
Stoke City Council,4STAR,Strategy & Resources,BA100,Repairs alterations mtce of bu,45130.999444444446,SOT0958629,Loanguard Limited t/a S E Controls,8640
Stoke City Council,4STAR,Strategy & Resources,BA100,Repairs alterations mtce of bu,45134.999444444446,SOT0932444,Logic Control Group Ltd,8000
Stoke City Council,4HDG,"Housing, Development & Growth",DH102,Grants and subscriptions,45127.999444444446,SOT0952889,Logistics UK,1700
Stoke City Council,4CAF,Children and Family Services,BC100,Rents,45109.999444444446,SOT0953420,Louis Taylor Limited Client Account,945.25
Stoke City Council,4CAF,Children and Family Services,IC503,Property Based Charges,45109.999444444446,SOT0953421,Louis Taylor Limited Client Account,1558.21
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45126.999444444446,SOT0959970,Lovett Care Limited T/A Hilton House,50715.67
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45112.999444444446,SOT0955440,Lovett Care Limited T/A Hilton House,19129.96
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45126.999444444446,SOT0959970,Lovett Care Limited T/A Hilton House,11470.38
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45112.999444444446,SOT0955440,Lovett Care Limited T/A Hilton House,11470.38
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45126.999444444446,SOT0959970,Lovett Care Limited T/A Hilton House,3943.56
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45112.999444444446,SOT0955440,Lovett Care Limited T/A Hilton House,5327.84
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45126.999444444446,SOT0959970,Lovett Care Limited T/A Hilton House,-3622.0599999999995
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45112.999444444446,SOT0955440,Lovett Care Limited T/A Hilton House,-3622.0599999999995
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45126.999444444446,SOT0959970,Lovett Care Limited T/A Hilton House,-1342.1799999999998
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45112.999444444446,SOT0955440,Lovett Care Limited T/A Hilton House,-1342.1799999999998
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC660,Fees and Charges,45126.999444444446,SOT0959970,Lovett Care Limited T/A Hilton House,-707.8
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC660,Fees and Charges,45112.999444444446,SOT0955440,Lovett Care Limited T/A Hilton House,-707.8
Stoke City Council,4HLMISC,Holding Acc Miscellaneous,DE100,Services,45118.999444444446,SOT0957805,LPL,5000
Stoke City Council,4CAF,Children and Family Services,CC109,Contract hire&operating leases,45113.999444444446,SOT0955901,Lucky Seven Private Hire,68023.99
Stoke City Council,4CAF,Children and Family Services,EG217,Other establishments,45113.999444444446,SOT0955901,Lucky Seven Private Hire,1627.38
Stoke City Council,4CAF,Children and Family Services,CD104,Public transport,45113.999444444446,SOT0955901,Lucky Seven Private Hire,1946.98
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,CC109,Contract hire&operating leases,45113.999444444446,SOT0955901,Lucky Seven Private Hire,16873.04
Stoke City Council,4CAF,Children and Family Services,EG218,Other establishments,45125.999444444446,SOT0959227,Lucy Faithfull Foundation Trading Limited,5512
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,db104,Catering,45120.999444444446,SOT0949069,LWC DRINKS LTD. T/A ,817.42
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45126.999444444446,SOT0959925,Lyme Valley House Ltd,2440
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45112.999444444446,SOT0955393,Lyme Valley House Ltd,2440
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45126.999444444446,SOT0959925,Lyme Valley House Ltd,2480
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45112.999444444446,SOT0955393,Lyme Valley House Ltd,2480
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45126.999444444446,SOT0959925,Lyme Valley House Ltd,1300
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45112.999444444446,SOT0955393,Lyme Valley House Ltd,6500
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,AA700,Agency staff,45132.999444444446,SOT0956479,Lynn Johnson Consultants Ltd,13750
Stoke City Council,4STAR,Strategy & Resources,DD100,Printing  stationery and gener,45125.999444444446,SOT0950195,Lyreco Uk Limited,638
Stoke City Council,4HDG,"Housing, Development & Growth",DE158,Services,45113.999444444446,SOT0955250,M & M Properties,850
Stoke City Council,4HDG,"Housing, Development & Growth",DE135,Services,45132.999444444446,SOT0963800,M Ridgway Tarmacing Ltd,2300
Stoke City Council,4HDG,"Housing, Development & Growth",DE135,Services,45118.999444444446,SOT0957552,M Ridgway Tarmacing Ltd,5600
Stoke City Council,4PLACEC,Place Growth & Prosperity CAP,QXWBC,Works,45125.999444444446,SOT0956546,M2 Construction Limited,2483.49
Stoke City Council,4HDG,"Housing, Development & Growth",DH108,Grants and subscriptions,45132.999444444446,SOT0956041,Maber Associates Limited,900
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG104,Other establishments,45126.999444444446,SOT0959972,Magna Cura Ltd,1024
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG104,Other establishments,45112.999444444446,SOT0955442,Magna Cura Ltd,1024
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45126.999444444446,SOT0959972,Magna Cura Ltd,20379.36
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45112.999444444446,SOT0955442,Magna Cura Ltd,20379.36
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45126.999444444446,SOT0959972,Magna Cura Ltd,1200
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45112.999444444446,SOT0955442,Magna Cura Ltd,1200
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45126.999444444446,SOT0959972,Magna Cura Ltd,4362.68
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45112.999444444446,SOT0955442,Magna Cura Ltd,4362.68
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG210,Other establishments,45126.999444444446,SOT0959972,Magna Cura Ltd,1200
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG210,Other establishments,45112.999444444446,SOT0955442,Magna Cura Ltd,1200
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45126.999444444446,SOT0959972,Magna Cura Ltd,-1873.78
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45112.999444444446,SOT0955442,Magna Cura Ltd,-1873.78
Stoke City Council,4SCHL,Schools,DA144,Equipment  furniture and mater,45112.999444444446,000010778804765,MANCHESTER,580.24
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45118.999444444446,SOT0957573,Mangrove Care Ltd,15000
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45126.999444444446,SOT0960036,Manor House Nursing Home Staffordshire,1782
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45112.999444444446,SOT0955501,Manor House Nursing Home Staffordshire,1782
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45126.999444444446,SOT0959952,Maple Leaf Lodge,3971.54
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45112.999444444446,SOT0955421,Maple Leaf Lodge,3971.54
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45126.999444444446,SOT0959980,Maple Tree Court Care Home ,2680
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45112.999444444446,SOT0955450,Maple Tree Court Care Home ,5548.57
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45126.999444444446,SOT0959980,Maple Tree Court Care Home ,5534.16
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45112.999444444446,SOT0955450,Maple Tree Court Care Home ,5534.16
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45126.999444444446,SOT0959980,Maple Tree Court Care Home ,2122
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45112.999444444446,SOT0955450,Maple Tree Court Care Home ,2122
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45126.999444444446,SOT0959980,Maple Tree Court Care Home ,785.2
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45112.999444444446,SOT0955450,Maple Tree Court Care Home ,-785.2
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45126.999444444446,SOT0959980,Maple Tree Court Care Home ,-1084
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45112.999444444446,SOT0955450,Maple Tree Court Care Home ,-1084
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC660,Fees and Charges,45126.999444444446,SOT0959980,Maple Tree Court Care Home ,-503.02
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC660,Fees and Charges,45112.999444444446,SOT0955450,Maple Tree Court Care Home ,-503.02
Stoke City Council,4HDG,"Housing, Development & Growth",BC100,Rents,45118.999444444446,SOT0945622,MAPP,10375
Stoke City Council,4CAF,Children and Family Services,EG100,Other establishments,45118.999444444446,SOT0957903,Marches Academy Trust,3000
Stoke City Council,4CAF,Children and Family Services,DE105,Services,45127.999444444446,SOT0960764,Marley Consultancy Services Limited,4950
Stoke City Council,4CAF,Children and Family Services,DE105,Services,45127.999444444446,SOT0960765,Marley Consultancy Services Limited,10725
Stoke City Council,4CAF,Children and Family Services,EG100,Other establishments,45125.999444444446,SOT0959180,Marple Hall School,1260
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45123.999444444446,SOT0958801,Match Foster Care Ltd,111266.63999999998
Stoke City Council,4HDG,"Housing, Development & Growth",AA700,Agency staff,45132.999444444446,SOT0958725,Matchtech Group,3150
Stoke City Council,4HDG,"Housing, Development & Growth",AA700,Agency staff,45118.999444444446,SOT0956492,Matchtech Group,1303.5
Stoke City Council,4HDG,"Housing, Development & Growth",AA700,Agency staff,45118.999444444446,SOT0956490,Matchtech Group,1585.93
