Transparency Report March 2024,,,,,,,,
Body Name,Service Code,Service Label,Exp Code,Expenditure Category Lvl 6,Date,Transaction Number,Supplier Name,Sum of Amount
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45365,SOT1053581,St Quentin Residential Homes Ltd,15116.5
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45365,SOT1053581,St Quentin Residential Homes Ltd,13867.58
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45376,SOT1058078,St Quentin Residential Homes Ltd,13867.58
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45376,SOT1058078,St Quentin Residential Homes Ltd,-921.64
Stoke City Council,4CAFSC,Children & Family services CAP,QXCGR,Grant Payments,45359,SOT1051178,St Thomas Aquinas Cath Acad t/a Christ The Church ,130141.02
Stoke City Council,4CITD,City Director,DE105,Services,45373,SOT1055245,Staffordshire Chamber Of Commerce & Industry Ltd,2500
Stoke City Council,4CITD,City Director,DH102,Grants and subscriptions,45366,SOT1053026,Staffordshire Chamber Of Commerce & Industry Ltd,4000
Stoke City Council,4CITD,City Director,EG204,Other establishments,45369,000011336362379,STAFFORDSHIRE CHAMBERS,550
Stoke City Council,4CAF,Children and Family Services,DG130,Expenses,45359,SOT1048915,Staffordshire Community Foundation,2996.72
Stoke City Council,4CAF,Children and Family Services,AB614,Employee-related schemes,45365,SOT1053316,Staffordshire County Council,88464.34
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45373,SOT1056961,Staffordshire County Council,34092
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45362,SOT1051611,Staffordshire County Council,25558
Stoke City Council,4CAF,Children and Family Services,DH102,Grants and subscriptions,45355,SOT1034794,Staffordshire County Council,5694.23
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45366,SOT1054022,Staffordshire County Council,4000
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45366,SOT1053994,Staffordshire County Council,2666.67
Stoke City Council,4CAF,Children and Family Services,EA118,Independent units within CC,45357,SOT1050772,Staffordshire County Council,2598.17
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45366,SOT1053996,Staffordshire County Council,2491.2200000000003
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45378,SOT1059468,Staffordshire County Council,2000
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45378,SOT1059521,Staffordshire County Council,2000
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45366,SOT1053995,Staffordshire County Council,1897.4299999999998
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45366,SOT1054021,Staffordshire County Council,1333.34
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45378,SOT1053104,Staffordshire County Council,1333.33
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45378,SOT1059516,Staffordshire County Council,1333.33
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45377,SOT1036011,Staffordshire County Council,1010.53
Stoke City Council,4CAF,Children and Family Services,EG223,Other establishments,45373,SOT1056775,Staffordshire County Council,837
Stoke City Council,4CIVIC,Civic and Corporate Expenses,AB614,Employee-related schemes,45371,SOT1056363,Staffordshire County Council,213000
Stoke City Council,4CLGF,Non Departmental Costs,EC100,Other local authorities,45365,SOT1053316,Staffordshire County Council,18119.2
Stoke City Council,4CLGF,Non Departmental Costs,EC107,Other local authorities,45365,SOT1053316,Staffordshire County Council,152407
Stoke City Council,4CLGF,Non Departmental Costs,EC108,Other local authorities,45365,SOT1053316,Staffordshire County Council,18867
Stoke City Council,4PUBH,Public Health,DK100,Miscellaneous expenses,45377,SOT1058286,Staffordshire County Council,29750
Stoke City Council,4STAR,Strategy & Resources,IB100,Other Partnership Income,45365,SOT1053316,Staffordshire County Council,-60223.08
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG173,Other establishments,45373,SOT1056536,Staffordshire County Council,681.67
Stoke City Council,4HDG,"Housing, Development & Growth",EG100,Other establishments,45376,SOT1056771,Staffordshire North & S-o-T Citizens Advice Bureau,90725
Stoke City Council,4HDG,"Housing, Development & Growth",EG100,Other establishments,45376,SOT1057853,Staffordshire North & S-o-T Citizens Advice Bureau,3846.15
Stoke City Council,4HDG,"Housing, Development & Growth",EG100,Other establishments,45376,SOT1057946,Staffordshire North & S-o-T Citizens Advice Bureau,90725
Stoke City Council,4CAF,Children and Family Services,DE100,Services,45352,SOT1042018,Staffordshire Paediatric Occupational Therapy,3639.45
Stoke City Council,4CAF,Children and Family Services,DE100,Services,45357,SOT1044709,Staffordshire Paediatric Occupational Therapy,2417
Stoke City Council,4CAF,Children and Family Services,DE100,Services,45364,SOT1046599,Staffordshire Paediatric Occupational Therapy,2381.5
Stoke City Council,4CAF,Children and Family Services,DE100,Services,45377,SOT1052892,Staffordshire Paediatric Occupational Therapy,2002.5
Stoke City Council,4CAF,Children and Family Services,DE100,Services,45369,SOT1052893,Staffordshire Paediatric Occupational Therapy,2000
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45371,SOT1051164,Staffordshire Paediatric Occupational Therapy,2000
Stoke City Council,4CAF,Children and Family Services,DE100,Services,45364,SOT1046600,Staffordshire Paediatric Occupational Therapy,1968.75
Stoke City Council,4CAF,Children and Family Services,DE100,Services,45364,SOT1046575,Staffordshire Paediatric Occupational Therapy,1195.25
Stoke City Council,4CAF,Children and Family Services,DE100,Services,45364,SOT1046576,Staffordshire Paediatric Occupational Therapy,1170
Stoke City Council,4CAF,Children and Family Services,DE100,Services,45357,SOT1044566,Staffordshire Paediatric Occupational Therapy,560
Stoke City Council,4CAF,Children and Family Services,EC100,Other local authorities,45378,SOT1056336,Staffordshire Police,5760
Stoke City Council,4STAR,Strategy & Resources,DA100,Equipment  furniture and mater,45364,SOT1046674,Staffordshire Refrigeration & Air Conditioning Ltd,633
Stoke City Council,4CAF,Children and Family Services,DE100,Services,45359,SOT1044758,Staffordshire University,15800
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,DK134,Miscellaneous expenses,45359,SOT1051001,Stannah Stairlifts Ltd                            ,983
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXWRC,Works,45359,SOT1051134,Stannah Stairlifts Ltd                            ,3184
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXWRC,Works,45366,SOT1053749,Stannah Stairlifts Ltd                            ,7071
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXWRC,Works,45377,SOT1056811,Stannah Stairlifts Ltd                            ,6413
Stoke City Council,4CAF,Children and Family Services,CC109,Contract hire&operating leases,45357,SOT1050787,Stantons of Stoke,31763.28
Stoke City Council,4CAF,Children and Family Services,CC109,Contract hire&operating leases,45357,SOT1050788,Stantons of Stoke,21470.32
Stoke City Council,4CAF,Children and Family Services,CC109,Contract hire&operating leases,45357,SOT1050789,Stantons of Stoke,17092.8
Stoke City Council,4CAF,Children and Family Services,CC109,Contract hire&operating leases,45357,SOT1050790,Stantons of Stoke,4795.56
Stoke City Council,4HDG,"Housing, Development & Growth",DE300,Services,45376,SOT1057974,Stantons of Stoke,7402.5
Stoke City Council,4HLCITY,Holding Acc City Renewal ,DE250,Services,45362,SOT1045200,Stantons of Stoke,2856.01
Stoke City Council,4SCHL,Schools,DK193,Miscellaneous expenses,45364,SOT1046218,Stantons of Stoke,595
Stoke City Council,4CAF,Children and Family Services,CC109,Contract hire&operating leases,45357,SOT1050861,Star Private Hire Staffs Ltd,8128.67
Stoke City Council,4CAF,Children and Family Services,CC109,Contract hire&operating leases,45378,SOT1059569,Star Private Hire Staffs Ltd,8050.67
Stoke City Council,4CAF,Children and Family Services,CD104,Public transport,45357,SOT1050861,Star Private Hire Staffs Ltd,823.33
Stoke City Council,4CAF,Children and Family Services,CD104,Public transport,45378,SOT1059569,Star Private Hire Staffs Ltd,693.33
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45371,SOT1056438,Stepping Stones Care (Midlands) Limited,14628.58
Stoke City Council,4ASCHIWC,ASC Health Int & Wellb Capital,QXCGR,Grant Payments,45364,SOT1053043,Stepping Stones Community Organisation,10000
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45365,SOT1053713,Stocks Hall Residential Care Home,1918.68
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45376,SOT1058227,Stocks Hall Residential Care Home,1918.68
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45365,SOT1053658,STOKE 365 LTD Formerly Magna Cura Ltd,20431.36
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45376,SOT1058168,STOKE 365 LTD Formerly Magna Cura Ltd,20431.36
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45365,SOT1053658,STOKE 365 LTD Formerly Magna Cura Ltd,5721.6
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45376,SOT1058168,STOKE 365 LTD Formerly Magna Cura Ltd,5721.6
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG210,Other establishments,45365,SOT1053658,STOKE 365 LTD Formerly Magna Cura Ltd,2400
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45359,SOT1051220,STOKE 365 LTD Formerly Magna Cura Ltd,1738.72
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45359,SOT1051230,STOKE 365 LTD Formerly Magna Cura Ltd,1657.28
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45365,SOT1053658,STOKE 365 LTD Formerly Magna Cura Ltd,1200
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45376,SOT1058168,STOKE 365 LTD Formerly Magna Cura Ltd,1200
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG210,Other establishments,45376,SOT1058168,STOKE 365 LTD Formerly Magna Cura Ltd,1200
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG104,Other establishments,45365,SOT1053658,STOKE 365 LTD Formerly Magna Cura Ltd,1024
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG104,Other establishments,45376,SOT1058168,STOKE 365 LTD Formerly Magna Cura Ltd,1024
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45365,SOT1053658,STOKE 365 LTD Formerly Magna Cura Ltd,-1873.78
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45376,SOT1058168,STOKE 365 LTD Formerly Magna Cura Ltd,-1873.78
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,BC101,Rents,45352,SOT1048885,Stoke Baptist Church ,900
Stoke City Council,4CAF,Children and Family Services,DG130,Expenses,45352,SOT1046654,Stoke City Community Trust,3900
Stoke City Council,4CAF,Children and Family Services,DG130,Expenses,45352,SOT1046651,Stoke City Community Trust,1300
Stoke City Council,4SCHL,Schools,DE105,Services,45371,SOT1045595,Stoke City Community Trust,1100
Stoke City Council,4SCHL,Schools,DG134,Expenses,45371,SOT1045595,Stoke City Community Trust,2750
Stoke City Council,4CITD,City Director,dh101,Grants and subscriptions,45364,SOT1052179,Stoke Creates CIC,17787.03
Stoke City Council,4CFR,Collection Fund Revenue,DJ131,Contributions to provisions,45365,SOT1053360,Stoke On Trent & Staffs Fire Authority,73698.08
Stoke City Council,4CFR,Collection Fund Revenue,DJ134,Contributions to provisions,45365,SOT1053360,Stoke On Trent & Staffs Fire Authority,20018.08
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC659,Fees and Charges,45359,SOT1051232,Stoke on Trent City Council Agency Account,3393.49
Stoke City Council,4CITD,City Director,DH100,Grants and subscriptions,45362,SOT1051744,Stoke On Trent Festival Ltd,6000
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45377,SOT1056253,Stoke on Trent Sixth Form College,33733.03
Stoke City Council,4CITD,City Director,dh101,Grants and subscriptions,45371,SOT1055824,Stoke-on-Trent City Centre BID,18726.32
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXCGR,Grant Payments,45371,SOT1055824,Stoke-on-Trent City Centre BID,5000
Stoke City Council,4GFBS,General Fund,YB108,Current Liabilities,45366,SOT1053950,Stoke-on-Trent City Centre BID,119236.89
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45366,SOT1053952,Stoke-on-Trent College,87963
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45364,SOT1045614,Stoke-on-Trent College,21076.68
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45366,SOT1051130,Stoke-on-Trent College,11750
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45366,SOT1053951,Stoke-on-Trent College,6044.15
Stoke City Council,4CAF,Children and Family Services,DH102,Grants and subscriptions,45369,SOT1055061,Stoke-on-Trent Fostercare Association,1000
Stoke City Council,4CAF,Children and Family Services,BC101,Rents,45355,SOT1043140,Stoke-on-Trent Theatres Ltd,6750
Stoke City Council,4CAF,Children and Family Services,BC101,Rents,45355,SOT1043081,Stoke-on-Trent Theatres Ltd,2250
Stoke City Council,4SCHL,Schools,WXPIP,Schools Capital Balances,45366,SOT1053164,Stone Computers Ltd,20708.08
Stoke City Council,4CAF,Children and Family Services,EG218,Other establishments,45362,SOT1050928,Stop Domestic Abuse,1957.8
Stoke City Council,4CAF,Children and Family Services,EG218,Other establishments,45362,SOT1051649,Stop Domestic Abuse,1566.24
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45365,SOT1053644,Strathmore Care Services,10830.119999999999
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45376,SOT1058152,Strathmore Care Services,7265.66
Stoke City Council,4CAF,Children and Family Services,CC109,Contract hire&operating leases,45378,SOT1059544,Strides Private Hire,5342
Stoke City Council,4HDG,"Housing, Development & Growth",BA114,Repairs alterations mtce of bu,45364,SOT1050276,Structural Investigation Services Limited,2970
Stoke City Council,4CAF,Children and Family Services,CC109,Contract hire&operating leases,45357,SOT1050821,Stuart Naismith Taxi,1170
Stoke City Council,4CAF,Children and Family Services,CC109,Contract hire&operating leases,45378,SOT1059567,Stuart Naismith Taxi,1040
Stoke City Council,4HDG,"Housing, Development & Growth",CA105,Direct transport costs,45371,SOT1055811,Stuart Taylor International,713.14
Stoke City Council,4HDG,"Housing, Development & Growth",CA105,Direct transport costs,45377,SOT1054964,Stuart Taylor International,1530.91
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45373,SOT1056984,Sunbeam Fostering Agency,6347.48
Stoke City Council,4HDG,"Housing, Development & Growth",BA100,Repairs alterations mtce of bu,45362,SOT1051168,Sunbelt Rental Ltd,520
Stoke City Council,4HDG,"Housing, Development & Growth",BA100,Repairs alterations mtce of bu,45362,SOT1051173,Sunbelt Rental Ltd,996.5
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45371,SOT1056455,Sunnier Skies Care,18642.86
Stoke City Council,4CAF,Children and Family Services,CC109,Contract hire&operating leases,45357,SOT1050970,Sunny Croft House,1431.6
Stoke City Council,4CAF,Children and Family Services,CC109,Contract hire&operating leases,45357,SOT1050971,Sunny Croft House,1431.6
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45371,SOT1056475,Support and Sustain,48822.85
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG436,Other establishments,45376,SOT1058253,Supported Homes Ltd t/a Eden Futures,22968.940000000002
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG432,Other establishments,45376,SOT1058253,Supported Homes Ltd t/a Eden Futures,15622.82
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG429,Other establishments,45376,SOT1058252,Supported Homes Ltd t/a Eden Futures,14509.96
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG433,Other establishments,45376,SOT1058252,Supported Homes Ltd t/a Eden Futures,5303.76
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG115,Other establishments,45376,SOT1058253,Supported Homes Ltd t/a Eden Futures,4735.52
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG430,Other establishments,45376,SOT1058252,Supported Homes Ltd t/a Eden Futures,2658.36
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG434,Other establishments,45376,SOT1058252,Supported Homes Ltd t/a Eden Futures,2531.2
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG429,Other establishments,45376,SOT1058258,Supported Independent Living,3100
Stoke City Council,4HDG,"Housing, Development & Growth",DE100,Services,45364,SOT1051595,Sustraining Limited,3300
Stoke City Council,4CAF,Children and Family Services,DE100,Services,45377,SOT1058547,Sutherland Primary Academy,3443.5
Stoke City Council,4HDG,"Housing, Development & Growth",DE100,Services,45366,SOT1046523,Sweco UK lImited ,3588.04
Stoke City Council,4HDG,"Housing, Development & Growth",DE100,Services,45369,SOT1046622,Sweco UK lImited ,50235.37
Stoke City Council,4HDG,"Housing, Development & Growth",DE100,Services,45369,SOT1046624,Sweco UK lImited ,1327
Stoke City Council,4HDG,"Housing, Development & Growth",DE100,Services,45369,SOT1046625,Sweco UK lImited ,63019.58
Stoke City Council,4HDG,"Housing, Development & Growth",DE113,Services,45369,SOT1046621,Sweco UK lImited ,8168.5
Stoke City Council,4HDG,"Housing, Development & Growth",DE113,Services,45369,SOT1046623,Sweco UK lImited ,69250
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45373,SOT1056980,Swiis Foster Care Ltd,30741.350000000002
Stoke City Council,4HDG,"Housing, Development & Growth",CA105,Direct transport costs,45362,SOT1051781,T.V.C. VEHICLE RENTALS LIMITED,560
Stoke City Council,4HDG,"Housing, Development & Growth",CA105,Direct transport costs,45362,SOT1051797,T.V.C. VEHICLE RENTALS LIMITED,512
Stoke City Council,4HDG,"Housing, Development & Growth",CA105,Direct transport costs,45371,SOT1055915,T.V.C. VEHICLE RENTALS LIMITED,821.5
Stoke City Council,4HDG,"Housing, Development & Growth",CA105,Direct transport costs,45371,SOT1055918,T.V.C. VEHICLE RENTALS LIMITED,514.19
Stoke City Council,4HDG,"Housing, Development & Growth",CA105,Direct transport costs,45371,SOT1055980,T.V.C. VEHICLE RENTALS LIMITED,742
Stoke City Council,4HDG,"Housing, Development & Growth",CA105,Direct transport costs,45371,SOT1055987,T.V.C. VEHICLE RENTALS LIMITED,627.95
Stoke City Council,4HDG,"Housing, Development & Growth",CA105,Direct transport costs,45371,SOT1055989,T.V.C. VEHICLE RENTALS LIMITED,664
Stoke City Council,4HDG,"Housing, Development & Growth",CA105,Direct transport costs,45376,SOT1057924,T.V.C. VEHICLE RENTALS LIMITED,603
Stoke City Council,4HDG,"Housing, Development & Growth",CC104,Contract hire&operating leases,45366,SOT1053918,T.V.C. VEHICLE RENTALS LIMITED,840
Stoke City Council,4HDG,"Housing, Development & Growth",CC104,Contract hire&operating leases,45371,SOT1055905,T.V.C. VEHICLE RENTALS LIMITED,800
Stoke City Council,4HDG,"Housing, Development & Growth",CC104,Contract hire&operating leases,45371,SOT1055978,T.V.C. VEHICLE RENTALS LIMITED,784.75
Stoke City Council,4HDG,"Housing, Development & Growth",CC104,Contract hire&operating leases,45371,SOT1055979,T.V.C. VEHICLE RENTALS LIMITED,784.75
Stoke City Council,4CAF,Children and Family Services,CC109,Contract hire&operating leases,45376,SOT1057999,Take Me (Stoke) Ltd,73372.3
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,CC109,Contract hire&operating leases,45376,SOT1057999,Take Me (Stoke) Ltd,13471.65
Stoke City Council,4CAF,Children and Family Services,EG217,Other establishments,45377,SOT1058511,Take Me (Stoke) Ltd,1716
Stoke City Council,4CAF,Children and Family Services,EG217,Other establishments,45377,SOT1058510,Take Me (Stoke) Ltd,1664
Stoke City Council,4CAF,Children and Family Services,EG217,Other establishments,45377,SOT1058512,Take Me (Stoke) Ltd,1664
Stoke City Council,4CAF,Children and Family Services,EG217,Other establishments,45377,SOT1058503,Take Me (Stoke) Ltd,1560
Stoke City Council,4CAF,Children and Family Services,EG217,Other establishments,45371,SOT1055784,Take Me (Stoke) Ltd,1012.5
Stoke City Council,4CAF,Children and Family Services,CC109,Contract hire&operating leases,45376,SOT1057997,Take Me (Stoke) Ltd,829.5
Stoke City Council,4CAF,Children and Family Services,EG217,Other establishments,45373,SOT1057008,Take Me (Stoke) Ltd,820.7
Stoke City Council,4CAF,Children and Family Services,EG217,Other establishments,45376,SOT1055799,Take Me (Stoke) Ltd,742.5
Stoke City Council,4CAF,Children and Family Services,EG217,Other establishments,45376,SOT1056797,Take Me (Stoke) Ltd,714.6
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,CC109,Contract hire&operating leases,45376,SOT1057997,Take Me (Stoke) Ltd,553
Stoke City Council,4CAF,Children and Family Services,EG217,Other establishments,45352,SOT1046232,Tamworth Taxis,612
Stoke City Council,4CAF,Children and Family Services,EG217,Other establishments,45376,SOT1057631,Tamworth Taxis,527
Stoke City Council,4HDG,"Housing, Development & Growth",DE213,Services,45366,SOT1046519,Taranto Systems Ltd,2576.36
Stoke City Council,4HDG,"Housing, Development & Growth",DF100,Communications and computing,45352,SOT1042750,Taranto Systems Ltd,783.42
Stoke City Council,4HDG,"Housing, Development & Growth",DF100,Communications and computing,45359,SOT1039907,Taranto Systems Ltd,695.09
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45373,SOT1056650,Target Provision Ltd,60968.75
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45357,SOT1050866,Target Provision Ltd,32922.5
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45373,SOT1056632,Target Provision Ltd,10465
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45359,SOT1051516,Target Provision Ltd,6045
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45357,SOT1049594,Target Provision Ltd,2470
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45357,SOT1049544,Target Provision Ltd,2275
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45357,SOT1049598,Target Provision Ltd,2080
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45357,SOT1049543,Target Provision Ltd,1235
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45357,SOT1049600,Target Provision Ltd,991.25
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45357,SOT1049590,Target Provision Ltd,910
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45357,SOT1049592,Target Provision Ltd,845
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45357,SOT1049591,Target Provision Ltd,780
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45357,SOT1050842,Target Provision Ltd,780
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45357,SOT1049596,Target Provision Ltd,715
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45357,SOT1049542,Target Provision Ltd,520
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45357,SOT1049593,Target Provision Ltd,520
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45357,SOT1049602,Target Provision Ltd,520
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45357,SOT1050848,Target Provision Ltd,-1040
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45373,SOT1056651,Target Provision Ltd,-1365
Stoke City Council,4HDG,"Housing, Development & Growth",DA100,Equipment  furniture and mater,45355,SOT1049307,Tarmac Trading Limited                 ,989.94
Stoke City Council,4HDG,"Housing, Development & Growth",DA100,Equipment  furniture and mater,45371,SOT1056002,Tarmac Trading Limited                 ,1026.24
Stoke City Council,4HDG,"Housing, Development & Growth",di110,Private Finance Initiative&PPP,45357,SOT1049151,Tay Valley Lighting (Stoke-on-Trent) Ltd,398312.54
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45377,SOT1058485,TAYLOR DAVENPORT RESOURCING LTD,3360
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45378,SOT1044729,TAYLOR DAVENPORT RESOURCING LTD,3360
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45378,SOT1051322,TAYLOR DAVENPORT RESOURCING LTD,3360
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45377,SOT1057686,TAYLOR DAVENPORT RESOURCING LTD,2940.19
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45377,SOT1058550,Teacher Active Limited,4623.75
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45371,SOT1055950,Teacher Active Limited,2404.35
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45371,SOT1056005,Teacher Active Limited,2404.35
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45371,SOT1056006,Teacher Active Limited,2404.35
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45371,SOT1056007,Teacher Active Limited,2404.35
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45371,SOT1056078,Teacher Active Limited,2404.35
Stoke City Council,4SCHL,Schools,DF100,Communications and computing,45377,SOT1049570,Teachers 2 Parents Ltd,534.6
Stoke City Council,4STAR,Strategy & Resources,DF126,Communications and computing,45362,SOT1033816,Techniche EMEA Limited,5290
Stoke City Council,4HDG,"Housing, Development & Growth",DA175,Equipment  furniture and mater,45369,SOT1054983,telent Technology Services Limited,3988.61
Stoke City Council,4HDG,"Housing, Development & Growth",EH109,Private contractors,45364,SOT1050347,telent Technology Services Limited,10467.52
Stoke City Council,4HDG,"Housing, Development & Growth",EH112,Private contractors,45355,SOT1045354,telent Technology Services Limited,544.67
Stoke City Council,4HDG,"Housing, Development & Growth",EH112,Private contractors,45355,SOT1045358,telent Technology Services Limited,1154.91
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXWNC,Works,45355,SOT1045357,telent Technology Services Limited,14875.34
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXWNC,Works,45355,SOT1045977,telent Technology Services Limited,10028.41
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXWNC,Works,45364,SOT1052914,telent Technology Services Limited,15646.73
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXWNC,Works,45376,SOT1057477,telent Technology Services Limited,16823.2
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXWNC,Works,45377,SOT1009045,telent Technology Services Limited,2085.12
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,AA700,Agency staff,45355,SOT1046276,Tempest Resourcing LTD,2970
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,AA700,Agency staff,45359,SOT1050296,Tempest Resourcing LTD,2970
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,AA700,Agency staff,45366,SOT1051543,Tempest Resourcing LTD,2970
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,AA700,Agency staff,45371,SOT1054048,Tempest Resourcing LTD,2970
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,AA700,Agency staff,45377,SOT1056679,Tempest Resourcing LTD,2970
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,AA700,Agency staff,45377,SOT1058499,Tempest Resourcing LTD,2640
Stoke City Council,4CAF,Children and Family Services,DH100,Grants and subscriptions,45377,SOT1048918,Tempus Training Ltd,8958.5
Stoke City Council,4CAF,Children and Family Services,IAG01,Govt Grants - BIS,45377,SOT1048918,Tempus Training Ltd,-1311
Stoke City Council,4HDG,"Housing, Development & Growth",CA105,Direct transport costs,45376,SOT1057871,Terberg Matec Uk,1609.35
Stoke City Council,4HDG,"Housing, Development & Growth",DA102,Equipment  furniture and mater,45371,SOT1055842,Terberg Matec Uk,1484.98
