Body,Division of Service,Purpose of Expenditure,Merchant Category,Department,Payment Date,Transaction Code,Net Amount,Supplier Name
City of London,York Way Estate,Premises,Energy costs,DCCS Housing,45308,RT2624918,1366.22,Total Gas & Power Ltd
City of London,Holloway Estate,Premises,Energy costs,DCCS Housing,45308,RT2624923,520.53,Total Gas & Power Ltd
City of London,Golden Lane Estate,Premises,Energy costs,DCCS Housing,45308,RT2624956,1998.98,Total Gas & Power Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Energy costs,City Surveyors,45308,RT2625018,-5664.91,Total Gas & Power Ltd
City of London,Buildings Division,Premises,Energy costs,Barbican Centre,45308,RT2625024,-110808.95,Total Gas & Power Ltd
City of London,Buildings Division,Premises,Energy costs,Barbican Centre,45308,RT2625027,-48517.75,Total Gas & Power Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Energy costs,City Surveyors,45308,RT2625028,-5300.23,Total Gas & Power Ltd
City of London,Buildings Division,Premises,Energy costs,Barbican Centre,45308,RT2625032,-42106.22,Total Gas & Power Ltd
City of London,Central Criminal Court (CF),Premises,Energy costs,Central Criminal Court,45308,RT2625034,-104945.81,Total Gas & Power Ltd
City of London,Highways,Premises,Energy costs,Built Environment,45308,RT2625035,-3671.7,Total Gas & Power Ltd
City of London,City Gardens,Premises,Energy costs,Built Environment,45308,RT2625035,-4682.37,Total Gas & Power Ltd
City of London,Highways,Premises,Energy costs,Built Environment,45308,RT2625035,-49363.03,Total Gas & Power Ltd
City of London,Central Criminal Court (CF),Premises,Energy costs,Central Criminal Court,45308,RT2625045,-64731.78,Total Gas & Power Ltd
City of London,Highways,Premises,Energy costs,Built Environment,45308,RT2625046,-2973.79,Total Gas & Power Ltd
City of London,City Gardens,Premises,Energy costs,Built Environment,45308,RT2625046,-3792.36,Total Gas & Power Ltd
City of London,Highways,Premises,Energy costs,Built Environment,45308,RT2625046,-39980.35,Total Gas & Power Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Energy costs,City Surveyors,45308,RT2625062,7059.61,Total Gas & Power Ltd
City of London,Buildings Division,Premises,Energy costs,Barbican Centre,45308,RT2625063,41715.75,Total Gas & Power Ltd
City of London,Buildings Division,Premises,Energy costs,Barbican Centre,45308,RT2625064,47249.55,Total Gas & Power Ltd
City of London,Buildings Division,Premises,Energy costs,Barbican Centre,45308,RT2625065,111867.16,Total Gas & Power Ltd
City of London,Central Criminal Court (CF),Premises,Energy costs,Central Criminal Court,45308,RT2625066,103662.01,Total Gas & Power Ltd
City of London,Highways,Premises,Energy costs,Built Environment,45308,RT2625067,49135.19,Total Gas & Power Ltd
City of London,City Gardens,Premises,Energy costs,Built Environment,45308,RT2625067,4660.74,Total Gas & Power Ltd
City of London,Highways,Premises,Energy costs,Built Environment,45308,RT2625067,3654.72,Total Gas & Power Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Energy costs,City Surveyors,45308,RT2625073,5595.98,Total Gas & Power Ltd
City of London,Central Criminal Court (CF),Premises,Energy costs,Central Criminal Court,45308,RT2625075,64779.88,Total Gas & Power Ltd
City of London,Highways,Premises,Energy costs,Built Environment,45308,RT2625076,37493.68,Total Gas & Power Ltd
City of London,City Gardens,Premises,Energy costs,Built Environment,45308,RT2625076,3556.47,Total Gas & Power Ltd
City of London,Highways,Premises,Energy costs,Built Environment,45308,RT2625076,2788.81,Total Gas & Power Ltd
City of London,Barbican and Community Libraries,Premises,Energy costs,DCCS Libraries,45308,RT2625082,2213.86,Total Gas & Power Ltd
City of London,Animal Health Services,Premises,Energy costs,Port Health & Public Protection,45308,RT2625083,5674.54,Total Gas & Power Ltd
City of London,Corporate Services,Premises,Energy costs,City of London Police,45308,RT2625089,7338.13,Total Gas & Power Ltd
City of London,Buildings Division,Premises,Energy costs,Barbican Centre,45308,RT2625090,13356.82,Total Gas & Power Ltd
City of London,Corporate Services,Premises,Energy costs,City of London Police,45308,RT2625095,12028.12,Total Gas & Power Ltd
City of London,Corporate Services,Premises,Energy costs,City of London Police,45308,RT2625098,5385.69,Total Gas & Power Ltd
City of London,Off Street Parking,Premises,Energy costs,Built Environment,45308,RT2625103,3640.07,Total Gas & Power Ltd
City of London,Buildings Division,Premises,Energy costs,Barbican Centre,45308,RT2625104,15159.57,Total Gas & Power Ltd
City of London,Avondale Square Estate,Premises,Energy costs,DCCS Housing,45308,RT2625116,1004.79,Total Gas & Power Ltd
City of London,Cemetery and Crematorium,Premises,Energy costs,Open Spaces,45308,RT2625130,1246.84,Total Gas & Power Ltd
City of London,Off Street Parking,Premises,Energy costs,Built Environment,45308,RT2625139,2072.02,Total Gas & Power Ltd
City of London,Middlesex Street Estate,Premises,Energy costs,DCCS Housing,45308,RT2625145,1065.5,Total Gas & Power Ltd
City of London,City Gardens,Premises,Energy costs,Open Spaces,45308,RT2625153,546.15,Total Gas & Power Ltd
City of London,Rechargeable Works (Planning/ENV),Premises,Repairs and Maintenance,Built Environment,45308,RT2625161,576.96,Total Gas & Power Ltd
City of London,Mayors And City Of London Court,Premises,Energy costs,City Surveyors,45308,RT2625168,1600.86,Total Gas & Power Ltd
City of London,Highways,Premises,Energy costs,Built Environment,45308,RT2625171,605.08,Total Gas & Power Ltd
City of London,Buildings Division,Premises,Energy costs,Barbican Centre,45308,RT2625176,90230.34,Total Gas & Power Ltd
City of London,New Spitalfields Market - All Divisions,Premises,Energy costs,Spitalfields Market,45308,RT2625178,123286.34,Total Gas & Power Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Energy costs,City Surveyors,45308,RT2625181,587.36,Total Gas & Power Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Energy costs,City Surveyors,45308,RT2625182,3973.88,Total Gas & Power Ltd
City of London,Buildings Division,Premises,Energy costs,Barbican Centre,45308,RT2625183,2954.08,Total Gas & Power Ltd
City of London,Community Librairies,Premises,Energy costs,DCCS Libraries,45308,RT2625208,1278.94,Total Gas & Power Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Energy costs,City Surveyors,45308,RT2625217,2329.31,Total Gas & Power Ltd
City of London,Buildings Division,Premises,Energy costs,Barbican Centre,45308,RT2625221,32419.4,Total Gas & Power Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Energy costs,City Surveyors,45308,RT2625223,2229.41,Total Gas & Power Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Energy costs,City Surveyors,45308,RT2625224,3930.26,Total Gas & Power Ltd
City of London,London Metropolitan Archives,Premises,Energy costs,"LMA, SBREC & Guildhall Library",45308,RT2625225,3945.59,Total Gas & Power Ltd
City of London,City Records Services,Premises,Energy costs,"LMA, SBREC & Guildhall Library",45308,RT2625225,1690.98,Total Gas & Power Ltd
City of London,Central Criminal Court (CF),Premises,Energy costs,Central Criminal Court,45308,RT2625226,2386.88,Total Gas & Power Ltd
City of London,Corporate Services,Premises,Energy costs,City of London Police,45308,RT2625231,20348.28,Total Gas & Power Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Energy costs,City Surveyors,45308,RT2625235,579.46,Total Gas & Power Ltd
City of London,Off Street Parking,Premises,Energy costs,Built Environment,45308,RT2625243,4596.1,Total Gas & Power Ltd
City of London,Middlesex Street Estate,Premises,Energy costs,DCCS Housing,45308,RT2625252,563.91,Total Gas & Power Ltd
City of London,Buildings Division,Premises,Energy costs,Barbican Centre,45308,RT2625268,29791.44,Total Gas & Power Ltd
City of London,London Metropolitan Archives,Premises,Energy costs,"LMA, SBREC & Guildhall Library",45308,RT2625269,11896.19,Total Gas & Power Ltd
City of London,City Records Services,Premises,Energy costs,"LMA, SBREC & Guildhall Library",45308,RT2625269,5098.37,Total Gas & Power Ltd
City of London,Buildings Division,Premises,Energy costs,Barbican Centre,45308,RT2625272,7214.19,Total Gas & Power Ltd
City of London,Off Street Parking,Premises,Energy costs,Built Environment,45308,RT2625275,9926.95,Total Gas & Power Ltd
City of London,Highways,Premises,Energy costs,Built Environment,45308,RT2625277,3591.87,Total Gas & Power Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Energy costs,City Surveyors,45308,RT2625279,9392.56,Total Gas & Power Ltd
City of London,Central Criminal Court (CF),Premises,Energy costs,Central Criminal Court,45308,RT2625280,61650.21,Total Gas & Power Ltd
City of London,Highways,Premises,Energy costs,Built Environment,45308,RT2625281,1127.26,Total Gas & Power Ltd
City of London,Walbrook Wharf,Premises,Energy costs,City Surveyors,45308,RT2625282,10949.51,Total Gas & Power Ltd
City of London,Corporate Services,Premises,Energy costs,City of London Police,45308,RT2625283,5064.38,Total Gas & Power Ltd
City of London,Cemetery and Crematorium,Premises,Energy costs,Open Spaces,45308,RT2625284,3800.83,Total Gas & Power Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Energy costs,City Surveyors,45308,RT2625290,1046.45,Total Gas & Power Ltd
City of London,Public Conveniences,Premises,Energy costs,Built Environment,45308,RT2625303,1101.58,Total Gas & Power Ltd
City of London,Cemetery and Crematorium,Premises,Energy costs,Open Spaces,45308,RT2625305,1025.61,Total Gas & Power Ltd
City of London,Highways,Premises,Energy costs,Built Environment,45308,RT2625309,650.61,Total Gas & Power Ltd
City of London,Visitor Services and City Information Centre,Premises,Energy costs,Innovation & Growth,45308,RT2625310,907.72,Total Gas & Power Ltd
City of London,Middlesex Street Estate,Premises,Energy costs,DCCS Housing,45308,RT2625318,1295.34,Total Gas & Power Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Energy costs,City Surveyors,45308,RT2625334,1018.33,Total Gas & Power Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Energy costs,City Surveyors,45308,RT2625335,1346.57,Total Gas & Power Ltd
City of London,City Gardens,Premises,Energy costs,Built Environment,45308,RT2625339,1180.02,Total Gas & Power Ltd
City of London,Animal Health Services,Premises,Energy costs,Port Health & Public Protection,45308,RT2625347,1987.59,Total Gas & Power Ltd
City of London,Highways,Premises,Energy costs,Built Environment,45308,RT2625349,845.61,Total Gas & Power Ltd
City of London,Highways,Premises,Energy costs,Built Environment,45308,RT2625361,39731.25,Total Gas & Power Ltd
City of London,City Gardens,Premises,Energy costs,Built Environment,45308,RT2625361,3768.72,Total Gas & Power Ltd
City of London,Highways,Premises,Energy costs,Built Environment,45308,RT2625361,2955.25,Total Gas & Power Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Energy costs,City Surveyors,45308,RT2625362,2004.03,Total Gas & Power Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Energy costs,City Surveyors,45308,RT2625368,1198.01,Total Gas & Power Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Energy costs,City Surveyors,45308,RT2625371,1709.31,Total Gas & Power Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Energy costs,City Surveyors,45308,RT2625374,760.65,Total Gas & Power Ltd
City of London,Off Street Parking,Premises,Energy costs,Built Environment,45308,RT2625387,948.68,Total Gas & Power Ltd
City of London,Golden Lane Estate,Premises,Energy costs,DCCS Housing,45308,RT2625393,1696.69,Total Gas & Power Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Energy costs,City Surveyors,45308,RT2625395,1224.18,Total Gas & Power Ltd
City of London,Walbrook Wharf,Premises,Energy costs,City Surveyors,45308,RT2625410,17679.53,Total Gas & Power Ltd
City of London,Corporate Services,Premises,Energy costs,City of London Police,45308,RT2625454,-9930.09,Total Gas & Power Ltd
City of London,Buildings Division,Premises,Energy costs,Barbican Centre,45308,RT2625455,-1743.5,Total Gas & Power Ltd
City of London,Buildings Division,Premises,Energy costs,Barbican Centre,45308,RT2625461,2002.44,Total Gas & Power Ltd
City of London,Corporate Services,Premises,Energy costs,City of London Police,45308,RT2625463,5484.38,Total Gas & Power Ltd
City of London,Animal Health Services,Premises,Energy costs,Port Health & Public Protection,45308,RT2625468,3081.06,Total Gas & Power Ltd
City of London,Cemetery and Crematorium,Premises,Energy costs,Open Spaces,45308,RT2625469,13376.37,Total Gas & Power Ltd
City of London,London Metropolitan Archives,Premises,Energy costs,"LMA, SBREC & Guildhall Library",45308,RT2625471,6552.18,Total Gas & Power Ltd
City of London,City Records Services,Premises,Energy costs,"LMA, SBREC & Guildhall Library",45308,RT2625471,2808.08,Total Gas & Power Ltd
City of London,Central Criminal Court (CF),Premises,Energy costs,Central Criminal Court,45308,RT2625479,766.3,Total Gas & Power Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Energy costs,City Surveyors,45308,RT2625481,991.21,Total Gas & Power Ltd
City of London,New Spitalfields Market - All Divisions,Premises,Energy costs,Spitalfields Market,45308,RT2625482,2126.9,Total Gas & Power Ltd
City of London,Buildings Division,Premises,Energy costs,Barbican Centre,45308,RT2625483,1806.29,Total Gas & Power Ltd
City of London,Port and Launches,Premises,Energy costs,Port Health & Public Protection,45308,RT2625486,657.52,Total Gas & Power Ltd
City of London,City Gardens,Premises,Energy costs,Open Spaces,45308,RT2625498,551.94,Total Gas & Power Ltd
City of London,Walbrook Wharf,Premises,Energy costs,City Surveyors,45308,RT2625499,6986.54,Total Gas & Power Ltd
City of London,Corporate Services,Premises,Energy costs,City of London Police,45308,RT2625503,4116.3,Total Gas & Power Ltd
City of London,Central Criminal Court (CF),Premises,Energy costs,Central Criminal Court,45308,RT2625504,22294.24,Total Gas & Power Ltd
City of London,Adult and Community Learning,Premises,Energy costs,DCCS Housing,45308,RT2625506,5751.25,Total Gas & Power Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Energy costs,City Surveyors,45308,RT2625510,1865.68,Total Gas & Power Ltd
City of London,Mayors And City Of London Court,Premises,Energy costs,City Surveyors,45308,RT2625511,1787.91,Total Gas & Power Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Energy costs,City Surveyors,45308,RT2625513,4778.5,Total Gas & Power Ltd
City of London,Schools Delegated Budget,Premises,Energy costs,DCCS The Aldgate School,45308,RT2625517,3048.53,Total Gas & Power Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Energy costs,City Surveyors,45308,RT2625535,890.52,Total Gas & Power Ltd
City of London,Isledon House Estate,Premises,Energy costs,DCCS Housing,45308,RT2625555,-944.17,Total Gas & Power Ltd
City of London,Isledon House Estate,Premises,Energy costs,DCCS Housing,45308,RT2625556,-944.17,Total Gas & Power Ltd
City of London,Isledon House Estate,Premises,Energy costs,DCCS Housing,45308,RT2625557,-913.71,Total Gas & Power Ltd
City of London,Isledon House Estate,Premises,Energy costs,DCCS Housing,45308,RT2625559,1667.48,Total Gas & Power Ltd
City of London,Isledon House Estate,Premises,Energy costs,DCCS Housing,45308,RT2625560,1272.06,Total Gas & Power Ltd
City of London,Isledon House Estate,Premises,Energy costs,DCCS Housing,45308,RT2625561,983.04,Total Gas & Power Ltd
City of London,Isledon House Estate,Premises,Energy costs,DCCS Housing,45308,RT2625562,15841.44,Total Gas & Power Ltd
City of London,York Way Estate,Premises,Energy costs,DCCS Housing,45308,RT2625563,469.85,Total Gas & Power Ltd
City of London,York Way Estate,Premises,Energy costs,DCCS Housing,45308,RT2625563,468.46,Total Gas & Power Ltd
City of London,York Way Estate,Premises,Energy costs,DCCS Housing,45308,RT2625563,468.44,Total Gas & Power Ltd
City of London,Service Charge Account,Premises,Energy costs,DCCS Barbican Estate,45308,RT2625566,3839.16,Total Gas & Power Ltd
City of London,Isledon House Estate,Premises,Energy costs,DCCS Housing,45308,RT2625569,8145.76,Total Gas & Power Ltd
City of London,Avondale Square Estate,Premises,Energy costs,DCCS Housing,45308,RT2625580,3749.26,Total Gas & Power Ltd
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Built Environment,45308,RT2625812,8923.08,Tyco Fire & Integrated Solutions UK Ltd 
City of London,Local Policing,Supplies  and  Services,"Equipment, Furniture  and  Materials",City of London Police,45308,RT2626156,1531.25,REDACTED PERSONAL DATA
City of London,Local Policing,Supplies  and  Services,"Equipment, Furniture  and  Materials",City of London Police,45308,RT2626156,1093.75,REDACTED PERSONAL DATA
City of London,Local Policing,Supplies  and  Services,"Equipment, Furniture  and  Materials",City of London Police,45308,RT2626156,875,REDACTED PERSONAL DATA
City of London,Off Street Parking,Premises,Energy costs,Built Environment,45308,RT2626261,2385.38,Total Gas & Power Ltd
City of London,Service Charge Account,Supplies  and  Services,"Equipment, Furniture  and  Materials",DCCS Housing,45308,RT2626501,57.31,Kompan Ltd
City of London,Service Charge Account,Supplies  and  Services,"Equipment, Furniture  and  Materials",DCCS Housing,45308,RT2626501,57.31,Kompan Ltd
City of London,Middlesex Street Estate,Premises,Repairs and Maintenance,DCCS Housing,45308,RT2626501,57.31,Kompan Ltd
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45308,RT2626501,57.31,Kompan Ltd
City of London,William Blake Estate,Premises,Repairs and Maintenance,DCCS Housing,45308,RT2626501,57.31,Kompan Ltd
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45308,RT2626501,57.31,Kompan Ltd
City of London,Windsor House,Premises,Repairs and Maintenance,DCCS Housing,45308,RT2626501,57.31,Kompan Ltd
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45308,RT2626501,57.31,Kompan Ltd
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45308,RT2626501,57.31,Kompan Ltd
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45308,RT2626501,57.31,Kompan Ltd
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45308,RT2626501,57.31,Kompan Ltd
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45308,RT2626501,57.31,Kompan Ltd
City of London,Isledon House Estate,Premises,Repairs and Maintenance,DCCS Housing,45308,RT2626501,57.31,Kompan Ltd
City of London,Service Charge Account,Premises,Repairs and Maintenance,DCCS Housing,45308,RT2626501,57.31,Kompan Ltd
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45308,RT2626501,57.31,Kompan Ltd
City of London,Middlesex Street Estate,Premises,Repairs and Maintenance,DCCS Housing,45308,RT2626501,57.31,Kompan Ltd
City of London,Sydenham Hill Estate,Premises,Repairs and Maintenance,DCCS Housing,45308,RT2626501,57.31,Kompan Ltd
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45308,RT2626501,57.31,Kompan Ltd
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45308,RT2626501,57.31,Kompan Ltd
City of London,National Lead Force,Supplies  and  Services,Fees  and  Services,City of London Police,45308,RT2626578,16250,LA International Computer Consultants Limited
City of London,National Lead Force,Supplies  and  Services,Fees  and  Services,City of London Police,45308,RT2626579,12111.5,LA International Computer Consultants Limited
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45308,RT2626703,31000,AECOM Ltd 
City of London,New Spitalfields Market - All Divisions,Supplies  and  Services,"Equipment, Furniture  and  Materials",Spitalfields Market,45308,RT2627135,975,Toyota Material Handling UK Ltd 
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Built Environment,45308,RT2627196,3582.64,F M Conway Ltd
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Built Environment,45308,RT2627197,80054.33,F M Conway Ltd
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Built Environment,45308,RT2627198,87074.06,F M Conway Ltd
City of London,Specialist Operations,Supplies  and  Services,Fees  and  Services,City of London Police,45308,RT2627259,4850.31,SCC 
City of London,Specialist Operations,Supplies  and  Services,Fees  and  Services,City of London Police,45308,RT2627259,8.2,SCC 
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Built Environment,45308,RT2627351,11150.68,Crimson Limited
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Built Environment,45308,RT2627351,1040.12,Crimson Limited
City of London,Town Planning,Supplies  and  Services,Advertising/Miscellaneous expenses,Built Environment,45308,RT2627381,570.83,Allied Publicity Services (Manchester) Limited 
City of London,Town Planning,Supplies  and  Services,Advertising/Miscellaneous expenses,Built Environment,45308,RT2627385,933.92,Allied Publicity Services (Manchester) Limited 
City of London,Programming Division,Supplies  and  Services,Fees  and  Services,Barbican Centre,45308,RT2627393,2062.08,Warner Bros Entertainment UK Limited 
City of London,Barbican Own Events,Supplies  and  Services,Fees  and  Services,Barbican Centre,45308,RT2627393,64.75,Warner Bros Entertainment UK Limited 
City of London,Street Cleansing,Third Party Payments,Private Contractors,Built Environment,45308,RT2627394,83195.6,Veolia ES (UK) Limited 
City of London,Street Cleansing,Third Party Payments,Private Contractors,Built Environment,45308,RT2627394,82900.76,Veolia ES (UK) Limited 
City of London,Street Cleansing,Third Party Payments,Private Contractors,Built Environment,45308,RT2627394,71972.9,Veolia ES (UK) Limited 
City of London,Street Cleansing,Third Party Payments,Private Contractors,Built Environment,45308,RT2627394,67273.87,Veolia ES (UK) Limited 
City of London,Waste Collection,Third Party Payments,Private Contractors,Built Environment,45308,RT2627394,53952.69,Veolia ES (UK) Limited 
City of London,Waste Collection,Third Party Payments,Private Contractors,Built Environment,45308,RT2627394,43992.78,Veolia ES (UK) Limited 
City of London,Waste Collection,Third Party Payments,Private Contractors,Built Environment,45308,RT2627394,29516.44,Veolia ES (UK) Limited 
City of London,Street Cleansing,Third Party Payments,Private Contractors,Built Environment,45308,RT2627394,16789.49,Veolia ES (UK) Limited 
City of London,Street Cleansing,Third Party Payments,Private Contractors,Built Environment,45308,RT2627394,16533.79,Veolia ES (UK) Limited 
City of London,Street Cleansing,Third Party Payments,Private Contractors,Built Environment,45308,RT2627394,13525.56,Veolia ES (UK) Limited 
City of London,Street Cleansing,Third Party Payments,Private Contractors,Built Environment,45308,RT2627394,11660.45,Veolia ES (UK) Limited 
City of London,Waste Collection,Third Party Payments,Private Contractors,Built Environment,45308,RT2627394,9891.79,Veolia ES (UK) Limited 
City of London,Street Cleansing,Third Party Payments,Private Contractors,Built Environment,45308,RT2627394,7745.32,Veolia ES (UK) Limited 
City of London,Street Cleansing,Third Party Payments,Private Contractors,Built Environment,45308,RT2627394,7392.3,Veolia ES (UK) Limited 
City of London,Transport Organisation,Third Party Payments,Private Contractors,Built Environment,45308,RT2627394,6192.54,Veolia ES (UK) Limited 
City of London,Street Cleansing,Third Party Payments,Private Contractors,Built Environment,45308,RT2627394,6072.21,Veolia ES (UK) Limited 
City of London,Transport Organisation,Third Party Payments,Private Contractors,Built Environment,45308,RT2627394,5068.88,Veolia ES (UK) Limited 
City of London,Waste Collection,Third Party Payments,Private Contractors,Built Environment,45308,RT2627394,4833.53,Veolia ES (UK) Limited 
City of London,Street Cleansing,Third Party Payments,Private Contractors,Built Environment,45308,RT2627394,4273.46,Veolia ES (UK) Limited 
City of London,Waste Collection,Third Party Payments,Private Contractors,Built Environment,45308,RT2627394,4101.81,Veolia ES (UK) Limited 
City of London,Street Cleansing,Third Party Payments,Private Contractors,Built Environment,45308,RT2627394,3956.72,Veolia ES (UK) Limited 
City of London,Street Cleansing,Third Party Payments,Private Contractors,Built Environment,45308,RT2627394,3366.57,Veolia ES (UK) Limited 
City of London,Street Cleansing,Third Party Payments,Private Contractors,Built Environment,45308,RT2627394,2460.56,Veolia ES (UK) Limited 
City of London,Street Cleansing,Third Party Payments,Private Contractors,Built Environment,45308,RT2627394,2181.86,Veolia ES (UK) Limited 
City of London,Waste Collection,Third Party Payments,Private Contractors,Built Environment,45308,RT2627394,1025.45,Veolia ES (UK) Limited 
City of London,Waste Collection,Third Party Payments,Private Contractors,Built Environment,45308,RT2627394,172.53,Veolia ES (UK) Limited 
City of London,Street Cleansing,Third Party Payments,Private Contractors,Built Environment,45308,RT2627394,-184.96,Veolia ES (UK) Limited 
City of London,Programming Division,Supplies  and  Services,Fees  and  Services,Barbican Centre,45308,RT2627396,2334.8,Warner Bros Entertainment UK Limited 
City of London,Animal Health Services,Premises,Repairs and Maintenance,City Surveyors,45308,RT2627401,6620,C.S. Hodges & Son Limited
City of London,Climate Action (CF),Supplies  and  Services,Fees  and  Services,City Surveyors,45308,RT2627402,9646,Arcadis LLP 
City of London,Climate Action (CF),Supplies  and  Services,Fees  and  Services,City Surveyors,45308,RT2627402,5704,Arcadis LLP 
City of London,Climate Action (CF),Supplies  and  Services,Fees  and  Services,City Surveyors,45308,RT2627402,3283,Arcadis LLP 
City of London,Climate Action (CF),Supplies  and  Services,Fees  and  Services,City Surveyors,45308,RT2627402,3283,Arcadis LLP 
City of London,Street Cleansing,Third Party Payments,Private Contractors,Built Environment,45308,RT2627411,7325.34,Veolia ES (UK) Limited 
City of London,Waste Disposal,Third Party Payments,Private Contractors,Built Environment,45308,RT2627413,7083.33,Veolia ES (UK) Limited 
City of London,Waste Disposal,Third Party Payments,Private Contractors,Built Environment,45308,RT2627413,-1075.83,Veolia ES (UK) Limited 
City of London,Street Cleansing,Third Party Payments,Private Contractors,Built Environment,45308,RT2627420,1778.37,Veolia ES (UK) Limited 
City of London,Waste Collection,Transport,Direct Transport Costs,Built Environment,45308,RT2627422,1833.33,Veolia ES (UK) Limited 
City of London,Street Cleansing,Third Party Payments,Private Contractors,Built Environment,45308,RT2627423,12565,Veolia ES (UK) Limited 
City of London,Street Cleansing,Transport,Direct Transport Costs,Built Environment,45308,RT2627425,500,Veolia ES (UK) Limited 
City of London,Transport Organisation,Transport,Direct Transport Costs,Built Environment,45308,RT2627427,916.67,Veolia ES (UK) Limited 
City of London,Schools Delegated Budget,Supplies  and  Services,Catering,DCCS The Aldgate School,45308,RT2627437,1601.25,Accent Catering Services Limited
City of London,Schools Delegated Budget,Supplies  and  Services,Catering,DCCS The Aldgate School,45308,RT2627446,1601.25,Accent Catering Services Limited
City of London,Schools Delegated Budget,Supplies  and  Services,Catering,DCCS The Aldgate School,45308,RT2627447,769.88,Accent Catering Services Limited
City of London,Schools Delegated Budget,Supplies  and  Services,Catering,DCCS The Aldgate School,45308,RT2627447,531.03,Accent Catering Services Limited
City of London,Early Years and Primary Education,Supplies  and  Services,Catering,DCCS The Aldgate School,45308,RT2627447,529.72,Accent Catering Services Limited
City of London,Early Years and Primary Education,Supplies  and  Services,Catering,DCCS The Aldgate School,45308,RT2627447,365.37,Accent Catering Services Limited
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,DCCS Housing,45308,RT2627450,8262.94,TSG Building Services PLC
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,DCCS Housing,45308,RT2627451,12777.73,TSG Building Services PLC
City of London,Climate Action (CF),Supplies  and  Services,Fees  and  Services,City Surveyors,45308,RT2627452,6212.8,Arcadis LLP 
City of London,Climate Action (CF),Supplies  and  Services,Fees  and  Services,City Surveyors,45308,RT2627456,11111.11,Arcadis LLP 
City of London,Climate Action (CF),Supplies  and  Services,Fees  and  Services,City Surveyors,45308,RT2627456,1111.43,Arcadis LLP 
City of London,Climate Action (CF),Supplies  and  Services,Fees  and  Services,City Surveyors,45308,RT2627458,9646,Arcadis LLP 
City of London,Climate Action (CF),Supplies  and  Services,Fees  and  Services,City Surveyors,45308,RT2627458,5704,Arcadis LLP 
City of London,Climate Action (CF),Supplies  and  Services,Fees  and  Services,City Surveyors,45308,RT2627458,3283,Arcadis LLP 
City of London,Climate Action (CF),Supplies  and  Services,Fees  and  Services,City Surveyors,45308,RT2627458,3283,Arcadis LLP 
City of London,Cemetery and Crematorium,Supplies  and  Services,"Equipment, Furniture  and  Materials",Open Spaces,45308,RT2627460,622.08,Travis Perkins Trading Company Ltd
City of London,Business Services Directorate,Supplies  and  Services,"Equipment, Furniture  and  Materials",City of London Police,45308,RT2627462,2870.96,RDM (UK) Limited T/A Infinity Motorcycles
City of London,Business Services Directorate,Supplies  and  Services,"Equipment, Furniture  and  Materials",City of London Police,45308,RT2627462,-0.01,RDM (UK) Limited T/A Infinity Motorcycles
