Body,Division of Service,Purpose of Expenditure,Merchant Category,Department,Payment Date,Transaction Code,Net Amount,Supplier Name
City of London,Cemetery and Crematorium,Supplies  and  Services,"Equipment, Furniture  and  Materials",Open Spaces,45345,RT2639029,300,George Browns Limited
City of London,Cemetery and Crematorium,Supplies  and  Services,"Equipment, Furniture  and  Materials",Open Spaces,45345,RT2639029,260,George Browns Limited
City of London,Cemetery and Crematorium,Supplies  and  Services,"Equipment, Furniture  and  Materials",Open Spaces,45345,RT2639029,130,George Browns Limited
City of London,Cemetery and Crematorium,Supplies  and  Services,"Equipment, Furniture  and  Materials",Open Spaces,45345,RT2639029,60,George Browns Limited
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45345,RT2639094,1001,Havas Entertainment Limited 
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45345,RT2639103,712.71,Havas Entertainment Limited 
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45345,RT2639106,500.49,Havas Entertainment Limited 
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45345,RT2639115,500.5,Havas Entertainment Limited 
City of London,Corporate Services,Supplies  and  Services,Communications  and  Computing,City of London Police,45345,RT2639117,9937,Mayor's Office for Policing and Crime 
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45345,RT2639118,550.55,Havas Entertainment Limited 
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45345,RT2639125,2002,Havas Entertainment Limited 
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45345,RT2639125,1001,Havas Entertainment Limited 
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45345,RT2639125,1001,Havas Entertainment Limited 
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45345,RT2639125,1001,Havas Entertainment Limited 
City of London,Child Social Care,Third Party Payments,Other Agencies,DCCS Fam & Young People,45345,RT2639355,13527.2,Cambian Autism Services Limited
City of London,Early Years and Primary Education,Employees,Direct Employee Expenses,DCCS The Aldgate School,45345,RT2639373,725,Tradewind Recruitment Ltd
City of London,London Business Rate Pool,Third Party Payments,Other Local Authorities,Chamberlains,45345,RT2639396,2000000,London Borough of Redbridge
City of London,New Spitalfields Market - All Divisions,Third Party Payments,Private Contractors,Spitalfields Market,45345,RT2639478,31000,Countrystyle Recycling Ltd
City of London,New Spitalfields Market - All Divisions,Third Party Payments,Private Contractors,Spitalfields Market,45345,RT2639478,4010.89,Countrystyle Recycling Ltd
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45345,RT2639535,701329.97,Lovell Partnership Limited
City of London,CL and BHE(City Fund) Estate,Premises,Energy costs,City Surveyors,45345,RT2639562,550.28,EDF Energy Plc 
City of London,CL and BHE(City Fund) Estate,Premises,Energy costs,City Surveyors,45345,RT2639564,17239.67,EDF Energy Plc 
City of London,CL and BHE(City Fund) Estate,Premises,Energy costs,City Surveyors,45345,RT2639565,16826.73,EDF Energy Plc 
City of London,CL and BHE(City Fund) Estate,Premises,Energy costs,City Surveyors,45345,RT2639567,17463.39,EDF Energy Plc 
City of London,CL and BHE(City Fund) Estate,Premises,Energy costs,City Surveyors,45345,RT2639568,17812.29,EDF Energy Plc 
City of London,CL and BHE(City Fund) Estate,Premises,Energy costs,City Surveyors,45345,RT2639570,19953.8,EDF Energy Plc 
City of London,CL and BHE(City Fund) Estate,Premises,Energy costs,City Surveyors,45345,RT2639571,17601.73,EDF Energy Plc 
City of London,CL and BHE(City Fund) Estate,Premises,Energy costs,City Surveyors,45345,RT2639573,18861.2,EDF Energy Plc 
City of London,Housing HRA Direct,Employees,Direct Employee Expenses,DCCS Barbican Estate,45345,RT2639798,9975,Gravitas Recruitment Group Limited
City of London,Audience's Division,Supplies  and  Services,Fees  and  Services,Barbican Centre,45345,RT2639804,7022,Daniel James Turner
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45345,RT2639828,29172.52,Sykes & Son Ltd
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45345,RT2639829,9613.9,Museum of London
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45345,RT2639829,4810.91,Museum of London
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45345,RT2639829,4418.32,Museum of London
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45345,RT2639829,3500.84,Museum of London
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45345,RT2639829,843.97,Museum of London
City of London,Walbrook Wharf,Premises,Repairs and Maintenance,City Surveyors,45345,RT2639878,1163.45,Schneider Electric Ltd
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45345,RT2639928,582.94,Rapleys LLP
City of London,Visitor Services and City Information Centre,Supplies  and  Services,Books,Destination City,45345,RT2639935,1205.73,Rhodawn Limited T/A Bookspeed
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45345,RT2639944,1045,Paul Bristow Associates Limited
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Built Environment,45345,RT2639945,5258.64,C A Telecom UK Ltd
City of London,Barbican Own Events,Supplies  and  Services,Fees  and  Services,Barbican Centre,45345,RT2639948,1144,Royal National Theatre
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45345,RT2639950,1548.75,Paul Bristow Associates Limited
City of London,Barbican Own Events,Supplies  and  Services,Fees  and  Services,Barbican Centre,45345,RT2639951,1221.92,Royal National Theatre
City of London,Service Charge Account,Premises,Repairs and Maintenance,DCCS Barbican Estate,45345,RT2639953,550,Keldea Management Ltd
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Built Environment,45345,RT2639956,1880,James Newton Photographs Ltd
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45345,RT2639957,1331.75,Paul Bristow Associates Limited
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45345,RT2639960,1581,Gleeds Cost Management Limited
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45345,RT2639970,660,Gleeds Cost Management Limited
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45345,RT2639975,342.1,Amalgamated Lifts Limited
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45345,RT2639975,310.5,Amalgamated Lifts Limited
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45345,RT2639975,72,Amalgamated Lifts Limited
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45345,RT2639975,72,Amalgamated Lifts Limited
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45345,RT2639975,72,Amalgamated Lifts Limited
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45345,RT2639975,72,Amalgamated Lifts Limited
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45345,RT2639975,72,Amalgamated Lifts Limited
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45345,RT2639975,72,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45345,RT2639980,72,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45345,RT2639980,72,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45345,RT2639980,72,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45345,RT2639980,72,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45345,RT2639980,72,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45345,RT2639980,72,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45345,RT2639980,72,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45345,RT2639980,72,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45345,RT2639980,72,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45345,RT2639980,72,Amalgamated Lifts Limited
City of London,Specialist Operations,Employees,Indirect Employee Expenses,City of London Police,45345,RT2639982,1056,Maxam Training Ltd
City of London,Specialist Operations,Employees,Indirect Employee Expenses,City of London Police,45345,RT2639982,-176,Maxam Training Ltd
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45345,RT2639995,840,Cordless Consultants Limited
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45345,RT2640000,-5960,Cordless Consultants Limited
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45345,RT2640002,-6400,Cordless Consultants Limited
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45345,RT2640007,6400,Cordless Consultants Limited
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45345,RT2640009,6400,Cordless Consultants Limited
City of London,Barbican Own Events,Supplies  and  Services,Fees  and  Services,Barbican Centre,45345,RT2640011,2250,Maggie Murray
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45345,RT2640021,7130,Britannia Fire & Security Limited
City of London,Highways,Supplies  and  Services,Communications  and  Computing,Built Environment,45345,RT2640030,2500,Kainos Software Limited
City of London,Local Policing,Supplies  and  Services,Livestock,City of London Police,45345,RT2640035,8000,REDACTED PERSONAL DATA
City of London,Adult Social Care,Third Party Payments,Other Establishments,DCCS Adult Services,45345,RT2640040,5656,London Councils 
City of London,Housing HRA Direct,Supplies  and  Services,Grants  and  Subscriptions,DCCS Housing,45345,RT2640045,8067.25,The Housing Ombudsman 
City of London,Buildings Division,Employees,Direct Employee Expenses,Barbican Centre,45345,RT2640046,650.54,CBW Staffing Solutions Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45345,RT2640048,2549,Managed Property Services UK Limited
City of London,Buildings Division,Employees,Direct Employee Expenses,Barbican Centre,45345,RT2640049,1626.35,CBW Staffing Solutions Ltd
City of London,Buildings Division,Employees,Direct Employee Expenses,Barbican Centre,45345,RT2640052,650.54,CBW Staffing Solutions Ltd
City of London,Buildings Division,Employees,Direct Employee Expenses,Barbican Centre,45345,RT2640053,1626.35,CBW Staffing Solutions Ltd
City of London,Buildings Division,Employees,Direct Employee Expenses,Barbican Centre,45345,RT2640054,1626.35,CBW Staffing Solutions Ltd
City of London,Buildings Division,Employees,Direct Employee Expenses,Barbican Centre,45345,RT2640055,1626.35,CBW Staffing Solutions Ltd
City of London,Buildings Division,Employees,Direct Employee Expenses,Barbican Centre,45345,RT2640057,650.54,CBW Staffing Solutions Ltd
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45345,RT2640068,670,Burts Snacks Limited 
City of London,Supporting People,Supplies  and  Services,Expenses,DCCS Housing,45345,RT2640092,2067.52,London Borough of Southwark 
City of London,Child Social Care,Supplies  and  Services,Fees  and  Services,DCCS Fam & Young People,45345,RT2640098,600,Barrie Bookkeeping & Payroll Solutions Ltd
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45345,RT2640102,690.84,The Drinks Club Ltd
City of London,Community Librairies,Employees,Direct Employee Expenses,DCCS Libraries,45345,RT2640308,1166.55,Sue Hill Recruitment & Services Ltd
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45345,RT2640407,1262.4,Matthew Clark Bibendum Limited 
City of London,Town Planning,Supplies  and  Services,Advertising/Miscellaneous expenses,Built Environment,45345,RT2640434,1030.1,McConnells (Midlands) Ltd
City of London,Traffic Management,Supplies  and  Services,Advertising/Miscellaneous expenses,Built Environment,45345,RT2640437,1382.6,McConnells (Midlands) Ltd
City of London,Traffic Management,Supplies  and  Services,Advertising/Miscellaneous expenses,Built Environment,45345,RT2640439,1735.1,McConnells (Midlands) Ltd
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Built Environment,45345,RT2640807,1171.1,McConnells (Midlands) Ltd
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45345,RT2640817,2853.95,Brixton Brewery Limited
City of London,Audience's Division,Supplies  and  Services,Fees  and  Services,Barbican Centre,45345,RT2640819,800,Jemima Yong
City of London,Barbican Own Events,Supplies  and  Services,Fees  and  Services,GSMD,45345,RT2640836,918,REDACTED PERSONAL DATA
City of London,Human Resources Division,Employees,Direct Employee Expenses,Chamberlains,45345,RT2640842,3160,Investigo Limited
City of London,Corporate Services,Transport,Direct Transport Costs,City of London Police,45345,RT2640854,1922.4,Cedars Assist Ltd
City of London,Programming Division,Employees,Direct Employee Expenses,Barbican Centre,45345,RT2640855,285,Alpha Crew Ltd T/A Alpha Venue & Event People Ltd
City of London,Programming Division,Employees,Direct Employee Expenses,Barbican Centre,45345,RT2640855,285,Alpha Crew Ltd T/A Alpha Venue & Event People Ltd
City of London,Programming Division,Employees,Direct Employee Expenses,Barbican Centre,45345,RT2640855,285,Alpha Crew Ltd T/A Alpha Venue & Event People Ltd
City of London,Programming Division,Employees,Direct Employee Expenses,Barbican Centre,45345,RT2640855,285,Alpha Crew Ltd T/A Alpha Venue & Event People Ltd
City of London,Programming Division,Employees,Direct Employee Expenses,Barbican Centre,45345,RT2640855,285,Alpha Crew Ltd T/A Alpha Venue & Event People Ltd
City of London,Programming Division,Employees,Direct Employee Expenses,Barbican Centre,45345,RT2640855,285,Alpha Crew Ltd T/A Alpha Venue & Event People Ltd
City of London,Programming Division,Employees,Direct Employee Expenses,Barbican Centre,45345,RT2640855,45,Alpha Crew Ltd T/A Alpha Venue & Event People Ltd
City of London,Public Conveniences,Supplies  and  Services,"Equipment, Furniture  and  Materials",Built Environment,45345,RT2640857,816.67,Hi-Tec Washrooms Solutions Limited
City of London,Public Conveniences,Supplies  and  Services,"Equipment, Furniture  and  Materials",Built Environment,45345,RT2640861,3136,Hi-Tec Washrooms Solutions Limited
City of London,Public Conveniences,Supplies  and  Services,"Equipment, Furniture  and  Materials",Built Environment,45345,RT2640861,680,Hi-Tec Washrooms Solutions Limited
City of London,City,Supplies  and  Services,Fees  and  Services,Port Health & Public Protection,45345,RT2640862,13404.57,Community Matters Ltd.
City of London,Corporate Services,Employees,Indirect Employee Expenses,City of London Police,45345,RT2640866,3400,REDACTED PERSONAL DATA
City of London,National Lead Force,Supplies  and  Services,Fees  and  Services,City of London Police,45345,RT2640869,583.13,Calex Advisory Services Ltd
City of London,Housing HRA Direct,Supplies  and  Services,Fees  and  Services,DCCS Housing,45345,RT2640896,8500,Richards Partington Architects Ltd
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45345,RT2640904,919.2,Suck UK Limited
City of London,Corporate Services,Employees,Indirect Employee Expenses,City of London Police,45345,RT2640905,1266.6,University College London
City of London,Programming Division,Employees,Direct Employee Expenses,Barbican Centre,45345,RT2640914,800,Charlotte Allan
City of London,Programming Division,Employees,Direct Employee Expenses,Barbican Centre,45345,RT2640914,25,Charlotte Allan
City of London,Adult and Community Learning,Supplies  and  Services,Fees  and  Services,DCCS Adult Services,45345,RT2640926,1000,Mr Jose Manuel Ledo Martinez
City of London,Business Services Directorate,Premises,Repairs and Maintenance,City Surveyors,45345,RT2641058,106.35,Amalgamated Lifts Limited
City of London,Central Criminal Court (CF),Premises,Repairs and Maintenance,City Surveyors,45345,RT2641058,106.35,Amalgamated Lifts Limited
City of London,Central Criminal Court (CF),Premises,Repairs and Maintenance,City Surveyors,45345,RT2641058,106.35,Amalgamated Lifts Limited
City of London,Business Services Directorate,Premises,Repairs and Maintenance,City Surveyors,45345,RT2641058,106.35,Amalgamated Lifts Limited
City of London,Central Criminal Court (CF),Premises,Repairs and Maintenance,City Surveyors,45345,RT2641058,106.35,Amalgamated Lifts Limited
City of London,Central Criminal Court (CF),Premises,Repairs and Maintenance,City Surveyors,45345,RT2641058,106.35,Amalgamated Lifts Limited
City of London,Central Criminal Court (CF),Premises,Repairs and Maintenance,City Surveyors,45345,RT2641058,96.83,Amalgamated Lifts Limited
City of London,Central Criminal Court (CF),Premises,Repairs and Maintenance,City Surveyors,45345,RT2641058,96.83,Amalgamated Lifts Limited
City of London,Central Criminal Court (CF),Premises,Repairs and Maintenance,City Surveyors,45345,RT2641058,96.83,Amalgamated Lifts Limited
City of London,Central Criminal Court (CF),Premises,Repairs and Maintenance,City Surveyors,45345,RT2641058,96.83,Amalgamated Lifts Limited
City of London,Business Services Directorate,Premises,Repairs and Maintenance,City Surveyors,45345,RT2641058,96.83,Amalgamated Lifts Limited
City of London,Central Criminal Court (CF),Premises,Repairs and Maintenance,City Surveyors,45345,RT2641058,96.83,Amalgamated Lifts Limited
City of London,Central Criminal Court (CF),Premises,Repairs and Maintenance,City Surveyors,45345,RT2641058,96.83,Amalgamated Lifts Limited
City of London,Central Criminal Court (CF),Premises,Repairs and Maintenance,City Surveyors,45345,RT2641058,96.83,Amalgamated Lifts Limited
City of London,Central Criminal Court (CF),Premises,Repairs and Maintenance,City Surveyors,45345,RT2641058,96.83,Amalgamated Lifts Limited
City of London,Central Criminal Court (CF),Premises,Repairs and Maintenance,City Surveyors,45345,RT2641058,96.83,Amalgamated Lifts Limited
City of London,Central Criminal Court (CF),Premises,Repairs and Maintenance,City Surveyors,45345,RT2641058,96.83,Amalgamated Lifts Limited
City of London,Business Services Directorate,Premises,Repairs and Maintenance,City Surveyors,45345,RT2641058,96.75,Amalgamated Lifts Limited
City of London,Central Criminal Court (CF),Premises,Repairs and Maintenance,City Surveyors,45345,RT2641058,96.75,Amalgamated Lifts Limited
City of London,Business Services Directorate,Premises,Repairs and Maintenance,City Surveyors,45345,RT2641058,87.3,Amalgamated Lifts Limited
City of London,Business Services Directorate,Premises,Repairs and Maintenance,City Surveyors,45345,RT2641058,87.3,Amalgamated Lifts Limited
City of London,Central Criminal Court (CF),Premises,Repairs and Maintenance,City Surveyors,45345,RT2641058,38.18,Amalgamated Lifts Limited
City of London,Business Services Directorate,Premises,Repairs and Maintenance,City Surveyors,45345,RT2641058,38.18,Amalgamated Lifts Limited
City of London,Central Criminal Court (CF),Premises,Repairs and Maintenance,City Surveyors,45345,RT2641058,-0.07,Amalgamated Lifts Limited
City of London,Walbrook Wharf,Supplies  and  Services,Fees  and  Services,City Surveyors,45345,RT2641063,23834.96,ISS Mediclean Limited
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45345,RT2641068,106.5,Amalgamated Lifts Limited
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45345,RT2641068,96.83,Amalgamated Lifts Limited
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45345,RT2641068,96.83,Amalgamated Lifts Limited
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45345,RT2641068,96.83,Amalgamated Lifts Limited
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45345,RT2641068,96.83,Amalgamated Lifts Limited
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45345,RT2641068,96.83,Amalgamated Lifts Limited
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45345,RT2641068,96.83,Amalgamated Lifts Limited
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45345,RT2641068,96.83,Amalgamated Lifts Limited
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45345,RT2641068,96.83,Amalgamated Lifts Limited
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45345,RT2641068,87.3,Amalgamated Lifts Limited
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45345,RT2641068,38.18,Amalgamated Lifts Limited
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45345,RT2641068,38.18,Amalgamated Lifts Limited
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45345,RT2641068,28.65,Amalgamated Lifts Limited
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45345,RT2641068,28.65,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45345,RT2641071,153.08,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45345,RT2641071,102.6,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45345,RT2641071,102.6,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45345,RT2641071,102.6,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45345,RT2641071,102.6,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45345,RT2641071,102.6,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45345,RT2641071,93.08,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45345,RT2641071,93.08,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45345,RT2641071,93.08,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45345,RT2641071,93.08,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45345,RT2641071,93.08,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45345,RT2641071,93.08,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45345,RT2641071,93.08,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45345,RT2641071,93.08,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45345,RT2641071,93.08,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45345,RT2641071,93.08,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45345,RT2641071,93.08,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45345,RT2641071,93.08,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45345,RT2641071,83.55,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45345,RT2641071,83.55,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45345,RT2641071,83.55,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45345,RT2641071,34.43,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45345,RT2641071,34.43,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45345,RT2641071,34.43,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45345,RT2641071,34.43,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45345,RT2641071,34.43,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45345,RT2641071,34.43,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45345,RT2641071,34.43,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45345,RT2641071,34.43,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45345,RT2641071,34.43,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45345,RT2641071,34.43,Amalgamated Lifts Limited
City of London,Barbican Own Events,Supplies  and  Services,Fees  and  Services,Barbican Centre,45345,RT2641080,1169.67,Royal National Theatre
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45345,RT2641081,2650,Cushman & Wakefield Debenham Tie Leung Ltd 
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Barbican Centre,45345,RT2641087,25000,Multiplex Construction Europe Ltd 
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Barbican Centre,45345,RT2641087,10000,Multiplex Construction Europe Ltd 
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Built Environment,45345,RT2641091,664,Kelly Bros Limited
City of London,City Gardens,Employees,Indirect Employee Expenses,Open Spaces,45345,RT2641095,995,The Health & Safety Group Limited
City of London,City Gardens,Employees,Indirect Employee Expenses,Open Spaces,45345,RT2641095,250,The Health & Safety Group Limited
City of London,Programming Division,Employees,Direct Employee Expenses,Barbican Centre,45345,RT2641097,600,Bailey James Harcourt
City of London,Programming Division,Employees,Direct Employee Expenses,Barbican Centre,45345,RT2641097,350,Bailey James Harcourt
City of London,Programming Division,Employees,Direct Employee Expenses,Barbican Centre,45345,RT2641097,110,Bailey James Harcourt
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45345,RT2641102,1680.35,Brixton Brewery Limited
City of London,Visitor Services and City Information Centre,Supplies  and  Services,Books,Destination City,45345,RT2641106,557.35,Bensons MapGuides
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45345,RT2641159,523.26,Amalgamated Lifts Limited
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45345,RT2641159,72,Amalgamated Lifts Limited
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45345,RT2641159,72,Amalgamated Lifts Limited
City of London,Central Criminal Court (CF),Premises,Repairs and Maintenance,City Surveyors,45345,RT2641163,665.67,Amalgamated Lifts Limited
City of London,Central Criminal Court (CF),Premises,Repairs and Maintenance,City Surveyors,45345,RT2641163,167.63,Amalgamated Lifts Limited
City of London,Central Criminal Court (CF),Premises,Repairs and Maintenance,City Surveyors,45345,RT2641163,72,Amalgamated Lifts Limited
City of London,Business Services Directorate,Premises,Repairs and Maintenance,City Surveyors,45345,RT2641163,72,Amalgamated Lifts Limited
City of London,Central Criminal Court (CF),Premises,Repairs and Maintenance,City Surveyors,45345,RT2641163,72,Amalgamated Lifts Limited
City of London,Central Criminal Court (CF),Premises,Repairs and Maintenance,City Surveyors,45345,RT2641163,72,Amalgamated Lifts Limited
City of London,Central Criminal Court (CF),Premises,Repairs and Maintenance,City Surveyors,45345,RT2641163,72,Amalgamated Lifts Limited
City of London,Central Criminal Court (CF),Premises,Repairs and Maintenance,City Surveyors,45345,RT2641163,72,Amalgamated Lifts Limited
