Body,Division of Service,Purpose of Expenditure,Merchant Category,Department,Payment Date,Transaction Code,Net Amount,Supplier Name
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2551412,157.5,Wates Property Services Limited 
City of London,Dron House,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2551412,155.36,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2551412,145.93,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2551412,138.99,Wates Property Services Limited 
City of London,Isledon House Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2551412,137.66,Wates Property Services Limited 
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2551412,131.49,Wates Property Services Limited 
City of London,Other Housing Services,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2551412,131.49,Wates Property Services Limited 
City of London,Commissioning,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2551412,127.68,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2551412,126.34,Wates Property Services Limited 
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2551412,119.37,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2551412,89.61,Wates Property Services Limited 
City of London,Isledon House Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2551412,87.66,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2551412,68.79,Wates Property Services Limited 
City of London,York Way Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2551412,60.4,Wates Property Services Limited 
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2551412,50,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2551412,50,Wates Property Services Limited 
City of London,William Blake Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2551412,50,Wates Property Services Limited 
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2551412,50,Wates Property Services Limited 
City of London,Middlesex Street Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2551412,50,Wates Property Services Limited 
City of London,National Lead Force,Supplies  and  Services,Communications  and  Computing,City of London Police,45044,RT2551441,1925,Telefonica UK Limited
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Built Environment,45044,RT2551442,38187.63,Verizon UK Ltd 
City of London,Schools Delegated Budget,Employees,Direct Employee Expenses,DCCS The Aldgate School,45044,RT2551456,1729.6,Tradewind Recruitment Ltd
City of London,Programming Division,Supplies  and  Services,Expenses,Barbican Centre,45044,RT2551489,8835,Benugo Limited
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45044,RT2551557,549.28,Brake Bros Ltd 
City of London,CPAT,Supplies  and  Services,"Equipment, Furniture  and  Materials",Built Environment,45044,RT2551615,15000,Wates Property Services Limited 
City of London,Corporate Services,Supplies  and  Services,Catering,City of London Police,45044,RT2551768,5344.53,Compass Contract Services (UK) Ltd 
City of London,Housing HRA Direct,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2551845,5936.25,Wates Property Services Limited 
City of London,Housing HRA Direct,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2551845,0.03,Wates Property Services Limited 
City of London,Corporate Services,Supplies  and  Services,Catering,City of London Police,45044,RT2551852,1765.99,Compass Contract Services (UK) Ltd 
City of London,Innovation & Growth,Supplies  and  Services,Expenses,Innovation & Growth,45044,RT2551859,-3105,CH & Co Catering Ltd 
City of London,Rechargeable Works (Planning/ENV),Premises,Repairs and Maintenance,Built Environment,45044,RT2551864,1367.04,F M Conway Ltd
City of London,Central Criminal Court (CF),Premises,Cleaning and Domestic Supplies,Central Criminal Court,45044,RT2551865,3550,CH & Co Catering Ltd 
City of London,Central Criminal Court (CF),Premises,Cleaning and Domestic Supplies,Central Criminal Court,45044,RT2551865,995,CH & Co Catering Ltd 
City of London,Central Criminal Court (CF),Premises,Cleaning and Domestic Supplies,Central Criminal Court,45044,RT2551865,670,CH & Co Catering Ltd 
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,DCCS Housing,45044,RT2552064,31511.41,McLoughlin Decorating Limited 
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,DCCS Housing,45044,RT2552064,17369.31,McLoughlin Decorating Limited 
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,DCCS Housing,45044,RT2552064,11407.2,McLoughlin Decorating Limited 
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,DCCS Housing,45044,RT2552064,10976.36,McLoughlin Decorating Limited 
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,DCCS Housing,45044,RT2552064,7446.47,McLoughlin Decorating Limited 
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,DCCS Housing,45044,RT2552064,3956.87,McLoughlin Decorating Limited 
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,DCCS Housing,45044,RT2552064,3274.68,McLoughlin Decorating Limited 
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45044,RT2552066,8668.57,Watts Group Limited 
City of London,Climate Action (CF),Supplies  and  Services,Fees  and  Services,City Surveyors,45044,RT2552105,4900,Energy Auditing Agency Limited 
City of London,Audience's Division,Supplies  and  Services,"Printing, Stationery  and  General Office Exps",Barbican Centre,45044,RT2552234,598,Allied Publicity Services (Manchester) Limited 
City of London,Cost Of Collection,Supplies  and  Services,"Printing, Stationery  and  General Office Exps",Chamberlains,45044,RT2552253,621.01,DSI Billing Services Limited
City of London,Cost Of Collection,Supplies  and  Services,"Printing, Stationery  and  General Office Exps",Chamberlains,45044,RT2552254,4637.89,DSI Billing Services Limited
City of London,Cost Of Collection,Supplies  and  Services,"Printing, Stationery  and  General Office Exps",Chamberlains,45044,RT2552254,24.66,DSI Billing Services Limited
City of London,City,Supplies  and  Services,Communications  and  Computing,Markets & Consumer Ptn,45044,RT2552269,620,Telefonica UK Limited
City of London,City,Supplies  and  Services,Communications  and  Computing,Markets & Consumer Ptn,45044,RT2552269,-38,Telefonica UK Limited
City of London,Homelessness,Supplies  and  Services,Catering,DCCS Fam & Young People,45044,RT2552278,11996.27,CH & Co Catering Ltd 
City of London,Homelessness,Supplies  and  Services,Catering,DCCS Fam & Young People,45044,RT2552278,11931.65,CH & Co Catering Ltd 
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45044,RT2552280,2843.72,Artelia Projects UK Limited
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45044,RT2552283,2247,Artelia Projects UK Limited
City of London,Buildings Division,Supplies  and  Services,Fees  and  Services,City Surveyors,45044,RT2552431,92692.87,ISS Mediclean Limited
City of London,CL and BHE(City Fund) Estate,Supplies  and  Services,Fees  and  Services,City Surveyors,45044,RT2552437,15859.93,ISS Mediclean Limited
City of London,CL and BHE(City Fund) Estate,Supplies  and  Services,Fees  and  Services,City Surveyors,45044,RT2552437,11261.76,ISS Mediclean Limited
City of London,CL and BHE(City Fund) Estate,Supplies  and  Services,Fees  and  Services,City Surveyors,45044,RT2552437,5552.34,ISS Mediclean Limited
City of London,CL and BHE(City Fund) Estate,Supplies  and  Services,Fees  and  Services,City Surveyors,45044,RT2552437,4655.39,ISS Mediclean Limited
City of London,CL and BHE(City Fund) Estate,Supplies  and  Services,Fees  and  Services,City Surveyors,45044,RT2552437,4633.97,ISS Mediclean Limited
City of London,CL and BHE(City Fund) Estate,Supplies  and  Services,Fees  and  Services,City Surveyors,45044,RT2552437,4633.97,ISS Mediclean Limited
City of London,CL and BHE(City Fund) Estate,Supplies  and  Services,Fees  and  Services,City Surveyors,45044,RT2552442,527.63,ISS Mediclean Limited
City of London,CL and BHE(City Fund) Estate,Supplies  and  Services,Fees  and  Services,City Surveyors,45044,RT2552442,527.63,ISS Mediclean Limited
City of London,CL and BHE(City Fund) Estate,Supplies  and  Services,Fees  and  Services,City Surveyors,45044,RT2552442,527.63,ISS Mediclean Limited
City of London,CL and BHE(City Fund) Estate,Supplies  and  Services,Fees  and  Services,City Surveyors,45044,RT2552442,527.63,ISS Mediclean Limited
City of London,Buildings Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",City Surveyors,45044,RT2552445,1621.74,ISS Mediclean Limited
City of London,Buildings Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",City Surveyors,45044,RT2552445,1087.32,ISS Mediclean Limited
City of London,Buildings Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",City Surveyors,45044,RT2552445,873.24,ISS Mediclean Limited
City of London,Buildings Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",City Surveyors,45044,RT2552445,358.4,ISS Mediclean Limited
City of London,Buildings Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",City Surveyors,45044,RT2552445,265.96,ISS Mediclean Limited
City of London,Corporate and Democratic Core - TC,Supplies  and  Services,Expenses,City Surveyors,45044,RT2552484,564.27,Herman Miller Ltd
City of London,Capital Repayments,Premises,Repairs and Maintenance,Barbican Centre,45044,RT2552533,60302.38,S W Bruce & Company Ltd
City of London,Capital Repayments,Premises,Repairs and Maintenance,Barbican Centre,45044,RT2552534,3306.73,S W Bruce & Company Ltd
City of London,Capital Repayments,Premises,Repairs and Maintenance,Barbican Centre,45044,RT2552535,13980.54,S W Bruce & Company Ltd
City of London,CO&FO Division,Supplies  and  Services,Fees  and  Services,Barbican Centre,45044,RT2552545,658,Agiito Limited
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,DCCS Housing,45044,RT2552602,850,TSG Building Services PLC
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45044,RT2552610,4850,Ridge and Partners LLP
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45044,RT2552612,4850,Ridge and Partners LLP
City of London,Avondale Square Estate,Premises,Rates,DCCS Housing,45044,RT2552618,668,London Borough of Southwark 
City of London,Cemetery and Crematorium,Supplies  and  Services,"Printing, Stationery  and  General Office Exps",Open Spaces,45044,RT2552619,1166.88,Allied Publicity Services (Manchester) Limited 
City of London,Visitor Services and City Information Centre,Supplies  and  Services,"Printing, Stationery  and  General Office Exps",Destination City,45044,RT2552622,4045.05,Allied Publicity Services (Manchester) Limited 
City of London,Audience's Division,Supplies  and  Services,Communications  and  Computing,Barbican Centre,45044,RT2552624,2207.5,Allied Publicity Services (Manchester) Limited 
City of London,Audience's Division,Supplies  and  Services,Communications  and  Computing,Barbican Centre,45044,RT2552624,2039.4,Allied Publicity Services (Manchester) Limited 
City of London,Corporate Services,Employees,Direct Employee Expenses,City of London Police,45044,RT2552671,1070,Allen Lane Ltd 
City of London,Corporate Services,Employees,Direct Employee Expenses,City of London Police,45044,RT2552671,2405,Allen Lane Ltd 
City of London,Town Planning,Supplies  and  Services,Fees  and  Services,Built Environment,45044,RT2552679,12200,Historic England
City of London,Off Street Parking,Premises,Repairs and Maintenance,City Surveyors,45044,RT2552704,6373.41,Skanska Construction UK Ltd
City of London,Cemetery and Crematorium,Premises,Repairs and Maintenance,City Surveyors,45044,RT2552731,9370.4,Skanska Construction UK Ltd
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Built Environment,45044,RT2552735,116482.02,F M Conway Ltd
City of London,Animal Health Services,Premises,Repairs and Maintenance,City Surveyors,45044,RT2552760,368.37,Skanska Construction UK Ltd
City of London,Animal Health Services,Premises,Repairs and Maintenance,City Surveyors,45044,RT2552760,277.96,Skanska Construction UK Ltd
City of London,New Spitalfields Market - All Divisions,Premises,Repairs and Maintenance,City Surveyors,45044,RT2552760,219.71,Skanska Construction UK Ltd
City of London,New Spitalfields Market - All Divisions,Premises,Repairs and Maintenance,City Surveyors,45044,RT2552760,219.71,Skanska Construction UK Ltd
City of London,New Spitalfields Market - All Divisions,Premises,Repairs and Maintenance,City Surveyors,45044,RT2552760,212.26,Skanska Construction UK Ltd
City of London,Barbican Own Events,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45044,RT2552795,741.7,White Light Limited 
City of London,Capital Repayments,Premises,Repairs and Maintenance,Barbican Centre,45044,RT2552805,13490.1,S W Bruce & Company Ltd
City of London,Capital Repayments,Premises,Repairs and Maintenance,Barbican Centre,45044,RT2552805,490.45,S W Bruce & Company Ltd
City of London,Capital Repayments,Premises,Repairs and Maintenance,Barbican Centre,45044,RT2552806,3306.73,S W Bruce & Company Ltd
City of London,Buildings Division,Premises,Repairs and Maintenance,Barbican Centre,45044,RT2552819,3900,Total Control Services Limited
City of London,Innovation & Growth,Supplies  and  Services,"Printing, Stationery  and  General Office Exps",Innovation & Growth,45044,RT2552824,1010.88,Allied Publicity Services (Manchester) Limited 
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2552825,2387.37,TSG Building Services PLC
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2552827,2480.56,TSG Building Services PLC
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2552828,2838.62,TSG Building Services PLC
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2552829,2210.46,TSG Building Services PLC
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2552830,2335.46,TSG Building Services PLC
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2552831,2774.46,TSG Building Services PLC
City of London,City Open Spaces,Premises,Repairs and Maintenance,City Surveyors,45044,RT2552846,2791.02,Skanska Construction UK Ltd
City of London,Off Street Parking,Premises,Repairs and Maintenance,City Surveyors,45044,RT2552846,2210.4,Skanska Construction UK Ltd
City of London,Off Street Parking,Premises,Repairs and Maintenance,City Surveyors,45044,RT2552846,1542.12,Skanska Construction UK Ltd
City of London,Animal Health Services,Premises,Repairs and Maintenance,City Surveyors,45044,RT2552846,1058.85,Skanska Construction UK Ltd
City of London,Animal Health Services,Premises,Repairs and Maintenance,City Surveyors,45044,RT2552846,938.3,Skanska Construction UK Ltd
City of London,Cemetery and Crematorium,Premises,Repairs and Maintenance,City Surveyors,45044,RT2552846,562.55,Skanska Construction UK Ltd
City of London,Homelessness,Premises,Repairs and Maintenance,City Surveyors,45044,RT2552846,437.66,Skanska Construction UK Ltd
City of London,London Metropolitan Archives,Premises,Repairs and Maintenance,City Surveyors,45044,RT2552852,400.63,Skanska Construction UK Ltd
City of London,Walbrook Wharf,Premises,Repairs and Maintenance,City Surveyors,45044,RT2552852,349.69,Skanska Construction UK Ltd
City of London,London Metropolitan Archives,Premises,Repairs and Maintenance,City Surveyors,45044,RT2552852,173.76,Skanska Construction UK Ltd
City of London,London Metropolitan Archives,Premises,Repairs and Maintenance,City Surveyors,45044,RT2552852,173.76,Skanska Construction UK Ltd
City of London,Walbrook Wharf,Premises,Repairs and Maintenance,City Surveyors,45044,RT2552855,1532.35,Skanska Construction UK Ltd
City of London,London Metropolitan Archives,Premises,Repairs and Maintenance,City Surveyors,45044,RT2552855,161.27,Skanska Construction UK Ltd
City of London,London Metropolitan Archives,Premises,Repairs and Maintenance,City Surveyors,45044,RT2552855,119.46,Skanska Construction UK Ltd
City of London,Animal Health Services,Premises,Repairs and Maintenance,City Surveyors,45044,RT2552858,946.99,Skanska Construction UK Ltd
City of London,Off Street Parking,Premises,Repairs and Maintenance,City Surveyors,45044,RT2552858,586.44,Skanska Construction UK Ltd
City of London,Animal Health Services,Premises,Repairs and Maintenance,City Surveyors,45044,RT2552858,390.96,Skanska Construction UK Ltd
City of London,Cemetery and Crematorium,Premises,Repairs and Maintenance,City Surveyors,45044,RT2552858,309.51,Skanska Construction UK Ltd
City of London,Animal Health Services,Premises,Repairs and Maintenance,City Surveyors,45044,RT2552858,285.18,Skanska Construction UK Ltd
City of London,City Open Spaces,Premises,Repairs and Maintenance,City Surveyors,45044,RT2552858,244.21,Skanska Construction UK Ltd
City of London,Off Street Parking,Premises,Repairs and Maintenance,City Surveyors,45044,RT2552858,159.42,Skanska Construction UK Ltd
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Built Environment,45044,RT2552867,29726.72,Norman Rourke Pryme Limited
City of London,City Open Spaces,Premises,Repairs and Maintenance,City Surveyors,45044,RT2552873,1867.94,Skanska Construction UK Ltd
City of London,Off Street Parking,Supplies  and  Services,Fees  and  Services,Built Environment,45044,RT2553073,2000,Network Merchants Limited 
City of London,Cemetery and Crematorium,Supplies  and  Services,"Equipment, Furniture  and  Materials",Open Spaces,45044,RT2553184,8750,Ernest Doe & Sons Ltd
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45044,RT2553190,500.5,Havas Entertainment Limited 
City of London,Corporate Services,Supplies  and  Services,"Equipment, Furniture  and  Materials",City of London Police,45044,RT2553197,4492,C.S. Hodges & Son Limited
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45044,RT2553200,500.5,Havas Entertainment Limited 
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45044,RT2553200,200.2,Havas Entertainment Limited 
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45044,RT2553203,500.5,Havas Entertainment Limited 
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45044,RT2553216,673258.28,Lovell Partnership Limited
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45044,RT2553279,2476.56,Boutinot Ltd
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45044,RT2553283,612.4,Incognito Ltd
City of London,National Lead Force,Third Party Payments,Private Contractors,City of London Police,45044,RT2553287,2787.75,Reed Specialist Recruitment Ltd
City of London,Operational Property,Premises,Repairs and Maintenance,City Surveyors,45044,RT2553443,7966,Wates Property Services Limited 
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45044,RT2553455,591.43,Pathfinders Care Services Limited
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45044,RT2553462,2790,Kall Kwik City T/A The Waterless Printing Company Limited
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45044,RT2553462,-465,Kall Kwik City T/A The Waterless Printing Company Limited
City of London,Local Policing,Supplies  and  Services,"Equipment, Furniture  and  Materials",City of London Police,45044,RT2553520,-1067.4,Dtec International Ltd
City of London,Local Policing,Supplies  and  Services,"Equipment, Furniture  and  Materials",City of London Police,45044,RT2553520,6404.4,Dtec International Ltd
City of London,Capital Repayments,Premises,Repairs and Maintenance,Barbican Centre,45044,RT2553537,1103,Bailey & Taylor Limited
City of London,Isledon House Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2553616,8681.47,Wates Property Services Limited 
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2553616,5669.53,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2553616,5019.4,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2553616,4774.02,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2553616,2330.67,Wates Property Services Limited 
City of London,Isledon House Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2553616,2195.83,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2553616,827,Wates Property Services Limited 
City of London,Middlesex Street Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2553616,818.93,Wates Property Services Limited 
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2553616,454.06,Wates Property Services Limited 
City of London,Middlesex Street Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2553616,368.21,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2553616,313.69,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2553616,302.41,Wates Property Services Limited 
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2553616,128.77,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2553617,1112.87,Wates Property Services Limited 
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2553617,711.23,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2553617,402.5,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2553617,262.98,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2553617,229.09,Wates Property Services Limited 
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2553617,141.95,Wates Property Services Limited 
City of London,York Way Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2553617,141.95,Wates Property Services Limited 
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2553617,131.49,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2553617,130.74,Wates Property Services Limited 
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2553617,121.03,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2553617,118.76,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2553617,100,Wates Property Services Limited 
City of London,Middlesex Street Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2553617,100,Wates Property Services Limited 
City of London,York Way Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2553617,100,Wates Property Services Limited 
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2553617,96.89,Wates Property Services Limited 
City of London,Windsor House,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2553617,87.66,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2553617,87.66,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2553617,87.66,Wates Property Services Limited 
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2553617,87.66,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2553617,87.66,Wates Property Services Limited 
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2553617,87.66,Wates Property Services Limited 
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2553617,87.66,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2553617,59.88,Wates Property Services Limited 
City of London,Dron House,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2553617,50,Wates Property Services Limited 
City of London,Sydenham Hill Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2553617,50,Wates Property Services Limited 
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2553617,50,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2553617,50,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2553617,50,Wates Property Services Limited 
City of London,Sydenham Hill Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2553617,50,Wates Property Services Limited 
City of London,Middlesex Street Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2553617,50,Wates Property Services Limited 
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2553617,50,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2553617,50,Wates Property Services Limited 
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2553617,50,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2553617,50,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2553617,50,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2553617,50,Wates Property Services Limited 
City of London,Sydenham Hill Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2553617,50,Wates Property Services Limited 
City of London,Corporate Services,Transport,Direct Transport Costs,City of London Police,45044,RT2553707,961.2,Cedars Assist Ltd
City of London,Capital Repayments,Premises,Repairs and Maintenance,Barbican Centre,45044,RT2553811,41044.14,Skanska Construction UK Ltd
City of London,Capital Repayments,Premises,Repairs and Maintenance,Barbican Centre,45044,RT2553811,32260.26,Skanska Construction UK Ltd
City of London,London Metropolitan Archives,Premises,Repairs and Maintenance,City Surveyors,45044,RT2553821,447.38,Skanska Construction UK Ltd
City of London,London Metropolitan Archives,Premises,Repairs and Maintenance,City Surveyors,45044,RT2553821,381.95,Skanska Construction UK Ltd
City of London,Walbrook Wharf,Premises,Repairs and Maintenance,City Surveyors,45044,RT2553821,306.2,Skanska Construction UK Ltd
City of London,Walbrook Wharf,Premises,Repairs and Maintenance,City Surveyors,45044,RT2553821,211.77,Skanska Construction UK Ltd
City of London,Walbrook Wharf,Premises,Repairs and Maintenance,City Surveyors,45044,RT2553821,143.35,Skanska Construction UK Ltd
City of London,Off Street Parking,Premises,Repairs and Maintenance,City Surveyors,45044,RT2553823,691.78,Skanska Construction UK Ltd
City of London,Off Street Parking,Premises,Repairs and Maintenance,City Surveyors,45044,RT2553823,297.56,Skanska Construction UK Ltd
City of London,Animal Health Services,Premises,Repairs and Maintenance,City Surveyors,45044,RT2553823,285.18,Skanska Construction UK Ltd
City of London,Visitor Services and City Information Centre,Premises,Repairs and Maintenance,City Surveyors,45044,RT2553823,159.1,Skanska Construction UK Ltd
City of London,Early Years and Primary Education,Employees,Indirect Employee Expenses,DCCS Fam & Young People,45044,RT2553832,2424.2,Inclusive Solutions UK Limited
City of London,Barbican Own Events,Supplies  and  Services,Fees  and  Services,Barbican Centre,45044,RT2553859,5000,Architecture Doing Place LLP
City of London,CPAT,Supplies  and  Services,Expenses,Built Environment,45044,RT2553860,5000,Primera Corporation Limited
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2553866,6918.44,Wates Property Services Limited 
City of London,Isledon House Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2553866,4516.99,Wates Property Services Limited 
City of London,Isledon House Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2553866,1126.47,Wates Property Services Limited 
City of London,Middlesex Street Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2553866,821.9,Wates Property Services Limited 
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2553866,673.02,Wates Property Services Limited 
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,DCCS Housing,45044,RT2553951,112895.78,Gerda Security Products Limited
