DefnSheetName=_defntemp_,,,,,,,,,,,,,,,,,,
Body Name,Supplier Name,Supplier Code,Transaction Ref/No,Payment Date,Gross Value (Detail),Vat Amount,Service Label,Service code,Expenditure Code,Expenditure Category,Service Division,,Directorate,Directorate Description,Department,Department Description,Sub Team,Sub Team Description
Blackpool Council,Susash Blackpool Ltd - Carlin Lodge,1003846,056073,14/07/2023,"4,287.49",0.00,Short Term Care,20474,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Susash Blackpool Ltd - Carlin Lodge,1003846,064786,28/07/2023,924.90,0.00,Short Term Care,20450,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,REDACTED PERSONAL DATA,1003847,050514,5/07/2023,"1,187.31",0.00,Special Guardianship,10529,64809,Special Guardianship,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,REDACTED PERSONAL DATA,1003847,050556,5/07/2023,"1,527.38",0.00,Special Guardianship,10529,64809,Special Guardianship,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,REDACTED PERSONAL DATA,1003847,050648,5/07/2023,810.88,0.00,Special Guardianship,10529,64809,Special Guardianship,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,REDACTED PERSONAL DATA,1003847,050649,5/07/2023,810.88,0.00,Special Guardianship,10529,64809,Special Guardianship,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,Your Path Leaving Care Ltd,1003849,050117,7/07/2023,"3,642.90",0.00,Leaving Care,10530,64501,Private Contractors,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA11,Senior Management
Blackpool Council,Your Path Leaving Care Ltd,1003849,050287,7/07/2023,"3,642.65",0.00,Leaving Care,10530,64501,Private Contractors,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA11,Senior Management
Blackpool Council,Your Path Leaving Care Ltd,1003849,050688,7/07/2023,"2,285.71",0.00,Leaving Care,10530,64501,Private Contractors,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA11,Senior Management
Blackpool Council,Kenyon Lodge Care Home,1003850,055220,14/07/2023,"1,008.64",0.00,Nursing Placements,20473,64506,Nursing Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Kenyon Lodge Care Home,1003850,064314,28/07/2023,"1,008.64",0.00,Nursing Placements,20473,64506,Nursing Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Mcauley Mount Care Home,1003852,055228,14/07/2023,"1,128.30",0.00,Residential Placements,20391,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Mcauley Mount Care Home,1003852,064322,28/07/2023,"1,128.30",0.00,Residential Placements,20391,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Paypartners Ltd Client Account,1003864,049037,3/07/2023,"9,486.60",0.00,Personal Health - Direct Payme,20040,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,ADBSUP,Business Support,ADBSUP2,Business Support
Blackpool Council,Paypartners Ltd Client Account,1003864,065937,31/07/2023,"9,486.60",0.00,Personal Health - Direct Payme,20040,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,ADBSUP,Business Support,ADBSUP2,Business Support
Blackpool Council,REDACTED PERSONAL DATA,1003866,050662,5/07/2023,535.38,0.00,Special Guardianship,10529,64809,Special Guardianship,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,Glenholme Healthcare Ltd - Bispham Gardens,1003867,065192,28/07/2023,"1,651.90",0.00,Complex Cases,20136,47582,Indep Sect Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Glenholme Healthcare Ltd - Bispham Gardens,1003867,055322,14/07/2023,"1,391.28",0.00,Nursing Placements,20390,64506,Nursing Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Glenholme Healthcare Ltd - Bispham Gardens,1003867,055464,14/07/2023,"1,568.02",0.00,Nursing Placements,20219,64506,Nursing Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Glenholme Healthcare Ltd - Bispham Gardens,1003867,055557,14/07/2023,"1,461.68",0.00,Nursing Placements,20455,64506,Nursing Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Glenholme Healthcare Ltd - Bispham Gardens,1003867,055558,14/07/2023,"1,839.16",0.00,Nursing Placements,20374,64506,Nursing Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Glenholme Healthcare Ltd - Bispham Gardens,1003867,055699,14/07/2023,"1,656.30",0.00,Nursing Placements,20345,64506,Nursing Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Glenholme Healthcare Ltd - Bispham Gardens,1003867,055941,14/07/2023,"1,468.02",0.00,Nursing Placements,20455,64506,Nursing Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Glenholme Healthcare Ltd - Bispham Gardens,1003867,056086,14/07/2023,"5,209.29",0.00,Nursing Placements,20455,64506,Nursing Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Glenholme Healthcare Ltd - Bispham Gardens,1003867,056108,14/07/2023,889.34,0.00,Nursing Placements,20167,64506,Nursing Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Glenholme Healthcare Ltd - Bispham Gardens,1003867,056119,14/07/2023,"4,407.86",0.00,Nursing Placements,20455,64506,Nursing Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Glenholme Healthcare Ltd - Bispham Gardens,1003867,064231,28/07/2023,"1,461.68",0.00,Nursing Placements,20455,64506,Nursing Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Glenholme Healthcare Ltd - Bispham Gardens,1003867,064232,28/07/2023,"1,839.16",0.00,Nursing Placements,20374,64506,Nursing Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Glenholme Healthcare Ltd - Bispham Gardens,1003867,064464,28/07/2023,"1,391.28",0.00,Nursing Placements,20390,64506,Nursing Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Glenholme Healthcare Ltd - Bispham Gardens,1003867,064607,28/07/2023,"1,870.00",0.00,Nursing Placements,20455,64506,Nursing Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Glenholme Healthcare Ltd - Bispham Gardens,1003867,064627,28/07/2023,341.17,0.00,Nursing Placements,20167,64506,Nursing Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Glenholme Healthcare Ltd - Bispham Gardens,1003867,064632,28/07/2023,"1,870.00",0.00,Nursing Placements,20455,64506,Nursing Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Glenholme Healthcare Ltd - Bispham Gardens,1003867,064705,28/07/2023,"1,468.02",0.00,Nursing Placements,20455,64506,Nursing Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Glenholme Healthcare Ltd - Bispham Gardens,1003867,064797,28/07/2023,"1,568.02",0.00,Nursing Placements,20219,64506,Nursing Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Glenholme Healthcare Ltd - Bispham Gardens,1003867,064948,28/07/2023,"1,656.30",0.00,Nursing Placements,20345,64506,Nursing Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Glenholme Healthcare Ltd - Bispham Gardens,1003867,055458,14/07/2023,"1,743.22",0.00,Residential Placements,20456,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Glenholme Healthcare Ltd - Bispham Gardens,1003867,064791,28/07/2023,"1,743.22",0.00,Residential Placements,20456,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Glenholme Healthcare Ltd - Bispham Gardens,1003867,064645,28/07/2023,"1,793.36",0.00,Short Term Care,20225,64506,Nursing Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Hachette Uk Distribution,1003871,044332,7/07/2023,384.00,64.00,St Johns -Inclusion,10191,63711,Subscriptions,Children's Services,,CHISER,Children's Services,DELEGA,Schools - Delegated,ED211,St Johns Ce
Blackpool Council,Sonia Solanki T/A Abode Care Home,1003874,055578,14/07/2023,"1,163.72",0.00,Residential Placements,20232,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Sonia Solanki T/A Abode Care Home,1003874,055768,14/07/2023,"1,412.74",0.00,Residential Placements,20153,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Sonia Solanki T/A Abode Care Home,1003874,064360,28/07/2023,"1,412.74",0.00,Residential Placements,20153,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Sonia Solanki T/A Abode Care Home,1003874,064727,28/07/2023,"1,163.72",0.00,Residential Placements,20232,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Karma Heath Management T/A Freckleton Lodge,1003875,055888,14/07/2023,"1,002.60",0.00,Residential Placements,20220,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Karma Heath Management T/A Freckleton Lodge,1003875,064250,28/07/2023,"1,002.60",0.00,Residential Placements,20220,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,REDACTED PERSONAL DATA,1003876,050669,5/07/2023,499.50,0.00,Special Guardianship,10529,64809,Special Guardianship,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,Katherine Brady All Things Told,1003877,056707,26/07/2023,"4,500.00",0.00,Blackpool Museum Project,50023,63413,Consultants,Communication & Regeneration,,AMCPI,Communication & Regeneration,AHHB,Blackpool Museum Project,AHHB2,Blackpool Museum Project
Blackpool Council,Katherine Brady All Things Told,1003877,057252,18/07/2023,"4,500.00",0.00,Blackpool Museum Project,50023,63413,Consultants,Communication & Regeneration,,AMCPI,Communication & Regeneration,AHHB,Blackpool Museum Project,AHHB2,Blackpool Museum Project
Blackpool Council,Fulcrum Global Advisory Limited,1003884,049866,14/07/2023,330.00,55.00,External Legal Fees,10493,64713,Process Servers Fees,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,Fulcrum Global Advisory Limited,1003884,059952,21/07/2023,"1,620.00",270.00,External Legal Fees,10493,64713,Process Servers Fees,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,Fulcrum Global Advisory Limited,1003884,059955,21/07/2023,540.00,90.00,External Legal Fees,10493,64713,Process Servers Fees,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,Fulcrum Global Advisory Limited,1003884,059960,21/07/2023,702.00,117.00,External Legal Fees,10493,64713,Process Servers Fees,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,Fulcrum Global Advisory Limited,1003884,059966,21/07/2023,"1,890.00",315.00,External Legal Fees,10493,64713,Process Servers Fees,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,Fulcrum Global Advisory Limited,1003884,061121,31/07/2023,708.00,118.00,External Legal Fees,10493,64713,Process Servers Fees,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,Fulcrum Global Advisory Limited,1003884,061122,31/07/2023,"1,080.00",180.00,External Legal Fees,10493,64713,Process Servers Fees,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,REDACTED PERSONAL DATA,1003887,050518,5/07/2023,499.50,0.00,Special Guardianship,10529,64809,Special Guardianship,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,REDACTED PERSONAL DATA,1003887,050519,5/07/2023,535.38,0.00,Special Guardianship,10529,64809,Special Guardianship,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,REDACTED PERSONAL DATA,1003887,050654,5/07/2023,429.09,0.00,Special Guardianship,10529,64809,Special Guardianship,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,Next Stage 'A Way Forward' Youth Dev Ltd,1003888,053915,18/07/2023,"5,742.90",0.00,Leaving Care,10530,64501,Private Contractors,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA11,Senior Management
Blackpool Council,Valorum Care Group Ltd  - Oaklands,1003892,064650,28/07/2023,"110,303.81",0.00,Nursing Placements,20417,64506,Nursing Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Disability Positive,1003893,049089,3/07/2023,"2,755.18",0.00,Ongoing Direct Payments,20416,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Disability Positive,1003893,065788,31/07/2023,"2,755.18",0.00,Ongoing Direct Payments,20416,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Progressive Care Limited,1003904,037060,4/07/2023,"18,799.28",0.00,Mother And Baby Unit,10546,64501,Private Contractors,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,REDACTED PERSONAL DATA,1003905,056920,17/07/2023,852.00,0.00,Foster Care Payments,10526,64832,Gen (Ie Wkly Basic),Children's Services,,CHISER,Children's Services,JBR,Lac - Placements,JBR2,Lac - Placements
Blackpool Council,REDACTED PERSONAL DATA,1003905,056931,17/07/2023,852.00,0.00,Foster Care Payments,10526,64832,Gen (Ie Wkly Basic),Children's Services,,CHISER,Children's Services,JBR,Lac - Placements,JBR2,Lac - Placements
Blackpool Council,REDACTED PERSONAL DATA,1003906,050145,5/07/2023,875.92,0.00,Special Guardianship,10529,64809,Special Guardianship,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,REDACTED PERSONAL DATA,1003906,050526,5/07/2023,393.21,0.00,Special Guardianship,10529,64809,Special Guardianship,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,Bomag Gb Ltd,1003910,060824,24/07/2023,"1,444.22",240.70,Highways & Engineering,90018,19514,Stocks Efin,Balance Sheet Blackpool Services,,ZBPLSER,Balance Sheet Blackpool Services,ZBPLSER2,Balance Sheet Blackpool Services,ZBPLSER4,Balance Sheet Blackpool Services
Blackpool Council,REDACTED PERSONAL DATA,1003912,056752,17/07/2023,270.00,0.00,Foster Care Payments,10526,64808,Other Addition Allow,Children's Services,,CHISER,Children's Services,JBR,Lac - Placements,JBR2,Lac - Placements
